trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 4998.80320267  4999.0107105   4998.97855064  4999.06456983  4999.11997095
  1859.64309373  4999.18248383  4998.52118909  3559.11732579  4999.09137513]","[   0.          109.93696822   59.97290593  119.90300917   69.9623265
  279.80266389  119.97753015   29.96154125   69.9133916   109.90534956]","[  19.97775586  139.92714729    9.98466911   79.95169318   79.96353708
   59.97516893    9.98621659   49.96618465   19.98900022   29.95545999]","[ 2079.43779926  4998.91827465  2759.3016536   4998.88929908  1499.56799771
  1919.46992781  4998.92952719  4998.99769191   949.71526122  4998.87818181]","[  29.99101832   49.93663463    9.98519328   69.94503022   19.974033
  199.8895549    49.93505546   39.95467416   69.9422986    19.97801786]","[  29.96966526   19.9731798    19.97632111   29.95879033   89.90817861
   79.95582709  129.9259575    39.9798992    29.95839513   29.9842231 ]","[ 4998.72540438  4999.01824899  3779.06660222  4999.15110096  4999.18611568
  4999.07025926  4999.19071811  4999.00646494  4999.01351766  4999.22631252]","[ 69.96881854  29.95874316  29.97720364  79.91677772  29.96065858
  49.9778071   39.97750652  69.95505297   9.98011022  39.9796661 ]","[ 2119.32406145  1879.52057513  4459.14286827   489.81812306  2069.36371838
  2899.24339576   909.6829496   3039.15563616  2449.30867268  2019.44166034]","[ 109.90953193  209.91480006  129.94060708   39.9513172    39.97557138
  109.88298439   69.93881029  389.84785186   69.93842212   59.92357918]"
"[ 4999.17816626  4999.1839323   4999.24870598  4999.15333616  4999.00044884
  4998.86360733  4999.04836013  4999.05666893  4999.01931876  4998.92021951]","[  69.96808664  119.93864183  219.9608194   139.91191689   39.97427514
  119.93154392   19.96327619   79.96072988    0.           19.96960329]","[ 39.97096689  29.97490726  19.97795054  29.98766795  49.97625127
   9.98211522   0.          49.98293674  19.9748724   39.9850393 ]","[ 3279.27551625  4999.18055965  4999.12150935  4128.9980537   4999.08297695
  1779.57331237  4998.95119282  4999.14633508  4998.87788901  4998.72995666]","[  69.94958988  149.91304569   59.92047028    9.98010162   49.95244901
  109.96316098  239.85707932   29.96089942  129.96651924  179.93827413]","[  39.95824958    9.98699794   39.95613857    9.98017344  109.94923419
   29.95593064   39.96411489   99.96190142   69.90926392    9.98778697]","[ 4998.98256699  4999.09791929  4999.08215549  4999.04794064  4999.04696804
  4999.05610491  4999.04635412  4998.9491968   4999.0056321   4999.10184545]","[  69.95293519   59.93507315   19.97327043   19.97950521   79.95948091
   79.89755249   99.96957585   39.96501871   79.9532218   109.96148036]","[ 4998.86722085  2969.33786583   629.81348959  2419.14945193  1929.43217335
   959.559015    2309.14934532  1749.5097271   4998.67188904  1619.46719472]","[  59.913727    299.90577733  269.88884343    9.9802382    39.96755975
   69.9210216   109.90556901  139.86325188  359.78108368   39.95880325]"
"[ 4998.88702629  4998.84008581  4998.68767393  4998.98659818  4999.00347291
  4999.06937317     9.98244215  4999.03801313  4999.07728528  2849.36579296]","[  19.97963952  219.77753332    9.98433182  109.9499391    99.9732517
   89.964699    139.92723303  129.88453806  119.95141616  139.92935875]","[  19.98281682   19.97295058   79.96598635   59.96326285   89.97233759
  189.95118473   29.9872331    89.9631624    49.98572118   49.95906365]","[ 4998.70504615  4998.80252869  2019.64915693  4998.83734705  4998.84553557
  3309.23630089  4999.26764388  4999.02829081  4998.95543856  1149.74734851]","[  49.98889407   59.94244597   69.95157657  149.91292769   59.94406077
   29.97203714  239.94837955   29.95794364    9.98382193   29.96641133]","[ 119.94810254   89.96359878   79.96811762   39.95876527  149.9512009
   89.96208271   19.96301193   79.9206224    59.926333      9.98470728]","[ 4999.11945285  4999.08011424  4999.03478146  4999.00863531  4999.20731011
  4998.9035736   4999.1758442   4999.13435921  4998.90454246  4998.83466958]","[  29.96858337   59.97027564   89.90831269    9.98484668   49.97988236
   39.9841996     9.98088019   39.96792965   49.9648942   119.95963687]","[ 1209.55360403   439.76246296  1209.67839996  2359.56930684  1229.65887346
  1989.60943756  4688.77024566  1949.42233129  4688.68200615   879.77501533]","[  19.9750861   179.91338139  309.8182457    19.96691091  219.9074106
  209.88092932  489.71639705  319.90127983  189.93102044   49.94245197]"
"[ 4999.1466237   4999.06928636  4999.16701159  4999.14620426  4998.81506931
  4999.08681171  4998.57368259  4978.67765727  4998.7057384   4998.87032508]","[ 119.97418919   59.96194975  109.93352969  269.83046769   89.88036621
   19.98249902    9.98113369   49.94409368  129.83264226  189.83094168]","[  9.98327884  59.96738302  29.97048556   0.          69.95170228
  19.98312919  19.9680669   39.9905194   59.96900944  59.9645926 ]","[ 4998.84086666  4998.61584587  4998.55935793  4998.86402091  1149.6162401
  4998.87814797  1529.69428281   629.68498065  4999.06468237  3369.2437403 ]","[ 119.94779046   19.9763044    69.93741872   69.9498033     9.98292324
  159.86718206  139.93006743   39.96433025   89.95554706   39.97945253]","[ 49.9707396   39.93518953  29.96288911  19.9724326   39.96893033
  69.90339269  89.97878219  69.97936305  39.98483327  89.94749576]","[ 4998.49518815  4999.20149201  4999.02588901  4998.84000734  4998.82224674
  4999.24656844  4998.82255552  4998.86556055  4999.26878002  4998.75024574]","[  69.96878871   89.94540484    9.98611694   69.95771415   99.97215839
  119.93310125   79.95450722   19.96220028   19.9745937    69.96003412]","[  579.8394598    969.70162112   909.73489189  2299.28087225   349.81229649
  3409.13715072  4008.83792712  1839.59558691  4249.17469659  1749.43320413]","[ 229.74883215   39.95490161   49.98208961   89.94311995  329.81328837
  139.890366     19.97049343   29.96497323  109.92776064  149.94995289]"
"[ 3729.04673397  4999.1257716   4998.691658    2749.56848775  4999.00369692
  4999.18689493  4999.15229302  4999.11508183  4289.07739341     9.98035462]","[  39.9348002     9.97941968   89.88817296  119.83873285   39.95987857
   69.92276984   59.92131865    9.98367118  119.87822901   49.96268951]","[ 89.93580466  19.97133301  39.98715932  39.9813473   79.96903976
  49.98511477  19.9901855   49.95895023  29.95955609  79.95690409]","[ 4999.09710566  4998.94778716  4998.9939569   4738.81020789  4998.91524051
  2759.28829311  4998.99476156  4998.99360402  4998.91171826  1709.6793095 ]","[ 139.95265865   59.94313921   79.92285806  159.91260372  129.94055319
   19.97031482    9.98478656  169.84332435  209.92609263  189.8751751 ]","[  29.9685619     9.98491629   39.94921703   19.97053744   19.96525946
  149.95255376    9.98063302   49.92984585   29.98284178   59.95095467]","[ 4999.04952046  4999.20659267  4999.26743294  4999.20383601  4998.95681098
  4998.70582082  4999.01671837  4998.92796649  4998.76654404  4999.34856383]","[  69.95828657   39.96981807    0.           19.99036128   79.88310013
   19.99090532  129.94361932    9.9802618    39.97707281   19.97058453]","[ 2699.212587     529.83738507   779.72193667  1369.58449513  1439.66466521
  3919.08598344  2639.19546772  4998.67615051  2049.46338153   139.9209023 ]","[ 139.90698875   99.93361212   49.96122764    9.98405076  269.91737374
  349.85727756   99.96849939   79.88141806  139.97314297   19.97443258]"
"[ 4999.03375551  4999.00575166  4998.95058104  4999.0270359   4998.80726845
  4999.23963396  4998.59163685  4999.01811787  4998.87496492  4999.18756433]","[  59.96070364   79.92415596    9.98728412   29.98599146  209.92006999
  129.95207812   49.96522557   19.96827508   29.95537215  279.79453716]","[ 19.96438411  49.97179162   9.98192788  79.97889415   9.98783629
  69.95284983  49.98147476  19.9717828   29.98996004   9.98812615]","[ 4998.89937916   529.88075275  4998.77458328  4998.97919822   549.81186635
  4998.94982231  3019.25090688  4999.15880762  1239.7215763   4999.00526383]","[   0.           49.97911732   69.96478446   39.9657256   159.94613777
   69.93159324   59.9438355    79.97334923    9.98374401   29.96785529]","[  39.97543225   49.94720353    9.98345522  249.81097175   69.95878187
   59.96864817   29.98503996   59.97155736   39.97366218   19.97747083]","[ 4998.73958581  4999.13927652  4998.84497129  4999.2127229   4999.25074125
  4938.79004419  4999.15333984  4999.19118986  4999.1461536   4999.2186348 ]","[  49.93154942   29.9781155   119.95030546   69.96217687   39.95000455
   59.92267576  119.95564151   89.93277313   99.96076381   59.9708717 ]","[  889.71739091  1699.52282607   959.76011852  1709.61354818  1999.41466253
    49.91763279   859.59654183  2299.39772291  1269.63678169   919.6809132 ]","[  79.91942139  179.76754128  219.88071461   19.97376593  259.88101845
  169.79107407   59.93358871  449.75552431   39.98065466   19.9713206 ]"
"[ 4998.83814919  4998.72295932  4998.71020075  2259.24321922  4999.07740604
  4998.97021193  4998.98457475  4998.78910624   579.82774691  1129.74995041]","[  89.92049651  239.88101612   29.96309879   59.93542135   29.97632312
   69.94911337   59.93121388  119.96460216   19.9766844   219.83309158]","[  69.98262278   69.94546058   89.91644709   39.98607247   39.97482271
  129.86632065   39.98163774   39.98392396   39.96997496   59.97779286]","[ 4999.0584149   4998.71666018  4998.83266013  4999.11643146  4999.02112597
  4998.89970786  4998.83976087  4998.80859118  4999.00035138  4999.09600016]","[ 169.90338467  269.90335677   59.90789055    9.98709616  119.93694352
   79.96874413  129.90129784   89.95811426   29.9701724    99.96337585]","[  59.91787893   39.94665456   19.97323903  129.8151291    39.96229597
   39.93420511   69.96379135   19.97731649   29.9844363    29.98678749]","[ 4999.34616706  4908.87008081  4999.15182708  4999.19166639  4999.03886306
  4999.18469946  4999.16893467  4999.12669519  4999.09482004  4999.11190989]","[   9.98661964  139.8881274    39.96233707   69.97726858   79.97543071
   59.95966533   69.95538137   19.98117994    9.98363856    9.98334097]","[ 4998.62334042  2229.36550234   589.79807223   449.74245618  2109.60177308
  2149.29247834  2569.49421215     9.98068927  3008.84321901  1109.74109017]","[ 489.73176932  779.67698208  129.95130081   79.97240175  139.90479401
  199.84042356  279.88043217  229.91900523   49.94860888    0.        ]"
"[ 4999.01706466  4998.94418793  4998.97256661  4999.14129264  4998.97614072
  4999.17545239  4998.95167544  4998.98258626  4999.13303004  4739.21613026]","[  59.96335732   39.93044159  319.94376623   69.97152715   79.95441158
   69.92336725   29.95948256  109.95043957    9.98165611  159.86763082]","[  59.97975257   59.96157038   49.965387      9.98381535   49.96153984
  109.94850024   19.99271851   29.97652485   59.98204542   69.9687978 ]","[ 4998.70750644  4999.08738259  4998.95075014  2019.65340836  4998.83575465
  4998.62803652  4998.91093051  2009.55974459  4998.87928395  1899.49301745]","[  79.97056401   89.94606692  249.81431597   59.96344332   49.9554162
  459.83384733   89.91241573    9.98285613   19.98842428  119.91816951]","[  69.91902215   19.97204968   19.96920792   49.97572648   19.97581745
  249.89096353    9.98814347   29.96034363   99.94914029   99.92545319]","[ 4729.11236297  4998.93142274  4999.26454576  4999.13598295  4998.5410296
  4999.03917291  4998.9392319   4999.19116461  4999.04071848  4999.18505166]","[  99.93518184   59.95799194   49.97328622   99.96647595   69.97257437
    9.98511994   39.98843874  239.87644262    0.           99.96136158]","[ 1099.74732227  1379.71656946   649.70824028  4998.58438296  1309.64690122
   799.79434661   949.71978387  1489.44197783  2089.31470115  1599.24487447]","[ 519.68042146  269.85585175  189.90350256  539.84070152  189.91463465
  429.75931905   99.85685724  249.88819498    9.98876259   29.9534532 ]"
"[ 3059.3184339   4689.06591706  4998.96530105  4998.93068693  4998.89291251
  4998.75985645  4999.05620762  4999.20714676  4999.19756892  3349.38361762]","[  29.96293602  129.95817093  159.93795491   39.94965492   79.92340081
  169.87333652  239.93105892  269.91676818   69.90950056   29.96266029]","[   9.98141068  149.96782062   49.97705146  179.92689084    9.98343102
   49.96855928   49.98390514   59.95881958   69.96983609   19.99064237]","[ 4998.54595761  4998.99516971  4998.99214438  4999.09585511  4998.93806658
  4998.9832174   4999.02174113  4998.64703802  4998.70135264  4998.95610824]","[ 39.93942722  89.91400151  59.97157226  59.9382875   89.96978636
  39.9743905   79.94297865  19.96689453  89.88370027  59.96497867]","[  99.94403903   79.97023149  179.93246486   99.95769757   29.97819075
   39.96838764   49.98194254  119.91724365  109.94240755   89.96962238]","[ 4729.11444055  4998.9345618   4999.26468243  4999.1481702   4999.16315776
  4999.34439717  4999.15987425  4998.89328562  4998.91862499  4999.08177652]","[  39.96054485  119.94325774   79.97469032   39.9684019    19.9738214
   89.95184894   19.96994354   29.96644166  169.85747159   29.97679475]","[ 2908.98257611  1279.68821545  1939.41911892   769.70024681   299.88402221
  2209.54266017   859.69890079  2659.30293418  4888.9574502    309.86122322]","[ 149.90459745    9.98745364   19.9683394   549.7842502    49.94162543
    9.98105931  179.94431895  329.84596236  169.92903291  249.89186515]"
"[ 2589.3497612   4998.6749581   4998.86429082  4999.11937463  1289.73335842
  4999.03433996  2479.25550598  4998.60065153  4998.98894275  1209.69688025]","[ 179.92307844   99.97283025   99.93204869  189.85487223  479.81409227
   49.95819879   59.90929456  119.89033973   19.97943271   49.95604433]","[ 59.97562496  39.98254479   9.98509271  59.96926261  29.98435827
   9.98257241  59.97030354  59.9405412   19.97833896  29.98589612]","[ 4998.9161262   3019.26368961  4999.15869766  4998.97785777   549.81240741
  4998.95570311  4998.87167513  4998.72273468  4998.91778414  4998.96116493]","[  79.93916741    9.9835488   209.9410325    29.97254018   79.93150865
   69.90739526   89.96307536   29.97168067   79.95443201   39.97215997]","[  59.97940121   19.97955786   69.95704963  119.96165767   39.97624551
   39.98767147   49.94466786   59.97763044  139.93700637   89.97648468]","[ 4999.1477651   4999.08758898     0.          4999.25954777  4999.39685158
  4999.02039292  4999.18501482  4998.96408477  4998.86873419  4999.27801506]","[  49.97790984  189.86140727   19.96042789   29.96629016   49.96980383
   49.97539483  139.94769848  119.94013476   19.9719863    59.98167362]","[ 3498.99520078  3429.25843189   959.76804895  1719.62198672   579.72736845
   849.41754382  1409.63843237  2449.6039349   3368.79450564  2879.04271235]","[  69.92775245   59.97432491  309.86111976  309.74180342  239.89182327
  239.87012695  319.83994799   69.9295578   159.90527486  179.9199513 ]"
"[ 4688.89780848  4089.0961204   4998.77373035  4999.05927264  4998.77209719
  4998.74688485  4729.21676465  4998.9565757   4998.9587112   4998.98245802]","[  39.96206612   59.91547683   49.95337213  329.89277387   59.95663708
   89.90450102   59.97486299   19.97731455   49.96425619   19.96448182]","[  29.991576     19.96794979   29.98509703   29.96710978    9.98466684
   89.9743203   149.83615694   59.92399265   29.96346949   19.97717827]","[ 4999.11907238  4999.02256347  4998.90060057  1239.72283046  4999.00071486
  4998.84616339  3469.25797412  4999.02739166  1719.54717481  1319.63103832]","[  29.95669738    0.           39.9529635    99.95466754  109.90326161
  279.9052162   299.87161468   29.96808331   69.95578849   79.90930125]","[ 119.93549397  149.90127568   19.96694875   39.9718476    89.97174054
   69.94609354   19.9819435    79.94789044   39.96913364   39.97940836]","[ 4998.90651136  2139.4596934   4999.18700422  4999.1965463   4999.07452888
  4999.00014528  4999.14651052  4998.97433379  4999.01235128     0.        ]","[  79.96565884  149.94170866   39.98030369   69.965312     49.98549429
   29.96534055    9.98356332   59.9428842    49.9156164     9.98609993]","[ 3388.99050651  4998.83218931   699.85145024   449.83633445  1629.57628983
  4998.73338375    19.9665774   3629.14123914  4348.72089316  2619.4257215 ]","[ 319.86429454  109.93115165   19.97760351   69.95706172    9.98052884
  469.74837389  109.92876154   39.93215123  159.79855957  129.93667489]"
"[ 3808.98011879  4998.85132736  4998.70208906  4998.52661519  4878.6655459
  4998.79055765  4998.54005432  4998.68403423  4998.9334387   4038.97938887]","[  49.97819617  129.9287685   159.92693983   49.97413278   79.94677844
    9.98551282   49.95862985  159.94390539   19.9690197    29.95813604]","[ 29.97049166  19.97489756  79.94808867   9.98716388  49.98850701
  39.96434857  29.98956342  29.95655285  39.97991078  49.93268848]","[ 4998.81852326  4999.01147267  4998.9204273   4999.0976659   2019.5283701
  1559.55324913  4998.70286358  4998.72597186  4999.09160019   299.90383753]","[  9.97982739  19.97678207  99.9195233   19.96988923  19.9744793
  89.98679877  69.94331016   0.           9.98901798  19.97343913]","[  49.98189617    9.98582712   99.96118675   89.96151603  169.94210708
   49.98509749   49.95957792    0.           89.89216155  259.89589968]","[ 4999.1301043   4999.19866078  4998.98786853  4999.00069819     0.
  4998.80434097  4999.09871519  4998.98568374  4998.95396848  4999.10593414]","[  79.97094098  139.89684611   19.9876699     9.988844      0.
   89.95957863   49.96535668   29.96839122    9.98400017   79.92223385]","[ 4998.37019002  2099.3628207   4998.88093198  3099.08890955  2399.17511854
  2069.27093997  1479.55439398   409.88428501  2189.08814865  1999.49517909]","[  99.93903146  289.91331613  109.92799258  229.88030762  289.85082832
   49.96698265  129.84237598   29.97392422   19.97300446   69.93837835]"
"[ 3199.25968807  4998.69142448  4888.76078481  4999.24525218  4999.16260815
   209.91388459  4998.93591894  3889.15752351  4999.03838754  4999.29783457]","[   9.97987995  299.81578932  119.96708383   49.96885008  199.94577461
   89.93563941  269.85272061   79.93073096   29.96610242    9.97923768]","[  59.9789238    49.9626242   119.94832996    9.98603878   39.97792454
   39.98028589   19.96807288   69.97259899   29.99045456   59.96763404]","[ 4999.00848934  4998.64605227  3299.07900908  4998.61932117  4998.95637174
  4998.96090009  4998.76261438  4348.94908293  4998.83977566  4998.64732846]","[ 119.95105335  119.91195329  129.93633915   39.9496174    49.98022386
    9.98424152   69.94011709    9.98353418   19.97369875  219.88089784]","[ 129.94703542   69.93797534  159.87844766  109.90904699  189.92086163
  119.93265407  139.95106352   89.94141317   39.97110853  179.90749714]","[ 4999.00157557  4999.1021984   4999.15030033  4998.93059433  4999.10911555
  4998.92914925  4999.03833654  4998.89531832  4999.10609502  4998.92890947]","[  39.96393843   59.99020632  109.94906766   29.96180502   49.92468665
   69.95931658   69.97869656   69.94838133   39.96710506    9.98952048]","[ 4998.87059128  4278.79549898     0.          1639.58506878  2998.87394346
  1439.68721173  4688.72276321  4998.80456056   829.70144333  1799.44909354]","[ 599.69289639   99.95444405  219.80074257   59.95701001  379.89863953
  639.69512263  349.91180577  219.93360207  109.95988449  159.90121919]"
"[ 4649.07903667  4578.99258972  3849.16974857  3539.35592916  3399.05982894
  4998.88985436  4998.68987684  4998.74569827  4999.15564901  4998.75778668]","[  39.95745142   39.97104497   39.94554464   19.96993135  109.948551
  259.88134972   39.96911184   29.96771302  129.90603702  229.91277686]","[ 29.96931361   9.98223365  39.98098907  79.93405347  29.98523238
  49.95770465  49.96736737  29.97415191  19.9814344   49.98556981]","[ 4998.93640771  4998.96671753  4998.97856686   229.94431217  4998.97425159
  4998.96926184   139.92275908  4999.02949598  4998.58107256  4999.06819492]","[   9.98041344   39.97327742  119.93407536   49.97579739   29.9726077
  149.91287497   79.95347387   49.96786888  109.9048851     9.98543523]","[  49.96800737   79.9001361    89.97524323   19.97361392    9.98825116
   69.9479448    89.96567835  129.936892     49.97221003   69.96608859]","[ 4999.28382373  4999.01345868  4999.12781383  4999.158585    4999.11535041
  4998.88234162  4998.89755404  4998.90149059  4999.10654928  4998.92747435]","[  39.96723188  109.94511347    0.           69.95054105   59.96362002
   29.97016192   59.96936647   39.97704682   19.99281256    9.98579436]","[ 1039.64486291  2389.46039677  1369.51401326  3009.41754016   849.6645599
   319.8598046   1999.27444772   779.68589751  2869.05940403  4968.69928044]","[  49.95527251   19.96582548  119.91838531   59.95088465  189.84639075
   49.92966936    9.98825807  159.92089441   99.93999743  119.9180007 ]"
"[ 4688.8980543   3809.3508358   4998.86544783  4999.07926351  4998.89668981
  4999.04901782  4999.10890881  4528.94113087  4998.99001084  4998.89219454]","[  69.93818706  209.95970317   69.97329124  359.90996014    0.
   29.96223867   49.95166928    9.97988048   39.98531131   59.96413173]","[ 49.97268672  99.95911549  29.99218796  19.97516743  99.9504585
  49.97986499  69.94579785  59.92366634  19.96875738  39.97717968]","[ 4998.9354372   4998.78068616  4999.04496114   549.81127731  4998.95796535
  4999.11629884  4999.01811157  4998.92045334  3019.26946365  4999.1541069 ]","[  99.96197741  169.93685295  129.84071963   99.92466045   99.85232497
  189.85604703   19.96080622   19.98510988  149.82777561   39.95040154]","[  29.98778819  109.97243335   49.97941968  189.89370624   69.95887592
   69.97044626   59.9592533    79.9568754   269.86136075    9.98603209]","[ 4999.30705762  4998.93179298  4998.8678726   4999.33011523  4998.99791388
  4999.06393687  4999.27899128  4999.25877391  4998.52263194  4999.00342553]","[  29.9689419    49.96624098   29.97938248  379.74813888   39.98227211
   39.95424504   49.97599788   49.97121045   89.93026491   69.9504461 ]","[ 1609.58487956  1989.37509588  2119.42934161  2378.96724894     0.
    29.96210215   459.7727209   3408.82631745  4998.40600021     9.97944965]","[ 239.8969082    99.90840372  349.64061905  129.92155615  159.93110727
    9.99170418   49.93488101  139.87926503  589.84760884  219.92746975]"
"[ 4998.8814873   3209.33350808  4998.9482594   3019.14370953  4999.18149166
  4999.10274675  4998.8426454   4429.16759765  4999.1341341   4998.71314601]","[  59.94605947  149.93876276   49.96198102   19.96734081   19.97497593
   29.97359274  119.92095432   39.94815053    9.98203004  159.80421985]","[ 49.96944234  69.95177346  39.97713233  49.96524237   9.97996299
  79.91752875  39.94671595  19.987093     9.98651372  39.98190557]","[ 1239.72280044  4998.9926346   4998.84189236  3599.29733027  4998.71791926
  4999.0733383   4999.05599379   299.90400543   979.68314813  4998.79300541]","[ 259.85479631  169.93883919   99.96481882  229.8981162   199.90532199
   79.97486766   29.95006191   79.94798367   89.92539043  139.96193533]","[  39.96640778   19.98474641   39.97207883   29.97460339  149.9715322
  119.92068347   49.97377164   49.96645195   99.94079665   29.97815465]","[ 4999.34904264  4999.28121621  4999.26522863  4999.27981272  4999.18788388
  4999.03983578  4999.30885818  4998.92440368  4998.87749376  4999.32817162]","[  79.92414924   29.98218153   19.97294096   29.97370931   39.98627558
    9.98199763   59.96750833  209.92992151   39.94439621   69.96167114]","[ 2719.35618148   289.81766031   369.80168083  4998.79568174  4998.77537059
  1269.63312609  1529.54938918   699.71247853  4998.52881738  2509.30850621]","[ 299.77080626  469.80573392  119.95281139  499.78991919  349.78557713
  149.89213924   29.96577622   19.96615079  129.97532018  189.90727738]"
"[ 3879.24929005  4999.13923421  4708.9821943      9.98005756  4999.02257183
  4998.86449603  2729.11012546  4999.07671875  4999.16316573  4998.81040319]","[  89.93404617  179.9350559    99.93375248  139.96946488   19.97717976
  179.84131318  189.91477564  219.92370711   29.96774443   69.93775602]","[ 89.97598222  29.96365976  69.96852924  59.96040542  89.93223143
  79.9563301    9.98305697  19.99173206  49.97763167  39.97038701]","[ 4998.81857509  4999.01315442  4998.92381932  4998.73370775  4998.99503479
  4998.63989756  4998.72489839  1219.75731757  4998.70872718  4999.08040758]","[   9.98331054   19.97238071   69.9084292    29.97187875   59.9100788
   79.95325677   99.94826167  119.95377626   69.96698077   89.95335965]","[ 139.94854865    9.98070288   29.97883762    9.98580873   69.94444188
   49.93668738    9.99076243   39.98652318  319.85564982   19.98352861]","[ 4999.25159614  4999.20287208  4999.1476727   4999.19401794  4998.84225883
  4999.0623128   4999.18168477  4998.91107935  4999.1270122   4998.89343182]","[  69.9633187   169.94653924   49.97217214  159.94332935   29.98804212
   99.94461009   19.97487236   99.95220629   69.92913259  159.8715766 ]","[    0.          2019.31597131  3269.07494989  3688.89146757   499.74301378
   449.74890289   449.89052736  4998.3160132    729.72897905  1419.67568113]","[  69.94197612  459.79833328   19.97314825   89.90373033  209.79627799
  159.93667962   99.87711688  259.84988745   89.94971243   19.97663182]"
"[ 4999.09493621  4998.96454992  2319.51185218  4998.94646729  4999.00109162
  4759.01626359  3349.15308467  4998.93344309  4999.03476455  4999.21468205]","[ 169.83285669   59.91929209   49.97003467   29.97013243   69.95167816
   49.93635151  249.9107398    19.9686175   209.82161782  119.94221601]","[ 99.96995282  79.97620887  79.94259282  49.96184485  49.98129477
  79.94065738   9.98538216  19.97296416  19.98361859  89.97158592]","[ 3299.0704907   4998.58339834  4998.56382797  2009.56215487  4998.88998044
  4999.10440728   229.94389269  4998.96089605  4998.97214456  3649.19096499]","[  29.96597592  139.90993911   29.96043113   69.93205291   69.9637212
  129.89525266  179.94790187   59.94384566  129.9043554     9.99131256]","[ 49.96675774  59.92641798  59.9523107   39.93800995   0.          19.96914501
  49.95956208  89.95802498  29.97076467  99.93832262]","[ 4999.0178738   4999.14865541     9.98232664  4999.08796338  4999.13289803
  4999.18760599  4998.91522476  4998.91781692  4999.12665896  4998.88727926]","[  29.95597612   49.96686018  269.90195024   39.98367532   49.95158615
  209.90482411   59.91174594  109.9686752    49.96030478   89.91607594]","[ 2279.36414587  4998.8083454   1139.46279688  1649.58467055  4948.39509988
  2978.95795252  2988.85393396  2239.37187802  2998.94461174  1899.1116461 ]","[ 219.939658    169.89254771   89.95159866   39.96044562   69.96664465
   79.91915862  159.90544221  139.87767894  209.77976711    9.98133115]"
"[ 4998.94849937  3029.44705046  4998.69189227  4999.08810138  3039.38165485
  4999.04071226  4998.81214645  4918.78284643  4029.26712028  4998.75699319]","[ 159.90907063   99.93589095   69.96996227  169.92183915   69.93408827
  109.92728566  119.9465036   169.8485769     9.98007575   19.96645379]","[  89.96909782   19.97999429   29.98443724   49.97034346   39.96845505
   39.98143182   99.97577251  109.96298116   19.97669227   69.97591338]","[  139.92131657  4999.01742916  4998.96127524  4998.94914024  4998.91722013
  4998.92228673  4998.96020267  4999.05819582  4998.91710979  4998.78586431]","[  39.96584543  219.93524046   29.98041032    9.98324058  169.8653161
   29.96083588   19.97330115   49.93880958  189.93113763  319.88383176]","[ 109.89041639   39.94603      49.98176551   39.96897947  159.90246319
   59.95067622   79.96083661   89.94385082   79.95306121   19.96467797]","[ 4999.11787224  4999.20238027  4999.11908481  4999.01854343  4999.14499877
     9.98232664  4999.08517427  4999.31489867  4999.14102512  4999.12699392]","[ 39.96893807  29.97227624  49.95242977  19.97758407  49.95817075
  39.96524418  29.96927962  59.943045    29.97202298  79.87095379]","[ 4998.57166194  4708.57925501  1539.47499617  4068.7781767    209.87013851
     9.98161521   909.72903456  4998.72413581  1299.69056817  4728.63667398]","[  59.95549116   79.93998835   79.91669263   79.96301774   69.89786949
  139.89791185   19.97337252  159.93678734   29.98786457  309.88529505]"
"[ 4998.97238003  4289.14603461  4999.1443049   4998.72752901  4998.96780106
  4998.5111673   4998.96092991  4998.76417737  4998.79252034  4998.98335063]","[ 29.95740113  19.96909699  59.97610559   9.98244945  49.95273983
  49.95388947  39.95449535   9.98022504  19.97002424   0.        ]","[  9.98570348  39.94821362  29.97448966   9.98200314  39.96942516
  39.98072328  89.98041005  39.96035619  59.95048469  89.97411853]","[ 4998.55776226  1919.41436614  4998.97917268  3589.08818244  4999.14456517
  4998.90405928   549.80946581  4998.9530667   4999.10775397  4999.00672103]","[  99.98294199   49.95433468    0.          169.91204988  179.91615912
   99.91451131    9.98473878   79.91307342   79.92507998  109.91913478]","[ 129.87471467   69.95375647    9.98668341   29.96570506   89.94716529
   59.94743697   59.97428284   19.97886899  159.93485433   59.95226015]","[ 4999.13006714  4998.99988726  4999.08482788  4998.96060709  4999.12910687
  4998.83157549  4999.32491432  4998.9572704   4998.761347    4999.2135116 ]","[  29.95739241  159.93223385   29.94504844  139.86619802    9.98024039
   29.98361729  119.92343305   59.95707503    9.98490225  119.91826382]","[ 4998.67662409  1149.62647401  4029.09894199   779.67030697  4998.47293863
  2969.31545831  2209.53389053   279.85656581  4998.358617    2259.57924724]","[   9.98633988  129.92738931  229.94180336   59.89847977  289.6752194
  139.90008064  149.9544257   249.92063637   49.97266119   39.98380876]"
