trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 1019.57502988  2649.35059693  4998.52684475  2719.23285419  3198.99035506
  1599.40464312     0.           799.59348974  4999.29262052  2539.37775057]","[  89.9579816    89.97762145   59.95884335  149.95437499  169.92023087
   49.96365626   69.97763787   29.98018761    0.          149.94851451]","[  39.98562214    9.99005094   89.96410775    9.98172222  109.89410807
   39.96129612    9.98684915   59.96032303   39.97582044   49.97090281]","[ 69.96193833  39.96005773  49.96374528  39.98284453   9.98136126
  39.97888406  19.96869312  59.95154705  19.97165759  29.96034591]","[ 169.92254008  149.92778127   19.96632319    9.98330297   39.98943722
   19.96816811   49.98133005   79.96877943    9.98180962   29.96040728]","[  59.98168091   19.97864431   69.98362385   19.98735186   39.97394362
    9.98790326  119.90463036  109.95991949   89.96339691   99.94413709]","[  49.93128058  369.66054467  219.87844825  219.92624039   79.97147192
  179.84959682  179.89034078   69.92416529   49.9720782   539.85058461]","[ 79.97077935  59.96276811  29.98118353   9.98417237   9.98452137   0.
  19.97183686   9.98276313  69.97935922  19.97098271]","[  59.90464863    0.          149.92818751   29.94739898   99.93873062
  119.95297908   39.95198455   49.94912001   39.94759695   69.94374129]","[ 49.97264808  39.99096533  89.96453389  39.9934672   89.97349725
  49.9779841   59.97367328  19.97943519  79.93361646  59.97550455]"
"[ 4999.22816487  1759.55868791  4998.53007678  1039.62922043  4998.91915251
  4458.90226099  4068.67850752  1759.55868718  4998.52830061  4078.80863692]","[  49.96752123   19.97179866  109.94772517  139.91692128   79.91509677
   99.91351778    9.98130169  209.8737542   159.94433451   59.91498973]","[ 29.97823967  39.97789324  49.97264974  69.97573574   9.98419142
  49.97602374  39.98691606  29.97793443   9.98393306  19.98946178]","[  59.95962982  129.91341537   29.97139493   49.97965133  169.89754864
   69.96493296   19.97036747   99.91042079   59.96738527   49.9770337 ]","[  69.94356331   29.9600624   129.88610649   59.97711307  139.93124519
  179.83586965    9.98130913   29.97786158   99.95748046   69.93428931]","[ 19.97862928  99.95170602  49.98496424  19.98831873  29.97145566
  29.969193    19.97767514  59.95329038  49.98354965  39.99005399]","[ 239.8440953    49.9518445   139.91823691  139.88395818   49.96585557
  219.89250525  159.86951724  139.97460116   69.96084479  379.81449841]","[ 49.973201    29.97166784  79.96074527  19.96590363  39.98011652
  99.97529917  39.94693181  19.98918794  69.94554049  59.97530492]","[  59.91063166  129.89906786  119.90634182   79.94851884  139.96364569
   29.94677436   69.91683036    0.           79.92288501   19.96473958]","[  29.94721554  119.96199161   99.94085477    9.98423519   49.96284304
   19.97724283  129.91179483   89.96302927  139.92921408  109.96207131]"
"[ 4998.52933157  1809.59176734  3498.93492156  2329.35854502  4998.52935028
  1809.59176691  3498.93491878  3269.16293517  4998.90423808  4768.47157684]","[ 169.94185672  179.92896883   69.94241906   59.9699156    19.97727593
   69.93721359   69.89674448  189.91325163   29.94150228  129.95657993]","[ 19.97186038   9.98702282  19.97191059   9.98075614  49.97734952
   9.98871849  29.96461496  39.9729738   29.97127524  49.9352496 ]","[   9.98527291   69.96997112  109.93340303   39.96447816   39.96796693
   19.97759571  139.90372788  119.92147067   19.97670776   39.98432242]","[   9.98018478   19.98029541   49.98018806    9.98204162  479.86703628
  119.94697351   69.97734067   59.94444761  169.95622549   69.94689526]","[ 29.96021969  19.98125473   9.98496579  49.96820371  49.97658246
  19.97837964  59.95575157  29.97213089  39.99293016  29.96339867]","[  39.92858217   59.93904568   79.93437855   39.96665787   59.95761488
  159.90599707   19.96343062  139.94702047  399.82912135   19.98116009]","[  49.97774895   29.98848018   19.97945483    9.98366489   19.98072535
  139.8335492    39.97823356   19.97526622   69.95124488  159.92689991]","[  19.96927744  219.87409357   89.93312036   29.97029986  219.90506052
   69.90475034  199.93566464   69.94571529  219.9073654   329.91845344]","[  39.97113236   49.96909536  369.8594317   119.94930108  109.97451592
   99.95195386   49.95766655   39.93440007  109.95143996   69.9822042 ]"
"[ 2948.977761    2019.36181885   759.58157476  4998.3773754   1809.55114774
  3499.00522166  2948.97779223  2948.97778488  2019.36181603   759.58157424]","[ 439.77793278   79.91874017   89.96750708   19.96873336   29.96655018
  339.91988749    9.98298022  109.84181766   79.94740546    9.98947086]","[ 69.9596343   59.95655393  49.97184092   9.98695231  59.97044131
  69.97944151  49.97578537  69.96556562  49.96814705  29.9782996 ]","[  39.97698197   69.95050296  259.81486805   19.97342145   39.95750834
   39.95690077   99.94266688   49.95105444  149.93823391    9.9878037 ]","[  29.95789273  139.97594191  109.87164584  109.93926038   59.96742976
   59.95956781   19.97133477   89.94670048   29.96207168  119.85264203]","[  49.93307449   59.96957597   49.96917991    0.           29.99170351
   49.97890812   59.96320259  119.95554878   89.90941      39.96900881]","[ 479.88194745   49.91911136  339.90348904  249.84402932  169.94645607
   39.98119672  359.82989424  209.86677403  189.87551439  239.92904996]","[  19.9681911    59.9648804    49.95610015   19.97809255   19.96981504
   39.93974191   69.95153575   89.95772599  139.98114107  239.91961051]","[ 109.93406657   39.9604973   189.91221458   29.95381688   39.97340057
  139.92500238   59.94386016   79.95307665  329.83124007  209.91696972]","[ 189.90474596   79.96549511   29.97069965   49.98382136   89.96853434
  139.94942471   19.97846948   69.96895484    9.98335878   69.92989703]"
"[ 1809.44649664  2329.41745537  2169.39561745  4998.82263745  3129.19013428
  2159.41485664  4998.8330022   4998.11304369  2679.39972749   909.64381425]","[  19.98301184   29.95720705   49.9736245    39.95852827    9.98002536
   19.98099594   19.97458149   39.98773557  139.94027225  499.76201337]","[ 49.9762187   39.97374595  39.98243629  39.96847761   9.98523693
  69.98844037  79.91151916   9.98246879  39.9728847   79.96384956]","[ 69.94057133  69.95192831  59.93518321  39.95882288  89.95904227
  89.94885706  89.96027202  99.96406855  19.98016048  49.97182366]","[ 79.93756311  29.96675108  39.97343817  59.98245062  69.94093147
  59.96769858  79.92621184  39.98060773  49.9409902    0.        ]","[ 49.97282829  89.9785557   39.96922472  59.967976    39.95781257
   9.9854754   49.95965583  59.96948102  79.97625036  79.92746971]","[  19.96699286  559.78108528  119.92867083  319.75501452  249.77924112
  199.87191881  169.93654659   39.94130481   59.92581573   89.92120722]","[  19.97299037    9.97959884   69.98035438   29.96624322   29.98652254
   69.96346016   29.98815128   29.98407776  119.91304298   79.98445462]","[  59.91607551   39.94000982  139.94599851  109.9652898   219.8762427     0.
   89.91799789    9.986971     49.95104695  119.92157186]","[  29.98322058  229.92662173  149.8711871   249.80189234   29.96881694
  149.94285891  149.96082967   89.92738695   69.95006663   79.9683859 ]"
"[ 1839.58803202  3069.01333397  2158.83902087  1839.58803183  3069.01333199
  2158.83902294  1699.60770528  3478.88711409  1829.46232831  1689.40707522]","[  29.95537339  279.91053775  149.93548678  229.8623881    19.9751393
   49.94994389  139.93818245    9.98670889   59.95454015  379.88544249]","[ 109.94551379   29.9668263   149.94090729   69.97070867  109.91380855
   39.98476822   39.95281335   49.97359166   99.95740771    9.98014429]","[ 149.95948055   69.966795     99.97879754   59.95418083   19.98304521
   99.96348139   49.98098413   89.96685159  149.90336692   49.98203792]","[  59.94432734  219.90606233   69.94319646   19.95920514   19.97675274
   59.96466814   79.94946078   89.94676215   79.96629354   29.97773957]","[ 79.96970833   9.98365716  39.98456578  29.98382916   9.99090029
  49.97163806  69.94214385  29.96403765  49.94525159   9.98935251]","[  89.95650309  189.76818985  239.86069507   19.96522161  109.89436331
  239.84343733   69.93020372  279.83981094  149.95336788  139.89595251]","[ 209.82864092   69.9751281    59.96253847   79.95151928   29.96905116
   19.96318053   39.97449047   39.97791365    9.98544764   99.96644833]","[ 209.92263545   39.96434733  239.89679155  209.85803355  219.89316847
   59.91648544  119.87443623   89.90480723   29.95755473    9.98785038]","[ 109.91951373   39.97172187   19.97138379  119.96630317  199.92794119
   99.96515345   69.95192425   39.99095756   39.93398581   79.97015235]"
"[ 1649.55078597  3418.80286782   489.73389095  2459.23165712  1569.256627
     9.9793131   2169.35535851   489.73389095  2459.23165712  1569.256627  ]","[  39.97111664  109.89206767  139.93015241   19.97294415   79.97561322
   29.97902694  159.92102348    9.98122643   99.86419007   89.95028827]","[ 49.97506285  49.97883     39.98222605  39.98520344   9.98260653
  89.96041894  19.97950443   9.98451755  29.97576149  49.98545547]","[  49.97360001   79.97553199   59.95060071   39.98462524    9.98606071
   89.94432643  109.9158137   149.94131191   69.97303869   49.97009866]","[   9.98384358  169.82512737  119.88788752   89.928571     79.92847885
  109.89819958  129.95621729   69.94499794  189.90328434   29.9656387 ]","[ 49.98454173  29.96892537  49.97901838  49.96802104  49.94272788
  19.98173729  69.96482765   9.98461972  29.96714952  39.97620852]","[  99.88931016  119.93457614  419.74294457   89.95621404   89.95301304
  179.87688445   59.96590895   79.95699831  279.8099017    79.8857759 ]","[  19.96980089   79.97425998   69.98169746  129.92478906   29.9861994
   99.95891961   79.90947527   39.9823436    39.96768862   99.94748539]","[ 169.88980495  129.85957813  139.91917982  299.89743357    0.
  289.86038694   29.96313314  359.86202028   59.97154071   89.89787973]","[  49.97507763    9.98351409   39.95823558   19.97268087   59.9690296
  229.93178377   69.93922972  189.88788322   99.8795986    19.97127137]"
"[ 1889.4855158   2678.75908712   179.89210537     9.9793131   1659.55536716
   889.62877822  1879.6500591   3059.05773899  2679.34135866  1339.63960431]","[ 229.84773332   19.98638324   49.97160512   79.95676248  299.82061374
   19.97223449  249.92103132  109.95762064   69.92444156  259.87318877]","[ 19.96804325  29.98324813  69.94855248  69.95594273  69.96845603
  19.97826292   9.98112876  59.97220411  49.98476667  39.96965872]","[ 79.91760211  99.94806319   0.          29.94952942  29.98802679
  19.98525973  39.97662761  99.92647073  79.95699884  49.97440724]","[  39.96084051   99.91426519  129.86788353   59.94803905   19.98300649
   19.97584336  119.9342778    39.97862518   29.95294636   29.95706656]","[ 39.9795287   79.95605279  29.96799554  89.94570499  29.98861123
  39.96081668  49.95492353  29.98517782  19.97553992  29.95226919]","[ 109.94819441  109.90165016   49.97031053    9.98303114  239.84311059
  199.94925337  279.86504296  219.81652569   29.96463627  189.95055305]","[  39.96827348   69.97422023   79.97171203   39.97722817    0.
   19.97562105  189.88925343   29.96469796   19.96590021   29.95715195]","[  79.91910286   19.97289808   69.96950278  119.93254202   89.96871602
  169.87562889   69.92994618  279.93512463  139.91289694  109.88212708]","[  59.95642993   89.9486965    89.90431517  109.87903596   49.95721798
   29.97177991   39.94541316   79.97142415   79.95695059   89.9441144 ]"
"[ 1149.60605865   369.7329748   2239.07423252  2239.09913361  1589.33031749
  1749.46820033  2109.56561095  3648.43918958  1659.48236196  1609.49807874]","[  69.97035787  109.8561879    39.96425592   69.95902858   39.96729236
  109.86166633   69.95569337  259.85646683    9.98524878  159.89931375]","[ 49.97708425  29.97288314   9.98514428   9.98957469  49.98506611
  19.98735779  39.96379079  39.95995147  69.94722892  69.96549793]","[ 29.97142233  19.97010006  69.97329311   9.98510197  59.96346045
  79.96064858  49.97918586  19.98215222  49.92924448  29.97739107]","[ 69.95580645  49.94282418  49.97128799  59.96691445  69.97242059
  49.9746734   29.98776747   0.          49.9629401   29.97744159]","[  39.97621738   99.92109322   39.96984262  199.78561042  119.9025069
   29.97423387  119.96409057   39.98120693   69.96608167   79.92322598]","[ 279.78394235  479.84334412   79.91132554    9.9863733    89.86060628
   59.95958499  429.8614265   249.86894347   69.93990987  159.93624312]","[ 129.95508592   69.95127369   29.95902289    9.98822751   19.99399603
   39.92715096    9.99150092   99.96356108   89.96409509   99.94919596]","[   0.          209.85220908    9.98613228  209.87847819   79.9211294
   69.96892533  139.90155026   79.92787804   89.91810342  109.97060607]","[ 69.96247761  69.95513309  69.93294358  49.95997478  59.97501287
  19.98613748  49.9739138   19.97663081  19.97111896  69.97341701]"
"[ 1809.64159598  2089.30770935   749.49275921  1539.62741284  1789.53581784
  1359.58063389  1699.43559758  1999.52400617  1489.6493237   1699.43559691]","[   9.9846402    89.93957993  179.92588543  149.92606962   79.94532149
   39.9568007    69.92159561   49.98331541  149.80608817   59.98083133]","[  59.9672993    69.96671341   39.98514864   59.9515165    49.95699597
  149.94157592   39.98755574   19.98560207   59.97763086   69.93762798]","[ 89.88432793  49.95004073  19.96891628  29.9716403   79.96490811
  69.94986389  39.98491509  19.96848811  49.98227804  89.95664814]","[  49.95746508   39.93967825   19.98534409   49.97787044   59.96578552
   39.9769948    69.96559081   49.95088405   29.95685349  109.96482345]","[  69.95493175    9.9847469    49.98050358   49.95446895   69.95942724
   59.98130256   29.96226723  129.93782921   79.94194042   19.98424185]","[   9.981769    349.79547418  109.93927069  579.69534358  199.84986914
    9.98027605   19.96739676  229.92982205  239.92401618  119.86227964]","[  39.96904283  159.8596868     0.           29.95907833  159.93176018
   39.95759447   19.98022774   19.98520435   39.96594373   29.96246653]","[ 489.7916456   139.82686745   89.94424611   99.96209267  269.90239516
   99.9435076   239.94697405   99.9467893    89.95200452    0.        ]","[   9.98337464   59.91351518   49.93634823  189.88467263  169.93615141
    9.98036139   69.9260268    29.95333957   79.96108427   29.95053708]"
"[ 1889.51593297  1799.51391954  1269.5893275   2529.41911826  1729.41772272
  1039.73052343  1739.43674214  1119.7541279   1039.73052343  1739.43674214]","[  39.95398954  299.92202862  119.94510501   49.93128894   19.97877204
  179.88499129    9.98263704   99.90914648   29.94887958   79.90691936]","[ 29.967789    19.97753935  39.9833563    9.98302207  49.97597543
  19.97411522  39.95340872  49.98863397  29.98597155  29.95532376]","[ 29.96815715  99.96937429  79.94489731  29.99372505  69.98086821
  59.98898707   9.98422302  29.9758807   39.97881242  69.9657657 ]","[ 99.94651812  59.94851092  79.96449132  79.90436654  19.96970969
  29.95840308  59.96875185  69.95928554   9.98484366  79.95827524]","[   0.          129.96039421   49.97200932   29.97392744   19.9670786
   29.97636314    9.98236537   59.96899602   29.98467554   39.99045574]","[ 289.91057242   29.98337207  329.80021346   59.9309225   249.81946195
  289.7976916   399.76312285    9.98602981  129.91574269   29.96292702]","[  19.973507     89.90599343    9.98354667  209.88064445    9.98090485
   69.97021582   49.94153948   89.95886703   29.97024175   29.9721054 ]","[  79.9230949   229.90200362  469.81349404  169.91816518  119.90258084
   29.9696776   239.9068672   109.95490157   89.93765142  299.8825763 ]","[  49.97007933   29.9807257    69.96226079  109.85755321   49.98714665
    9.98614274   89.92521714   79.89612028   59.97786289  269.86169552]"
"[   59.90616322   269.85514045  1709.44391105  1359.50808292  1699.51873367
  1999.48905312  1099.50886348   689.76309318  1709.44391306  1359.50808296]","[  29.96774088  179.91746093   19.97222554   99.92180183    9.979927
   29.94438962    9.98005367   79.96382168   79.94902802  399.841754  ]","[  0.          19.98425364  89.95659488  39.97593056   9.983046
  49.96478408   0.          69.97596088   9.9919497   89.96377695]","[  19.97325874   59.97324139   59.9707117    59.96148162   99.91482843
  129.9568303    19.98003248   89.969005     29.99277424   39.97708565]","[  29.96404107   39.9808005    29.9680959   149.8195384    89.96378333
   29.9759241    29.95948882   39.9495166   179.9037097   229.87569487]","[  59.9702285    59.95840178   39.9691429    29.98060612    9.98509206
  189.93706529   29.98078194   29.95898227   19.97579254   99.98003344]","[ 129.92996124  169.84244536   79.95839857   69.9009425   149.8811056
  319.91028294   49.91972834   39.97814235  189.94348703  259.88127926]","[  39.98782743   69.94913765   49.94714642   19.97307726   79.94717059
  189.93635216   19.97030395    9.9887219    69.94453129   39.97800808]","[ 109.92085618   79.93381812  139.88437917   59.94637205  349.80022321
  119.86173823    0.          159.94721716   89.9312856    39.95090233]","[  59.93062892   69.96620204   49.9619112   339.9176534    39.95568905
  119.94018573   39.96351329    9.98119655   99.93700268  259.94238377]"
"[  749.75869931  1229.59628812  2568.9430399   1239.51097471   949.71392799
  1749.27477438  2159.39114455  1469.5020234    989.64924732  1669.63604141]","[ 209.94047763  139.93084723   79.94406993   39.95570938   99.96140289
   29.98203142   79.96069513   29.97876221  129.95539751   49.98561315]","[  49.98779572   39.97959833   19.97876323   29.96305806   29.98416981
  109.95862212    9.98462524   29.98908441    9.98596716   29.96131974]","[ 59.96465142  39.95254406  89.9388626   59.97224397  39.9800175
  49.94904932  49.97859997  89.97650781  49.97723034  39.97879548]","[   9.98267651    9.98542155   99.95017285  209.92560789   79.95467621
    9.98066642   69.96429513    9.98376169   19.96745129   69.91733093]","[ 59.9598625    9.98158211  29.95733478  59.94450749  59.98143061
  49.96851704  59.93680496  99.95817385  39.97996595  39.98971089]","[ 439.85944206  599.81224494  109.88325396   59.91497322  159.92604515
   29.95448437  209.90762899  139.92923567   89.90033875  189.93419877]","[   9.98590964   49.94141011   19.97505842   69.97072333   29.96938093
   29.96336146  129.92598906   19.9733514     9.99170545   29.98842845]","[  69.9651181    69.95616789   39.95138975  119.82250203   59.95526292
  109.96320515   29.94964179   29.96762763  199.89719206  149.90525583]","[  89.96649539   39.96794607   39.95812462   59.97550302   79.93678723
   29.96374831    9.98528224   49.98044286   59.90150904  109.95149893]"
"[ 1109.52145261  1429.46065758  1279.52254167  1109.52145249  1429.46065899
  1279.52254232  1069.55280067  1159.5309388      0.          1469.58483008]","[ 149.94150733   69.94734909  129.87158358   79.91401114   69.94941336
  169.91563862   89.90393768   79.8983119    59.98362812  269.94002204]","[  69.96693057   69.96076061   79.92569972   49.97518613   79.96144606
  149.94885503   39.96934408   19.98190623   49.95405821   49.96622009]","[  9.98639728  19.97104149   9.98506933  79.93383928  89.96825643
  59.92222107  29.98708206  79.94217145  59.95878361  89.96675538]","[  59.97189727   19.96039319   39.93742845   89.94816101  109.92784237
    9.98295243   29.95568378   49.94834244  109.93457626   69.98046693]","[  39.96770524   69.96370802  119.91470913   39.93490712    9.98083056
   69.9455424    39.97283841   39.96299897    9.98882452   29.9552885 ]","[  49.95999838  359.93670166  329.75554252  249.75098399  349.83194586
  149.87771805   99.94386756   89.951761     39.95515959  189.87890152]","[ 99.95464171  59.96756911  39.93599388  59.93243258  19.98262791
  39.96192626  99.94216684  39.96508204  89.9591949   69.93195112]","[  49.93477957   89.93185496  129.93640339  129.92311296  199.79410228
   99.92840424   19.9693297    79.92245778   49.92631512   49.93976169]","[  39.98117711   49.97023984  129.93368884   19.96555462   69.96231204
  109.97142428   29.9829451   189.91572243   69.96358323   19.97659272]"
"[ 1629.25677938  1149.65796295  2209.18318223  1729.21747863  1149.65796285
  2209.18318294  1569.14653896  1409.54468081  1229.76646001  1489.57330228]","[  19.97737747   69.93833803   69.89698683   79.91973949    9.97948275
   19.97272462   29.95369526   19.96685039  349.85757829   49.97692774]","[ 39.97666892  59.96414069  59.96295546  19.97480081  29.9723801
  19.97222387  79.94004558  59.96687764  29.96200873  79.96052801]","[ 109.92080519   39.98096345   19.98450349   29.99166276  109.94894104
   79.9087194   109.93460271   39.98902934  149.95706496   19.99065329]","[ 259.88195358   79.90058644   39.95758538    9.98680931  109.94827098
   59.98207723   79.97041884    0.           79.93055641  169.89085884]","[  89.97570336   19.98410138   79.95745594   29.9854294   129.9386559
   59.96230431   29.95747133   19.97049802   59.97265132   99.88106822]","[ 159.93363788  769.86914871  199.90808182  169.92091791  119.91060565
  369.93655685   69.96510718   99.92785633   99.94361474  299.82675499]","[  99.95231027   49.96716471    9.98726395   39.97029192   79.93942232
  179.94959517  129.94433404   59.96866546   19.9704651    69.96048253]","[ 379.90968446  109.85670096   69.94127901  459.81381381  179.89620769
   29.9840777    79.91050959   99.9358657    39.94543405   89.96271463]","[  89.91028243    9.98010581   49.96365607   79.95055458  169.92541894
  109.89127929   69.91744866   49.95782306  189.955485    199.91463248]"
"[ 1479.59246698  1589.66279733  1159.52810412  1179.68453739  1359.51787896
  1339.43281322  1559.13935063  1359.51787838  1339.43281295  1559.13935019]","[  89.96755796   19.96882526   29.96685576  329.92351839   39.95992195
   59.97000989  239.87963448   79.95372782  229.95419812   69.92453907]","[ 29.97113589  39.95949478  19.98604292  19.98378767  39.97320618
  79.96326877  59.9785582   39.99288388  29.98744729  99.94919415]","[ 219.91780759   49.92133073   89.97580172   19.9685235    39.98759314
   89.90789065   49.98124042   99.94614905   99.94805489    9.98346206]","[ 109.97505279  169.97245204   49.97371629  169.8873473    19.9639224
   29.97299879   79.96796345   29.96763502   39.9603082    49.93669201]","[  19.97964269   49.97845801   39.96842943   39.96628158   69.95408171
   39.98023777   39.98034191   29.94779351   69.9727909   159.93042214]","[ 119.90751627   79.96237649  189.87917639  139.94939495  159.90592229
  239.79868977  289.78929381   79.95972961  119.89470983  139.91174078]","[  29.97149849  109.97179471   29.97481086   69.94727794   89.9363273
    9.98385481   89.95841869   59.97077874   19.97920556  129.95030409]","[  69.96565875   19.97200957  129.89410805  329.86107624   99.93613203
   79.93714023   69.98175634   79.95873693   89.89974443   59.91278728]","[  69.95316026  119.96177022   89.95388539   49.96998812   89.97327466
   19.98363899   49.96782846   49.97321439   59.94724816    9.98153008]"
"[ 1099.45102135   869.62322421  1339.70138841  1099.45102197   869.62322421
  1339.70138841  1619.4860582   1349.50080032  1579.48020634   259.7325664 ]","[  99.94673577    9.98358476   99.97484216   29.97086197   19.97008035
   39.97555168   39.9804261   179.85644514   39.9790075   129.96988934]","[  19.98638507   19.972938     99.92734151   19.97231623   29.97466434
   59.96988465   19.98946824   69.9747327     9.98275217  249.79025925]","[  39.9721425   109.96455209   69.9736706    29.97764947   39.97024719
  209.91379822   39.98433013   59.92965255    9.98891958  129.91471028]","[ 109.93294678  159.91771868   39.96199255   49.97662821  119.88310785
   69.94967794  239.9465303   209.92380785   49.96203752   49.97628071]","[  79.93258209   39.9771573    39.96801013   29.98049885   29.988425
   39.9891557   139.96566734   29.9912502     9.98387827   69.95672579]","[ 219.74336281  139.87445907  269.8868278    59.93878123   29.95819534
   69.92303814  519.83252607   29.97883322  369.7739944    19.96728748]","[  79.95641442   29.97892942   19.98566086   59.97865254   69.94574367
   59.98349323   89.94609588  149.90069666   29.95976353   79.95119065]","[ 109.89330766  309.90214697   49.92370137  309.8294804    89.87852819
  109.92256788  199.82810518  129.89314601  139.90577318  169.8997754 ]","[ 119.87405067  159.95187801   39.95136906   69.95369906   69.92877237
   39.95448019    9.98813477   49.96295458   69.96542079   29.97294731]"
"[ 1629.48466976  2039.24738365  1599.49714734   409.80740667  1369.67611799
  1309.5837017   1569.69213601   849.65132126   709.82296858   189.8720717 ]","[  59.95334412   99.90419545   99.97922565  189.84845337   69.95604063
   39.94814075  199.78715551  169.93343646  119.93521073   29.96488165]","[ 99.93792725  59.98359089  29.98299362  39.96244534  39.98107722
  39.97164068  79.9479066   79.9634017    9.98586996  19.98117246]","[ 59.97537589  29.97235866  19.96788602  49.97866559  29.98814191
  69.9679606   39.94616194  29.96926271  79.92992024  49.96558503]","[ 59.96731407  19.97002828  39.95580563  79.87921983  19.97178529
  59.95903413  59.91060412  79.96017269  19.97473086  79.9691213 ]","[ 79.97514253  39.98949337  19.9766487   29.97964963  19.96579397
  39.96005888  59.96415379  59.97148519  29.96534081  99.96143646]","[ 269.95102251   39.97516776  139.8817388    29.97204731  139.92677777
  249.91575862   99.87202862   29.9485212   119.93927805  239.8735944 ]","[  19.97534287   99.90040555  199.96776372   29.97712616   39.96392498
  139.93335968   29.97411669   39.97275361   49.98436067   89.92242123]","[ 199.87857041  249.89349416   49.92816453   99.9498783    69.93703158
   29.95774793   59.93727405   49.94584382   39.98294057  309.86228923]","[  39.98220508   99.93417267   49.96885762  119.94238696   59.94999129
   69.95660906   59.93634046    0.           19.97404427   69.96390071]"
"[  869.62511521  1299.76037074  1049.77494703   799.68674516  1619.44705868
     0.          1369.54344914  1559.71378196  1279.55480711  1269.54181662]","[  29.98644304   69.95033305  139.94192771   89.93623447   39.97130297
  109.9523227    79.97414005   89.96013297   29.97735303   59.94868729]","[ 59.97230404  29.98057122  19.97357967  59.95672875  19.98489461
  29.98998927  29.98881744  39.93909071  29.97043732  19.98069047]","[  49.95140608   49.95503723   29.94895435   39.95568433  109.92663726
   39.96485881   59.94988562   19.9716211    39.98315993   59.96807052]","[  69.94550285  169.93429212   99.96760121  159.9190747    39.95561683
  179.94367323   29.97223219   29.95455402  159.93497025   79.95623518]","[ 49.97572605  19.97442646   9.98756844  59.9830412   59.96622649
  49.98287179  19.97258303  49.99041725  49.97888088  39.96284381]","[ 139.95752939   39.94610408   79.93595776  409.87322981   39.95969212
  179.88417747  209.89940536   49.95391026  389.83421966   99.91270682]","[ 59.95920065   9.98090934  29.96745147   9.98779994   9.98471514
   9.98733328  79.96902148  79.96369393  59.9782372    9.98844016]","[  69.95788788   89.90277426  279.91337679   79.89839312  139.91865033
   19.97239941  129.94159756   39.97809378  199.92413879   49.95705444]","[ 259.89195894   69.96572164   29.96245864  199.91175802   79.94927474
   69.95548693  319.8254052    39.96416902   69.92916549    0.        ]"
"[ 1039.49617486  2299.07313522  2029.47698472  1119.53121352     0.
  1099.55680077  1279.52906548  1189.7139804   1639.54874428  1339.58548689]","[  29.96396714  399.81775746   99.87296912   49.93698168   29.95823126
   19.97266009   69.96321104   29.9731908   139.90191297    9.98919058]","[ 29.98256788   9.99067238  19.98943427  19.96582717  59.96607451
  39.96514632  29.98857206  39.97087238  19.98751764   9.98967649]","[  29.96570422  259.89234165   49.94471706   29.97026551   29.9799466
  169.88591867   69.96157215   99.96459116   79.93252403    9.98319031]","[  49.9684723     9.98499459   29.96258218  179.94929967   99.91805318
   29.97715246  169.94882971   69.94443903  139.96053523    9.98176179]","[  39.98343465   79.91501323   39.95723015   19.97253653   19.97609108
  139.9354283    59.97063742   59.96447078   39.98477601   59.96898428]","[ 329.89871542  179.83351479  179.92155809   49.96958641   69.92390741
   39.96388243   79.95364792  339.86062682  179.87483209  229.93810391]","[ 19.98120397  29.97944744  69.9527223   39.98065973  59.94362238
  49.97811441  29.98203783  39.972364    79.95476377  39.95905943]","[ 209.91215278   69.98349719   79.90905543   29.96276975  279.90838118
  149.89383108  369.86619814  169.89065507  189.85836023  169.93227822]","[ 109.93954152   69.92579098   49.94293115   29.9792135    39.95198901
  159.89970662   19.9660157     9.98129447   19.96994322   89.96333024]"
"[  759.74988742  1599.73423576  1539.31850172  1139.41676863  1449.6798738
  1649.4421673   1579.08491077  1159.52328574     9.98304368    29.94624155]","[  19.9755249    89.95475362  139.90251943   79.96969241  109.8277893
   79.90046903   49.94145563   69.95172811  159.92251641   79.95018817]","[ 39.98344324  49.95712223  49.97730715  49.96578908  59.98267378
  69.9625162   39.98565986  29.9873359   29.9785255   29.98672457]","[ 69.96556742  59.95780275  29.96993086  89.97890028  69.94974914
  39.96119691  29.98205955  49.94301703  99.90949394  69.93596987]","[  59.97759754   39.96697392   69.94177187  159.89020356   39.97851932
  129.95924098   39.95001529   49.92435389  189.92249575   49.93147248]","[  29.98115535   29.97997644  109.93937847   39.97927455  119.96811682
    9.98669472   19.97161446   29.9742888     9.98202523   49.97449314]","[ 309.90360884  139.88011364  269.85737148   59.95419408  209.90087709
   29.95965139   49.91481493   99.95449004   59.94882019   89.93424418]","[  59.96336955  129.92425238   39.9782008    39.98304292   89.95667679
   69.9606848    49.94907669   39.97293754  149.90315464   79.96533043]","[  69.94267973  239.90403418  119.91149131   19.97375649   59.94166386
   79.97612916  159.94087229   79.91724704  159.87495047   69.90276265]","[  89.92796581   19.97630942   39.97344056   49.96310265   49.96714835
   69.94593802   99.9329623   379.87633171   69.96989874   99.95270165]"
