varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4
2172413.3758225683,57674427.37399825,32389364.22925549,78032424.08344908,12708967.365514848
18601151.523988605,36065725.37137969,68632046.86460489,919846798.2616642,30357985.609013915
7686922.941657093,234866794.55763867,43546186.90072085,44426776.940840304,35177325.90748644
9250073.682180215,18261691.90867658,115072545.16762222,29481472.647614986,41372172.50454395
4614982.2145701675,67885843.95460652,52324581.68710379,268748526.1945345,25383655.09274467
1803132.0198366873,111108372.55738254,56959441.76632904,40839306.36565572,32894907.29949132
4481830.444463826,62727430.795060605,50677970.682805315,46901075.29367508,32114155.1426418
11213562.63756477,22149533.71401649,67560896.5985751,47052935626.49611,15311532.66953315
3295693.2660085633,77403471.47488518,20413874.352378875,58708158.207576,246886929.4494346
15030991.673039082,156031715.37827325,145863372.69451454,71749182.47476268,76602438.1124916
6109757.4288528785,70360023.47942069,158865952.97155577,30637482.63755095,7836385.115448878
10333336.08890487,101727011.83782285,90590477.08533466,73846494.71968502,31017949.563171305
44444047.61537784,694210218.0552633,42136837.69876732,54871531.077237636,49235750.53791064
12377900.830348553,1787721257.8558025,67938010.00004067,37432135.62759811,96000994.67170179
15336734.238463724,19890427.21543139,2250892003.077112,48833385.28006344,52167951.652841106
3420242.248487114,25443874.50253632,56873047.382377684,161043378.03248042,35896195.67059243
9687128.205700016,35718597.76145655,7582703.219577419,59634490.66675532,50129348.547056854
7471325.398990866,46015340.37736857,32695694.902377717,62522827.33707755,880451498.9130352
11632898.220281921,6583555.09751682,52273396.947261155,74096431.54699197,62975913.94436763
8333759.864723722,33943062.02280292,52951800.67630743,51960456.10210495,34546861.468700506
5005552.30044539,62612792.04560044,33736847.65245262,84679699.22395352,30824256.36835692
36062671.41122988,37345745.24621931,46472470.7860351,29734083.31245717,39987290.87128681
10448646.966077222,115224942.27209091,48334853.243526205,1092604170.2943368,49498497.122952685
5365558.082953226,30977165.49811007,56578841.656405345,54326744.26405191,24837198.516092576
14477036.320980117,49703440.09297958,68424957.9618571,278655083.7445465,42270541.62069699
9788679.219458891,93676921.88271606,97982589.37085496,28701518.029883027,3699244.9403382367
44337065.938970424,75295742.01126486,112638909.26685612,71455756.88185808,7557379.5739742555
28662496.30211971,43758766.459556706,62635869.04550861,55683882.04406503,35770108.085586116
37543669.955118075,529060289.08161867,139205052.36758992,57528994.629807524,103471049.96220604
61500614.49923653,50707210.55352182,151741370.59323567,33011235.836011175,1030467750.0872643
513654068.11147034,90259002.16269735,36810212.8079384,77925145.52152398,23816946.34956307
44313619.46947734,403907763.4575551,58160445.113985375,81296378.05221175,40963750.34133892
34074014.6237167,46251456.25747894,90132766.73453695,546100374.374969,38877041.47248356
16084568.145599935,271066212.81588626,54814024.18527213,47186143.11956666,53812200.08683167
74268675.04532728,369983100.81845707,85125618.30682813,246818878.40884066,57069295.61637865
66187723.0065011,111838518.88882384,56017433.06072891,246165721.62575352,29433731.74339715
38008996.767824516,274764681.3690181,171021428.3360007,39686976140.69488,29392235.28836499
43417985.22946724,42430851.74223599,36113387.13205685,123797673.54063773,151744008.00295183
40487406.87063362,137330606.2667174,46095797.66542577,86888683.9017807,69341646.14971612
70240402.8563269,82346396.55350196,79015215.69510719,63248254.981822535,128574546.69298145
71205095.96766181,149529600.25493997,349655340.2046165,445860940.9424576,64507044.982158735
29744987.05156657,321673635.2370596,65350789.30521176,267398899990.26523,61961174.80515781
48196486.328582376,7302509360.460791,80549395.39417608,718741225.519136,29205913.329058513
218982672.1086062,82827817.52735549,101545706.33344813,101496406.27734372,20833285.135416757
127540019.06652234,484122545.41957235,164607234.0310533,182052362.38927835,28357299.53824632
176102874.85133147,178394377.9135338,146426888.36197636,230714840.7671803,637686446.4076293
24033387.63152689,18187484.37640037,273787742.9266341,59283214.64569028,66219055.569100834
86788505.88089862,106882465.63076496,128429296.50822526,1747874.3707016604,28364834.828199953
25201637.401425637,131201807.521623,104270281.75474997,218287817.45480672,126644995.75615194
132866157.87390937,105116408.1818608,422905674.0605221,490719831.41717315,78446136.80542722
23842904.793907404,193163497.60256988,112713173.61585987,82628678.63035038,25729004.530620333
63089313.79486548,70986148.57343057,41248164.76738989,117923076.0040479,19823779977.423603
35536664.37601167,524419298.7199598,-11588489.029046822,735150776.6343732,33044863.94505197
28620051.6347498,244161871.07086548,72180495.29942721,78438116.81089056,47431634.73053255
27319669.824283905,344808731.3836689,5877994.576873105,259005683.83887023,48270713.922829404
143422848.84719223,101368204.9414367,109744981.93430354,393088746.2410672,47908432.94154863
316919237.0754449,662226079.0627428,115150017.08748373,2423725811.7602577,60671467.428167194
22679178.001097415,116831229.24179763,133947477.98787466,78560590.98623416,189627198.20841974
52886829.48560249,82070883.34964506,371838515.5235845,103268562.67112751,86728221.42014146
152015112.47108656,214018508.65600604,84895177.96418643,140813431.96614987,85433096.19711226
46877356.401116535,247752788.79432625,163347305.03444058,124464843.75430492,50579428.46743017
20224126.316208184,2844340255.3731976,41375105.90292599,180802804.1753042,77596810.40532888
70410818.71135044,59504869.82393262,475122770.4432535,290859533.55100703,45105574.04620159
13963944.531733591,124294486.39969282,39281565.31194456,220864636.50625724,71389432.34275755
46924861.72354722,133962889.41361316,219680996.87507737,225683639.1478216,77790770.53713554
31369854.68885885,137071390.65184212,47265050.50604624,320274825.944053,301755543.44506204
209203222.06801668,75374236.37409797,1218452819.1076908,73379037.91832417,25422511.061984427
30046146.316596087,291575811.9780239,44266740.84571554,51862555.15322893,22513337.314777367
45313266.37338951,42056655674.91154,73475683.02221176,5210359588.2143135,34864935.29229272
20251214.147326134,98818879.36736465,206131162.13364542,109521042.55622591,34088575.51751859
84686083.02763015,200759553.19251606,86405233.28721562,157499553.9765939,36483557.0135734
102531816.87683055,51996441.71812724,4048568.095082484,140326335.23389608,27809155.166727565
82716252.60006943,38567380.40604736,80075337.71509583,103080851.27785718,87274351.22681433
21430133.573664982,354087491.8756145,291572684.0554724,1176473759.300246,44973053.23013793
86458134.61709735,49610328.43940719,165870414.1434058,3553421527.5977006,-1943672.1588067412
60673112.10294365,1010185509.297116,107032167.9522385,1076148805.122606,17629947.593471427
95417696.2963969,202321961.68576032,178116069.22448018,134662193.23246557,7261137.047044201
111617914.02594589,88117801.22379531,145481116.36283514,161653317.95689636,141719099.324307
120173326.5600476,295487870.76196265,112860043.0410319,149185174.50951797,32262787.69598691
71722977.28769305,123957723.25931543,116078283.57688302,95944582.81664866,69215260.53011036
108390958.96065658,81903820.28995526,90677425.84304194,383941904.48976374,137712967.48058787
4755437997.714108,147389161.5726085,279612830.5439131,147138900.4594514,57098146.51826644
89602715.3032586,97579120.9078969,138085205.87514612,2181702650.2842994,177585787.67318213
108251196.07083988,214857228.78190753,148994345.0593053,624922586.2621615,1294933186.5545752
275503630.9835576,30199367.084060177,175754262.98958337,180727180.03257668,41388177.53088382
144554390.05245236,220822421.4255668,183870157.88107774,265147241.22371572,99918197.97051391
280812751.7716414,78648666.9924973,143244188.37118852,554918557.0613713,149446723.36625364
271008122.39264214,141125252.51731905,532532566.8480565,188166513.7839934,460953172.63958305
95780721.67291875,418815272.9193417,162308737.7032433,359371732.4475999,54999936.06354275
1520074727.8766632,351302802.2988961,634966161.7085176,2060649177.2306209,67273131.58430119
230002788.66100118,226842227.57870993,169298810.26958674,387748334.1685912,96270114.72009976
546742160.7700379,294712845.4479483,76460364.76934901,12066347132.147009,156866938.2325939
39295730.17739565,182286197.8488188,138401887.2123789,198382375.16218483,129404238.9495081
228046946.0457772,1018391145.2256709,182466645.62738726,864568553.1239982,116735439.94901723
287903999.7057268,78727813.62086162,232673998.26599723,182863453.77605653,2927233710.892739
488095627.331172,1048870288.8345803,4857667206.440749,373930233.0271885,90181530.7758439
46346936.411456436,230138444.84277192,114205046.07844001,965197518.6367395,134940217.77350563
970074663.6526036,135225843.68355244,636343954.8519688,138821360.3260001,338935075.07060134
157302785.32040647,156729590.55355507,224190981.2933426,1629521596.256839,13448208200.941666
109604101.64459571,6810704835.273712,112408449.47910523,1675485928.9579394,177993828.64469352
98436601.42868412,143057275.5996647,200505307.19214332,626316782.4007105,107979448.1026358
222660394.33925247,61051040.33304064,101386316.83233294,298195736.914746,216483138.25106713
123914661776.09514,88814726.00538476,122152478.320851,407296947.9456468,59558120.49249336
174143996.93781278,163301484.7597025,115007120.44145897,197827720.70341337,130127807.35920252
132346888.5932782,58915283.403514296,154597776.0102232,563922885.2921311,198938025.0137201
22273563.633455735,102649911.05810535,86413596665.11542,619693248.8082026,1097657182.3639286
33036920194.802723,98538615.41318409,26416299.909684073,467629485.1711296,98613715.1607506
111082369.04788294,135889074.90070778,117031386.4959859,577162124.0174688,410939003.0817374
161786035.13776892,136263174.04719177,270931918.3439277,723107716.1949041,222217044.63784057
214757172.04675907,84761110.67755955,221020511.48029697,505992605.9730106,108629478.30360465
176142625.89828852,189589316.15923792,121906027.43121219,280438812.58132154,103212338.69022653
288167987.7548652,191673126.1392702,65956047.52965222,589721560.7769767,1232018257.555878
209169389.3505891,108310054.92305805,208643649.37427166,1007194033.9721634,191610501.87406027
184606674.16401112,4309715301.8180685,349900612.59202886,333332870.535584,5515924545.981761
175126872.70208615,18164393094.03696,177631118.52913642,262969552.685761,569206765.0285872
273640009.7591207,95146718.6965164,409732023.822085,490171705.68341875,82008011.23722705
243430643.46696293,135161561.11334223,164203952.32820454,787708911.6846739,557133835.306796
194489528.026802,159537606.8444225,180853520.71010828,129127022.9974482,94008111.82681614
312699244.12287045,120142882132.3862,101211749.06695622,587249533.298408,58861104.33308917
101036644.15823531,201415539.8025871,115610132.56420693,1350066845.891094,59804428.77536527
2209776135.5075054,289251867.91573644,202561118.17438567,191126504.43245056,81477637.18312424
739090998.4798692,142914914.90338114,88244674.73615214,476907239.3780972,356828541.3800254
352696508.6481522,1231486304.149566,200320183.13781053,699911712.9187864,137247630.4245102
549269579.0207764,550010461.8264557,149484112.34056374,1950945566.813978,87811268.42835337
90155259.61831011,138237938.42725328,96989902.163718,531168443.6052903,61519999.85149735
289098671.7178068,531590431.8315193,204969399.2612737,162545720.6142457,910392034.1965172
499746188.0769431,142423904.49349418,136188090.2366643,573738208.2801583,98058466.02943248
126061789.49906042,154251032.77024558,123216903.86316393,142529594.54959843,419556277.79113317
913962242.8994851,201593200.61627245,99618706.97846372,875822744.6017468,166032871.4512246
2400528590.0400367,372540777.6271477,241716557.00152987,456394855.2798882,311602687.97538364
1116737114.5159445,666697700.392484,157342020.35135955,142833775.58108887,257543442.48059538
338582319.15979695,428712176.0126023,183332566.19988883,225132518.15816143,66152203.53772852
204427706.5981676,209435091.4152822,123123660.59386256,9538078.261442877,86768223.0877794
522906218.40885663,270333711.0017692,125544991.96824023,66490654.84112256,73761762.89955582
266293428.97494823,135298149.66715986,162228923.4733819,136290740.7997737,11084279.577885166
447910679.6243659,1304055412.0800676,190325844.11101744,370533892.0795709,77458699.24679911
172193376.83778828,118434642.30694278,147973524.11254,439372320.8061185,-50927147.82152887
548973458.3758677,153474610.90051287,159505919.91400397,258592908.26395598,127789395.53528944
307381417.77918726,978715021.1918323,133675615.76964507,858733346.1717017,194940485.00447693
188973069.88749743,279237993.5647164,194282830.4677627,752138054.5058281,180233691.60260057
89119129.18993723,172047076.9718627,305627051.88242817,546232638.0850427,445424263.9780245
115235228.5677923,125618649.26008704,224203827.78989398,442443027.00511336,268108677.44734174
8646696624.215006,188463767.1604709,192710924.65776902,218690544.9294761,95417769.29276718
242057903.86176497,218698588.14683983,307515265.7164644,224570217.82221973,1423130315.8543236
322606571.8075248,240354042.35327804,221107462.14806387,225462108.76215893,229038059.8259009
268147514.09738278,223566978.10626853,636789728.7909837,712967352.1110966,198957149.39572975
10019302834.725079,15799818084.884071,98357221.70831327,229719106.05385,540985051.3120644
1624600338.672615,560601590.1844699,155705945.62097502,185329004.59965503,241948490.22710562
401999122.5415903,165110165.75552028,111805806.05053982,264114871.62488544,200281624.87726772
174931969.6734696,319321939.98027104,1461072053.6162863,463984521.08292264,120866276.55538458
716740287.2385328,47988958.321801916,617873733.2045381,332360764.7106396,98859640.17950639
791909215.9902306,106694552.87292941,520357205.4844349,376491654.0603662,69138063.94532976
380186773.4411405,236945898.66830647,623120602.4403636,120573131.2357905,97448326.09650303
252854044.17905903,6984808318.128139,456005964.9075867,4000370019.445029,90455191.71739699
295429635.66935134,107893890.1837057,1851020327.0978062,388385745.03954613,176746407.41292176
185275738.53404775,218337158.91588694,427461232.5097711,405369630.9866054,1088740473.108836
260488018.14622045,174519632.9732647,6363805169.835823,196881383.77086437,349708945.2322284
319030742.53261113,239611678.95183295,339784854.427436,187323054.488306,205744660.44560558
547317724.7939847,1931027719.8323116,1139323001.9423773,327740768.7673731,171362887.3883776
187204168.9112444,6140696682.724512,430612586.41495514,254081216.60890886,195092783.31925312
302578786.31976575,135647319.15838054,400622202.4867231,56078023.23844646,550591605.2296636
275761473.6534074,67979212.4014448,2805736637.8336062,91128609.80342795,280874994.94998217
3472760132.929468,273343382.0140497,246597625.79209706,514676722.25603503,662319963.7129421
575534941.2704418,95613149.22539794,96236190.40623994,-2342129.2267761165,399771100.53471595
241343718.69993618,416406358.82179624,1582305733.582296,2240762999.336861,800518705.7806883
166803060.18407467,119643747.0067445,694161403.6519847,291226155.6936166,946502492.9622021
30485793.942417584,225419360.32005435,807526799.7445364,182955586.21684182,399702357.3996046
102589225.03756578,181069217.9914537,96108387.17654634,341471764.5374227,859523632.0667288
343876969.37802404,292988376.06650436,227573672.92276418,276923889.9656879,372649749.13264656
226233527.723921,724443413.0178723,1814343756.28431,172240580.04832888,189231178.7962095
1183868317.2500384,433542739.91669595,5467387456.107188,311031436.0125401,237213512.31219435
657171717.0050001,120441921.78782326,213854682.44164586,180150045.57770196,36846743417.625305
252888515.80397713,118091032.11317968,836952071.2743878,225732432.8736252,1421181361.020235
247065232.15757465,69999512330.67105,106507677.83458063,912497667.2186626,184041093.2856028
261567391.5597157,201174336.11991337,188180779.65682152,200099333.89245445,306939883.2720897
642560978.2776916,129760105.27797878,263177008.3813422,128945574.14467156,103038929.34508052
234717909.9480213,220497047.13557333,374452526.71407497,286021734.9617121,386668654.68520606
284490403.2151923,107272148.49874677,216351503.59484,264343592.01399744,848096015.0394752
338363728.2302438,5041900421.068279,554293034.1100867,482661253.01999927,1850116381.7846339
85068276715.27118,281973264.9145065,494814274.0362803,558156791.1531658,162348642.02203858
304645966.64508367,353321030.8620304,660175357.7240624,562982196.8305558,68440401.65986972
446208342.7993435,185217959.3960147,471108072.04368114,8154553302.983242,232501563.78814474
202276001.17757604,434127574.06288695,133714813.81418571,263668619.22509655,43095650806.46898
502108240.19364095,276595393.39570385,181632678.66731656,329295425.06919837,812701541.61425
287786195.2405144,2020711597.6421006,249207853.2520952,240897040.92394656,148722874.40113375
479326313.45509994,174196755.31945142,13820128144.769035,856329088.7601084,657012530.5722473
171121776.82409346,725110575.9215132,253898056.3137061,296005968.99234724,55960914.80192578
455244468.9536531,507488848.365612,148727890.66658857,2576714346.287077,258640294.57332203
189158992.44702512,259259083.12544894,657959775.5185938,223514444.6056451,102585445.24100374
404899567.5700449,214319544.03996652,2946664765.9450474,1824709925.3954947,299659895.4742174
191406520.03834218,264064342.63677752,555639979.6702576,347867296.9388385,262893223.05044034
1162214622.7285552,444128006.0956809,1431232768.0787344,300456704.2755705,168824387.05811945
293051600.30054635,296162253.0146508,263660247.2909274,165473767.5170698,422094312.75119424
243492963.2535198,4658234380.565628,242673691.83319783,751731495.7096263,147070287.98724923
233160856.32399553,1356612228.809907,278759712.9210484,303316610.57829136,169430009.40903467
152976386.08996737,966673717.8212105,1568229589.9513958,418792698.52195024,446903273.3243424
132622058.78234732,242033291.78213054,1120695532.5194418,568511066.1755934,265549824.43026203
437054521.45272976,122435916.77116016,491227562.02681184,954080590.6706533,296229689.0054922
217507004.811907,250609276.14534122,36871974538.97727,2533015999.4711714,270638929.41494715
158477511.8266371,240968010.868714,228450267.54899126,368739414.9897287,94600734.5071242
2940449814.105568,405197474.79745317,1082510116.4070716,187428494.66528738,1257526618.4277475
5604997195.455437,247380120.45254079,1128262969.851844,1285429546.0764613,221706974.682512
184590555.09274393,538947615.0636979,534518655.75740933,3624878832.0539722,266691570.69450247
131632307.91343476,424978319.5090993,613752232.3742414,705117780.5616602,183507084.9146329
48830915.792275324,76567959.82955691,379248047.15270996,1014324119.0556327,976276998.1956571
84250172.86238207,156661434.39298683,569946037.1670421,414378924.49269557,183798020.68527898
76413632.64770986,892686232.8666053,409075528.79844517,905420167.4795408,303714410.0893432
1910926044.4739876,206198634.3662514,477837767.9774604,349204494.6059846,263152767.39650902
297423643.5539253,330185922.5818287,612092113.8856177,310245671.4453898,225337499.57344407
938778938.9318916,305997441.44974124,442884424.8555999,409781910.7653414,168692398.1812508
167930708.74356157,156010436.74424013,482100424.84741503,474697187.4189508,271802573.51720846
218622564.65069118,468689124.9438101,335177549.21206665,586694812.0244007,329510386.19301623
296047165.83336246,213236328.20027423,216676001.933904,350272016.8293567,921215992.7020388
167339789.46732444,527971653.2560159,271200422.753784,361595320.8904301,185043224.64136145
899744052.5457871,421730372.1523038,311061814.03846437,665460119.4979848,370441317.79466873
209528560.5280683,565487431.2721498,196261295.06250376,384080014.3698236,332485296.14878184
155077741.93408188,1004586690.3788189,901068838.0463322,1163057154.3813224,113027661.82062817
446061076.8498942,61611041.99123508,171045379.04955694,1383861596.649106,241285259.2764594
628108695.1498073,223343842.44291043,1049017488.9683782,414977663.229256,87830052.7883297
11711437308.211767,1109412213.1376586,460151314.0863965,541967394.3947144,168048929.06291965
184990428266.28067,680042862.5419488,584960028.2449408,333791303.51402974,1123248073.672039
395275588.7354336,389571351.49107575,263048375.1515726,649205508.9004734,313386988.5912062
147316927.7224716,193996767.8072021,416798433.67800045,56837150604.15666,143906088.17861757
517158604.7678376,48103363.973249,364248752.28878856,694704876.5383455,606784442.2720034
591318277.9503396,452216436.1925251,350525819.5245221,271673587.2918745,166613152.04160488
356327548.7023165,5865215034.357007,151404967.9090573,363086266.77615404,746783639.618563
263539464.71925217,414606705.3588603,277635359.8920518,1963270694.666549,214859845.12115538
87140862.40569556,362866902.50506735,304808747.0301877,1359871695.7249136,326345672.4485865
93600578.34770313,267834053.71895677,502701157.56623864,639156979.5921435,497039708.1370864
1056304504.9215331,317800094.77708685,161685532.4535609,5692469849.155258,143628791.04603085
161461901.28463358,294476168.486971,225102062.67372787,511782986.52608263,74803373.71624371
26142878493.7574,122399659.95848429,299273189.7429472,953183365.6117365,629845246.2113101
406967581.2927653,309973246.2583709,206009873.93389732,977947033.6824768,597191525.4118874
355641727.6653317,441897670.22187495,513248613.8712147,24851692326.861195,55426658.47895367
616045288.5964036,273015727.72666985,150971303.8007409,501499328.68808496,133025094.56298296
143469726.81567943,755335953.7886269,293540255.54229176,523460920.2547918,240515822.16629916
101847665.26895362,545528222.8059807,441131449.5359874,676594771.4275457,741385642.9435949
274004346.52493,729622186.7427058,506776420.553386,333500115.3617289,265614125.3798862
172931167.22643834,337079287.08206946,416210445.2706257,1128199959.0557764,652354613.1127108
2574550820.2356577,454250320.97282326,240697017.51301026,395742736.4624232,843550116.0521327
191989362.13663137,16869772039.524912,300868751.7568417,598828309.0038452,328091360.37030256
281235690.13680476,1283643523.2690003,229861998.19742435,2758287050.083812,118883566.31289269
129358814.69006231,274515006.20277596,151947435.62432426,462418047.78312004,263642459.21546012
210189737.47464883,1329180584.8064182,237103884.4834511,1227481871.9585242,315806835.44951266
306841931.7568182,276885291.00842345,234098565.9304851,271502322.4540473,24329910522.738693
199364961.65582865,344253434.6274934,165602926.4666913,231101981.69213182,161212602.83318472
307412944.13457763,2700915730.252688,137193709.49016434,332455972.09516317,1378593086.9076462
301217463.56623673,1060345170.9983665,194355415.30005926,759775905.3881307,137106547.44440418
382784751.1466268,415614543.3374446,1259209593.3456016,1385874340.2074218,144394499.6370717
362202633.58324295,521201557.7346553,180793639.1515996,460301887.7390114,137470331.13277215
449472385.6352728,786489001.4788103,184174687.8576132,313936739.7973238,534974755.9699704
596853477.2823064,341863936.333596,219395680.07933307,813923731.5641785,156132579.50896782
1255004107.1436567,1560074202.9410672,2176720373.946143,720856781.7138472,5343381617.209138
196023011.56058007,479823192.70886445,364955939.1417171,478270748.98555815,184133863.56865457
455271900.6505727,473188286.84502304,1517755858.5580854,583588350.8747532,69207365.5730125
369250642.13040495,390366305.482019,523022709.93040264,837141015.3805549,373945019.47181344
239638522.00630146,743206357.9865937,474041739.1256511,463831893.3521329,514933891.6372163
439202778.53332543,13943367281.190958,4465305484.114948,250292084.58362615,76690891.4289198
332097961.45676535,307976826.00360334,330468441.4445473,497470132.60951686,136651285.25934815
306647636.14983165,395363227.9537003,1344400501.108971,409529225.07363355,125748022.3484694
306711652.8436679,344419981.29981697,791990955.8782561,791428164.8030485,531841682.6076652
452042483.6013185,325306410.4208039,392096170.6378887,530478909.4913468,117192039.29501274
214679284.60676584,259296462.26774913,177116063.27225474,852638914.0302391,156146863.2632584
306564932.04339993,2256940388.7981925,610323153.018497,464474877.57235473,339996159.9918463
671437247.2204323,893329363.7828791,972044054.9458761,515470038.4095454,798008527.4451855
397681414.1497341,268550366.18267405,772997093.2367384,773890529.157652,98136287.56495473
282606275.1839927,600512694.3675649,191536898.18234813,945131293.0128715,169634873.4622816
441041049.01546484,839702339.1483815,266344708.03770703,555853147.2808733,612339766.1010325
366190307.06280625,632671394.5868882,156990835.0040881,478741894.3362899,279200914.73943293
296768570.1004902,351820307.7865404,380581443.0552633,296191360.4648771,148982341.68413663
