rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[  98.05314313   80.95778919  103.05444389  111.43593609   86.79440811
   86.79440811  102.66653484  104.24473284  101.55295674  125.60076767
  118.4391594    21.7454635   103.05444389  101.55295674   93.95307922
  131.99841341   88.27230843  104.65741332  134.06107343]","[ 23.07941283  19.6274841   20.40812047  18.74286785  19.22794156
  19.88352913  18.94203935  17.39692978  20.96832133  14.55622758
  18.94203935  17.39692978  16.71763595  19.79245071  19.46621651
  16.21250804  16.04460558  12.45908042  23.52282394]","[ 337.8985646   330.10642512  311.67097932  328.62585751  338.42035161
  310.56720268  332.58125355  338.42035161  308.22337674  311.11613464
  333.46736923  318.03043477  326.18340941  338.0388852   331.2655673
  308.58075534  324.08839382  331.93448375  317.43022989]"
"[  61.33778937  122.33311677  102.43428892   79.33787786  137.81081046
  107.08285879   99.97112399   99.29561484   99.29561484   47.72638551
  111.77966499  137.81081046   61.33778937  122.33311677  128.88054074
   97.61765686  142.21540738  124.84031667  125.68716378]","[  9.56227946  17.25706879  16.10705894  22.0868899   13.94965726
  12.9370022   15.66654543  16.52323294  20.90146057  16.57560738
  12.11627827  14.85715866  20.90146057  16.57560738  12.45726588
  23.46404242  11.70587553  15.82250248  20.5356933 ]","[ 332.2759433   315.00681253  330.27079255  330.29960399  324.87103122
  323.33927307  333.47435696  328.01003153  328.74219377  329.83569063
  323.54160586  320.5737793   335.40413142  330.87529104  319.38064098
  334.8677886   330.87529104  338.50729142  306.78472356]"
"[  52.1498409   107.32997558  110.65125158  128.30188465  128.30188465
  124.53490782   82.12607102  122.26833121   86.24541555  100.42134113
   70.84724851   90.77687884  125.51041031   59.35838583  155.60800557
   87.09737641  108.78472554   59.35838583  114.2374955 ]","[ 19.11516642  17.80618745  21.36641979  23.34285296  15.27908084
  16.17300046  16.1082693   15.43832292  14.01390541  23.58302097
   9.47731159  17.31042146  13.87619011  13.12073064  15.27908084
  16.17300046  18.45961552  12.60546962  21.89230061]","[ 343.57476235  318.02734207  335.73325033  332.56893288  332.88544035
  326.73454142  332.83746564  332.45853532  343.45677473  327.11534968
  314.40993691  296.86165564  328.39112862  314.25019126  318.02734207
  320.71981338  315.57018941  329.42193547  323.51771884]"
"[  83.6079996   105.72495643  117.40789949  102.26253633   88.84484934
  107.77093647   76.45611885   92.35416052  102.26253633  106.76001833
  108.35292543   62.16650923   79.0258355   113.53344727  121.99014136
  105.92982743   85.03423255  108.35292543   97.29977211]","[ 21.51267954  23.03829495  20.52491627  16.5846293   19.38260123
  19.56100016  21.71687031  24.10603405  18.17397241  23.57019496
  13.87075648  16.30358948  19.47351537  21.1491369   19.30717227
  19.08605627  17.88551006  16.30358948  19.47351537]","[ 327.15345416  324.63116758  320.0036204   326.77830356  326.71301707
  327.67339427  332.80434337  338.35726635  303.38504395  303.6211187
  327.67339427  306.77286501  323.01019289  341.59197082  316.11782639
  336.01418772  319.94901895  325.17266605  313.01252556]"
"[ 114.75840681   89.03091988   87.11040145  125.68421052   83.24900662
  101.13232148  121.7371381    94.02386068   94.3400972    73.57572495
   96.6076432    79.4244178    88.16118496  111.55380527   89.03091988
  116.05953405  101.94478455   88.16118496  107.2702296 ]","[ 18.28484109  17.39810718  21.5546994   22.81846111  12.71291237
  14.6763835   15.66245534  16.64357822  20.26864293  16.5935077
  12.71291237  14.6763835   20.68815215  16.31394854  11.73366117
  15.82004229  12.13853331  13.38177951  18.86251726]","[ 329.10277911  336.93225896  325.39510915  323.66774444  335.91417804
  324.62344008  309.15547797  319.76783469  327.6064895   343.30009494
  311.336327    313.71499248  324.32135802  319.60245573  334.01960028
  329.10277911  336.93225896  325.10788419  339.3490616 ]"
"[ 104.97319249  116.19241323  100.53247953  104.87729013   77.22288529
  113.58507651   93.10889194   95.58194853   93.86108621   97.83007787
  110.44009623   93.10889194   77.61023039  103.59824599   95.0882966
   67.43642991  131.2841109    60.76118175  104.87729013]","[ 12.12627493  19.46663941  22.24064825  24.17559282  15.59424237
  16.90323235  20.72799034  20.07048749  11.91084885  12.12627493
  22.24064825  24.17559282  16.51898204  19.23036281  20.06562746
  22.03325885  16.61775377  17.85872414  20.36419376]","[ 314.80570705  336.71736248  328.80239966  336.48171213  318.70308015
  321.17976537  330.5607743   329.54354531  320.63558746  327.43473169
  340.64057186  328.5112853   317.76922402  329.25084472  310.21264204
  318.70308015  321.17976537  333.82697712  340.62968299]"
"[  55.27623587   76.80394611  116.68018284   70.11147224   98.766067
  111.50339509   82.20052331   88.23144213   98.766067    111.50339509
   95.83889004   80.1648369    78.4959997   103.44271158   75.48651276
  132.31454368   82.20052331  107.69666998  107.96593044]","[ 21.41466125  24.25394136  19.02847589  19.80169572  16.62845926
  18.87287544  17.6098069   14.61377081  15.75305486  24.37237417
  19.02847589  19.80169572  15.81156615  16.26197284  13.06221448
  13.54237823  13.45714697  19.78828618  13.45714697]","[ 329.10489276  336.88188077  330.43827716  332.54882845  325.68946807
  328.07085846  337.11336429  329.3821599   338.16090648  323.15076488
  334.67799287  330.50020064  331.95192698  329.58238405  302.21254829
  325.68946807  328.07085846  325.9444937   330.47236293]"
"[ 136.80251718   49.68612725   96.78263837   91.84363059  108.78177469
   84.90153795   82.14616509  126.02911547   82.14616509  126.02911547
   83.07110901   77.44096716  151.70814561   77.44096716  125.59859956
  100.06895412   65.68179595  101.32182617   80.69727799]","[ 18.91327744  20.99553538  19.32668476  18.00993296  16.69899082
  16.89650413  13.7586253   13.2735606   18.91327744  20.99553538
  22.70710507  24.46136249  19.93165703  15.19218003  19.21155776
  19.75697376  16.69899082  16.89650413  17.47468316]","[ 301.73068896  320.64744877  321.22963363  316.87010311  305.79753668
  337.7084053   321.84938273  327.17040227  328.59430407  328.59430407
  332.38407065  326.474827    333.40167346  329.88751611  321.44513295
  329.15315335  336.97787983  330.19965842  320.81743771]"
"[  90.20456699  101.72942514   79.79320925   92.77444847   86.45988465
  106.39699025   76.89986028   94.31021614   76.89986028   94.31021614
  111.15461488  126.21501306  109.94302147   49.30849706   74.55224141
  129.15701485   74.55224141  117.92025234   91.15939741]","[ 16.35136236  18.6412665   22.14587672  17.55682481  18.95863387
  20.61639354  23.12170805  24.49140477   9.18831404  10.84029929
  19.56323925  19.90175521  17.98213747  20.26304045  22.14587672
  17.55682481  18.95863387  20.61639354  17.38583142]","[ 330.86510417  334.05616393  337.5029921   319.89285153  321.91281798
  320.83354884  328.51210373  325.37004649  332.78814443  332.79987839
  332.86661244  321.14103929  312.22681332  316.42498386  321.43192361
  308.18582484  320.79113821  322.36832293  312.22681332]"
"[ 106.34808286   47.72597193  115.55053659   49.66029587   93.71026466
  131.31959796  146.53249975   73.05322246  109.51762207  114.68752141
  106.34808286   47.72597193   75.31681649   98.32151168   75.31681649
   98.32151168   99.48278211  116.30157875  137.56012624]","[  9.20925379  17.74751865  19.76256648  19.91705756  14.38078421
  13.43307119  16.25945306  22.61264098  16.25945306   7.35804061
  13.95679239  20.35091663  18.21581635  15.69186063  24.17903068
  15.58335702  16.71967726  15.69186063  24.17903068]","[ 332.55882808  303.59609015  323.122624    323.74507456  319.14677107
  321.83853807  329.26967595  313.40429041  319.23091005  326.70934416
  325.17523109  326.27299563  329.07763249  319.61077022  321.83853807
  327.26163523  327.30798044  330.51355244  338.87574838]"
"[  78.11331375   88.81372414  110.27683671  128.27579294  110.27683671
  128.27579294   92.05412657   97.13232904  110.80486335  112.19565605
   73.01202555  107.6109631    97.75930495   98.5795833    79.49296832
  105.17135995   97.75930495   98.5795833   125.79733557]","[ 22.61765288  16.45514689  21.99119551  18.20816492  23.80293371
  25.19568343  19.61639753  18.04166601  13.94308194  19.61639753
  18.04166601  15.10814987  17.24354658  22.52171014  20.52380295
  20.52380295  15.89651313  21.95655591  21.60469155]","[ 332.89878859  325.8678706   333.58609252  330.02935724  328.39785804
  341.70980429  324.46702036  326.38745313  330.85263333  314.55953803
  319.56799624  334.53392097  330.06434437  312.74195347  321.87331681
  337.04602472  304.3065669   309.55505712  341.70980429]"
"[  38.42603175   98.67111147   80.84836782  111.28933234  148.84655934
  107.13156194   38.42603175   80.84836782  111.28933234  104.02669597
   88.10354029   78.02535021  108.15803016   78.02535021  108.15803016
  131.61235928   52.76118363   71.39277929   95.75237562]","[ 19.61913657  19.73024573  18.2909615   19.83382529  16.41495355
  21.78444593  19.83152859  20.15752942  22.22744743  18.27146374
  15.82730765  21.88705262  15.49039862  24.59428467  16.19017045
  18.2909615   19.83382529  22.49413918  11.26600735]","[ 322.56496968  325.65704744  332.34311216  324.75557475  327.09680433
  330.49808672  314.88663775  326.27078402  336.22499528  323.58243424
  317.01046705  329.08529472  336.22499528  323.58243424  325.20012655
  330.34240158  326.15796703  324.48256521]"
"[  61.17373958   68.11554751   71.07613139  118.35715807  118.35715807
  108.25739425  155.86044552   61.17373958  108.98170627  127.04974307
   89.53769282  131.82561403   89.82083447   95.58454649  140.31734645
  155.86044552   61.17373958  108.98170627  127.04974307]","[ 16.02488706  21.64100602   8.64669701  11.13975087  21.03051484
  18.5096616   13.47991492  20.16043846  19.63907847  18.57895325
  11.39026922  15.24348892  16.54867854  25.00328081  21.03051484
  18.5096616   10.98987509  20.34217973  15.18210667]","[ 320.48852398  338.12493167  327.6782861   335.02522839  321.40268129
  331.23541645  317.58318826  323.41678354  319.67936877  317.21465214
  322.79355936  323.92745785  319.67936877  317.21465214  331.25243584
  314.65998885  317.86305711  333.47062553  327.82210781]"
"[  69.94734411  114.89753378  114.89753378  119.50434331   69.94734411
  114.89753378  124.58070344  126.82439598  128.54551549  104.68226174
  102.00507568  145.12236941  103.47589372   78.54083118  131.4777922
  129.19437604  110.20799122  103.47589372   78.54083118]","[ 17.17034485  22.08900464   7.60893638  13.12840015  19.294147
  19.60400053  18.69794191  19.95745593  13.41629623  19.80854156
  13.41629623  19.80854156  11.07515478  19.56641079  18.8156825
  17.92927006  17.55143935  13.27384822  20.7206129 ]","[ 329.33393411  298.64657127  334.86567295  325.11366073  323.95662734
  321.2534115   331.27203667  322.3767988   323.95662734  321.2534115
  319.50994292  329.52588629  313.1929982   322.45496978  322.84693328
  332.98250659  325.67913657  342.06397225  328.78834446]"
"[ 127.43336725  130.89240346  110.86503408  137.64513752  109.67255142
   46.37891432   86.40118267  114.74497022   89.49147593  138.3518035
   46.37891432  104.37886273  120.86745243  100.54038218  104.16870727
   48.12194453  109.67255142   46.37891432   89.49147593]","[ 23.56272922  16.38663437  18.95508401  16.36876913  19.57888917
   8.34813652  21.50657574  18.46340604  19.63224675  19.11180407
  15.95717488  19.36447803  14.84117858  16.88216646  18.81316426
  20.01085074  19.57888917   8.34813652  19.08206877]","[ 320.38234482  321.97173564  321.90769058  331.60668126  316.20147877
  334.8286421   319.13301588  320.16091103  330.6702957   325.71775425
  311.43130001  328.87053811  335.2596702   330.04198007  323.6845525
  328.87053811  335.2596702   317.55970761  336.97020009]"
"[ 132.86545148   86.44892152   99.13002319  102.96784564  123.83508812
  113.72468686   86.44892152   81.64280636  128.29225015  106.84274499
  117.98727666  140.30147152  140.30147152  130.01602936  117.98727666
  140.30147152  122.21179254   97.70319597  112.42838602]","[ 19.04213873  15.68317799  14.85280884  16.85687419  14.54788349
  20.07479071  22.14296847  18.37975759  16.85687419  16.0941173
  20.29924812  16.24823039  17.87357629  15.25883928  20.29924812
  17.41149457  22.1122797   11.4845116    7.65094305]","[ 319.16810577  329.36755519  332.8265989   335.27538087  328.40326384
  326.47312794  337.66849559  333.6426666   320.91717622  318.15114362
  337.17364728  336.96394734  316.78046934  320.94332967  325.75947575
  328.15767795  330.68914364  337.17364728  322.40799598]"
"[ 127.14727918  126.25359408   92.36175048  147.11617247  100.54174463
  144.50754262  111.96260285   86.58879687  102.98374522   75.79380137
  143.85203099  127.14727918  129.3013449   141.51170917  147.11617247
   92.36175048  147.11617247  103.42777457  129.3013449 ]","[ 17.41189557  19.465572    21.11251903  17.95923431  17.21571688
  12.45059177  23.4656212   17.41189557  19.465572    21.93507572
  17.02347944  16.13933902  24.70941928  14.20402551  20.08340428
  24.70941928  22.11282577  23.02587027  21.91559697]","[ 322.48513446  324.39457752  323.56534397  329.88987882  335.36403062
  313.66164028  329.58677446  323.11496754  321.23845752  333.86434042
  322.03133396  330.95016355  314.16787485  330.09466652  324.52881447
  337.51541349  324.57005269  329.87509238  324.39457752]"
"[ 121.667372    104.60390551  121.667372    104.60390551  159.89270491
  114.08334288   73.71089883  122.21145039   21.03486181  131.99179806
  117.9757285    92.37328398  143.72132573  101.29762017  114.08334288
   83.15928657  121.667372    101.29762017   96.67993533]","[ 19.1945528   18.25849678  16.52580135  17.62005094  23.82104398
  16.68528357  15.16220947  16.67244882  18.04652638  17.51824805
  19.81588064  21.54910223  22.93273882  16.28751852  18.51642744
  23.82104398  16.68528357  22.09397642  18.51642744]","[ 322.10547014  312.67927682  325.50788341  323.6109098   316.56429553
  313.67452459  328.41443125  330.29725294  320.86000953  325.99928014
  334.60469773  334.2495791   322.10547014  312.67927682  318.103998
  323.3110832   330.3696645   335.53415016  325.70751195]"
"[ 101.80896778   82.65031084  117.001081    103.99261376  139.16681741
  117.64737653  104.65886156  127.51645628  106.95552993   89.27984238
  103.28143765  139.16681741  117.64737653  101.71766709   99.99253859
  119.69890834   89.36214426   89.27984238  104.65886156]","[ 22.26290336  17.03264943  15.95865309  20.87498683  18.34218257
  21.40469004  19.88098823  21.15252306  14.46421402  11.94051301
  18.7832884   14.66604551  16.42267491  17.28389955  15.18715926
  17.28389955  15.18715926  22.26290336  17.03264943]","[ 328.75344862  317.22105162  335.26148604  331.83558472  323.3840846
  325.78966665  324.33422483  330.97560275  329.39203992  327.81171645
  341.15503702  328.40218937  321.91583971  322.34206301  324.76186219
  330.12847855  334.55906225  329.39203992  327.81171645]"
"[ 130.65625358   72.00731635  124.07715356  102.07600321  112.85929238
  129.84229122  120.48613556   34.71805543  150.06294669  137.27729454
  127.2376578   107.82723737  115.27379547   64.08843757   70.38439559
  120.48613556   34.71805543  129.84229122   53.23676648]","[ 22.13953169  18.67953833  16.01613374  19.92600785  17.23484949
  23.08268327  18.63401554  23.10676541  16.51610064  23.10676541
  16.51610064  19.97406026  16.51127807  23.61255793  15.103293
  23.61255793  15.103293    19.58540955  16.91377846]","[ 319.51563735  332.31529024  314.44465512  329.73402748  336.92089654
  331.98448815  332.04759203  333.06811208  335.23251429  329.41506665
  337.85932433  324.54455128  328.75613197  324.87926717  316.87565735
  336.92089654  331.98448815  308.28988446  327.12759771]"
"[ 124.84061315   89.62891509   87.1654198   146.71538577   85.82253202
  128.64586961  128.4271642   124.59729528  157.80533988  148.97438815
  123.5310962   139.29081614  123.5310962   139.29081614  134.43994703
   74.65743897  128.64586961   87.93151577   78.18330861]","[ 22.22288943  17.0757381   22.35282386  18.58942099  15.93740731
  19.40085338  13.3098262   20.91214218  18.54106045  21.75082003
  19.35549074  24.39254659  19.35549074  18.54106045  21.75082003
  17.11952575  14.97807109  19.05227785  22.92310815]","[ 340.23126791  325.89824149  327.48707707  323.47987031  324.57362545
  331.44698908  320.16117985  326.62779337  331.41886479  316.93081702
  327.49010146  335.12901836  323.81914649  328.41317351  335.14102226
  328.41317351  335.14102226  330.04603548  322.16383346]"
"[  77.26117924  155.90489953  153.63725823  150.15076204   91.11581714
   98.05155362  127.14565811  109.78811356   77.26117924  155.90489953
   81.33565146  139.99154061  109.78811356  135.10092558   93.4328898
  124.26593298  155.90489953  150.15532951  115.86020999]","[ 24.52203968  16.96609502  14.21848111   9.91959081  19.01939199
  16.25772275  22.16581681  17.18938968  22.66421013  17.15341972
  15.14281796  16.90400309  23.0385854   21.34828628  16.96609502
  16.53542002  19.01939199  16.25772275  20.74587681]","[ 329.9441572   323.03014581  339.3758515   315.9130291   331.16778963
  323.51892192  335.75334104  309.95620338  333.1128561   329.44374955
  326.59793157  329.67631862  327.34876117  309.95620338  333.1128561
  332.39962988  334.02842472  325.08435066  332.83374303]"
"[ 145.04228126  130.00326665  135.5682038   124.51854332  145.04228126
  130.00326665  128.71528137  110.02372375   89.56916051  139.41698996
   92.83117542   86.31653911  132.22933195  145.04228126  130.00326665
  100.06550619   58.76432257  111.62398983  100.06550619]","[ 15.24735616  21.16074109   9.14435554  23.09409284  22.14662614
  16.98346092  19.00504819  22.65370013  17.56704706  21.97460794
  19.00504819  22.65370013  14.4494023   11.93404136  16.93814205
  22.34052143  11.8603959   20.06932771  21.76898337]","[ 323.71335979  316.69204617  324.50488512  328.10442257  329.72644244
  337.78731735  327.60503079  322.9258156   322.48148834  334.49333764
  331.06364217  326.98380575  322.48148834  334.49333764  335.35513707
  317.04185486  338.74252738  326.01653845  329.24456633]"
"[  93.37899679  146.44087647  108.30464372  119.26198422  147.32216684
  146.20248523  108.30464372  119.26198422   71.51544249  128.67690769
  142.31278965  135.38750537  164.29587115   88.96440057   78.33520253
  142.31278965  108.30464372  138.06603295   96.28608311]","[ 14.40268914  11.91929054  23.17856769  21.34051751  18.36487611
  15.68978838  15.85624681  15.31145562  17.05456605  21.87339128
  23.17856769  21.34051751  18.99706342  22.45774538  16.43754996
  14.55870308  15.90565514  20.13559998  23.68137984]","[ 326.23741054  330.17905686  325.77212634  315.60981358  334.08083275
  322.30845277  334.08083275  322.30845277  316.55789881  322.20786512
  329.77602546  329.74205047  328.58919788  331.09588047  320.72598574
  332.4101567   321.39251542  319.3259183   328.36142041]"
"[ 137.66777153  121.30316833  121.30316833   99.60809415  103.76781634
  155.21153618   84.87892974  129.59005127  131.80538394  164.01759885
  121.30316833   99.60809415   74.01236335  148.5753944   135.65336505
  131.80538394  123.17693793  181.01789521  144.10583504]","[ 20.02809633  24.01650462  17.83326012  37.26312155  14.1266368
  16.46385193  23.05824179  12.5680498   23.05824179  12.5680498
  19.87124794  22.29406415  18.50673908  15.91045142  17.79159047
  15.7012206   15.12337241  19.36806794  19.3233372 ]","[ 327.90511783  324.36524312  330.4385239   318.65980882  330.34965123
  331.9469376   327.27743637  323.48367304  335.84208724  327.5195759
  329.87382061  316.30828413  327.1011727   331.80725347  324.25259408
  328.40255998  325.63273135  329.87382061  316.30828413]"
"[ 118.68871302  152.61262171  164.06291899  163.78950221   60.72431234
  151.73268627  110.60063329   60.72431234  168.91686302   82.54301541
  142.31352385  125.25304217  128.92221677  129.47468832  161.74706565
  144.57120739  140.63106477  129.47468832  161.74706565]","[ 14.27760895  20.30994702  15.46169021  16.08742449  17.98744754
  17.13404095  15.59537159  19.46862319  19.95766812  23.63845213
  23.59879326  20.72715894  20.34167959  21.99084876  12.85869174
  18.36043896  19.95766812  17.439006    15.74432271]","[ 320.18902114  331.48079011  336.11099166  328.6686146   326.90426653
  317.40229331  322.0683371   319.16040437  320.19671339  319.51265088
  330.45186659  322.0683371   307.6748276   335.27039882  323.24675357
  315.81187918  328.57719542  318.02293432]"
"[ 171.16990088  141.12799042   87.65510192  144.04905597  146.12045784
  127.99897373  150.20851573  110.10909685  110.10909685   80.77006264
  135.14739944   89.24758113  118.83385998  137.55660219  132.40663951
  135.14739944  142.10990099  132.40663951  135.14739944]","[ 23.81362784  19.25175932  22.05714314  16.82824136  23.48484172
  16.04397996  23.17899901  17.82335246  16.49290421  15.14273086
   9.62936897  19.25175932  14.89615323  23.68756842  12.88827364
  19.07271348  16.3505935   17.12773168  18.69017843]","[ 319.69919336  324.45590532  320.59561899  319.14619415  320.26550479
  321.07153664  324.44066522  328.52244713  320.37330294  317.82863279
  308.01482406  331.27425999  324.64835987  324.02499835  327.93388081
  322.28182732  328.04268243  327.96807124  319.14619415]"
"[ 141.34449031  139.18144008  139.42400515  141.91594664  125.80087457
  105.49819243  105.49819243   78.06399513  101.21365497  167.68899184
  102.8297912   134.83000637  159.47510251  144.3770567   138.67604383
  115.57111826  138.67604383  125.80087457  105.49819243]","[ 16.44242283  19.13969506   9.80376571  23.32785114  15.75097979
  21.43595328  15.15211991  19.77386396  19.77386396  15.16262291
  19.49909577  20.9544475   15.42130985  23.91035981  21.71632824
  23.70814277  16.5852449   21.09672444  23.85641217]","[ 325.03534369  315.65355629  320.07558501  325.35838856  322.30458127
  314.71372602  319.91299912  321.56200828  322.73607618  325.39953464
  320.13986022  325.03534369  315.65355629  315.83319395  320.92896525
  325.8223231   313.21847243  319.70170776  314.18038299]"
"[ 160.16226828   95.98232332  101.70466813  135.14604534  144.63828195
  119.10587964  101.70466813  135.14604534  161.13063142  154.25093535
  135.14604534  143.79016954  134.86275279  107.18675858  145.51908539
  138.77417177  160.16226828   95.98232332  131.13029194]","[ 18.83511733  15.53808194   9.60010908   9.13967687  17.52894564
  13.66553571  24.54212964  16.78155363  20.1872283   14.9457234
  21.76523312  23.60909374  14.37031073  15.09973366   9.60010908
  22.40926784  18.89817122  13.86365551  15.49741542]","[ 309.36709766  321.32586699  313.85096815  325.78607825  311.99073006
  318.15580175  312.68732211  323.77635289  316.30530704  313.61215649
  323.32709228  320.73564786  326.71935031  313.61215649  323.32709228
  319.78934762  318.65324177  313.77382588  313.85655969]"
"[ 129.77115658  143.73559496  173.96333383  104.61962482  160.98979494
  162.39067719  160.98979494  162.39067719  124.75130025  112.77278034
  162.39067719  127.25262347  173.96333383  104.61962482  131.17075178
  151.51656871  149.52413783  169.52120959  164.05841808]","[ 21.01024047  23.74152939  18.22638986  12.41211597  20.7786579
  19.23102336  21.72319053  24.03228344  23.67041519  22.49532451
  23.24468581   9.22692839  23.24468581  18.79263971  14.16787096
  20.41915364  15.19278313  16.25062105  18.58072916]","[ 317.31919288  311.03971338  311.60881212  318.14193759  314.74259414
  327.31924645  319.10060499  315.92452176  319.82819694  321.28971652
  317.71152689  308.72854954  317.22860607  313.32836737  308.84828074
  314.74259414  323.56795415  308.84828074  314.74259414]"
"[ 127.59157496  121.95328117  138.43704886  159.24009643  169.91794277
  114.98216019  100.95309774  169.91794277  111.00709406  120.63229571
  100.95309774  169.91794277  122.77299799  154.68552817  171.76917671
  127.35044885  139.86331409  138.43704886  159.24009643]","[ 13.54936119  15.50237889  12.53722441  15.86360899  13.54936119
  15.50237889  10.08499059   9.73844059  19.80635989  14.75731619
  14.94564623  21.00520525  13.66694873  17.89260896  15.3256094
  20.79246388  23.70847117  21.41337407  19.23925799]","[ 321.79785955  323.55506743  300.37947184  315.95098977  318.09991107
  306.63591785  315.95098977  324.64950407  322.49396586  323.0922087
  300.37947184  315.95098977  314.83943757  316.11159396  315.95098977
  324.64950407  316.15445361  321.79785955  307.12231199]"
"[ 110.05110899  182.89352806  162.97337332  169.57415982  141.89370164
  145.42417637  173.37365639  163.10132561  141.89370164  145.42417637
  170.38862449  155.39132414  116.26817783  173.37365639  131.10784286
  159.28306374  116.26817783  139.20753898  135.92470722]","[ 19.66604485  15.48261129  17.77178416  18.33620911  16.41815612
  18.73216728  13.80590881  23.79451087  20.35786418  23.97229309
  14.00445419  21.49491113  11.62667267  18.73216728  13.80590881
  21.06116075  14.68918835  17.07639229  15.72803491]","[ 302.62898519  312.90179366  324.8056156   301.53783124  325.10082602
  313.98206842  316.15952828  324.8056156   308.15336234  318.55269927
  313.98206842  319.66902378  319.25633206  318.40988429  320.24029155
  306.18995031  325.10082602  313.98206842  319.66902378]"
"[ 155.13419854  156.64186471  164.42339473  164.57081673  166.4443737
  124.89460138  164.13381521  164.42339473  133.40676305  179.5865552
  152.74606214  154.10142961  164.42339473  164.57081673  163.77493811
  169.27006886  151.24502041  173.57505111  169.27006886]","[ 23.11150245  22.51762519  14.11623606  20.89587382  13.71629247
  17.61623711  16.41009128  15.78622163  18.20575882  13.71629247
  17.61623711  22.21121209  18.59224876  11.44873208  10.21263135
  20.36015408  18.10937129  23.77391464  13.9660913 ]","[ 312.9198643   317.70696659  313.71978948  313.65779099  308.8215493
  313.71978948  307.60938495  305.5020869   319.07914722  319.88880988
  319.89360054  300.30003623  315.1379484   317.70696659  315.1379484
  315.1379484   322.47724067  290.08109688  308.89057001]"
"[ 132.99635835  162.40078552  147.83604134  173.49570341  178.84784551
  114.85606643  138.08455429  123.40534992  130.60184096  157.67634729
  161.67513344  143.43696433  121.21618662  178.84784551  114.85606643
  124.53173073  140.98920806  143.43696433  166.32247774]","[ 20.5679855   19.46670415  14.09983596  11.5063481   18.43477559
  17.29642962  18.43477559  17.29642962  24.45154233  14.79262069
  18.64617294  16.8560234   18.38327701  14.573448    21.51379751
  13.84984853  13.58226666  14.18563106  18.45944138]","[ 319.51980365  322.75084907  317.59262885  301.64461945  328.81776725
  319.51980365  318.26121803  316.4765928   304.48319637  319.97222049
  319.51980365  322.75084907  320.01352325  308.19463664  304.02030191
  317.31845024  322.75084907  316.43867591  310.69825313]"
"[ 177.44664264  103.73450436  135.29128074  189.93050645  136.21381525
  181.25804032  151.61180483  175.76197551  130.6337016   159.01817346
  161.25950541  158.21788967  135.66741913  104.58949696  159.06906415
  158.21788967  135.66741913  157.95375367  104.58949696]","[ 21.14940104  22.07706166  18.36211716  14.35561651  17.24585874
  22.07706166  18.36211716  21.49877275  19.74223387  10.86402102
  24.50380503  17.05440323  13.70183111  15.86653969  17.88288617
  17.7203023   18.6078105   22.53472382  22.42365897]","[ 314.05782573  308.80265301  309.74127933  308.62899756  311.36643294
  323.49880302  315.92063095  309.23137764  317.02840993  307.90822286
  307.78580233  319.87580424  315.19517435  309.74127933  327.1318416
  320.53982849  315.19517435  309.74127933  323.39380483]"
"[ 176.81474992  167.93017379  175.44774781  108.4217715   167.00741562
   84.65543452  164.71593859  135.77829368  130.05987122  191.87320265
  140.66218282  162.09193425  167.20700295  130.05987122  150.86921646
  149.28670827  165.54082413  150.86921646  149.28670827]","[ 15.01077962  16.94358541  18.44429355  15.66385853  18.44429355
  15.66385853  23.33582695  22.00452249  15.00786016  15.95799914
  17.88992473  22.45540691  24.46148063  13.95487294  12.61759147
  22.37970552  21.64593647  20.02845636  23.42064884]","[ 307.34304178  313.40089414  308.27837219  313.78926231  323.70660035
  318.65932535  325.13330573  316.45201464  313.73965534  313.91797414
  317.41697579  317.43949551  312.31750431  314.74523285  316.45201464
  320.33963584  303.54153834  314.74523285  316.45201464]"
"[ 168.79592573  157.80665143  186.04969828  132.28965798  199.05376219
  144.9570723   191.43837099  146.24363379  132.28965798  160.64966413
  153.82167487  172.13838174  165.35380393  167.52441188  153.82167487
  122.21554828  168.65083072  179.53059429  170.41945631]","[ 21.39291787  18.35333729  21.24942633  15.10753385  21.99028654
  11.05137963  15.0378476   16.97941911  18.1186119   14.23870986
  21.3496779   19.83557881  13.05089851  22.55336975  19.37537214
  14.80364324  21.3496779   19.83557881  18.33828805]","[ 306.11667229  306.47582517  317.44190012  316.01080825  316.39537656
  308.03261332  317.01530845  310.66001997  320.01952741  299.31094474
  319.86593481  314.14643197  320.5538418   318.36086624  320.5538418
  318.36086624  323.36366452  306.75693746  318.36086624]"
"[ 160.94586321  159.79124046  170.81954657  181.11559325  160.94586321
  172.17558612  140.02660447  144.23243183  196.91839889  169.7550554
  153.46722853  182.43732834  114.68911318  146.95948214  169.49748987
  139.73852159  115.04050682  148.07393053  170.81954657]","[ 19.70742771  19.11687984  12.96607705  18.19446153  22.97538846
  21.84629234  21.25992381  14.98163162  16.06228785  20.67558536
  24.13286949  13.85840296  22.66382682  10.49566538  22.97538846
  21.84629234  18.54791531  16.16779739  17.75473804]","[ 308.18353787  312.54808314  319.20548869  309.88308973  315.69077532
  309.57784973  315.06228104  312.43241614  311.29458844  311.61140834
  312.28601642  319.48533398  308.18353787  315.92498666  306.59557888
  312.90632222  315.85758607  308.18353787  312.54808314]"
