trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 999.74355606  999.70585472  999.85156898  999.75379929  999.85232425
  999.39975182  999.83175284  999.82866516  999.78581377  999.40200568]","[ 999.8380486   999.86576778  999.8331602   999.81975232  999.80687511
  999.89050376  999.7971222   939.875531    999.82417803  999.85538136]","[  99.9434981     9.98277127   29.96204157   29.98536256   39.98049738
  159.88986945   69.94233221   89.9538261     9.98532973   59.97855832]","[ 439.79793019  479.82504755  589.81167541  529.85988436  549.8129104
  559.79422317  469.83472711  569.77769574  499.7692205   469.81768492]","[ 999.78149146  999.81631822  999.85508789  999.87058837  999.87866959
  999.82230285  999.81596053  999.79098202  999.82550386  999.54109495]","[ 999.88253131  999.90790099  999.79433576  589.79207955  999.81373025
  969.8062973   999.61917283  999.77637577  959.85490526  999.679195  ]","[ 999.89135737    0.          969.83561444  929.86283722  999.92287529
  959.87429852  999.91611306  999.89822309  999.89342697  999.87782242]","[ 329.86143748  369.85412372   69.90318095    9.98442876  449.79291717
  269.84990884    9.98122901  379.83511576  289.82856873  479.79006886]","[ 999.859635    999.84596539  999.84058577  999.82493398  999.84248783
  999.87486521  999.76061337  999.8564788   999.87069779  999.84311255]","[ 509.85164931  609.84760852  509.83892431  539.8734182   569.8481886
  549.83575522  519.86434172  549.87551598  599.80665592  579.81663637]"
"[ 999.79528286    9.97949955  999.51375219  999.70026658  999.82688078
  999.79085866  999.61003553  999.78071244  939.36051873  999.76124412]","[ 999.83544057  999.86758063  999.88598082  999.89861219  999.86886466
  999.89665933  999.86848556  999.86896107  659.80989176  899.89214945]","[  39.97179894   39.9802584   109.95541067   79.93967493   39.9435142
  109.97966457   29.97405211   59.96372433  119.91699039  209.82900694]","[ 619.82597574  609.80213983  519.85603308  539.83595382  489.83683569
  479.80993566  579.84711382  599.81177168  469.82369015  429.79821516]","[ 999.86260308  999.81244308  999.81692658  999.7971253   999.76053922
  999.72722722  999.75392404  999.80665661  999.81117213  999.72328958]","[ 999.86079891  999.79870197  699.87009735  999.87128794  999.83416945
  999.77487309  619.83210347  629.80765757  999.84884997  999.80750471]","[ 999.92178299  999.91842652  999.89857562  999.90052747  999.88057495
  999.89162509  959.85269856  999.92770569  999.90838047  999.89355221]","[ 169.8395014   199.86707217  219.89329286  269.84722422  219.80619042
    9.98214004  519.80197349  489.86967855  189.87387329  269.80284991]","[ 999.85807046  999.78851308  999.80117689  999.8648738   999.78196239
  999.89135647  999.86135265  999.90179741  999.803895    999.87949816]","[ 499.80759263  519.83918843  549.80702919  589.80773868  499.85266159
  539.85271718  529.83469559  499.83462749    0.          509.83720753]"
"[ 999.5580475   999.80336656  999.78157094  999.82981924  999.73390296
  999.68371317    0.          999.68076988  999.72168155  999.84418159]","[ 999.75438782  999.87178557  999.87477801  999.78662517  999.81612448
  999.8384602     9.97953782  999.86701483  999.77623666  999.79644888]","[ 209.87954821   19.97689535  109.93402901   59.97047509  109.96203994
    0.           79.97411825    9.98626324    9.98431212   49.98819194]","[ 549.84119947  629.85005999  469.8136876   439.77101776  489.82007647
  519.83330045  549.81635809  449.80234491  509.84139818  569.7821705 ]","[ 999.79845335  999.80127904  999.80898299  999.68679072  999.65194454
  999.79876893  999.75271317  999.87626637  999.81438719  999.83113827]","[ 999.82689956  999.86423675  999.82536102  999.80550115    0.
  999.83821295  779.81367402  999.83773678  999.77686694  999.8062304 ]","[ 999.88579257  999.91118162  999.928671    999.89644897  999.91877451
  999.91038612  949.89088764  999.89156371  869.85144788  999.8962625 ]","[ 259.8401949   289.93652388   39.94265701  359.82137113  289.84507966
  219.86744735  289.74650125  319.87722928  359.84981867   69.90471466]","[ 999.84265595  999.83989098  999.9004862   999.86265342  999.89609509
  999.85065601  999.80567499    0.          999.89475701  999.85888997]","[ 519.84251165  589.81783688  519.8608568   549.83513486  569.82012416
  579.85425333  569.86621591  569.83266205  489.81053371  509.84296834]"
"[ 999.78117456  999.74670972  999.838006    999.84528189  999.75055686
  999.70644843  999.72232698  999.7788556   999.76377722  999.79087966]","[ 989.83648242  939.89262076  719.89471206  999.85721253  999.78404515
  899.89136959  819.88999336  919.89247924  999.83981574  849.87079599]","[   9.98906668    9.98325955   89.93089692   59.95978111  259.90535833
    9.97954191   19.96907542   19.97913027   79.90196144   59.956485  ]","[ 459.80856969  609.82765873  599.85164728  469.80834159  409.76691183
  449.80094017  519.80043746  529.81677322  469.80021711  569.86690735]","[ 999.83252748  999.73538719  999.87070041  999.7887434   999.53621291
  999.82354432  999.75283487  999.84876761  999.74669913  999.72669172]","[ 999.72475708  679.85339427  999.89389992  999.861168    639.75170232
  999.84993658  999.79722076  999.86981648  869.87200335  899.79603179]","[ 999.91037874  999.86812538  909.84184121  799.85924506  999.89091741
  949.85643868  999.89362484  849.89826598  999.88287622  999.86228286]","[ 239.86245485  409.77789753  119.87305344  119.94063214  279.82825402
  869.70621411  239.80648254  149.88634402  289.81554249  549.79471398]","[ 999.85159474  999.82825621  999.7017986   999.86571206  999.79826804
  999.87782487  999.86165846  999.86360173  999.77542762  999.84815957]","[ 529.84931063  529.83066687  569.80860975    9.98165543    9.9794262
  499.79207156  579.81196689  529.8541135   499.82833032  499.84553947]"
"[ 999.69607697  999.65923937  999.76862347  999.7864553   999.85345736
  999.51230284  999.46203229  999.66064363  999.728066    999.78123698]","[ 839.84998129  619.89120795  829.90433072  909.87598372  669.87384256
    0.          759.86548004  969.79361434  999.82980441  869.8108249 ]","[  19.97332264    9.98410741    9.98102553   29.9761367    49.97634615
   39.96018198  139.87864524   69.92740083   39.97449641   49.96939444]","[ 589.81595217  489.80355338  519.81527788  529.83741015  569.76743368
  529.83074204  489.83811539  569.87337117  469.82209749  489.8405422 ]","[ 999.86812742  999.70501449  999.87038977  999.8273817   999.85164802
  999.84840929  999.73759126  999.675317      0.          999.69389171]","[ 999.52230808  999.78019038  999.86671867  729.81761487  999.80949149
  999.83979811  679.88189375  969.76427062  999.87009149  579.80286495]","[ 869.90476863  999.89993264  999.90773438  739.86397749  999.83912816
  949.86138929  999.87208262  999.89944899  759.86768251  809.83511428]","[  29.96777029  379.79765011  279.77373253  419.80970538  119.84022118
  219.83579977  309.87083374  269.90700265  699.75662029  249.83007699]","[ 999.89572861  999.84821749  999.85076362  999.84997814  999.85760559
  999.81021323  999.8030457   999.73280468  999.83389998  999.87366488]","[ 479.83603941  589.79099292  539.82860435  529.83011348  499.81734651
  539.82721945  449.80530698  509.85680879  539.79287657  579.85899674]"
"[ 999.64196451  999.66147514  999.71024093  999.71597629  999.80406296
  999.75739373  999.6868615   999.53557983  999.77149707  999.71437841]","[ 579.82951771    0.          839.88858188  689.86698838  859.89282963
  539.84147535  769.87941775  659.84982016  799.80498744  879.87434179]","[  39.95991855  159.95034273   89.96649491  109.94463966   19.97849077
   69.91992005   89.93985931  299.73017416   99.96489801  279.87992748]","[ 629.80470386  569.8199641   509.7136027   549.86624241  439.78832126
  609.78376352  579.81574884  559.81664429  519.76835664    0.        ]","[ 999.63659842  999.82928298    9.98139553  999.8751762   999.62573828
  999.74763705  999.49976663  999.79715348  999.74960969  999.73104315]","[ 999.84262108  659.82753119  999.86937381  759.8035666   999.85569137
  999.84436737  999.79716738  599.84161748  729.81525106  639.7211072 ]","[ 929.8461844   929.87728524  799.86718618  799.88130985  999.91136555
  739.87603189  999.88187671  999.88820537  929.87494408  869.8510987 ]","[ 589.81799292  169.83632027  169.80399264  149.77021437  349.82581608
  319.77464179  169.81246077  159.85217025  229.94112007  299.89421998]","[ 999.82570421  999.69620879  999.86057367  999.83177106  999.82240031
  999.84269934  999.7971331   999.87554527  999.80683481  999.81775295]","[ 509.83512559  549.83068724  549.81068805  529.85197183  499.8037698
  559.83909606  489.82311708  499.83828104  539.76280547  519.82769174]"
"[   0.          999.63954828  999.79980878  999.69815154  999.73802967
  999.74278221  999.73886341  999.78323615  999.63639812  999.79474807]","[ 579.88226833  589.85743526  609.86275249  579.88284336  629.71027669
  619.87751075  689.81101481  629.89843683  769.83046047  739.87077596]","[  99.90002982   59.9827651    89.89453707   79.97505367   79.94079214
   39.96101911  219.85455916   29.98444453   59.95915499   19.97904621]","[ 449.79805698  579.85748545  539.85732022  479.80432074  629.78702906
  489.84022582  479.81875285  469.79826369  559.81777416    9.98124566]","[ 999.73357677  999.78000526  999.78437403  999.83813459  999.83010535
  999.8340034   999.86549479  999.7756477   999.82865134  999.86356927]","[ 999.90467519  429.76344749  999.78970522  959.73915056  999.8275127
  639.86046807  999.85794502  589.78321523  719.83657803  979.81212859]","[ 999.91174782  699.86278381  719.86130356  919.86381723  849.83903415
  839.90071208  829.90126072  819.87124244  979.84413283  729.85033865]","[ 369.86505571  329.79615867  109.85428353  339.79034507  309.91815569
   59.94114565  269.77484021  329.81352078    9.98567843  159.79985208]","[ 999.87214266  999.78515924  999.87773817  999.86320003  999.86908941
  999.79739826  999.85774241  999.82731402  999.8946657   999.81090855]","[ 499.83979667  509.82467124  529.84761001  519.85424989  509.76806671
  489.76157295  509.82544417  519.77323542  489.84049926  519.83680448]"
"[ 999.72909132  999.81114075  999.73191128  999.42253131  999.70460534
  999.57710863  999.86003918  999.55416737  999.7912092   999.81860468]","[ 709.77354279  999.86408119  429.79067433  579.87217728  589.87273167
  589.86387142  659.76221956  839.80027326  749.89364198  679.86652633]","[ 139.95324691   59.95286932    9.97943503    9.98523938   69.9374852
  119.94201048   29.96481553  149.90074242   89.93257667   19.96514448]","[ 489.80808697  559.84684809  699.81661613  579.83720642  529.75407808
  639.81520959  479.74986705  599.81715465  549.76265998  559.84948945]","[ 999.74057186  999.82216053  999.72129364  999.77161356  999.79282124
  999.85816572  999.81808873  999.85467011  999.75780693  999.73023615]","[ 999.81371909  999.86213858    0.          509.8354832   559.81988116
  999.84686283  879.68629516  679.71973801  489.77628084  629.82103059]","[ 709.81326957  839.8581759   969.83996591  939.89051353  999.87881233
  749.83715396  829.84105455  999.84293428    9.98093428  729.85588582]","[ 319.77781086  379.7486219   269.80292327  209.766976    459.84384247
  249.74912088  299.86285556  449.87466238  509.89582848  519.79019658]","[ 999.80530035  999.84677848  999.85343585  999.79491262  999.79437191
  999.82188303  999.80381034  999.84403645  999.81394147    0.        ]","[ 549.81884776  509.84262839  549.85222954  499.83607287  519.85353739
  519.77468627  529.79734652  479.81294659  479.81847757  539.82013294]"
"[ 999.63015144  999.8229393   999.8025381   999.74232687  999.85802211
  999.86740418  999.88599955    0.          999.77720685  999.86170161]","[ 659.83145768  589.86446263  839.81534785  809.85234503  599.84215559
  649.82138133    9.98125816  689.85404368  499.80893396  499.83194137]","[ 109.89933769    9.98699256   89.96219323   29.96520231   89.93095652
   39.97626466  109.93233569   19.96453685   59.95967997   59.95957749]","[ 559.85032137  579.84102958  489.84635579  559.85649776  579.79297786
  589.79984292  569.83433775  489.82574145  489.80941101  629.86171448]","[ 999.72701886  999.77310973  999.61414506  999.73723473  999.81357792
  999.84595736  999.81712569  999.76822322  999.73137062  999.77755737]","[ 819.69497014  999.84010513  499.72071692  969.73894565  959.8485996
  509.72169075  999.75342131  799.8811238     9.98094898  679.81447202]","[ 859.86369962  769.87657038  889.84465254  689.81080374  999.84878359
  629.84897589    0.          699.82192062  779.885331    999.89080996]","[ 109.94469777  129.84736626  589.81512812  259.82958259  299.78230728
  349.81215764  149.79999909   99.91465124  239.81944617  369.79032489]","[ 999.82689777  999.89392729  999.80942465  999.764388    999.88111132
  999.73293733  999.79471791  999.88380664  999.89514489    0.        ]","[ 489.81403231  499.83644266  499.79974357  449.81715094  549.84507441
  459.83819168  529.81102223  509.84481158  479.79264554  509.82465039]"
"[ 999.8390044   999.65043812  999.72497352  999.84124028  999.62401
  999.8359309   999.70430142  999.86613643  999.80528178  999.81379997]","[ 659.85794145  479.83796954  729.80078913  759.80085201  769.86135563
  749.89747544  639.76805286  649.83745335  749.78901167  699.88285227]","[  79.89180082  109.94827146   39.96799613   29.95854853   29.97634987
   39.93432337  109.90798176   59.97288272   49.97603482   59.96761954]","[ 549.7634434   619.80571809  619.81697881  579.85018756  449.80229551
  609.89518808  619.86703292  479.84944258  599.85411325  549.80484414]","[ 999.76724439  999.80262096  999.80043744  999.75700629  999.69975577
  999.73746012  999.67709364  999.73977811  999.76855661  999.846246  ]","[ 999.8617184   579.74887045  649.78752726  999.78708961  709.86137221
  619.77156427  999.699582    999.86670297  999.88135654  759.67795523]","[ 999.88203047    0.          679.8688441   769.88536296  809.87332686
  959.8338967   819.85742239  749.87480469  929.88963544  999.83021803]","[ 239.83257049   69.92390874  589.80459659  369.80351897  279.81598695
  199.77240897  119.87172106  109.85503953  219.88913181   99.93856287]","[ 999.8061901   999.84551801  999.85632043    9.98180689  999.84470608
  999.78655474  999.83493042  999.8359772   999.88303926  999.83494813]","[ 499.82658845  539.80433141  559.79056569  459.78206858  539.80848941
  519.82234562  509.79533882  499.82570991  489.82108499  469.82789287]"
"[ 999.51690657  999.72958871  999.72266764  999.81340343  999.78181973
  999.8144808   999.6274386   999.59665018  999.78081913  999.73192421]","[ 549.86587073  499.84471013  519.83777272  429.78894813  499.84322867
  459.81549965  649.73617637  599.85496676  429.77740306  799.70725679]","[ 179.94630257   29.97972408   29.97925074   19.97438387   59.97789205
  139.96997963  119.91739297   29.97099862   39.98743426   49.96664872]","[ 469.80683842  529.79808621  589.83112355  539.83300845  549.81962678
  599.83522269  499.83805412  529.83068293  429.74939106  429.79801004]","[ 999.66171637  999.84028214  999.77039266  999.83808418  999.79526304
  999.78705756  999.7903503   999.80756508  999.70023444  999.7939775 ]","[ 759.8332588   499.80237895  449.80923068  439.75370685  519.69030999
  999.81491618  979.79055962  619.77099521  579.79295828  999.84524089]","[ 949.86092781  899.84002955  649.79790016  849.87401059  859.86589307
  809.84895047  839.85468172  729.87483512  859.86201441  789.8688717 ]","[ 299.82120895  469.72694717  369.82695993  529.86317828  189.84494024
  119.89015234   59.93263639  479.77536878  169.86855406  209.82111837]","[ 999.7710201   999.88134371  999.73304064  999.83734766  999.86387275
  999.82611714  999.88955877  999.84947997  999.87039584  999.87665634]","[ 479.84053356  509.76403067  519.80869883  519.76240451  519.81668928
  529.83048905  479.82523949  519.78755449  509.76261646  479.84791516]"
"[ 999.82913585  999.86651585  999.61730022  999.76657355  999.74007136
  999.80781764  999.7611925   999.79817787    0.          999.74699964]","[ 429.77917756  549.8383927   749.78900975  599.83718833  589.84696058
  769.79492704  569.86048746  719.74515325  739.79474961  789.74455309]","[  19.96984802   59.96436834   59.92764341  139.95840481  199.94151904
   49.97269728   19.96970613   99.87978006   49.98027509   79.96190501]","[ 439.78224041  549.82804411  639.85227449  399.74318961  489.80357949
  569.86496781  619.79835642  439.73094648  599.82745898  569.83221308]","[ 999.81311718  999.77349073  999.87356785  999.78073458  999.82641406
  999.7463832   999.7565923   999.83234805  999.83175371  999.87048581]","[ 489.73375817  619.82582417  679.72055896  809.74236551  999.69664711
  729.83182984  999.8425389   499.76004421  499.76336027  999.86517786]","[ 909.82777226  909.86783228  779.87563419  809.86311006  939.86833634
  779.87558122  909.87978876  999.86235902  999.8662002   919.8641854 ]","[ 269.77490614  349.71855508  199.90840427  359.87504717  309.84151547
  829.76518022  329.84467335  129.90861934  429.85496542  329.85000915]","[ 999.84422917  999.86472349  999.82004933    9.98180689  999.83895394
  999.79437623  999.8357475   999.83198568  999.81196093  999.81793487]","[ 469.82595023  469.84788274  459.8157702   459.81807846  459.82269012
  469.81542224  479.83969042  479.83530249  439.77535868  469.81737917]"
"[ 999.811692    999.82554651  999.66047744  999.80324032  999.84949247
  999.83967822    0.          999.71314979  999.84283484  999.86380415]","[ 489.81673698  709.79647351  449.8205335   459.79243997  439.76682358
    0.          719.81038371  679.85327564  519.84232824  449.79141682]","[  49.95602264   79.92344128  209.94220905   39.98353674   59.9008061
  179.94857753   89.91539486   49.97444904   89.94464281   49.98339035]","[ 479.79577034  679.78296016  489.82011017    9.98102358  609.83216077
  619.85671206  549.83265872  429.77746478  559.82327084  669.78996004]","[ 999.81017084  999.86372613  999.75942933  999.75642592  999.72100318
  999.84854037  999.8506533   999.81673898  999.711882    999.76578112]","[ 609.83328812  519.8078316   999.88721458  679.81656367  649.64476478
  469.7870157   739.81771501  999.83581597  569.77316754  469.74480076]","[ 879.86339157  999.85634186  999.8470258   799.81203767  969.82642671
  989.84961276  849.87084484  889.84402817  869.80234345    0.        ]","[ 359.84493722  299.88345903  199.86091565  339.77733603  209.83748076
  109.84982116  609.77057841  169.78101213  439.84967315  569.72968866]","[ 999.8709526   999.84896336  999.77722575  999.88912415  999.84918383
  999.87499691  999.85198411  999.85332755  999.83826712  999.8779878 ]","[ 529.79865596  449.8138168   529.81547523    0.          469.83089382
  489.82047136  489.76208331  479.83605803  499.76596113    9.98170021]"
"[ 489.73230805  999.66982015  999.80039155  999.76685251  999.81255114
  999.72818951  999.86153066  999.796589    999.81743749  999.80952317]","[ 579.83406565  669.74033035  609.77166898  489.83664517  489.84589645
    9.98072969  749.78671431  649.81339507  769.80772816  559.77792882]","[  99.96838856    9.98501485   19.98543964  149.95835235  119.95525495
  159.87006879   39.97440581  159.92743548   59.93324567   49.94120478]","[ 569.86324782  539.80968018  559.87080821  699.79091716  679.85332206
  569.83061444  529.85253974  499.84927106  599.84831247  629.77692777]","[ 999.669841    999.84910848  999.83534006  999.8152504   999.85848857
  999.86484763  999.7775152   999.80464786  999.68779707  999.6135455 ]","[ 629.82882968  999.86014183  999.89355399  999.7752032   999.87018283
  689.78214959  589.84163672  679.79345267  709.88286597  789.80163556]","[ 939.85217826  719.88800777  839.88148058  879.88059947  699.87656323
  759.87458526  839.82296456  689.89861685  709.85926625  939.85713198]","[ 229.82963347  179.74390844  519.79307107  469.75492196  199.80633046
  359.80293185  259.82149603  179.92863979  249.8959952   169.88979053]","[ 999.86994373  999.8481739   999.78246219  999.84319635  999.86233542
  999.82083843  999.86815253  999.85418292  999.84418897  999.87343606]","[ 459.79427327  479.84096485  499.78230767  479.80071101   89.93721098
  429.76763382  499.83196415  469.80232395    0.          449.8190761 ]"
"[ 709.85970984  999.83139015  999.6877148   999.68281053  699.86060625
  999.80438644  579.73188853  689.85610478  999.81096977  579.86352618]","[ 889.68291344  659.83646501  699.71547336  389.72754553  499.7947155
  509.75275683  699.83005418  489.81992244  649.77678709  639.8019338 ]","[  49.97431981   29.97095633   69.93459282   49.95458327   79.97121162
  169.91799617   39.959744     39.94746832   29.96613571  139.90731583]","[ 529.80710569  879.76423281  639.83460918  649.81596278  399.74937187
  609.84806874  599.83455429  609.86191501  589.84633299  669.77582008]","[ 999.8080808   999.82363761  999.79842969  999.8469476   999.85150925
  999.75189903  999.85237231    0.          999.8008622   999.82706629]","[ 999.72049986  999.86217964  939.84604629  639.69061927  969.84714618
  749.69807912  769.84879148  669.68511844  999.80500375  499.80198162]","[ 949.88815248  819.85441126  739.85796464  789.87283569  649.86751214
  709.82303823  859.85683384  799.90480138  999.84630378  919.86535027]","[ 209.86035312  179.9168103   269.80212016  369.80795802  239.881271
  289.8015417   479.85275945    9.98160588  259.77061221  389.78726503]","[ 999.84094615  999.84986572  999.82408292  999.84379796  999.81607611
    0.          999.70860098  999.8052074   999.84069187  999.795327  ]","[   0.          519.78812679  479.82001184  519.84177547  419.78428763
  479.82020126  469.82427652  469.84511864  539.80179568  519.81250385]"
"[ 979.73978594  999.77497875  999.70119155  999.75319122  659.83433199
  999.74941     999.83452976  999.71195584    9.97947502  999.7152735 ]","[ 459.76440206  729.86573606  539.82489106  459.8085561   539.84249338
  589.80329646  419.72803199  779.74701331  419.77228913  499.80917389]","[ 69.96078204  59.97520488  49.96828517  69.96660374  39.95022263
  19.96942904  49.96216222  69.96142662  79.95880785  89.93110169]","[ 919.82452694  599.81444258  909.84722993  489.80094884  519.82165755
  589.81293908  529.83464117  569.84918631  609.79942163  729.86351298]","[ 999.72164857  999.74325809  999.85787069  999.61722616  999.80071632
  999.75565256  999.65477773  999.64144877  999.7070764   999.67976844]","[ 469.78456684  849.7138916   789.75263022  589.80005739  999.89739312
  449.74450706  999.7966101   999.74316502  999.88955116  629.81272989]","[ 899.87191687  919.88814365  999.89607312  849.89584861  719.86699513
  819.89181907  779.8692311   819.89506341  909.84015331  999.88093636]","[ 609.80967471  379.75422788  399.91598207  479.80004395  439.80960529
  639.8003841   359.78093861  199.84032664  599.54622399  259.85078819]","[ 999.85480901  999.78410764  999.86793358  999.85844336  999.85068843
  999.84680671  999.834818    999.71263209  999.87669607  999.84323821]","[ 499.82155245  539.74450393  559.73790751  499.83053981  439.78609105
  529.83055059  459.81070178  489.79406561  449.81759346  479.79345584]"
"[ 639.7927153   699.85454988  999.7090018   499.8381282   999.69824039
  449.80526776  999.82855072  909.82245187  999.67385352  999.7137794 ]","[ 479.80499773  609.80193192  619.80054851  689.80404743  599.75853712
  749.79500683  439.78002723  919.69068123  629.82722769    0.        ]","[  19.96823613   39.94708259  159.9382141    59.96845804  209.87485853
   89.89352543   49.96864086   29.96234139  179.88052414   29.96789351]","[ 639.84162608  629.75526811  679.81679229  899.83277125  889.74749729
  579.76477243  699.80284359  639.80869608  999.73382974  749.83538642]","[ 999.86457137  999.8504662   999.71384609  999.68160433  999.87992113
  999.77712107  999.83249749  999.82089524  999.78880615  999.80798075]","[ 999.8243935   999.81824884  529.71366747  999.85034035    9.9823205
  569.83052296  619.76886532  979.78045192  469.73837057  999.87023544]","[ 999.84258487  879.8815845   869.87657371  999.87240289  739.87152834
  819.88512579  999.84181112  999.89226911  979.87104462  799.88855749]","[ 519.73009137  319.83148123   59.92540635  429.89767915  629.84342323
  179.84020244  469.86939798  559.88540555  339.87536657  269.86318907]","[ 999.83041529  999.86477997  999.89606878  999.82102136  999.83373387
  999.78667902  999.854742    999.84778591  999.83661529  999.76802112]","[ 479.82624431  529.81637236  489.84075367  489.78625428  479.80444352
  549.78246692  489.76453822  519.84005029  509.83169812  579.81236234]"
"[ 479.83129961  659.87932402  909.86311598  999.64509333  829.85286834
  999.79245974  529.84723322  699.82728102  879.84291112  679.84923969]","[ 669.66212161  669.86708612  529.8276278   469.73087012  439.78258923
  879.81639229  719.79535279  499.81356836  469.82288113  689.77109101]","[  99.93263119  139.91438018   69.97736509  159.88162352   49.9756973
   19.97637417   49.97300214   19.96272809   39.94361726   69.93462212]","[ 999.64246515  999.70680298  999.75685897  999.7874228   999.648825
  999.79386263  999.78531469  999.76215377  999.77282454  779.81734886]","[ 999.85115158  999.84776535    0.          999.71348231  999.74120694
  999.85580693  999.60932542  999.88070353  999.80311539  999.80031961]","[ 679.83270845  999.80781912  639.85086598  659.81851725    0.
  409.77634805  999.82168263  519.81670059  999.8899759   649.73363503]","[ 999.87987392    0.          919.89129049  999.88218061  909.89567909
  959.83588859  999.87758531  899.8783175   779.85019419  999.89288653]","[ 419.769194    249.87915921  339.80969805  189.94355151  399.87477138
  389.89877703  229.84589915  549.77888604  379.82007822  229.87116659]","[ 999.78275492  999.85868898  999.85924827  999.86717083  999.82620484
  999.84965886  999.84811996  999.8737781   999.82924653  999.7829438 ]","[ 529.83908495  539.84629394  459.82861043  489.83021519  539.75058601
    0.          479.80815316  539.83738648  479.80649641    9.97942717]"
"[ 709.86949863  649.85857204  999.86039214  999.78771224  889.72712976
  469.83087221  999.72860879  899.80523893  469.81709935  639.84875879]","[ 729.79999745  739.81430145  599.84355691  699.83101604  689.78934107
  549.83932234  519.8088248   479.82072769  549.80999051  609.78956633]","[  49.98297517  139.90936968   89.97026703   19.96811676  109.9557543
   29.97812909   19.97898422   59.95744182   79.97799984  249.81363853]","[ 999.79837298  999.83875033  999.80364871  999.69779583  999.78825496
  999.75765226  999.67924503    9.97948144  999.7934615   999.7983732 ]","[ 999.79746957    0.          999.73487574  999.80967105  999.79391751
  999.83702815  999.62015876    9.9810476   999.80411008  999.84356236]","[ 779.64040927  729.76146662  999.80349554  549.79741504  999.84077967
  929.82430639  609.79867912  979.78258755  999.68364846  999.83492359]","[ 889.83656206  849.86128335  939.8679919   929.87330945  909.89898501
  869.86187617  909.88637372  999.90742653  989.88834186  749.86123303]","[ 419.76100634  479.82155982  439.81819174  479.84015853  309.79348162
  229.87019316   19.96151998  239.65708888  679.76236047    0.        ]","[ 999.83104539  999.83166621  999.84310618  999.85434601  999.82837424
  999.83997713  999.8659109   999.84681843  999.87351997  999.85212982]","[ 499.80775801  489.84653595    0.          519.87792929  549.84806495
  509.85416637  529.83424374  539.8224714   559.84157221  499.84056345]"
"[ 489.82818769  529.8485311   669.86762332  999.67167708  529.84704899
  539.83306152  999.74408591  999.84229452  629.86209782  559.7449196 ]","[ 669.81016357  539.82076986  579.84606932  669.74938533  599.80696128
  439.74479109  449.76643789  469.77825622  529.78884565  709.82110038]","[  99.92671302  109.88966193   49.94623821   49.93235664   79.93242025
   49.97835303   39.98040781   49.97790771   59.94357819   79.8861716 ]","[   0.          999.84346156  999.78896104  999.76637047    0.
  999.71225557  999.83791907  999.803507    999.78206113  999.67084365]","[ 999.85738666  999.79095505  999.8719124   999.81267842  999.73349374
  999.84288334  999.59353448  999.81684385  999.73833683  999.73906286]","[ 469.81937067  679.87464902  889.7759457   999.82192178  999.84428979
  859.74803247  999.82803112  999.8847246   559.83987224  809.79420296]","[ 999.90027313  999.8737158   839.87103993  979.89656371  999.88130268
  999.89572485  819.88821035  999.86133427  849.86238852  999.8746896 ]","[ 379.86772537  259.79850034  279.71294817  109.85798714  319.81942629
  209.91290159   79.88849859  379.83276919  569.81013901  299.74817128]","[ 999.88436542  999.87801129  999.85826473  999.8386444   999.88983689
  999.78911244  999.87949999  999.81828324  999.85414674  999.83685021]","[ 519.87879626  559.81523028  559.86007767  519.83499818  529.86337269
  519.83481572  479.84228959  549.81744494  539.84886054  519.86898887]"
"[ 999.83577962  999.84056798  999.71708458  599.81022508  999.72727023
  999.70348541  669.82611598  909.68485694  919.78927089  459.81984713]","[ 649.71084452  829.80795909  479.77897418  449.71699465  479.76103114
  979.74603863  609.8229733   759.7973503   659.79096026  719.78344671]","[   9.9838755   149.91224001  119.97343495   89.95852493   29.9734219
   49.98046219   59.97199388   29.96146509   49.96618322    9.9871597 ]","[   0.          999.75267035  999.80315999  999.77492983  999.69183416
  999.83553346  999.80189228  999.72322542  999.78297164  999.66447319]","[ 999.86388009  999.73816071  999.80355441  999.78549362  999.85240954
  999.60969917  999.76631055  999.73553082  999.7345929   999.84126598]","[ 529.81021261  809.81047187  999.81416913  999.83785255  889.80991657
  669.84688877  999.77020065   19.96681798  999.82215044  449.73838203]","[ 979.89068142  829.89548843  999.92171887  999.89947563  999.85093946
  999.90490759  999.83338348  779.88957238  999.83684095  779.86389807]","[ 109.84546463  329.68527659  499.83385535  359.81514353  279.72544263
  239.75637177  249.79401309  269.91321073  289.85395747  169.84466097]","[ 999.84749371  999.84529678  999.79570636  999.8214703   999.85167925
  999.85902972  999.83903964  999.89348517  999.85277523  999.8033951 ]","[ 499.82861005  579.83508469  509.86552281  509.83620945  599.87444904
  559.86790784  559.88030242  499.81595459  519.80421757  559.82674614]"
