rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[ 182.93566743  -68.15442693   98.15443031  143.92691984  440.49137991
  288.0330322   298.06594543   24.93698142  391.36207717  147.89697829
  298.52730289  272.87972693  298.06594543  -84.32058488  143.82535238
  298.52730289  406.23712499  143.92691984   52.19689442]","[ -28.60189781  215.35407582  897.83651647  541.62533547  716.64253948
  722.05668556   73.94405307  135.97800509  181.40427717  639.02992446
  545.26299934   73.94405307  860.81489857  860.81489857  847.61902667
  873.46425619  582.4766709  -248.83340736  897.83651647]","[  578.53657969   747.05254955   336.8647018    507.12502918   758.37695592
   -99.8750007    725.7700454    671.78952765   189.62605778   388.6529045
   781.06755565   605.73254569  1039.01118157   501.65917853   203.7724838
   494.81396325   578.53657969   178.66801294   640.34865558]"
"[ 287.10580244  264.30083409  239.35014047  288.87668946  427.57134623
  288.0927602  -136.42907025  239.35014047  -47.69625906  427.57134623
  -71.4697043   366.79906934  158.62752227  223.82501918  -15.17919815
   82.2362619    72.88447811  179.87785494  158.62752227]","[  662.22135731   -55.18613686   258.53728479   571.01521805   915.67887496
   235.7195727   -187.33513855    20.79012152   498.47542589   275.84145235
   -55.18613686  -258.59508972   571.01521805   504.64260846   356.7709339
   915.67887496  1002.01535589   649.59520016     6.98636937]","[ 294.38551798  746.64718856  735.70518564  840.94379197  680.36689883
  242.08343499  687.21539887  619.76643168  578.28452708  663.23301144
  576.9590099   720.8138595   492.41819965  619.76643168  -89.17210284
   72.71404249  702.94256183  512.41909431  623.76727769]"
"[ 308.17017427  319.41116241  458.25582641  263.88184268  328.09611682
  103.08760293  411.13309061  159.14699695  195.43481608  308.17017427
  319.41116241  338.41445402  335.4893576   328.09611682  111.84494503
  278.48185523  147.25976624  -23.50687269  -79.70284141]","[ 289.26653382   27.36675783  562.10641772  881.22817059  692.37500859
  886.6184009   684.9198937   762.56715717  715.44608184  680.56424872
 -216.70448595  692.37500859 -120.70831687  533.81616564  215.06873275
  762.56715717  803.79593316  332.8436652   966.83387875]","[ 496.95595282  621.99972544  381.87288646  827.9200696   527.31491568
  648.37090643  350.51949163  888.9096879   736.82818807  350.51949163
  811.76633183  764.51461008  591.2452025     4.03783736  401.32767545
  698.50513302  859.76976354  596.09292054  417.3557586 ]"
"[ -92.78098079  311.13190101  244.85191199  -19.16063957  242.41579128
  212.70594854  200.9320484   -19.71798518  115.08289405  196.64748885
  278.0990006   -92.78098079  221.13531008  242.41579128   24.4580669
   91.18093911   -4.20136957   -4.20136957   85.16506914]","[-194.00058535  -78.47422047  641.55930962  797.15812346   82.1777976
  691.905106    864.19582889  649.06075863  895.55058418  864.19582889
  649.06075863  594.30921076  725.18484872  339.78467057   82.1777976
  339.51709036  895.55058418  524.55827278  898.05922867]","[  212.43682735   746.24572812    32.96389971   469.68158043   772.93177743
   652.70321336  1006.44225439   419.58619475   639.12154141   -52.18201236
    16.49267328   400.42318905   772.93177743   652.70321336   313.36269124
   674.93188693   570.62019899    10.37547165   520.35597975]"
"[  65.66419989  241.63992619  237.43132031  135.37652105  461.22757569
  156.02834409  266.79404017  237.43132031  309.07287928  225.98506723
   76.45864804  122.64859532  241.63992619  122.64859532  280.11400339
   32.96829779    5.42772908  288.32818503  274.66334789]","[  467.16873328   893.37319603   258.94796828   581.16064292   396.78548461
   443.46850642   716.81295718   492.08758691   467.16873328   893.37319603
   647.48675615  1011.00934201   443.46850642   875.33789729  -137.52603429
   415.23569625   498.16347168   647.48675615  1011.00934201]","[  70.61400904  832.97296896  555.21113552  629.00587119  682.10153131
 -215.15309645  410.78379722  400.67646248  544.63511661  725.57151012
  544.63511661  725.57151012  305.91137645  846.11544296  539.57802374
  275.78079726  873.48502399  581.60550103  563.81042873]"
"[ -37.95419084  170.30830512  259.75280705  323.40334745  338.93877577
  232.91454525  210.35712305  315.45674905  339.40521717  307.70381262
  170.30830512   14.12533475  307.70381262  183.57203944  203.18788754
  338.93877577  232.91454525   72.63968477  401.19502103]","[  862.98976694   815.91414861  1007.98438782   146.11116994   125.51345172
   440.47263495   645.25558271   293.58366562   645.25558271   293.58366562
   125.51345172   440.47263495   286.10465213   838.03639651   166.11286994
   838.03639651   751.50734416   117.21089711   548.92412138]","[ 251.06212979  759.43491173  635.16716625  786.23084397 -210.22374258
  929.78824539   -3.43232564  -26.27946123  648.63006791  939.52350636
  648.63006791  939.52350636  342.22095037  824.9524177   452.22752723
  860.57272234  547.94362833  414.73968272  394.2517156 ]"
"[  98.01110246  248.80423554  178.42902683  313.65854675  286.73966066
  254.61792656   14.0142962   178.42902683  248.80423554  518.04956293
  152.62223995  169.08030524  409.13879782  310.13415873  182.57943845
  318.74399973  246.47340798  318.74399973  246.47340798]","[ 788.26090951  165.23077742  527.39367808  346.66251831  788.26090951
   67.1374675   613.5305144   -11.25442808  295.8171271   682.2597986
  130.68837305  -11.25442808  295.8171271   557.92669039  -94.93668118
   25.16238755  682.2597986   158.31401383  947.33862394]","[ 857.84658381  723.40107358  576.22170964 -192.12690654  798.88739936
  641.07157471   86.79419168  658.14348707  227.49569549  272.22217036
 -291.69707104  437.6927385   469.58939824  742.95933935 -291.69707104
 -233.35291271    9.58151009  267.04971761    8.58513164]"
"[ 286.64824785   90.82719739  262.99354217   51.47473385  134.18584034
  170.02518267  254.43514219  286.64824785   51.47473385  213.01517616
  173.58121713  152.70355091  416.62732193  102.49617522   85.89635789
  208.33021344  276.43125889  416.62732193  102.49617522]","[ 168.68611248  752.77895675  -60.29748732  635.67620893  804.65563298
  373.4802669   337.22803483  -60.29748732  717.64510314  171.73927214
  929.17505085  804.65563298  373.4802669   919.63782447  182.03764784
  752.77895675  708.07796075  612.93947295  575.1454152 ]","[ -234.82913022   996.1099844     24.27330466   609.16598265   570.82094447
   657.30136101   996.1099844    555.76504281  1065.25763962   128.55441716
   492.12864414   914.77707182   727.52220702   814.69060081   838.92622439
    33.15105111   901.69214236   718.07152301   349.91208138]"
"[ 158.04983168  208.61004036   39.31153463   36.46485243  384.99178502
  234.48039808  208.61004036   85.46350011  280.91660014  106.53552735
  479.21511582   69.05005678   36.46485243  326.42711937   86.53641264
  209.29476717  358.19151719  280.91660014  106.53552735]","[ 1050.13463375   602.98829294   634.64387821   423.90555692   450.6109248
   260.43721123   198.03061874   681.32689747   634.64387821   423.90555692
   752.02978861   311.20431726   681.32689747   260.43721123    22.80062207
   883.27243947   -59.41974038   303.26187829   779.4835388 ]","[  745.80308876   458.70351549   556.52443643  1021.60268883   264.06481885
   826.16594072   105.62543217   664.66870337   538.58789348   383.51560502
  1094.17053636   795.3289592    462.28845953   407.34663179   414.54446735
   123.61171356  1094.17053636   472.18083547   173.98079828]"
"[  32.31778991  120.68330929  415.08051459   22.55282226  208.28319479
  122.93284802  122.93284802  323.66844693  392.13303848  331.25606105
  363.35290966  471.75565905  145.39637383  -25.36297626   22.55282226
   32.31778991  271.78405481  145.39637383  -25.36297626]","[ 601.04334838  256.12063919  992.00977418  228.32503711  992.00977418
  228.32503711  753.7857123   315.12120775  273.74615904   74.11933715
  588.29882798  800.89933646  844.65937842  601.04334838  256.12063919
   74.11933715  148.25399085  674.65381327  900.25829075]","[  97.24177033  554.26646     247.72520701  336.82254846  844.93132999
  -67.2193435   442.01791434  435.72766814 -104.54665713  415.33635833
  474.7210308    39.9471799   723.02751918  585.22032138  247.72520701
  465.96690028  153.29259185 -166.4160449   672.48180943]"
"[ 135.21417745  145.42236989 -128.30812805  325.73996183  158.12314466
  240.80476533  185.52352396 -128.30812805  317.98627137  239.4348488
  240.80476533 -154.97915743  348.93276518  158.12314466  368.89763024
  481.5647524   144.45698039  481.5647524   144.45698039]","[  327.05351454   233.60626214    73.47167547   594.64008674   613.62134581
   260.65462186   664.03279626   923.89477105   209.51539861   640.44779403
  1011.83351392   442.82016138   214.18781499   358.63068903    73.47167547
   442.82016138   898.05364013   664.03279626   923.89477105]","[ 818.84776759  735.76834592  609.57509386  140.55630799  894.71856836
 -230.56366951  770.72532569 -249.09836486  426.47966741  130.20255108
  619.7183376   573.42858123  862.10886636  426.47966741  574.87231281
 -365.07334197  254.4323558   628.58436521  882.18962346]"
"[ 407.23074602   83.46307993   93.12992807  248.34337286  270.61182087
   93.12992807  226.72517249  335.03397089  315.3030141   226.72517249
  335.03397089  133.6149997   263.44460833  304.05777497   62.90155109
   79.44778238  162.29721239   79.44778238  162.29721239]","[ 699.61726892  563.76140757  780.38887093   34.45839386  796.11803971
  733.64123052  796.11803971  733.64123052  563.76140757  435.20484899
  883.484584    780.38887093  791.1277866   318.33521167    6.71761712
  160.55400655  113.81703763  779.87729671  -40.79268318]","[-146.51034801  672.59450231  790.64070319 -121.19580331  162.01781688
  468.82581433  165.50072757 -154.50239083  533.39957745  562.0559478
  165.50072757  868.37713568  470.20977523 -136.70800739  609.04494818
 -106.58051872  286.98718151  358.52292368  151.55543204]"
"[ 147.88457158  187.43791923  147.88457158  187.43791923  311.72688747
  147.88457158  117.00227196  326.77664847  384.38530282  -35.21477898
  170.89254527  384.38530282  117.00227196  326.77664847  361.59324415
  294.75783033  403.82332364  312.71426268  412.32122773]","[ 969.20054346  224.73155303  -27.41559046  696.2432039   815.64397085
  497.47013784  -27.41559046  696.2432039   858.34306456  158.34348219
  -68.33497401  233.04713105  623.84557548  255.72617706  733.44931382
  218.97204415  158.34348219  198.07770187  269.91353497]","[  44.70259828  654.9430433   645.20930594  854.47993109  813.68939533
  554.7180626   302.40469306  734.46083261  641.84518743  377.99317319
  575.0890415   734.46083261  421.37056892  455.88998908  571.35581595
  333.14244648  534.02972712  591.63224975  449.49015214]"
"[ 228.70534542  522.98529502  399.1446273   -33.20759968  399.1446273
  -33.20759968  524.52675357  131.35624169  392.85146378   23.09187301
  129.99450048  399.1446273   -22.67212488  392.85146378  178.8058455
  165.35255088   68.0007799   524.52675357  131.35624169]","[ 599.85105874  727.44209409  202.32869338  570.52924157  381.6177563
  613.71756919  588.00697712  735.49370321  202.32869338  570.52924157
  613.71756919   60.8429039   913.75386914  282.70487429  406.29366776
  675.46868294  161.4463891   802.44866029  642.04037191]","[  642.60762024   484.77875729   335.19924402     1.136416     671.89912276
   138.05449667   437.7010394   1136.14664279   629.15737062   430.65550258
   552.23577009   270.22856849   686.98659287   -40.44605445  -195.84718561
   574.82065894  -294.29269214   149.45028483   300.79014117]"
"[ 450.24675798  182.94216068  229.63946216  238.28541643  333.33561864
   24.17059373  540.35478814  206.57934673  109.52760238   82.62175782
  182.94216068  333.33561864  176.99717438  174.20440653  453.35456875
  395.40555939  176.99717438  395.40555939  176.99717438]","[ 865.01194927  713.20051589  456.37251679  702.66101611  391.0000294
  670.77742503  970.72001125  923.97502646  457.5296136   275.54220984
  768.08108966  970.72001125  730.02232917  574.15643823  664.09318358
   52.44705645 -156.43341966  391.80153509  664.09318358]","[ 990.08393263  622.39661296  202.35508578 -154.91911565  464.55596472
  825.96368488  233.03523891  809.39085867  596.60859414  -32.68724077
  604.39082114   79.49202933  450.9338875   563.06510659   50.86965637
  463.34777633 -304.0953188   805.27234442  790.08610554]"
"[ 167.0537844   282.55904736  172.09729658  132.80865732  336.08234257
  328.17046681  199.10954854  229.90338789  132.80865732  276.98519577
  449.53810245  529.23843871  257.39431384  276.98519577  126.59440157
  257.39431384  500.67579374  529.23843871  257.39431384]","[ 592.22253105  926.04475683  926.04475683  619.98909522  954.2216071
  716.49072467   66.36205006 -148.9281575   506.21720306  -32.14245463
  225.1129732   816.88754147  716.49072467  544.22701949  238.16495467
  663.46741595   87.27885115  894.50368343  279.81039303]","[ 541.79362952  432.61451529  464.98410751  732.85437948  652.28835997
  357.03515273  458.22747338  911.62886993  548.0092864   445.921469
  474.21460293  548.0092864   917.5897551   416.27662825  618.0207763
  265.48732632  592.98962352 -200.49940149  576.7504958 ]"
"[ 326.65052129  455.03510464   74.79359449  302.04069265  375.84035969
  352.19586812  302.04069265  375.84035969  264.62218665  275.62063328
  514.92233875  277.50283056  158.420809    179.48331009  229.1565813
  158.420809    289.9911555   289.9911555   108.49663024]","[ 226.96985023  863.33598596  462.51733944  637.99137562  848.77520318
  313.96708854  428.68054407  169.69456657  215.05671014  672.87804157
  761.94652719  761.94652719  548.65397433  735.80417728  860.20653932
  383.02046233  373.17767203  373.17767203  746.90200977]","[ 349.14279038  534.40851474 -149.36393022  512.07446188  618.8216523
  166.94491725  453.08088648  -83.15969698  320.50900238  -35.23515065
  548.24216955  500.15690835  437.66910374 -149.36393022  482.91147061
  924.01543576  261.42046146  907.89278096 -166.9778276 ]"
"[ 296.56214337  284.27022399  310.0286184   381.14790337  340.93848273
  365.09832002  253.61407325  387.2378651   564.56340719  356.56072166
  183.0699759    88.65042061  365.09832002  310.0286184   284.27022399
  378.01210796  378.01210796  147.37919296  187.65497529]","[  -20.26397471   756.59513667   394.40009038  1002.05490335   -34.66819849
   462.05991595   732.06796763   696.74653869   769.19594964   703.01989959
   591.27812908   815.68117309   640.72831671   769.19594964   446.17619154
   789.10053608    80.72366473   426.79838194   789.10053608]","[ 364.64632562  612.62883096  547.93573302  661.72122029  253.71518362
  642.7580828   556.36273536 -220.76152831  715.77698168  989.14980474
  380.08334935  316.57676564  163.5502003   788.27749909  547.93573302
  742.57456178  499.50377091  629.31997329  572.40420591]"
"[ 282.19270286  411.45132344  413.01165429  302.21310445  -18.44860555
  263.8262096   282.19270286  411.45132344  223.98246855  316.25096282
  555.15624379  220.28898193  316.25096282  555.15624379  496.1034625
  367.86956571  282.19270286  436.28335264  487.3946987 ]","[ 616.33482083  -91.65040629  429.60245974  567.90458324  -32.4156315
   -8.31089522  660.66571604  373.11301284  111.92385309   37.98249126
  649.94774727  890.33623094  492.51986588  709.00717965  771.71025371
  579.76447493  660.66571604  616.33482083  -91.65040629]","[ 494.84105743  682.59786078  276.73091554  588.43973802  535.06159342
   84.3444124   608.27234171  754.73213958  667.57326378  608.27234171
  175.62103725  275.26566298  443.5859556   433.23307136    1.83593544
   98.81286874  591.38100543  970.98336539  739.60522369]"
"[ 284.85102373  241.2993331    98.66376463  345.19443073  490.60895251
  212.8575421   309.6859776   490.60895251  394.11527172  368.54958445
  212.8575421   465.7253483   244.34481159  316.5138153   316.5138153
   48.72797681   59.00035576  316.5138153   371.16593673]","[ 644.97960712  361.75377834  679.17156087  816.44642967  679.17156087
  816.44642967  702.24789305  571.30906537  -11.45312618  830.90348604
  800.25905645  148.01308151  308.71946905  732.78473605  551.4778477
  698.64316537  600.79585661  544.369553    803.33950991]","[ -90.93993353  565.71576767  795.52666322  649.61073009  464.47403378
 -137.23235514  436.65234401   60.0498249   616.93431965  356.88127407
   60.0498249    95.67170415  504.42690984  535.65443132   98.62998071
  759.81516133  444.74100814  491.91834568  284.66140485]"
"[ 400.21654689  391.69021984  405.66474259 -100.97868283  259.6214953
  476.07335663  413.14766072  406.78256488  207.82132051  470.57537466
  400.21654689  391.69021984  431.36985568  405.66474259 -100.97868283
  277.42397882  459.95915924  288.16630612  391.69021984]","[ 840.09240213  522.1710362   990.64426103  752.37537064  604.23890497
  858.54412062  863.38142173  875.17886421  770.71520393  805.81388477
  609.20225628  681.34518227  368.10312136 -174.73647289  990.64426103
  838.61954416  864.38425303  135.3609819   854.80082497]","[ 220.93700069  155.45284845  513.65823939  479.49317853  -27.6228161
  185.72561263  696.62451194  286.22182057  487.2279429    18.72826729
  155.45284845  732.86219367  569.07711403 -300.09736923  463.76011129
  751.37955449  492.90030803  408.54413381  -47.30477574]"
"[ 230.39287357  426.73425657  246.10077911  312.46894061  230.39287357
  426.73425657  479.45482646  233.65907526  250.59123606  -62.3274005
  312.46894061  430.9712033   591.22813405  237.962763    246.10077911
  230.39287357  426.73425657   71.87561857  454.46605392]","[ 702.5790372    -5.87087482  474.38286589  671.01477971  841.43695053
  244.9945909   -29.93666076  275.89064998  133.06441502  267.68224357
  192.90551224  407.88326136  200.29848229  685.5000749    -5.87087482
  457.35347618  600.84241703  305.22823977  365.6013638 ]","[ 708.66333295  598.66330921  448.98038659  584.30992038  391.43584805
  695.87493622  -30.81133479  450.78434483  727.71948079  146.07709091
  158.85865105  783.37067939  266.92809956  508.76210088  615.19920721
  283.1932652   -59.81098792  565.72356152  -30.81133479]"
"[ 227.691593    333.86630517  373.70607534  216.12420109  234.50134773
   55.86298761  438.94744315  227.691593    333.86630517  273.41143215
  227.691593     -6.48285189  315.45935766  595.20062139  498.66825474
  595.20062139  498.66825474  595.20062139  498.66825474]","[  172.84022024  1109.24808878   866.78414431   330.81004478   872.94906477
   879.17429689   847.03541421   -78.73399832   715.28700371   454.46922403
   492.09982309   270.74578048   356.48409249   522.61517931   172.84022024
   872.94906477   879.17429689   155.61966638   758.56061932]","[ 534.72243647  617.28076553  860.72926316  319.67828252  701.18334399
  713.60854057  748.92638541  297.7681443   369.9761118   610.29038792
  760.18450436  732.14542253  298.31618261  843.50077214   87.59573717
  658.91543335  520.3976738   465.77774599  664.40479508]"
"[ 196.10876621  240.61623908  331.35752833  436.07197143  331.35752833
  436.07197143  313.15997194  331.35752833  246.56306798  488.09552015
  309.51761028  275.29102516   14.281946    400.24124515  429.64777589
  246.56306798  -52.1741069   246.56306798  -52.1741069 ]","[  307.21259869   138.19571557   265.77178005   761.67065743   521.12525606
   549.1694474    521.12525606   549.1694474    187.19829216   798.75334639
    33.40184026   434.63624913   697.68465616   902.28059779   466.97382921
   466.97382921  1007.6747721    736.9986373    294.36474924]","[ 618.16370117  456.22856954  510.48213593   94.59552724  264.54830773
  686.8709031   443.97737164  382.89000742  -85.37936485  -15.32820896
  832.68663025  560.1038693  -173.42333933    8.98639614  189.50494508
  130.03874133  670.5778916    41.58311058  555.01293416]"
"[ 498.87364914  373.73317352  313.56647141  379.72616613  448.80054101
  451.86022431  451.86022431  613.35761034  405.41298532  246.66347672
  373.73317352   -4.33210367  451.86022431  367.07921363  394.5860584
  600.54765522   59.12228453  373.73317352   -4.33210367]","[  658.79128415   990.09377964   948.24158028   515.93084023   456.24056352
   709.85289942   792.53673078   695.57239892   554.17638447   326.82902812
   695.57239892  1024.07072838   915.34140636   828.57920057   622.14373162
   770.27870371   456.24056352   709.85289942   638.65843676]","[ 149.01150069  526.25211305  786.27870441   26.93690788  598.72688429
  209.58046913  329.4626075   786.44774457  561.88824975  218.21011352
  600.09233088  365.69977801  784.17115322  775.74183937 -125.46138006
   42.10875679   62.9314108   862.36127432  362.4205154 ]"
"[ 167.964256    244.8181679   367.94618495  271.47989684  374.99483767
  341.31592715  341.31592715  291.24592991   54.8451375   515.60778315
   57.67331114  444.24281859  374.99483767  341.31592715  145.04263869
  274.39366828  515.60778315  365.58590144  515.60778315]","[ 637.58125482  537.6922594   -73.23363329  846.57462508  554.59173028
  174.04883409  618.83364295   21.9033762   697.89016242  963.04378568
   49.66100788  498.80471498  963.04378568  265.62337315  779.32442198
  576.82053867  798.09808418  618.83364295   21.9033762 ]","[ 686.03784016  442.08200525 -249.68411442  718.21694818   62.63178779
   -6.06038596  499.68779176  733.7086426   666.05965956  653.07457829
  459.12290175  244.63028564  441.27775075  506.52065706  292.17553476
  652.72140944  531.00553405  -86.73048811   44.72498003]"
"[ -58.65670977  -58.27304278  415.15724931  386.59694279  492.49498828
  545.64972777  303.69246631  531.26649389  386.59694279  280.99134137
  337.18663324  286.10193591  -58.65670977  300.99335665  177.56291712
  415.15724931  386.59694279  -58.27304278  453.54482521]","[ 858.84391689  324.56421614  491.58040346  807.33784229  626.58518375
  -54.49161465  826.32000925  -15.10816232  203.77034899  289.85232192
  857.53860175  826.32000925  851.83562367  797.23215162  307.01591121
  797.23215162  307.01591121  767.4760088   144.54753247]","[ 363.22827729   77.3232549   165.4399842   589.7250511   327.13296313
  239.01432976  816.52977008  559.63863854  458.31559298  499.54545927
  402.92953132  -93.81632071  274.63961007  151.13449388  815.64477976
  600.26286205  332.27418793   44.29311898  493.90719996]"
"[ 226.5315126   230.03826352  273.61252507  366.78306411  376.31054516
  358.06964186  477.70170046  273.61252507  374.47548905  390.61655273
    6.41688264  561.58891044  477.70170046  273.61252507  -50.62708638
  472.9007658   370.839858      6.41688264  353.09154154]","[   69.35622586   767.6405734   1049.04723892   523.65089658   284.32306902
   406.31817507    69.35622586   767.6405734    752.13916999    74.5886297
   620.85127674   867.78796586   611.41579703   603.7839712    484.08366792
   583.93809315   781.37546043   781.37546043   913.22776861]","[ 624.81002132  704.19360612  619.43617084 -167.84456171  780.58536381
  521.44178629  801.25097236  314.33376674  549.68834313  687.47648754
  364.27510689  726.63777009  746.50724216  718.16790145  838.19626108
  659.36801355   48.49039943  402.79994755  813.83451588]"
"[ 270.22611379  387.42317308  360.46587336  397.44595561  397.44595561
  398.59953386  -80.8944085   486.54067798  381.20666425  441.16064333
  360.46587336  397.44595561  367.29491172  331.35908404  107.98214222
  296.50711139  493.50415951  486.54067798  289.58648609]","[ 609.32989237  384.03545601  799.71084281  745.8279487   245.70456719
  461.07808537  474.89552074  669.08591074  -77.30267501  835.99116385
  471.74546256  484.71127824  516.5811517   693.83741921  527.99606238
  799.71084281  745.8279487   835.99116385   39.80853552]","[ 499.45300224  366.42610092  799.98043354  542.92177967  642.03009283
  344.7317996   122.39303321  641.17668191   96.79235749   54.12940002
  423.18951156  736.73464555  656.0716227   202.57250929  459.64462328
  235.49113486  536.44914035  306.9809439   763.27191858]"
"[  65.63353371  314.15072764  313.71728102  327.5130958   261.17405704
  259.03087562  219.97359702  490.60257539  457.90948842  248.4072786
  223.07886273  453.4000861   582.33753272  248.4072786   223.07886273
  223.07886273  465.12418637  392.18534833  576.72443563]","[ 843.17251277  -18.06692975  823.73248458  791.70642644  791.70642644
  778.7798572   174.44992729  734.26279665  705.75154     706.00611837
  336.33229931  591.16500186  845.61670234  898.95322733  682.9894291
  402.07210872  709.3192607   174.44992729  734.26279665]","[ 161.51980336  180.3332286   518.89202742  326.85630078  535.59946529
 -193.41064774  110.26552224  757.56403232  834.6345019   175.31088549
  385.44981815  532.30928018  286.73484126  380.14452916   20.41906959
  148.00385702  125.55991529  655.78132152  389.24034849]"
"[ 551.01797386   74.64930971  504.32948965  255.47655222   39.78274812
  356.83527072  348.64478706  121.89662869  373.47901777  410.17992879
  490.54750585  104.22451763  310.3507809   491.38987083  496.64882659
  504.32948965  496.64882659  504.32948965  382.36661723]","[ 546.0969443   605.07877833  574.50039525  840.89227398  846.68906586
  574.50039525  598.00411065  177.31288206  443.5045895   631.26043217
  338.78675697 -186.47463992  338.78675697 -186.47463992  663.1051598
  627.08937575  598.04131812  881.49172439  477.60220343]","[ -86.92033308  -38.34229437  559.52203849 -105.47604444  244.28859631
  548.45547151  255.03088064  328.53530665  555.02237174  513.54064977
  298.61394356  650.73220837  229.18697372  709.51071174  390.93860821
  923.97393142   30.68425633  509.51214434  793.35631514]"
"[ 530.27500413  565.79375422  771.73926267 -163.56315838  367.60673998
  228.04287132  218.72035069  410.59381329  676.15709474  354.53412237
  371.87886631  547.97349361  -56.40071576  676.15709474  335.59495936
  410.59381329  676.15709474  711.86514524  603.64081397]","[  675.46735127   798.16419251   835.9867861    649.14760361   749.10450361
  1044.50671242   632.13421344   749.10450361   705.67360565   476.26399982
   801.25628316   303.19362605   669.54503307   814.57140071   535.47059854
   176.28697519   842.38162073   835.9867861 ]","[ 684.48059086  521.05876054  445.38605912  571.03893858  171.57191974
  654.10117099  352.31979458  547.74993658  789.11921658 -108.7102337
  183.49551956  245.29596344  646.91817076  268.8399183   932.69242197
  354.63178573  320.71885878 -341.44641892  193.9992853 ]"
"[ 326.60208556  701.77328719  296.795073    349.90732694  353.79565274
  555.91092733   21.52755386   49.79667979  182.62092081  382.614345
  353.79565274  555.91092733  554.62784986  326.08620694  435.01939517
  272.76671409  173.69832635  398.98054128  555.91092733]","[  669.20825708   140.26403583   583.57780759   753.14558918   793.43194804
   906.99285828    50.20233697   259.80068053   910.39164578   935.87923015
   902.82300989   769.28831348   716.38106594   820.29239443   906.99285828
   573.66421031  1019.76741559   742.29689224   140.26403583]","[  477.08727608   453.93440304   307.97537978   730.13774514    73.54505882
   642.25954918   -24.08247384   597.1390765   -109.85692519   199.9040099
  -288.0188731    686.33263273   454.57250685   -10.65415634   499.73228358
  1002.99549847   259.69086417   613.85923579   291.22161752]"
"[ 376.2692979   419.60830649  269.49319376  625.9789916   105.45505428
  237.16169259  251.18188147  484.02198619  464.4362656   405.00113654
  419.60830649  617.56032247  638.86565665  367.78457137  419.60830649
  617.56032247  637.10181979  105.45505428  359.43872999]","[ 550.36623486  944.23539712  849.0757068   395.31320963   48.8922869
  800.23421824   22.99169437  948.21054019  550.36623486  944.23539712
  672.51841886  851.97965622  306.20125184  163.38153777  806.17915999
  296.70623381   81.37753411  844.06373403  306.20125184]","[ 441.84501331  406.39392928 -233.92316981  668.05356131 -240.18134085
  404.34197256  691.12980222  480.35078277  748.50504627  240.12441988
  140.16350024  426.65290034  501.5672227   726.34117665  567.45825835
  605.37244988  291.31462857  731.11434017  498.52848008]"
"[ 462.35675339  236.81983054  578.26356301  368.11626709  640.92614821
  272.77072064  215.60769346  347.98471175  252.96406944  428.72935556
  356.24203136  492.09102463  243.89566938  578.26356301  492.09102463
  532.7323111   431.87789732  492.09102463  462.8556419 ]","[  852.82029938   774.49714155   649.12226614   -50.44143627   737.8136223
  1002.34943765   665.70210051   601.27060294   769.04305826   797.52162631
   734.37171262   774.49714155   649.12226614   237.14367986   770.91162647
   934.24813048    11.94784387   668.72262091   263.7361239 ]","[ 545.51650528  373.62191172  302.84384898  106.67301364  644.78966508
  685.68899933  607.52018662  644.91576499  680.00977521  670.41781361
  263.93311109  566.26477558  471.26809538  409.40647459  631.14488458
 -232.02994299  175.22263747  451.24444416  789.12399358]"
"[ 389.42374316  287.37316611  429.8666462   271.23595676  409.47177477
  365.93684225  236.08563338  298.5195808   380.82308991  325.30427325
  509.98477538  429.8666462   240.05474163  240.05474163  391.80075696
  380.82308991  500.00178002  265.6877377   184.79761199]","[ 587.45355552  587.77031933  748.12977818  441.44440934  882.44662227
  629.00632758  570.62126434  568.29681855   59.60691615   78.1401508
  832.66981799  465.26698582  142.00083963  827.62229153  555.35961301
  206.84879862  437.88175389   59.60691615   78.1401508 ]","[ 737.42137563  -97.4190344   566.2457544   433.24771782  406.56735378
  330.19716034  627.76954392  738.16473791  544.7678934   723.01051019
  584.00581778 -251.4526398   119.94899336  481.67672294  693.96596569
  256.64699816  842.67141482  581.45020412  539.19694586]"
"[ 139.54966383  487.01646107  178.23822877  278.18105919  487.01646107
  363.94120116  236.91830981  494.7186914   432.05014959  334.91906159
  337.18302975  564.36675954  278.18105919  380.1774113   487.75831978
  363.94120116  340.50869309  624.38324739  107.44911674]","[ 829.31730334  696.03298812  574.65552794  611.75778791  647.7994214
  574.65552794  477.62312516  810.89327682  630.34657214  930.50798373
  508.88967749  562.339155    469.16121407  219.59124585  370.09250162
  284.86613749  165.21851071  284.86613749  165.21851071]","[ 377.95646568  546.95086361  467.81450411  492.63499564  358.25146804
  393.17477073  538.7039739   855.9645657   485.04208001  431.55417617
  351.99622786  502.076759    450.75201168  543.55977595 -354.56102815
  578.12527521  -60.09578628  518.17433453  634.23648104]"
