,diffLr0,diffLr1,diffLr2
385,3.4671417502183616e-06,2.525607282051019e-06,2.516547338267891e-06
386,3.3398837095538643e-06,2.9314002997904515e-06,3.587228778912392e-06
387,3.226601590278292e-06,2.315918414690939e-06,3.0097718722765444e-06
388,2.510328560874788e-06,2.734593798574348e-06,3.7913651617424836e-06
389,3.3584981230419296e-06,1.8710206225759553e-06,2.719332317305594e-06
390,3.5569707208282264e-06,2.122471662371866e-06,3.495498302030514e-06
391,1.91058960661202e-06,3.4452373238336253e-06,3.036934589523406e-06
392,3.074925977787808e-06,2.026717948520209e-06,3.0425163296412915e-06
393,1.608480655033388e-06,2.6263923276512906e-06,3.6069817327620533e-06
394,1.5955049436525424e-06,3.0530681474373238e-06,3.961004771095328e-06
395,2.850495790960561e-06,2.2998659523531623e-06,3.909004064568536e-06
396,2.3994881271376372e-06,2.5769551397959955e-06,3.2914492627271597e-06
397,1.2523053250084284e-06,2.2615787015090988e-06,4.243486711865563e-06
398,1.8950251951076364e-06,2.2048456791534504e-06,1.8796380521733116e-06
399,3.502860282904491e-06,1.8241806985340567e-06,2.492464878066752e-06
400,3.470727925614608e-06,2.5353666032823457e-06,4.9250251287292445e-06
401,2.2937395596453262e-06,2.632370348882806e-06,1.511113457841835e-06
402,2.5157170676508276e-06,3.0886509219740416e-06,3.854661799367693e-06
403,1.5588575952373077e-06,3.333728551734289e-06,3.160306405858649e-06
404,3.7171821111386557e-06,3.4634676674359154e-06,3.535445066019172e-06
405,2.0941387213053564e-06,2.15682674310629e-06,1.7096353182303012e-06
406,2.9265422317170467e-06,2.4651761689267397e-06,1.8678965355521755e-06
407,1.1969555172036234e-06,2.364432217022447e-06,3.917543718974666e-06
408,3.553057560720283e-06,1.7963718047618317e-06,2.875789476235245e-06
409,2.733518004063423e-06,1.8305305416526484e-06,3.190986015299431e-06
410,2.2045695161283763e-06,1.9644924064249e-06,3.415394532066084e-06
411,1.8545394831671498e-06,1.649162751225146e-06,3.4320304999399488e-06
412,1.9395150762229372e-06,1.5088787384745915e-06,3.058405326395306e-06
413,2.8760453974243198e-06,1.5981068560413296e-06,1.77575745894639e-06
414,3.0047903920841285e-06,3.7711838954870953e-06,3.855946941219132e-06
415,2.8056539377666387e-06,2.8942337362970444e-06,4.439475645421683e-06
416,3.866117069540519e-06,2.4334191843459816e-06,2.9190605924618535e-06
417,3.3246995087175623e-06,3.3101236415807478e-06,4.496337289668655e-06
418,2.2581600912624286e-06,1.8063689838111137e-06,2.8721628045935134e-06
419,3.2440395990119618e-06,2.862389443491778e-06,3.050223396734299e-06
420,3.385791288965528e-06,1.953547463775815e-06,2.877599965374483e-06
421,2.8094646176192825e-06,1.611150639713007e-06,3.5401677200187412e-06
422,3.974615557015219e-06,2.8217590831301887e-06,3.4018883847385807e-06
423,2.372775196372153e-06,2.3286742721772655e-06,3.5471619620454865e-06
424,3.229872300999904e-06,2.781198825002913e-06,3.972879163477147e-06
425,2.8374600450007803e-06,3.2683869761123285e-06,3.0299522712095276e-06
426,3.235031352882896e-06,2.0084476977146576e-06,4.365478011611858e-06
427,2.965929637078833e-06,1.6987685832937508e-06,1.9970751530282446e-06
428,1.7810762972472412e-06,2.0154098827400936e-06,3.4092729968976914e-06
429,1.0150767209256896e-06,1.9362553868317382e-06,3.7307433844676723e-06
430,3.6970852678356265e-06,2.2134861847816114e-06,4.437750229412607e-06
431,2.1949700067326327e-06,1.6239578070852568e-06,2.458842459052939e-06
432,2.9011288769189903e-06,1.2032678172699359e-06,2.349496897548334e-06
433,2.0523873141922227e-06,3.716885103665416e-06,2.578091529373027e-06
434,1.4461456388004486e-06,3.5635967988989007e-06,1.6104195965126623e-06
435,4.407554603044443e-06,1.7980785206695344e-06,2.9526898021852234e-06
436,1.2704721561930803e-06,1.8007551215138e-06,2.1951406352890865e-06
437,2.0224338910504896e-06,3.4482284446033582e-06,3.3409519731444026e-06
438,2.4053217491440164e-06,3.407769780389901e-06,2.9880226999188316e-06
439,3.4231720147983116e-06,2.575169498498065e-06,4.113223818420201e-06
440,2.586179582762021e-06,2.301893340553994e-06,3.0790548102915713e-06
441,3.3481354407947024e-06,2.655010444567734e-06,2.5563323236809328e-06
442,4.310599203035899e-06,2.2623479792561326e-06,3.054181323591014e-06
443,2.5953752441098773e-06,1.9747848049879086e-06,2.7240184094298864e-06
444,2.08537152828248e-06,2.2771799812876394e-06,3.457772322950571e-06
445,3.04879019811501e-06,1.778613363715133e-06,3.816161777195217e-06
446,3.775574783159491e-06,2.8644826262321003e-06,2.812054493870356e-06
447,2.4309693340797423e-06,2.217157942358309e-06,2.4949161788932048e-06
448,2.26931541127927e-06,2.420463226887041e-06,1.6905409736648421e-06
449,1.6160168923867264e-06,1.8818935106475017e-06,3.6566814036882677e-06
450,2.856358104760438e-06,1.7850273602878845e-06,2.310294155478174e-06
451,2.7318628970118496e-06,3.2596265870621147e-06,3.111843094011933e-06
452,2.2727829067748354e-06,3.5540120882645995e-06,2.705439872309553e-06
453,3.237491063283474e-06,2.0625725657693827e-06,3.4690162959585034e-06
454,3.4954928512397055e-06,2.3983149723848393e-06,3.235255212745962e-06
455,3.2729081868879255e-06,2.4664272449337064e-06,2.6316528185246707e-06
456,2.257064294514764e-06,1.8006358055357817e-06,2.542508976835799e-06
457,3.4910883307828915e-06,1.6303629350133878e-06,2.64282054037593e-06
458,3.428657991942178e-06,3.5859170023586713e-07,3.308019321403893e-06
459,2.758505343069713e-06,3.240565006795277e-06,2.6758957525890995e-06
460,3.681724642526713e-06,1.5873942453603969e-06,3.8867433099760605e-06
461,3.7501845936672854e-06,5.256268270061466e-07,2.5427064961343446e-06
462,4.087600717931029e-06,1.6844282459132211e-06,2.271395290413433e-06
463,2.9826684536972064e-06,1.8113112259516588e-06,4.117785031730516e-06
464,1.530652168504801e-06,9.661463679711526e-07,2.899086372546337e-06
465,2.6703623806271993e-06,3.002584412150664e-06,2.3812941637816696e-06
466,2.2071542568164456e-06,1.4239385384266614e-06,2.209501587557637e-06
467,5.211992811191968e-07,4.085441778030575e-06,2.2750395203074844e-06
468,2.964447032458112e-06,1.9874291136821214e-06,1.6899530544829503e-06
469,2.1446471743023747e-06,2.674203700854464e-06,1.8619670224554396e-06
470,4.146903773332744e-06,9.68218337291311e-07,1.685705939731885e-06
471,2.4745966537237884e-06,8.069104457596953e-07,2.3044451870445023e-06
472,2.9536666652670126e-06,1.543999594537389e-06,2.4831521334255224e-06
473,4.161319414851467e-06,1.1663687729522278e-06,2.51596989077565e-06
474,3.351610532592419e-06,1.5514665498290602e-06,2.7824267909777367e-06
475,4.832576041765699e-06,2.6988630433357266e-06,1.8905556812826805e-06
476,3.26013680196271e-06,1.7158902410175827e-06,3.898132625396375e-06
477,3.300907722942778e-06,2.9413561563277692e-06,4.312251044391195e-06
478,3.1959323592434656e-06,2.7206479403752874e-06,3.4792006891107914e-06
479,2.9396175681355803e-06,1.9099635717301556e-06,2.8069924529859897e-06
480,3.0617551177159764e-06,1.9835644494273625e-06,2.5248445094038525e-06
481,4.541169271573635e-06,1.7438118323205908e-06,2.1142563822733547e-06
482,4.087050336516565e-06,1.801573672899685e-06,3.155548036334675e-06
483,5.397144171290765e-06,2.6756717351573564e-06,1.9750698132038012e-06
484,4.730173393749816e-06,2.261290521850258e-06,2.896709262704368e-06
485,3.593340388513704e-06,1.6646782916120733e-06,2.003856671352686e-06
486,3.693460915207159e-06,1.654688036670437e-06,1.4362348246392926e-06
487,5.684278816080613e-06,2.116158747406537e-06,2.0993352071150392e-06
488,3.943574481440813e-06,2.2218511560160866e-06,3.0119924391117676e-06
489,2.6232470989792117e-06,2.8046559259423124e-06,2.758588911251706e-06
490,5.946138464082903e-06,2.139800711654784e-06,2.910565104780317e-06
491,4.462148521825692e-06,7.164080606260158e-07,3.1290154571886877e-06
492,5.121751517582765e-06,1.3925524605725747e-06,2.0447741395275637e-06
493,6.160631734426934e-06,8.744930109847975e-07,2.3871768841987374e-06
494,2.953376307181272e-06,2.0914778503166185e-06,2.3761337758517804e-06
495,3.413256861135178e-06,6.745735170466756e-07,3.481368368092862e-06
496,4.176262588584854e-06,1.1742867653389496e-06,3.8325217244645575e-06
497,5.05850274148447e-06,6.713055734718274e-07,3.977193364970511e-06
498,6.92174165536551e-06,1.344549631569413e-06,2.4225347911377295e-06
499,4.849213825015009e-06,2.9552851968351147e-06,4.6649435994341724e-06
500,4.651485026766652e-06,2.1387276451403082e-06,2.8300559553255785e-06
501,4.658440708106218e-06,3.058951960420386e-06,2.2424805499108647e-06
502,4.6992164027183016e-06,2.2554466777412684e-06,2.1958809131735805e-06
503,3.951696883426967e-06,1.676867609123883e-06,3.954304120649189e-06
504,4.1765113170234425e-06,1.8819540376192226e-06,3.345236785430199e-06
505,2.3420070767543837e-06,2.0796059803587367e-06,3.3445277812734216e-06
506,2.404786899440013e-06,3.087118985485439e-06,3.191512210551876e-06
507,3.1816217875059507e-06,1.333872739735889e-06,2.472121482396635e-06
508,2.8974253975802808e-06,2.3464717455536696e-06,2.8793327641367966e-06
509,4.839863241927094e-06,2.4346608219309017e-06,2.8896255461474836e-06
510,2.77765378044911e-06,2.1183523661554425e-06,2.490025417026777e-06
511,2.3807379922973815e-06,2.9254729431531325e-06,3.1653239726731648e-06
512,4.151264046847504e-06,3.302509236550343e-06,3.570833889401118e-06
513,4.978341172110842e-06,2.6906325297358928e-06,2.586896965121081e-06
514,3.2976751637828634e-06,1.4861829028277643e-06,3.5298280526466594e-06
515,4.172998535414298e-06,1.9387055588999003e-06,5.408888619766131e-06
516,3.4928562165657926e-06,2.812896851046139e-06,3.8746356476445704e-06
517,2.0296957219940117e-06,2.8853433334255024e-06,2.986738919271261e-06
518,2.5952893757496107e-06,1.657727290583231e-06,2.5736692164657057e-06
519,4.405630440119012e-06,2.44441414793039e-06,4.3768147692968764e-06
520,3.811750188173879e-06,2.2732363016281664e-06,2.761175037024035e-06
521,3.3076274773499825e-06,1.6618498490204211e-06,3.288723287677414e-06
522,2.845962433669269e-06,2.4821854241694644e-06,3.3541727558050853e-06
523,3.0113905106489837e-06,2.846963926674383e-06,3.005809524466472e-06
524,2.164814525550416e-06,2.6304327760933995e-06,4.1067014741393505e-06
525,1.960448150622315e-06,3.2521841917532477e-06,3.0035399347169905e-06
526,3.4508035591401098e-06,2.476466406946407e-06,3.0626043010929965e-06
527,1.8147964018735454e-06,3.986708138413703e-06,2.6507861440482997e-06
528,4.685508461954329e-06,3.27854684690811e-06,4.565581523272818e-06
529,2.4997082746160544e-06,2.693951008706485e-06,3.6033585153497798e-06
530,3.0383940782107586e-06,2.170838239551011e-06,3.409953720025643e-06
531,3.880117648244987e-06,3.205154890235465e-06,4.880236123216256e-06
532,2.481730034890929e-06,3.7137337782410915e-06,3.7677899004763056e-06
533,1.972270301273003e-06,1.948285417507825e-06,2.5434663549106074e-06
534,3.3596813691129293e-06,4.260806638342801e-06,4.185135807084609e-06
535,3.4344092501447338e-06,2.3825571230111663e-06,3.782365710868327e-06
536,3.342129767505257e-06,3.3667377944164145e-06,5.921692217336265e-06
537,3.3790566236090453e-06,2.892165551429653e-06,4.408789345569323e-06
538,2.4928667326262215e-06,3.2479089126332346e-06,5.885832359968665e-06
539,1.6162974293664624e-06,3.1997474957864536e-06,2.2301178081817155e-06
540,1.9432291915193976e-06,2.8998904421050713e-06,2.4332561128181996e-06
541,2.297448069015741e-06,2.444853990254473e-06,4.212572697494016e-06
542,2.9870301204164496e-06,2.529949491042331e-06,3.497347765737466e-06
543,2.415226569321088e-06,2.990385275156447e-06,3.3719061374183657e-06
544,2.4769105451873e-06,3.578834301112568e-06,2.9064163948235534e-06
545,2.661167541575728e-06,2.330763011008117e-06,2.4650626054470264e-06
546,1.5942044690743817e-06,1.913165899765717e-06,2.564682866669483e-06
547,3.6346054858306054e-06,1.6653270298877092e-06,5.3709629701598275e-06
548,2.6301409740720975e-06,3.982849294808526e-06,2.264736517129914e-06
549,3.026069061250275e-06,2.6670669661383676e-06,5.048049428831115e-06
550,1.4175127873961021e-06,2.951945643016775e-06,3.1399806757229777e-06
551,3.2141146987339706e-06,3.919388654813323e-06,3.0448166102775854e-06
552,3.0138770063985335e-06,3.3601298200230626e-06,4.0610080342452405e-06
553,3.1854151023945848e-06,3.1505353937784425e-06,1.9821520024022996e-06
554,3.3159156229068517e-06,2.3105617050488296e-06,1.473285231900038e-06
555,1.8319326934932507e-06,2.758394123627159e-06,3.962572896555173e-06
556,3.0343661849625757e-06,2.131670347600042e-06,3.2044958202128035e-06
557,2.957437072170712e-06,3.3493822445272577e-06,2.549712226501959e-06
558,2.1689830423501495e-06,2.0577477456927964e-06,2.5062357173600014e-06
559,3.9227120389860535e-06,1.935863950436237e-06,1.5135776540221387e-06
560,3.963833784288134e-06,3.181990620621582e-06,2.288605597311262e-06
561,3.1300814764950082e-06,2.8118882844619027e-06,2.770169681430284e-06
562,1.5539296913641944e-06,2.4811365185922695e-06,3.0680117003210134e-06
563,1.4438096450489706e-06,3.924550947207155e-06,3.1009679520417547e-06
564,1.6065404297813923e-06,3.6375109309712393e-06,2.1189316747142246e-06
565,2.5366363217881438e-06,3.881954596379179e-06,2.4773277990715427e-06
566,1.826543635555838e-06,3.5866583574803163e-06,3.7926924308604576e-06
567,2.5016415641960804e-06,3.214047930594248e-06,3.3768349593109694e-06
568,2.149740302867124e-06,4.1577518325732795e-06,2.6289522759042538e-06
569,3.0248076110441944e-06,2.626639412833658e-06,3.3353203878595796e-06
570,3.05084057937128e-06,3.5656974249206346e-06,2.2469425392083103e-06
571,3.1592514919481122e-06,3.6626211098977496e-06,2.2314704397700395e-06
572,3.8703978073005845e-06,3.5985381691923004e-06,2.9703099170782574e-06
573,2.384100003699448e-06,3.5355301297989153e-06,1.9111637474996485e-06
574,1.8764213014844072e-06,3.154363106700379e-06,3.174446590898558e-06
575,1.3909637633726723e-06,3.0644159871783177e-06,3.6147496561086095e-06
576,3.474037572835665e-06,2.7374778273688513e-06,2.8636317740395775e-06
577,2.0266551174648065e-06,2.0702365071665323e-06,2.8153090193321023e-06
578,3.5151493012905908e-06,3.1270733480338656e-06,2.0925877546133085e-06
579,3.33257962004252e-06,2.7985153784185317e-06,2.720199025430565e-06
580,2.2886127591861543e-06,1.3253920161004012e-06,1.9544737968906936e-06
581,3.218871319895852e-06,4.047157152824921e-06,1.6320210516036173e-06
582,2.3488963852766524e-06,1.903905176131495e-06,2.479778865557904e-06
583,3.176054922900593e-06,3.234547147286957e-06,3.509257642103441e-06
584,3.1416232881365285e-06,2.4448728139786047e-06,1.7171285958939053e-06
585,3.2822537307511738e-06,2.8347037971388103e-06,2.496966394642424e-06
586,2.7812342912357917e-06,1.9190318995990534e-06,2.5493837713089695e-06
587,2.026115194517659e-06,2.8445870807132682e-06,2.693052241411409e-06
588,1.5908397535796075e-06,3.3674081301995726e-06,3.8488935411013796e-06
589,2.9267945862492286e-06,3.139154263697647e-06,1.754370985710563e-06
590,9.940204981661542e-07,3.359369406620469e-06,2.7312108038896054e-06
591,2.5462097986894167e-06,1.6070793285823722e-06,2.3017677859064803e-06
592,3.122321709775693e-06,2.9070584978750767e-06,3.390230069179466e-06
593,2.4752513296152566e-06,2.152016259259345e-06,3.90214824552037e-06
594,2.8464496485488613e-06,2.847492597085279e-06,3.6937356197630755e-06
595,9.86917510935564e-07,2.5757124129472245e-06,3.293690441842431e-06
596,3.7205410073048916e-06,3.0436904280239835e-06,2.8347139639319295e-06
597,1.8982761427826256e-06,1.7275475721857465e-06,2.43742582372118e-06
598,1.4009586904582826e-06,3.3404176507825133e-06,2.0153646301687595e-06
599,3.0211215291682396e-06,3.0617969869039145e-06,2.6932546334508513e-06
600,3.321070010325102e-06,2.8616568415307946e-06,2.8198003781475565e-06
601,3.2852959336757655e-06,2.1135643102887865e-06,1.9167007019795492e-06
602,1.9362251106506916e-06,2.873776273920386e-06,2.790928795944825e-06
603,1.3283194415874378e-06,2.2204906410719686e-06,2.8381814906843397e-06
604,1.7701096608474705e-06,1.1804089098443912e-06,1.4987350649047899e-06
605,2.153361367272347e-06,2.786708529713809e-06,2.199840790555184e-06
606,2.4951930042282414e-06,3.474250406309355e-06,2.982168883750554e-06
607,1.8265423586587281e-06,2.2974561370055557e-06,3.140535770143974e-06
608,2.0466784324145455e-06,1.7384950044623314e-06,2.967435714894808e-06
609,2.889622056983144e-06,2.3946256982891514e-06,2.5243151799651612e-06
610,1.6754849751552498e-06,2.314526868225874e-06,3.2480629616748596e-06
611,2.8294248157753302e-06,2.3989779742672967e-06,3.418298724569454e-06
612,2.6299217668119857e-06,1.6429525162667098e-06,2.3721906581612777e-06
613,2.5717806914217818e-06,2.797965714295951e-06,1.9466199052551825e-06
614,1.687084490022159e-06,2.9073417882473883e-06,4.3283061127663995e-06
615,3.2467909414591758e-06,1.2568924367003276e-06,2.6644579049281082e-06
616,2.0709295343873386e-06,2.3648574991869174e-06,2.5925663261130425e-06
617,2.775503419902277e-06,1.5870372372175889e-06,1.9784537245738636e-06
618,3.876202271140932e-06,5.367343668439182e-07,2.6441379096511646e-06
619,3.2131174563442554e-06,2.03098136715656e-06,1.8305957791606393e-06
620,2.8626374246934804e-06,1.9004117405448966e-06,3.221567035080814e-06
621,3.313201197062841e-06,2.0656178530667687e-06,2.5801765181037256e-06
622,4.153348286934335e-06,1.4711259717594066e-06,3.0890983691796444e-06
623,2.879192312180157e-06,3.412351824791367e-06,1.1888538784449815e-06
624,3.5339036317289048e-06,1.3647995969032258e-06,3.59282771604052e-06
625,2.502508147736484e-06,2.7745444885594914e-06,2.934013841269234e-06
626,2.4196008028801437e-06,3.0254198655812376e-06,2.881939539032668e-06
627,3.0645209707343184e-06,2.08516579475258e-06,1.4431994529806949e-06
628,2.1605952917567812e-06,2.396798406823512e-06,3.2360787556295335e-06
629,2.7695098383768698e-06,1.4044530778872723e-06,2.2000947814250525e-06
630,2.6227113950843067e-06,2.3068902818612175e-06,2.5601769450681935e-06
631,1.5093136002152974e-06,1.7457687751508165e-06,1.8549121538755828e-06
632,2.172933016727604e-06,1.5805720811943797e-06,1.7300119740243246e-06
633,2.3389831216520236e-06,1.6628434326010808e-06,2.5853427813859414e-06
634,3.274591634805493e-06,2.4664540021280733e-06,3.8048390179696964e-06
635,1.9628651788994295e-06,2.6254901732466644e-06,2.299940611788687e-06
636,2.218760662833602e-06,1.1678761638182718e-06,1.8152187629890733e-06
637,2.762062686002793e-06,2.484699877944999e-06,1.438848228120242e-06
638,3.157093198455491e-06,2.254402701804594e-06,2.8749267102153576e-06
639,2.8369131493129e-06,1.8383631300054646e-06,8.553790263069142e-07
640,3.091201377562244e-06,2.9507547260797885e-06,2.530755041456278e-06
641,2.5044644155481443e-06,1.5024230261194212e-06,3.432796147923838e-06
642,2.410941578152797e-06,6.940729336800051e-07,2.6492002298946975e-06
643,3.324721742575564e-06,1.3606817442480729e-06,3.0355148441009067e-06
644,2.253190693942475e-06,2.295763332629331e-06,2.136990372811143e-06
645,2.9177684085296285e-06,1.3244412930471812e-06,2.388119828147749e-06
646,3.403358846963884e-06,2.053393917612191e-06,1.4026789772614926e-06
647,2.6843397013741097e-06,1.997818209819179e-06,1.9993892231996633e-06
648,3.23792554852365e-06,1.3946626059689288e-06,1.8185929961263695e-06
