variancceSgd3,variancceSgd4,variancceSgd5,variancceSgd6,variancceSgd7,variancceSgd8,variancceSgd9
4582751.228331839,3071703.8344931537,3222950.5900515513,2751513.3622371648,4888618.348108758,3480859.9254540363,2868631.1792690223
3912296.0390702626,2200283.5697040358,4539632.75966005,3676663.801683385,2955158.0461883293,3242527.2392397835,2206895.1501471233
3160762.690520932,3768825.1576409135,2866572.4975051675,4128913.6550463308,4215682.614089172,2148755.767824707,3359059.5206791973
4735399.281447529,2532294.878730251,3742796.182248697,3331083.0390827954,2611898.3021495384,5477335.052008679,2427194.4912035866
2579645.539390317,3281739.0150888776,5726565.6979682185,5340513.470490477,3677559.0053029023,6361404.518074641,2937878.0261430843
4095365.2552119074,4523718.526213551,4507824.243818058,5632726.474971302,3191252.6936027016,3642481.047517992,4001692.549932189
2948997.7727573663,3327723.721117055,3900644.4659774937,4265398.688844142,5336399.359199276,3668652.8379946034,3817829.2455124054
3714071.1186220543,3068029.231339861,3990861.636287414,3133195.2695990037,4991140.428782115,4614101.538834568,2455948.787989396
3931300.195240757,2197292.9716364415,2993310.6917650923,4253719.923712915,4902300.691601257,3690016.9040295198,4147700.935998027
5620616.692795174,2638420.6283435146,3529280.846959011,2780193.200152591,4041106.49896679,3821607.3600480943,3503486.796042723
5681047.202686463,2840659.016960522,3945448.8177482877,4749001.966279232,3358444.7847280884,2969644.4664448006,2294711.860338172
5266903.13120707,2454366.787785659,3236118.6342358226,4301367.355594021,5488106.18911819,4606147.770095151,4176168.5394829954
4236341.032331914,3824163.84232284,4554071.875210792,4755886.8541507935,7326743.203807437,4026406.4238506104,2911893.4341248306
4941449.571098984,1079295.179763519,4083430.7514654407,2804864.739838838,5135742.175268837,3220299.169454997,3667516.2020711876
5155749.334869415,2600958.7766176546,4435140.201795334,3879402.0865183277,2830127.1339395763,3790837.291012954,2382454.6830215473
3116428.517559587,1917551.4204685295,3500906.904710096,2730971.7747385064,3097291.527231775,5455777.582255846,2310731.8099584808
4618154.877245751,1814468.6111739068,3928773.8754928876,3734614.902032437,4008334.1647162423,4505383.632942174,3873559.289893108
4576349.672560046,2568323.5296683856,3738890.783573524,2689463.933751109,3986465.524069859,3440254.0533462754,2433639.835887388
5321309.676477187,1608694.0589649123,3924006.976070389,5497315.588075624,3396146.0630363645,2662972.578498848,2683257.155858617
5373966.42894559,1777840.3090431849,5264890.894833836,5491648.838911332,4456319.867916313,4548205.066553583,2543880.5092432564
2870356.559755772,3244980.27629014,4565727.986958489,4641945.899398451,3581434.5824506693,3693912.838719764,2884391.3965767417
4589225.111845488,2490209.941896368,3471738.8758990597,4181486.1625896497,2809604.767761957,4388842.09942114,3143608.2387781134
3418960.046521037,2617920.54864035,4049830.69903976,3310572.1203546776,3817345.307829839,3569834.185465328,3468475.9337658864
1996446.402661847,2996750.578714925,4088254.860192066,3466158.648996003,4246458.604636313,5402237.4441359285,3367801.5898740487
3886716.6906676237,4272275.117689521,3481525.398290055,3859335.097177472,3492435.8030523453,4615164.475555259,3679613.9957800666
2857032.0318885595,3887623.2076146724,3035424.414478603,4028014.000521133,3412058.097651464,4923437.082509408,1533041.9859789256
4673686.749370864,1456631.5099158098,2470416.559447147,3338192.759560845,4682541.334620433,3873357.5553630544,3402173.703413492
4319010.651683219,2800316.8336564736,4042574.175002832,5234702.307061724,3319552.226052718,6751337.06911039,3070215.112290378
6512633.296809539,2718912.729570573,4905818.332970219,4029157.194616657,4084519.2548329784,3677266.1380097866,5233243.415485781
5914203.958806623,1945037.0046788603,4054217.5752595365,6313819.452924378,4228659.750461359,3223881.679028482,2735691.489756514
3103035.679069295,3221092.5914022154,4225912.957491303,4492653.011437273,4353764.308234701,5366700.861864519,3236121.9091828344
2920304.648346111,3091849.903209542,4633189.59530809,5301827.588376847,3220413.1250013583,4724778.258940171,4018260.170541276
2225400.95596164,3142961.7249826184,5445748.156142543,2791528.5088802045,2718489.838083923,3518502.5128119555,3696357.2928311406
1586824.0981820421,4099470.7720947876,3835280.170263986,5283754.764614371,3496195.14601454,4530806.170134328,2269442.845887941
4060981.741756343,2888342.376692128,3644821.424525271,2964384.5358078657,2324213.353547229,3995145.273923512,4369480.954321571
3399406.627319336,1930349.3082430433,4152565.033718793,6242799.78099049,2692407.9106843984,3773009.6317011034,3278592.2355446923
4945041.644948412,3658922.2866690466,4122407.8675841326,4144889.9592071474,3640395.128145941,3353113.6716068853,3212406.513280685
3815419.8330903105,1748645.3313702187,5048651.501831954,4303976.591150593,4513554.000695047,4823758.096511391,2783026.177853654
5103077.130484356,1361194.5947274389,3039503.864618318,5511819.488093559,3620411.6365631856,5606138.33241144,2454507.0186739666
5083231.945901665,3087490.5460260874,4875451.495475036,2880162.673439325,4342651.313802661,5010239.871250445,3568133.363267581
2787219.4825620204,1905631.6345800462,4559524.88690199,5475087.361856818,4683133.939762771,4704989.667055039,3738480.243504238
4659170.3433125485,2504786.0249149892,2479465.117055429,5562320.997986402,4032768.4412078564,5314328.53950504,3179959.704998027
3876703.4054218503,3713728.2389390226,4179214.7555905385,3467555.1110353703,3838751.7746964796,4504684.264824966,2573637.1447642073
4307343.458990773,2784986.675648533,2734962.144752114,3741214.3919267617,2231818.881058682,7133989.895915718,2524815.7692731116
2794554.344004106,3587346.641488466,5545181.764033683,4697401.388160843,3715215.5871526464,7393596.309274979,2545106.1540701413
3117269.758641864,3397266.243886767,6608689.230756218,3857103.8790013576,2523090.7157737864,6950347.657759732,3315294.630018171
2919830.730817345,2661115.298376886,6280907.945149213,4644476.783398543,3642422.003945718,7162910.912654586,4617724.392229753
3240521.844619224,2473194.5208425233,3424549.2711268775,4170614.5485885367,4398475.447987236,4078872.920195681,2319280.315883005
3322753.6401274097,2269907.7973661236,4532660.866750723,5435149.554976912,4594426.358482591,4813383.281652696,3616981.217367946
4084927.16388568,1662669.409097644,4752648.029556481,5082493.770312682,5263900.558706582,5131679.465195531,4611241.554585263
4487396.971642893,2166857.0035739094,4241571.989482315,5133069.217808609,3694819.8875021045,5887513.244720621,4034217.6996963965
3221266.055546324,1637956.042170123,5186647.539434915,2700748.390020442,3767875.2048072917,9092551.017879132,3752925.9002600308
6596206.7352368515,3760365.5506694326,6089121.73517902,5147820.271352621,2569181.460988628,3948500.303125906,3551753.744377085
5565483.8225383945,3108318.189678052,4535010.937864782,4244576.208487345,3973883.6625738638,7681537.35582066,4691584.909729079
5234592.405879147,2849708.2660188265,6513374.76449045,4039759.9676149273,3093994.1829564143,5538292.162569625,3702911.060048328
7661284.248446245,1845080.585854448,5405193.567266003,4776143.968422817,4264961.336407076,5084411.638014663,2590072.807598305
6957764.881762179,2087907.2661887014,5926685.798346644,4991389.080056075,4186694.830848485,7833762.038685817,3219476.8121738406
5777716.488429765,1325983.0762641942,7428896.720575675,4252556.943335853,4162289.9493012726,6843280.806012956,2513472.7686213823
6259357.335360171,1398009.210553011,5527196.94281819,3764455.4336260967,3802222.7562210923,8495119.899000516,2012214.501088707
3892578.6761880317,1945649.8045108505,4586527.006573814,4831911.741181858,3645955.7115878463,4209164.11831614,1834735.4779411035
8727172.127681352,1782712.9648057278,7759720.551932462,4042394.532129134,4416294.576361643,5158150.757147709,3248250.6597850947
6099789.732310445,1778183.974387866,5098251.760264911,5253140.522402383,4404458.085621009,5508526.082734931,2975183.879193548
6599248.026667258,1727500.532715483,5876385.042257955,4351978.110837337,3963709.514661939,4231762.1764483005,2766928.019756634
6079607.292146059,1324535.416409051,4416711.822621125,3919372.690115226,4011427.107236861,8799675.562488582,2939202.5085863075
7651200.23385047,1593572.14118554,6643351.136015072,4007125.0582961,3637788.083041464,5909431.708973216,4173292.059416952
6189597.491181096,1923650.075442086,8386779.476798363,3901851.9977275426,3801305.847677078,9612868.51353035,3268964.490614431
3979759.2123390436,1523266.9776307906,6233212.175927507,4673416.636316521,4507884.3818614865,7248463.2507829955,3350762.4484486757
7017575.0592352385,1382173.7319762022,6640388.65864792,5412546.07949376,4188993.6364774657,8545064.892262667,2006598.5061718335
5709290.808026147,2261647.7034573844,6736272.017454012,4649274.862826256,3356168.3824459566,7794932.908590898,3919649.5323117534
6371817.115139231,1338826.4209342445,8541403.681627331,4796332.793228048,3931531.5448149405,10245454.390087187,3704831.342105991
5193984.362483967,1060242.9372643917,4957625.4663696885,3796878.140165096,4672198.998843027,11369170.67871718,4453192.670402825
4728433.161958244,1205217.0161997047,5676236.425644658,4209834.417163682,3847322.269283605,9290515.44287296,2714821.7051268267
6094272.1046736725,2094721.3261346335,5926583.586479127,4810513.844136451,4374062.36914561,8862850.38199497,3764433.781266501
7237381.473866555,1628661.0629907432,7747719.934261937,4188656.8404255277,4591792.310014773,8501704.265648734,3408628.6594601953
4654995.539845946,1180573.5815727548,7647204.225796615,4840675.996720377,5799061.016118849,9253339.060228879,2647683.930471872
6913832.987983655,1621376.717671483,6041210.097602494,4895551.835970998,4239933.089227726,9587320.64581927,4734414.542201556
6143374.46878092,1986918.0534487423,6922146.543976801,4644589.840481756,5080447.412695186,7387088.520919653,2390830.2498399746
5621035.959814599,1135422.0483818338,7313396.486812366,5083096.18964881,3348310.618974869,6862545.749456118,3544495.362927377
5888143.81466178,1344014.9587068127,8250277.062532511,4560272.925248472,4978080.754869554,7991872.148460921,2336604.650231542
6740807.1609390015,1236108.265519083,7857676.081341748,3323485.9387864275,4051794.281349742,7328075.315608328,2529957.3153546406
4637125.039738258,1074003.1763800927,8389629.494345892,4181922.3534211265,3595183.8337766123,11574794.166057672,2405663.200103348
2511730.9255553484,1439072.4934544577,7157848.0013501,5108722.031277712,3970813.5073698903,9177598.122720255,2515582.8604984777
2133917.4429758037,953177.6196049524,7044326.073904813,3413303.350516123,6878693.600868747,10057999.487555768,3219184.0792821497
6194471.1368477065,2000547.3536895947,6799397.016216085,4499796.441924121,2933063.0126782153,8662578.459625714,3925517.4653452616
5031210.95480486,1634573.6260651941,7377318.621214189,4754985.193324425,8560469.731532611,8610598.460645068,3228207.8002502006
5183989.178319145,2012715.2172020492,5986041.820184479,4629994.882722122,5346410.026667908,10334085.590831466,2664378.451495942
5256605.030978456,1844802.8415615985,5681963.951247044,4456597.766257795,5624261.5499537885,8194856.155174486,4088453.4987225495
3244054.866869027,983107.8679362555,7204493.95585238,5186624.604891112,4327737.908563929,12469707.345345855,2825955.14343849
1747462.1603323002,1246604.1527827464,7701710.844112616,4428310.396345947,4122153.553969809,10271425.03652708,2177440.960808674
4471602.57757926,2111595.0422707554,6020937.618052756,5447220.079289927,4498062.131438527,9791487.794469222,3473861.0574092316
5716449.337314511,1223930.0457258655,9620800.857296692,4033334.9576305733,4657324.214929204,10090129.34221344,3591077.231010629
4629813.603186477,1525503.876304888,5518718.666899331,4295354.513772387,4458139.644725402,7982421.864032184,2847065.452865609
7033993.4546601735,1276066.0796065098,6866962.685370607,5257006.892709884,6909031.598242804,11198183.769333478,3244505.652134235
3248923.8819017475,1850329.2353180915,4729304.721150965,4444440.104853139,5386835.8364517195,9212701.41694479,2931231.9584934334
5712448.06027146,1409538.7572183327,7371922.763082638,4463452.554436542,4621141.849485062,9358300.224171638,2430421.684072643
3941955.7625687253,1162779.7910247818,7281211.669405311,4726499.860695195,5956412.0238798605,6599748.578220099,5153421.140046863
3815136.0616282495,1824351.718720251,9096411.531624489,4616438.019171385,5441676.338121224,10893899.358985364,3930040.5794837074
3873026.607590299,1963912.6247130628,6288664.573154658,3587665.481977311,5448570.812907031,10304650.896785226,4179995.5275633982
5707059.0644957535,1514498.434424895,6531297.960556511,3889444.793969524,4455683.463006787,14509222.763559535,3748926.0128859705
4259367.297784215,1335431.3580128266,5463524.510114642,4359287.457280033,5731733.343790922,8924481.495786719,5701859.138493401
4022836.319285061,1609165.677121378,6961291.470495933,6182501.322870979,5247461.351556147,9216471.903453205,3262271.411870417
6559256.937786597,2275513.8362283977,5552402.958127439,3197441.3868998922,3546764.155947404,7825130.805769794,3319573.669288391
5188377.336743199,1553375.485042335,4583802.535807456,3763010.4710358595,4968529.879887534,11831090.971399875,3111660.520853021
6042154.253217658,2372806.611380416,6613901.570183007,2607014.4311766275,6258383.077264042,11633820.76067492,5016261.849127078
4310810.847389892,1948126.4904834644,7456022.256584488,3737391.8582874658,6508877.972467359,9741294.251372512,3739917.050440117
4016787.407131148,729122.240882753,6732892.921387693,4877072.341961782,5364850.772929918,11067409.861097118,3710952.7748290687
4976056.798434905,2172982.36370275,7525921.7260482935,4055257.7761259726,6646866.866029024,9600918.980078062,3455931.152496633
3068426.8012216603,1595082.6128067374,7115592.4229407385,3552506.854490307,5631782.006556457,8219275.316046691,3563301.5330879316
3555497.4579978464,1957633.5856463406,4543502.14012479,3934928.2040281845,2648872.7390944706,11653780.899006564,3366717.4795118226
3546262.239389574,2242304.724930438,3693020.457531505,5191631.473296121,3993957.730530997,9620802.042189986,6058878.846021803
4536930.914633723,1449512.870024343,6694991.110136895,2903694.7416400174,3492289.901928317,12977218.128614286,2612453.777387428
3817788.5570823196,1614271.281414089,5870747.852182338,3145188.3251609313,4279019.545853844,10660157.041448772,2699627.3065450867
4744649.800474042,1574531.4975259015,4066571.6161562004,5355550.772976528,4855114.896533834,11076904.813354341,3234078.0334803984
3964149.86498453,2758937.8495032014,6333217.382214104,3530654.614096474,3953738.3678158103,9826664.270503562,3917546.232446645
4530367.447655951,2096485.988294491,3818815.2022890053,2014841.3642084075,3207749.6657124674,11452244.211665086,3253056.4113934096
2856437.205389765,2439213.8487255033,6921565.249832105,3054418.4912656816,5020729.089145088,9446332.921860322,3636952.084590881
5978874.283803938,1204787.7011244493,5576585.263544214,5719375.026798881,5529134.522364784,9880633.916441206,4435126.244272175
3804049.057657031,2273567.4829195132,4472958.236801257,4027062.1661520386,3504336.515385539,12310601.234357364,3799304.979906374
5502244.367688385,1129849.568608574,4679702.679516933,3372555.549082014,3873790.80849778,8562237.729364507,3237181.04466142
4195855.969944762,2044083.2918471182,7593335.183139836,3860407.243420461,6138077.7761901375,8054220.842498068,3705830.867724344
6964538.782482013,1736265.142369697,7855005.2484743735,3806894.5876016845,3735535.156496708,9387457.294951424,3880356.8094198946
7591909.3370531425,1069753.3298067923,10381519.605989043,4695497.021362422,4233505.084718294,9286075.79217269,3768447.750162797
4057718.6055633184,2117111.7865184024,5922174.9383901255,4385794.454023331,4886231.158897448,7301434.641239007,3543862.4821828525
6310125.40180848,998099.2476388626,4380849.897580571,6120654.075507194,3281162.185676407,10923034.765771631,4779477.220831929
4163976.9317729957,1641070.643131507,6103272.693757927,3633485.6589225107,5162382.4563282635,9203555.65293609,2734899.4976837886
7098835.058013582,1443236.501449999,5599909.986056542,3327877.4578647465,5007455.921493558,7694932.420393842,2566573.7003430147
4214149.380688368,1557878.2393440618,3142702.0856172303,3460980.3759926297,4387411.1644579545,9134865.86629793,4308532.724820906
4838770.820800483,1878867.7703799512,3631145.436699722,5748403.286464888,4438365.014323892,8923946.354924325,2201868.0021289904
7359514.094967864,1311843.0145584424,7590756.787543285,4361561.072424304,3548437.841082125,7471298.314620128,2945887.3020501793
5201826.508144915,2200169.0149075696,4507609.838993734,4631915.998520504,3795788.800665557,8824497.31826912,3115350.9884749725
5192149.919209704,1742441.6192868925,2777625.8557153717,5194740.943696932,5310330.665944777,7835753.6923888065,4281529.253222212
4719214.966991298,1392558.0666835262,4310778.5283938935,4170186.2974995957,4864848.276563222,8905930.711476034,4648106.1832975205
7568938.763962506,1050599.4185214601,4593278.818941978,4973522.837427869,3456240.121975144,8286985.739443608,3375394.4240053305
6240570.065627951,1581732.1572686175,5823517.531356557,3003415.0374664403,5481907.666418908,10897251.724581596,3221236.7854377977
6953584.492976721,1925019.6357910014,6485898.38923903,4607902.6837858595,4122743.059016342,6909985.741140812,4809674.69091589
7585378.889598503,1553944.945485602,5328983.540211149,4598761.4589768145,4246791.298111893,11182408.2551996,4625634.057638656
8511100.82776177,1508605.12431693,6427995.233750472,2758150.381798342,4474479.029880932,10528830.377571955,3001226.5947638596
4840519.220257607,2810250.8369534994,6880113.3585638385,3533585.6872041076,4565279.274925949,8847888.161234971,5287357.872698075
7440730.457745175,1847185.0787644759,6667079.038988136,2390389.8382382365,4161615.1934439614,8771358.069465844,4424924.039517285
6119973.002276089,2372492.617004685,4746072.138880575,4744629.624348629,4652971.899422975,9477571.148479845,3052215.209799745
8649011.896997564,1827550.599736469,5760423.378953973,3583893.4197355676,4046806.569415372,11184583.508386478,5013585.996701935
3777383.286811347,2199146.910114008,3787622.6204212983,4644688.039655417,3936978.20298862,10014966.11549291,4914808.842660278
6920280.834358333,2091763.0118437402,2699943.9540485567,4204808.09844974,2810105.974855412,11125822.958726494,3917593.842199769
5801522.998906635,1878482.6037922152,6186774.292859137,4932774.456179087,3905284.9040471963,10178464.603427257,5278433.374186874
5838287.768183788,1151282.3731711276,3985578.4135651533,4065487.140966098,3771631.337502896,8534393.806952216,5203699.016511252
4388317.80913022,1847099.680213269,5614004.108200466,4028866.901131233,3826233.3408387895,9406455.672422465,4084466.125004015
4007764.100967057,1601120.0589049472,6959414.400043262,4289903.05340223,3157879.260219301,9249576.85583594,4569311.183245228
4637867.806964984,1884355.3338790315,4602839.201307202,4148489.614318067,3719733.954865558,9581585.170274116,4404563.112991158
6598864.994472599,1259827.6298185256,3343539.0941173346,3071786.6652941685,3691215.404128369,8567726.955314942,3167240.961711079
4480991.535974495,2483544.84612806,7582040.722663298,3252163.3642549925,3393686.4922895473,9556045.386642937,3475129.181489736
4818402.517255541,2278880.9639084153,5530357.201032413,3477689.7475137003,5894564.852146866,10637384.012176573,4341949.963816121
6818227.020780416,1718236.312343243,6811972.1846926715,3835103.3505625967,3905383.6665046373,9597611.21445018,4610600.519313407
5676162.797184674,2096215.730153611,4781150.767103744,2610444.945842065,4352804.9199706055,7773111.584322181,4298676.488712397
5875972.474467208,2136351.7649666257,7698599.89077107,3395861.0116154095,3122681.487490882,8502202.787053594,3973198.1278607678
8052178.956522661,2893138.311505628,6821345.882105362,4417446.095883657,4095985.257857046,12837507.946133895,3582286.6967222337
4892873.484963563,2734239.590179566,5005096.909292316,3381081.922308985,2782418.837737037,8286496.942340562,3629592.477724661
3656944.1369341924,3107930.4481091555,5232705.490692122,2709980.2394917924,2719309.392017764,10394053.991506465,3971949.8689492173
5020903.44737303,1851667.4569502783,6466441.143181966,2426778.186605219,2633043.785709191,9889533.377383819,3278790.3677034676
4265300.234753602,3306998.839898506,6196556.226656939,3638738.32808958,3454127.481626327,9864323.116254378,4446087.665410732
4867678.990262581,2584280.8075993126,4855319.932284083,4540019.34186991,4556805.25651719,7950445.774602575,3239447.1700685546
7542504.139640929,1589884.6363329848,6751067.371168209,3496280.431319285,2821448.5486305035,11106238.594578333,3193688.180145946
5412135.742786098,2813799.475454319,7649609.3992694905,4785019.977584447,3760366.7519075787,7297981.642754039,3961864.023487807
4687761.619791323,3154345.539510983,7651796.204632509,3509695.1562817125,3139095.458711674,9854442.487360865,3355901.483266278
4939412.696155602,2904200.457138844,5663704.005393272,2639366.813097843,3513819.301255867,7493463.670549145,5610789.4613188505
6039081.400710256,2373144.9640153847,5654435.505622344,2872088.8887981577,2348029.2010994595,8599935.50898739,5521384.801415039
6878577.739420759,2384030.869438502,5537684.913728688,2910113.530183507,2427743.3949645357,8282758.1855113655,4924735.649892487
7701937.981558209,1888490.6750255877,6373513.903524036,2872954.743741908,2573797.0892455094,9041143.046334758,3770123.1899521463
4872062.5851655165,3154705.603628764,4427908.022962294,3169329.7435383527,2529828.748316277,11472489.49725122,7182446.854886449
6438504.3123646695,1824000.909966116,5309504.124731502,4472141.9218874825,3127511.1760819713,10703415.896512957,2760424.2943349583
8061554.206989642,1800798.1051919677,6871606.569578655,2811640.5477199764,3348319.950018117,7145961.349649233,2510133.417070725
5165850.974676499,1755946.3597812476,6096843.086798813,3259397.4542271476,3214125.051645452,11128600.673877824,5030290.736705558
5850794.792243316,1881817.431852056,5446237.457232004,3256902.979673497,2031233.6943730908,7581935.502593197,3566857.5729778833
5873230.699303498,1306727.6501486034,5418254.012683049,3885055.5278913015,1433048.8469657092,7629694.074080976,5045841.98097337
