trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[   9.98585267   59.9644531   159.81351715   39.97175189   39.96800623
   29.96931849  169.82758436   49.97019936   29.98180955   19.98324797]","[ 999.80181232  999.85322457  999.56426216  999.85084043  999.83250616
  999.73997409  999.74405606  999.65323926  999.82445036  999.76611364]","[ 589.78278537  629.63375221  529.72672525  559.72933587    9.98002579
  589.73414728  579.74409661  519.78829837  559.67741239  529.73150952]","[ 539.71826698    0.          599.80797892  579.74339244  609.78321037
  599.67554035    9.9799381   499.71045963  509.72407914    9.9810505 ]","[ 999.71568949  999.78510143  999.55460475  999.22403482  999.48117721
  999.66291387  999.70474169  999.51526551  999.860875    159.82364043]","[ 629.76375223  999.74127701  919.66869973  169.88762063  999.82645075
  999.65841152  969.76745283  989.81992512  999.84814239  999.72575241]","[ 209.80942128  999.71007318  999.62427096  909.59091563  949.79119404
    9.97989963  999.56181354  999.63726159  999.59492351  999.63377611]","[   0.          999.77423435  999.67148038   29.94779775  989.7710259
  989.6664941   999.83247197  999.58003475    0.          999.69382741]","[ 109.93599422  709.76872347  829.64982495   69.90588445  139.8754203
  669.55657329  659.75888821  779.70156552  689.6624751   829.66938767]","[ 609.66884081  569.68221992  609.6865258   469.77187307  519.67726987
  669.6854908   599.70606617  589.67282963  499.59756732  699.63538742]"
"[  89.89802113  239.85339991   39.98286048  149.88219987   29.96754418
    9.9793484    99.91141617   29.97576265   29.98943781  189.83697228]","[ 999.82879056  999.77065899  999.82750526  999.54794536  999.56698659
  999.80232806  999.72763216  999.84048842  999.66038865    9.97995701]","[ 509.6872179   109.88945459  499.66739062   59.95528575  459.65497774
  469.69838818   39.9552717     0.           19.96075456   59.94747631]","[ 539.70236452  639.80465301  539.79695356  519.74050584  539.76062565
  629.67030845  579.73930046  619.71778406  589.75188585  589.71426196]","[ 999.62531697  999.78820061  999.81836468  999.73193951  999.70077355
  999.76000205  999.68445695  999.67447501  999.74992964  999.82227593]","[ 829.65515724  959.77618237  969.7854775   949.85738602  999.80876222
  999.86464212  999.77770885  869.71334958  899.8221801   999.71911932]","[ 999.53343818  959.49886798  999.61012382  729.60466425  879.38956174
  999.76176993  999.80921267  989.82482137  999.63611723  999.49758695]","[ 959.77421658  769.48080695  909.71934286  789.69817694  849.81215672
  909.69795362  949.7380263   909.59092896  819.82192432    9.98424717]","[ 679.52950785   59.91868197  709.79493505  629.58671142  659.70171104
  139.88961844  739.65916603   19.96026079  669.63777244  689.56348529]","[ 369.7501972   459.68965559  479.5529806   409.61700931  349.67729727
  359.66606882  439.66473702  109.91519395  449.68877626  439.65281562]"
"[ 39.97366405  19.97127961   9.98838763  39.96894969  39.97212878
   9.98397133   9.97985693  39.97490282  39.97250607  19.96561354]","[ 999.77084317  999.63264945  999.50359807  999.47463956  999.68162705
  999.41128701  999.86343355  999.69239876  999.73271812  999.5882039 ]","[  39.94347208  519.75166971  479.65011676  479.70271155  519.67833059
  499.71973814   29.94874227  539.76593257  509.73037105  519.68584866]","[ 619.8203894   569.82804842  699.82334846  609.80955382  639.80943887
  689.75219803  589.76515524  609.79244251  669.81996874  709.80877703]","[ 999.76899337  189.80482471  999.62197022  409.63439468  999.60531791
  999.68163449    0.          999.74524484  999.68937024  169.92866952]","[ 689.73293571  759.81231201  859.82555043  819.78509506  959.78941311
  829.77422082  729.64386649  919.76486566  789.82176742  869.76520788]","[ 929.67692701  999.76211879  919.75887495  949.38752058  999.52011606
  949.49566861  999.7032128   819.61514415  969.43857653  999.61555011]","[ 999.77546063  989.65356901  849.83874196  919.81047782  999.66523482
  969.6393676   839.67777915  879.61320463  939.66708149  899.84526918]","[ 119.90108817  639.75821576  579.52729006  609.62532412   29.95825997
  609.64276588   29.94945521    0.           79.87730842   99.93136076]","[ 449.74168757  459.71312846  459.62561552  429.69491489  529.60934844
  429.73021295  339.75006285  419.66587803   59.9196337   479.63186469]"
"[  29.98234278   59.93849941   29.97206225  179.82831537   19.96939565
   49.97742224  659.68596052   39.98181183   99.89893924  999.72202909]","[ 999.78032737  999.73514856  999.61029648  999.79790606  999.70734374
  999.52692084  999.82021462  999.76230661  999.69248606  999.75473583]","[ 419.75886948  439.77904893  449.64237692   29.94997068  419.70919125
  439.64536681  439.69012563  429.70527269  479.64365023  419.70235725]","[ 639.81141102    9.98242696  699.83815695  679.770411    649.86065062
  679.82409667  629.8072801   619.8122504   619.80597689  729.82221871]","[ 999.78082331  639.75155147  619.78310124  999.86591413  999.64367002
  989.65134695  999.80982838  499.68619682  999.74875666  999.76388371]","[ 999.83885574  999.8293042   999.71719226  999.73889788  999.68204418
  999.60589304  999.82425694  999.66921047    0.          999.80064744]","[  69.89965635  479.65330093  489.74205836  449.71957168  179.86908823
  149.87393072   29.94286043  449.70847428  469.64401885  419.73098524]","[ 869.72083831  999.74964816  999.56919899  999.60570025  999.73352796
  939.71000783  929.61920062  989.6883117   949.82756202  999.81693674]","[  19.96826031  129.91724646  589.74760087  719.72005608   19.97144858
  599.67822641  619.5725539   639.69521933   59.91111733   49.93195572]","[ 449.66274373  379.72854021  429.76149665  429.69350291  529.72997353
  439.74219241  459.76028749  419.71050441  449.67738809  439.70653434]"
"[ 999.637843    999.64638801  999.64822319   49.97528171  259.80181307
  149.87637737   89.89541761  999.81911533  999.74193504  999.70461781]","[ 999.61249727  889.40322941  999.57517344  999.66993312  999.37550006
  189.83649464  999.63610315  999.33834966  999.79339631  999.77602417]","[ 459.71241948    9.98095122  449.69456247  469.75766386  429.67236235
   99.92422051  519.63257545  389.78417661   99.93189005  439.6814721 ]","[ 639.80681664  649.75822166  729.79986112  729.703798    649.80536914
  789.76259202  729.80664557  709.71776909  779.77291685  629.79902754]","[ 269.72613902  999.41269884  999.81288876  999.87615083  999.6965007
    9.9810988   999.73292786  999.70898553  999.75793406  999.87314778]","[ 999.69677069  999.85439051  999.71301158  999.72179627  999.78657443
  999.85508562  999.72375812  999.73715847  999.78794887  999.76648547]","[ 399.67105991  369.64786941  119.89634027   29.95567093  389.70311256
  499.61856111   59.94713663  399.68731558   29.94602977  119.92515959]","[ 999.82970947  999.56989471  999.73947715  999.76737074  999.72132126
  999.70032245  999.7196396   999.7421516   999.76993057  999.63688112]","[ 649.67519882  739.61124013  739.65554897  729.61495294   19.96064956
  779.65542254  689.68690356  769.66335993  699.60529039  689.60404918]","[ 399.75491654  509.78010761  429.66897824  519.7216952   489.72181493
  509.67899095  509.72177035  659.59490633  439.7650929   519.66714734]"
"[ 999.74172786  999.6725949   999.75723109  999.68404327  999.83388534
  999.63505879  999.79253951  999.61696146  999.77275985  999.72969265]","[   9.97924085  999.40555614  999.7022537   999.69639438  899.42991269
  999.61975659  999.73220676  999.81505846  999.57096982  999.60057624]","[ 489.72394126    0.          469.67657637  439.63131318   69.91186901
  519.68279631  469.70222607  479.62296653  399.73364609  479.65107086]","[ 739.770006    789.85375063  709.8279326   739.82530751  689.79263828
  669.81070373  799.75202244  709.76734897  649.80362272  679.79928093]","[ 999.80148536  999.71023548  149.87066797  999.77829301  999.84785625
  999.57415381  999.51629581  279.84648599  999.59009158  999.79634071]","[ 999.79778638  999.75326524  999.86206002    9.97960949  999.87942384
  999.80071607  999.8061966   999.77335038  999.66360463  999.87011803]","[ 439.76268654  129.8983686   369.70576795  369.65916857  199.85420366
    9.98145266   59.94471239  159.88408179   99.92526181  439.70750502]","[ 999.82391688  999.65642857  529.58870948  999.80599789  999.68201135
  999.75039934  999.78127878  999.71619758  999.72965676  439.80763245]","[  89.93027248   59.95858961   39.95596028   59.90351084   89.92913907
   69.94181531   69.929467    109.89356795   19.96891726   29.96279283]","[ 539.6914717   589.69202013  509.72979622  539.74337921  549.70971291
  579.75113221  489.65809455  529.68946943  649.69697691  639.69989562]"
"[ 999.74962982  999.86596324  999.85260434  999.77630352  999.65629986
  999.70769342  999.8145308   999.81426177  229.81088337  999.72076658]","[ 429.58794351  999.32328373  999.39303128    0.          999.5682391
  999.69811231  999.79881157  999.79679123  999.73579618  999.42231731]","[ 119.90727836  409.63970147  429.61128313   49.92549861    9.98176755
   39.95351991   29.96258915  399.73364241  389.64643391  469.69582333]","[ 669.73817783  809.79049094  829.81547533  769.81835139  699.79932736
  689.86819047  679.73473667  669.77659231  699.80321118  799.80133287]","[   0.          999.73075271    9.97920718  999.64494722  999.62416753
  999.78732503  999.6533627     9.98215004  999.63682008  999.74559437]","[ 999.78273348  999.79868431  999.83847037  999.8529651   999.86025771
  999.75259174  999.88014066  999.8779005   999.46603813  999.73377731]","[ 169.82692634  129.89354157  459.76668907  399.70402775  389.72680304
  419.72138237   79.908163    119.87524132  389.6897587   469.7677759 ]","[ 999.77954882  999.65521907  999.83994272  999.71537259    0.
  999.75361085  999.79619315  999.79303226  999.79012547  999.75974431]","[  69.95276523    9.98222513   39.96619401   39.93142193   19.97453022
  519.71702099   79.94779715  109.90455356   69.95638265   89.92769392]","[   9.9799283   609.77688739    0.          559.71617377  619.78267776
  559.74245547  549.73198237  699.69530253    9.97976806  669.75599101]"
"[ 999.68542435  999.65214416  999.84702357  999.80160214  999.76873403
  999.84265612  999.63621884  999.83715863  999.78564324  999.78816632]","[ 999.3765899   999.75052973  999.68685968  999.76964465  999.29134101
  999.52233535  999.81125578  999.64380688  999.79789627  999.429121  ]","[ 409.65797995  469.63979988  469.64511847   79.93674619  439.68654209
  409.6825859   409.65224867   69.93580142  389.70658832  479.67535698]","[ 959.7903093   979.79037418  869.80408421  999.81722086  769.75865359
  999.79162143  939.74196887  999.84772993  929.81593185  949.7281719 ]","[ 999.81068451  999.80518588  999.45228777  999.88260321  679.46155398
  999.7773589   999.77910343  999.63619648  999.73012813  999.70862266]","[ 999.76894502  999.82520426  999.79329986  999.79586284  999.82972851
  999.87392287  999.76588644  999.79262925  999.81434968  999.88729329]","[ 469.66096154   69.91077747   19.96550021  419.70158394  479.69300511
  589.81809739  639.72557229    9.98234774  139.879669    469.80871983]","[ 289.81567831  999.79441118  999.79693073  999.73189485    0.
  999.82635302  999.66850621  299.8748007   999.7839055   999.71108452]","[ 19.97038552  69.94767895  19.97500091   9.97977874  29.9639512
  29.97409508  89.93584999  69.91153733  69.93980069  59.92193584]","[ 619.79841749  559.76739507    0.          589.78726737  659.76963022
  559.72317858    0.          529.75184027  539.7668364   629.79674406]"
"[ 999.7712925   999.74884783  999.76966133  999.86990778  999.76228492
  999.58198119  999.7874288   999.72356802  999.80053296  999.76220902]","[ 999.68867621    0.          999.80923566  999.53842953  999.8211631
  999.77775686  999.73077647  999.550092    999.7627226   999.68846707]","[ 489.70147383   39.93257195  349.73979501  459.68556498  499.63467613
   29.94295933  469.71181303  409.69116765  529.718874    379.75538878]","[ 729.65060619  479.61895155  569.79837204  529.76037282  559.78582331
  769.65863045  619.65879155  569.68449611  639.75279025  699.6675683 ]","[ 999.7620104   999.74030914  999.79319687  999.6124418   999.81804204
  999.77658607  999.79531002  999.45567105  999.58264035  999.71928975]","[ 779.78515429  689.81664217  799.7546686   789.80683279  809.7710291
  739.78599854  809.73454403  849.78583705  829.79338176  859.74667395]","[ 659.68340356  709.66404824  519.5699237   639.683214    599.81721214
  619.73890518  619.80743255  719.67514111  719.84329991  539.5651733 ]","[ 999.80888713    9.98080714  999.75365755  999.66531723   79.90906349
  999.808674    999.77371862  999.68517891  209.81530715  999.85972162]","[  59.94770832   99.92317011   19.96653702   59.92472497   19.97250384
   69.92004903  119.85468252   69.92917938   49.92775956   29.95170655]","[ 659.7730368   659.81283253  629.80443502  619.71201527  669.79793401
  699.70381506  609.7367139   689.79223861  629.79207286  689.80565281]"
"[ 999.57314055  999.75320397  999.59892636  999.78495063  999.74506434
  999.8520221   999.82291726  999.5140129   999.65323264  999.51242701]","[ 999.40136459  999.49020803  999.68354088  999.69388866  999.60689581
  999.7912982   999.76016426  999.34857172  999.64274865  999.27065945]","[ 389.72962465  409.68517204  459.69517193  439.70290581  489.66816308
  359.75031209  449.70471697  469.65594609  419.67750989  439.70637103]","[ 539.71099748  609.69811209  599.7315957   489.62765919  639.68116951
  569.68273883  529.65109935  639.76615371  689.71616684  999.64750097]","[ 999.71830386  999.82796142  999.63761776  999.72608821  999.67044358
  999.54958955  999.70852971  999.81825695  999.86000757  999.64723444]","[ 769.7464106   899.83858765  729.86400459  769.81184546  819.74829262
  899.83522904  749.79495512  789.81395656  709.85137683   39.96412027]","[ 789.62846204  619.57519298  729.72065002  719.56317898  779.64161666
  789.53117013  669.85989584  669.69680927  619.778702    839.57865574]","[ 999.72493722  999.65087267  999.7813417     9.97918937  999.76205483
  999.68649793  999.87955936  999.80265774  999.62844301  999.69993088]","[  49.94637642   69.96568579   19.97831144   69.93473941   39.96081004
   59.93868083   89.94143566   69.94670038   79.92748132  479.66791884]","[ 679.71702356  649.78727284  629.78309986  609.78905583  649.82259203
  629.82498316  679.76615235  659.81377456  629.78823169  709.76662252]"
"[ 999.61575522  999.63457157  999.77208841  999.81467601  999.73655367
  999.87790973  999.80270709  999.82436242  999.81541846  999.81500346]","[ 999.5742155   169.87696608  999.70837682    9.98077031  999.36377164
  999.51503893  999.44842599  999.67211432  999.58679435  999.65630193]","[   9.97919512  389.64740143  119.91884834   29.9469073    79.94573395
  449.64092697   89.89193327   79.95374295  439.60460931  389.65945452]","[ 819.73031496  999.85305791  669.67906297  989.70014174  969.64558332
  999.77017866  619.69491945  999.84495806  809.71933188  869.66829062]","[   0.          999.76676243  999.78926218  999.71149609  999.84143843
  999.51826815  189.89987799  999.8592534   999.82862346    9.98144118]","[ 889.63745377  889.829526    889.77839138  949.81148196  929.7063297
  989.78626068  939.75853089  879.79989561  849.70549901  829.82351378]","[ 919.52097053  849.7000866   799.65473435  779.77226748  939.64749946
  759.76461065  929.71886419  979.74680676    0.          909.66393403]","[ 999.69034894  999.85157125  999.75721452    0.          999.76040221
  999.70494802  999.72880503  999.66652299  999.54517634  999.82050508]","[  39.95402086   19.96127571   19.96917029   69.93768643   79.95460653
  119.88608784   39.96083959   89.92374571   49.92625396  109.91265855]","[ 439.63610477  489.60965665  519.68923942  479.62976229  449.71321056
  469.68914855  469.66266004  359.78450844   29.95193125  469.7091586 ]"
"[ 999.67328118  999.82017597  999.60475761  999.5491073   999.6881038
  999.6157472   819.58141637  999.6647641   999.6420593   999.83472801]","[ 999.56989603  999.32736759  999.81695799  999.80155083  849.50050735
  589.61892     999.56569514  999.4336939   999.68620673  419.67442581]","[ 419.64309506  399.730117     19.96382078  409.68415969   49.91687604
  389.73341409   79.93951732  419.66687278  409.69048382  439.68791234]","[ 889.63647789  649.78212876  949.68834783  979.75917813  639.69737985
  979.78057799  999.81602862  879.70830658  999.75011911  799.7321762 ]","[ 999.71673439  139.86178045  289.88723162  999.71148765  999.72246643
  999.80708592  999.83082396  129.8815646   999.7334898   999.72650053]","[ 719.81601462   29.94929016    9.98245557  719.79171397  819.78514658
   19.96914672  649.65959311  699.65385944  749.83573707  719.66792393]","[ 819.86924119  869.61539598  809.65507133  859.79198302  939.54783582
  749.65717597  889.6471791   809.58685101  879.6966103   949.2694175 ]","[ 999.70223658  999.84366727  999.74956911  999.74850364  999.69093337
  999.83348881  999.76900004  999.83576367  999.80192616  999.81715868]","[ 519.65791738   39.97356431  109.9056692   519.71459286   99.92785128
   69.96405368   59.96104888   19.96343053   79.93592728   89.92061851]","[ 469.68273651   49.96131318  429.7492538    19.96072081   19.9691953     0.
  469.70762793  549.65341739  489.69037532  539.59387158]"
"[ 999.44559535  999.66144191  999.52141255  999.69655987  119.89030165
  999.8787156   999.39997019  999.6976692   999.68226755  999.76354252]","[ 999.57784374  999.82080771  589.608492    999.81747895  999.81300917
  999.85855739  999.83394912    0.          999.62219556  999.36988047]","[ 389.65275585  389.69213708  399.69246786   99.9336579    89.92514888
  409.65966855  439.60728849  449.66480392  349.72334022  449.67752571]","[ 599.67101807  639.63061005  539.69288687  409.68459008  569.70413437
  419.72176772  499.72308709  649.65801324  579.75026325  709.63806422]","[ 999.52660431  999.80465868  999.82178055  999.77145102  999.74308522
  579.69584772  999.68755497  999.81957561  999.75335745  999.68993979]","[ 879.7680469   849.76493582  879.81487765  829.83146856  809.71834875
  879.78458536  779.77387487  959.64625114    0.          929.71770616]","[   9.98077227   19.9643842   999.54270321  829.55364107    0.
  959.72036995  879.69346913  959.75112466  799.48753798  889.53456792]","[ 999.81018972  999.73552419  999.76023292  999.70752871  999.72915631
  999.80872587  999.60074827  999.69624446  999.73993643  999.73005875]","[  89.92840677   99.91050747  119.89376301   49.95230013   49.93353224
   69.90952435  519.66539432  559.71937953  519.71804872  139.87499792]","[  29.95297392  389.67400675  479.61454169  439.7082608   449.66545021
  439.64686031  109.90992812  439.68916842  519.64076764   29.96068681]"
"[ 999.65932126  999.5784041   999.81071921  999.75386584  999.79335815
  999.74869645  999.63378214  999.74252898    0.          999.75195744]","[  19.96111782  989.43927194    0.          999.432937    999.41154753
  529.67531033  999.46440925  999.76290907  999.56830813  999.59006933]","[ 389.66869688  359.72898131    9.98054872    0.          509.57384931
  439.63394011  389.68930665  419.74205258   49.94840953  449.67820575]","[ 429.71824761  499.70637127   49.92510938  489.65712442  409.64063323
  389.6908677   479.69471731  409.69517138  399.66576061  439.67143636]","[ 999.74090002  999.70615848    0.          999.6652158   999.77730636
  999.87137926   89.94144836  999.78788017    0.          999.70470592]","[ 789.77386911  719.62890072  819.74916481  759.70506417  679.81647411
  749.8101825   829.73196893  849.68015219  789.86194595  769.70827347]","[ 999.72718643  999.63812183  999.70953602  999.68914925  999.80013248
  199.84525929    0.          999.56587749  949.52206706  999.56901427]","[ 869.76040925  929.68999494  949.81394029  949.79024944  999.60695193
  999.85574882  939.76978786  919.8482189   909.74759076  889.77344412]","[ 579.75714313  599.66837801  589.67099003  569.71986134   49.9392
   29.96613632  569.72895775  639.54871241  539.7464682    39.93907715]","[ 449.65902267   89.92682577  369.73066398   29.94764133   19.96675473
  469.71845307   39.96756929   69.92588206   79.95715271  429.62432607]"
"[ 999.32184777  999.39225711  999.76667544  999.80049008  969.53681542
  999.6282477   999.41296092  999.68777017  999.75467366  119.8645298 ]","[ 999.51284665  999.55080303  999.63374997  999.41497265  999.73024935
  999.81747795  779.44676744  349.68188241  999.66609982  999.74707463]","[ 109.91706172  369.77947256   19.96729084  389.69960293    9.98078584
  479.63220325   59.94303925  389.70873926  469.61417807  419.67958676]","[  39.93244495  429.66881187  139.86840977  459.7226161   389.65334911
  409.64551015  499.63106407  439.65927376  489.66722183  499.63241493]","[ 999.82887449  999.76259999  999.67641111  999.8571854   999.6694199
  999.61398379  999.85653634  999.62089096  999.81932162  999.78593947]","[ 999.8395684   999.72995069  949.72195676  999.76974806  959.78657349
  999.74597782  909.86451197  929.76458088  999.64513632  889.77984373]","[ 759.4783125   959.3835804   999.70660283  809.54477394  999.44914976
  879.74216956  779.65249169   79.90173446  489.64723983  999.53829818]","[  19.97268464  809.64965271  799.76241225  769.7719639   809.76598373
    9.97931581  739.49849358  869.7249756   769.77141882    9.98244578]","[  99.92721416  589.75301291   39.94313086  579.69518792  579.72115452
  139.90999028  109.90436158  549.81854158  549.7826441   109.93126764]","[ 109.92801591  449.66954745  429.71499325  449.7523517   489.66069387
  429.61278557  429.64338387  419.74531188  509.67211775  439.69119908]"
"[ 999.74447094  999.37589537  999.82150701  999.58304009   79.91064123
    0.           29.94463409  999.62495002  999.62653411  999.79899404]","[ 999.60980942   29.95294726  999.6930327   999.77700572  999.63710692
  999.62947515  259.78824372  999.59965525   39.94243252  999.38135422]","[ 429.66425394  429.67688775    9.97948321  439.69544453   39.94553051
    9.97952866    0.           69.93068732  479.65267634  469.65895424]","[ 459.59045012  459.62269614  429.71814373  499.6763712   469.69347787
   49.92602076  439.66890624  449.67770061   49.92747378  379.65719924]","[ 149.86035326  999.79722844  999.6233582   999.62588466  999.56025465
  999.82331492  999.72725638  819.61618762  999.75086978  999.63562907]","[ 999.78116519  999.80571955  999.79503156  999.83934994  999.73958506
  999.65452838  999.79205669  999.65692894  999.85901862  999.82782917]","[ 999.6449558   999.69281593  869.50360021  609.5430191   459.66230419
  219.80061782  999.45956229  359.78623754  999.63329636  999.39164308]","[ 839.73466152   19.97048347  739.79574908  789.74045229  759.69286722
    9.98614544   99.94188835  839.7626931   719.51369017  809.66965291]","[ 559.63476543  609.53490778  719.63926659  599.67258999   89.93393888
  559.68864884  539.65113716  619.70985154  599.70801255  619.64042281]","[ 469.68899716  119.90687347  439.61390402  359.74654422  429.67481564
  419.63473688  409.75506815  399.7515952   389.74746867  449.68297707]"
"[ 999.68565604  999.57900713  999.4740531   959.24555696  619.54252517
  429.72933092  999.77801729  999.67377028  999.45799918  999.55869941]","[ 819.49695088  999.60120067  999.52656159  999.51239013   29.94362928
  609.6395876   999.58198736    9.97965048   19.96750696  999.46928129]","[  49.93181924   19.96286495   89.92916398  349.69149915  389.6734636
   19.97900467   19.9723781    79.9193639   339.6994183   419.65586395]","[  69.90362199   89.85974208  389.57557985   49.91237994   59.92050814
  389.63820446    9.98084044  479.62949826  459.6541851   389.67712045]","[ 999.56910699  249.8161353   559.82285834  319.76977432  999.76480309
  999.73588114  999.33836205  999.85687844  999.68298971  999.77383922]","[ 999.82999029  999.62739342  999.78792085  999.82778934    0.
  999.85183721  999.80699493  999.80050446  979.75073108    9.98147728]","[ 999.71160304  589.63629098  999.678627    999.42697568  999.67567059
  299.79534237  999.64963313  999.59778248  999.73230368  139.91714024]","[ 659.76064919  699.7092683   689.72227668  609.74818526  679.78214139
   99.92735249  669.67093008  639.78625753  709.58886151   29.95731495]","[  49.94233409  649.58066255  129.90674503  579.75957428  539.83075491
  599.7130875   549.82620047   69.90236503   19.9715038   519.67805214]","[  19.97056365  399.72168072  409.65531536  389.75225349   19.97035925
  459.7153056   419.73424947  429.69167859  409.65649648  439.68318929]"
"[ 269.77301256  999.32811816   19.97493653   19.97197425  999.3458813
  999.52765735  999.60678562  729.40674054  999.59280017  249.74018858]","[ 649.40479769  999.65615468  999.46498857    0.          999.45559583
  999.70645649  999.50111981  999.46268437  999.58912327  999.29582083]","[  69.94361843  439.64647234   39.94331008  379.60610412  119.90791874
  129.89081509  339.69031857  389.6269371     0.            9.97929853]","[ 119.85403227   19.96467566  419.68395286  399.64984425  429.70320035
  149.8859713   369.5906946   409.68127861  499.65418897  389.62144013]","[ 129.89541978  999.80313332  999.60690448  999.69908421    9.98072445
  999.81723945  999.53242527  999.53006895  999.77935248   19.96051367]","[ 999.52921513  999.77889544  999.69416518  889.76981105  979.61897692
  999.78607661  999.72662448  129.87894372  769.54196991  999.61153137]","[ 849.49800947   29.95546902  759.471996    769.72897645  739.4759727     0.
  829.57930102  759.64467743  749.53132403  859.60319734]","[ 769.79386083    0.          689.70684542  759.67583658   89.94178253
  699.72230789  739.58235446  689.68834993  649.80753516  759.75878572]","[ 689.85133402  779.66686715  709.71404863  819.75963179    9.98027781
  649.82961021  679.68392275  639.64135189  669.67264833  679.73322262]","[ 459.73483988  399.74116995  429.69878349  499.63734966  429.67868842
  419.69494731   29.95423906  429.64089473   69.94259126  409.66971637]"
"[ 919.49659518  579.60490487  109.91453292  399.68430051   29.95621149
  899.35869664   19.96394563  999.63983817    9.97980037   19.97411426]","[ 999.46776454  389.73000446  369.70527523  999.51051416  149.88403007
  999.33608532  999.41010559  999.58862977  999.41135465  999.43454975]","[ 389.66849744   49.93010651  389.69212863    9.97978466   89.90493724
   99.90755466  369.62756097  419.65929327  369.68125709   69.89262043]","[  49.94043676  399.61058389  449.62274337  389.63519358  179.83724352
  419.68402525  429.67953944  349.70407172  489.62877185  139.91183143]","[ 999.61625149  999.80014617  649.78175811  229.87241474  999.69930114
  999.64932939  999.59973602  999.76466073  999.51187251  999.82918932]","[ 999.86995565  999.75845312  999.73125441  999.85106978    0.
  999.72200288  459.7620269   999.69217043  999.76165033  999.75226828]","[ 769.62826004  699.71113512  139.90272798  349.78959858   29.95452141
  699.59254991   59.91134116  129.90919327  109.90433293   19.96664362]","[ 869.82085572  799.72575774  889.54854021  859.78566901  829.6793247
   79.94740882  929.49582899  859.77073831  839.76888593  849.69594082]","[ 719.7274826   729.75387191  719.7974786   649.80417807  709.56895953
  729.69229943  659.61684128   29.95776188  869.79387034  749.62642253]","[  89.94201817  479.66414263  539.6947525   489.74684955  539.68762472
  529.70616119  579.66365575  609.678459    509.65484965  569.72116534]"
"[ 999.58666763  999.55511814  999.40066857  999.51912891  999.43233378
  759.49500152  999.50710153   29.96212039  219.82730564  999.46914679]","[ 649.52071882   19.96074326  129.90396679  119.93998724   99.91446198
   29.95191812   29.96277154   79.92834655  109.93229987   19.96860128]","[ 339.69459175  399.64929912   59.92821186   79.94528346  129.85082782
   79.90603043  449.60721301  399.65658242  389.59232725  409.64586455]","[  39.94052953   19.9700451   469.66516971  479.61016646  389.66251863
  399.65482026  129.90488883    0.          379.58963339  419.64614827]","[ 839.68489267   99.93425675   39.94098499   69.95653357  999.55881227
   89.93402439    9.98020456  999.72828488   49.96541065   79.95058873]","[ 999.71402619  999.77217866  999.70093413  999.78681477  999.5608421
  999.73423241  999.74769644   79.94906752  999.83919685  999.71665797]","[  59.89634927  169.89404392    0.          599.56899976   39.92979204
  699.53489388  659.48833875  629.43299837  649.47617972  739.59472246]","[ 969.63150952  989.71381634  979.74767089  999.74358184   89.94135359
  999.7407666   999.56688392  999.56701562  999.61539469  999.57347406]","[ 589.75594128   39.92817583   29.94529611  669.71531221  589.77646946
  679.73532295  609.75985405  639.75222196  629.82384104  639.73052678]","[ 619.70787212  609.7372544   569.65068462  589.76419547  559.73488698
  619.71627453  589.74963485  639.71284316  659.74028623  619.74176518]"
"[  89.93560469  909.54285343   49.94455977   79.94471548   89.93471249
   69.93389571   69.96421586   99.90561392    9.98077693   49.95620477]","[ 149.85850054  649.56123292   99.90333951   69.91481393   49.93477537
  109.92098551  109.91384172   39.95704355  109.93707546   49.94070201]","[  99.92689704  369.71977346   79.96075598  419.63805437  329.71689462
    9.97949519  429.70221591  129.8983799   459.62183975  399.65906081]","[ 489.66171398  439.67269278  399.64431891  399.69183954  389.63163278
    0.           19.9692815   389.68083689  439.66356137  539.65412694]","[ 999.51759911  249.78633953  999.78503854  999.68271294  869.68949711
  949.46820274  379.8236891   159.85713604  999.51568904   49.96361357]","[ 999.79084675  999.85912734  999.70695474  999.8306041   999.81009831
  999.78922936  999.69380714  999.77403061  999.8644748   999.81901526]","[  29.96024169  559.70097136  639.64402849  149.9293422   529.61617722
  569.70312227   19.96788007  709.49734279  699.64350465  679.67780885]","[ 999.84163659  999.82261578  999.72135702  999.84795574  999.60626035
  999.76820009  999.72869537    9.98077121  999.7851473   999.80696325]","[ 629.81419461  649.8468392   639.70248806  699.74589541  609.68899901
  759.69598831  709.76096478    0.          649.79062069  869.60460983]","[ 659.77630767  719.79607956  749.7502952   749.75970526  729.75916203
  629.74387147  689.79334711  739.72763589  639.79729242  659.78439478]"
