trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 169.84874732  889.66004564  709.64832646  189.8952726   659.75714713
  379.73585971  509.86089918  209.80340125  999.80275155  139.92353442]","[  69.89553907  159.86029482  539.71886513  289.92712117  499.81405935
  569.80719867  849.68960876  599.82529561  209.76463231  999.70420338]","[ 679.60845042   19.96848614   39.93076451  569.86375952  509.67551205
  999.73330618  989.51975102  859.71867256  769.79145742  689.81392577]","[ 569.78731985  699.84453084  109.93969323   19.96669707  239.83302108
  539.71896982  529.80411855  679.73421989  449.80372433  239.85446331]","[ 999.61595961  469.7692308   969.73491145  649.74743205  999.72338696
  889.69725265  819.79827131  709.70660096  779.53000036  689.68370547]","[ 629.73185762   29.96146534  199.91472178  219.8414317   379.71478371
  549.77793756  729.63371702  279.81052709  579.77271281  509.83330733]","[ 449.82774628  789.77054003  569.58727532  559.6527547   699.66002806
  619.78893283  909.78290757  299.7502095   499.85872876  449.63547418]","[ 429.85080592  439.80575982  689.59982704  399.68438489  999.61496297
   29.96091088  509.77551426  149.91622725  379.78020525  219.84792038]","[ 849.72196522  529.84538502  579.86412297  989.74292863  929.82395239
  569.86355568  649.71775565  649.79741987  649.6909628   729.7846157 ]","[ 669.73020056  159.87142043    0.          499.7476259   679.6997217
  299.83783401  179.85334263  479.78977178  379.68914446  119.89967655]"
"[ 419.73128086  999.70267479  869.77763186  869.80206043  199.8749015
  219.82678018  999.42643194  999.68162499  769.75238414  999.7486341 ]","[ 859.77062949  469.75533624  449.91055751  819.74665289  909.75648137
  429.87411736   49.93607295  639.80422123  609.81279183  429.66762511]","[  49.90664104  709.44642335  999.59074815  999.72108809  999.75336537
  479.71612804  799.48933342  649.40006041  679.67368999  189.87415764]","[  79.90142177  149.85700072  119.92038939   89.87080718  489.80330073
  829.74488946  199.89619669  719.57345424  769.72585882  689.52769492]","[ 119.86734463  539.6373279   999.71749262  639.77302361  719.82719981
  809.64803791  509.73143182  999.67167444  519.71142371  419.7296396 ]","[ 999.74833555  229.88538272  519.76436469  759.75326226  499.63652334
  479.7387392   509.78791512  819.73712213  499.57020354  379.6948437 ]","[  19.97259947  549.74776304  539.67332959    9.98203665  469.8899798
  449.76504445  489.79782549  499.77657452  689.68526426  409.8353412 ]","[ 669.62629294  719.70386935   19.96762996    0.          999.61712481
  499.64910359  909.52150227  789.72790096  869.72323515   19.96848176]","[ 459.79892169  569.67118427  549.83671333  639.70231531  899.80505996
  759.63570933  999.63305857  999.77280241  359.67081369   39.94843593]","[ 959.57468521  189.88356984    0.          629.8522548   949.67823517
  909.56107809  209.82889823  289.80492558  879.46454301  339.89930792]"
"[ 409.90141262  929.68987717  179.87306813  999.77061593  999.62579008
    9.98089862  229.84585535  609.74357086  239.82583454  349.77669454]","[ 369.66667144  589.74004134  589.80157351  619.76049823  559.8164892
  749.7345985   299.89899377  509.61164297  699.76826193  439.79221464]","[ 649.6749829    59.94451427  599.61344179  739.7714316   339.74766907
  989.84619648  569.73538269  509.78470835   79.93395989  659.57448164]","[ 509.78152874  649.79326622  599.73759872  589.76734439  809.72943438
  559.59124791  689.73429963  629.74828346  599.76344662  529.74103046]","[ 779.72364828  999.56512297  639.7903695   779.66482426  689.74101232
  999.6774026   519.67910952  489.7572736   489.65518544  739.85971579]","[ 739.75913796  519.79608574    0.          919.54646041  669.76562494
    0.          539.73510321  699.62068     859.6110393   959.72177334]","[ 749.76486089  289.69984377  689.67317057   39.94137606  699.75948133
  999.52162848  699.64572388    9.98205315    0.          189.881627  ]","[ 999.77073644    9.98045094  999.63356702  999.48518309  389.72122459
  999.64083107  999.68001606  239.85715733  999.39648715  609.66403305]","[ 779.73526992  289.84924924  429.73377852  559.81797292  359.65293455
  439.76863248  749.79786883  959.33729813  579.74865997  999.6449437 ]","[ 539.86342547  459.84766901  329.93794475  659.74642562    0.
  229.88878884  139.89748877   19.97377776  389.83610136  679.66423605]"
"[ 369.81434875  499.81753284  999.87066428  899.61878049  309.85323976
  429.84846122  979.61881669  659.6299875   179.89257865    0.        ]","[ 449.7752822   489.81007102  649.69742075  899.61299901  509.76637257
  479.75730689  769.67158461  409.76848344  759.61314395  999.81860465]","[ 709.78165337    9.98107383  629.82512338   29.94223279  749.56744543
  599.70992822  539.64343116    9.98338102  589.81543399  699.77944917]","[ 659.82243258  699.77452803  459.71378106  689.57912486  459.80206134
  689.58602811  579.77358312  639.71474129  369.82461573  999.68946251]","[ 919.7024857    59.90849723  939.49805973  139.91288029  999.64274885
  599.73073447  999.56771139  739.8598548   769.7665441   999.70839859]","[ 549.70851938  509.76381552  819.59248606  599.6242503   629.80919872
  999.65981207    0.          669.86801877  539.55556922  709.6677082 ]","[ 999.63603418  909.57858985   19.96050198  999.71845854  669.79071576
  279.7312928   559.82250484  799.62683652  629.71846654  999.59417956]","[ 919.33883983  469.73169222  659.73893374  999.81241973  919.7153894
  859.65708859  829.70594813  859.66485231  999.62900202  689.60866217]","[ 439.87903547  559.76659719  509.83942962  599.839187    549.67928151
  629.77191145  779.77703217  999.7453934   809.67442176  519.83609149]","[ 349.85537541  899.44947756  269.82298535  239.84276757  939.71733608
  289.93178714  839.48728586  569.87368699  849.70775688  999.66729731]"
"[   0.            9.98531937   19.96175237  999.62075186  459.78756052
  429.87887797  999.77556956  929.72020771  749.64095275  419.80189954]","[ 409.72492608  459.67812126  559.72868349  509.80109586  669.68466922
  999.60109956  999.5150396   539.76983988  139.92758057  379.71626209]","[ 619.82310146  209.84187416  659.7924608   739.72158761  149.94196469
  449.71910913  349.72220674  179.93016682  579.71398306  649.75638173]","[ 999.36127647  799.71634532  579.80818899  459.70856136  669.86933679
  919.77471996  529.73598205  539.72133598  899.66963417  959.76878051]","[ 999.66064855  239.84637898  999.51687633  999.51989734  749.60295614
  689.62665308  669.81769572  519.84263016  699.64420007  939.70097152]","[  59.91662224  389.71909525  489.77172141  479.79565479  949.68005362
  679.62855673  529.81783685  569.69616514  739.78461122  969.38307212]","[ 439.73894437  999.82874763  739.79858455  649.57635615  919.68657936
  679.64884863  919.52983296  529.90437395  379.7500198   999.80923755]","[   0.          379.8498815   659.72370675  669.74346574  239.89332627
  139.9155369   559.74478425  419.72978874  859.64167178  359.8061348 ]","[ 699.72991123  509.81784995  589.85720295  579.84547714  489.7391448
  409.7272529   789.82126561    9.98029644  469.75361547  519.71012818]","[ 329.78336828  999.58359972  999.66173539  999.69648348  799.68706459
  689.82817588  909.77218424  399.76486185  569.66967986  319.80863392]"
"[ 399.86225379  869.82520168  799.82670588  649.79811888  769.69042013
   29.953841    629.73140697  579.83409528  119.90771692  999.69646198]","[ 729.75461945  999.71041896  549.81629493  809.61176037  509.76978558
  579.76723852  299.86906019  559.67129392  169.92266227  759.66899754]","[ 999.82267957  329.85624381    0.          619.56543227  999.80515586
  999.45664293   29.95353605  809.56874624  999.68413412  959.69569067]","[ 709.7018533   949.59624186  399.84333119  799.75495598  999.70650027
  589.62973981  539.7485627   699.6809508   539.76178851   59.92994954]","[ 789.68398536   29.94615769  289.88278739  929.68099843  729.791056
  839.76032613  579.61099365  999.73856665  999.69810952  189.89099559]","[ 699.79564005  489.82777381  939.76304733  509.78208698  259.85447714
  859.55666478  429.76667426  999.72972959  469.74235082  139.92206372]","[ 589.69132281  509.51765143  539.60131124  529.84501717  479.82052648
  999.59016756  999.57636857  229.85333252  999.61450865  879.5795763 ]","[ 839.81740554   19.96326167  509.88456715  559.75347294    9.98031459
   49.9613247   699.57323208   29.94763661  359.70678918  359.81120953]","[ 409.74527825  409.75629613  539.66140199  749.79637001  449.77564593
  999.80885457  749.72133171  889.75840721  589.67474103  999.61758753]","[ 249.84427849  229.88590174  999.70322987   29.96137054  289.77190753
  959.77367728  919.73801152  619.76794721  389.83407552  949.74259979]"
"[ 389.65441537  179.83838829  699.64910539  999.72792703  999.75322468
  469.80278704  699.77432384  669.72512993  669.8414365   859.70532154]","[ 379.68743228  529.82929028  679.70957916    0.           19.96618886
    9.98072335  809.83541655  449.70592686  479.67579001  619.71794053]","[ 569.70658717  759.84176334  509.67872809  499.61774131  259.70251567
  929.77196494  999.80330282  269.76116821  999.42116204  709.84452156]","[ 239.87419976  219.78223404  269.72992561  959.72820847  999.88557761
    9.98639486  649.64987602  599.80214641  979.72141403  579.63680158]","[ 729.64538837  939.71623593  409.81236577  619.74259495  999.70547715
  999.28092735  949.74563252  999.56859392  239.79753502  389.72635599]","[ 999.64927771  699.85808832  809.7212614   729.4904025   409.76147213
  829.71539892  739.84982546    9.98107811    9.97962965  439.76582482]","[ 779.75548399  999.60692232  859.60707652  999.6260075   999.47925194
  969.65209952  869.59175038  709.76926796  409.82083802  999.51207549]","[ 309.7393265   599.78481053  999.73319613  559.67728136  179.91426987
  389.85217614  709.75953308  529.69161652  699.7419203   119.93102727]","[ 949.6939154   529.76668904  639.69835592  379.7024867   999.83083014
  419.75324801  999.8449481   439.79181988   79.89528847  479.77244427]","[ 759.80058957  439.7600658   759.69152649  409.76553283  709.72140599
  999.74462753  639.72354458  949.75171722  759.75539326   49.91825447]"
"[ 529.81732202  369.8601618   209.78382448  999.54206475  179.83994337
  949.55176318  519.84892524  999.59120906  529.77456073  909.51927571]","[ 369.75150148  999.73789616    0.          539.66228323  729.80124735
  579.83217601  239.88480449    9.98828719  479.74170146  499.75745971]","[ 789.80286162  899.46222658  999.76437787  829.80718989  659.75983083
  269.79923855  669.63452838  999.49999849  119.90962507  819.6300513 ]","[  49.9197081   999.65612606  169.9070525   989.77607686  999.78110108
    0.          999.72784596  689.72677039  749.77691587  809.81177118]","[ 289.898572    429.74057864  739.73945706  679.60631455  809.64570763
  809.68476993  669.72905532  829.40201383  549.76676884  999.7383985 ]","[ 409.70137441  569.85143644  499.76380763  449.79170687  609.8006241
  599.81358594  419.80496848   29.96481126  989.52838372  769.8306341 ]","[ 529.82793315  999.77514103  999.78964396   39.94376325  199.81087595
  999.79717263   79.94838472  339.76856607  799.5550138   399.74436229]","[   0.          239.73969816  719.74486909  569.75422312  179.86772048
  539.7242764   729.84407191  589.62645399  749.59948568  599.78526448]","[ 619.83161803  419.73817444  399.72394694  739.73324679  589.83202856
  599.82611163  399.73928639  609.54122789  659.64810949  459.77848011]","[   9.9792316   999.65756625  459.72566147  999.56714477  999.57016748
  999.79563226  609.70662002  609.74881758  999.4910092   749.6590398 ]"
"[ 399.88140959  769.66062453  979.66472562  659.84513964  709.6153193
  579.82627379  929.73695863  789.77329338  759.71775148  999.72236465]","[ 509.76420787  879.7723439   459.75549232  209.92462415  779.73830187
  569.80816242  999.72636339  999.68345159   59.95872931  979.51518926]","[ 349.86811485  159.79865669  109.90194938  109.83097841  679.67175991
   39.93413966  139.92485197  219.88304441  619.60915997   49.94237021]","[ 529.76074395  759.73609747  659.83549085  529.79972828  999.74704487
  559.68702384  529.66039109  559.81414309  969.67663688  999.81014234]","[ 819.68525308  509.84355942  359.81333328  729.53397173  119.93731222
  969.56639796  999.50097423  729.66735737  419.85977441    0.        ]","[ 119.94907582  559.76805795  639.75628657  809.68695588  889.58481972
  819.62178314  959.60279121  479.8160708   649.80945849  999.55772396]","[ 509.65021468  359.88454351  399.74270995  219.85442644  999.47479467
  959.75028709  459.81959645  289.85825008  999.56495366  999.52634677]","[ 659.73594521  149.92052757  799.66190121  689.49763666   49.93367754
  169.86685827  449.79744603  419.75930811  469.73108548  369.68008752]","[ 579.53534858  999.79381357  999.84724614  339.76945385    0.
  359.68436731  999.84542372  999.64761015  799.54112919  839.73219415]","[ 539.73727486  979.3954533   889.53450445  999.58958346    9.98309405
  799.82194013  539.61746577  739.84973357  929.49592833  999.7569063 ]"
"[ 689.75702226  649.77433708  579.77508674  769.69703491  419.73383007
  999.7362258   539.62973141   49.96528405  479.74637632  579.79176162]","[ 999.82435986  769.722305    529.8298299   559.7235699   229.79321602
  569.80885272   49.94808863  999.57375727  319.81531616  489.79039485]","[ 659.57897937  469.77206646  139.93003961  479.78132156  859.63241009
  649.77432709  849.59051653   49.91056169  199.88294418  919.72613085]","[  29.9753373   589.66043784  789.80717346  999.8078334   559.83418858
  769.70359338  699.59361218  789.5933437    69.88644356  599.73879611]","[ 709.70875028  179.80836218  409.84028845  629.76699488  259.86139181
  389.77946261    9.97997476  919.55018637  599.78135785  999.52189739]","[ 999.45698635   59.91897296  349.72319712  849.88321567    0.
  599.74789866  999.83012753    9.9801102   299.82049691  699.88183428]","[ 579.62268663  489.70041132  569.8159932   199.85868135  269.78059352
  789.58664468  999.49119762  379.77893791  609.75462057  839.48836009]","[  59.91444003  649.73991925  159.85756523    9.98054065  119.93613724
  509.75167927  409.816965    519.71461185    9.98621669  479.81313436]","[  29.94471027  809.80452146  469.62847439  709.82341121   19.96527132
  639.55776854  999.73697278  679.87062852  999.79913528   29.95130039]","[ 999.54381458  999.39987727  759.61780055  999.70064751  479.67870848
  979.6766091   799.58035724  519.77777443  919.74927003  679.51969225]"
"[ 719.79412546   19.96688571  869.68265482  879.55915663  749.65584974
  739.53667     749.67100325  269.79638387  909.60942564  609.82536362]","[ 739.66275573  799.78392823  999.60075927  559.76279299  559.79129024
   59.92642566  979.52456269  499.7779628   999.72283285  499.70783302]","[ 399.74744177  279.84920193  489.75396946   59.94208947  159.9400332
  719.84650674  629.65081062  269.87034333  559.83022253   19.96237836]","[ 629.71855486  739.82251392  599.787822      9.98622403  439.76594621
  709.69267073  539.80253664  979.69865986  639.79576477  519.74990148]","[ 899.54015335  759.71427476  729.84556054  749.60194859  449.85729526
  369.80218343   29.97096235  499.84333999  819.69167486  939.58816528]","[ 999.7976555    49.92702995  689.72020448  749.79127522  679.7812528
  639.84594829  639.40490528  869.69322173  489.75387903  439.77633393]","[ 159.91150231  669.60096537    9.97941393  169.88336438  999.57609079
  999.75795427  229.84686261  999.71675919    9.98145958  899.45420039]","[ 879.37664022  659.74799173  489.73461207  499.7233699   559.80766277
   39.96121239  519.78628843  699.80454952    9.98774348  149.85410506]","[ 899.59287881  919.75621368  589.7926747   679.63255926  829.8073596
  749.89288093  419.71567389  999.77230166  589.73898625  539.77517254]","[ 609.79579714  659.77248838  559.52527833  709.70684189  869.72076682
  199.87040685  819.73364592  759.77678579  429.74321206  229.85999147]"
"[ 999.77825088  999.65316577  899.76747441  779.62487143  669.80612386
  839.72732318  569.71445209  379.79725585  329.85482052  729.77554047]","[  49.95001226  689.74533096   29.95857717  979.67698377  559.76554585
  999.58282043  999.78705399  999.82759426  969.72169635  999.68118936]","[ 549.74275804  999.80849479  699.59335107  679.84303921  269.71859243
  179.86893229  699.82989035  899.59066837  999.65809302  719.63610438]","[ 449.75045627  999.71667948  949.8088665    19.96121801  689.71953128
  469.74750149  599.6795507   629.74755802  669.74074823  859.80212242]","[ 999.61631898  449.68500724  939.71404644  999.46332046  999.60469037
   19.96046785  609.84613926  519.73415777  669.87831178  159.86553276]","[ 749.75330624  259.89746987  599.69788513  729.74667269  939.78287003
    9.98112599  699.63918685  809.78841106  919.59347176  679.76509364]","[ 619.74616516    0.          409.74818557  849.8107731   999.78389294
  999.60715441  199.9070894   659.67890432  449.81959064  469.71052376]","[   0.          229.80993698  789.57721017  409.75889389  829.77666762
  539.77053858  599.67095186  799.63374457  559.73751194  579.75293776]","[ 639.74019247  999.75918365  999.77902053    0.          999.73636823
  999.67922789  999.83954688  689.41425209  999.81644906  659.42576169]","[ 999.53373758  999.65315048  889.58046374  209.82076877  839.75262557
  769.54446171    9.9796139   569.56203392  309.81399238   89.96776661]"
"[ 999.49980744  999.80928263  999.64823504    0.          849.64707381
  559.75611128  729.78141894  319.90734624  999.59611008  699.56479732]","[ 529.7148367   179.93117263  939.77239813  649.82223694  839.68314184
    9.98592976  679.82223537  239.75452477  629.67602962  759.72910755]","[ 999.73885376  869.52405298  999.7227272   749.78180166  519.58941219
  749.58856706  999.74466024  999.60091966  249.74340492  999.50813643]","[ 999.78204368  439.79609727  519.65385882  549.69076021  649.86891217
  759.80756728    9.9791892   779.79057691  329.79524715  999.81914874]","[ 769.66697034  149.9352123   619.61421731   39.96524768  349.82351112
  559.74463246  839.68544074  439.77350699  439.72509333    0.        ]","[ 239.87998475  419.73808326  409.71519271    0.           89.8539499
  819.79037383   29.95558042  429.69270958  389.82526518  569.78907376]","[ 999.40681675  429.66340422  449.66854598    0.          719.64245825
  789.6574917   599.83944836  419.8227953   399.80121823  299.90178866]","[ 599.76404751  999.84449992  919.76809922  999.87561421  209.90669387
  639.66826479  999.80520526  789.69247352  489.7310604   769.5712223 ]","[ 809.74121721  689.83432866  909.74614979  999.83561416  539.83942315
  999.64944415  819.48291235  869.63799678  999.81858911  999.60887216]","[ 689.63046158  489.59621232  709.78529127  679.74435323  429.80765923
  999.54477997  239.88734329  519.80776682  719.69949501  999.51755899]"
"[ 999.72665481  829.53030723  979.75369799  169.90545904  869.5468752
  859.8297592   759.68005528  229.83539987  999.61758519  999.61980223]","[ 719.615378    709.71439422  799.7407954   519.77127399  699.70744601
   49.92208166  879.6500736   709.68774146  589.71077609  259.76165161]","[ 689.81027906  909.6951427    29.95670415  929.64723156    0.
  749.75456736  569.60885019  719.61510274  669.84650776  289.83701786]","[ 449.78392566   29.95581126  999.79446404  989.66131141  599.84376431
  889.63747189  819.57332466   19.96831369  999.7272246   839.75869945]","[ 349.81920113  559.78042548  589.72455292   29.96753611   69.93567666
  949.58123651  509.74387057  449.87034276  199.76961526   19.96799813]","[ 539.83683862  999.77840861  539.81970954  799.7270995   699.61134987
  709.65435993  579.64313357  659.78116916  499.78601228  109.90400629]","[ 739.72717588  769.68749075  369.86359559  249.88157153  829.80682551
  919.56548709    0.          289.735157    379.73751167  209.77648704]","[   0.          259.82825302  999.74828428  999.4174449   699.75530108
  669.65609613  609.70217088  999.74898027  999.3549228   999.72659023]","[ 999.5385561    19.9677814     9.9811026   999.49899976  999.73239063
  309.819573    879.46344404  999.49959135  999.60980295  309.82377707]","[ 589.79211739  659.7913939    19.97346116  549.6621809   689.67973793
   49.93069908  749.80858457    9.98012628  479.57786934  639.80228162]"
"[ 479.66853221  819.60497529  489.66992577  849.73988698  549.81457414
  999.63563521  459.77500727  399.83284825  249.91797514  959.47568536]","[ 699.65300744  599.79403976  769.78060333  709.83487755  599.70068516
  999.75791672  619.76531202  819.65978702  549.80878185  819.64072122]","[ 789.54598443    9.97927333  649.44888014  869.71240722  779.61885969
  519.59311782  709.82830856  419.74805718  579.75694259  119.93973293]","[ 689.68252347  659.73192209  999.85510749  709.74977611  999.61359957
  999.53958488  719.76241102  629.85534803  589.66634631  859.70384746]","[ 259.88322911  139.90814913  459.75532737  529.71770983  429.83732084
  379.64760595  399.78111278  389.80090237  419.82002603  699.72495519]","[ 999.85046679  999.72709372  539.71761407    0.            9.98214064
  999.75324926  949.65598785  929.62357956  829.69638924  869.81881594]","[ 999.71757622  999.61242586  579.63191971  719.41845768  199.889999
  409.91965725  809.7373461   419.70881244  999.7051507   779.62040341]","[ 189.83292319   59.9271784   589.67581379  939.57573796  839.71629685
  549.51839611  609.56008368  999.67795621  119.90329821  119.84933657]","[ 999.55920013  919.70481279  979.84723879  859.64008794  999.81643072
  269.72175428  309.67194081  999.46023409  729.56411072  699.76426002]","[ 689.73272506  759.76398632  819.73574673  409.80090495  979.77444772
   99.93772527   29.95632451  459.71404724   49.95885001  689.75941872]"
"[ 419.89174083  849.74354297  819.61930497  709.6992992   549.84099347
  259.86330885  679.80257802  999.7757239   169.88418979    9.98219352]","[ 669.67909166  529.68840961  379.7052186   839.73350616   49.95993553
  229.81869412  879.79834985  679.73037587  999.57158726  689.70817623]","[ 519.78386525  489.49631205  999.72733773  379.70669281  869.44861481
  519.79344707  419.74806806    9.98245721  799.74457132  599.65335528]","[ 749.57767041  579.70914472  729.86436771  659.77193151  679.66026174
  749.81433281  149.85334043  569.75780093  999.76283709  569.63478899]","[ 639.78330707  719.67374907  129.93223707  229.83133075   19.96659745
    9.98167242  569.70119902  709.53294689  509.78088118  639.80607257]","[ 309.79863529  649.7278787   719.74390985  509.81408425  769.80086657
  999.79245052  999.52961641  839.76885551  559.77113825  999.62420411]","[ 469.86898969  399.91569695    9.97937736  999.83902122   19.97250675
  419.71226769  999.435472    769.78939111    9.98168876   69.94324769]","[   0.          189.89644078  609.6890456    99.93100847   89.90249694
  959.69327891  459.8195171   189.88643404  369.69416426   79.89001   ]","[ 689.61049273  419.7547179   809.70885581    0.          489.69104472
  399.5870788   429.6650104   709.73496462   39.94619793   19.96126889]","[ 189.77894176  469.77451095  459.71176565  579.77751445  749.64718337
  149.94991092   39.93967356  599.70501049  629.78752823  569.67679207]"
"[ 999.85153297  219.88008618  519.66132613  979.58626697  999.57321489
  909.58721187  169.93164354   49.94115735  349.70543482  299.78540043]","[  19.97461183  789.7128301   449.86001453  999.73030142  659.74626379
  849.72751901  999.45078844  659.70360784  999.65025979  779.67394148]","[ 189.84586427  489.82841281  759.70133507  689.67508022   19.96352175
  579.72958016  429.71566114  649.81754098  559.84024459  619.7561857 ]","[   9.97915735  999.71988834  999.41422058    0.          999.85169953
  529.61031337  999.62837147  999.82043669  999.34786836  369.69319057]","[ 679.59852491  799.49830133   29.9566562    99.94283939  799.8083698
   99.96067127  649.8168212    99.94393559    0.          619.57796438]","[ 839.70275932  249.8505717   599.71367331   59.9128971   529.78575907
  839.78819347  789.70886372  609.8584208   999.65273075  389.68178765]","[ 709.79280628  249.86285617  589.80232989  319.85465929  769.69511762
  629.60337548  519.8603756   449.82732455  259.83372327  559.73890718]","[  59.90988006  199.84988067  619.76418582  829.33940406   19.95921856
  589.75936255  169.91229682  669.63756133  159.82987222  609.74673224]","[ 309.78278279  409.72456644  499.76315544  449.81230745  219.83024556
  389.73064138  219.85886186  529.81504101   49.94536661  589.70954146]","[ 549.80892753  649.66828397  269.85868773   19.96115769  609.79576791
   29.96050487  599.67255733  749.71788349   69.92771102  719.74066409]"
"[ 999.45827584  999.50708573  399.76070201    0.          789.70659653
   19.96432256  789.78353803  499.72910295  799.59490573  879.55925341]","[ 109.92923089  679.56220637  599.7197215   999.72894704  499.7290118
  999.71172983  239.77291953  559.85674012  529.83535134  249.79493757]","[ 719.79366157  339.7992066   999.68664681  899.87888671  999.83277279
  979.79975266  999.88769071  999.64673488  839.80690999  999.55991096]","[ 209.89005601  979.73377026  999.72087571  659.7192602   999.40730218
  979.55401968  429.7405768   999.60080164  839.73638311   29.94374415]","[ 239.83125102  809.37363177  779.78353557  729.7207325   509.85794671
  409.80288263  459.82665148  999.69298427  909.69281353  739.81879355]","[ 129.88364195  779.75618826  489.75794157  849.68151612  809.63635823
  679.85891806  689.73252221  279.82959271  589.66734942  599.7931856 ]","[ 539.70883385  849.77816568  549.82290567  999.55309261  859.74497461
  719.72111605  499.68680245  609.74088779  769.58953542  669.66185939]","[ 709.72255458  239.77751898  659.80722657  629.62106945  209.82982015
  209.84479088  499.80449992    0.            9.98002313  499.71623931]","[ 819.66734631  929.55717158  779.80786892  659.70482755  799.73093435
  689.628375    719.6475439   819.67163863  769.88274377  999.52367307]","[ 639.7879241   499.78856425    0.          879.62898399   29.96546477
  429.81377935  509.71103245  239.91971633  699.72463446  549.79856558]"
"[ 889.49251139   29.96533364  449.7968734   999.72441189  999.77835811
  999.59381843   19.97022225  589.79980657  749.60501219  999.52911459]","[ 999.67122771  829.68938942  759.727864    999.66931047  999.81094202
  849.41661696  429.80063368  729.80989045  999.7314542   969.70377126]","[ 999.78446001  969.59765821  649.64665333  249.80784804  999.74114046
  999.71399264  999.8030471   599.72029974  709.67291876  619.71208317]","[  69.9118001   839.4639919   869.71649311  209.89132811  429.74190766
  529.6104039   279.72509375  529.68201933  999.77753528   59.90297469]","[ 519.73546492  989.58405616  999.79410207  999.81842033  969.48529356
  609.69090869  739.77165225  669.75275921  999.53339986  849.43723686]","[ 999.71233119  999.61246743  309.77014721  999.81581225  709.58232512
  999.5755842   999.8487364   789.73483106    0.          999.78401782]","[ 589.73083885  459.8856621   509.76013707  589.82983072  659.79879793
  509.7095683    19.96504334  519.78792309  249.80005072  679.45222441]","[ 609.78432808  669.8325305     9.98088505    0.          599.73225283
  639.82941438  999.72755433  579.72102294   49.94031656  649.62819932]","[   0.          149.91073873  739.46441531  629.55951574  549.84469406
  409.67223709  869.75115768  669.47608485  199.86417963  739.64509859]","[ 739.79018484  589.82796237  569.79157953  649.76727482  629.73969757
  999.46191794    9.98060466   49.93508486  619.68609228  799.66234949]"
"[ 749.75246849  259.82010923  939.72650654  999.63444174  929.63831956
  919.56597135  199.8212602   999.61316631  529.79378417  509.70848017]","[ 979.69235509  909.85809139  579.77881289  459.867589    169.85385432
  859.76343524  819.79755379  519.78155579  819.58006759  649.62358117]","[   0.          489.68913716  489.75591867  499.70640671  259.8803108
  599.65676111  799.78070458  419.68336467  889.7684404    69.91914667]","[ 579.50028324  269.81828213  549.83673349  999.54651839  629.69847473
  999.50669357  679.56018407  799.71216399  839.83644212  529.6778354 ]","[ 499.66063515  149.88405943  689.75757827  999.50509928  849.69389828
  999.65694753  999.61621354   39.95595023  749.80682057    9.98300047]","[ 639.76682755  859.79000303  849.61337331  999.84205815  999.55069652
  999.56570545  569.79523481  999.80537184  929.5010585   629.8514213 ]","[ 969.7287171   999.75739982  719.55098802  959.6781697   999.64540792
  459.80594376  859.68468191  489.84738446  459.86976331  999.77839447]","[  59.91692789   29.96613553  549.7144025   869.83829142  979.49718208
  159.81984508  859.66750682  529.60570716  539.80158407  999.40066169]","[  39.9484871   689.7960278    49.93317568  779.70223136  449.77879738
  699.79050634  539.72685479  659.83595598  629.63308987  179.88913516]","[ 209.91401512  829.79260781  689.75363669  499.80903465    9.98109756
  389.77563762  999.39204389  599.66767406  819.5877158   999.7309395 ]"
"[ 889.70081936  969.646251    339.80760371  849.72376628  809.75154172
  199.80960455  369.73520829  229.79524153  999.74915051  369.75719668]","[ 999.84526837  899.79354841  799.8590094   999.62083385  849.69152541
  659.64109073  809.69707289  779.46513743  639.7765254   999.70706144]","[ 329.67284269  679.69327724  799.49313756  569.80728634    9.98018039
  479.67843025  529.85614725  799.67725045  329.79400143  279.8120195 ]","[ 859.70683486  999.58966898  889.72562866  839.68084492  739.77626894
  799.77203639  999.73244276   29.94449171  999.76963498  749.74680215]","[ 199.79977357  379.76862829   49.92506364  609.83635844  729.67153335
  479.75664834  829.71232112  639.5939326   959.64825203  619.84379142]","[  29.96311605  729.79653873  999.80224481  809.79647134  749.85554623
  999.74957034  999.77890612  999.65840104  919.80675283  999.64628343]","[ 779.59200392   29.94895955  399.73110583  489.84337356  829.86084303
  939.65286237  759.86507115  919.66801408  999.79351781  999.75093239]","[ 559.71894989  989.78004958  719.64328798  849.74097012  999.77248455
  659.59096971  869.73192517  589.71575666  679.76309803  759.58621624]","[ 749.59776973  439.7351134   749.82826695  749.77035911  559.79187309
  689.84631197  529.61450431  899.32592609  749.81797376  879.3812091 ]","[ 919.58834951  599.66535364  529.81437963  549.75243012  849.55942139
  999.47738047  489.77183065  459.85495576  739.72119298  999.37339913]"
