rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 219.20002487  243.19031907  234.1730107   225.10980523  230.37388457
  232.33782298  246.29886296  233.78947363  225.42528433  223.72318016]","[ 256.3674535   264.86327453  246.72881286  267.43408501  262.46397886
  250.88119721  260.94270587  260.1396217   266.4957744   263.22790837]","[ 238.53463703  235.0925509   232.81520732  248.19415952  243.82857515
  249.51281721  215.50072168  243.80258184  256.67172843  241.37934358]","[ 209.84848644  231.47280095  216.45603287  229.48970801  193.39784446
  219.15531274  219.35970074  229.39013584  222.59775928  177.79550448]","[ 211.13638919  209.45628649  243.48759644  225.16870137  220.43832813
  225.98131624  240.90953193  217.58534709  238.8713533   227.47953431]","[ 282.00723938  268.98031129  255.59607389  263.88548507  253.89860592
  269.06228551  269.74067822  283.22315082  271.59318325  276.9831387 ]","[ 265.85953271  255.50087434  232.40692608  252.14458896  251.7687547
  238.06370645  263.10382433  262.81018357  234.24245747  246.16850922]","[ 294.22274862  303.44906281  300.68923236  297.87136708  278.37626482
  269.16317134  303.65861583  294.17497118  302.51050479  293.40623026]","[ 215.58797885  212.2145904   191.38131117  184.45332606  182.25648987
  222.5821335   108.49966207  141.60177066  182.28046819  205.63562722]","[ 188.32283408  217.60092726  219.24505516  213.97343208  206.39487306
  194.27480813  190.12537872  199.21733243  182.22981599  214.54861136]"
"[ 191.58105699  223.68210329  231.67163815  235.53826533  230.54698741
  231.05260521  219.3064704   252.69927979  225.42661681  237.51693962]","[ 265.46385732  270.03675047  258.51983965  271.61410444  256.21118503
  254.10637596  253.72623866  257.3164786   257.13461783  265.21156984]","[ 241.55039646  236.44431554  236.61598402  233.72517068  212.40001236
  250.16694184  267.16130956  231.13822871  235.74131374  237.90735591]","[ 177.09855933  213.73622018  229.2658462   232.52813879  236.04762208
  236.75811361  225.93740073  225.86192048  206.68849563  216.38833734]","[ 243.01724166  220.57202537  227.4171264   210.2655574   241.23473121
  234.4046873   223.58465405  226.84319407  221.37419502  220.81622342]","[ 254.04361211  268.44437811  255.61413358  254.54551789  266.90862693
  289.33474806  247.91244068  260.19721372  267.48415541  275.76166574]","[ 224.24331903  216.19408016  257.07432254  240.00821506  255.6284616
  254.17871095  244.62909875  244.49028202  239.08291681  260.8781712 ]","[ 296.6143997   260.45645359  293.19364681  303.75506071  296.14349788
  301.7156675   283.09064295  302.91282554  286.34996667  273.84275326]","[ 211.02220846  152.78892008  114.84738529  221.12630428  256.23460009
  179.03812439  199.32385983  162.60950854  162.13793264  191.96972154]","[ 204.58738554  212.76734963  219.45633971  222.2905403   195.58302378
  177.10810118  232.45538896  176.21108825  218.93117541  150.69589409]"
"[ 233.35584144  229.28814386  248.43428744  225.23537443  230.6776938
  233.00856433  230.58035547  216.51706347  232.97528663  232.95947666]","[ 264.74802103  265.63345666  257.11253029  257.98521824  256.89574059
  268.57746687  270.06494147  252.80607322  255.58897356  255.29369411]","[ 239.57801372  223.76533829  241.25518599  239.57489404  238.34075068
  231.88654623  259.16724619  245.53311855  255.36636915  226.90067919]","[ 228.18311228  227.97517606  232.47191531  234.18136994  238.06794325
  196.06402601  236.20827097  250.95759243  228.37520587  246.06690714]","[ 205.44420335  217.07974792  222.76760835  227.14040739  232.42797491
  232.88309416  193.21183287  234.7680098   236.08346901  224.47332021]","[ 268.2557478   266.04274379  264.22830523  264.56500168  254.49407838
  253.35393867  264.23648052  253.61861286  274.62484942  250.68725881]","[ 255.53653784  254.45168524  246.52332595  252.81738866  251.04009684
  253.57625864  256.73777017  239.11310441  248.55129256  251.99404654]","[ 286.90363818  303.1013111   282.87000381  290.20296924  302.12255231
  300.71740091  303.54915725  301.57248518  284.31329289  300.84120302]","[ 210.75933282  152.55388883  156.72846627  186.54381139  198.73712662
  122.24105786  133.39040435  139.66948672  158.94587408  191.65087323]","[ 182.95345468  226.02313313  188.83305877  216.92988601  164.62073254
  235.29270516  229.60835661  198.2678096   231.33846159  180.50292448]"
"[ 219.5773294   228.75566385  227.45902635  229.72607347  241.23946089
  226.73512639  223.49875953  243.4109987   231.99584261  250.10614963]","[ 271.30810512  265.27097398  258.25360744  265.28339804  257.10373721
  264.56264559  260.10888968  271.55657061  243.74964461  252.69156369]","[ 230.10471083  238.69282693  234.45890994  246.62728668  247.17745738
  234.70418294  230.38740616  233.72513116  229.27449424  233.27879156]","[ 195.39348603  228.92363388  209.47872438  248.72810145  215.79795624
  234.46816457  208.91583721  241.31713804  208.08082696  250.44283457]","[ 245.7614193   217.41128766  233.00719575  233.76844078  225.97081433
  235.48562245  249.76292221  220.45643107  226.79737311  221.8293934 ]","[ 261.51631152  249.81387185  262.32831339  264.65707577  247.5579446
  243.84830791  279.83366587  269.52334212  273.79855955  283.65984733]","[ 238.60181098  240.96939368  254.41051295  233.93869285  251.45669975
  241.42128724  260.68473961  253.69771142  251.44395379  260.05195322]","[ 283.72254957  288.58838152  300.52802265  288.86316465  287.93634788
  298.97321748  294.71925653  272.80011504  293.51382203  276.14895673]","[ 182.21290187  159.08527137  213.30768135  207.86741631  189.26578306
  153.83194467  178.28954079   96.82922602  252.67908274  156.72926945]","[ 204.18908266  199.44200054  200.19872621  205.37576279  196.56149707
  209.30783058  202.84015761  207.20858614  217.45129303  225.53496337]"
"[ 218.3631135   221.77620716  227.28162307  241.46986206  240.2956724
  241.64494772  233.1373082   241.47558873  222.44499106  249.91205842]","[ 269.62605162  266.34043237  253.19385729  255.39009283  249.48072659
  260.76887873  255.80395536  266.03602159  254.7776922   253.46274216]","[ 236.95574543  237.77308783  227.46474556  247.87823235  245.52262876
  236.42179389  246.0611779   244.30870992  237.67196341  242.17923647]","[ 207.6834873   241.18311705  232.81988173  224.40106829  209.97147615
  206.29404098  229.09261152  202.37706178  214.70502703  184.1191942 ]","[ 226.91456245  241.13772555  222.61157347  222.21082554  230.61491505
  241.83335344  241.67965405  218.03484197  226.70984667  236.21324059]","[ 254.43478621  271.97083408  260.12821964  270.02803037  272.74780434
  243.77501894  256.43796539  265.14775349  260.02497553  243.47493923]","[ 256.73658781  235.22300782  243.29955351  237.59634008  259.61019346
  225.47704799  254.29369649  243.64440173  253.31418898  246.38325189]","[ 314.26115629  293.893066    296.75752521  281.83197833  282.48951408
  259.77115854  313.2106231   306.98637513  311.99416133  282.61591351]","[ 230.04374762  109.61642614  202.97069452  151.40155759  219.95325113
  181.57842911  184.15131012  171.39437745  174.90560783  207.14512079]","[ 171.79634073  225.63977436  208.99193287  221.78973088  209.52164396
  198.15351859  192.66826024  190.16595648  212.1357665   211.71416837]"
"[ 226.20519279  240.63791677  238.6194871   225.02458287  224.88209793
  238.88938486  237.25509512  226.45407119  228.30103878  234.09150381]","[ 246.0647922   263.0338588   265.55409015  267.47447868  267.37492229
  267.85138541  257.62221772  262.42266774  272.62672322  260.90744876]","[ 232.49747741  267.24521305  233.74363201  243.15602441  232.9648164
  232.96770117  247.38445167  240.26060917  240.3990932   248.86025491]","[ 195.16392049  219.97925518  223.07892824  242.07850771  209.36044903
  233.95170113  233.86186385  201.1377769   241.50368693  262.28869778]","[ 208.9120273   233.04157339  218.59023074  210.15825325  208.73775379
  231.4411926   223.85560209  213.24452327  246.20911683  243.02930406]","[ 271.39169452  279.78616201  270.71634709  290.68349659  251.04946587
  274.01474217  267.34588431  268.54850852  251.09091975  270.00761484]","[ 244.84841817  261.6022524   263.91892877  242.63116237  254.56678024
  244.9764187   252.77642619  259.31609867  246.72419498  257.86358905]","[ 272.1571705   300.74185234  297.462829    302.23201927  294.05074887
  286.27626266  304.54561714  291.01581899  296.81561625  302.62522129]","[ 154.89481716  240.09758603  107.60973011  207.03910919  189.79698548
  233.26473838  137.42633462  188.45878704  247.76002031  187.06936277]","[ 205.95398718  208.51879924  144.60331536  241.73180596  224.05184325
  217.32153     228.97262166  211.66315948  181.11375405  211.89902078]"
"[ 238.44771555  227.91490259  236.84261453  227.61954305  241.72048235
  219.99691865  218.63089518  227.7884135   224.48992873  237.88679683]","[ 263.0397328   257.15027233  258.63153141  260.15719509  256.15751775
  275.86402284  253.3846365   255.75804355  263.22155917  264.64862834]","[ 249.81633997  252.75902996  252.37885679  229.87343209  239.96109296
  242.35416662  242.62000261  243.54526712  255.88067073  247.17189911]","[ 221.02750656  220.46781688  200.87335333  249.26326443  231.41453799
  190.69765385  204.96559249  237.49398482  213.54732366  207.36067408]","[ 217.6570245   220.00248838  225.56513627  226.95987991  259.63816776
  233.87933442  210.87313904  244.90357359  255.00162572  230.2342165 ]","[ 253.36530788  247.08847055  269.68703494  267.66323276  260.78369519
  262.08671779  274.39343014  284.55057639  277.06125204  281.71635042]","[ 263.12797793  241.78038823  259.70382226  245.2203407   248.80896027
  253.60191699  263.25647308  250.56311397  244.81858061  245.93064889]","[ 299.85131772  270.7148361   283.40108956  303.41134824  314.07333657
  290.78157284  299.58538452  305.24412772  306.6531659   281.67860843]","[ 206.49674794  208.33846011  121.82719996  147.35776487  200.81541706
  192.95455559  140.54075634  216.09555321  187.44270089  215.59246552]","[ 192.5997478   201.38810671  187.28420815  162.7934228   204.66486901
  217.67269113  222.97299089  154.49275081  206.93764146  181.43084691]"
"[ 228.39865167  226.99395367  234.19021479  215.06410762  217.45587747
  224.57169434  220.08193567  220.09186226  234.22927768  236.01432794]","[ 270.88155111  251.34816598  252.74875676  250.59537394  265.84662495
  277.30170443  254.24714996  242.45992805  244.46064811  247.29541316]","[ 240.37979249  244.78087511  244.30329576  239.70378952  236.54454505
  252.3653543   246.58591489  246.28984122  247.90035569  261.91857032]","[ 221.04308992  229.22974222  221.19808068  217.09702261  224.43245991
  235.62332643  231.37310669  238.38706781  217.46646732  228.11742782]","[ 209.86877908  227.30975584  227.1206736   233.03162247  204.70226574
  226.50727358  236.1381818   230.83855011  223.23235514  245.56287887]","[ 247.17462153  262.00791061  265.03609831  265.50653169  272.58645897
  267.81399493  258.00761825  255.28598286  257.31158583  266.78235264]","[ 261.23775665  258.1113295   253.39262801  267.63604547  261.39042682
  251.66465083  231.82022358  254.85156869  248.7380894   239.96245273]","[ 269.01787459  282.8571693   300.30158047  308.03747662  298.57626517
  327.57497866  303.18369837  292.87273408  293.7367856   314.7844544 ]","[ 156.94254252  125.44977203  145.95334278  181.61652462  210.72460722
  164.32337278  151.4223063   227.31233965  195.84498256  178.25266726]","[ 195.87034853  191.23025471  207.06226476  180.49474058  234.93346175
  203.51057089  195.08222556  224.2894747   198.66658113  200.50138948]"
"[ 232.38446815  232.54462712  223.08661407  220.29397415  228.1520595
  214.66747902  235.09096132  236.89659864  220.0368035   237.36372362]","[ 259.67442129  252.11298825  257.59517828  267.99056814  256.59817493
  262.07927409  268.20740553  268.3218259   226.68115283  264.16743079]","[ 233.68788913  244.86094727  239.76067145  242.57794138  234.91166808
  258.72291803  246.47548648  247.57586721  255.81178698  250.22276499]","[ 242.26364518  182.04068841  209.20044966  212.70197209  203.9604552
  231.02598373  237.85598539  228.52638785  242.29084242  193.36033869]","[ 221.81770575  234.92395799  245.14474419  216.0130348   209.09383416
  237.03963138  238.47807346  231.31667749  215.76400678  225.53051127]","[ 276.69144654  280.31649468  275.71959943  268.29529399  242.19882325
  279.26110524  248.69068964  266.92226475  254.47522472  241.42028588]","[ 249.53262548  251.44636952  245.84537316  249.86768737  262.60372217
  245.19430135  242.49572255  227.44730609  253.50633384  255.7782107 ]","[ 293.36944998  307.02555352  302.45308662  293.42993228  311.90486867
  274.12406894  302.31970147  299.65563971  293.7059992   291.44837298]","[ 207.0286791   239.33923207  165.6015074   144.79360544  166.14388308
  229.30212244  201.95543731  224.06749601  121.90553925  223.2026234 ]","[ 170.50873511  198.42007977  206.16623394  198.0606652   204.0459864
  232.55309418  220.00545941  158.87582591  223.21170545  216.51328274]"
"[ 225.25952664  254.9397628   245.32515889  217.25944078  217.4745437
  229.78556113  221.88665991  229.30684022  216.94910064  231.57203235]","[ 251.44613255  263.49036202  261.56330986  265.30079417  264.10513205
  243.95258774  259.90569298  243.42873874  262.95002837  257.02689176]","[ 250.15982895  243.64301649  236.32289499  231.05023205  249.08731229
  239.70186707  238.17019517  228.65946897  254.59391614  240.59304734]","[ 189.0211719   263.00586644  225.69640753  212.65790441  215.16730124
  227.17065201  229.44577202  178.4371479   240.78686882  192.06795077]","[ 235.52574378  235.9324689   214.44580569  225.51866408  229.7208711
  243.18918948  236.14559139  241.44017287  249.9970749   251.26225619]","[ 270.1725052   262.61684792  268.70318176  254.81457922  277.79710903
  246.0042615   265.60483203  254.72396093  257.72219402  259.35914201]","[ 216.86877435  248.40496001  264.81920457  245.35189479  248.82624265
  252.1897801   242.70972755  252.57332484  243.47310029  259.44970132]","[ 268.49395108  308.36166424  296.74231385  309.68224935  296.30143342
  270.53918924  272.42971441  303.06345385  282.98905929  298.18142337]","[ 186.58587891  188.49498908  214.2567571   163.28986263  220.01322607
  240.73913834  224.30419732  160.9353896   198.6575819   198.89462051]","[ 199.28784079  187.22469135  215.30319333  210.9869105   211.12674851
  183.88073186  186.22950674  199.32054439  224.42114442  197.03230166]"
"[ 233.1759785   221.26093139  239.56625072  242.94956724  232.3250894
  221.99418709  237.28305868  237.7382546   223.84401032  221.97237572]","[ 258.85091209  255.50646905  248.88656954  258.44837309  236.99854505
  255.50433336  248.3470695   258.22621613  260.96221588  265.68372885]","[ 249.44930458  257.0316196   238.19110568  236.85946828  238.09449311
  250.44606076  235.12128247  246.5137368   230.05304641  252.07982949]","[ 217.83346343  234.09662533  224.93570643  217.67870228  193.80025314
  237.88370448  190.55318631  236.42860034  225.3630949   197.20808637]","[ 224.15818023  223.66257979  242.35747864  213.99118458  241.85023985
  222.86380119  238.61906233  242.75754633  237.91964591  220.8967729 ]","[ 281.74763166  249.861189    273.63761536  271.06780787  266.74624566
  261.74498433  268.49673775  275.44351173  258.47883308  233.09295627]","[ 263.87279525  210.50752455  248.83635106  252.58336723  247.64040416
  253.72510814  249.90799213  268.69905877  261.90232989  254.05412589]","[ 307.56161377  279.39560178  302.05144081  300.0098091   300.64495304
  307.95901109  308.62026003  297.29124947  305.92494223  307.67063777]","[ 179.23029953  163.17444989  233.86906965  255.15847345  154.61271768
  249.92122394  247.09913096  214.37522061  184.05623558  159.94745805]","[ 209.6327242   224.35690526  198.30343446  186.93283993  218.91278544
  194.15630063  188.3795196   183.9734485   189.96664872  218.9037427 ]"
"[ 235.57031369  221.58934246  222.3345945   223.24943819  227.6858378
  218.15797456  237.31578293  230.4156273   229.02195797  223.69261664]","[ 255.41636708  269.29605574  250.085537    264.54713911  257.36663513
  252.78623957  256.39958606  258.81151503  279.04863678  269.2534085 ]","[ 259.66367371  244.72990978  252.69532958  233.43740251  241.77439723
  251.01402296  239.73101824  265.32585032  263.40381544  246.63176804]","[ 195.91675932  211.0990969   205.74717139  238.79022604  219.9489725
  221.1251554   216.15720334  216.71199555  243.39547807  218.95012698]","[ 235.36969896  218.99383912  250.46563339  258.43489083  213.35947114
  219.58308562  224.55077415  218.11110579  246.33956398  234.12877287]","[ 270.35179263  256.5056788   272.11400365  276.21391716  274.27474419
  276.57546631  261.38834542  275.27021462  261.77378156  259.40435638]","[ 239.5778115   243.67260014  286.98844935  258.27166331  241.99206161
  266.12953308  261.80488871  257.70745069  251.155576    247.78623332]","[ 295.11863281  307.99286395  288.40313392  300.88272285  291.29275794
  308.59129206  303.17233849  291.01495942  290.8264066   296.50804481]","[ 141.32881928  252.06531015  259.46910662  130.21791386  277.49938777
  194.33815359  187.21682372  148.53430389  170.07845365  198.979146  ]","[ 208.48678265  215.84358848  180.86673556  221.57897182  188.50804522
  217.57655039  217.72063421  223.0871281   230.60467273  197.27940386]"
"[ 236.46627217  231.38103279  223.8029831   227.57251317  248.53976029
  213.96031533  209.58488593  212.82809061  250.87954363  216.80616119]","[ 259.99414524  236.52722071  246.0918918   258.98152618  257.52985983
  260.30830357  249.63377262  255.63572334  246.35899957  252.98184893]","[ 260.36143972  262.64659997  256.31527143  238.9205776   247.89606735
  244.93826871  242.92075038  263.31483517  261.64564417  252.29151059]","[ 226.63336425  196.91677359  178.34113328  224.67929954  227.440612
  225.73427544  239.29267223  258.10970326  230.12114166  236.36224114]","[ 244.17097759  227.55064462  218.88170488  215.36783909  222.97607653
  229.52200259  220.98141105  237.6338174   212.58994447  227.20762558]","[ 273.32066854  257.65222881  266.79664829  254.54841372  271.59207422
  258.79436924  263.96646298  249.02609247  268.08401269  254.41122241]","[ 266.59457858  260.32861865  225.08549731  259.90580019  266.10218848
  262.07458169  257.51321788  251.48174388  251.87195557  238.26976023]","[ 282.4505174   296.94566418  296.04547806  303.38546812  303.10528456
  278.51946657  295.43376681  288.47927213  295.38023691  294.65219994]","[ 237.83265227  208.73902049  193.00755783  161.47830698  213.28464198
  214.68311383  220.54031384  181.03633551  194.66252218  148.29329484]","[ 201.9292632   172.02432951  196.7628981   198.51116417  115.62397117
  172.44976311  213.57932047  170.88144234  217.53429694  167.38251063]"
"[ 213.34135832  215.03330595  232.55429657  234.84757477  228.57162258
  242.15357088  208.97646625  224.63943494  228.4747472   244.29549336]","[ 253.74060979  250.24698293  258.53929558  260.35648607  261.3826524
  255.74194835  273.12747377  265.55872747  245.20547736  267.04425222]","[ 253.23474835  253.76738761  243.61948198  264.71449066  238.08023709
  242.11833413  270.18210846  246.50971193  251.87851031  227.41328246]","[ 235.01532582  217.85073862  209.53298903  232.85936109  203.88906803
  240.61417036  243.63570781  254.05525694  216.83580154  223.18118288]","[ 235.7237428   233.39350731  220.97853452  237.38063197  226.88987106
  224.27577004  220.39577947  244.40948804  232.82188023  229.4104924 ]","[ 257.03025222  267.88964086  249.19851188  276.80052813  246.39210544
  245.91636805  254.77674259  249.32684134  261.4827034   233.20437312]","[ 265.23842883  252.17945832  263.64168672  251.28177541  265.2526302
  254.97134413  237.82669833  252.97118459  260.36202527  247.26609248]","[ 288.07702034  302.13032767  295.47248879  276.88329121  280.03161863
  305.97070145  303.21192327  293.83694352  297.6239784   281.83251211]","[ 222.52187251  200.91095306  201.94198517  190.61409203  137.24151812
  211.67312027  153.25833708  122.35957582  183.42353001  159.39159759]","[ 189.84699798  175.62617645  201.2096842   164.87289244  206.81824561
  187.89955121  231.79423756  181.33640933  198.12101383  178.52105911]"
"[ 214.5984964   226.7266907   231.42494842  228.40608039  212.5954305
  224.04924469  237.9782753   221.76698928  225.88416813  233.97826739]","[ 254.87449702  253.757444    257.51801582  252.36219823  246.56305697
  248.91692503  257.77773841  253.61155076  256.55227445  257.78919967]","[ 250.73856677  233.19105461  237.79660673  229.10944248  241.74716598
  241.07043153  246.04359195  255.40988219  260.67503735  268.76785738]","[ 220.05677912  247.00053932  218.53838254  221.29962251  238.41772978
  168.83617623  243.60331342  233.92432972  231.29510819  230.49514834]","[ 219.08040955  230.01843595  220.10334216  207.19228446  215.98298228
  217.5991217   216.42204864  213.41733445  216.23096591  243.98080055]","[ 267.38883478  250.08838127  270.08518442  259.70649476  269.94048531
  256.66971655  251.3871826   277.80217494  260.60047589  237.30413243]","[ 258.20364647  240.06975152  250.05123248  255.27438136  232.70568717
  242.43717834  269.27627997  253.06915326  269.38764083  261.96931376]","[ 295.4834078   313.26266367  292.56321881  289.75095669  299.80688934
  306.92402609  308.54488982  285.45601862  306.25048073  288.31568965]","[ 235.83917134  185.51370808  257.62759696  275.52277143  208.43551983
  235.15326473  191.77101042  256.35421143  200.81229014  222.06892781]","[ 120.0773987   177.92670009  204.97792828  195.78965504  200.42020307
  207.94651081  220.74823946  212.80005685  218.7311886   196.42635543]"
"[ 242.20644697  223.9224313   241.36547189  225.17926519  231.46718908
  228.17666187  227.34151036  215.892129    227.61382653  227.34707279]","[ 263.67552815  238.71208131  246.36280654  255.0285116   262.48444952
  263.13246918  243.94982917  250.18310634  260.98156541  255.80747018]","[ 273.29114223  266.31949166  246.74638623  252.47323431  255.99004159
  252.07013733  249.20649772  266.14830744  255.87341696  242.73835166]","[ 203.96433942  212.07403526  231.51037086  195.66083948  208.8145662
  236.71435695  206.20555673  260.84691979  233.68119302  242.29648913]","[ 241.52980505  244.80874666  201.31871799  240.4132311   227.42713698
  214.42434796  230.06796319  213.56390574  236.62736925  223.67586364]","[ 264.52733438  285.68655256  246.06898423  281.32313605  226.24967041
  247.13054979  254.45399808  281.1984673   267.72016878  265.01071888]","[ 250.77363226  257.42260854  247.40459691  245.55589626  242.65506227
  262.97788685  251.14405502  245.55970641  244.27689791  248.76275103]","[ 304.05682025  294.00633468  311.01559764  303.46645346  296.21282696
  295.05278116  301.3008712   291.51525083  262.57861289  289.8248554 ]","[ 233.62993989  247.67605827  213.45100309  137.78735191  143.19814936
  247.90884027  200.93302479  165.95969322  201.57745767  225.84409658]","[ 212.68935057  185.48663629  213.75400177  206.11813863  198.23505369
  131.27299158  216.07640196  182.85206102  205.18626869  190.38791165]"
"[ 218.07206736  231.24081606  217.79289247  236.97576918  222.18690563
  220.25616588  222.75760761  213.44857031  234.93469089  227.9084205 ]","[ 249.12053977  254.72759341  252.90777093  257.88333588  252.1534914
  252.66472559  254.05949222  250.55020383  249.95390837  251.23954741]","[ 247.04975057  260.82259569  258.1540055   240.14666425  270.17352192
  247.046238    240.82092901  245.47166569  256.99732745  255.1029502 ]","[ 210.18136656  226.50152393  213.09766275  209.9462833   244.20768505
  226.99676252  235.00440655  232.09771458  205.05611043  219.94184949]","[ 226.19284938  237.40453598  242.34177101  210.1396164   212.43281393
  198.86525985  215.33068161  242.82432619  220.70785656  186.84780089]","[ 278.33193364  232.72093855  247.57005756  237.78552592  262.46999779
  253.89966767  273.43746882  276.9413239   262.45565167  269.86612383]","[ 249.25354432  263.49666646  263.72155265  260.36720662  273.0997407
  259.66025926  279.08932138  265.87357361  255.22434257  264.27481446]","[ 303.39580056  297.92831532  309.89945827  278.87106794  301.00661418
  313.47924228  300.14882959  288.05625412  300.61493848  283.74337985]","[ 199.54235374  244.83262987  178.26954873  236.41501777  246.30761236
  209.91557301  240.55024236  142.60731178  228.30197931  224.56530686]","[ 152.24500011  142.97574078  190.45613849  188.45716885  237.88212116
  215.59809991  197.38901751  191.43456681  197.20448616  218.5350079 ]"
"[ 215.45851767  229.17586928  235.77396309  243.24640558  236.52990571
  221.72470881  229.82108746  233.35956135  206.65971305  219.56294495]","[ 247.33072607  252.44628744  256.52558821  263.40915914  250.59499824
  245.67385748  239.20395203  241.46531099  225.50678514  249.30057954]","[ 242.07459128  244.96043517  269.74217434  241.76232644  255.92079125
  265.62128417  255.74382717  251.66730963  262.30383298  264.60834467]","[ 197.84410525  226.43417968  248.73879868  226.43435564  224.34563924
  206.84982818  195.14135734  221.26342358  219.06324771  211.05375398]","[ 215.2100497   223.60687297  228.53907501  212.24641476  213.2390527
  248.52641751  226.83325584  226.21083771  223.02052287  195.00892977]","[ 259.76373609  255.69167249  273.95185873  274.16416812  254.60934621
  275.04518104  269.91549981  256.31933237  258.55410616  251.8150193 ]","[ 238.13886163  267.26802249  259.10732829  253.47297261  261.73908728
  239.3175558   242.08756603  262.38685626  251.83079936  256.97316879]","[ 318.63877865  296.93970496  311.71754423  286.93810408  291.8952807
  307.06269517  289.09170153  306.64563698  298.94703808  294.32112328]","[ 179.73124199  183.00214142  236.73581576  216.43003705  209.33686834
  172.71049924  247.6192559   148.19645119  208.19254751  245.1052943 ]","[ 209.27035239  191.99177061  185.25061153  210.22443162  223.33523548
  191.26446049  180.58061602  163.71622941  179.00159625  212.07452227]"
"[ 238.77595833  241.43861441  217.6901263   238.7334825   217.87258348
  225.32991054  210.80319646  235.68417245  207.84257844  251.23125544]","[ 242.81344807  238.40235475  243.26227273  247.94295156  265.98894319
  259.69664889  249.88611386  251.58388168  237.02141922  244.47078531]","[ 255.69969334  258.1157933   253.5474744   258.48739933  258.46612252
  268.26930535  252.6947371   257.21259501  254.79373804  254.41817575]","[ 176.6529186   238.41819052  216.31009931  206.6009639   191.62244722
  198.27582632  192.65925899  143.14622273  237.36736898  212.88362227]","[ 232.69956019  217.99434184  212.57744553  228.85489199  238.75580109
  235.17392231  232.40243411  178.6867553   226.2678143   224.0092475 ]","[ 288.27106025  250.17612709  271.25323192  253.62891015  266.71875038
  252.49813484  229.86367054  250.13385577  276.57530096  247.57681385]","[ 246.47640739  265.47076837  260.26401274  267.153009    255.81886546
  262.84679813  242.03396863  243.31523097  264.11960897  246.22357953]","[ 291.77346804  293.73002854  294.06318629  312.71980215  293.19492269
  309.85390056  301.98102528  306.15034081  312.22325304  282.00786233]","[ 201.88111317  204.97175455  198.26291033  215.65618066  206.81546057
  124.16360135  207.16977105  231.65970634  169.38002576  211.4055947 ]","[ 225.95872069  216.92462084  229.94662351  203.14590693  195.63586271
  175.75400827  146.24271559  188.89251929  137.2587695   207.86277953]"
"[ 214.56740079  229.64660299  217.72082955  216.11885257  231.61018522
  223.89942791  203.53384953  232.21603719  216.51915165  224.4894086 ]","[ 258.44154305  253.11722425  233.20814303  256.91467003  256.84155151
  241.93366817  256.32219047  238.22882331  260.53954526  245.30736198]","[ 260.12279269  263.06830138  258.32527282  245.47193956  247.72365007
  263.42928765  241.47715758  259.26452921  252.95512837  266.98476126]","[ 216.59398983  229.46138463  188.90839973  245.08453252  243.64853235
  227.33258443  222.29751947  223.70590782  190.27121486  230.19129558]","[ 250.07385056  199.68706075  225.37605086  226.6978599   229.88737091
  208.68958926  227.48797407  205.46753809  201.9714634   226.31304874]","[ 252.8824028   250.8398758   247.8929123   266.28332215  246.52229714
  237.31116167  253.90309375  266.48345915  257.49065089  253.72308064]","[ 266.05775602  264.87455597  253.35172336  252.10356807  259.4309814
  273.4974458   272.65006512  242.40073848  270.38263652  247.7583922 ]","[ 280.03907146  303.35675755  305.75032367  302.70134984  303.94240435
  291.89182502  284.0645787   296.60346427  301.72175033  288.69402054]","[ 243.21616186  103.57129009  223.41939437  260.19811741  237.97923664
  231.63068149  222.33046338  236.63103909  201.85093028  183.43109206]","[ 209.10407816  236.3909289   178.04122286  240.48920068  179.28846934
  201.21709144  215.98973751  164.22476972  224.16183158  223.35444058]"
"[ 234.30366156  223.35780568  233.60517692  234.02117446  231.97631419
  225.95787706  213.86230906  207.34410283  224.29028428  232.21202929]","[ 225.38119738  254.64417826  238.8507664   264.65575093  249.14532723
  247.43485185  261.77231717  241.48923686  247.26736171  247.24166729]","[ 240.42625831  247.83110554  262.03402072  245.50762324  248.15320735
  251.16961494  235.88099709  237.52870076  252.84522495  253.16416574]","[ 204.64247787  218.84274745  183.4237829   204.17574207  215.24147514
  195.11676338  196.68683186  185.0515364   244.31723583  226.24067535]","[ 254.08585202  222.01940623  218.34105506  228.32757874  221.67803862
  227.19692802  228.9379964   239.05983879  202.07124899  255.22153116]","[ 248.92610735  275.89139782  257.97154392  246.45620976  284.04126369
  253.6187422   266.192328    251.16958808  233.47044545  267.78658179]","[ 239.90103192  252.13492125  253.3040578   256.61383249  257.89407645
  228.21699432  252.30218927  246.69055759  242.1446598   268.64864211]","[ 299.20342878  302.01486627  305.86447302  301.26069129  271.57176858
  299.47852976  303.92303236  303.23381714  299.10411028  293.78260047]","[ 192.54682333  131.98422793  231.74517421  227.67200115  215.5373642
  236.09039079  187.31567258  204.84817272  232.37133647  163.8715734 ]","[ 164.10354927  206.58344628  184.24079632  197.8378384   224.63829157
  212.26264863  232.21921151  212.73750078  216.23785716  244.50543232]"
