rewardsSubIter0
"[ 116.24470619   89.2838536   108.88255991  102.0558531    88.06590619
  104.54419945  109.21293353   90.25678701  102.0558531    88.06590619
  104.54419945  109.21293353   90.25678701   93.61112942  102.3899755
  100.17032269   82.58951044  116.03688648  130.61848714   84.02317916
  116.24470619   89.2838536 ]"
"[  84.27740934  106.77179545  120.64680434  102.87864585  123.27596664
  106.52172364   83.58120641  120.64680434  102.87864585  123.27596664
  106.52172364   83.58120641  109.7940742   107.43145014  121.69882445
   98.42316967  105.81610413   89.23581232  117.97743806  109.0121365
   81.12422066   84.27740934]"
"[ 106.58217081  116.75591292  111.7540986   116.50411616  117.36075882
  103.21378453   99.85069418  103.94854508  106.32310288  123.39657136
  108.39674739  107.31089415   97.04927324   98.85865361   99.85069418
  125.77673318  113.08582682  103.94854508  106.32310288  123.39657136
  108.39674739  107.31089415]"
"[ 121.32457418   95.61718241  117.74810679  116.28629628   72.26251675
  132.30644764   93.44202728   98.71680971  118.66300211  122.16985249
  126.73213041  111.33709926  104.68999815  128.16146804  107.30152986
  107.19143366  102.5763962   121.32457418   95.61718241  117.74810679
  116.28629628   72.26251675]"
"[ 131.04702589  110.69020698  102.40637811  112.00570088  118.3995839
  120.88013141  100.9137438   112.00570088  118.3995839   120.88013141
  100.9137438   129.18229943  110.18923787  127.16745367  126.21142769
  114.31097037  105.55383519  108.33121702  116.20608344  133.36712701
  112.14491301]"
"[ 108.64802387  109.67159431  115.13659929  109.63932453  111.83514541
  137.19240013  124.61054568  123.30069544  128.8908971   123.02322926
  108.64802387  109.67159431  115.13659929  109.63932453  126.78398203
  128.94587933  134.59056936   83.75693241  123.06783231   99.07333358
  127.34220323  123.30069544]"
"[ 135.98687792  144.02232344  101.65538003  129.41750075  137.25670882
  110.60640833  133.77661074  129.41750075  137.25670882  110.60640833
  133.77661074  134.82914888  143.62758829  146.75501237  141.00952843
  128.79721185  162.15757288  145.75190224  132.98692335  133.83730968
  102.3906725   135.98687792]"
"[ 143.0656385   117.66602653  138.98453503  125.44594844  124.54575256
  136.33785823  139.71778291  117.94868637  124.54575256  136.33785823
  139.71778291  117.94868637  125.23533056  142.43571807  145.83562522
  101.75735189  123.68343857  130.63027087  133.50684219  118.38389985
  118.88905833  143.0656385 ]"
"[ 117.81509704  132.0541922   123.05464289  124.52484994  132.14210794
  138.09932628  114.71700617  120.54395211  127.1945694   144.50199379
  138.42570032  151.4724211   126.1677376   161.34099235  131.28336247
  138.42570032  151.4724211   126.1677376   161.34099235  131.28336247
  137.6932835   151.32671831]"
"[ 112.98328369  123.67948589  137.14647804  136.60545333  145.78292476
  125.73620087  161.76971343  149.21305427  125.962767    114.34296101
  126.01828349  151.80466747  131.16479722  133.13867598  135.77557273
  152.0559279   149.21305427  125.962767    114.34296101  126.01828349
  151.80466747]"
"[ 118.18451359  134.48169016   97.7852795   131.62926237  128.23936582
  128.35486165  140.36612832  137.08299947  125.72481907  118.38912734
  118.18451359  134.48169016   97.7852795   131.62926237  128.23936582
  132.41167281  100.31719556  119.86099208  146.99500977  127.36060798
  117.83085376  121.47501493]"
"[ 135.35695924  121.45964442  123.01899514  123.65585159  130.24419467
   72.6300431   141.3837233   115.51516579  117.69500816  100.79063216
   87.07343806  128.91278876  114.21996154  131.19212631  134.64188758
   87.07343806  128.91278876  114.21996154  131.19212631  134.64188758
  144.75526916  111.30621884]"
"[ 116.13165637  113.94569647  114.51918917  104.44840357   83.49761314
  125.79398249  121.94075638   98.08083639  126.071268    118.25987173
  102.13361223  114.71603149  131.17043694  107.64368533  117.38709287
  144.48634578   97.67386617   98.08083639  126.071268    118.25987173
  102.13361223  114.71603149]"
"[ 130.10129859  131.71980815  114.75213404  138.97028106  130.34936975
  136.76839739  123.74999264  123.69736242  124.82938506  139.4302485
  100.78310507  136.72332331  115.01375444  123.17571128  120.53018518
  138.97028106  130.34936975  136.76839739  123.74999264  127.93256398
  124.25435028  114.07162973]"
"[ 123.72404871  136.85794299  125.09003858  135.97347986  123.78925301
  132.94118525  125.42789971  135.97347986  123.78925301  132.94118525
  125.42789971  127.87965053  114.44768613  120.58498819  128.08340022
  144.83303988   96.24395186  106.08970798  123.47006533  131.20352799
  141.40318603  107.94005786]"
"[ 102.27282973  124.30585784  147.70394033  122.22037639  163.41344518
  119.25120982  122.80774889  138.30869522  118.18775295  143.62611337
  140.59982426  149.85072754  134.55583344  136.86122647  131.16375744
  163.41344518  119.25120982  122.80774889  138.30869522  110.80101517
  135.84851254  120.79176392]"
"[ 141.22501933  122.24952119  126.89023944  130.29794538  149.65737804
  122.03810969  130.82667767  118.78767343  107.38663928  148.01900032
  128.57143742  122.19709591  152.18772564  107.8976773   156.02571227
  121.67053189  138.30713075  144.99864186  141.22501933  122.24952119
  126.89023944  130.29794538]"
"[ 126.87313221  149.7419057   141.84959695   90.63846596  139.28077725
  135.438519    157.82827585  139.28077725  135.438519    157.82827585
  130.17401902  158.32646979  144.54229313  161.58828819  158.83314179
  109.19921535  142.81366096  134.61428262  154.93011546  147.76488293
  148.74609752]"
"[ 144.51742514  158.52624957  141.18933811  130.48670965  152.09721026
  138.22400534  149.6848367   152.09721026  138.22400534  149.6848367
  113.00509187  147.92020621   90.48372381  142.9758927   151.80964417
  114.18024739  154.11910919  160.66082605  142.17236612  107.22521114
  151.44014638  137.67438526]"
"[ 140.88517383  152.24192142   91.91258622  145.59867188  150.66237628
  166.64190219  130.36322855  133.92528896  138.6027393   128.86598935
  143.06014381  140.88517383  152.24192142   91.91258622  136.44759471
  138.54866551  127.71454059  172.47719562  122.40238831  144.51980382
  149.83639599]"
"[  92.12440337  139.16649229  135.93282416  127.15113194  148.29041514
  137.30330179  173.46261884  156.62766979  157.00866726  153.39625667
  124.96577997  146.02412978  136.89137179  145.2113052   146.02412978
  136.89137179  145.2113052   144.69926722  152.93102805  127.09189506
  101.78269159  150.03749721]"
"[ 146.21541694  157.29046395  118.54082     102.27962135  151.70099169
  161.58323956  130.46514478  161.58323956  130.46514478  129.56021518
  114.44408744  156.87164875  153.52761386  133.2909595   101.22470555
  129.80154391  157.36055376  166.78616188  130.32345866  159.49342939
  144.90155956  164.81757449]"
"[ 146.38748447  128.71960753  125.58789286  156.63649964  117.68800267
  170.24681811  162.69580155  131.95273737  123.7336254   132.86728582
  140.25902594  135.84904031  146.38748447  128.71960753  139.00130479
  156.00307779  115.35033273  104.73933175  154.09575964  154.99577712
  135.39554486]"
"[ 161.72801701  152.42310471  162.73672951  151.28379341  142.11067186
  153.53506161  166.93931893  168.23171836  151.30842777  150.96945418
  157.14017725  160.962733    153.71358793  161.72801701  152.42310471
  147.15658914  148.80994613  119.49675421  129.08656197  145.98887837
  172.95943727  149.75065105]"
"[ 148.73872014  150.20891985  130.85487556  143.10663883  151.21384539
  153.37730892  126.17094503  147.51687459  154.85086481  150.26236327
  145.13524149  160.31398829  139.58093558  148.73872014  146.83972892
  161.67029307  129.36743098  139.18650795  180.03604262  152.25446418
  137.61800614]"
"[ 164.06742417  147.69120427  133.84021469  133.15697804  140.38626556
  154.55992068  130.88552778  160.39857352  146.19200949  158.90656882
  124.02146523  133.04774528  140.97519607  150.12799511  128.20002682
  136.44708551  142.765331    130.73029906  133.86604433  122.0262439
  138.47601362  164.06742417]"
"[ 156.66369901  158.75976721  169.56508294  179.8606222   159.81760919
  188.58743235  159.15024703  155.54239219  153.42625461  110.51594219
  176.20328531  134.03101712  163.10459807  160.58963194  151.51765395
  151.51765395  142.90382746  134.63925782  128.65644443  131.6246583
  149.3263755   136.95250813]"
"[ 150.83027686  143.40189182  142.38662604  149.5857966   132.00428941
  144.46687938  156.85901793  172.4238083   171.2720979   146.15742501
  144.99753405  145.54547184  147.12792173  121.12405144  150.83027686
  133.26101607  162.58193491  162.77217051  135.50531375  145.40259688
  170.30899232  133.4628559 ]"
"[ 158.49194629  132.58197542  154.52677787  138.2938264   147.451135
  155.35485074  172.3224795   153.41343534  149.96409817  132.86689277
  166.18149759  128.73891683  163.47760281  164.44747131  112.66865636
  153.11151893  143.5819941   145.21319551  139.22954024  162.27615311
  145.56136173  129.39962708]"
"[ 147.01575946  147.83330176  141.85598309  135.02488311  133.30800935
  145.92591383  155.23968047  136.35324246  173.91810242  136.76458936
  147.89287617  151.21406842  150.33861774  159.44268637  155.4292805
  144.78601704  158.81864291  165.04550187  133.09228492  158.35251676
  150.42197572]"
"[ 157.01144336  157.94797257  151.35692336  159.79015675  168.38907102
  135.52131623  163.33468875  149.97875152  118.38383453  129.58791088
  162.06762274  136.65967104  164.17443422  162.31813219  154.25512229
  176.83978139  156.53654929  130.3608383   168.64955449  159.19220467
  159.95719389  145.26009122]"
"[ 170.26344894  156.87952743  111.45274202  145.97650338  151.22501473
  146.11594007  141.22857152  151.3545813   140.08716135  132.61562766
  146.00217951  163.61351671  137.09411039  157.32230836  116.20961913
  127.50897614  167.74085426  146.31493408  164.51046878  161.89768485
  155.59046808  170.26344894]"
"[ 147.58395113  158.11477954  143.30956935  143.22299528  153.2829676
  137.23658005  147.090905    169.11185754  145.95553891  153.30476821
  181.16778492  149.2076558   174.6899068   181.68871999  165.49329266
  156.16089838  116.28370498  128.1367836   139.03587827  147.08540998
  137.28637623  147.58395113]"
"[ 163.89424181  143.42013085  125.92816608  169.43123102  149.38318842
  182.35474229  176.74805643  120.04403581  148.0678844   174.0498797
  137.81529862  152.19191965  161.04756142  163.89424181  164.85445162
  141.07820244  168.16014601  161.11164546  147.20107977  147.41850698
  124.50276956  148.01797329]"
"[ 161.42374743  149.952468    144.9748452   152.86100929  171.61598445
  135.51096113  148.26031311  160.58155206  154.22081153  170.33774552
  147.76342634  166.94364536  156.18599321  179.33389206  148.26031311
  142.39791024  171.8657805   159.51872736  176.17504183  123.69753079
  149.90719674  118.50431988]"
"[ 141.44265635  138.87349633  175.96877637  159.22934607  169.16183617
  160.21760806  164.01188713  169.09059035  179.15385725  176.09934041
  158.02586021  166.8491617   172.93547363  162.27919796  174.11894264
  177.38353465  134.38041688  148.95412883  153.55606592  152.44345062
  171.87331521  158.93083043]"
"[ 180.90820342  158.07999633  173.89392505  167.64166418  171.60299513
  146.38217234  143.08946641  159.34230556  163.19487583  169.07940771
  153.44309784  160.87609922  145.79274785  133.61549565  161.9962984
  171.49390944  157.65561166  198.32997873  157.83829784  163.68766141
  185.57912621]"
"[ 179.52908672  158.12402638  178.08411624  167.5948565   171.58827072
  140.2892537   148.47136759  188.05285898  148.76272531  126.48623912
  142.22632875  153.4954841   156.87125813  153.6270357   170.73441611
  173.8467057   183.29148874  158.11640894  167.86358276  174.3500715
  144.89924856]"
"[ 174.42776918  163.57509864  187.28774518  158.81052984  169.31336017
  178.67403274  146.57545999  155.61657431  156.08294125  141.42616047
  152.59794257  169.04963368  172.6457377   153.79863214  134.27810322
  148.92020824  147.29331689  177.75759329  147.15782582  128.00209101
  164.28335381  153.46401131]"
"[ 141.37009975  151.72187593  185.84742713  174.97871554  153.8707655
  166.05484889  177.73542945  152.99347148  146.51808821  190.93173729
  155.527314    142.57248058  175.39615959  171.92375098  169.104461
  173.74070861  167.50417275  168.17763311  154.02040619  141.54362167
  159.74629785  177.5855835 ]"
"[ 170.54230927  177.66845295  158.07761503  135.44235085  168.99031347
  155.73201947  144.46756741  170.14498274  165.19869     173.230357
  156.59549812  173.31483726  154.17797961  143.88155183  157.65113081
  154.60046997  179.29987185  166.57212359  168.30902257  162.86774956
  141.15754385  170.41341548]"
"[ 165.41299816  165.44311467  174.96422086  180.14187584  157.99502801
  142.31137098  167.53239997  190.30131537  181.35007904  160.6076721
  180.3068871   155.95379485  140.8333119   173.6462165   141.83876376
  172.90581198  166.55832918  153.33961898  177.08989418  178.67978367
  177.18566819  168.02933754]"
"[ 176.18229473  154.39898112  177.5479133   148.58018388  170.68503943
