nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
4.0,1,1.0,1.0,1,1.0,16.0,1,1.0,2.0
1.0,1,2.0,1.0,1,1.0,1.0,1,1.0,1.0
2.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
2.0,1,1.0,1.0,1,1.0,1.0,1,2.0,1.0
2.0,2,2.0,1.0,1,2.0,1.0,1,2.0,1.0
1.0,1,3.0,1.0,1,1.0,2.0,3,2.0,1.0
1.0,2,1.0,1.0,1,3.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,2,4.0,1.0,2,1.0,1.0,1,1.0,4.0
1.0,1,1.0,1.0,1,2.0,1.0,1,1.0,1.0
1.0,1,3.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,2,1.0,1.0,2,2.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,2.0,1.0,1,1.0,1.0
19.0,1,1.0,1.0,1,1.0,1.0,1,1.0,2.0
2.0,2,1.0,1.0,1,2.0,1.0,1,1.0,1.0
4.0,1,1.0,1.0,1,1.0,1.0,6,1.0,1.0
1.0,1,2.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,3,1.0,2.0,1,1.0,2.0,1,1.0,2.0
3.0,1,1.0,1.0,1,1.0,3.0,1,1.0,1.0
2.0,1,1.0,1.0,1,1.0,1.0,3,1.0,19.0
1.0,1,1.0,1.0,1,2.0,1.0,1,1.0,1.0
1.0,2,1.0,1.0,1,1.0,1.0,1,4.0,2.0
1.0,1,1.0,2.0,1,1.0,1.0,1,1.0,1.0
1.0,2,1.0,1.0,1,2.0,1.0,1,2.0,1.0
1.0,1,1.0,1.0,1,4.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,1.0,1.0,2,1.0,1.0
2.0,2,1.0,1.0,1,2.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,2.0,3.0,1,1.0,1.0
1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
2.0,1,1.0,4.0,1,1.0,1.0,1,1.0,1.0
1.0,1,2.0,4.0,1,1.0,1.0,1,1.0,1.0
3.0,1,1.0,1.0,1,3.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,2.0
1.0,1,1.0,1.0,1,1.0,1.0,4,3.0,1.0
1.0,3,1.0,1.0,1,1.0,4.0,3,3.0,2.0
3.0,1,2.0,2.0,2,1.0,2.0,1,3.0,1.0
1.0,1,1.0,2.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,1.0,1.0,2,1.0,2.0
1.0,1,2.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,2,1.0,1.0,1,3.0,2.0
1.0,1,1.0,6.0,3,1.0,1.0,1,1.0,1.0
3.0,1,1.0,1.0,1,9.0,1.0,1,1.0,1.0
3.0,3,1.0,1.0,1,1.0,1.0,1,2.0,1.0
1.0,1,1.0,1.0,1,2.0,1.0,1,4.0,1.0
1.0,1,2.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,2.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,2.0,1,1.0,1.0,1,1.0,1.0
1.0,2,1.0,1.0,1,1.0,1.0,1,2.0,2.0
1.0,2,1.0,1.0,1,2.0,1.0,1,1.0,1.0
1.0,3,2.0,1.0,1,1.0,1.0,1,4.0,1.0
1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,1,2.0,1.0,1,1.0,1.0,1,1.0,2.0
1.0,1,1.0,1.0,1,1.0,2.0,1,2.0,1.0
1.0,1,1.0,1.0,1,1.0,1.0,1,2.0,1.0
1.0,1,1.0,1.0,2,2.0,1.0,2,2.0,9.0
1.0,3,1.0,1.0,1,1.0,1.0,1,5.0,1.0
6.0,1,1.0,1.0,2,1.0,1.0,1,1.0,2.0
1.0,1,1.0,2.0,1,1.0,2.0,1,1.0,1.0
2.0,2,2.0,1.0,1,1.0,2.0,2,1.0,4.0
1.0,1,1.0,1.0,1,2.0,1.0,2,1.0,2.0
1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,2.0
1.0,1,1.0,2.0,1,1.0,1.0,1,1.0,1.0
1.0,1,2.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,3.0,1.0,1,1.0,1.0
1.0,2,1.0,2.0,1,1.0,2.0,1,1.0,1.0
1.0,2,1.0,4.0,2,1.0,1.0,3,1.0,1.0
1.0,1,2.0,1.0,1,1.0,1.0,1,3.0,3.0
1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,1.0,3.0,2,3.0,1.0
3.0,1,1.0,1.0,1,1.0,1.0,2,1.0,1.0
2.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,4,1.0,1.0,1,1.0,1.0,1,3.0,2.0
1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,2.0,1.0,1,1.0,1.0
3.0,1,1.0,1.0,2,1.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,2,1.0,1.0,1,1.0,1.0
2.0,1,1.0,1.0,1,2.0,1.0,1,1.0,1.0
1.0,1,2.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,1.0,1.0,2,1.0,1.0
1.0,1,1.0,2.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,2.0,1,2.0,1.0,1,3.0,3.0
2.0,1,1.0,1.0,2,1.0,1.0,2,1.0,1.0
1.0,1,2.0,1.0,1,1.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,2.0,2.0,1,1.0,1.0
1.0,1,1.0,1.0,2,1.0,2.0,2,5.0,1.0
1.0,1,1.0,1.0,4,1.0,1.0,1,1.0,1.0
1.0,1,1.0,1.0,1,1.0,1.0,2,2.0,1.0
1.0,2,1.0,2.0,4,1.0,1.0,1,1.0,1.0
1.0,3,1.0,1.0,1,1.0,1.0,1,1.0,2.0
1.0,2,1.0,1.0,1,2.0,1.0,1,2.0,1.0
1.0,2,1.0,1.0,1,1.0,1.0,1,1.0,2.0
1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,3.0
1.0,1,1.0,1.0,1,1.0,1.0,1,2.0,1.0
1.0,1,1.0,1.0,1,1.0,2.0,1,1.0,3.0
,1,1.0,1.0,1,1.0,1.0,2,1.0,1.0
,3,1.0,1.0,1,2.0,3.0,1,5.0,1.0
,2,1.0,1.0,1,1.0,1.0,1,4.0,1.0
,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
,1,1.0,1.0,1,1.0,1.0,1,2.0,4.0
,1,1.0,1.0,2,1.0,1.0,2,2.0,2.0
,1,1.0,4.0,2,1.0,1.0,1,2.0,1.0
,1,1.0,1.0,1,2.0,1.0,1,1.0,1.0
,1,1.0,1.0,3,1.0,1.0,1,1.0,2.0
,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
,1,2.0,1.0,1,2.0,1.0,1,2.0,1.0
,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
,1,5.0,5.0,1,1.0,1.0,1,1.0,1.0
,1,1.0,1.0,1,1.0,1.0,2,2.0,3.0
,1,2.0,1.0,1,1.0,1.0,1,2.0,1.0
,1,1.0,2.0,1,1.0,1.0,2,1.0,1.0
,1,1.0,1.0,2,1.0,1.0,2,2.0,1.0
,2,1.0,1.0,1,1.0,1.0,2,1.0,1.0
,1,2.0,1.0,1,1.0,1.0,1,1.0,
,1,1.0,1.0,1,1.0,1.0,1,,
,1,1.0,2.0,1,,0.0,1,,
,1,2.0,,3,,,1,,
,3,,,1,,,0,,
