rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[ 4999.29725545  4999.28242119  4999.24447028     0.             9.97974862
  4999.35456243  4999.25358332  4999.30113502  4999.14766403  4999.2000158 ]","[ 4999.14435078  4999.33246182  4999.31307141  4999.31636831  4999.20297861
  4999.26362081  4999.33180124  4999.23168853  4999.37440575  4999.19908334]","[ 4999.18025237  4998.99522018     9.98129099  4999.07742209  4999.18564276
  4999.12074294  4999.17848696  4999.10309005  4999.18075326  4999.15776543]","[ 4999.25494469  4999.24769052  4999.25145153  4999.22075232  4999.26211124
  4999.2682127   4999.2476113   4999.20482919  4999.27249484  4999.25921596]","[ 4998.60957476  4999.18255258  4999.2932774   4998.83383004  4998.94106445
  4999.0957938   4999.03046733  4999.12907256  4998.92302314  4998.38185191]"
"[ 4999.30543797  4999.21035075  4999.10771291  4999.41423231  4999.13801049
  4999.30088541  4999.18305937  4999.3413616   4999.14987001  4999.2968782 ]","[ 4999.2864655   4999.26252957  4999.19453611  4999.15401236  4999.22147854
  4999.34782366  4999.31895786  4999.07676221  4999.06126651  4999.25400934]","[ 4999.24997329  4999.00861123  4999.09846838  4999.09315177  4998.97792694
  4999.08240711  4999.07038413  4999.15466638  4999.07363583  4999.00081535]","[ 4999.31898346  4999.16064305  4999.22298641  4999.29164751  4999.26011229
  4999.31077332  4999.33632951  4999.25852495  4999.2663942   4999.26237699]","[ 4999.2599044   3398.85107244  4998.84975654     9.98117144  4998.91767823
  4998.39436968  4998.80577993  4998.75831289  4998.35363381  4488.74868235]"
"[ 4999.19782339  4999.32355415     9.98025892  4999.24506429  4999.28973105
  4999.17467965  4999.1135224   4999.1780635   4999.21357391  4999.08704539]","[ 4998.86468617  4999.22798788  4999.29440523  4999.3456479   4999.19177054
  4999.08008857  4999.21369246     0.          4999.17720445  4999.37067005]","[ 4999.03738721  4999.16425153  4999.16181818  4999.09162991  4998.84066658
  4999.08815009     9.98118781  4999.19086746  4999.05505667  4999.241009  ]","[ 4999.22596091  4999.28876406  4999.10255856  4999.14840259  4999.29679342
  4999.30607371  4999.20829699  4999.29286732  4999.22276492  4999.20843436]","[ 4999.14588878  4999.26534001  4999.05714919  4998.93384527  4998.57945137
  4999.08068099     0.          4998.60024681  4999.08448248  4998.89443162]"
"[ 4999.32072389  4999.20396987  4999.17652779  4999.19205842  4999.19345524
  4999.19174054  4999.13935297  4999.15863542  4999.27642302  4999.17808515]","[ 4998.90120445  4999.21545288  2649.45568685  4999.27046553  4999.08400058
  4999.18957149  4999.27362023  4999.17130825  3748.97814164  4999.12456383]","[ 4999.08872454  4999.18262524  4999.10491221  4999.16885701  4999.13768777
  4999.04447914  4999.16561987  4999.16121023  4999.24697632  4999.11628202]","[ 4999.27745318  4999.22822654  4999.25970888  4999.25578489  4999.30613459
  4999.12884771  4999.1912181   4999.31115077  4999.24947141  4999.28884628]","[ 4999.17074704  4999.04684344     9.98002657  4999.34555759  4998.94066877
  4999.14445893     9.98249573     0.          4999.07753607  4999.34445993]"
"[ 4999.26992643  4999.35787107  4999.17141978  4999.31673661  4999.05036099
  4999.17761527  4999.20218127  4999.20294437  4999.19708587  4999.33294804]","[ 4999.21574796  4999.24396848  4999.32731255  4999.18818907  4999.09824946
     9.97916359  4999.31283324  4999.17828728  4999.26893192  4999.11697317]","[ 4999.27732648  4999.09943718  4999.1632613   4999.2516342   4999.09800322
  4999.23339386  4999.11410938  4999.21832     4999.2368305   4999.14309978]","[ 4999.22775217  4999.2775397   4999.23405482  4999.19793331  4999.28210823
  4999.24087486  4999.23190565  4999.24845451  4999.22847869  4999.25558073]","[ 4998.9197723   4999.22589803  4999.09701234  4999.11767701  4999.16262048
  4999.14834794  4999.23968806  4999.12048417  4999.1939843   4999.35914665]"
"[ 4999.26039395  4999.16459767  4999.17939136  4999.20780982  4999.13918165
  4998.90235661  4999.29694901  4999.21201632  4999.31608724  4999.32166816]","[ 4999.16612593  4998.98347898  4999.24088958  4999.21867663  4998.86032739
  4999.20174525  4999.29376638  4999.37708241  4999.23935655  4999.29350145]","[ 4999.24979388  4999.20795632  4999.18931303  4999.17417337  4999.0898492
  4999.26636044  4999.04412628  4999.25437083  4999.18841698  4999.15204752]","[ 4999.23499728  4999.29923676  4999.2733736   4999.18918873  4999.19534922
  4999.21726099  4999.36296981  4999.29698631  4999.25007231  4999.25284832]","[ 4999.30744436  4998.33434005  4998.79527854  4998.93922023  4999.12406561
  4999.10734936  4999.25188924  4998.71333389  4998.24828585  4998.40120877]"
"[ 4999.17506367  4999.1631402   4999.2574756   4999.11604871  4999.26182266
  4999.17131047  4999.33783152  4999.14530715  4999.16072546  4999.19563361]","[ 3009.42086125  4999.11169902  4999.21549929  4999.27892251  4999.05189003
  4999.10444032  4999.09847261  4999.18036228  4999.21872005  4999.27443171]","[ 4999.14157587  4999.13145233  4999.00498089  4999.21822872  4999.05267485
  4999.23834633     9.98197943  4999.0125321   4999.05831145  4999.01750889]","[ 4999.22249568  4999.21733467  4999.19287773  4999.19539223  4999.20704834
  4999.18692901  4999.24094907  4999.32919277  4999.28227792  4999.27896325]","[ 4997.76481288  4998.90892664  2609.46697331     9.98153709  4998.01059878
  4998.76736528  4098.28368446  4999.17156566  4998.67032539  4998.97107419]"
"[ 4999.23705427  4999.19178007  4999.22856664  4999.31022554  4999.19988008
  4999.24328451  4999.15972066  4998.6328754   4999.05664006  4999.13772436]","[ 4999.25228174  4999.24356224  4999.21817078  4999.31116028  4998.98391242
  4999.08857166  4999.10221764  4999.22311163  4999.14491102  4999.14361637]","[    9.97943941  4999.05787382  4999.31008428  4999.08564665  4999.04076136
  4998.90565006  4999.07125575  4999.16157058  4999.12703803  4999.12241758]","[ 4999.19824232  4999.22482193  4999.2491371   4999.18143303  4999.15344553
  4999.30436659  4999.24504354  4999.16155391  4999.20075179  4999.18187497]","[ 4999.04908874  4999.20455183  4999.23878644  4999.0413585   4999.18094768
  4998.74888054  4999.33731217  4999.1515904   4999.15575517  4999.0053837 ]"
"[ 4999.02801299  4999.20051892  4999.05497459  4999.05264784  4999.22492308
  4999.13526204  4999.3294573   4999.25789666  4999.06103079  4999.28340789]","[ 4999.32319343  4999.22541341  4999.22703833  4999.24918608  4999.26278558
  4999.26823237  4999.31178158  4999.27252776  4999.17926376  4999.22980637]","[ 4999.15853894  4999.21862608  4999.20901709  4999.11622378  4999.07682361
  4999.22506699  4999.10605607  4999.00579711  4999.01763503  4999.09562333]","[ 4999.24958549  4999.14818009  4999.16649755  4999.13536841  4999.08075032
  4999.22032911  4999.04480668  4999.08275625  4999.15187722  4999.17044909]","[ 4999.24547795  4999.22085266  4999.09660648  4999.20285137  4999.22576109
  4999.0801966   4999.1013909   4999.26938652  4999.08828573  4999.27296559]"
"[ 4998.76333372  4999.0213232   4998.87083186  4999.01451659  4998.87575193
  4999.22455954  4999.10778689  4999.27167181  4999.00975508  4999.26435616]","[ 4999.21029663  4999.15106996  4999.25949862  4999.22769123  4999.27123907
  4999.24620116  4999.23298813  4999.23538056  4999.25729384  4999.23073478]","[ 4999.08927066  4999.17620309  4999.05791929  4998.92925093  4999.16133827
  4998.8769396   4999.03262626  4999.21253355  4999.10594404  4999.13353842]","[ 4999.17922664  4999.22096505  4999.22851738  4999.13841278     0.
  4999.12766728  4999.14917674  4999.12028361  4999.23872214  4999.11633397]","[ 4999.25683618  4999.24016716     9.98148095  4999.16803927  4999.00956443
  4999.23624842  4999.16045344  4999.21206251  4999.26545115  4999.03849414]"
"[ 4999.19816391  4999.0623009   4998.80470525  4999.09738507  4998.68227484
  4999.00233492  4999.09374218  4998.75879664  4999.15072083  4998.30717463]","[ 4999.26646235  4999.21351691  4999.16503531  1079.75933038  4999.20414272
  4999.06214205  4999.2284391   4999.12977861  4999.25231442  4999.14105363]","[ 4998.91677373     9.97917862  4998.97083544  4998.96134675  4999.07526625
  4998.94924472  4999.1424152   4999.1401528   4998.96004256  4998.98797108]","[ 4998.93728592  4999.05120224  4999.03192552  4999.17296088  4999.07672698
  4999.15081072  4999.2024613   4999.16767472  4998.96499831  4999.2841089 ]","[ 4999.28299755  4999.25287478  4999.19334497  4999.2487675   4999.1555583
  4999.33772763  4999.35805844  4999.34132446  4999.28597374  4999.01551464]"
"[ 4999.21203973  4458.44094367  4999.27443731  3699.13069952  4999.19427871
  3848.9694894   3938.92810919  4998.49736795  4998.962666    4998.89556236]","[ 4999.06715648  4999.14711171  4999.216151    4999.21956404  4999.13059258
  4999.18486069  4999.10163587  4999.21589514  4999.2001994   4999.15133296]","[ 4999.08678669  4998.88297988     0.          4999.17888658  4998.63832385
  4998.98814653  4998.96039231  4998.83044094  4999.06597077  4999.175912  ]","[ 4999.14415649  4999.09048643  4999.18063773  4999.02717914  4999.12875097
  4999.03052074  4999.05235139  4998.81407922  4998.86655348  4999.10647675]","[ 4999.02504173  4999.12755061  4999.27619139  4999.19415522  4999.28533503
  4999.38588412  4999.22787025  4999.18443221  4999.19094926  4999.13473035]"
"[ 4998.01850854  1109.38380097  4998.42666683  4999.15224722  4998.9283902
  4999.06110172  4998.21286832  4998.7017992   4998.38359369  4998.75470991]","[    9.97950179  4999.2358898   4999.02005798  4999.13054759  4999.21632603
  4999.22832173  4999.17503617  4999.07648601  4999.0228213   4999.23487404]","[ 4999.02192625  4998.92853529  4999.03734524  4999.14461202  4999.09529985
  4998.87443034  4999.08010331  4999.15348221  4998.98277601  4999.14158851]","[ 4999.04583577  4999.03792679  4998.69744077  4999.00655747  4999.06738239
  4999.09404505  4999.20632008  4999.16425777  4999.19600383  4999.00242539]","[ 4999.31924398  4999.28837766     0.          4999.27318579  4999.33440894
  4999.2248965      0.          4999.37140321  4999.39963834  4999.35386245]"
"[ 4999.15645681  4999.05394299  4999.33042483  4999.33730153  4999.21770828
  4999.2973496   4999.37887257  4999.20485392  4998.98542021  4999.32086291]","[    0.          4998.90057754  4999.1863236      9.98225067  4999.0590731
  4999.04999037  4999.16444136  4998.9414313   4999.07009519  4999.05247382]","[ 4999.03301336     9.98006802  4998.72696706  4999.1117522      9.9803163
  4999.18066797  4998.95982338  4998.86274661  4999.11870876  4998.90945982]","[ 4999.11899333  4999.1158865   4999.01804916  4999.22030613  4998.89841336
  4998.69762519     9.98119686  4999.10607584  4998.92509934     0.        ]","[ 4999.33985573  4999.23714469  4999.31185298  4999.39099341  4999.27246395
  4999.28621136  4999.32863275  4999.2749022   4999.31794482  4999.30598741]"
"[ 4999.3719225   4999.29317645  4999.17685088  4999.33928251  4999.2748752
  4999.17844976  4999.25819891  4999.15136451  4999.38715936  4999.34865042]","[ 3089.48997905  4999.12955028  4998.93195917  4999.03373907  4999.20295274
  4999.0933922   4999.01771756  4999.00304007  4998.98549443  4998.93361341]","[ 4999.16876035     0.          4998.84018253     9.97941579  4999.03180901
  4999.21140515  4998.90490026  4999.02676001  4999.17446915  4999.21834108]","[ 4999.13443058  4999.07836693  4999.05247075  4999.17736926  4999.02262554
  4999.15124759  4999.07786022  4999.02395698  4999.11539473  4998.91419669]","[ 4999.27760478  4999.32891022  4999.29086924  4999.32301601  4999.39326131
  4999.31030727  4999.31499265  4999.37771989  4999.33882802  4999.32928876]"
"[ 4999.18252322  4999.32186904     0.          4999.26792962  4999.28387597
  4999.27722143  4999.30411892  4999.23979212  4999.32887033  4999.1372417 ]","[ 3419.28754215  4998.81427657  4999.08675531  4999.13888035  4998.84985796
  4998.88883652  2379.62201823  4998.99193932  2929.28910066   989.71557275]","[ 4999.21454057  4999.29363045  4999.18122624  4999.22770098  4998.97167942
  4999.20596039  4999.15905411  4999.19229479  4999.12868754  4999.27302649]","[ 4999.03020998  4998.98147227  4998.97362187  4999.14706898  4999.18119545
  4999.06895823  4999.10800525  4998.98002203  4999.19496588  4999.12299229]","[ 4999.3197485   4999.32528524  4999.31004521  4999.3650436   4999.35210365
  4999.27554116  4999.37130722  4999.37340189  4429.41902985     9.97989574]"
"[ 4499.48777249   969.80495492  2019.72962056  1299.74576111  4029.32927788
  4999.27607348  3999.51173177  3949.48086719  1709.77722126   649.852358  ]","[ 4999.05567934   529.90167054  4998.99445403  4999.14124675     9.9797204
  4998.84230675  4999.15568427  4999.1127894      9.98010216  4999.23604848]","[ 4999.19698476  4998.97318809  4999.17432847  4999.17422359  4999.1877636
  4999.15639773  4999.29767632  4999.20588957  4999.03373846  4999.20728248]","[ 4999.17097482  4999.06594838  4998.8892256   4999.0285533   4999.0595646
  4999.07985463  4999.2039367   4999.16494726  4999.14670772  4999.06159585]","[ 4999.2578731   4999.2874493   2369.68733193  4999.35547727  1149.79161653
  4999.35039068  4999.32382655  4999.3619583   4999.33537409  4339.48245149]"
"[ 4999.21955107  4999.24953647  4999.23232789  4999.29258547  4999.24185141
  4999.14886548  4999.14210483  4999.27988107  4999.27903648  4999.23157018]","[    0.          4998.83685054  4999.20784691  4998.85415168  4999.00139764
  4998.86291514  3109.34863569  4999.11751001  4999.0972436   4998.81231105]","[ 4999.2308597   4999.1938817   4999.05589504  4999.29461414  4999.29776868
  4999.19114846  4999.31328643  4999.3001072   4999.19149538  4999.35962378]","[ 4999.02094754  4999.11317496  4999.01684841  4999.21712217  4999.14827422
  4999.20050591  4999.11920918  4999.18271618  4999.12633456  4999.21485422]","[ 4999.23532572  4999.29578039  4999.14248068  4999.33782614  4999.30281582
  4999.31928191  4999.26237668  4999.31568592  4999.35038108  4999.28594725]"
"[ 4999.33350676  4999.16293501  4999.30759404  4999.26730457  4999.29958196
  4999.28586357  4999.21357153  4999.20157416  4999.30241782  4999.21269378]","[ 4998.84245601  4999.11720916  4998.95030241  4998.8291567   4998.94275167
  4998.90907284   729.84212929  4998.9848781   4998.95233973  4999.02671494]","[ 4999.30474175  4999.21848146  4999.10260549  4999.25482759  4999.01508075
  4999.22224137  4999.05773538  4999.15238368  4999.2382948   4999.16945469]","[ 4999.19556834  4998.80887262   769.75315419   919.86163503  4999.20724017
  4999.08188827  4999.00001496  4998.99270906  4999.04156242  4998.9821461 ]","[ 4999.22776436  4999.30540712  4999.28542431  4999.30557786  4999.29624607
  4999.28982843  4999.34710659  4999.40441618  4999.3317537   4999.33286724]"
"[ 4999.27593111  4999.3334508   4999.24043127     9.97929907  4999.28897583
  4999.16007451  4999.37235761  4999.3375843   4999.11159675  4999.34062828]","[ 4999.11624838  4999.09258076  4998.8291532   4998.84882583  4998.96489466
  4999.12079227  4999.09094918  4999.09686712  4999.09529554  4999.05674787]","[ 4999.16675997  4999.24043269  4999.06918992  4999.31525669  4999.32142243
  4999.26154758  4999.25710855  4999.24135766  4999.3059498   4999.26178818]","[ 4999.12120545  4999.16577191  4998.8974006   4999.16412182     9.98004721
  4999.23704951  4999.14933441  4999.20210182  4999.18665962  4999.16295156]","[ 2159.74263716  4999.23440687  4999.28598896  4999.20739309  4999.23324031
  4999.36430792  4999.3164644   4999.29128299  4999.27121505  4809.25986111]"
"[ 4999.37685282  4999.23982344  4999.38488894  4999.25061828  4999.31850595
  4999.27141109  4999.31864973  4999.2992751   4999.3151308   4999.40335285]","[ 4999.10027375  4999.14625372  4999.01517255  4998.93382826  4999.06951082
  4999.17630493  4999.1145144     69.93454896  4999.06948844  4998.95333219]","[ 4999.35548788  4999.17312476  4999.30079282  4999.34714011  4999.16473989
  4999.38356395  4999.20334814  4999.21098677     0.          4999.2637972 ]","[ 4999.04098216     0.          4999.25977975  4999.14201739  4998.99248128
  4998.7804473   4999.13564326  4999.17823354  4998.94957399  4998.99998987]","[ 4999.31310355  4999.34336656  4999.11210185  4999.23958397  4999.2312743
  4999.34135371  4999.35347277  4999.32052271     0.          4999.24723984]"
"[ 4999.26573509  4999.29451374  4999.2988503   4999.25455812  4999.24221814
  4999.20407402  4999.34007123  4999.29611464  4999.34291014  4999.26629502]","[ 4999.33954748  4999.2542096   4999.21578583  4999.1962723   4999.267651
  4999.14449656  4999.17784907  4999.32569066  4999.22088452  4999.23939749]","[ 4999.1602183   4999.37641895  4999.23977765  4999.17730412  4999.23017517
  4999.22300703  4999.19356974  4999.36010744  4999.26132481  4999.20491007]","[ 4999.11120701  4999.10846163  4999.10503444  4999.0812431   4999.18420208
  4998.97410307  4999.04036783  4999.06172531  4999.21661771  4999.03605707]","[ 4999.28787947  4999.2931703   4999.24196932  4999.3306678   4999.25596484
  4999.29651196  4999.31511786  4999.32727187  4999.25281048  4999.22263529]"
"[ 4999.24918644  4999.3033901   4999.413628    4999.33573003  4999.2628963
  4999.30327762  4999.28002813  4999.33395999  4999.27485565  4999.33666591]","[ 4999.14840195  4998.99488077  4999.2763039   4999.09396148  4999.25931259
  4999.0797257   4999.26240248  4999.2468502   4999.10417062  4998.97153625]","[ 4999.1203512   4999.36396256  4999.29560376     0.          4999.27875289
  4999.20850921  4999.29842292  4999.32369297  4999.27565893  4999.29340066]","[ 4998.98271339  4999.16435467  4999.02262528  4999.15610786  4999.23048056
  4999.21895845  4999.14394922  4999.06138923  4998.96437556  4998.95548441]","[ 4499.39861405  1919.6980157   3039.60918583  1369.81482154  4999.35336293
  4999.1822861   3799.49214508  1689.81637431  4999.23427979  4999.34296816]"
"[ 4999.2328088   4999.31874079  4999.33201306  4999.36676957  4999.34066976
  4999.34609784  4999.30215039  4999.36742763  4999.27008629  4999.29559186]","[    9.98243691  4999.26240572  4999.20822526     9.9810739   4999.15921125
  4999.04699978     9.9813611   4999.26772968  4999.17446179  4999.23744257]","[ 4999.28183285  4999.26942495  4999.32721194  4999.20434987  4999.25826379
  4999.27367593  4999.21747868  4999.27322304  4999.25975826  4999.15266644]","[ 4999.06570537  4999.01523829     0.          4999.13431662  4999.06351071
  4999.09995282  4999.01464857  4999.03524032  4998.67143991  4999.10361138]","[ 4999.33236596  4999.29674335  4999.18087268  4999.09896835  4999.35871126
  4999.15426601  4999.24533698  4999.26969485  4999.29820236  4999.34953398]"
"[ 4999.33701661  4999.3138109   4999.38394101  4999.36394042  4999.33316404
  4999.45483254  4999.33864502  4999.28170547  4999.27099495  4999.32000994]","[ 4999.31201343  4999.31133495  4999.20128856  4999.27110064  4999.29267149
  4999.363088    4999.1968209   4999.22215588  4999.26153298  4999.28113244]","[ 4999.25406544  4999.12887572     0.          4999.16753973  4999.28506835
     9.97955633  4999.18648323  4999.27027826  4999.3043463   4999.35195904]","[ 4999.11820563     0.          4998.75732867  4999.00562915  4999.08578159
  4999.13221125  4998.95105555  4998.84496829  4999.03326247  4999.0856991 ]","[ 4999.17146495  4999.23853962  4999.26697174  4999.2087671   4999.14095602
  4999.29471903  4999.28988119  4999.31869491  4999.19081783  4999.30203494]"
"[ 4999.27285223  4999.34185401  4999.27253107  4999.3478891   4999.3294912
  4999.22212433  4999.28165072  4999.31419868  4999.19740457  4999.27656321]","[ 4999.22180455  4999.32057556  4999.11974241  4999.39174969  4999.17138506
  4999.08096476  4999.28076439  4999.06820923  4998.962813    4999.21691534]","[ 4999.22474139  4999.21744411  4999.29778895  4999.2300168   4999.23828292
  4999.16493354  4999.26747235  4999.25549504  4999.33692599  4999.21067054]","[ 4999.12747836  4999.02735029  4999.19684674  4998.95218814  4999.15258419
  4999.1413597      9.97982017  4999.11866425  4999.04923293  4999.13772205]","[ 4999.31244593  4999.24851303  4999.23182831  4999.24184695  4999.1272727
  4999.35558962  4999.19754795  4999.37979582  4999.23345324  4999.24934985]"
"[ 4999.28768205  4999.23755108  4999.31427472  4999.24236784  4999.3703324
  4999.30953917  4999.26517826  4999.32006971  4999.30165244  4999.25668994]","[ 4189.34044656  4999.21250787  4999.27380311  3769.43694573  4909.27610647
  4999.16078216  2659.35509791  4999.21970322  4999.31723233  4999.29000496]","[ 4999.22758541  4999.25598479  4999.17953667     9.98132421  4999.13891138
  4999.17402217  4999.23055004  4999.11122028  4999.26902315     0.        ]","[ 4999.07804284  4999.06717223  4999.04667428  4999.06701721  4999.09264854
  4999.1348875   4999.13646099  4999.13114142  4999.10795843  4999.16671081]","[ 4999.3669444   4999.22239225  4999.26717285  4999.19507728     0.
  4999.23228835  4999.36279898  4999.23724703  4999.20925682  4999.3720661 ]"
"[ 4999.28775936  4999.27827883  4999.28919479  4999.33749038  4999.35049752
  4999.17205169  4999.36378872  4999.25643548  4999.39646867  4999.21235496]","[ 2979.56167242  1319.81088933  4999.23475678   729.88128981  4999.42331412
  4999.24395348  3969.40146057  4999.21674191  4999.21634928  1389.73941957]","[ 4999.16630041  4999.22353774  4999.24395756  4999.09715606  4999.23020943
  4999.2308146   4999.08954638  4999.16916524  4999.20274117  4999.18491913]","[ 4999.1504751   4999.15990555  4999.20616076  4999.07637796  4999.18373652
  4999.14482769   639.82059456  4998.97049773  4999.18777654  4999.19990566]","[ 4999.33570542  4999.24125964  4999.26846894  4999.31810851  4999.18642606
  4999.29918468  4999.19733716  4999.25239554  4999.32713129  4999.25977105]"
"[ 4999.30190644  4999.13200632  4999.24060203  4999.2408574   4999.22001591
  4999.33064555  4999.3330649   4999.3298073   4999.33567539  4999.15920767]","[ 4999.17229834  4999.27423629  4999.15708171  4999.26217531  4999.28196124
  4999.06129485  4999.14347219  4999.27530814  4999.19533845  4999.40847115]","[ 4999.29139875  4999.06203305  4999.10954532  4999.00956873  4999.21614929
  4999.06221872  4999.16764753  4999.24049417  4999.32042066  4999.20354098]","[    9.97962068  4999.08296923  4999.1962671   4999.06891947  4999.08731619
  4999.11703303  4998.95720868  4999.18780108  4999.20758281  4999.13334368]","[ 4999.39229402  4999.35887246  4999.28719986  4999.16366424  4999.28972265
  4999.37915525  4999.44474481  4999.24398609  4999.20769698  4999.21948439]"
"[ 4999.24974853  4999.022839    4999.07563747  4999.25367538  4999.17230302
  4999.29876843  4999.2107803   4999.22800476  4999.26875208  4999.1687495 ]","[    9.98044192  4999.15165739  4999.27361407     0.          4999.2371079
  4999.26516021  4999.22723252  4999.20303678  4999.173252    4999.26605649]","[ 4999.04462547  4999.25913324  4999.20537619  4999.07134848     9.98014207
  4998.9454504   4999.11110026  4999.28550166  4999.1559551   4999.21445531]","[ 4998.94857192     9.98100356  4998.94794369  4999.09085978  4999.03025872
  4998.98501011  4999.17148611  4999.11543845  4999.11070267  4999.07042737]","[ 4999.27965089  4999.32433148  4999.34710733  4999.17840456  4999.37189976
  4999.3212247   4999.30663441  4999.28671753  4999.26651554  4999.31570528]"
"[ 4999.19891676  4999.26472249  4998.95291163  4999.07598395  4999.2563791
  4999.22385639  4999.05508491  4999.06505681  4999.08139183  4999.18105143]","[ 4999.24729011  4999.14584992  4999.21386222  4999.14106752  4999.19140997
  4999.14997284  4999.19910855  4999.25669868  4999.18209892  4999.11148593]","[ 4999.00387832  4999.10527817  4999.20864024  4999.19863198  4999.08359665
  4999.14608548  4999.11699246  4999.25190444  4999.21445791  4999.11194317]","[ 4999.20192828  4999.06881573  4999.10346869  4999.11744414     0.
  4998.85012741     0.          4998.98552292  4998.92312795  4999.00612984]","[ 4999.16328528  4999.04910431  4999.20512848     9.98094194  4999.27708562
  4999.15151299  4999.14082928  4999.22796061  4999.31133908  4999.28043273]"
"[ 4999.27098408  4999.20348608  4999.10810628  4999.18151351  4998.76930287
  4998.58390447  4999.1731935   4998.98078541  4998.85898849  4999.18930786]","[ 4999.22660821  4999.34521568  4999.40127231  4999.27301583  4999.11660435
  4999.14324275  4999.25271899  4999.19394327  4999.24752941  4999.04532944]","[ 4999.08746417  4999.1964688   4999.21268125  4999.12497769  4999.12335588
  4999.15104246  4999.25019668  4999.19184777  4999.13215659     0.        ]","[ 4999.16713671  4999.19781701  4998.94028961  4998.56341399  4998.95033824
  4999.00324857  4999.0322385   4999.06576506  4998.99457958  4998.96692067]","[ 4999.1968205   4999.32656097  4999.24682934  4999.23387671  4999.23160997
  4999.19970227  4999.13467795  4999.25750259  4999.24296623  4999.30244774]"
"[ 4999.1444871   4999.22310312  4999.09973336  4999.07898578  4999.03283551
  4999.10159234  4999.0377199   4999.23536994  4999.29444737  4999.19427293]","[ 4999.32119042  4999.28736521  4999.30786707  4999.34166135  4999.13924322
  4999.3707972   4999.16806618  4999.25024985  4999.23110469  4999.35610481]","[ 4998.83016019  4998.93755595  4999.12580297  4999.0219695   4998.7412042
  4998.89173288  4998.89089739  4998.99256263  4998.67419284  4999.07274296]","[ 4998.62395988  4998.92615452  4998.75118743  4998.99439191  4998.96644148
  4998.69014323  4998.89207878  4998.62114066  4998.8953717      9.98024807]","[ 4999.28422415  4999.38432941  4999.28458034  4999.26577827  4999.25948349
  4999.25106569  4999.20965491  4999.03712651  4999.20180749  4999.33226453]"
"[    9.98185504  4999.2080859   4999.06366094  4999.05389463  4999.4133543
  4999.31730962  4999.37443262  4999.31598149  4999.2431924    369.72475524]","[ 4999.12893197  4999.2582688   4999.23374624  4999.2840107   4999.35273763
  4999.18959118  4999.14169702  4999.34865278  4999.16615713  4999.32224883]","[ 4998.97496172  4998.9388527   4999.19340313  4999.10357821  4998.96512139
  4999.15202936  4998.87145521  4999.04961767  4998.89806531  4998.69049411]","[ 4998.91541672  1009.81904985  4998.45146702  3629.07055077   659.84986787
  4748.47013312  4998.7957907      0.          4998.84002024  4998.79990748]","[ 4999.24428562     9.98128192  4999.19876519     0.          4999.31277604
  4999.35676879  4999.25848314  4999.10578648  4999.20273483  4999.2620623 ]"
"[ 4998.91327459  4999.20283682  4999.03955572  4999.22841572  4999.11525668
  4998.96987861  4999.25253379  4999.32692103  4999.0632404   4999.16843107]","[ 4999.2492846   4999.17842565  4999.27053559  4999.34344759  4999.25834825
  4999.27327632  4999.1750874   4999.17766249  4999.25634968  4999.01260482]","[ 4998.95315499  4998.97500926  4999.05262225  4999.16265763  4999.08722999
  4998.93343188  4999.04604681  4998.97198797  4998.95123033  4998.97817511]","[ 4999.05257113  4998.88475479  4999.01267958  4998.69918145  4999.17897621
  4999.10243908  4999.02334904  4999.08936656  4998.82472944  4998.95135674]","[ 4999.2547773   4999.23796786  4999.18594828  4999.02086601     0.
  4999.33621617  4999.20501317  4999.31351544  4999.28610156     9.9806241 ]"
"[ 4999.0891909   4999.11511386  4998.90218075  4999.36060076  4999.11792109
  4999.13499481  4999.26545662  4999.16900462  4999.24667666  4998.93561353]","[ 4999.31884603  4999.27413441  4999.30148769  4999.20830145  4999.10677974
  4999.30396279  4999.34013441  4999.25024909  4999.34264266  4999.25847693]","[ 4999.06553706  4999.06161582  4999.00722823  4999.14826188  4999.09223772
  4998.92385957  4998.6702053   4998.87603547  4999.08913973  4998.70552029]","[ 4998.92009038  4998.91637733  4998.7539407   4999.04811544  4999.15002239
  4999.19206281  4999.18046669  4999.28353652     0.          4998.99957712]","[ 4999.36098079  4999.22462787  4999.12073332  4999.32557993  4999.25480714
  4999.30841776  4999.2853013   4999.319888    4999.27395461  4999.31637077]"
"[    0.          4999.06194336  4999.32761941  4999.23566766  4999.1876146
  4999.06480254  4999.0834789   4998.9895148   4999.28919722  4999.14041083]","[ 4999.35422399  4999.26007331  4999.16026388  4999.3281875   4999.25072902
  4999.17135498  4999.1674798   4999.35134938  4999.34796712  4999.40896322]","[ 4998.54949708  4998.97472604  4998.92437185  4998.6354006   4999.01183127
  4998.93446087  4998.92956578  4998.99608494  4999.03826673  4998.67717062]","[ 4999.07603724  4998.86692603  4999.03420906  4999.11205756  4999.09756328
  4999.02568015     0.          4999.08689404  4998.92970594  4999.14848875]","[ 4999.34436789  4999.12531592  4999.28370448  4999.31889631  4999.3642677
  4999.17571736  4999.19160648  4999.35646311  4999.34474998  4999.12820749]"
