,diffLr0,diffLr1,diffLr2
771,9.89458222548309e-06,6.490200855877776e-06,7.577808359880597e-06
772,3.314200086852843e-06,2.4865564250470085e-06,4.8305884137867566e-06
773,3.0048392376692335e-06,7.049910846724189e-06,2.274869493706014e-06
774,4.945087857415748e-06,1.3281178164217473e-06,5.439208649863737e-06
775,7.877421201715842e-06,1.8310857934096283e-07,8.199169486250029e-06
776,7.555186862879766e-06,6.502894897414728e-06,8.584090375196699e-06
777,8.72401804437736e-06,3.5922445546703636e-06,9.856665110503955e-06
778,6.057047159454324e-06,1.8687830544094866e-06,1.5421183706512578e-06
779,2.563611323901818e-06,8.563215461316451e-06,4.044561648463891e-06
780,5.80038506110208e-06,7.382698560073719e-06,2.4136324952869272e-06
781,7.334876330345297e-06,7.220366447424433e-06,1.0361861332061787e-07
782,4.071557430952172e-06,1.084456545890951e-05,1.956234394798382e-06
783,3.0636007616424553e-06,9.518704932124866e-06,2.1215215961088996e-06
784,4.901459845117363e-06,3.0522901848554613e-06,5.313274917347176e-06
785,3.102702347238689e-06,7.42365679133519e-06,5.5532435516512054e-06
786,2.719444926546949e-06,3.11684716473715e-06,4.663200488856808e-06
787,3.3089308671635875e-06,3.753772513250582e-06,2.657949424336669e-06
788,2.3005165194110402e-06,6.535553204066227e-06,4.93029524312751e-06
789,2.841731544343274e-06,9.814160340436906e-06,2.476908313921728e-06
790,2.4415519670321334e-06,8.697808276822892e-06,7.534551566331153e-06
791,2.9058625482694747e-06,8.6493744862522e-06,3.951907484569646e-06
792,1.7766700291739034e-06,4.317376529004589e-06,5.011946916226021e-06
793,2.169273900914662e-06,4.906715212820733e-06,7.617667195828161e-06
794,2.440885580051457e-06,8.368942104122344e-06,4.6240348462803684e-06
795,7.681734485013003e-07,7.973236638276523e-06,5.968569824812157e-06
796,1.0834059815509958e-06,3.5942855510040482e-06,9.00502272489412e-06
797,4.628733046734266e-06,4.58825327745146e-06,2.1361817558857546e-06
798,7.260039745770977e-07,7.393895190183049e-06,6.281422439709278e-06
799,1.2230468038156356e-06,5.088916456354208e-06,2.0019496652838457e-06
800,8.177927385508092e-07,6.222857081331321e-06,8.924244846291213e-06
801,3.133644942790178e-06,9.413289673990764e-06,3.2703615326832857e-06
802,2.177128957578524e-06,5.42955923032335e-06,2.441330335248693e-06
803,-1.065793177003179e-06,6.791698174678254e-06,9.027338618875002e-06
804,3.3145496906609303e-06,2.8709738562653824e-06,3.812203517839037e-06
805,3.79441946745351e-06,1.5091003738811117e-06,2.5788402055833137e-06
806,6.186209939294244e-06,6.299375552552427e-06,9.584126045017965e-06
807,9.960230755261458e-07,4.9198968331267e-06,3.333496181972916e-06
808,1.6690741153183184e-06,5.939479388345674e-06,2.1677934790134314e-06
809,6.2763679904793214e-06,7.323080340817436e-06,8.363442186724605e-06
810,6.0075200854052625e-09,9.165183868017768e-06,9.644997632424814e-06
811,5.96350702413561e-06,3.0247322996774015e-06,8.766439683000187e-06
812,5.859447622484906e-06,6.393588274560647e-06,5.6680112229823524e-06
813,2.220841240353725e-06,2.9526098642933365e-06,5.126807210409929e-06
814,6.301161933545203e-06,6.448650675457121e-06,2.367088605483458e-06
815,3.873510507470453e-06,3.863791046538376e-06,4.546634365848307e-06
816,1.2770887651644314e-05,2.3601306179561156e-06,4.161083620935871e-06
817,5.369835497411811e-06,5.644244829131421e-06,1.861474089944422e-06
818,2.735916111808e-06,5.073257439860658e-06,5.813143659870968e-06
819,1.369749546022993e-05,5.277448111565405e-06,2.4064916349109773e-06
820,3.4301371306766694e-06,4.086571153907888e-06,1.5924532710583585e-06
821,5.8885663146096175e-06,3.754682422926947e-06,7.008736650272289e-06
822,3.8126160324207978e-06,4.547532042871883e-06,4.871314940402749e-06
823,2.2678968515583718e-06,9.474691565974269e-07,3.943335245482908e-06
824,5.8507575721188554e-06,2.5898308585706182e-06,1.3481084769569504e-06
825,4.26490609238367e-06,8.426279107089844e-06,3.4836613892333277e-06
826,3.5076708173822137e-06,1.2397630788843881e-05,2.142784897501971e-06
827,1.7628653023467827e-06,9.766988523023197e-06,4.72511010866671e-06
828,7.074623768172365e-06,6.323119809362788e-06,5.621126345328475e-06
829,1.7141552242306778e-06,6.059811551886114e-06,3.8046425561960176e-06
830,2.303361474307611e-06,3.7892558453845742e-06,2.940718380131571e-06
831,3.700680055221682e-06,7.5085150505578664e-06,1.49993813071212e-06
832,2.6449452006238753e-06,8.285755135843375e-06,4.125553914139062e-06
833,-8.940349974293305e-08,1.1262600945124732e-05,6.350563332950316e-06
834,6.934281787334267e-07,1.062440381402381e-05,1.904878470653088e-06
835,3.8788283390995836e-06,3.895419532711129e-06,6.7124776045551684e-06
836,4.312310952941732e-06,4.2315822491769805e-06,2.381160252173891e-06
837,6.620899837723295e-06,6.480870400198521e-06,4.282965419249116e-06
838,4.467337286471379e-06,3.581750687655814e-06,3.291635760974231e-06
839,4.7679588013349345e-06,5.348742620812792e-06,6.80737530537062e-06
840,4.819558995339435e-06,4.14782042480089e-06,4.035662534452892e-06
841,7.078961465318147e-06,2.087496697196627e-06,3.34969077062749e-06
842,6.631571100277368e-06,5.9655785099342045e-06,2.871010866783781e-06
843,3.2441534935511906e-06,1.3812538614263256e-05,6.752181911583872e-06
844,2.7141182637911125e-06,8.134574075804618e-06,7.850355802381752e-06
845,1.7880672266235994e-06,3.630365662745943e-06,5.890026127543913e-06
846,1.013665814882748e-06,1.3618374293763088e-05,8.510571070037682e-06
847,5.140255049553121e-06,7.587845959619664e-06,3.5625420877154465e-06
848,5.647370536867101e-06,4.435847679859368e-07,1.0231171287151498e-06
849,3.952294971189988e-06,6.350204203943231e-06,5.035760248278912e-06
850,3.7130082709526533e-06,5.349679667577237e-06,8.27649378795632e-06
851,4.0271166388355e-06,8.384448174130008e-06,4.67038028400142e-06
852,4.485767322087189e-06,5.299645264507677e-06,2.105744176590289e-06
853,5.037459082771367e-06,3.532600198016644e-06,2.9489049190940228e-06
854,1.3862094033538991e-06,1.2017356789532008e-05,5.988583254047072e-06
855,2.359003328938711e-06,4.153382847168771e-06,7.646580650619108e-06
856,1.0268092719027058e-06,5.5075727931865915e-06,6.820352457384895e-06
857,2.5856718587991386e-06,1.645466661402975e-06,5.584723631527857e-06
858,1.2866437954493456e-05,3.6101689167948405e-06,4.971539245326013e-06
859,3.503734220868885e-06,5.700676260823925e-06,9.195521949842502e-07
860,7.312391047622821e-07,-1.4825387851044605e-06,4.07690909346624e-06
861,6.921207017434991e-06,6.256057983813923e-06,5.831516095068503e-06
862,1.2647397062039844e-06,8.911642163156143e-06,3.0517797833249047e-06
863,6.315341994658978e-06,7.443421631118609e-06,6.057701894678788e-06
864,3.5285203622328923e-06,3.7212548279630667e-06,1.5685425044675968e-06
865,1.7965384121425515e-06,8.393807571705908e-06,8.844662303919663e-06
866,3.4810116976346456e-06,1.047540386221462e-05,3.4952107002632204e-06
867,3.1643506740583747e-06,6.331941343550685e-06,6.872006238445708e-06
868,1.408409584276512e-05,5.206492519212804e-06,6.059692720725927e-06
869,7.747884769791842e-06,4.610911117433265e-06,1.0968718399230067e-05
870,5.227373212580065e-06,3.929013511687646e-06,7.017505368164697e-06
871,2.903447122203964e-06,4.330903150988591e-06,9.312926739426581e-06
872,-1.747294340230766e-08,1.2390717215486554e-05,3.019307441460569e-06
873,3.107117936161453e-06,7.1388658190982916e-06,9.224888148174656e-06
874,4.506564560528036e-06,4.955878888100561e-06,2.1530649721372674e-06
875,8.930930743332262e-06,4.760460182057838e-06,3.3572548285404744e-06
876,7.893981414851383e-06,9.22305330153073e-06,1.5813680275845971e-06
877,5.5126067582207805e-06,7.245830489315277e-06,3.891163446931808e-06
878,1.8727113049664674e-06,2.641823981931847e-06,3.1859207054577365e-06
879,2.1510741275366524e-06,3.309363760651111e-06,5.8036999346322245e-06
880,6.102979963316891e-06,1.642618297443138e-06,8.422306888551154e-06
881,4.799172579500567e-06,2.1411823926576453e-06,2.531000490433269e-06
882,2.8923451585907165e-06,3.989871842071758e-06,4.09780082721487e-06
883,6.659273138164962e-06,4.813052338376708e-06,1.2871726920793219e-07
884,3.789745240644654e-06,8.616974913687279e-07,5.264391969132059e-06
885,3.9990459997439667e-07,1.726463766253275e-06,6.094730804744431e-07
886,2.8030279801581025e-06,7.462942470737392e-06,1.8752029052442861e-06
887,5.075992846219331e-06,4.869319857197395e-06,2.3642842487117355e-06
888,4.873015888905138e-06,6.943254701379048e-06,3.8942960921617925e-06
889,4.304278702971842e-06,5.402155638616793e-06,4.8439198728201435e-06
890,6.266779886609076e-06,4.623051000614096e-06,4.2048103016100805e-06
891,2.0692699436455176e-06,8.943643812536414e-06,3.4652861589587334e-06
892,5.363567846684594e-06,1.0048081669367903e-05,2.588951638978922e-06
893,5.160042862332012e-07,2.9526411668121936e-06,-1.515317582411515e-08
894,3.084808962635139e-06,8.134989688044832e-06,2.32751896679363e-06
895,2.4485693181605945e-06,5.2225535996319515e-06,2.7467113715700275e-06
896,6.218011494418076e-06,1.6147520152444032e-06,2.189579499411275e-05
897,3.9236506458567135e-06,1.8106295457674855e-06,5.7993503092717485e-06
898,3.1941220263611457e-06,2.5746044970684678e-06,3.277883085332698e-06
899,3.988224087240123e-06,8.549215737974654e-06,6.935483778234206e-06
900,5.257965735276739e-07,1.3354423151466742e-05,4.200704156088007e-06
901,-3.834352711017534e-07,1.0239999192835764e-05,7.551664972035636e-06
902,1.2695366485580035e-06,8.213016752322808e-06,2.9959032970128135e-06
903,4.9573532478940506e-06,5.576589096536369e-06,9.155594170037359e-06
904,7.716864983603656e-07,4.2277578742508554e-06,2.189885972719024e-06
905,1.8650665473275985e-06,9.366936640425067e-06,5.7510628680594484e-06
906,3.2765687621633224e-06,5.640162519057748e-06,6.444791601576743e-06
907,4.589940124361819e-06,1.1242101139036448e-05,3.8203086441102414e-06
908,3.1153696866174e-06,8.293809526039759e-06,6.894139226811961e-06
909,5.111814348027514e-06,1.1271539186317626e-05,6.190513042274362e-06
910,1.9270928400448902e-06,2.314396917176957e-06,9.101381947277262e-06
911,3.7452896949330903e-06,8.1632762640027e-06,5.75700505759401e-06
912,3.0666288069638186e-06,7.352814452153465e-06,1.0316372041534716e-05
913,7.792063271877139e-06,8.24662479291634e-06,2.676920113490786e-06
914,7.393683489718836e-06,7.256214023568695e-06,2.5077769975436815e-06
915,4.602247978807106e-06,8.260885565565637e-06,3.716316281223664e-06
916,2.1925756098331923e-06,5.100041073929965e-06,7.319464551623583e-06
917,5.261658556852852e-06,8.194067846154242e-06,3.924043513171158e-06
918,9.837707454746017e-07,1.5989443674772147e-06,6.216094651666456e-06
919,2.0987796957664834e-06,3.3716324933576928e-06,7.443841964147008e-06
920,3.959722400387663e-06,-6.434922447511176e-07,3.5701483861243456e-06
921,3.719915659874015e-06,1.7131702430973975e-06,9.43714339138731e-06
922,3.090064205769897e-06,6.317640597332012e-06,5.823277008434369e-06
923,2.537747754703686e-06,1.931713188333568e-06,4.089120889381258e-06
924,1.7681638949088028e-06,7.411523415040646e-06,1.213499057260632e-05
925,3.122552691552103e-06,1.3594577731138773e-05,5.33834780844197e-06
926,1.2764456126001229e-06,1.1163989169658805e-05,4.969426394590845e-06
927,3.6133176688945523e-06,4.880315784866013e-06,9.117490862156158e-06
928,5.564809866496507e-06,6.269600811946521e-06,2.9936312187173526e-06
929,5.301730760072724e-06,9.05486459251697e-06,1.5028683987759722e-05
930,3.262156134856978e-06,8.529971477423374e-06,5.522711120554837e-06
931,1.1169115983137293e-06,1.1586841841304251e-06,4.865886455756218e-06
932,1.7079841420587899e-06,1.4100362184508974e-05,9.327072883697786e-06
933,2.4478449584392106e-06,6.212890893062779e-06,3.801442692809667e-06
934,8.12239306741361e-06,3.7100809353689543e-06,-6.777823213407718e-07
935,1.8820914274044655e-06,5.890375838663929e-06,-9.221254247549824e-07
936,3.0567408116141724e-06,5.46465668531612e-06,-5.630239321771751e-07
937,2.135052537698544e-06,6.4095808234044125e-06,6.668653079905135e-06
938,1.299822068693431e-06,7.86055559016809e-06,4.078010165795461e-06
939,3.6630740850054494e-06,7.4478606791945834e-06,1.1132129858005308e-05
940,-4.543480143947791e-07,4.282877903246108e-06,2.1317375012107315e-06
941,5.606894036351207e-06,3.834200431292889e-06,4.321973846330198e-06
942,4.558274016257414e-06,4.862179954636061e-06,2.907529513214752e-06
943,3.4580564623871443e-06,8.30875906305985e-06,4.128810426427888e-06
944,5.1998415567811305e-06,8.135990008766226e-06,5.921222250092516e-07
945,2.634562591187295e-06,1.2477159455139155e-05,1.303867201115721e-06
946,1.603183758434391e-06,5.455172534105762e-06,1.5187243564457835e-06
947,5.800909418421498e-06,3.121426599111825e-06,5.6794446601257785e-06
948,1.6038960607977036e-06,1.1121947722513515e-05,1.3011551982020545e-05
949,3.5760335709202125e-06,1.229682316346584e-05,7.994694096769398e-06
950,3.916799534304746e-06,9.906037543605902e-06,7.730651120847124e-06
951,3.4186432029534957e-06,4.252473065883463e-06,7.401514658345733e-06
952,4.150114035591221e-06,8.148858665501926e-06,7.185163679173627e-06
953,3.2497914186448904e-06,6.906948662939151e-06,6.234474728138907e-06
954,2.4886362287040677e-06,5.760716614940775e-06,4.537122904886749e-06
955,3.200796497698364e-06,4.98323416634938e-06,9.944665182883831e-06
956,2.2542946178821234e-06,3.774009322838492e-06,9.071524096191096e-06
957,4.187626963971014e-06,6.954602403950108e-06,4.460472738774076e-06
958,3.5374328982751234e-06,2.9846500559662378e-06,6.769636392836252e-06
959,2.374383304350646e-06,3.706250305768767e-07,7.3262981994780785e-06
960,1.4816546497295595e-06,1.0418587173585772e-05,1.4757354809554937e-05
961,2.6483507487724504e-06,1.3228968108912724e-06,1.0207911680511648e-05
962,1.086613604156666e-06,5.469967471471226e-06,5.651706564320911e-06
963,6.972932619812601e-06,9.47383626118948e-06,1.1235182629582108e-05
964,2.2334641995530584e-06,8.467230876875068e-06,4.380186391050465e-06
965,1.4961022743087142e-06,6.3993362851422584e-06,7.984531697324413e-06
966,1.216464859593399e-06,4.965249183177171e-06,7.952963791321756e-06
967,1.84389817454555e-06,1.8438858357393342e-06,7.563188648589008e-06
968,2.552495092725842e-06,2.8023676313576957e-06,8.706858210757323e-06
969,1.718812229344145e-06,2.48509835215911e-06,9.37639398329584e-06
970,2.459502297722505e-06,2.8674296912859813e-06,1.1970631489302096e-05
971,4.245579201086599e-07,9.381159814849258e-06,5.126348039147306e-06
972,7.987859524234967e-07,7.558639470282313e-06,8.63705179282059e-06
973,2.7196488122690776e-06,2.167675597807269e-06,1.0743959328677764e-05
974,-3.284792911616459e-07,1.864760463612042e-05,1.3772110802809009e-05
975,4.87567827895172e-06,1.128532644045126e-05,7.021135741488344e-06
976,5.492727427229024e-06,7.288613614562034e-06,5.893134354808502e-06
977,2.2849656866186237e-06,9.474636988137856e-06,9.524109034222842e-06
978,2.564808717460747e-06,3.783219255504378e-06,9.19014393582219e-06
979,1.4142706233684022e-06,7.418680157416681e-07,3.016826121539909e-06
980,5.977878439627434e-06,5.783607847463742e-06,7.573597347488406e-06
981,1.1693810275180578e-05,1.279039243808039e-06,2.684391114635395e-06
982,3.3596360913466577e-06,7.578298354628354e-07,1.049265535413061e-05
983,4.804703432974093e-06,1.3127983460997435e-05,5.96834961780905e-06
984,1.5107569305670918e-06,5.626099325027827e-06,3.409738659166969e-06
985,1.5017102624526139e-06,3.5312911724050792e-06,5.124993522669257e-06
986,3.722177038041409e-06,4.120539055347453e-06,1.0625221520774147e-05
987,9.519367133492422e-06,1.8188453575628204e-05,5.461957176601423e-07
988,3.915264779262064e-06,2.049598472332003e-05,9.775361182428665e-06
989,1.533331682482637e-06,5.009966956820325e-06,1.089175288512727e-05
990,3.90761688036511e-06,1.6453226879477138e-06,3.779229821042464e-06
991,5.286445243269906e-06,8.865647786986094e-06,3.501150035406428e-06
992,4.7974620493586804e-06,9.949739100928455e-06,4.116753497258652e-06
993,3.900930596959587e-06,3.914644813174564e-06,8.021347697926498e-06
994,7.90770104065521e-06,8.923260943036838e-06,3.144832394010818e-06
995,2.7841652237605684e-06,4.65516500290058e-06,6.049178219435684e-06
996,2.1214842922847197e-06,3.2355657873359685e-06,8.152861843566896e-06
997,8.829562354382607e-06,1.0989663623942033e-05,1.4309395658680662e-05
998,3.6302927785457807e-06,2.967408019923051e-06,7.332969171713739e-06
999,3.674794731228771e-06,2.4795583732728255e-06,8.305007530754948e-06
1000,1.4309821799857352e-06,2.0520859860458313e-06,3.602664994834828e-06
1001,1.2917269464763183e-05,5.508712364893956e-06,4.697088181291165e-06
1002,6.482118735686654e-06,9.403987684707742e-07,8.320412863592369e-06
1003,7.511127022345797e-06,3.0348349766302204e-06,3.5305538692459046e-06
1004,3.831919441357188e-06,3.001359568996312e-06,7.250573524220516e-06
1005,5.92675412993793e-06,8.68080173865543e-06,2.012192487492506e-06
1006,7.186580606229744e-06,5.547400796017006e-06,5.064701353031296e-06
1007,5.001665644052217e-06,7.572298302183543e-06,7.752588968701491e-06
1008,4.320585831652299e-06,4.316520860134144e-06,1.4267874918761349e-05
1009,6.674667291088666e-06,7.565225873758689e-06,1.0993139944805277e-05
1010,2.6599793179221476e-06,6.699290777283867e-06,4.639148809075116e-06
1011,7.13821444241002e-06,3.7749010538558357e-06,6.796378363181154e-06
1012,3.835696205572206e-06,3.0934857751348983e-06,4.816277131926329e-06
1013,6.1451600693666195e-06,8.119054594275511e-07,1.1577003982568906e-06
1014,9.135870355181389e-06,-7.448105767515947e-07,5.586711139967754e-06
1015,3.795070798757618e-06,2.892503734560773e-06,3.4924270545931305e-06
1016,-1.2874814713478885e-06,4.829773769290193e-07,3.815473369320522e-06
1017,3.8473906967001345e-06,2.7099391262150243e-06,9.665111547230989e-06
1018,8.312450046024047e-07,4.416651210018463e-06,6.809260704304906e-06
1019,1.270162544561979e-06,1.0338617059742202e-05,6.8078028126349316e-06
1020,7.446119066030021e-07,1.191329825077054e-05,1.788309192502347e-06
1021,4.160070853369549e-07,4.584580595165362e-06,2.965047467760832e-06
1022,2.5848816306909977e-07,3.015887389485755e-06,1.3398439221189253e-06
1023,2.2596906430680936e-06,3.1890023361014647e-06,2.837164719729326e-06
1024,7.580571050769817e-06,2.4466282176077086e-06,5.591349028526188e-06
1025,3.2775177804156764e-06,6.149452312092609e-06,1.595814840752867e-06
1026,1.82190402521367e-06,7.02861906896568e-06,-1.0284100546422945e-06
1027,6.509128118102471e-06,6.635051796615505e-06,5.005925448377027e-06
1028,8.024985353982983e-06,7.228592738062331e-06,6.298316736928951e-06
1029,1.8276269330943292e-06,2.499952627665633e-06,5.617964711792017e-06
1030,4.840964229475084e-06,4.030619320638045e-06,6.812532746233379e-06
1031,5.2435218700648325e-06,9.365398814518132e-06,8.479985379315607e-06
1032,1.228215197185598e-08,5.181993621579284e-06,2.4235667230559305e-06
1033,4.266619140922929e-06,6.923084601367082e-06,8.482310894148041e-06
1034,4.633277217322658e-06,3.080139721886736e-06,9.016646415661927e-06
1035,3.708322415343898e-06,2.1874764873761163e-06,7.446843407747108e-06
1036,4.310805685992502e-06,3.38356720126334e-06,6.723492464036152e-06
1037,7.885446674572684e-06,1.250613963541323e-06,6.649304962911723e-06
1038,6.935851466545395e-06,4.320611130518498e-07,6.466949274038907e-06
1039,2.5549208066928007e-06,5.9309620314719e-07,6.220114919265798e-06
1040,3.7483837288412437e-06,3.780702868994853e-07,1.0309779439874718e-05
1041,3.713176086945474e-06,2.9481626148822967e-06,4.728775210264927e-06
1042,8.50901637608146e-06,5.585584739936809e-06,6.022282949157661e-06
1043,5.644850331188628e-06,3.875240580518407e-06,9.450907382858201e-06
1044,5.503587433568866e-06,3.893723403580716e-06,6.24180027545248e-06
1045,3.966897264400207e-06,7.13780385528433e-06,5.807310316520666e-06
1046,2.0922996548053196e-06,8.600606126880494e-06,8.765108143297036e-06
1047,2.6694067499994985e-06,1.1626087924395712e-05,7.502180862158944e-06
1048,3.195038541966491e-06,3.1196125296520373e-06,6.388656851490153e-06
1049,7.75122029480294e-06,1.7342754289801542e-06,2.2191829279066046e-06
1050,7.553041903945661e-06,2.414003974489798e-06,4.703800685640374e-06
1051,8.78076304884035e-06,3.8007731412655567e-06,4.6703457225449366e-06
1052,1.5187102447622018e-05,3.4591956006972894e-06,4.376929886140905e-06
1053,8.057060376806857e-06,7.049090837716544e-06,2.5612503535637467e-06
1054,5.384726288086792e-06,2.883156581478768e-06,2.353267004665587e-06
1055,1.3265802783964097e-06,3.1813898615261118e-06,4.088488792760281e-06
1056,2.748146601327827e-06,4.913175999082861e-06,8.105095414885724e-06
1057,3.878418930087066e-06,4.040378353342867e-06,3.5453082229405917e-06
1058,2.663702647704975e-06,9.284297907553614e-06,6.74532634278829e-06
1059,3.8027936954062937e-06,5.096773375174581e-06,9.657796885794005e-06
1060,4.413702957831674e-06,7.640741833230263e-06,5.358830492129255e-06
1061,1.6875047279453746e-06,5.306327369588137e-06,4.34866316541431e-06
1062,4.203896386092501e-06,4.0149823710934246e-06,2.5836461070667964e-06
1063,8.719733282052258e-06,4.5614268966458595e-06,3.008025486958116e-06
1064,2.4860176895295926e-06,7.870145681335086e-06,1.8490434901358099e-06
1065,3.26834679471305e-06,6.2584344796764535e-06,4.762098329875453e-06
1066,2.804399468346865e-06,8.01925442100904e-06,6.466995713332999e-06
1067,4.594097326835758e-06,9.259238169696307e-06,2.053888212767665e-06
1068,3.452333597054198e-06,5.445185995122966e-06,7.604399070401591e-07
1069,2.252034151971831e-06,5.578665737718051e-06,3.0750795649453434e-06
1070,4.46973070277569e-06,7.802546395441537e-06,4.636364711334413e-06
1071,1.3972765950439814e-06,7.990704132238129e-06,1.623919466748545e-06
1072,2.779719466854336e-06,4.5393555019875705e-06,8.288725906694734e-07
1073,4.406079421711244e-06,1.8493713970449011e-06,1.154493794150015e-05
1074,3.5541090408409997e-07,7.769862071339284e-06,3.25595217185659e-06
1075,2.280837286312979e-06,2.126900137755633e-06,6.295090497700312e-06
1076,-9.011844662517578e-07,5.496830255593857e-06,7.618714515666885e-06
1077,2.996183527955948e-06,2.9445209724553045e-06,1.1371004645882767e-06
1078,5.070599925861209e-06,2.4967926574916233e-06,2.6476012632598645e-06
1079,3.2571495017145083e-07,7.555993866351083e-06,3.988086853086471e-06
1080,1.183510241815071e-06,3.0107392339474777e-06,-4.31206308688552e-08
1081,1.0278856968973432e-05,1.1174031522373641e-06,1.0682412363895352e-05
1082,4.233739605406873e-06,-6.54341824849236e-07,9.372713776418256e-06
1083,2.987734538346318e-06,2.6071516077433397e-06,4.449679259605908e-06
1084,7.264458360061578e-06,2.079464679026083e-06,6.5563182479140324e-06
1085,-1.7912662982622181e-07,1.8445352557254367e-06,5.959721448106984e-06
1086,2.9581744679346353e-06,5.842218479572064e-06,4.563986166180943e-06
1087,2.5540046281836375e-06,2.1220454285312798e-05,8.209465555031396e-06
1088,2.4866221489115933e-06,5.447032345877078e-06,2.5338585717355136e-06
1089,8.448075010740884e-06,2.0390944913013304e-06,7.083898767041346e-06
1090,8.580656690776765e-06,2.859206434030168e-06,6.078340799111271e-06
1091,6.989094651488501e-06,8.193653539082187e-06,3.239637706805909e-06
1092,2.795476524582617e-06,2.618705024225185e-06,4.643055831833549e-06
1093,4.557460502406473e-06,6.028636705137892e-06,2.621242446304806e-06
1094,4.549790278767414e-06,3.1321786880167416e-06,7.179979007898277e-06
1095,6.5762571832250755e-06,8.886227750831184e-06,4.42781644958957e-06
1096,6.344230578342597e-06,1.4965390656069217e-06,1.3036200424559548e-05
1097,4.015458618509873e-06,4.5837661367552485e-06,8.31896212297641e-06
1098,4.93644226280149e-06,3.6241081564772955e-06,2.562306975966548e-06
1099,3.5625661628737165e-06,9.478602212947823e-06,6.732535280189843e-06
1100,3.6654987642026264e-06,1.6862191916330977e-06,2.6625246069264584e-06
1101,2.7510020948191916e-06,6.58172050484031e-06,8.607677042414649e-06
1102,2.4514834330146516e-06,2.506806207881943e-06,6.634456081598895e-06
1103,7.426170021547202e-06,1.3289161958129294e-06,3.2871885622679642e-06
1104,6.867649478660998e-06,3.7685533937471284e-06,3.5800104974594797e-06
1105,7.173738576454468e-06,-6.847953865684156e-07,3.6755491517635976e-06
1106,4.390961160421149e-06,3.1283813679833716e-06,8.590577753791106e-06
1107,-5.643143323301037e-07,3.983330280268793e-06,5.032828408423803e-06
1108,2.314100272007858e-06,3.663267801143382e-06,7.108637392060689e-06
1109,3.601755772588059e-06,3.0870684137015264e-06,8.330847893207587e-06
1110,2.657568577001717e-06,1.7262833179383577e-06,9.032505782564476e-06
1111,1.016192414649006e-05,5.254972665374628e-06,8.214918893620651e-06
1112,4.1456804110910986e-06,5.684988742491726e-06,7.199952305868349e-06
1113,6.1455956889225355e-06,5.447592008709299e-07,1.1309072534610255e-05
1114,-1.9242625608242055e-07,6.220405889361395e-07,7.929689464125005e-06
1115,4.007433669893054e-06,6.5638078738688295e-06,8.30751976950888e-06
1116,1.8701007709168566e-06,7.04277183267832e-06,6.2685726943160905e-06
1117,1.2398644611397032e-06,3.831096399924015e-06,7.278289961209548e-06
1118,2.2760024072975964e-06,2.0612109390038454e-06,5.765368316375895e-06
1119,7.875173071664766e-07,2.800668313720607e-06,7.42930427638496e-06
1120,2.6015619707318336e-06,6.828328236456553e-06,7.62239155853128e-06
1121,2.5485922712948624e-06,1.0289991338456788e-05,5.703930799239228e-06
1122,1.878234041940255e-06,9.522811071125207e-06,7.287694855221238e-06
1123,4.724697657814199e-06,2.1026831973652653e-06,9.822427696563548e-06
1124,6.202586917838617e-06,2.9929759201147034e-06,8.91769553021956e-06
1125,5.22238258254097e-06,5.869612224231087e-06,1.4543088910483122e-05
1126,3.053678577155151e-06,6.617153723278594e-06,9.888793147702356e-06
1127,1.0107127416655817e-05,2.1752262791900366e-06,3.6705815422988894e-06
1128,1.1753142651896015e-06,4.223307515718287e-06,4.6684513252878e-06
1129,1.4291333745820308e-06,7.20353582801183e-06,9.489114693544182e-06
1130,4.672427530476574e-06,7.250139229696411e-06,7.218250905655915e-06
1131,4.7053355838350937e-07,5.941874757355059e-06,1.359710660107843e-05
1132,1.1954659543920812e-06,5.9875548453156295e-06,5.010792148454581e-06
1133,5.723282625691279e-06,7.032505742312075e-06,7.932961014971379e-06
1134,6.778640961211885e-06,4.619696983957073e-06,-4.7978943621204395e-08
1135,5.0770850752505865e-06,3.1861364312802654e-06,2.931910998464314e-06
1136,4.619447373195563e-06,3.889633506574071e-06,4.1414393598048024e-06
1137,4.2841028388952364e-06,6.152090230909597e-06,3.9453611612425974e-06
1138,3.7163136914999173e-06,3.465763108010216e-06,1.1532956079346715e-06
1139,1.9857713573085714e-06,2.586904894616719e-06,4.984688450524348e-06
1140,8.073659930046477e-06,3.4714973866689245e-06,3.932524287754701e-06
1141,2.2384962838648113e-06,4.8118560112406965e-06,4.523677691324596e-06
1142,3.3845830669826115e-06,5.2650889364309e-06,1.228023106517309e-06
1143,3.023419935572067e-06,8.154346085702765e-06,4.80749835839372e-06
1144,7.143828619160047e-06,4.577455589531144e-06,4.0460280258233815e-06
1145,1.3706740823374055e-06,7.04365532259886e-06,1.8392607329217766e-06
1146,5.671539955048022e-06,7.709876284651608e-06,3.4728477192273733e-06
1147,4.104438783678847e-06,7.990515109609365e-06,1.452804955828676e-05
1148,3.900806599007797e-06,2.6826795314741954e-06,6.8091771316968465e-06
1149,2.303242822124358e-07,1.1935519018432126e-06,1.052121200298524e-05
1150,1.0091856791006812e-05,6.254934139462195e-06,5.894280662413286e-06
1151,3.47624951724135e-06,3.4026287533729036e-06,9.790122162324657e-06
1152,4.8090385361463614e-06,4.684047656538443e-06,2.0581431217731266e-06
1153,1.772197557939496e-06,5.458261643551048e-06,1.5221711288713595e-05
