trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 2409.18118374  3319.06578528  4998.61872824  4998.92765495  1579.61785445
  2109.41093972   269.81242886  4998.75447148  2839.24806632  4998.55275241]","[  19.97448488   19.96806779   69.95995225  119.94507651    9.98405704
   49.94791925   29.97627712  189.91017808    9.98405704   49.94791925]","[  9.99103651  59.97812656  79.96714517  29.9739869   19.97255861
  49.9746619   39.98878968   9.98261971   9.98148987  29.97880244]","[  59.91844268    9.9846735    29.95997786   69.95332648    9.98447239
  199.92892122   69.88101019    0.          279.84858485   19.96906341]","[  79.9483277   119.90888893  179.89227323  149.87879759  129.90372925
   49.93674792  129.89890166   59.96645459  179.91225908   59.94012582]","[ 19.96984994  49.95071816  59.98154474  39.98399223   9.98939401   0.
  39.95412803  19.97655602  49.946424    39.9861744 ]","[ 4997.73177338  1149.59433208   759.86822626   669.46218698  3648.97227108
  2019.34916213  1709.33131922  4728.76703339  1269.75456202   329.81004113]","[  59.96497275   49.95133769   59.97182419  259.91202351   69.97252167
   39.95029363   79.93341441   29.99190874  249.8782006    19.96190023]","[ 219.89407175   49.97293793   69.94322062   79.872601    109.87325333
   69.89416087  129.86488646   39.94194947  129.83637494   69.91902605]","[  89.95193271  479.75623126  359.78345097   89.90436665  549.82262844
  289.81909238  149.89285103  119.94269647  299.74735675  399.72597293]"
"[ 4998.56200406  1839.11333861  4998.72669571  4999.06574786  1519.44618356
  4998.72669705  1929.0975483    939.43018903     0.          1519.57461044]","[ 189.91015191   39.97445106    9.98855959   99.96126758  179.86764797
  149.95365684   19.9613743   269.88879289   39.97445106    9.98855959]","[ 49.97799576  39.96581132  39.98684451  19.98398347  69.97247311
  59.97270232  39.98430635  39.95188872  39.96704837  19.98443961]","[ 69.95813638  89.95258338  29.96729436  79.94963217  49.95617183
  69.9729778   29.95911069  39.9878296   99.92614442  39.94686721]","[ 549.79882956   49.94684854  119.92666741  269.76407098  219.88362165
   59.96161564  309.88616476  119.95920889   39.9374541   489.83741788]","[ 179.95186128   29.98479333   19.97949974   69.9673319    79.97839694
   69.93668497   49.97369367   69.95765601   19.97345525   99.93875631]","[ 4158.977639    4998.52771984  2409.39234512  1379.76799895   639.86139706
   659.61981998  3449.18375095  3449.15479204  2939.37336121  1999.17286324]","[  59.96156456   39.97781458   29.95442712   19.97267959   29.96428733
   89.92462691   29.98736165    9.98406725    9.98701337  109.95241838]","[  59.9348101   149.92706286  139.89755933    0.           29.96346228
  189.91887261   69.96267959  339.83749026  209.8783734    89.94418653]","[  69.91236578   59.90185048  339.76678754  389.8327165   199.86331744
   39.95678775  399.77862425  289.85028518  809.74714098  489.80969021]"
"[ 4578.57398892  2419.19684948  3309.07694679  4578.57398892  2419.19684948
  3309.07694679  4998.6345695   4998.68648188  4999.03619975  4999.03171603]","[   9.98283532  149.86373633   39.95565067   39.93728645   29.96293813
   19.96721089   49.97698287   39.94017722   69.89998017  159.95368459]","[  29.96721087   39.97390945   89.94998546    9.98159428   39.9733481
   99.95040773    9.98849911   59.984064     19.9930877   159.95044487]","[  69.95526714    0.          189.88105138   59.95964395  109.97645109
   29.98878171   79.94748221  129.87618725    9.9812087    59.96157679]","[ 119.92757982  129.90266434  119.9036311    59.92764374  229.92468147
  169.8960476    99.88069428   69.94645089  169.95587381  249.86832197]","[  89.9239301    29.96438312   29.98445877   49.98461555   69.96133252
    0.            9.99117345  119.97121132    9.9892924    29.98956738]","[  339.75732306   659.82735171  2419.20538396  4998.58740927  4998.96850227
  1279.76000633    29.94571674  2329.33383635     9.98790454   489.74695322]","[  0.          29.97392299  29.98526623  49.93225778  19.985122
  69.95970474  49.98128526  49.98326113  59.98225666  29.96497148]","[ 139.9223259   249.92398932  309.80817999   39.97866009   39.96155472
  129.93810139  109.91941214    9.98346339  129.88873809  249.86668671]","[ 539.69401439   39.93512857  309.77400106   79.95307457   69.95699473
  239.74365651  199.93549052  199.83501309  389.91758967  339.75773053]"
"[ 4998.63929599  1929.11350428  4998.63929599  1929.11350428   839.74545864
  4998.88907284  4498.81760208  1929.11350568   939.43062414     0.        ]","[ 19.98037662  79.96984865  49.94229936  79.9497564   89.91122118
  99.97416399  59.94339582  49.96283054  49.93771773  69.9100742 ]","[  79.97315446   69.97179855   99.97122105   19.975791     19.9642409
   69.97622221  129.91317548   29.97421659   29.9722155    19.98323126]","[ 119.97266946    0.           89.97734109   69.9760971     9.98936407
   19.97554515   29.96737411   59.95869275   79.98905378   59.96103592]","[  29.9646134   109.96481732  259.88240202   99.85058874  139.95138304
   89.90773958  109.92922464  359.83633604   49.9134198    29.96467852]","[  19.97386199   59.97328494   49.98471996   39.96902557   59.9816524
   29.96332288  189.93204779   29.97435306   49.96941303   49.97704612]","[ 4998.61802933  2779.47451038  2209.42318422  1169.72343689   879.72935182
  4998.92807916  1199.76982558  4388.8993611   2908.71423822  4398.93027712]","[  9.98193205  69.96789819  69.98789594  39.96928507  49.97476077
  59.9556162   19.98104997  49.93300171  79.89427327  89.98100177]","[ 179.9009512    89.92127322   89.90543415   39.93931675  139.95899919
   19.96998088  289.93633486  139.94408744   99.95578413  109.90213101]","[   69.9526395    179.92360585   869.62139904   789.73670952    49.93803538
   729.72209772   399.8723026    319.82866956  1029.46286798   399.66718997]"
"[  939.43156777     0.          1519.57814767  4998.45462624  4998.68071211
   939.43156777     0.          1519.57814767  4998.45462624  4998.68071187]","[   9.98230095  119.88822501    9.98289877  119.93572707   99.97418121
   59.94339753  129.89921778  129.89921784   79.92363861   39.96463141]","[ 49.94088284  29.98709109  39.97609957   9.98551144  99.95980682
  29.98137677  99.92391526  39.97715072  19.97128833   9.97969473]","[  19.97164219    9.97965792  169.92495614   49.97118434   69.95983452
   89.96030098    9.98876373    9.98055898   49.98811662   79.95239745]","[ 139.92965279  169.87790678   49.96103326   69.92810711   29.95217964
  579.77308992  469.73017234  139.88771274  389.66965078  169.88912185]","[ 19.97470082  69.96044177  39.9833566    0.          89.96156079
  49.98468958  39.98959099  59.92483404  69.96981318  39.98274816]","[ 2309.32099725  2119.44349726   799.57116933  3958.88363042  4998.71538808
  2809.41975848   249.78485056  4998.69374184   709.81345411  2928.69926755]","[ 139.96481469   19.98792595   19.97633601    9.98487259   59.973784
   59.9792968    59.96369747   69.93027771   59.95609802   59.96826053]","[  39.96627001  119.92078062  169.96895435   79.93941303   29.96382615
  139.87444525  299.88860862  139.92237219    0.           19.96320813]","[ 359.8790533   979.61162821  259.92715294   19.97465768  319.84053673
  589.81700709    9.98598583  449.76392941  419.83536019   49.90962168]"
"[ 4998.67703391  4999.0355669   4999.05580493   249.85546108  2199.3464078
  4998.90585692  4998.95584753  4999.0558056    839.74579322  4998.87525526]","[ 209.9180734    39.97218038  159.97192178   79.92366763   39.9646337
  209.9180734    89.9095375   189.9438158   109.96705166   59.91041959]","[  29.98476917  129.95791509   19.97461845   39.96881041   99.97938599
   29.98402599   39.97145616   19.98024559   29.97605984   39.9704942 ]","[ 79.96994975  99.9255136   49.92806462  69.94838984  49.96804835
  69.97069867  39.9735729   39.97600125   9.98422634  59.96490824]","[  49.94986727   19.96513047  199.89197785   39.95399639  259.87288656
  179.91083964  119.97095446  129.94809004  159.93376797  239.86390611]","[  79.97948878   19.97619748   19.98089134   49.97106828   19.97633201
   19.97248071  119.9353609    89.95426736    9.98570138   89.91741082]","[ 4998.87571457  1559.61629979  4998.68697727  1269.58524189  4408.2981955
  3638.9723727   4998.96198968  1519.77111566  2709.32312783  4998.91957561]","[   9.98595906   69.95529754   29.98945005   29.98007798   19.97905097
  109.9642521   149.94281836   99.92850343   59.97101631   39.97774624]","[  29.94901921   19.96675632   99.85771778   39.94197024  249.86758764
  279.90937813   49.94762489   99.93024587  139.92312773  129.94591018]","[ 129.86464243  519.79310887  329.87419701  579.78935907  509.79460688
  269.70921174  519.76399772  589.78832426  449.87197204  399.81255675]"
"[ 4998.63120715  2269.28531968  4608.73885695  4998.86420541  4998.63120714
  2269.28531968  4999.02542986  4999.08490987  4998.50342425   839.74557247]","[ 229.91200239   89.91862217   39.98229999   39.93832461  259.92674267
   39.97218273  159.9719212   229.91200229   89.91862215   79.92958238]","[ 29.99115937  29.96766879  29.9876804   29.9885242   19.97082032
   9.9876064   39.9624885   59.96018276  39.98602101  49.97916711]","[  19.9902921    49.93994604   49.94846835   79.94100825   89.96390602
  139.94800317   19.97760928   59.96665439   29.97903471   69.96874683]","[  29.97115348  249.82710011  469.80507119   39.95362615  159.87750095
  249.88262887  139.87402957   39.95308204   39.95417937   89.93240779]","[ 49.97653943  19.98181302  49.95234733  49.95892526   0.          59.97324595
  49.9577384   29.97994431  39.95686037  69.96490734]","[ 2029.21547493  1729.30716547  4998.89403068  3108.81635862   999.69004081
  4998.75629613  2839.09170002  1869.42374487  3009.13143335  2889.06619731]","[  19.9814792    49.94390421   59.96766439   59.96051322   49.96655853
   19.97412412  129.95291405  119.9262102    39.96092985    9.98311691]","[ 129.83686759   69.91925846  239.84752336  119.89514452  149.93458393
  169.90707478  149.96372979  159.90768539   99.94945279   69.9029796 ]","[  49.96303853  279.76992735   19.97092979  159.93699481  839.63300666
  389.82467411  279.86803385  219.92488016  259.84831967  209.90363799]"
"[ 4588.71802318  2878.63957395  4998.90438232  2858.74814849  4998.90438246
  4998.89053566  4588.71802318  2878.63957395  4998.90438232  3009.19793223]","[ 199.9124898   159.79498334   99.92389629   39.9823027    39.93832534
  259.92649866  169.9012482   179.80316229    9.98332484  169.9379292 ]","[ 19.97752873  49.94856206   0.          49.95135832  69.96010991
  39.97464026  49.97695728  99.92849084  39.99067643   9.98662204]","[  89.95664755    0.          239.87929516   69.94278701    0.
   29.97281325   29.96639921    9.98599725   59.95197365   29.98809996]","[ 289.85216735   39.95407472   19.97831636  149.93775889  159.93177762
   79.94917898   29.95014032  279.8418484   129.95484804   19.97409726]","[ 19.97415808  69.9623975    0.          49.98240866   9.9884211
  29.9871485   39.9784578   19.98752067  19.97080571  69.94760105]","[  709.83657791  3159.04289165  2019.61741598  1349.83233374  3408.88215229
  1059.84935843  4998.60386092   459.75422481  4998.50463854  4529.14079508]","[  29.98399235  109.92237875   39.9799314    19.98671587   19.96870817
   59.94238083  129.97545616   39.97167309   29.98006486   39.98281819]","[ 239.91081333  219.88237026  229.90564476   39.95609352   89.90650829
  139.94410447  129.89734901  129.90931035   89.97160818  159.86230847]","[ 239.86838784  529.70524672   39.95868177  539.81303241  269.93000938
  269.86175232  479.70630756   39.97029356  539.75191515   69.91373204]"
"[ 4998.87531027  4999.01343076  4999.08877931  4998.48232916  4999.01343076
  4999.08877937  4998.48232916  4998.87531027  4999.01343076  4999.08877931]","[ 319.87878102   19.96737395    9.98378525   39.9720291   239.85244736
  279.8863095   229.77384586   69.96879287    9.98975689  339.90020057]","[ 29.97745784  29.97478447  49.9793022   79.96120658  49.97337972
   9.98843555  29.98489812   9.97909959  29.98815675  69.96999536]","[  39.95324083   29.96779438   19.97794766   59.95995384   49.95251567
  109.93438376  119.92034005   39.968899     29.97467432   69.97837925]","[ 129.88955221   59.93035231  189.89692034  279.63046523   29.96569339
   29.95933978   59.95421606  149.86753671  259.83767876  199.82430499]","[ 129.968919     19.98064722   89.94959301   19.98592791    9.98138399
   49.95844924  109.85051112   19.9759357    69.95140839   79.92907913]","[ 1769.45997377  4378.39893393  4998.61521021   259.82487734   369.69630162
  4998.14967404  4998.30529757   259.82487732   369.69630162   519.65087734]","[ 79.96343189  39.97926026   9.98085928  59.93118045  29.97041317
  59.96757372  59.92702826  49.97326248  39.97392705  49.97192757]","[  99.95584675  139.92233358    0.           19.96322063   49.92265679
  119.87603436  329.7874683   149.89317637    9.98254439    0.        ]","[ 509.83608815  249.74777142  189.93719728  199.83921924   19.96893165
    9.98604392  529.75919278  399.79725477  159.86786252  259.80661705]"
"[ 3009.18176666  1589.56043525  4998.5070891   4998.43571029  4998.4674057
  3009.18176452  1589.56043525  4998.5070891   4998.90000495  4998.60699429]","[  29.97495241  239.84972398   19.97019375   39.96769511   29.97495241
  239.84972398   69.94848988   59.90349567   79.94963993   49.96148898]","[ 79.96343969  39.98609328  29.9561528   39.9913836   19.97951995
  19.98841456  59.98916177  49.97692274  19.98220745  29.97454709]","[  59.94167964   59.96828224   19.98878856  109.94825049   49.97044597
   29.95075811   79.94963232   39.97263706   19.96955738  159.9258522 ]","[ 179.8960859   169.89077179  159.8226274   119.96234344   49.91895865
   99.96483922  359.76623937   59.93907138  309.90290271   39.95190487]","[ 59.97608857  49.9899445   39.97202247  19.97813919  19.96710904
  29.99287392  69.97600015  59.9576972   59.96707778  29.96975178]","[  519.65194852  2219.28659458   709.83787235  3189.06245043   499.75226126
  4998.44776549   639.84621486  2039.55338068  3028.98646364  4998.92331656]","[  89.93735243   49.95067178   49.96641915   49.9556315    19.97098564
   19.9661834    19.97665671   49.96334596  299.89250008   39.97799819]","[ 139.91382275   39.95887906   69.92527807   69.93973051  159.92857065
  229.94956961   69.89099782   99.9267795   309.83554875  419.82432054]","[ 379.92234113  199.90456074  669.8097371   569.64206429  309.730916
  969.66399715  179.77901569  289.91068658  449.80563318  439.78539118]"
"[ 4998.96588314  4999.10051269  1339.51978419  4998.4021196   3378.71985774
  4998.18247794  4998.4021196   3378.71985774  4998.18247794  3378.71986069]","[ 229.92387472  189.90982209   59.94281987  299.86942373   59.91418234
   29.97203359   39.93418982   19.97493197   99.94286472   19.98506953]","[ 49.97927231  49.96975179  89.89861896  59.95208829  29.97688633
  49.98851607  19.97913268  39.9489734    9.97997046  59.96911896]","[  89.89305868   69.96052569  189.93921901   29.96794821   39.96550423
   99.98248532  139.9427635   159.91312163   59.96036899    9.98213973]","[ 149.93753403   89.92190719  149.80020091   19.97066298  189.92830383
   79.88515444  159.94160783  189.93206526  229.90819631   29.95701685]","[ 49.97999661  49.97058546  49.97847424  99.98122045  49.96880537
  29.98761539  29.97428535  89.96789734  59.96899467  79.9749727 ]","[  339.82976167  4378.51498169    49.93352089  4998.48560417  4998.74516281
  4998.89816542  4698.49852289  1249.67878677  1499.54524355  4998.54111541]","[  29.98825912   79.97163141   49.96910026   19.96591472   69.98468238
   29.9856058     9.98024865    9.98231632  129.93623916   49.9634231 ]","[  99.92387074    9.98468593  259.88364511  299.89953111  239.92442649
  219.85893337   79.94407651  119.94705119  169.88577008   89.94059219]","[ 329.64889154  169.87658857    9.98307665  889.58157212  899.53266836
  299.86347759   39.9518957   249.79075605  219.87115126  459.83782611]"
"[ 1029.59914826  4998.96766363   629.83676502  2859.44114259  4998.85083943
  4998.32217785  1029.59914826  4998.96766363   629.83676502  2859.44114259]","[  39.95592173  109.94166616   39.94958463  149.82628119   59.91418442
  149.96482071   89.96242415  109.89732005  209.84148747  209.86406015]","[  49.97546973   89.98055342   39.97556881  109.96316448    9.98172679
  109.9329569    19.97843674   19.98649816    0.           79.96855706]","[  39.94822013   59.97720132   19.99010948   59.90193065   39.98077424
   29.96627807  319.78932664   89.96453998   69.92689289    9.98590212]","[ 359.92472666   39.9278951   209.94534028   59.93596778  199.8306903
   29.96150229   29.9665864     9.98498277   49.95971921    9.98508893]","[  49.97136004   79.95452409   49.98854012    9.98055965   39.97572153
  139.9287141     9.98742749   29.99005327   39.97005094   39.94892068]","[ 2859.13754496   799.43234083  1989.44792846  4998.35884195  1149.69850572
  4049.08897498  4998.83341921  4998.364511    4998.29285311  4758.32668778]","[ 19.9900577   39.97256741  69.94510126  19.96759055  89.91067076
  39.96560183   0.          19.96779471  39.97179009  49.95746856]","[ 159.85758298   59.91902666  149.89359686  219.91847675   19.96918517
   29.96946162   39.93888445   69.96677524   79.93309873   29.95392819]","[ 369.80728579  359.77620267  399.82975556  499.8369987    89.95480925
  289.93420452  339.87484108  199.91251454  139.95173538  219.75372146]"
"[  839.69124058  4998.95403495  4999.05318154  4998.80043381   839.69124053
  4998.95403509  3149.07005467  2289.0653295   4998.54656364  4998.80043381]","[ 179.90729477  189.86017187   19.98046075  109.89738124   19.97220385
   69.95355841  529.7528323    19.97220385   69.95355841  529.7528323 ]","[  29.97549751    9.98326514   29.96777096   49.95844038   19.98511204
  119.95752533    0.           19.98910949    9.98185792   29.97302877]","[  59.97665895  199.92249467  109.96164034    9.98316931   59.94078528
  169.88090374  149.92527748    9.98670028   49.94946126   59.96118237]","[ 619.71763493   39.94074552   79.95862687  249.91947295   29.95448219
   29.95072799  119.96026075  179.8310833     9.98090313   89.9164817 ]","[  19.98017986   29.96328231   59.93209066   19.97387054  149.95444304
   39.96537369  159.87873566    9.98120887  139.96758621    0.        ]","[ 4998.7842085   4998.8604014   1189.6142201   4788.6211786   3299.42188932
  4998.17897525  3299.42188864  4998.17897912  1649.61301891  3289.1675813 ]","[ 39.97481134  19.98933076  39.9740003   39.97324993  59.98493814
   9.98588907  59.96520646  69.94302817  19.97571214  39.96742949]","[   0.           99.95001319  159.81523885   49.93522087   69.92647748
  169.95198807    9.98254439    0.           39.94777399  109.88519129]","[ 449.66599302  529.74255135  439.82279829  339.78903788   39.93481732
  779.52243241  149.95389562   49.9553006   359.72960779  619.64141068]"
"[ 4998.43175256  3069.30603752   299.85494431  2179.27507392  4998.88140462
  1049.68726003  4999.04378449   299.85494431  2179.27507392  4998.88140462]","[ 149.93043133  119.94936505   59.92968273   39.95472833  139.922912
  129.87725561    0.          139.9572887    29.97610379  199.9233046 ]","[ 59.9644948   39.97802991  49.9726427   19.98203131  49.94083093
  29.96665388  29.96084833  79.96796597  59.97696652  39.9891107 ]","[  59.94148732   19.96657395    9.98399327   79.96207398  139.94487936
  109.88906934  129.9458934    69.93065819   99.92839887    9.98597645]","[ 479.79408706    0.          179.92642467   59.95548689  379.8742445
    9.9857646   429.7300716    69.92896122  419.77433239  179.88349219]","[  29.9825171    69.95895706   39.94927323   19.96873152   29.9843885
  109.96149217   29.98089323   49.94474986    9.98268899   39.97646709]","[ 4998.80681189  4998.85681571  4998.67411173  4138.88531657   639.7301979
  3408.7316497   2869.07933536  4698.55964869  1649.61453503  3139.21816016]","[   9.98271158   39.94395097  109.93348318   59.96770498   49.95151341
   59.97189505  269.90104888    9.9825454    99.93562337   29.95922254]","[ 219.83172429  179.8392451   169.83154687   49.94606352  199.87617733
  269.92978755  179.9264424   419.82542726   99.92403758    9.98468593]","[  19.98355212  799.58615035   19.96219939   99.88247046  359.81566692
  259.92864344  259.90782405   39.93353399  459.81305322    0.        ]"
"[ 1049.6864509   2799.00557901  4828.87114475  3689.10570129  4998.61580255
  2799.0055786   4828.87114347   789.6985701   4998.6534446   1049.68645124]","[ 249.84031202   69.92963571   79.90087616  249.84031202   69.92963571
   79.90087616  159.9033156     9.98942997  129.95947788   19.96459745]","[ 89.96613014  39.97973213  49.9745194   49.98479935  39.97330885
   9.98553545  39.98190967  49.98140276  19.9901946   39.97233855]","[ 39.94545033  39.98076477  59.96792856   9.98657017  39.95521467
  49.96919665  59.96654305  19.9924759   39.96687522  89.9505073 ]","[ 169.90491964   69.92754283  169.87370379    0.           59.97038903
   59.9574017   229.92843204   29.95891018  409.88437833   19.9755346 ]","[  29.98448656   99.95789631  109.93314137   19.97784534   19.98401582
    9.98361292  109.98160403   29.96605244   59.96954461   49.97943488]","[ 3089.38183146   659.71402224  3669.12518307   339.7229526   4998.56760477
  4998.60374631  3358.78316715  2509.02510579  4958.30259198  1149.69952347]","[  69.96473159   39.97636331   89.97092068   49.97224347   39.98146468
   79.94435251   89.96248194   19.97378201  119.92358644   49.96713243]","[ 259.8850012   299.89956291  109.90818925   79.90578918  189.81834276
  179.90372554   49.97011894  169.93016844  149.92595604   39.94680801]","[ 489.66525704  889.65984136  819.73625198  319.7638076   219.8560637
  369.7829023   409.74085274  219.84197404  389.77022113  549.66387658]"
"[  789.69305253  4998.6600521   4998.41408353  4018.97358784  2039.20554411
  4998.91951883  4998.82489888   789.69305259  4998.66005407  4998.41408405]","[  39.97345683  219.80203207  159.95693122   29.95238152   69.96296002
  129.88529104   19.98109046   79.94711589   19.9767449   209.81693722]","[ 19.97652682  39.95718377  29.9649986   39.98773841  19.99205898
  29.95555351  59.97065137  39.97736712  19.97765168   9.9858978 ]","[  59.98376035   39.9850284    59.98258441    9.98791603  129.94298552
   99.97257243   19.98945473  109.96761692   29.98526874   59.94217556]","[  29.96287182   19.97179262  159.95472222   39.97237111  109.91775849
  609.7348636    79.93457747  189.90267728  399.83836278  289.85082183]","[  59.97867273   59.97543483   39.97536394   49.96293348  129.96878871
   19.98747336   69.95716654   69.95280351   39.98297634   39.93187801]","[  509.87467137  4998.52007015  4998.75045292  4998.79582856   389.81334303
  4999.00446375  4998.64814929  4998.58012013   359.78196235  4998.68829648]","[  59.93794571   79.90670125   59.98008406   79.9174538   109.95067929
   19.97791092    9.98681808   19.97237037  119.94121621   39.95051451]","[  39.97312909   19.98405796   19.97399019   59.94563743  169.88436998
   99.92524159  179.94865567  159.87126263  159.91907821  109.85483106]","[ 469.66857243   39.98342729  429.6633395   409.77348409  359.71827833
  109.86841352  149.90788832  199.89176298  329.8293467   419.78482237]"
"[ 4018.97801859  3469.31674114  4998.91911026  4568.55577398  4998.29689373
  3539.12797602  4998.91910939  1069.80523555  4998.90599054  3469.3167404 ]","[  39.95552389    9.97974333   19.96787764  179.85994686   49.95487651
   79.91057627  119.8810707    99.9648133    29.95802695   59.97681817]","[ 29.98259652  29.96421227  39.94791239  19.97600295  29.96951437
  29.95193423  39.98714199  29.97473507  39.97439673  29.9845531 ]","[  49.97344093   59.98061773  119.94657823   79.96494872   19.96519639
   59.97839857   59.94010064   39.96631944   19.96987096   69.94567344]","[  89.88508881  179.91554727  119.90944776  159.93093281   19.97407285
  379.82567822   29.94659439  359.8760527    79.95331517   89.93499686]","[ 49.96735652   9.98037582  89.96887965  69.96806859  59.98748574
  29.96373155  39.974539    69.97154911   9.98218068  89.91532347]","[ 4998.5364189   2709.17668459   339.88686942  2459.07475124  1979.57457714
  3409.22310712  1749.35332131  4998.81432844   999.79600299  4068.89828852]","[  59.96995203   39.94304525   59.95279453   29.98333333  239.94752335
   39.97120345   49.96360222   29.98932756   29.9767116    39.98172137]","[ 269.81350414   89.89329772   59.96867295   29.97117609  199.95324916
  229.92372558  459.81555062   29.94972328  159.91860821  289.88177573]","[ 1459.43119592   399.76727112   309.81404311   559.78478485   339.72497372
   379.75422557   289.83884951   459.62866654    69.89288922   309.88459826]"
"[ 4998.58348224  4998.5012915   1059.82571212     9.98073866  4998.76204648
  4998.92851911  4998.58348224  4998.5012915   1949.27536158   319.72529784]","[ 149.94028598   49.97317245   79.96235644  109.95713996  219.8978738
   39.95565042  249.86684141   49.96504861   99.90995774  209.88340132]","[ 49.97495763  59.95198375  59.97719517  49.98297923  49.97451903
  19.98937489  19.96698487  49.98017064   9.98521709  29.98679317]","[  59.96860355  119.96570434   59.97284045   89.97645862   49.9723649
   29.97573981   99.94326531  279.83587308   79.9736163   119.95457879]","[ 149.89392396  379.88191263   39.94214151  169.86458928  169.87067967
   89.90361345  299.73672122  179.90258652  129.89045521  319.80555777]","[ 229.82903782   19.99016844   29.97582677   19.99121921   89.94855999
   19.97312811   29.9860253   109.96871931   39.9627608    29.98157453]","[ 4999.12726094  1649.50607025  4368.7086322   4998.78445617  4998.92932101
   649.80986164   979.63955165  1729.68350154  4998.980217    4998.84462726]","[ 59.93928976  39.9526258   49.97933927  29.9701069   69.95379304
  29.98094659  49.99106272  29.9876892   19.979274    39.95354427]","[  19.96433177  359.87825226   69.91217144   29.96163881  119.91846827
   59.93801052  139.90205916   99.96733721    9.98562201   49.94729678]","[   0.           49.97008772  139.91567372  219.91638831  169.91907829
  689.74558127  169.89347732  179.86085287  379.67166649   19.96419196]"
"[ 1459.46155205   289.83157439  4998.81762286   799.66963192  1459.46155205
   289.83157439  4998.81762286   799.66963192   159.909469    4998.92573477]","[   9.98459498   39.94384045  109.88185362  219.94453034   39.94753761
  109.89268662   29.96538434  259.92484978  239.88766058  319.77171149]","[  29.98982315   29.97242091   29.97751707   29.98456979   39.97913646
  109.97767722   29.96945229   79.95258551   69.96294999   29.95615593]","[ 59.98736236   9.9799208   59.9679831   79.91073004  39.98441257
  59.93575077  89.94832214  49.95070854  39.97277817  29.98289515]","[  99.95997927  119.92068385  129.904981     79.90374869   99.87800714
  389.87970922   29.95094326   19.96070622  269.92159295   69.94745345]","[  29.97162712   39.98035896    9.98644993   39.97752156  179.95740634
   89.96496771   19.97123385    9.98429078   69.95320866   39.96290332]","[ 4898.77233488   829.6524404   1319.65993025  3767.88600821  4748.97787453
  3258.8980562   2529.15995982  3468.92208702  1689.59785927  4998.75562381]","[  69.97602329   29.98024984   39.94943022   79.96271061    0.
   69.93868274   79.93697437    9.98321165  109.97423728   79.96705865]","[ 129.90814869  159.85747826  269.89456839  179.9269186    49.97009363
  169.93106634    0.          249.87758465   79.92093983  399.90850282]","[ 109.86611575  199.83481744  579.80506013  189.82341535   39.96003158
  589.65577518   69.94144064  479.76948446  449.92051186   59.91203384]"
"[ 1489.24614815   449.78971598  1679.28150968  4998.67335673  1489.24614815
   449.78971598  1679.28150968  4998.67335673  4998.75781542  3539.36668251]","[ 299.81200005  319.7789876    99.94616008  139.9134298    49.93704416
  199.93053861  159.953081    109.94851426  449.88146752   89.93793566]","[ 69.97157359  59.98699735   9.98094132  79.97076873  29.97643876
  39.97926727  19.98625904  39.98273659  79.95998793  59.9648911 ]","[  59.96595986    9.98551892   19.96801525   39.97859619   29.98711575
   59.91806847   79.96751585   49.97625351   79.96750581  139.92155607]","[ 149.86412864   39.95347681  179.89330122  139.9501112    19.96589315
  139.89552158  119.94807731   29.9550666   109.91696274  419.82893689]","[ 119.95294172   69.93852786    9.98531271   59.97645513   39.97689463
   39.96603088   19.96839937   49.970382     39.98747154   69.97907795]","[ 4848.81199545  4239.07112363  3239.14469036  4998.74489674  4208.79605337
  3459.04224025   879.76698796  2649.19252397  2239.68665679  4968.31140322]","[ 19.97475609  59.97117411   9.98270882  29.96347749  19.9845896
  39.98079515  59.94917385  59.96316603  59.95352465  39.98512762]","[  69.95681138  189.84289983   29.95953073  229.93173354  259.92585064
   99.93414132  149.92702736   39.9731378    19.98405361   19.97401027]","[ 549.60881309   69.95926461    0.          179.95232829  559.73391229
   39.96715204  599.82356421   39.93907772  359.89332071  459.86332556]"
"[ 4118.99251046   589.58265477  4998.93423419  4998.44748727   399.91282197
  4998.9892765   4998.44748727   399.91282197  4998.9892765   1409.61808268]","[  29.97425934   59.95491091  149.90134272   29.96190492  129.88728514
   89.94202586  129.9099342   199.91815695  289.85975043  109.96917819]","[  39.98035695   69.96266244   59.98399502   79.91661941   39.96207088
   49.94981504  189.94747431   49.97292217    9.97966839   19.9737591 ]","[  69.96731322  109.91904154   29.95909524   49.96519067  119.93463766
    9.98467056   29.96030684   69.95556858    9.98450649   49.95596702]","[  49.96489381   59.89664037   59.90090828  289.63575924   59.92698184
  239.88036234  429.78875374   79.91848757  129.89554996   19.97094356]","[ 39.99139827  69.95182192  19.97411527  39.981077     9.9861249
  29.96690721  69.9745408   69.96362601  19.98604396   9.98288443]","[  349.75868597  3128.88561827   679.7495656   4998.76259559  3239.13049552
  4998.72926779  4208.79691989   839.64883817  1759.3551905   3318.54152377]","[ 49.9901765   39.97088782  29.98753728  19.97358219  29.98802503   0.
   9.98599069  29.98583386  29.986536    59.98181069]","[ 249.8711522   349.8911429    99.91056512  159.92935452  239.85915863
   59.94566498  169.88518317  229.92066119   69.92943635  119.93491432]","[ 199.90428428  399.71001887   69.87772842  419.76389183  389.81913235
  289.82128376  449.73093613  239.88059629  479.63051458  489.80300658]"
