trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 999.81488044  999.80119979  999.82846206  999.81766353  999.74709862
  999.62734614  999.85888192  999.8805559   999.76456821  999.8717743 ]","[ 999.78115542  839.61029616  439.86520519  999.80562613  999.74578301
  809.76268713  999.57476197  889.80475925  459.84930399  999.79285855]","[ 329.74869845  759.74524456  719.75358183  999.68219074  419.88122658
  919.71681763  999.77866273  999.84628062  999.82274826  999.77073783]","[ 719.61255418  999.78289622  999.84464984  999.79611695  999.75579892
  999.85264551  999.7714537   959.73133312  469.81169771  999.74107584]","[ 999.76256045  999.7658582   999.73877598  999.74148654    9.9796544
  999.73815438  999.76149936  999.78710028  999.79515578  999.73103508]","[ 999.6395224    39.96069039  999.68598707  839.74937522  999.84570624
  999.79054719  999.84487766  999.81001604  999.82788126  689.79613317]","[   9.98042405  999.77001374  999.8163306   999.79604077  999.88004244
  999.77592998  999.82455397  999.78826715  999.85810842  999.85762482]","[ 999.76940595  999.81468735  999.84599669  999.85895707  999.74486218
  999.77438545  999.88229578  999.8047542   999.75185705  999.77027363]","[ 999.77511589  999.77506499  999.66693657  999.81463662  999.6876991
  999.69499108  999.85171753  949.81934828  999.8063957   999.73427651]","[ 999.80260902  999.60580116  999.76444876  999.86740992  999.69222014
  929.5853102   779.64155294  999.58596493  999.4497625   999.85389983]"
"[ 999.73337537  999.7471542   999.77548039    0.          999.82578419
  999.84381491  999.628617    999.77712557  999.83436289  999.8051519 ]","[ 999.81781227  999.81991555  999.82561116  979.78870827  999.82326026
  999.80012029  929.78052986  909.74840268  999.70144159  999.79896749]","[ 999.63246639  929.67931481  999.76152585  999.81026496  999.72006221
  629.5134452   869.70056287  979.88619499  999.65627972  999.72185107]","[ 999.63305944  669.66079671  999.8178287   999.82259933  999.80363786
  909.71943633  999.77604854  999.76493137  999.80081041  999.66819066]","[ 999.7776316   999.75961085  999.66974488  999.83047777  999.80140241
  999.79703044  999.80611734  999.72317076  999.77693306  999.77666996]","[ 999.7728126   999.69946677  999.67502666  999.77040017  999.83462137
  999.80883694  999.7572892     0.            0.          999.80474372]","[ 999.8537621   999.81945913  999.73751523  999.84204369  999.74604677
  999.84456114  999.83993601  999.84188612  999.74293034  999.46737629]","[   9.97978054    0.          999.84452597  999.79962349  999.83006664
  999.84605905  999.70646068  999.82045079  999.65721859  809.733349  ]","[   0.          999.82129544  999.78979171  999.81523881  999.77889881
  999.69490719  999.8401651   999.7804628   999.69848776  999.78661585]","[ 999.78413992    9.97927489  999.53740935  999.77970506  999.71438277
    9.98035861  999.77391556  999.64597202  999.74043322  999.72500559]"
"[ 999.80765382  999.85700681  999.69352845  999.86024725  999.83498513
  999.83920543  999.79101064  999.7751579   999.8314433   999.85454409]","[ 999.75574972  999.73985391  999.69434428  989.78225805  999.76827504
  999.82925051  999.78772414  999.78921418  999.79571508  999.77756551]","[ 999.71888827  999.76005049  859.81577347  999.84366677  969.81686903
  899.79270254  999.78180866  999.66364768  999.86540823  999.81776005]","[ 999.76050046  959.73058036  999.76704374  999.82854841  759.6848227
  999.67128967  999.7923486   759.83077054  999.73659245  849.72191849]","[ 999.69667879  999.82517633  999.78164849  999.73778356  999.78729936
  999.81493293  999.68930396  999.85750374  999.79655257  999.69903215]","[ 999.82380986  999.82749199  999.79754201  999.80527923  999.79563911
  999.83819772  999.81918153  999.62041122  999.74633098  999.79330288]","[ 999.8080082   999.79004477  999.86822805  999.84531418  999.85647348
  999.77750064  999.75715524  999.74430071  999.76261409  999.8423099 ]","[ 999.70669856  999.71646165  999.74546764  999.61730484  999.84046296
  999.82204195  999.84494099  999.79330741    0.          999.87888206]","[ 999.73040215    0.          999.83023058  999.74519043  999.77362213
  999.76975464  999.79403527    0.          999.75776676  999.79593652]","[ 999.85706708  999.8007376   699.82491396  999.82686278  999.85231593
  999.82376657  999.74012283  999.77420561  999.8027658   999.77563458]"
"[ 999.80562925  999.8127604   999.81179926  999.75073207  999.76509063
  999.81181983  999.76127825  119.88044698  999.87434046  999.71917607]","[ 999.81200131  999.73723853  999.86166202  999.79282894  999.82741418
  999.77655334  999.82212665  999.76609165  999.76410638  999.79688542]","[ 999.81660194  999.85209825  549.81408224   59.90576245  999.6267407
  999.8430231   699.78671836  999.865586    999.79720635  989.80620439]","[ 999.80090178  839.8380769   999.77330719  929.81055146  579.69750607
  859.79969439  829.82627352  999.72174881  999.8362712     9.97943732]","[ 999.73776054  999.78154006  999.86753287  999.73180956  999.75213275
  999.70596669  999.72878831  999.7864866   999.7278444   999.75330635]","[ 999.7667231   999.72036892  999.73711225  999.71705674  999.86432926
  999.75282533  999.84350563    9.97949285  999.80060094  999.80577275]","[ 999.84414374  999.79070263  999.86225512  999.8200876   999.85892722
    9.98233315  999.86799549  999.84184576  999.86724731  999.69982092]","[ 999.78099215  999.86699787  999.76045539  999.7435795   999.69178435
  999.68703525  999.85418709  999.5507956   999.81565374  999.84208511]","[ 999.83289803  999.79086074  999.79151528  999.79221558  999.7932413
  999.8089995   999.82404442  999.82168625  999.76824961  999.76325059]","[ 999.69106025  999.7728564   999.78497051  999.84439414  999.78754752
  999.8181645   999.75066304  999.66312721  339.77167006  999.59047864]"
"[ 999.84666423  999.74975565  999.72609399  999.74695191  999.73587605
  999.76624495  999.83274972  999.85473811  999.8308014   999.8209259 ]","[ 749.85461655  999.80502325  999.68991657  999.83861423  879.67212139
  999.76247585  999.80362552  999.81771111  999.71318008  999.71274984]","[ 999.75138446  999.73005754  809.67772176  999.85974763  999.85568094
  769.56020192  879.74674124  999.74361686  739.73227834  999.62152837]","[ 999.73895684  999.76375893  999.7683009   929.79487442  999.83435563
  999.77871489  999.83486125  919.6776246   999.70007449  999.80786402]","[ 999.75511806  999.7484549   999.80852354  999.80576094  999.82742506
  999.54676542  999.77205311  999.77026913  529.72959081  999.76581439]","[ 999.74035651  999.75631149  999.73251218  999.82125662  999.69418177
  999.77329226  999.77564453  999.82123464  999.7968048   999.80995803]","[ 999.80321807  999.87844554  999.63964881  999.81512707  999.74773691
  999.74964441  999.84796238  999.84232722  999.87895584  999.74222737]","[ 999.82121229  999.83169664  999.79912364  999.77682297  999.83361767
  999.77028452  999.75678906  999.80552767  999.75978839  999.73960269]","[ 999.82561409  999.71335144  999.56000176  999.80557238  999.57439684
  999.72388913  999.81300446  999.75359714  999.7022789   999.77430331]","[ 999.7442021   999.70936028  999.64871756  999.57358089  119.87239918
  999.85603586  999.75566766  999.37993063  999.63071456   29.95464795]"
"[ 999.79317145  999.73465826  999.83925571  999.74780089  999.84559998
  999.84424806  999.82844651  999.84832556  999.82438227  999.79579845]","[ 999.84501946  999.73901024  999.76725842  999.84472335  999.7666138
  519.85518894  999.79900853  999.7637951   999.79062467  659.80781365]","[ 999.86594276  909.7809676   999.84087146  879.78900721  999.79695428
  999.66519822  999.59686431  999.77237925  999.85309399  899.65180675]","[ 989.78150955  759.82003137  959.64741408  999.83882916  999.82013415
  999.7892904   999.8575537   999.72290882  999.73918962  999.76396741]","[ 999.72333334  999.81883692  479.85326625  999.79574963  999.83296279
  999.77408854  999.82118632  999.75995584  999.63732224  999.80724553]","[ 999.60807356  999.64624684  999.76208233  999.78533901  999.63063057
  999.79473722  999.61753314  999.72807599   19.96664178  999.7845684 ]","[ 999.60616689  999.8433284   999.79642876  999.56029892  999.83524797
  999.76384176  999.84935377  999.88972351  999.79485474  999.79534627]","[ 999.80059095  999.74647561  999.68835356  999.7666401     0.
  999.84683812  999.79128584  999.78065285  999.85322247  759.7500417 ]","[ 999.77227417  999.71463357  999.6589953   999.72992421    0.
  999.77653895  999.65637163  999.72114194  999.72172518  999.74814394]","[ 999.71852692  999.73217722  999.60681571  999.44835066  999.7859119
  909.73728727  999.68958712  879.68066067  999.66520476  999.77252359]"
"[ 999.72123269  999.75337097  999.66623603  999.84680997  999.79178201
  999.73619128  999.76518967  999.82579453  999.86563634  999.84557317]","[ 999.68860777  999.83572883  889.7501268     0.          899.83554831
  999.71172089  999.83579292  999.75220213  969.66346409  999.82596736]","[ 999.77200005  999.7684677   999.85902829  999.84789142  999.59686524
  999.77792709  999.85418947  999.87207445  999.80808981  999.85444943]","[ 999.85983586  689.81669589    9.98121707  999.70096812  999.78812237
  999.77287081  959.73165401  999.78906072  999.72856245  999.83668464]","[ 999.76443709  999.74015193  999.68570508  999.60399567  999.82368632
  999.77890497  999.8250871   999.79331084  999.83168409  999.81134386]","[ 999.83429003  999.82879855  999.72786567  999.74928303  999.78059156
    0.          839.64057901  999.86122811  999.78780683  999.86080147]","[ 999.77161845  999.85655957  999.8040978   999.83592884  999.81719
  999.81266003  999.81948224  999.82766942  999.78113043  999.75181509]","[ 999.79520027  999.85999539    0.          999.84846363  999.84349276
  999.85845186  999.81473411    9.98065787  999.78761305  999.74755148]","[ 999.6134069   999.79960752  999.74551256  999.75797206    9.98137187
  999.71018435  999.73575173  999.81978739  999.76972626  999.80758351]","[ 949.59450701  999.60238508  999.8520113   999.82116301  999.58299429
  999.68884018  999.88410525  999.76848731  999.42557991  999.83328385]"
"[ 999.66303485  999.82704351  999.72124573  999.8574105   999.87508574
  999.76629669  999.87783576  999.76620147  999.77734574  999.7010687 ]","[ 999.82710521  999.8409336   999.72083966  899.75930683  999.77258515
  999.70968633  999.76811697  999.84045566  999.81713955  999.83886112]","[ 849.66983305  999.75620927  999.81588933  839.69580471  999.60697721
  999.83472343  529.8639863   909.81043573  999.68923611  999.78829414]","[ 999.72194727    0.          999.7807168   999.80972423  999.67548435
    0.          999.73690373  999.70887546  999.76627682  999.79677888]","[ 999.82641581  999.68796699  999.71693813  999.79986779  999.80423261
  999.79141096  999.81256269  999.71560908  999.82417813  999.66476293]","[ 999.78029195  999.70014234  999.7636533   999.71608293  999.85642252
  999.76376945  999.75115333  999.75364941  999.69538641  699.84266321]","[ 999.85455487  999.71802856  999.67446838  999.78563449  999.78012034
  999.77646461  999.78332827  999.85312943  999.68657082  999.78353475]","[ 999.8363632   999.81458369  999.84763478    9.97967998  999.73854902
  999.8610544   999.65315204  999.78256641  999.78775466  999.75623349]","[ 999.73416754  999.77404708  999.78992395  999.80724618  999.68550223
  999.68096849  999.75013234  999.80993325  999.83616761  999.75799271]","[ 569.71877336  999.79301011  999.82136284  379.7585357   529.70771161
  999.65762743  559.87173959  859.63943281  999.72884931  999.85078827]"
"[ 999.87920874  999.74852323  999.76696759  999.73499439  999.86588173
  999.72102523  999.84527843  999.8335954   999.84555747  999.67515398]","[ 999.69155051  999.77716839  999.78042171  999.8267061   999.74293913
  869.8009921   999.77482903  999.80526561  999.66611958  789.73516221]","[ 999.74799135  999.82686307  999.65013187    0.          999.76722479
  999.8089498   999.8320238   999.57712047  999.83846041  999.73588958]","[ 999.76149929  999.87690596   39.95474112  609.66963192  999.73466413
  999.62959565  999.76245986  889.52404992  999.77958524  949.73489128]","[ 999.60260446  999.80871048  999.75297282  999.73832772  999.76661727
  999.74908161  999.68319545  999.72809771  999.757838    999.74049549]","[ 999.78561866  999.86695457  999.76799759  999.80237442  999.82812572
  999.60215721  999.82018324  999.63508737  999.70124311  999.6850341 ]","[   0.          999.80794109  999.82786909  999.73983356  999.67895813
  999.63971168  999.80998368  999.83332104  999.7780184   999.84176064]","[ 999.81380501  939.67219504  999.79301707  999.6739428   999.88138513
  999.87851953  999.7040094   999.85492874  999.82378413  849.76123185]","[ 999.66013499  999.8508522   999.81737744   29.95849731  999.82623449
  999.70702506   19.97978585  999.82818923   19.96752127  999.64976084]","[ 999.71024198  999.67210675  999.74928983  999.61519491  999.77265801
    9.98136107  999.5684971   749.50946537  999.57192656  909.47924602]"
"[ 999.81120777  999.79182511  999.85677712  999.77597293  999.777744
  999.67056746  999.88438519  999.76450962  999.81398673  999.80273423]","[ 359.86830471  999.80767145  819.82496357  999.81768121  999.80825757
  999.86338551  219.91759692  999.74870795  689.87096177  999.83589253]","[ 879.77536605  999.81306753  999.76334912  999.76317438  999.61823871
  999.78509505  999.73599534  999.74859172    9.98011894  999.83825313]","[ 999.48380188  999.82641683  999.76663609  769.77171922  999.82947517
  999.62110259  999.81766946  999.77163192  909.84633356  999.81293593]","[ 869.60494332  999.70367255  999.80719534  999.82207606  999.78167724
  789.8189072   999.62892396  999.76536924  999.77519572  999.65706597]","[ 999.87326697  999.80522693  999.69824817  999.82685022  999.58351877
  999.71130536  999.80434734  999.6814538   999.75791279  999.79347806]","[ 999.7310291   999.80532968  999.88403764  999.74553676  999.83177097
  999.76103874  999.80665593  999.87525984  999.83178212  999.81826673]","[ 999.84711883  999.76343744  999.83028554  999.85094913  999.71628882
  999.8190218   999.76116354  999.78549714  919.7750053   999.71731954]","[ 999.72759968  999.78962299  999.70625694  999.76224244  999.71486041
    9.98305572  999.76998581  999.75125051  999.74319601  999.68563295]","[ 509.58485305  449.6363777   499.73487147  849.68752539  999.71496486
  999.50963841  859.43052506  999.81397865  999.55551093  999.54143154]"
"[ 999.86734765  999.79552471  999.83350667  999.81179207  999.83589306
  999.78985145  999.79384523  999.77953947  999.80577745  999.82078856]","[ 999.71889676  999.74853585  999.7276052   889.80541081  999.74226911
  999.75075315  879.70787394  999.7210807   999.69724062  999.81736582]","[ 999.5601741   999.60406323  879.76397836  999.73737606  999.75769571
  999.76454114  999.7514599   999.702243    999.51392554  999.75025107]","[ 799.6878512   319.72587685  999.87722149  759.72682423  999.74636936
  999.77306377  999.84424165  999.82320752  999.85661202  989.66890981]","[ 999.75175041  999.71303341  999.73170683  999.7881472   999.71843337
  999.76431263  999.76971952  999.72750211    9.98119037  999.82043545]","[ 999.63267005  999.85498436  999.75573257  999.84392923  999.82368134
  999.66169767  999.79125645  999.82446654  999.69809322  999.79586657]","[ 999.70603623  999.80842566  999.6954699     0.          999.77673822
  999.66568501  999.79234553  999.79473217  999.82337435  999.84404137]","[ 759.74113061  879.78605362  999.87847544  999.80497801  999.69606362
  999.74994597  999.8244517   999.70882367  999.76504044  999.83709303]","[ 999.72604925  999.67228066  999.82731019  999.65432991  999.77191741
  999.73219921  999.78975429  999.81981237  999.76703079  999.7285486 ]","[ 999.80314301  999.6201562   999.84409776  519.64238246  999.6929874
  999.43850029  999.81226116  999.81262948  999.83712094  999.8424086 ]"
"[ 999.73482361  999.83458596  999.81641804  999.83674413  999.816109
  169.91745378  999.80615284  999.85697047  999.83945483  999.86536166]","[ 999.69317447    9.98221953  999.7548264   999.7978828   999.74444308
  999.76274728   89.96178123  999.6792302   999.81526398  999.82021103]","[ 999.59309795  999.83735879  999.82316333  999.67491616  999.67732537
  999.8675699   999.72216606  939.80030783  999.6699262   209.89764428]","[ 999.70539249  999.82202943    0.          999.73812257  999.84448708
  979.57884918  999.82496649  999.59331744  999.82496973  999.78796369]","[ 999.70898802  999.81467638  769.6698635   999.74074845  999.79915693
  999.6452883   999.73497841  999.60615391  999.71992837  999.70187475]","[ 999.83299217  999.75511621  999.72079326  999.7135812   999.69883736
  999.80683942  999.80921592  999.67897363  999.85213198  999.83839408]","[ 999.76564351  999.81567132  999.74301771  999.81099497  999.82260823
  999.6275758   999.85073423  999.77847741  999.62853733  999.88200432]","[ 749.84271785  999.69306608  999.77229157  999.81963853  999.76623435
  789.80691655  999.77936751  429.71862838  999.71514075  999.75305473]","[ 999.8237316   999.7786414   999.80739279  999.72160989  999.75844558
  999.71248453  999.77872525  499.83588278  999.71508664  999.81665148]","[ 999.38043117  999.70537554  999.78011785  999.61374289  999.87140155
  829.75479939  329.71689555  999.82690015  999.79653109  999.7220935 ]"
"[ 999.59232974  999.80149998  999.77188748  999.72338048  999.80251029
  999.77492589  999.82838138  999.53846241  999.80870917  999.82765669]","[ 999.87147301  999.81454049  999.79397312  999.76121365  929.61037127
  999.80303964  999.78160636  999.66586978  999.74393706  999.76427391]","[ 999.69237942  999.8322021   999.51638517  919.591951    999.48913299
  999.79936323  999.76877198  999.65964906  999.78765675  999.80101034]","[ 999.77918143  999.80086235  999.8187106   999.49770838  999.64742508
  999.6520052   999.8565616   869.79924162  999.75103453  999.64824601]","[ 999.78464722  999.75671099  999.70573058  999.82271507  999.69207091
  999.72944344  999.75426831  999.76643411  999.6786106   999.81212406]","[ 999.798975    999.79385765  999.76160006  999.71560925  999.75690205
  999.74004698  999.82489485  999.56970586  999.757598    999.80240173]","[   0.          999.81122277  999.65003508  999.7042469   999.68359119
  999.8328651   999.86145753  999.78829319  999.85254662  999.8016542 ]","[ 999.73142979  999.74308866  999.82055846  989.84709775  999.38159392
  999.86480736  999.79491729  999.76059995  759.73387079  999.71959351]","[ 999.57894604  999.64770827  999.75551276  999.61862418  999.79754128
  999.72302984  999.75909694  629.80382645  999.73010302  999.56815669]","[ 999.66858413  999.72408957  999.49741508  999.66141426  999.75346192
  919.6009823   999.70835098  889.53080655  999.60369934  999.69242929]"
"[ 999.79714391  999.83128046  999.79382234  999.80976849  999.81588386
  999.83910073  999.68187054  999.76776401  999.81963911  999.66252362]","[ 999.73398862  999.6593333   999.82610296  999.80877522  999.80901495
  999.87659671  999.71812648  159.8918178   909.76062935  999.8038019 ]","[ 999.60595496  999.77413733  999.85376428  999.77524469  999.80566357
  999.58242235  999.72922516  999.82429465  999.82775332  459.7166651 ]","[ 909.65018177  999.80166209  999.58053899  879.58093004  999.66030997
  999.63865691  999.83408172  999.79710669  999.75576241  999.81538393]","[ 999.69303912  999.69716994  999.80119185  999.69352668  999.79419602
  999.84495682  999.74088697  999.78798604  999.77725015  999.77944493]","[ 999.74926223  999.80161994  999.71012434  999.83975056  999.71951911
  999.65952724  999.69368972  999.89485909  999.68120647  999.87359051]","[ 999.7570614   999.83441896  999.80682482  999.84840005  169.93564397
  999.86019522  999.83708867  999.80482707  999.83127114  999.79340356]","[ 999.77440046  999.69456785  999.84620659  869.81243387  999.84676516
  999.8122208   999.78188286  999.63058498  989.79341398  999.85133514]","[ 999.72355379  109.95151643  999.5909683   999.78906211  999.64925318
  549.84753309  139.92072679  999.72728469  999.71436065  999.72830396]","[   0.          999.82812992  999.75053173  459.77255721  969.46546885
  679.54130349  999.69317926  999.64307607  999.6140294   909.26193311]"
"[ 999.7494399   999.80781559  999.64956919  999.7557663   999.84162204
  999.80985157  999.76307005  999.76013707  999.70767654  999.65868388]","[ 999.83441955  909.80259513  859.74398006  999.85046143  999.73849533
  829.74921352  999.73710082  949.68007573  799.80359671  999.75608063]","[ 999.76259701  999.82516531  999.65128858  999.71467702  999.52728644
  999.74781315  999.62601572  999.86715134  999.77645832  999.77028598]","[ 999.73350153  809.55696245  999.55776678  999.78287173  999.78763849
  999.5624694   999.67253124  999.81437488  999.82065119  999.58840113]","[ 999.72438091  479.79853779  999.76088862  999.71020004  999.82366013
  999.76535929  859.67257936  999.64275232  999.73563862  999.66952487]","[ 999.75687098  999.84287245  999.84122528  999.39893533  999.71990262
  999.8151158   999.79015195  999.80755903  999.71707024  999.70104666]","[ 999.57404087  999.74231659  999.68935725    0.          999.78275243
  999.85051271  999.71253361  999.77537369  999.79869223  999.82609811]","[ 999.76326954  999.80169732  999.7048141   999.86372314  999.84292122
  999.87414866  999.83283405  549.80294685  999.85220015  999.57194647]","[ 459.88747492  999.75724     999.45940034  999.73622225  649.70367227
  999.72949996  999.61472901  999.69372787  999.66413729  999.73077434]","[ 999.47121955  279.81599574  999.37423912  939.4774685   999.82747976
  999.82754402  999.7665967   999.54969713  999.23260405  999.86766467]"
"[ 999.76202989  999.87141589  999.81871441  999.78359398  999.70747265
  999.74833942  999.8103527   999.718676    999.79470576  999.85953598]","[ 999.75588423  999.72184003  999.72923659  999.7092937   999.75540613
  999.68335312  999.78126874  829.68348923  999.78676254  999.71096277]","[ 999.75903875  999.7848419   999.81248304    9.98066819  199.8860955
  999.86824685  999.67043579  999.77952545  999.83065445  999.77462313]","[ 999.74087306  999.81412882  999.76019174  999.61605672  999.76658129
  999.77587997  999.73859216  999.7347091   999.52243441  999.78914364]","[ 999.73533535  159.85825296  999.67351587  999.70282051    0.
    9.98201661  999.77369559    0.          999.81797261  999.78078812]","[   9.98216652  999.81171445  999.79905287  999.70105679  999.64570037
  999.77639321  999.64170645  999.77522218  999.86150603  999.33362839]","[ 999.79483498  999.78493091  999.75016001  999.83490027  999.79585846
  999.66555398  999.68089386  999.83862273  999.84066216  999.82564758]","[ 999.83806442  999.66084106  999.76547268  999.824007    999.79147969
  649.82505144  889.67468666  999.79907106  999.8292236   999.75401735]","[ 999.7204668   999.65829148  999.76644561  999.83833839  999.79078198
  999.7184261   999.70443848  999.6111093   999.74849611  999.80608715]","[ 999.63468741  919.66969483  999.77526296  999.80022689   49.94294597
  969.47169792  999.50595196  999.78115204  999.68525372  999.70823457]"
"[ 999.79475484  999.85552257  999.83080898  999.81710026  999.74991554
  999.81243373  999.84665499  999.80729809  999.85485152  999.78543973]","[ 989.71918041  809.69954168  999.79251739  999.74395841  999.81993261
  959.63952448  999.74626193  969.71329808  999.8543652   999.74639552]","[ 359.7838522   999.60381845  999.7100082   999.77998054  999.82319476
  999.83990053  689.52744078  999.71966325  999.8674655   999.59178893]","[ 999.60042884  999.74244013  999.83374143  999.6987004   999.83511597
  999.81326101  999.82425264  999.75693108  999.75947523  999.63635408]","[ 339.88471629  999.46535273  999.68863322  999.77076917  999.66259681
  999.76717252  999.61448224  999.80114382  999.87973142    9.98154608]","[ 999.74485205  999.78273796  999.76252045  999.56926158  999.55337173
  999.82435531  999.80642734  999.7940702   999.64465092  999.84681225]","[ 999.85357864  999.79927262  999.84270148  999.69818323  999.85488325
  999.77065016  999.86969063    9.97985132  999.81402936  999.73424686]","[ 999.79233503  799.82948119  999.81622565  999.76325855  579.86413941
  769.82109397  999.77965762  999.72755626  999.85712638  999.85350397]","[ 999.76246008   99.96053823  999.71682773  999.80957464  899.59380416
  999.81119717  999.61746534  169.90648274  999.88526963  999.60900562]","[ 409.83156834  829.43852031  999.71841152    0.          999.73051028
  999.54523363  969.37965423  999.88943887  999.49587475  999.75934009]"
"[ 999.80644942  999.86245684  999.85977277  999.84401603    0.
  999.73328927  999.77022447  999.74275356  999.80115667  999.8200203 ]","[ 469.75730736  999.84186607  999.81769237  999.77952503  749.77616278
  849.79463593  759.83379778  889.74406297  949.81594732  999.86154894]","[ 999.81173376    0.          999.62145534    9.98173072  229.91579326
  279.87499351  999.67648832  999.83503386  999.67830733  999.8298533 ]","[ 999.80180941  999.83383968  999.72861042  999.81876111  869.76023678
  999.85340978  999.62645548  999.76706577  999.73970819  999.73899895]","[ 999.81737381  999.74060349  999.81619562  669.71202071  999.60150755
  999.77741737  999.78376077  999.65529415  999.77625742  999.72710558]","[ 999.78347327    9.97960203  999.80237636  999.74983952  999.80775132
  999.84368441  999.75009338  999.8036179   999.76809476  999.85532568]","[ 999.72097822  999.66966281  999.81660819  999.81155617  999.84430744
  999.88845588  999.8832032   999.82125871    0.          999.69500137]","[ 999.57493426  719.71782134  999.73712511  819.78954758  839.7270279
  999.84084315  999.73970946  779.82459406  949.61720187  999.82612192]","[ 999.74561572  999.78902159  159.83640722  169.91603358  999.56085097
  999.71114189  999.66084251  999.60626738  999.4677595   999.67894794]","[ 469.80694179  489.71408919  999.82597076  829.75064253  999.64936106
  999.77605278  999.69969368  999.88611007  999.75796054  999.42296555]"
"[ 999.76895588    0.          999.847001    999.82108605  999.60346802
  999.70837212  999.75915214  999.72872958  999.87528461  999.84023008]","[ 999.81789022   19.96554327  999.80632403  999.73781405  899.75271356
  999.83111277  999.74290663  489.88376389  709.69291262  999.79002138]","[ 999.84691818  999.81173062  999.69175914  999.79902826  999.77612559
  999.62990325  839.56415959  999.77506629  999.86738477  999.56693406]","[ 999.81503341  999.71570187  999.81342487  999.77196729  999.8078509
  999.85135909  999.63909895  999.59306856  999.79049349  649.80106494]","[ 809.70741196   19.97037542    9.97964133  999.73316491  999.70479022
  879.70680927  999.79437704    9.98107769  999.84673967  999.79134601]","[ 999.65621066  999.76943762  999.8465576   999.78788407  999.80757579
  999.8636247   999.75914421  999.73224564  999.80647104  999.82742818]","[ 999.81103643  999.67697643  999.74842322  999.73736746    9.98188728
  999.85596933  999.62826412  999.73102444  999.84865037  999.80038808]","[ 939.75560193  999.80801839  999.73591579  999.73735673  999.86328932
  809.77659752  999.81503959  999.7917335   999.72758883  999.69813038]","[ 999.56555786    0.          999.68917431  849.86157913    9.98193021
  999.57900842  999.69430443  999.68547051  999.8443451   999.784183  ]","[ 839.41457965  999.65080844  699.58526267  999.73174259  529.67835123
  999.81796564  999.57988622  999.76427414  999.56329571  509.67649369]"
"[ 999.79850629  999.82247668  999.85958499  999.78601276  999.55594569
  999.66978674  999.80406139  999.60540868  999.80080362  999.65955075]","[ 959.81274815  999.71512626  919.76127036  999.74241904  999.76226245
  999.60581774  999.82222767  999.76016207  999.74003763  929.72184762]","[ 999.76662446  999.68145987  999.7860436   999.7380114   999.78270456
  999.67581177  999.58169439  999.78325161  999.72121934  999.82954711]","[ 999.80331022  999.80191596  759.73809514  999.70682142  999.6435065
  999.66138726  999.6932918   999.60228844  999.69634647  999.77317952]","[ 999.6969901   999.72806756  999.55634152  999.80527594  959.55792321
  999.7079704   499.88190155  999.77416006  999.80362641  999.72360818]","[ 999.73608403    9.97987831  999.8652207   999.72627369  999.76773757
  999.70567323  999.69091158  999.80637638  999.82874873  999.81424176]","[ 999.86095098  999.81319554  999.74451899  999.64271008  999.80112278
  999.84613823    9.98052121  999.78297679  999.80677714  999.78981721]","[ 999.84864118  999.82943029  999.8197616   999.86748169  819.7513445
  779.86160075  999.74930159  999.74202105  999.88251575  919.78240138]","[ 999.68742906  999.71752258  999.74261153  999.81628245  999.6978291
  999.70738388  999.6173371   999.82182144  999.82531281  999.71408579]","[ 999.80061038  999.75985417  659.73636595  999.57360918  769.39370458
  999.74059037  999.81214506  999.53000158  999.45240104  999.67241118]"
"[ 999.87227489  999.80593301  999.76290903  999.72480703  999.85523392
    0.          999.72677617    0.          999.76243536    9.98210137]","[ 909.74932189  869.77141437  729.73994232  999.70100204  769.83910047
  999.74929436  919.76288568  999.67616225  919.78523763  899.8193712 ]","[ 999.64566297  709.71627957  999.86996738  999.7966983   999.81536415
  999.73207231  999.83136932  999.78251588  999.63022975  999.72567211]","[ 999.73903769  999.84752902  999.73626077  999.60286922    0.
  999.64856162  999.73597987  909.60809615  459.8212215   999.7479764 ]","[ 969.70188882  999.79349552  679.68963111  999.75727156  789.59631049
  999.52740869  999.54981076  999.726375    999.70713327  999.76910346]","[ 999.74798138  999.79642132  999.73810093  999.82794835  999.81160118
  999.67893471  999.80026582  999.82667555  999.74969269  999.61266276]","[ 999.78709721  999.7705745   999.54758704  999.82712243  999.79039275
  999.79966975  999.78742662  999.82623045  999.77671673  999.79500812]","[ 999.75107644  999.75266262  539.70620765  829.88253472  999.8334025
  999.77655082  999.63850788  899.82527449  919.7371692   999.72148329]","[ 519.77922397  999.7326173   999.68289622  999.76062897  919.670111
  999.87945972  239.88604757  999.48245132  999.81411437  939.74664599]","[ 999.6388088    29.94293963  419.68504085  999.5065338   999.63304799
  999.4176448   979.41161369  959.65356783  999.56004155  999.78025973]"
