selfWeights0,selfWeights1,selfWeights2,selfWeights3,selfWeights4,selfWeights5,selfWeights6,selfWeights7,selfWeights8,selfWeights9
153.93699573091283,117.50241417746903,79.86593715298802,193.1547834225613,187.88837619819196,245.17946295790162,131.75609004720485,180.41376316405362,200.72903341706248,151.84932267370698
188.35417790251282,156.8276560854717,251.65921645381115,231.401250029943,131.97479264719777,176.24305326549106,119.70317584147132,195.49027602488025,284.55763114087176,212.4849137498107
118.4206644407509,169.98576335542703,131.30045184101712,218.2603498456213,103.10142181664519,204.01498291553327,166.09813067427095,188.99964278106248,212.0355000242236,123.95275264924591
135.18564489594968,147.10228333728972,303.6487087238745,165.6907598701104,142.10413719125583,206.8209673306606,143.19848885922525,224.63949518481087,242.6669773802419,109.22688727016993
123.70222088373006,154.69702789971097,127.6646066005657,304.4063197736953,90.98634781703089,171.95361578225513,158.4473912410226,190.58879689521416,211.44461029923303,175.02364846826438
92.4906357530313,140.1845072120968,201.23301997583116,284.6033377603892,153.80226250067915,195.96061759036064,97.96836083416395,218.17106533382932,216.21331259567134,137.0486660097232
88.11193197988317,145.6380137519803,185.776975954442,331.1558848674677,139.27682354570695,211.28713117178737,129.34345342362337,173.7127414988179,235.69894721403386,113.22027822225118
131.71843097270403,200.66050075864584,207.16973750992474,372.5024014610426,148.43499427027956,200.07624757568266,156.90694496677082,184.07484202696048,216.07637289816887,171.07169517681277
111.19719139710594,134.44410634670675,220.69050799212437,225.53706959199656,156.1769498609525,297.4442564647531,211.64025055877391,221.22262555917533,200.75246684852635,159.1958082450834
136.33145031760097,228.28767448151203,168.69110031045548,333.27951302868945,150.67454044289127,316.2945573920066,204.34323604491695,231.54316638317013,190.6500416348285,189.97340375429516
160.63598795194548,207.4133822170946,128.3161537100768,317.47028523689363,186.54301501500026,314.1658906605673,207.4776131046218,175.4379905693918,160.9336382354119,168.44138286862028
277.445872133609,234.1119701544241,165.97485121406564,288.5617337686784,132.55516327940722,292.5251206189159,184.07474151347196,139.90256185011964,145.60025537882197,178.50656525739552
292.3338023213399,370.27501716019674,222.45865173442093,224.02423064145492,184.6326068760834,287.3479672459832,176.97470941655965,139.06274365260245,231.41773079124252,162.6743932855084
233.77602074389293,226.40844493122697,211.72632275862517,244.26216240780704,159.36578816471228,306.49151840344575,176.73713013200884,252.03608426810212,181.7528086787293,117.28848719568558
233.88258783377225,244.39377480624574,77.32602419498171,287.57324845074197,176.3328712945696,272.0190361303704,225.32213849647187,240.92195015763886,143.97664183237472,184.0311347097322
309.00093387339757,275.0517273109797,166.43827846620428,237.76325190878396,261.18571540719915,204.6281271781771,187.62033385412093,145.75283048724503,224.1050762567605,226.09220087345284
263.2447365192006,141.9406084062322,709.2184334393868,231.88726463029113,159.07862820956163,274.7232357930648,217.93867017140764,181.61256038823123,182.52504933283353,366.50699970622355
250.5091145450874,279.15019919469876,70.80899714449933,239.43353141018508,192.3541105718868,259.59705832385544,209.72040858610492,291.88228567571576,236.97609393298828,147.6066532813163
214.90572814856165,202.9068380603059,230.77876464240734,250.34456263675781,184.57827096432314,302.8085828070814,251.7237752181879,115.32193951892505,128.84392419877616,286.71661789882063
259.70889615319595,280.0012716388812,142.7166046375502,385.72714147883585,194.51576175554413,306.7951793495793,182.9366161387315,241.38479009924114,203.67610641472544,176.6310673851254
246.3758967986016,336.3935826167193,162.2042870861586,327.0424298291333,159.44230097704306,191.09091190536915,182.88039514206957,124.00512824731521,501.2372641031451,167.5427284522233
186.21818143999417,217.108801000379,221.12187833205587,284.28452311998836,223.22029547086115,268.32179333352457,186.67630888780045,374.0437293563531,450.5140746340832,186.1001228053698
173.19042956421856,274.46132185272785,275.69627283215533,258.74363680396743,195.66151452608776,261.2547581091252,163.6554637388841,327.44578330689205,391.4661905221977,175.69138043603635
219.75579525184156,157.96109083462812,195.15715697341244,424.04259894786526,250.9947702187497,254.78007703498162,145.475049801054,378.9315973197072,367.2476491357573,175.85979228162807
257.3180746428535,259.10612846525135,293.86391354474085,481.7849536732583,196.36978669946322,251.06641262914422,289.35974764862203,369.7105604758669,367.36573186154357,210.15704847609604
135.53098457710436,203.4199661600127,263.170805242822,409.1075498588902,366.564474067469,237.93436037501039,261.21842298555015,371.3757057162764,434.29842491583526,147.22096863982168
208.90983702782867,192.1644519516131,235.74370232074313,458.4755125791241,249.4052382485958,327.3202838915565,311.47845862663587,314.07775405442,290.5857832244598,196.04410916173688
176.76256059648887,280.93017974455887,301.7480574425118,517.5995889286546,201.26226828572015,283.1682777548231,222.0160307432995,236.02893127516995,246.59432138000875,160.22993038150526
123.66083555212002,155.0071762531279,234.48039036886533,263.84991191934733,261.6154799498055,555.7562908148443,247.41434331992326,473.5037723277599,415.8664676498895,166.77134132747733
182.26882163160835,155.0612482080422,255.5259463936826,476.39290053684334,226.39764203709984,435.1533736847496,219.9897520001806,460.9632659441884,612.0669996534338,247.07621795272084
551.8388168280619,375.6052727590873,327.4533808922818,464.2344287455856,232.15460586740994,442.4072601884958,237.17000501330347,485.80322439965613,447.3741586072058,270.56238766118724
456.91920359033463,394.77057088112997,305.9641773262541,801.2665101004682,234.35121669582168,327.8643407557097,260.68248878936845,661.3506329517782,524.5221286310386,137.9617101951198
541.7971410611856,299.1972243288275,265.3384083203633,280.0628639399271,250.63094884546118,503.62689529072264,213.9576459905178,581.2589814659916,383.64237281264514,212.39663934164957
608.4319005207238,413.09225644442716,322.67204581946726,284.9284684209593,277.311997982682,563.6379995506305,342.1351894313419,410.0266423517033,300.24966603867296,266.3609609869187
834.4131614599465,504.3066138119915,222.06635856630575,357.5145590468168,237.68037801692194,526.7924091811029,365.56547464315486,270.89297830217515,294.97102485244784,305.68355847274137
910.0608472034702,340.7851192848409,297.67130402122194,1463.8323527384105,227.0833739929261,581.8601396559216,273.00447017346715,254.41841615615905,431.42412674587547,251.7809385597356
736.6370505856825,423.39871012373777,333.51951699650226,412.68542645911367,261.35774498021766,374.7360512693482,215.73838053165497,457.666666704318,206.78495669340936,226.0664127084517
458.4054973171804,330.38145279617936,445.91574169858006,437.39964100012844,164.65516757055923,1701.1346722408707,447.22293086895314,247.28683389851636,206.72203981204083,266.50860343907937
1209.3538842068729,271.38799504129526,526.4782030837345,368.2428268595407,240.62535144030105,431.76814334732427,439.3985499082122,368.62846439190884,140.87613551888327,236.00640313807276
1304.7596866324593,176.59187533622165,383.92029543620174,358.9927487623406,260.5131928797948,816.8403603823101,391.3438296024982,274.45284329771465,411.3947561093939,325.4961091590833
583.0322205893917,274.9663086178284,417.0063145457725,287.2708204863921,452.7387549411712,580.767552363656,324.7909655196256,556.1221826557163,716.7388625067815,395.31563049793556
616.0137784388841,253.18777657474394,492.26032378331547,407.2396421142332,411.34085916851546,1878.5140348499942,238.39602883855335,712.093306880042,562.0338969502699,352.3018290082065
658.4510892031418,182.69115905150372,409.1791495292588,480.68732176127446,564.2662546702059,372.06857696787705,236.74124810485455,457.0996357179514,651.37250104772,378.79303203772344
586.4138466777266,270.952293359954,536.406279645964,565.6792364073027,397.5943283056819,436.7144422694353,330.53616528580403,690.4375859932428,512.5234075752943,252.85420063749712
960.1565930628866,496.03553839920266,571.4232078044021,701.5072342376252,414.2539877462269,525.8145273372322,291.7270595010593,486.73981029231874,350.7996459851162,297.49584242755947
400.7031612739256,216.74496487843143,468.306609441918,584.8053322005904,345.5150614256065,1229.6409500405416,468.8333337399197,857.0989331219091,929.3706252122081,302.3056087855011
309.03921036751547,686.3805957321638,462.7111010955563,494.1990766845046,426.8523626441168,339.7322536135109,305.71628839036134,517.9948451556107,596.5009369878348,201.36418484360968
698.9506012541608,577.971462568423,533.0161845143014,492.1683947499862,391.19837443872206,624.3499298305959,480.1467709723115,525.312209055968,639.5067375165874,231.04923336839641
606.265948573081,546.0747161074448,517.6483141699979,384.1353120816044,499.1321157196858,453.41865913660627,402.9569987333686,518.860090192979,561.8679741530713,224.26873738865064
314.90581325160093,602.856921042245,603.0750119134651,493.037924801348,296.1426551430563,334.5461404779793,317.8838499482392,468.5192748103619,502.20727008784354,348.25705600604203
307.00867355296384,466.9285276583042,406.4113930090476,962.8373815673156,382.7372154532172,761.764610394593,273.0258963502488,474.334887911992,639.3565279460844,175.66070397128829
659.3800624934672,461.48688933088357,644.8357820986457,234.0830149963815,339.18457079962866,631.1231146911317,510.6492962325221,606.8781717842189,524.4738602757764,614.3171320144864
482.65821955588905,353.25423431802625,398.80355094225445,351.4785046395954,239.4629448738588,406.0096363381613,328.0608058792091,880.9336694255666,513.4660595933939,385.93633335702697
540.3943930074659,600.459522853782,496.1478692640767,320.582624622346,202.71589100689872,907.0511869064469,575.9532867529454,579.5839177674269,890.8321775998118,388.88067808595116
561.1289927619374,575.9483502719738,328.5541993426763,644.1243690491873,480.84200941509346,336.56677595975526,605.8633543403819,508.87442064535423,440.8250794247534,490.0221088134258
595.2314306258045,582.5120983988818,551.9676982181182,713.6077606425014,174.47765494850228,833.2500950071403,457.40986748419607,394.32824938788457,336.4834912366321,350.27898895162787
497.4297565724192,639.1240752143598,929.4484331496317,268.7911826705683,255.1510647646629,697.6299145710699,468.0504884551649,609.3218411164537,490.88432614349927,547.771791994269
563.4288004533252,442.4840965612026,396.6249996591979,248.48136210488477,214.45750859998705,484.5498710051486,660.2190380732928,463.68146093693656,556.989075329856,663.7130469833527
305.80335139405463,313.4201515911067,254.16262044717473,541.7934604079079,241.15293199519317,392.93088598845117,710.3681634512086,330.3588824636639,333.26375577124935,325.6472838766867
571.6622247675366,255.90606355380837,385.61964110679895,190.56084842424934,555.522817369483,366.7887074183048,689.611860520095,621.7534788990391,598.809793832088,325.91451332513054
385.4187806753691,733.6657284249619,485.3378371951471,399.8443135181611,564.4996533802482,290.41613596604003,587.1586111026913,256.27961891823765,495.2302104382284,192.76499080368723
400.40966204085214,576.8830649827563,673.3760597568432,1154.702473353534,392.49861150230913,422.7313556213955,590.316589266546,297.0287658439186,384.9965156251486,146.07258793284632
358.7508651825702,675.129068503096,914.6703597181915,230.43694418623704,546.2367038816949,436.9976743736735,864.2130309762692,365.01000235611997,707.4768918599556,320.70291248119366
365.1432738489928,532.2303728327339,688.4434389984874,572.4011238018406,458.4743221636701,347.311079945174,535.8559608770213,561.6939790901591,735.3296073993432,351.11562810274575
385.7064154374413,426.5345014108917,668.2645612539169,724.0904672502481,304.853985745172,401.9066476832468,728.8944630899408,192.83042527408622,746.9021918749426,119.06124918727281
933.8115701481939,410.5770529133225,661.0408398996437,5382.297233367892,1123.6705646891598,286.3245187176363,506.41900936912833,375.5934817739442,519.0743763393757,104.76025902238491
453.54428058365244,306.81124404274294,660.8025941270644,396.8642116119714,568.8830799947515,198.9198181172656,417.13030112266114,210.63140571556488,727.4332711958476,112.74084759097143
215.10215426191414,240.10093834045756,396.84942517874197,526.3639225898398,359.6697406126108,336.8055782647659,508.178826717379,1260.9215469593696,262.6973609191552,132.0048094758139
267.129364494298,241.42182114649034,1082.4814861351992,360.1846415829772,268.86887715048226,279.1549837898494,573.9040316024739,848.5620984916399,343.66762056611054,360.6057201043047
242.6295410702185,282.51776605751576,571.9489115912661,244.50340089488984,316.0915895048391,128.55150580612423,564.6357416245443,599.2233937610281,284.82883563740984,744.0369458229683
1002.6138499869708,265.36531261430576,900.9746733972007,383.71539207832075,860.2327082742493,272.71465089610854,368.29378471519857,712.5654988861268,319.21440694894545,100.39473240760768
693.6287291316194,434.8475411144421,593.8752627467157,376.5413404889614,199.15873909907117,1646.6877179159121,344.64158070619254,438.37105015785886,880.2003206459343,170.10049267363263
688.3177615305443,768.4047697514127,665.4688746761996,247.91179896119513,207.23527205600618,873.1315012123735,420.2200332217917,410.55910600961613,506.2043960282482,517.2366142304547
1069.927055550546,174.5470220891663,1204.758608736961,405.50961505712297,4514.556986044728,261.08645185537165,405.10661804843454,421.2893648129696,638.1584734929754,448.06385988810945
731.0034549503753,270.6438444200294,996.2899007366948,556.6440948451785,392.2415060455639,919.6831869785818,303.7579517125835,797.1511172425213,247.00254584758946,382.39940593376366
554.7334237341502,524.2407445116228,443.68976748309984,1228.9910095289,875.0713973573711,487.7372057922163,186.65569123529121,861.5415780696458,312.3086379010079,232.14181923721011
678.7595601556405,80.55626856358785,422.89409427609775,150.76461904220739,719.0500938313355,524.4639136714959,722.5334555516433,223.39246534208047,481.7521397901686,279.5519976168436
396.3206549193689,190.44213887823972,743.4716395763143,174.20710630406333,280.1259177808248,393.52307613576176,490.3617473995723,262.1564615548673,416.6903662634697,364.2551764499152
398.8870462995506,118.68866355996818,468.1907882328554,248.3147284233186,214.32980019641678,302.45305947162444,697.5732511188471,152.5657856739004,293.7967399215706,390.3346381155502
346.6838093121606,627.0904368476193,921.1397727076103,149.8986411675847,412.28207282309626,278.1529747649263,575.2094512239563,208.93768257165007,192.4320704751564,249.0313964580259
2843.933568409739,450.37135256664385,944.689865734287,110.2444446154158,522.7176766870878,243.02068155650724,827.9003549840821,4680.571703466533,368.20757201289496,646.2426948068851
346.60373908114866,560.4155793403224,390.5871296565372,98.92231112103896,1219.5123165427613,149.32703060154952,754.5737124980903,187.27836085628675,496.70585654148545,285.141576880032
5835.7965305789785,596.3873029297863,639.0577636352895,526.6602021840469,762.9905708523761,1151.183016071554,613.7377500201638,73.31035264568311,502.1318235879903,273.8809068834646
275.9312146741233,442.214471461055,790.5664437450025,565.3025080171413,726.0684752663846,255.11775288954254,849.732081755449,48.64459301372592,496.3932094031477,769.3570283135629
303.70124362381955,462.9234601824793,592.2237654822601,481.8705026406028,685.688759217807,326.8145894880187,601.7241086265788,6342.237813634254,629.9478931713109,411.02855098681715
180.3472858212143,370.0592482533515,752.1838192806017,347.46305950248205,771.123375109396,500.0748848903261,573.8467864852373,89.54418541476743,678.5182724773425,1013.2343739058612
160.2513585116351,489.75816945705463,684.088335111198,287.5343468734487,775.4001877900623,205.81210418521633,448.28656726707845,93.94582532844622,406.69726408040947,310.5473043834351
232.49073203862096,211.76529721040382,1124.576890493451,355.5865570755357,660.2854866001809,143.6674642624641,451.9135781766249,523.0373600851487,1167.7115971681292,208.45814602655483
397.2059902230803,160.5799202327441,728.1522944807004,209.63366865076517,916.4576679103867,107.77016888455603,451.99979083211525,915.8186687965607,444.47095681631095,487.36921039635723
165.11493327825877,702.9131551095375,595.7458793379983,349.17434997978324,695.170303696424,165.06826355163096,1050.6233789918813,527.7401816049793,293.1834033221796,164.8247671406561
192.2520629858599,575.9862421287565,761.4324291412714,340.64343628285104,609.0281180406973,192.6837957409168,1062.4028180155335,580.8751017214814,383.80833523915726,121.44488169476858
99.37561856964237,838.3920700547062,718.0963817317785,762.3941274964852,503.5341533747587,245.00514620632325,488.0532169526318,315.0128327842175,295.2291401223769,590.0510212903887
368.5949104633734,563.9456311822765,457.9140154759549,417.2131085547097,655.7544975906953,109.94764867758491,788.2393212954836,709.8590848350011,453.34401792662584,591.1757209005273
204.6922006659044,545.8733012642239,369.54217094662215,129.98074300922602,607.502369715789,143.05789132532846,257.8595665334682,503.16883793706495,1238.152741449175,928.5082356758422
1070.3125337484732,637.662191505395,428.48745314272804,106.49383479014426,584.7191588755891,702.5333147707513,547.6347181184017,309.1360343526245,781.9453502483964,480.21049175979385
263.09575858184945,421.87681648125937,223.40477549110602,142.2336899541216,336.84997549810345,542.152017355738,940.0859485543489,364.79392954125933,462.30146223192753,621.033046413191
205.62961539426544,449.8544151550823,248.21458925900305,136.72130422527812,751.4825322538633,584.9628230494937,482.3501684194024,169.75780596257508,213.18522580086977,351.3792737094484
192.71128978863092,1330.453832784601,374.7502263883568,161.511979740104,1055.0798236036062,733.7690620866596,606.9585462411924,331.85474681088675,279.2029026757175,382.7929567213213
169.2217909132289,595.9770188417527,415.5657519111612,367.31997614551085,658.8433342897401,1061.4117023449746,855.1597149574226,2761.9933818389945,510.266512410789,362.8505351415279
142.69700591075238,1659.122468786635,465.44066491324884,79.93047839447536,430.9112212276979,502.86840603874896,689.9666406357748,4399.439449769496,439.2062349039788,249.34436177000902
404.89946236770993,3341.0349435012113,223.98472082526328,181.7481315066541,401.5348787341012,517.2905216084882,671.8022957911677,686.1475191404143,470.47316886301587,186.34992178596084
585.5049150212858,669.3610795034621,208.49560773028503,506.1094812474639,166.1366495325762,604.0915189856584,732.3373953580709,309.2342583664144,485.83622982418467,456.89610165709394
151.04038451705372,695.9860967432284,177.53837278919787,549.7966897332958,185.64895015303253,824.7459030134692,371.5449090703922,389.3339881625062,579.2363118111251,194.40095302828968
232.7482161407721,547.3371241000144,212.66369696497927,891.5334286468615,284.0722707868343,242.27718774838087,656.1391097974785,351.43924363215916,530.2447910423385,479.1868969096962
102.23536114294981,392.0032201133388,138.5264023267017,332.09330166605463,541.3580768931283,433.7073949849513,735.0735921576975,895.1198835396104,587.0783569428495,359.25725882562904
190.74409775742086,312.6030048001454,161.15944759660138,251.59738403278686,607.515885150782,537.5932476694611,624.4166660757348,873.8853147235084,511.6086991326258,147.09269505288228
134.41232921263025,384.35899066340744,629.4291538383086,426.6657713377095,346.7345936114482,363.62031313226316,483.9934466587014,337.44716573962774,360.663377540125,131.44728246661882
248.78378761311083,333.98371880579583,274.37505005621523,210.97866464078774,168.2021948540038,721.9254277260432,936.845220090391,549.3887846820832,964.3530785706661,71.2076914965306
104.72977797340857,1042.0829907167583,444.9108499507729,201.54802429474054,285.63551871522225,757.481569519061,479.00701577948536,760.1959748434343,309.6176613552598,155.69380962160673
174.4913635976002,1409.2282211760435,466.37276660138326,178.18762262748012,159.2124316417076,851.7929554868799,285.67872682701443,777.9573433880034,704.534008041855,189.5046420285006
86.94354895140496,245.59941726669993,722.88945456575,331.93072634158693,153.22784267997997,462.0269815515129,397.0334845300561,705.8990498879148,502.54041205051396,75.8947083104567
872.9999643355752,430.93076938712784,543.4138754523415,107.31048965592146,97.57357020511992,1185.2359158853153,282.83875770138457,717.5545877053232,384.3650945359948,73.48384712454937
585.2195413498815,730.4614707556786,551.1031887207068,298.5756733043838,230.36862008508035,447.3902865423487,364.1056832283608,590.3692788838495,366.75865355703144,633.4548558125902
770.9675199208363,913.3798162236249,491.3056574979292,166.15089488589348,159.26658525669504,731.6156703988732,282.2418881474193,773.1807796506018,271.5475691001744,627.8473627289898
672.0816603202546,724.1052995576174,316.3730943085397,398.4419674762409,312.04657640992036,587.9542624860433,283.4544055698727,570.1758791779409,580.6293566416314,321.1684798577839
1243.640019626529,574.4662984039802,366.2824828111552,196.8619167592321,532.2372982398049,702.1198000178255,426.5260031086222,668.8119787651569,479.04585972903925,572.8124053319929
741.801253099385,428.766300781693,449.83806681708325,352.3675705780396,661.442691890617,601.6732720937268,358.9760400924867,487.6018388819906,292.07260232128027,528.7206641865166
