rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[ 93.37428394  88.06106448  89.9963121   96.00607726  95.18351697
  93.8527372   95.01345193  88.7112609   93.65511152  97.46582681]","[ 92.34783307  96.50279873  94.69500139  97.19195131  92.73635107
  96.9944066   94.05565782  91.55245947  95.31459437  92.06229377]","[ 93.62601524  92.19106755  90.74927038  95.76877489  95.38672789
  93.66492957  91.29934131  95.89967916  91.88623993  91.46959389]","[ 93.35013216  95.33176251  93.21214939  96.04744672  94.14351484
  98.20791937  92.13193656  94.10018245  94.75990787  97.43591352]","[ 98.23873868  93.12005138  91.52568555  94.73096004  93.4156717
  99.36476339  92.35300245  95.12471823  87.76516519  93.92777198]"
"[ 91.77902482  93.75259527  91.9537877   91.99245328  89.92456105
  96.04583178  95.7594509   92.23061158  90.45028542  95.10839127]","[ 98.34284253  97.80904844  93.21679933  89.07178656  93.85595564
  90.88535958  94.18824116  96.8269045   95.10886401  90.65306585]","[ 93.66143398  93.44814938  94.26487469  88.85837935  94.39577504
  90.69443265  88.81009612  94.47378755  96.59149553  93.19255374]","[ 96.58965489  96.73097478  93.52535207  94.17247806  95.17119634
  94.0632963   96.77601188  93.76927806  97.70735582  93.87209944]","[ 93.81095554  88.72771511  96.75274642  91.32668475  91.27875731
  91.65998551  92.59440362  92.36198494  91.18610434  96.45919837]"
"[ 93.84846311  97.29221434  90.2115671   94.60824033  92.69985456
  96.48917742  87.00773711  93.75065098  91.72257697  93.23933714]","[ 97.28677902  96.25786489  95.67702256  95.77149298  92.52002165
  93.72526212  95.07882446  97.50959698  96.65825614  92.28762492]","[ 94.17706329  93.29187179  91.6658028   97.52892494  94.12779143
  92.63991611  90.65779633  93.42792672  90.67838326  92.29933092]","[ 92.57407624  99.13605722  92.57158802  95.468173    92.82218293
  94.25834071  94.98123422  96.48275701  94.58379439  94.58509499]","[ 92.1640187   93.70109264  91.18653853  97.69701958  92.33578002
  92.32914441  91.53569851  95.3571412   95.40342442  93.28685965]"
"[ 87.65901395  93.88464613  95.24659559  93.1912562   87.44930981
  93.80783334  91.77660188  90.03771661  89.22683856  93.07198102]","[ 90.86611353  88.87914289  98.02924534  96.92166639  88.74026331
  93.30585676  93.51107814  91.3964331   93.58586333  91.7785363 ]","[ 89.13506708  92.57819241  95.98970668  95.71548086  95.51067369
  91.09398844  93.84502463  91.80857181  94.32282558  94.10972086]","[ 94.60567455  97.53500558  95.15966311  94.10873772  96.53415043
  97.09699016  93.56399065  93.32194134  92.17471448  93.54736002]","[ 95.32171791  98.53827893  96.40718593  97.41601718  89.76703534
  94.37134595  95.09429186  89.31201619  94.334689    89.68330221]"
"[ 90.16275358  93.70993102  93.19851428  89.66456458  89.12403505
  94.03427939  94.89527302  91.03482876  87.50212157  94.21517623]","[ 92.84947244  91.15212434  93.19600891  94.18467244  92.29870251
  98.84821782  90.15553493  92.88867496  94.31224372  90.26305158]","[ 91.58745276  94.59521791  89.28103794  95.92300609  98.34086177
  95.43069168  95.78548582  94.62179619  92.78856814  95.92746386]","[ 92.96271977  96.95455394  95.21173448  97.67792539  93.86985384
  93.45139436  97.6738528   94.45390446  96.26369522  96.87606787]","[ 94.21267095  94.77636052  90.69215818  93.86009728  96.20436583
  95.09499874  98.67978689  96.30764322  97.02725323  94.87881948]"
"[ 89.33636687  94.05269358  93.41560875  93.12137324  94.90334363
  93.74101874  96.05326577  90.66336577  89.39694144  92.15681214]","[ 97.2511751   95.16303427  93.57496701  96.32393059  92.56305051
  96.59211945  95.12452098  91.74132058  97.87997317  94.26601727]","[ 93.59938028  96.59346577  94.83423697  94.66834299  96.61504514
  91.7385414   93.38776536  90.763202    98.15174282  91.0026193 ]","[ 95.11877389  91.47284668  92.49984171  92.65499259  92.21734232
  95.97662849  94.29064621  97.17488546  94.61629928  95.76330917]","[ 91.54240413  90.8807029   91.77912602  92.56223137  87.65080046
  90.60837373  92.63811206  92.3007348   92.4111984   95.47281248]"
"[ 97.4496411   94.19591843  93.50498281  93.85362632  90.51150408
  91.68298233  93.37128644  97.56125302  97.32169927  97.77789859]","[ 96.21906725  89.31124094  95.6118625   99.63616496  94.78405101
  92.46826975  93.39171747  98.23466518  97.08607672  93.0437105 ]","[ 90.72193347  92.14964031  92.67682028  93.42402841  96.51792562
  98.33330449  95.05840631  92.31818491  94.59620237  95.4488296 ]","[ 96.60725707  95.80454049  91.75246036  93.63104107  94.96979913
  92.42079008  96.20328018  95.25051243  93.5495819   92.61529346]","[ 97.0191736   87.66548572  96.99680311  94.15612131  94.74790579
  93.51628712  95.15151035  97.33237647  95.20174389  97.29721816]"
"[ 91.78857461  93.68070555  97.29958881  91.63122578  92.8612148
  93.44527197  93.7874931   89.12629019  91.45470454  93.63651071]","[  91.41449302   94.90625319   91.98243285   96.99458764   96.23951175
   98.30808203   93.20242498   99.07694084  100.09844692   90.89616119]","[ 95.39578772  93.96654867  91.58385539  95.33772532  95.04746996
  92.0213857   93.2651716   97.23714494  95.5506974   96.08741719]","[ 92.6818292   93.40325738  91.87798928  91.18308051  95.79336578
  93.72449159  97.28491707  95.44792286  95.72647319  96.69698143]","[ 91.83350313  91.40410289  99.41919395  95.04495319  87.34458381
  91.32679095  90.45406554  97.27179459  94.01910616  93.97386945]"
"[ 95.06338905  93.22218087  93.51363312  91.17872265  96.8161345
  96.37856779  95.55411524  93.52878065  96.01380101  88.95300839]","[ 97.70381702  96.72269752  91.28667712  95.87713538  95.0816785
  90.42235673  92.58596213  93.94699868  93.65797831  97.00534033]","[ 95.50896697  97.92882707  95.16054643  93.98712498  94.11766011
  97.2027415   95.11305479  95.40662494  92.30287509  95.50881277]","[ 92.80687266  95.92223907  91.74643321  91.73776553  94.5580363
  92.15036538  95.67299162  95.41486045  94.4238285   90.6335212 ]","[ 94.22657447  87.2110014   92.11202608  91.33244073  94.22657447
  87.2110014   92.95219696  94.55487816  96.77070497  96.53996464]"
"[ 93.3371272   96.23923691  98.03397279  97.08383589  96.09618201
  91.3572572   91.15061237  95.24836251  94.44056675  95.47576376]","[ 99.13552872  96.84720582  96.62717462  93.42384028  96.2596725
  94.96895064  94.9612561   94.46070372  95.13980733  99.92210843]","[ 90.56415175  90.17701763  93.64212944  97.93357912  89.2704548
  95.1257274   94.1187332   93.54609067  98.01735028  91.91005067]","[ 95.60076548  88.62519098  95.70647534  93.66523647  97.6989297
  95.90286377  92.3566951   93.02341012  91.96475244  93.83534013]","[ 93.18877818  93.2644191   93.78207354  93.68894796  87.21682348
  87.22571477  92.09288378  93.90646516  90.85622735  97.04450818]"
"[ 93.90782222  92.3100071   91.41775834  93.49209307  92.25409905
  91.14483591  93.89412378  95.35192831  94.24095975  91.81878996]","[ 94.70551088  88.74535089  94.20214779  97.88825957  92.76973694
  91.71106893  93.45632386  94.57490995  93.26096246  97.23481708]","[ 97.77732715  98.66501794  95.40405978  97.19622381  94.81238138
  90.55354431  95.58271819  94.09051152  91.13055183  94.6435376 ]","[ 92.25726644  92.5368783   94.02810799  90.90208559  94.02181279
  93.77241361  91.88359725  92.06997723  95.56403351  98.05639464]","[ 86.61969919  91.47337324  90.5454417   91.64255243  88.23804371
  88.76487295  92.21506711  87.31788416  95.44699627  92.98901149]"
"[ 90.60513351  92.33355618  91.76423271  95.15895967  94.0093506
  95.79721931  92.55999769  94.16784142  90.89614563  94.26989414]","[ 92.85006427  95.29726084  95.7986151   96.71387481  94.20696622
  98.30002446  96.22369146  98.45751025  94.06099314  95.44209115]","[ 93.01558834  90.81165513  90.27544369  95.51633237  96.01959942
  95.40276654  96.09247754  95.58805787  90.05445817  93.14396613]","[ 97.00431697  95.2254732   92.6212174   94.53774608  95.07500447
  91.46945094  95.15866616  94.6181754   90.65073003  88.87863783]","[ 90.16845255  86.95982434  89.95040355  93.90330929  89.76218602
  98.01555808  95.27466182  92.47633187  90.12450207  91.35635853]"
"[ 93.76832502  91.78869362  91.89192463  90.85171152  93.90829906
  94.37666294  90.10194605  93.6491795   89.88380845  96.71193362]","[ 95.77895182  96.16621493  89.97195227  92.81974861  97.90372518
  97.48933567  96.21417157  94.82229405  96.09487275  95.48638692]","[ 97.73500557  93.75980755  95.6371907   93.5849495   95.03932113
  96.62959606  95.0913739   95.68699371  95.63975962  95.3958874 ]","[ 89.07141779  96.54064393  91.98345858  90.97741382  91.28272033
  94.43951523  94.70331078  91.97117819  94.78763953  93.66620988]","[ 84.89585854  92.93465856  90.67565655  89.24343345  93.81978293
  92.90654086  92.32067572  92.80736079  87.39126907  92.84675838]"
"[ 94.68618006  93.50443019  90.56361975  94.31093321  92.01508177
  89.0785768   93.80869518  91.25598889  92.72582599  95.54128771]","[ 94.13019173  92.54242293  94.58450847  94.92586392  96.94323283
  91.43847169  96.6630756   92.25641205  97.75478211  92.65196985]","[ 94.69307934  94.83999611  96.02645817  98.53268579  96.11840443
  94.66773888  95.20951525  94.39669353  97.221942    95.85160188]","[ 97.28983242  91.32601777  94.29164422  91.4522629   92.36477189
  96.28523261  93.92521271  94.38248335  90.90323081  91.89037801]","[ 88.65145921  91.65786246  90.4544439   92.76686131  91.54110705
  96.20130943  91.25181455  91.4377523   90.93948555  92.95044583]"
"[ 89.17006759  93.70425588  94.08765601  94.82120218  92.96653176
  93.09105095  92.46221081  92.06994628  90.53694627  91.57831709]","[  99.59091367   97.81580862   93.53794385   94.57695308   95.91430596
  100.6321385    93.40608064   94.61928833   95.70273037   92.34687585]","[ 100.18013503   96.57238786   94.17239687   96.18393485   95.02876623
   96.928013     90.71006051   94.53921249   94.82418992   97.91397356]","[ 97.01046566  92.89596305  90.15863279  94.08976495  93.70892086
  92.72425215  94.44104963  93.43199416  91.5727619   94.34268333]","[ 95.73334607  85.88128007  87.8576825   86.90234933  81.85515152
  92.7821363   87.12266447  87.8576825   90.2693547   95.26848328]"
"[ 93.63920715  94.90185942  93.38426767  93.57162702  89.51517347
  93.89995129  91.26816998  87.94445369  96.96539447  96.15698807]","[ 96.73129021  90.58562239  95.46133611  97.7565296   92.06323133
  95.19718107  94.81489789  95.42549957  97.41739667  95.1284225 ]","[ 96.01600332  92.94607585  94.75974953  93.61136528  96.58713447
  92.3404699   93.99716096  97.46738226  92.43221935  90.5758754 ]","[ 94.0858107   90.58601083  90.78126235  93.6885441   94.01130716
  92.39177873  91.56722502  93.14929464  91.71005468  92.91018497]","[ 91.58342603  90.37518233  93.60676954  89.39899844  85.65684958
  88.20563297  89.01590777  85.65684958  91.78425978  95.30772874]"
"[ 94.88344077  94.28838328  94.18398766  94.09058677  90.27412802
  94.86251232  87.9593191   95.67385792  93.45711706  92.54332223]","[ 94.0923892   96.32090658  94.72762939  96.02101785  92.30831982
  95.20672399  94.46192778  98.8273775   94.71523962  95.34772164]","[ 96.9303755   92.60356827  91.13824688  97.2789043   96.64851268
  96.38878117  98.94223184  93.46613572  91.13409249  95.54387771]","[ 95.67259364  93.71780409  92.91559146  91.33923686  87.92452354
  90.72190819  93.33110333  92.43226199  89.80844591  95.90116379]","[ 93.33879426  93.95518025  93.70414172  90.08792461  94.12615062
  84.50771936  90.88312391  87.0417997   87.97573532  82.3659606 ]"
"[ 95.39306796  91.7703047   92.0550229   97.26486372  89.5881699
  95.91510174  95.66232125  86.33822032  92.58512321  93.87370216]","[ 97.53300546  95.02207155  95.80371014  94.35797771  99.8931897
  93.76154358  90.29951729  98.83217145  98.01706884  99.02188655]","[ 93.07931075  93.8828808   90.89994644  93.79505893  98.85416323
  95.29869846  95.51767258  97.14965644  94.98068029  96.80591618]","[ 92.10873117  93.91522755  94.63944295  90.66364352  95.11602553
  94.34974983  89.72375792  91.14015395  92.98675505  94.97073221]","[ 88.70294932  89.39857995  84.96504162  90.46119138  88.44359108
  87.8564133   83.45190016  88.89452935  86.55739568  84.76767359]"
"[ 95.01032888  90.94388389  96.83317045  93.0421903   98.02325054
  91.48950977  84.46787733  92.19047219  92.2343169   94.13949291]","[ 94.49739841  95.51622174  94.47592891  93.82155145  97.98984092
  92.67645138  94.58685659  88.77872897  96.25029742  96.82614169]","[ 91.47591373  98.07292139  92.21293183  92.52659148  95.18821645
  93.52215665  95.34797623  94.80316163  92.6856618   95.78781856]","[ 96.63247134  94.59571464  93.43646803  93.5636805   94.2611572
  93.47440564  95.93857245  94.31592361  90.03707204  95.30683909]","[ 88.02551429  87.41952533  87.84345902  89.07635936  87.52941381
  88.58236322  89.85483219  88.46467425  81.9070489   84.22937935]"
"[ 91.97846291  94.93513231  94.27365376  90.68847932  95.0884022
  90.51070271  92.44675937  94.37497235  93.99025229  95.29517112]","[ 94.26996224  92.14526793  92.49396215  93.13053314  89.91150499
  92.80052652  93.70869492  93.13934786  91.82539372  97.54143085]","[ 97.79259978  96.50725292  95.75138822  89.44874974  96.29037685
  98.38257973  97.26644225  90.54007198  98.79454874  96.67929443]","[ 89.55047551  94.57502614  96.08164253  94.00706552  92.0959132
  94.10087307  96.59965166  93.54532892  90.7509983   93.7309373 ]","[ 86.72558862  89.314199    83.45864181  85.13348367  85.58410779
  87.79439182  87.94760251  86.97030103  89.18505698  88.21873956]"
"[ 93.36866244  91.91027082  94.59846749  92.1155631   91.10908623
  93.01885472  89.66885759  92.03032039  93.55450833  97.23029012]","[ 93.05948154  94.78513228  94.97687782  94.98342203  96.97379054
  94.53473251  96.35614634  89.07672582  97.85071788  98.69905882]","[ 90.54912032  94.90822848  95.02956465  96.11474319  98.06035113
  91.36539054  97.07990471  95.87446429  94.66331687  97.06741682]","[ 93.65603077  94.10047615  95.33853494  93.76545983  95.63068038
  93.8181881   95.7169959   94.28835139  97.44313741  96.29283846]","[ 82.9960111   85.48047163  89.03097967  89.50913932  85.5770373
  90.70825357  89.36806072  83.12728161  89.48641774  86.66571003]"
"[ 88.99827602  92.92048405  90.16474123  92.67550048  92.46282678
  90.44569533  98.25350413  96.15696468  93.41622958  94.29206439]","[ 93.98682273  94.56902512  98.13521265  95.15019449  90.39277112
  95.67119301  94.35352765  93.35061161  94.07213995  94.71089399]","[ 88.69446483  92.33323739  96.40020163  89.82919746  93.80372546
  93.48610758  93.30698601  91.67516832  96.75428203  94.35412311]","[ 97.06216611  93.9826334   95.50618723  92.13595354  95.84629216
  93.6868921   93.41171386  95.68605968  94.92417667  91.73897419]","[ 90.50404041  90.69657325  86.61716703  87.78732412  85.66977186
  89.7542194   86.26465845  85.15420862  84.39076693  80.87775901]"
"[ 92.90684032  91.42221086  87.58346837  93.6774737   95.04062541
  97.27780786  89.8193895   92.06954942  93.05898158  91.69476344]","[ 95.57104004  94.81069949  98.01246565  95.65205994  93.4500272
  97.57720488  91.97412504  96.32521925  90.55594619  92.29193516]","[ 95.70857958  96.18845037  96.20695247  98.55266827  95.05512451
  95.23596389  94.32749382  92.77760376  90.98684292  97.27945589]","[ 93.37146753  95.02632322  93.98476098  96.28740456  93.45204109
  95.12426918  95.56072206  96.33142297  96.35911408  94.16062737]","[ 84.60431456  88.58520965  91.01996687  87.88808423  85.63991334
  87.49995472  90.49788159  83.76943911  87.09188831  87.77770762]"
"[ 95.80360596  92.48568746  89.07055853  92.19378823  92.55962928
  95.32829238  96.05366229  93.98438626  93.68512488  90.16215938]","[ 97.05259318  95.3111836   94.93602908  93.46534949  97.67938567
  92.79352525  95.69838975  89.93514768  94.67374031  97.21641448]","[ 94.25209567  95.44241296  97.69892621  96.61662896  93.8976369
  97.3989437   94.31837399  96.7443368   95.41065107  91.27168064]","[ 95.35135544  95.85524615  97.08304775  96.98662829  90.19064158
  97.82154994  91.80619928  94.05303873  91.7541261   89.58804045]","[ 89.82001809  85.32828863  84.86327094  90.62643209  88.67418964
  88.39335023  87.40630637  86.4393346   91.6178903   87.12943703]"
"[ 96.67803465  95.78221815  90.9450328   92.22158657  93.57722718
  96.41666455  91.12907229  95.91184358  93.68264951  97.89567237]","[ 94.11369548  94.36523307  96.36604557  96.36640081  91.45463006
  92.4993308   95.48503145  97.0796002   97.11798055  92.18446711]","[ 95.25601204  94.58035434  97.72521993  93.56750589  95.29628512
  91.41350907  95.96809056  99.31813334  93.58129441  95.20812477]","[ 94.18280252  95.58183038  96.0940388   90.42126993  94.35415434
  91.90727916  95.33699801  97.06635927  86.97848193  95.60526879]","[ 85.23191667  83.28343284  90.68070009  92.01639469  89.31240339
  91.52490184  90.38908545  86.87974499  90.17606146  88.72963904]"
"[ 93.34448763  95.1084575   95.79038758  93.3304257   99.114668
  97.24465508  99.43006895  96.29053502  92.64978059  95.19111861]","[ 95.01594936  90.83964798  94.2514186   94.42527937  91.9925121
  91.89287296  95.0503546   90.7475526   96.92426581  89.09240959]","[ 88.56138582  89.74891033  95.9768115   95.15604402  90.62565933
  91.46314352  93.07287566  92.97750331  98.38399616  94.30971186]","[ 93.68976452  93.99559277  92.68148788  94.59959205  97.86475092
  98.97972537  95.2146497   92.15858494  96.92533677  95.70565661]","[ 89.87336859  88.31640779  86.95555957  89.32484523  86.65185246
  88.72585283  89.85284369  92.07911204  90.18401371  92.76593731]"
"[ 95.34898335  93.80759161  99.30038899  94.00956995  93.95742759
  91.93547297  91.30497508  95.57596348  97.28787461  97.11619529]","[ 95.9436195   92.03072751  98.53078937  97.95917558  97.74479225
  95.7741472   96.71469586  95.67575338  95.67078732  94.61941247]","[ 93.56166538  96.0492266   90.74547712  95.21636465  93.82478752
  90.81294877  89.70588541  96.91430898  97.04609996  97.58088023]","[ 92.74869539  93.31536489  93.42793945  95.63959791  91.48189258
  97.39311997  94.91968567  91.33435589  95.70193776  90.52932397]","[ 90.94210773  88.79780478  92.05061016  90.94210773  91.70793643
  89.63786122  96.51654265  88.11885475  88.7322083   95.37792369]"
"[ 93.64640707  97.21098015  94.06154424  92.54789867  95.73760727
  94.50408732  95.23716196  93.66948165  94.89642555  95.25629812]","[ 94.95454074  92.81729402  91.03091085  95.20936955  97.19323225
  98.46285742  95.78591403  96.63105884  96.88563672  95.4922654 ]","[ 94.48457064  94.83573834  95.69387188  90.06526876  90.16594098
  90.20275432  95.51918397  94.18130344  90.58788121  91.48169977]","[ 95.22296678  93.05907986  94.68857957  95.18671882  92.03176183
  92.56143474  91.57694184  95.0575995   94.06846874  92.32304865]","[ 91.25201266  96.40533265  94.37420838  94.72261185  89.83285938
  94.37420838  92.71604993  92.72813407  90.89749119  93.50966666]"
"[ 92.95067142  92.09372813  93.51682847  94.25979842  90.39135192
  95.18612831  92.19673964  92.63143863  93.98442791  97.32036093]","[ 95.10920352  99.28724645  90.29234895  96.48733067  93.44560099
  94.80549371  97.46293246  97.19027624  93.33252737  95.92698547]","[ 96.68055916  92.73574692  95.90679759  94.94629262  93.96462484
  99.01093629  96.22047849  93.00082356  94.08985418  92.05663455]","[ 95.86346567  96.53388408  89.79053467  89.14860354  91.69215898
  92.20502882  96.73839333  92.16741211  95.18773933  90.66862158]","[ 95.79239993  94.77133363  92.046382    96.01196787  94.77133363
  93.25779283  91.83172875  92.16233712  89.35621242  95.03486171]"
"[ 96.05290268  94.60774789  94.88194372  94.52286675  94.31803571
  95.18023745  95.80098111  92.5084152   89.35696139  90.30825784]","[ 95.67624323  92.116912    95.21645476  94.41561707  97.14015227
  95.51766175  93.94120167  94.52893179  94.76807502  94.62949464]","[ 96.67612744  91.29399768  97.88493125  92.60472157  94.36391334
  96.59967538  98.8322142   95.41827691  91.92362852  94.7481597 ]","[ 93.05255804  96.35915698  97.12502726  99.68593079  94.68916026
  93.68818232  93.22794038  95.4446777   93.89764108  98.8778516 ]","[ 94.05727135  86.41036738  91.60583616  91.07151569  92.44775006
  89.02657481  93.81464119  93.26465454  96.83790898  94.16336023]"
"[ 94.6672192   88.36125924  92.30707548  91.37777359  90.49810648
  93.41216303  90.09356967  92.09248196  91.69208053  96.65235959]","[ 93.79786697  98.60063818  91.85448429  96.04386116  95.1344418
  94.45975556  94.64238088  96.20297584  93.6566342   94.93028996]","[ 98.67342577  92.57093408  92.86151774  92.96380974  93.74412919
  96.06073974  92.57093408  98.27254618  93.96073918  93.90356859]","[ 94.68950899  96.85379337  95.99362779  96.24403882  97.4335425
  95.47868396  93.07091669  91.31599099  90.84564127  95.36994622]","[ 91.55497752  94.08021485  96.06845468  86.6923561   94.72183048
  90.2911331   92.49967388  95.6212505   92.36200229  93.54144936]"
"[ 94.44651229  94.40758998  93.41625777  92.41938378  97.14083011
  91.97714122  95.25604694  89.54313818  93.74907663  96.14248909]","[ 96.37947255  92.99774495  96.80092026  93.89524982  94.94100989
  97.86789586  93.27581158  95.44436031  96.10602707  92.04275121]","[ 95.9260431   95.07234211  97.78527467  89.57614657  93.96038626
  92.50790501  93.76358398  96.14744784  88.00746856  94.65049444]","[ 96.94945975  95.87377714  94.94991525  94.63697257  94.24344773
  94.44026563  97.52801238  95.5042002   88.64073372  97.63603339]","[ 94.12906751  90.75156025  91.21910365  92.62444086  91.92923117
  89.89949238  87.35569799  95.51878421  90.43795548  93.74124201]"
"[ 91.19437942  92.61074774  94.79561155  90.62980281  94.8732312
  90.51993199  95.64336315  92.11436981  94.71726648  88.04061298]","[ 95.93689869  96.18004014  94.55011646  94.05849897  89.42032443
  94.7425505   94.35155236  93.30680585  94.29957603  96.99970097]","[ 91.65214339  94.57577145  92.77512309  88.8965059   94.11822042
  98.19512654  93.47059631  94.527849    94.36257076  97.24402411]","[ 92.95661869  97.15983483  95.79130992  95.74978193  94.33533217
  95.9104383   95.20722635  93.14170549  95.47658155  93.04672478]","[ 94.03794287  90.72475981  91.66149159  97.38467318  90.68573775
  89.41311413  91.60242002  91.97261182  91.93139141  87.08257294]"
"[ 92.87650952  91.08057805  94.02215282  92.37521839  92.02380399
  94.29649914  92.50131038  90.55610214  93.23981614  92.00972521]","[ 91.46910166  93.65227895  95.33756627  95.7716917   93.74990616
  88.35152364  89.5962156   88.68412741  90.97924649  95.76765912]","[ 93.28337299  95.14417568  95.33807374  94.95773712  92.70780317
  94.5435302   94.60286806  93.8666929   95.45724341  95.05472595]","[ 95.01695466  99.63406275  93.34515959  97.70452392  95.87058374
  91.62304371  94.27331067  98.26895461  93.98170284  92.93378797]","[ 92.03201239  92.62505405  96.34069824  92.01705578  94.20046958
  95.6645016   91.92254642  94.3096937   93.25483588  95.43625618]"
"[ 93.3207606   89.85461297  95.41084576  90.67588916  87.70729444
  92.86852426  92.34266813  94.22881216  94.32775587  91.45185956]","[ 94.74086084  98.78660472  92.52175017  91.79267302  90.3907238
  93.69677758  92.36049617  94.56228287  93.2724493   95.63698401]","[ 91.0377905   90.31689044  95.31650664  95.2886923   90.23043011
  92.53544041  94.99663057  94.63215227  94.16326587  92.44485175]","[ 96.04603811  94.21612904  97.06363943  97.07459779  92.3228195
  95.92549831  96.44128009  89.77290817  92.9667126   94.33085616]","[ 97.21815686  95.21987208  96.55253672  94.38035117  93.18938765
  96.27108864  95.78737624  93.14316644  92.40598397  96.99582787]"
"[ 88.74181904  92.13351416  92.83503729  92.84464513  90.82942262
  95.47315952  92.92503661  91.92088809  93.6652583   94.55589878]","[ 89.34301245  92.03454092  95.95247293  92.5686326   96.01474947
  95.60467452  96.4126539   89.90279902  94.91280939  91.16735679]","[ 92.15148291  94.03829499  93.3003114   97.33898173  89.97005147
  91.79042304  94.53405729  93.89888693  91.4529139   95.13495387]","[ 93.88168528  91.46923328  96.49487067  93.65574909  95.93760041
  94.3077007   98.57868797  95.73834959  91.57261868  96.04940438]","[ 90.55153998  94.8107902   93.45710817  89.89307682  95.2353205
  93.32751908  92.84024663  87.19608732  93.95889693  89.97023239]"
"[ 99.07475295  94.6775912   92.25623108  93.16794948  95.65880508
  95.93378227  88.32051015  93.32552548  90.78528532  91.774962  ]","[ 99.79007302  95.50233832  92.16526455  95.49257778  91.63151957
  93.61986639  95.51410495  91.71648402  93.96914324  94.38526061]","[ 91.91586404  94.0952229   90.06512684  91.31802354  93.74087769
  91.91586404  90.09577544  95.38533291  94.73896489  94.91016012]","[ 98.18162676  97.1732179   91.8640014   93.96332204  91.97163451
  97.06447846  94.71015943  94.63349725  97.71574971  91.97094467]","[ 93.92141427  93.74576302  96.20194986  96.93955712  90.71762311
  95.76259824  89.3963758   93.94731385  94.16105358  92.73367891]"
"[ 94.08733569  94.53103498  92.40080741  94.50613142  93.66851173
  96.73494774  93.73987956  94.33679043  97.95978722  94.92187946]","[ 95.87480093  93.53033432  93.77347902  97.41844943  93.22582841
  97.34631466  97.17344308  92.07311185  90.24624426  95.76171588]","[ 98.68591417  96.7636097   95.32680038  98.2840588   95.75706566
  96.62402804  94.33276449  93.28654695  96.29461353  97.32798644]","[ 94.27884725  95.81312117  93.35797157  96.43875475  89.65958398
  94.16902025  95.5769776   96.22933206  96.53910473  94.75033517]","[ 86.59576213  92.73577935  91.55844528  94.88248102  93.33530432
  93.16673914  90.8202902   93.33640781  95.39603128  89.59646409]"
"[ 96.9285467   90.75500167  92.79678667  90.5846324   94.9076651
  93.67004451  93.35918247  95.56063569  94.21928016  94.69935889]","[ 91.74104024  91.5544921   93.81421082  98.12721638  95.02512651
  94.72036932  90.48625401  93.34943767  92.75394108  89.01043838]","[ 94.40530538  97.68042617  94.28111923  97.66396114  90.70387231
  92.54022324  99.00647202  96.88347603  94.98333755  96.09908589]","[ 94.93722146  98.8229118   92.88098178  93.71441578  90.65939684
  94.01205027  96.95654653  92.03451154  95.03142548  93.7226021 ]","[ 91.31525991  90.74070012  94.49484543  99.08671794  91.56754989
  93.15613304  94.34067789  96.26336013  93.74868753  92.91781819]"
"[ 92.42459231  92.39194367  92.99657022  91.18735885  92.28579266
  93.23163075  91.41266914  91.62208812  92.6463837   93.31652855]","[ 96.94166703  93.81857857  93.19196311  92.60208764  91.5352133
  95.63682996  94.75640698  90.44235123  92.92170645  89.86092356]","[ 94.21151378  92.58692763  97.2867909   96.74914821  95.37734077
  95.87719799  97.68371614  91.42182669  98.8791294   93.09665268]","[ 98.5757366   95.62369607  97.37346358  93.1826925   96.98599661
  93.50963829  96.28459089  95.963924    91.9468612   95.53465271]","[  87.90293132  100.03273795   95.81856249   97.04654299   94.60479806
   93.28034421   95.60940739   96.00401495   93.96774135   97.34822526]"
"[ 91.15293646  96.38246804  87.13927948  91.7576653   92.00922554
  94.71283952  90.70017613  93.99003049  94.07264929  91.4956199 ]","[ 90.85882972  94.81204085  94.93594954  97.66103128  90.6043206
  95.67120742  97.02827286  90.96230281  94.55206627  91.57612348]","[ 99.75042517  92.79198791  93.51010864  92.58343515  96.58390622
  90.39485002  95.50251313  96.5811433   92.64558228  95.0900591 ]","[ 95.0725962   93.11751837  92.75774328  96.44245678  95.61120333
  95.95631609  94.68086218  94.7459656   95.96979261  95.86631019]","[ 91.56856777  94.53961879  90.91357741  96.59233203  93.46787924
  96.44721666  93.70127788  96.63526332  94.36368135  91.70137221]"
"[ 90.74169663  94.30900456  96.33141305  93.01503189  96.3434144
  88.55063548  92.96368794  95.46502559  96.62534206  93.64162709]","[ 95.36947299  92.61618582  92.38232334  91.64533275  95.17736488
  88.96904083  96.20886558  91.87896942  91.67405522  93.71905345]","[ 98.28303402  95.43851811  91.34908198  94.66261363  95.5276709
  90.53329947  97.87318494  96.10729377  94.4413372   94.22865956]","[ 96.7590481   95.24333874  96.92909599  96.42364298  99.52399632
  92.27562754  96.70617625  92.28144296  94.33011185  96.3054721 ]","[ 92.17240393  96.21452205  93.36168081  95.69484315  95.74491566
  96.89094763  94.47349604  98.42152409  93.01967898  92.06249169]"
