rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 81.74453152  79.37409959  67.599189    72.79865388  60.28765848
  64.72548619  60.28765848  64.72548619  49.18334144  78.14636064
  88.95557285  83.69191902  57.42285327  74.17779079  64.72548619
  72.79788915  60.28765848  64.72548619  64.72548619]","[ 118.867545    101.97714379  121.08359248  115.60109408  107.60693181
  116.65436418  123.61647301  114.96896673  120.40513518   98.25133849
  105.02656522  113.7352995   113.7352995   108.55760404  113.76505698
  127.67472595  107.73227011  121.08359248  115.60109408]","[ 28.53858294  62.79331996  37.29792887  73.6462252   51.34180763
  52.54715378  62.91773332  83.05103414  41.50744192  54.26609901
  56.50235347  50.95372877  35.94116108  38.43974182  12.52171087
  73.06694147  46.728111    78.78189452  43.60607067]","[  52.52538762   96.25050918  105.09367164   74.8174013    96.25050918
   53.47740367   60.96388428  101.61965529  101.80013253   49.45740797
   71.49090716  113.485137     70.43971921   86.32740485   63.14020393
   52.52538762   95.02923306   87.40339064   49.49149881]","[ 51.79540841  56.56153716  77.8802258   66.96870262  37.23149484
  79.01492231  46.24790409  58.29685685  75.95628579  63.86586213
  77.16392361  80.08425362  50.44441649  77.79990112  54.1705842
  48.4517824   67.22530474  53.7354255   74.25518158]","[ 57.70887048  49.53341021  66.3183974   86.58208999  67.14649091
  52.54593953  48.99991829  54.09126271  52.66439147  40.1635045
  75.28987963  55.63814913  56.69976371  62.56844087  62.91072692
  48.99991829  43.09181806  40.64406831  53.47304394]","[ 134.99897377   99.94278173   77.79095582  112.4858229    61.88479593
   93.29049189  126.80822636   86.64346112   92.56965848  126.80822636
  126.03118059   87.1557915   115.87787619  122.46852359  104.99094793
  107.12337473   92.43691501   93.68264627  120.5909081 ]","[ 106.67722858  105.50676489  114.43311181  113.34804557  112.52060486
   92.25123472  122.37971635  114.7620078    92.46982339  118.2462968
   90.20544401   80.8516887   102.5819471   100.77063289  107.83167798
   95.92177251   88.23120508  108.89482967  126.47738851]","[  75.84424858   87.7161558    91.98948549   95.09480353   14.10475782
   59.9527491    61.09490079   81.87841636   56.08570507   83.29302951
   96.2657764    28.05661214   72.37919551   31.98791598   89.05479152
   81.43663804  106.0765409    84.28776505   77.41489566]","[ 83.43907975  71.88819917  85.72583746  53.34161236  86.18190553
  72.25890588  62.79528448  57.47481375  51.46815502  69.41878585
  72.45942664  81.64885894  81.7385855   79.77957589  81.5933368
  59.89778284  59.23717944  44.92394424  59.37581095]"
"[ 70.44491364  70.71350294  66.48266514  43.20486034  70.44491364
  70.71350294  59.91840694  71.43772136  58.81236594  75.76089856
  70.44491364  70.71350294  70.44491364  70.71350294  70.71350294
  65.53228831  87.57995763  62.67517341  78.99344651]","[ 127.42511731  123.27692993  116.23119679  120.36545997  111.92567478
  119.79017727  112.44883087  101.01206595  120.36994432  112.51474412
  112.47210439   98.75757145  112.47210439   98.75757145  112.44883087
  101.01206595  107.75815383  131.09930413  108.69958579]","[ 34.29460067  71.45592025  24.91977933  40.5556057   58.62744228
  65.76661425  49.28703912  30.23890565  56.3738854   62.05283313
  59.06239258  61.4405685   54.87368881  52.1844187   44.48370759
  50.93660983  79.11504667  70.57150296  36.7651211 ]","[ 66.58129965  68.22035851  79.59357818  73.37255908  84.60740028
  80.18938878  84.2020334   73.278496    98.75814821  74.6607347
  69.66317491  56.07776278  79.22877967  74.6607347   79.59357818
  93.49197216  97.39589841  79.85846966  63.60572091]","[ 70.81693681  44.47416011  64.59183692  53.88254846  63.34558363
  84.51345028  60.14234779  62.97373064  79.0878808   60.27267833
  50.83352418  56.16967544  74.29777643  62.60943096  65.75708384
  56.78760515  54.79180482  59.23667175  51.62935826]","[ 63.32548327  56.32616429  61.37094158  47.90846524  68.53644072
  40.61582774  62.37281174  42.77501028  44.38497376  74.22984136
  64.8864798   43.94418636  56.99543473  52.91786132  43.66719095
  65.54688958  62.34806489  48.69351919  39.5261153 ]","[  89.08017891   81.81777769   68.79124318  101.24267669  121.08327339
   85.15001944   91.91423635   88.09128852   91.13168406   85.32584961
   68.79124318  115.25370675   78.03372351  103.41873087   94.48900177
   76.89540486  106.02840209  107.57455863  108.28165401]","[ 106.81565775  115.40836372  111.02233436  102.82275382   92.64889033
  139.78356767  114.95928251  102.88581412  111.87236456  115.98713066
  137.52806531  137.59068399  116.51833984  120.81803558  122.93299872
  104.10059133  119.483675    103.61438387  115.92450162]","[  71.0399406    93.85676537   66.79270276   27.64827688  102.83797631
   64.83288856   54.24597952   80.35915767   78.68385282   80.28115132
   58.99746608   86.62153389   71.01777637   94.1110758    54.24113674
   88.19754367   73.86553262   55.75831995   51.86343876]","[  76.32213912   59.78955406   85.95761287   71.84036221   84.3010688
   66.7323372   101.64983807   64.286975     64.80672123   74.49090134
   66.42312193   71.6891314    65.55108535   63.85863509   85.26188893
  103.41949732   94.21815412   76.03072409   76.87110627]"
"[ 47.78853894  50.8560254   85.46756445  80.75121034  85.46756445
  80.75121034  93.4272483   64.84978801  68.102747    79.18055914
  85.46756445  80.75121034  85.46756445  80.75121034  57.26362789
  71.1025019   80.75121034  91.32310944  63.01832522]","[ 106.75402595  121.71369221  125.42718028  119.56202069  125.42718028
  119.56202069  103.54920783  122.00688994  103.54920783  122.00688994
  123.4706919   114.85677478  108.76429748  126.20201696  114.32881862
  134.75455174  123.97765948  114.90210114  111.31690842]","[ 66.03467885  31.65750622  36.11354518  71.20806051  51.85381475
  48.89161554  37.08218343  46.1969648   55.55132384  73.7492842
  16.0201944   65.53310174  72.28607765  62.19665641  55.72007402
  58.62699022  62.20729033  48.02704165  64.26113798]","[  62.06750842   89.02434528   83.02384704   63.43766      67.6072991
   62.06750842   39.6059912    90.30396      85.19752326   67.21538346
   79.89400085   95.97109854   64.67442962   83.83154106   47.14528998
   68.99689879  102.25120369   74.95156902   83.33764371]","[ 76.29003156  65.29101443  69.43829043  38.66201647  43.02604759
  69.52795898  78.5040495   61.94593726  78.0709461   65.3581921
  44.27586629  43.24775048  65.75204333  67.11541297  55.26718793
  79.4145205   69.57022709  78.61284952  70.3797418 ]","[ 58.77558391  47.42706214  37.62479622  44.46503142  52.73271107
  49.080762    51.63358043  57.19354398  63.11078777  57.09983142
  59.44224047  70.67710782  52.10752228  58.54910576  50.04984507
  56.92921131  56.73551763  59.73690887  71.45685889]","[ 100.09513249   84.73433612   98.73146083   62.79858891   85.86074432
   84.19636612  120.53472516  124.43065431   98.42917733  110.49684973
   99.46144285  120.53472516   99.39925862  103.79687538   82.18882737
  102.26598951   72.44501336   88.93107202   86.37434839]","[ 104.610947    125.70474652  107.07801679  119.00160201  119.49654074
  109.82184802   99.01226616  122.48168006  107.92159644  117.66257727
   99.01812791   96.28239451   82.63405181   95.92055978  107.68158113
  117.54618016  125.66344239  133.10975263  110.43385982]","[ 32.12107506  75.3006614   69.212106    71.52369284  60.37617238
  69.12243883  74.75434829  97.71468402  72.38861584  87.69456785
  68.35504405  56.5332154   31.54267503  79.35934247  89.17699169
  77.72323356  38.75203076  68.58699774  83.13612274]","[  60.39769283   78.43905518  109.15962291   70.91374911   86.25414691
  107.69420692   95.11079769  103.6953764    61.2704304    67.23634326
   81.72016794   70.13211603   87.20205644   79.44228472   65.74674866
   65.62955883   90.45153092   74.10928639   99.0000204 ]"
"[ 60.8630814   82.56788061  60.8630814   82.56788061  74.56490063
  76.66883874  81.96990667  60.10760012  56.84023036  69.79394033
  59.95345331  74.56490063  60.8630814   82.56788061  60.8630814
  82.56788061  71.34138103  87.44012583  80.1627497 ]","[ 108.01527478  123.19003826  117.89418528  120.39247189  106.75670682
  117.13216678  121.89190399  125.22358532  118.93919785  125.446661
  124.74861449  125.446661    124.74861449  125.22358532  118.93919785
  118.13019047  117.3132615   121.42569434  129.63575389]","[ 62.0985345   39.56245216  79.17424028  58.1372607   46.87309231
  74.84265675  70.4117959   65.94231245  73.73029699  72.65194209
  56.58856243  62.58486977  62.69433482  57.27687828  12.60325513
  59.79687057  34.01220525  37.48985825  60.44055554]","[  64.46059292   49.50568295   57.49836371   51.32126763   78.08077379
   83.64048332   97.97936186   88.51773279   76.36951402   57.49836371
   88.80791492   79.03903641   59.62626982  102.04811272   60.79758502
   86.60684769  119.8543014    79.85963149   76.40163479]","[ 58.86281083  68.45438647  47.48900941  79.05059756  77.83516042
  41.59547112  82.11739595  80.26020561  58.53918564  73.14963441
  60.49800477  59.54703793  70.90306451  65.92984562  71.57870286
  62.31257134  70.28856179  83.86524944  57.07442255]","[ 52.59028512  62.45923331  66.06979235  14.63776828  55.99836658
  51.88398982  19.88589059  44.70853781  45.72754736  46.37531248
  66.03515962  51.63800156  66.36100708  62.32490664  37.34319976
  38.29167823  62.05897615  66.91156801  53.83325282]","[ 102.01646796   70.15605929  123.76589396  115.66539977  115.66539977
   66.95741549   80.17135976  128.65253254  116.13453836   65.00447136
  114.43096671  104.24693518   84.0359525    66.03213883  118.56844778
   82.95624357  114.73174497   92.08747493]","[ 105.00225599  108.34290312  114.48582161  117.51062089   94.19503063
  111.58524839  101.65912754  127.9512545   114.39654282  107.27237717
  115.88552649  129.33939028  113.89007009   94.12499367  112.53633268
  104.87607502  102.27798151  112.86870453  129.3654174 ]","[ 87.47250313  77.08239701  93.61988423  75.18978371  59.83417935
  29.8641237   76.75949054  75.89571457  73.72573168  58.21325261
  68.10806431  83.17101906  63.57651653  65.69604609  66.51052637
  78.88071213  61.26248607  97.49057817  47.42458189]","[ 69.16757444  77.26819962  69.92845615  84.94958902  77.14209306
  61.99275147  80.1696951   86.71182136  53.55714178  96.40014892
  57.40984873  79.52761918  94.47251771  44.47112684  84.83021561
  71.77997801  82.538472    73.50906291  56.47792289]"
"[ 81.76440599  84.92941302  71.08905122  89.0582493   84.92941302
  84.92941302  63.10338156  49.38224105  84.92941302  63.10338156
  79.92832555  14.04697957  95.56204527  52.9256018   92.49257323
  81.76440599  14.04697957  82.64175618]","[ 116.18495769  121.21041642  116.48695942  124.17281373  116.48695942
  124.17281373  107.73735017  124.20551323  120.68326812  119.26606817
   97.27274128  110.0178358   116.55739832  121.02756958  130.42348376
  121.31444584   98.7111305   107.73735017  124.20551323]","[ 66.36026246  58.36994883  15.9569741   54.53004741  61.65921404
  11.89003768  58.07112371  74.38536726  16.03342989  22.96588748
  38.38829218  51.28128919  42.86622976  84.93654039  65.29836427
  47.85226847  61.86159722  83.97536412  57.71060646]","[  95.76956346  107.10424563   70.37828521   52.61737078   96.80883228
   92.23909966   77.07820312  115.69582928  100.99472774   68.01805462
   71.99917601   87.70128483   34.8127258    78.41818563   93.40406449
   93.62550721   80.76592486   67.76659165   49.4137848 ]","[ 68.6061783   75.6478357   67.48060565  83.5834418   86.49707876
  50.65974454  75.72139631  79.93084564  75.96415467  76.64315647
  73.51997255  33.51794509  51.6883834   47.29978448  38.98947705
  49.74712396  68.90021705  62.6025612   54.83471358]","[ 74.27917845  64.21423856  55.09707437  77.31893752  66.86992417
  54.05002331  50.28960691  41.19800082  39.79365948  47.51423624
  66.46900632  74.24330931  54.51564086  51.11875884  57.920692
  56.40620912  35.17994174  50.55118121  58.67214011]","[ 112.02537304  101.33310406   80.63786308  117.87570258  117.65127197
   82.04142285  102.06509487   94.84130556   89.98465121  108.97634516
   69.01745184   96.65353476   96.96498631   80.63786308  117.87570258
  140.50867544  108.49836122  119.04883805   84.63646211]","[ 104.78291529  117.72789963   94.76443191  109.12837284  119.09797892
  125.96740927   95.32505813  111.63092209   83.74439871   84.1506708
  119.45747077  114.27969833  132.29213273  110.02491027  117.55574162
  151.05407757  113.07715613  126.31288328  124.04997728]","[  65.45639108   49.1096049    83.51827875   46.13279421   56.74247644
   84.62921359  101.44190487   71.05056295   80.06630232   72.88857067
   87.48604979   82.66428869   77.86697377   94.79994447   83.21321455
   67.32356165   88.09341888   61.8830136    86.7562509 ]","[  88.41364209   83.83137912   69.17081582   79.56697146   71.29431573
   89.6240427    91.50614286   91.41209103   64.07688952   72.01690126
   75.80115083   89.33561168   70.06460883   88.08469861  105.79137719
   60.98623604   84.56040749   59.3550627    78.19125487]"
"[ 63.55637624  51.34962228  63.55637624  51.34962228  88.18209034
  77.5448711   63.55637624  51.34962228  71.05364546  76.77462658
  86.34337167  57.83397115  57.83397115  90.73436256  51.34962228
  53.57517901  63.55637624  66.95662056  78.50376692]","[ 110.77179062  117.16082677  122.4019348   121.37803192  134.08155966
  136.09719415  122.4019348   121.37803192  117.20524223  117.98244408
  117.20524223  117.98244408  122.76913161  123.69275253  112.00284647
  123.50110791  110.77072568  132.55543365  107.4985066 ]","[  9.3140731   48.11653601   0.67192091  60.44049193  45.23704016
  66.59642901  35.00734489  58.39929402  29.83368339  11.58214886
  63.50223045  10.3411442   36.33446973  75.91231977  64.48873317
  62.13029211  72.20355722  66.76309606  58.86354092]","[  86.11841322   70.41070526   88.87327713   59.73822372   89.94121994
   67.20500011  105.84144968   92.68312783   51.57196941   86.15879524
   87.48735466   47.74587819   85.52892581   71.42571157  113.72754614
   87.16563085   85.59823634   91.99008847   43.57331407]","[ 75.06663704  66.76519794  68.1899474   68.39368524  35.5632508
  69.33126398  63.54518199  70.42038545  65.06924647  72.16554001
  58.9815588   63.35410003  67.95791886  31.89628656  59.84231044
  72.2092227   61.31075802  62.44211205  58.08353885]","[ 55.77015188  80.57126845  69.09363528  58.48426765  71.05082746
  57.10909335  61.21554466  39.14799513  53.35171278  51.02460301
  82.39919889  62.01446631  53.49456621  53.36694787  53.88494856
  63.52893997  36.28871107  53.77058112  64.00131485]","[  98.02243568   98.39598585  137.3007053   109.43570222   73.70757291
   89.29468359   90.68168881  105.7089405    90.68168881  105.7089405
  111.54951343   98.47719227   86.80624353  104.85379926   74.35476075
   48.87131875   67.89107821   92.11571856  121.82673171]","[ 118.01249812   93.15981764  126.9990767   109.55886778  114.6603072
   97.16470414  135.25686241  136.19648467   80.05740768   87.12020624
  102.87070393  119.42142148  117.83104235  121.13394258  136.9870547
   94.6791602   114.33215974  112.4049513   102.50100878]","[ 76.04936667  90.16429468  36.9538978   77.62696389  81.01649425
  76.04936667  68.65571213  70.27533156  80.01078551  76.75824679
  38.54233847  59.54555594  77.08758367  74.04173177  77.09927199
  71.73518235  76.21988399  82.14058583  92.62208513]","[  70.43094372   86.22835994   87.14446695   79.6140836    73.55280201
  105.49091173   91.2480524    73.17721569   95.6535125    68.29993107
  107.0343003    85.78280166   99.74396558   59.53642746   93.58859555
   60.22219103  103.06146144   57.80012904   79.47516978]"
"[ 69.34880558  77.92121986  69.34880558  77.92121986  62.96864401
  72.43661851  57.68917752  69.34880558  77.92121986  69.34880558
  77.92121986  81.54783679  81.22550158  43.18725501  69.34880558
  89.62877822  17.52815335  61.7297349   86.93720547]","[ 125.94957053  122.51097696  130.99411276  119.07963949  125.41152577
  116.72882905  121.421758    119.2838671   113.53612501  116.72882905
  121.421758    129.28502996  123.18352133  131.08376813  132.68782487
  126.06507137  117.70910614  129.28502996  123.18352133]","[ 68.12892889  83.62504629  53.36683375  31.48864103  55.23171064
  44.26233673  42.68986218  75.69306872  65.05004894  67.51355012
  77.44014587  68.96044076  67.60783649  -0.37395993  65.85689141
  81.6411821   22.87993917  68.78205985  78.15738404]","[  57.71282146   87.00530357   87.96777268   26.89318021   68.92194995
   70.46168574   69.38484772   71.79603864  111.107938     58.42771257
   79.89888487   83.95503025   86.67159113   88.61142443   94.8471555
  103.58717795  113.26284508   91.12739115   85.44419484]","[ 70.09714891  50.16339471  71.72309752  61.64966354  68.28325532
  82.35862417  53.43343329  60.91092635  67.77853269  64.66812723
  58.86659632  82.91634298  29.66303601  52.9546458   60.96710553
  52.74420751  54.19107897  77.92576239  53.40678223]","[ 40.29084393  50.71095596  44.27044684  40.29084393  50.20891387
  66.69940519  50.37106957  64.33949722  61.73598053  61.79817942
  54.59621082  22.51776523  51.20987213  51.3351618   57.083048
  57.62348822  64.00666169  59.62005475  61.44226185]","[  95.84051362  125.16778719  114.05917518   84.57115426   83.62221451
  137.66842929  116.03507949   95.23322546  117.8885173    85.49544485
  105.86045483  116.03507949   95.23322546  110.35730412  105.45224012
  103.30871164   83.46870866  113.45649376  121.32372172]","[ 125.81145788  125.06287344  103.28795336  117.28544041  117.22081189
  129.19676478  123.83615791  114.94165967  125.28001628  123.09574582
  114.54813967  105.72291079   91.61587927  114.13500227  116.59946063
  124.64525326  133.19883885  119.02079022   98.47490638]","[ 88.72917439  90.82492063  60.96258288  79.05665193  74.50249263
  73.75176728  55.27303316  37.07271904  87.20361192  88.72917439
  56.71221544  78.54956964  56.72729723  82.25432515  70.94456269
  62.22495912  86.46193622  92.27134064]","[  84.95791489  112.31443012   92.91161973   80.65667543   93.60595639
   49.31240915   68.29531423   75.77006991   68.85928832   84.1729394
   73.72629891   79.33582356   75.69257283   91.85576153   66.37353334
   88.10211573   66.97572235   80.0858099    73.8620385 ]"
"[ 63.89909794  55.34269602  87.20548569  61.89904751  87.20548569
  61.89904751  87.20548569  61.89904751  87.20548569  61.89904751
  76.62594494  68.68143558  67.07664321  70.78243691  29.16154857
  46.21378154  77.72186449  35.19298724  53.98661944]","[ 123.64363746  131.46905074  109.75573755  125.85209631  131.37745192
  131.57143141  123.64363746  115.99984785  127.72237688  126.69400215
  121.84201817  129.44264247  121.32953731  115.99984785  127.72237688
  135.44561745  123.26287365  113.73650708  124.04092124]","[ 42.88221163  28.63782618  34.93376056  60.49661692  68.99214945
  54.98613498  61.43185813  68.23950951  64.08097473  68.90091563
  66.42942265  50.44529228  52.87733916  36.32802425  72.48514453
  68.23982359  61.73546042  62.89306579  76.13613227]","[  87.56596334   69.18252631  123.86018933  111.69645068   85.4880039
  103.44048128  110.89109679  102.93459888  108.30452476  114.68267789
   74.84049153   98.04403505   80.96268586   75.83049312  101.43114187
   89.96631447   40.4533721    85.3182386    88.01277841]","[ 51.75719358  60.15335351  56.21139483  46.6225907   86.02405339
  72.47719021  86.92820058  43.22690682  66.30912999  47.317546
  63.18337301  67.57829645  66.36107099  58.54212266  62.57695639
  77.45689899  66.79220419  59.19965065  67.37961528]","[ 62.03338931  33.68190647  55.38080167  59.65581815  68.07084346
  54.94931891  71.58138258  62.93582478  69.16964107  62.45830073
  54.94931891  43.42814871  41.06107814  40.2646867   41.62050439
  60.07792788  37.94025801  30.03732013  53.88980314]","[  92.13717506  115.785668     72.63841412  113.42715896   74.53934749
   82.75826855   83.31171874   98.94033042   92.6629365    98.92009691
   92.6629365    98.92009691  108.33283867   77.80613264   97.40856311
   87.26342387   89.98409833   92.36553315   91.27626413]","[ 105.52230313   93.65193102  123.66924491  132.80221182  117.61616164
   99.35058297   97.42927259  147.43842631  142.12172569  140.94113139
  124.39556112   97.30425779  110.83655054  144.90396428  108.46015042
  137.04389955  125.9062331   100.31653065  110.10576501]","[  73.40453399   68.10001245   67.72447879   68.48394922   62.85473569
   82.51968385   80.66788604   70.83658612  100.59992012   72.07216578
   93.40624347   62.85473569   72.92466234   80.18125319   64.57475246
   77.46080206   81.04083615  101.51843083   61.19268028]","[  90.81620639   64.91118577   83.67246724  101.42282009   80.71838487
   82.17252453   83.27145316   76.36709265   92.56461354   75.81553371
  102.8279808    74.91560815   83.4118712    75.7379395    84.00506384
   97.90852328   89.23783921   64.73119989   83.69407241]"
"[ 77.29551538  84.018811    77.29551538  84.018811    66.66083709
  25.6627699   67.70557425  76.14143687  77.29551538  84.018811
  77.29551538  84.018811    52.0735216   72.72666722  85.54923629
  82.13625195  86.9770374   41.66788592  77.14854942]","[ 122.48697518  123.88212631  128.03993095  126.48513814  119.78730758
  128.32028874  119.24964415  123.88212631  126.13125122  129.13145368
  121.21007598  118.03509813  137.10523181  126.89182908  134.00510582
  123.08153099  134.67773253  121.32124126  126.89182908]","[ 67.16140376  48.52779559  77.03094333  17.50641494  40.00337911
  70.35936002  47.8748701   86.37471819  64.12935119  45.56332544
  42.2600722   68.07709014  67.08038994  56.00816621  32.40494346
  41.27280912  39.86809844  42.4754189   48.38907712]","[  68.38285051   56.41457947   87.75911296   76.76954465  112.67997035
   58.00010414   33.69078531   97.54023207   40.48589474   37.72240266
   69.34501647   84.9440188    87.69305369   78.67062131   74.41690599
   69.41970503   72.68062888   80.65845367   59.92267802]","[ 53.37008637  53.03160964  55.48472742  64.09006308  72.32100882
  54.98812659  83.13344048  45.65759023  75.10980451  59.7235562
  80.36315905  87.44919869  77.12435662  50.14424411  57.19019908
  52.50952763  83.08236273  64.57582722  83.03149075]","[ 60.4658367   42.56187143  57.79325984  61.44589112  54.29872486
  55.63423792  58.42845529  42.84794112  55.87300271  61.44589112
  51.16201893  56.17329819  64.93414274  10.56763932  61.74711001
  78.80380671  60.08269215  59.16505383  41.16369219]","[ 125.24450565   92.11515569  112.20887861   87.27869006   89.92833002
  100.09805556   88.97808783   76.98113914  120.38536856  104.8484358
  110.88154908  117.09567736  119.47050378  120.38536856  104.8484358
  117.5713598   118.82249142  105.33051403  102.06102223]","[ 121.58567002   82.4691035   100.38928945  121.25457031  103.29233733
   91.27203795  118.91361227   83.31628872  117.70832116  138.80791426
  146.65833804  117.56686283  125.2801879   111.95605959  119.33519946
  126.85762888  120.37698352  134.49345834  123.00172501]","[ 92.56331064  88.33161243  88.33161243  62.36440769  68.18786333
  22.32913976  56.07110124  76.14707769  65.01846819  78.29912169
  85.87605079  75.49295627  69.91982256  37.65220753  85.2620042
  65.25173074  70.12889558  77.16647422  64.59611331]","[  51.72301833   80.29985438  100.12999637  107.02606784   89.41752361
   71.96487091   95.84532895   71.78650605   90.88780044   62.73718005
   92.59117412   95.82249448   69.77213752   92.76647367   83.74674301
   56.10469862   65.00866395   76.21165713   80.11848252]"
"[ 65.41605064  77.26234532  76.51477394  62.19652558  64.26122466
  76.58338624  66.46527149  51.48673063  84.37592417  61.43382981
  30.39628603  53.96900463  30.39628603  53.96900463  30.39628603
  53.96900463  77.47598333  62.38411078  30.39628603]","[ 126.33217752  135.61103398  121.83096862  124.4026737   132.81599619
  125.19513787  124.4026737   117.61015879  125.02052192  135.14315386
  127.66815012  122.74497527  127.94409754  127.66815012  134.2038074
  133.28478099  118.98084822  125.13997598  130.6668332 ]","[ 51.83821817  69.29493353  53.59574591  23.57410291  67.19274139
  58.12299209  64.69003547  30.86276479  38.46535764  67.66376091
  50.32357384  52.53383324  69.52181031  56.94211012  68.01328327
  83.82909198  63.81511432  23.4134331   86.70840604]","[ 108.27055392  103.86231664   99.44982971  111.85770437  103.5446279
   70.70826717   88.58600439  103.48798596   78.2134837    62.54243213
   66.72202222   35.39002791   97.67647477   89.73586644   75.07139331
   68.90801573   95.78184101   61.37713078   63.47551456]","[ 75.26706731  64.16421808  67.4343467   72.00013443  48.53157037
  80.68889876  65.45076015  64.87594366  77.11414386  66.52895766
  66.80570758  59.73925072  54.5670045   84.11635482  81.6028546
  40.72623244  70.12108748  63.31772104  65.79661095]","[ 55.45143537  56.3422365   72.60285119  52.02390182  56.96356235
  46.419351    57.50594884  47.06080796  42.73894694  39.53789366
  52.15981068  48.76797418  54.56192201  68.28227153  69.87600926
  64.1124924   51.68581145  54.56192201  60.83642187]","[ 116.75273815  120.10371294  104.73863146  118.26234417   92.17676732
  121.19707929   96.91835      89.53643782   96.84717627   98.868077
   97.92236774   96.49830242   88.37663578  121.19707929   96.91835
  100.63336528  117.28082589  114.86705699  114.20696365]","[ 118.68086757  106.54293421  134.98583722  105.40835329  147.99609784
  129.54852967  103.46302955  131.22081611   97.29382531  128.60711756
   88.00878385  135.32396965  113.77459128  127.03603355  120.59842572
  121.08513269  116.52780388  128.02297419  107.0274868 ]","[ 95.22837337  91.78871454  86.12613281  86.01716388  76.69997799
  77.063599    63.66357269  76.69997799  96.87731731  95.5666616
  97.35098626  92.26861271  81.14987398  81.32677885  86.70616483
  78.4994781   85.36066371  85.02941088  77.95534346]","[  94.63900569   81.15547094   84.79835181   74.68310818   92.50456284
   71.16395805   72.99365551  103.57592676   90.25608587  100.92183123
  105.01021677   57.94014451   99.16323096   77.50147008   89.86852139
   77.32131551   79.73134105   95.21449784   70.56328209]"
"[ 61.59767097  22.27735494  22.27735494  66.56347252  65.53880965
  80.10127291  68.74595523  50.77235727  67.08229038  70.96414498
  22.27735494  66.56347252  85.13715483  61.59747177  22.27735494
  36.55477928  61.59767097  62.48392     63.04087146]","[ 123.60912727  129.6526641   137.54746955  123.80180135  116.69908085
  128.0352019   121.33050671  124.85793788  137.54746955  123.80180135
  136.08874408  126.09622105  133.68921389  116.10659372  120.61410369
  128.99910966  118.21303011  136.95132106  133.74981461]","[ 50.94544779  32.4243582   21.51797481  44.21922044  67.61952407
  50.36126909  46.7596166   60.93030764  40.44483851  69.71182106
  57.58449597  56.45138691  31.67833375  61.995148    42.21150922
  75.46529542  67.49680796  30.88872893  54.54431346]","[  87.99671238   92.97320119   96.98242883   69.4144164   120.7156204
   60.5147384    44.42665023   96.97500168   61.6670443   103.97727096
   90.55429045   77.11148508   81.72016636  121.99389077  103.00984581
   91.75077111  103.33303378  107.04940094   58.15147209]","[ 58.29483847  58.86148569  56.56242688  80.85547659  71.04280407
  65.36925153  59.20181833  53.24479894  68.53357766  69.85046376
  82.05816931  80.6054249   65.83971996  57.59362356  69.11523617
  63.8896335   51.10033967  45.29013935  70.02294493]","[ 36.08438279  62.03819046  65.23648035  64.97919591  73.16482358
  64.46722259  53.05716906  61.69161323  55.9627187   44.65142376
  51.65360622  37.64845498  61.42488685  66.61504345  58.18886298
  67.23136749  57.19766228  47.50296727  77.05063912]","[ 100.30618873   78.04303891  109.13342323  137.02380223   90.31368061
   97.89303143   90.31368061   97.89303143  128.63939278   92.48309763
  119.06322472   74.28975197   87.17850638  126.98664959   90.88225117
   74.00958634   87.25798212  113.08104425  111.7836267 ]","[ 115.10114625  116.23451087   99.1226122   123.43463955   81.25213337
  118.88019286  100.6439656   106.50419647   96.68483396  111.77611669
  128.32059048  103.02642744   77.71302265  117.83816296  125.391744
  137.25880599  113.08826305  131.44352681   88.43668366]","[  88.40426756   58.63775871   83.48637934   55.51280161  105.87724867
   84.58758098   80.99913625   84.97369677   33.6268392    66.50521138
   68.8496476    50.64869939   91.05252921   68.90020727  104.73362859
   89.8931885    50.64869939  102.46237032   68.11756408]","[  75.4666936    94.29780609   88.88807741   88.37370205   65.53374444
  111.24943193   97.17070577   81.17677458   42.11646363   80.2756073
   83.07694992   75.63281055   68.04701654   81.4054942    76.11906329
   57.36879048   85.10792809   34.63969191   97.07103657]"
