trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 389.83683209  589.6886727   589.6886725   269.81949477  179.8143311
  389.8368318   589.68867256  329.75291683  149.84981035  129.95775377]","[   9.98170608   99.96505734    9.98092445   39.96179159    9.98385268
   49.97835179   79.93325056   29.98353955  149.95946515   89.94410066]","[ 49.92918429  69.91543396  19.97735212  29.98724676  19.96722761
  39.97009374  49.97630045   9.98673061  19.97977479  39.98119954]","[  49.97477383   79.97068465   79.97040382   29.97763278   29.98671636
   19.9924956   119.87175186   49.95804079    9.98334177   59.95326533]","[ 19.97417769   0.          39.95519159   0.          19.97449579
  39.9807527   29.98173365  19.98361217  29.99172594  79.96506073]","[  9.98570206  49.98407619  29.97126837  29.96441823   9.98397993
  39.98564208  19.98558835  49.98262934  39.97704419   9.98239238]","[  39.98357395   99.93930166   39.96474252   49.92170191    9.9814565
   29.95565933  109.93821835   19.97416407  149.95538718   59.97471376]","[ 39.98062743  19.98374512  29.95496376   9.98015549  19.97591063
  29.96242779  19.96374687  39.98230047  89.93883782  49.97160092]","[ 69.96798397   9.98714351  19.97819887   9.98739496  39.98765193
  29.98848836  19.97523399  49.98124818  19.97244704  19.98551099]","[   0.           59.94295131   79.96651011   29.97479401   99.94005584
   39.96475034   29.97410133   29.98721834   29.98277619  119.96152634]"
"[ 359.69886007  409.78806901   49.96341803  279.8642811   539.76138382
  369.77224896  429.80688855  359.69885996  409.78806945   49.96341803]","[ 39.97519703  59.98050081   0.           9.9800088   29.97539198
  39.97437543  49.96941657  19.98373394  29.97171778  49.95256876]","[ 29.95701608   9.98292865  79.97738491  49.98622601  29.97569228
  19.97950935  49.97601171  19.9767354   59.97433233  19.99146594]","[ 89.94589243  39.97444947  59.98082546  49.96960553  89.96107297
  69.97660612  39.99157703  69.90797121  29.95690961  29.98257555]","[ 109.9383964     9.98564568    9.98230107   39.95610356   39.98806464
  119.90232326   19.96590923   39.98354168   49.98107838   69.90088183]","[ 119.92957846    0.           39.98374906  109.94997384   69.9647004
   19.96683665  109.94936818    9.98429781   19.97138028   49.97290377]","[  29.96408918   69.97707793   29.9876302     9.98230517   99.96433612
   69.97704044   19.96919236   29.95353759  109.9705066    19.97361319]","[ 119.95537483  139.89693222   29.98871116   19.97625244   39.98778976
   59.95287587   19.97178044   39.96554941   99.96637011   29.97532339]","[  9.98106367  59.9738126   59.97704099  59.9640535   89.97589888
   9.98371038  19.97993449   9.98538144  79.95893262  29.97714101]","[ 59.96825607  69.92504117  59.96805417  19.96755102   0.          79.92956284
  49.97465209  29.97423835  29.97697904  39.96333758]"
"[ 389.71883043  389.80357603  519.83550381  409.66617603  369.83010166
  449.85639202  389.80336056  409.66617658  369.83010135  449.85639215]","[ 19.98980863  39.97476452  59.97842077  29.97370717  79.92695624
  39.94465082  49.95681167  29.98220239  19.98295589  19.97321484]","[ 39.99002022  69.97889114  19.97250849  39.98403567  29.98481847
  19.9792884   79.97970393  79.94274473  99.93776982  19.9919352 ]","[ 139.91075452   89.96006712   19.97156879   49.96622851   99.94803931
  119.94850296   39.9925038    69.98261222   29.99236257    9.98867218]","[ 119.93384951   19.98409667   89.94119049    0.           19.97747566
   59.97725858   49.98174388   79.95915344  109.967484      9.98093451]","[  19.969997      9.97977832  179.89310932   19.98120448   59.9702621
   19.97988037   79.98486013   79.96554968   69.9805205   119.96312621]","[  79.98374695   49.9582701    29.98709361  149.94059599   19.97589043
    9.98353057   19.98231202   29.98106144  119.92360849  109.95474936]","[ 59.96922697  49.98334365  49.97405276  49.93423778  19.97480017
  19.98799769   9.98567942  19.96802718  39.93264153  19.98548515]","[  29.99019124   69.98704838   39.95450549   29.9709061    59.95941596
  119.94948764   19.97508292   29.99121686   29.97029913   69.96009845]","[  89.96149285   99.96778226   39.95308064   19.98092148   29.95092066
   69.93347294   29.99174951   39.97851799   19.9735819   149.90799074]"
"[  69.88399321   69.94941115  379.66559289  349.73162114  189.86801299
  549.81357134  119.91196176  699.57012375  389.81091428  539.79050768]","[  29.96255193   49.98886003   49.97266866   59.926555      9.98662869
   29.966541     99.96974233  109.9248446    79.96348371   39.98647849]","[ 69.96505786  49.97934465  39.95853847  39.98224248  29.98929775
  59.97258903  19.98660229  29.97380973  39.97542477  39.96853507]","[ 39.98491243  39.96541437  39.98116896  89.93612378  29.97586957
  59.97688741  59.96037675  39.98443086  79.92384589  39.96176416]","[  29.97455785    9.98208953   59.96474149    9.98712781  109.96025391
   89.94929393   39.98937604   79.96426825  139.96758923   99.96495345]","[ 19.9879594   59.93203475   9.98556769  49.97652493  69.96438465
  29.9709399   39.96744892  29.9854295    9.98880599   9.98461876]","[  69.98403339   59.96343995   79.94825113   89.96683607  109.90190302
   29.95905685   29.95665382   89.96612744   79.97664537   89.96041781]","[ 29.95300956  69.95131748  39.97746214  19.97996526  19.9855868
  29.97718791  29.96646234  29.98631355  89.87901587  19.96686167]","[ 89.89491661   0.           9.98711338  19.97340851  19.97003669
  59.96975708  89.96809879  59.95752038  29.97367923  69.96773835]","[   9.98524109   29.95870917   29.98036591   69.96967051   49.96446037
  149.83792519  189.95763453  149.93487791   19.96918209    9.98396304]"
"[ 239.87736796   69.91646174  599.66946811  299.66612104  549.62542136
  189.84404533  599.66946664  219.74826761  129.80425551  499.75215316]","[ 59.98504602  39.97149021  29.96462567   9.99010653   9.98850758
  79.98013331  39.97677393  29.9764269   19.97741311  49.98043334]","[ 59.97806031  19.97026394  59.98271047  49.97443639   9.98064561
  39.97015928  49.98618092  59.97838784  19.98333666  29.97765653]","[  19.97086818   39.9804819    69.95150632   19.98200594   29.95852884
   29.98740546   49.96726283   29.95849784   29.96159325  119.93564532]","[  19.97002266   69.95590787    9.98249473   79.9523264    89.95121077
   39.98746374   39.9833547    89.93611947    9.98420252  109.96966828]","[ 149.94742286   39.97099314  129.91023329   19.97707052   29.98229249
   29.97431202   59.96923451   29.97660491   69.98086918   39.96095685]","[ 219.9307754    69.95705401   69.96898691  159.9552162    99.94856082
   29.98195776   29.97481066  119.94329391   29.98235724   29.97326783]","[  59.9364582   119.92568139   49.96184666   99.94915137   89.98399656
    9.98767996   29.98656797    9.98101535   39.99104856   29.97271768]","[ 39.94658346  39.98290798  99.95602889  49.98698255  19.979655
  79.94436637  49.98018863  49.95097166  49.98048777   9.98683878]","[  19.97112443   79.92476137  119.96079068   79.95536856   39.94605839
   29.96847898   39.97420758   19.98111251   69.94318014   29.96196713]"
"[ 539.71124123    9.98955837   99.91879994  769.68497514  219.7538427
  129.80580517  539.71124154  489.7382868    49.92255038  389.86833366]","[ 19.9687249   19.97326547  39.96504611   9.97937252  49.96718618
  29.97894978  49.96660476  59.9857472   19.96794569  59.95160796]","[ 29.96502851  19.99057504  29.96993859  29.98247381  39.9785609
  79.96234677  49.9836563   29.97040645  29.96337392  69.97731843]","[ 19.97194229  99.96281493  19.97470187   9.99061832  49.9852076
  39.96660599  39.95593842  39.97371557  49.96744841  49.97240122]","[  49.94454466  159.93981717   19.97792519   49.98422446   19.97467154
   69.95971304   49.98463595    9.9867383    39.97743977    0.        ]","[  49.96982965  169.82657695    9.9841588    59.92076375   19.97463841
   39.98960546  109.90143804   39.96822975   39.98320514   49.94662561]","[ 249.92109475   39.97512948   49.97910714   69.93079997    9.98942978
  129.91874659   79.9617645    29.96883594   99.95167064   59.96837262]","[ 39.96548509  79.94080356  49.98238609  89.96936617  89.96166553
  29.9481228    9.98561811  29.97340567  19.97372377  49.98590398]","[ 39.97314403  39.98559139  79.97492829  39.98862773  49.94791568
  19.98203595  19.98237376  79.89778015  39.97107062  39.96726032]","[ 29.97790361  19.98884763  39.96466645   9.98487978  89.93022167
  39.98712059  79.95024298  19.98306916  39.96000396  49.97282214]"
"[   9.98955837   99.91922504  779.67233085   29.95139923  159.95475391
   99.93243254  489.53214468  269.91955474  199.90755508  789.67053132]","[ 29.96150145  49.96007455   9.97929247  29.99054202  19.97639127
  79.97244217  49.98946928  39.97609198  69.9487918    9.98470608]","[ 49.9712267    9.9893659   79.96986449  29.9901011   29.9923169
  29.97252595  19.97318268  29.98544796  89.94257947  69.97229046]","[  49.97273947  129.95056626   19.97017346   19.96685336   49.98016765
   49.97758395    9.98148964    9.98870609   29.99091495   49.97940466]","[ 29.96166687  49.98103135  59.95775376  29.97733289  19.98848462
  69.96294863  29.98059648  19.98502733  59.97975493  59.92527453]","[  79.89605119   49.97920043   79.96934031   29.96743403   39.96750874
  109.96785233   29.97223695   39.97303814   39.9737228    59.97167452]","[  29.98275103   89.97543233   59.97897566   59.96661133   39.93936987
   59.94911689  109.95870802    9.9864237    19.97715402   89.96098171]","[  39.98046375   49.9690964    79.95924141   99.96166629    9.98659901
  109.97141053   19.97310302   59.98851393   69.97180592   29.97990264]","[  49.97613444  169.91433103   39.96480866   89.9530253    19.98794716
   59.96705766    9.98504024   19.97285685   69.93539739   99.94282413]","[  39.9640093   129.96567004    9.9828862    79.96018463   49.97545349
   29.97620274   49.97575993   19.98634239   59.91724006   19.98668647]"
"[ 549.79011429  289.83405267  739.66947882  909.82042537  609.8514162
   39.93379882  349.82509659  109.87808062  399.81893153   99.91568494]","[ 139.9717368    59.98312555   29.96655514   59.96069508    9.98144122
  139.94861788   29.98461289   79.97138891   29.96798144   29.95439655]","[ 19.97415431  29.97694359  19.98731634  19.96699517  39.96724426
  49.97275925  59.98078904  19.96854984  59.97116637  59.94907748]","[ 29.97626725  29.98005105  39.99207437  29.9700157   89.92428348
  59.96556732  49.97198692  49.97529313  49.96798797  29.9759955 ]","[ 29.96411451  19.9750348   19.97393163  29.96571287  19.98021635
   9.98992468  49.96634475  49.97300559  19.97697526  49.97034378]","[ 89.94302548  39.96265998  59.96708568  19.97167539   9.97923901
  89.90758234  39.96832106  59.97209683  39.96816374  39.98044878]","[  29.97526283   39.96804954  119.95655645   39.9796335     9.98789711
   49.97139069   59.97374355   59.96141203   69.94757404   59.98127601]","[ 79.94706512  39.99008876  89.94111801  49.95981589  19.98841571
  49.96370719  39.98054933  19.98279151  39.9861651   29.97014975]","[  49.96164045   39.96085943   39.97824155  139.96983511   39.97756923
   39.98317572   19.96971329   59.95924815   79.96002333   29.97487733]","[  39.97298549   29.94805084   79.95401437    9.98114806   19.98050296
   69.92115562   59.95640755  109.95487826   29.99043911   49.95184501]"
"[ 419.73590366  469.81129014  329.8106496   509.8047074   209.88238014
  419.88380121  439.70850084    9.98528208  439.86231788  419.80328295]","[ 49.96476236  19.9865802   29.95886932  49.97021323  49.98394374
  19.96549085  39.96793973  19.97445967  19.97093927  19.983734  ]","[ 59.95128339  49.96425187   0.          29.97165329  19.9798259
  39.95696388  29.96811097  29.99089785  19.96978846  29.98537673]","[  29.96044194   99.96732577  119.98112033    9.97999268    9.98561109
   19.97414972  129.85306794   59.98232524   29.97313527   29.98540007]","[ 59.97592559  29.9835248   29.97980598  69.93850923  49.96624158
  29.96695193  19.97169444  49.94475742  79.96047484  69.97714782]","[ 119.95925303   39.9607553    89.9623856    39.98853602   29.98166925
   59.96428014    9.9841429   109.96340202   19.9841282    69.9717403 ]","[   9.98759671  139.90226555   39.96042316   39.94180437   89.95336312
   59.96374745   59.94514557   79.93342957   69.94625203   49.92674685]","[   9.98286611   59.97935187   39.97786105   99.93800271    9.98123885
   19.96958447  109.97182568   29.97390711   29.99314652    9.98065823]","[ 49.97691141  39.95617906  59.93401173   9.98998032  29.98620709
  59.97149873  29.95486894  29.98890636  39.9805893   19.97193323]","[ 29.98168667  29.97310228  79.97316481  69.97694338  29.98909377
  49.9854951   39.98525102  79.96732523  59.97657569  49.96213137]"
"[ 189.91942387  639.66788914  759.40088509  179.81963796  319.82612283
  459.79541856  369.7522428   179.81963798  319.82612257  459.74074039]","[ 49.98430462  49.98529995  39.97547129  29.97173117  49.9526195
  29.98222752  29.94809259   9.98094625   0.           9.98563336]","[ 49.98050646   0.          39.98451515  39.9854433   29.98765068
  69.98508181   9.9849245   19.97839503  39.97733149  29.96115038]","[ 169.88931796   39.94112072   19.98884229   59.98110141   49.98381668
   39.95054538   29.96766455   39.96195552   19.97368653   49.97612362]","[ 19.97864143  69.95525835  69.91206139  19.98374443  49.9812423
   9.98209398  49.94587763   9.98150775  69.93058909  19.97893256]","[  39.97772225   99.93622311   89.92226988   19.97013152  209.91156377
  179.88094497   19.98219345  299.83488675   29.96505685   49.92552654]","[  39.97159097  109.94982478   59.97186246   19.96744363   79.91783921
   89.88650733   49.92761805   49.91724114   49.96215415   69.96268685]","[  39.97555844   29.98486458  139.95137642   39.97747374   29.95923387
   19.97805598   19.98265384   79.94601396   49.97211685  149.90757579]","[  19.97089889   19.98786413  119.9258297    69.94781598    0.
   49.96608771   49.96516301    0.           29.99041385   39.98574058]","[   9.98107875   69.93981473   79.97238921   39.97020797   39.95058093
   29.96657888   29.97081989   59.99014935   89.97873561  109.9500548 ]"
"[ 249.80381544   79.9406853   159.92499552  589.81866061  629.66927696
   79.91166065  479.78365718  439.64736967   89.950362    159.92499553]","[ 49.94951667  29.98565601  69.97866403  19.97874445  39.98095202
  49.99185062  19.98294976  19.97321186  29.98993216  49.92795883]","[  59.97531718   59.92411847   59.95660187   19.99143545  109.86737119
   19.98053987   19.98742003   59.968271     39.97924799   39.98861534]","[ 19.98278707  69.92648011  29.96526614  29.98141456  89.97298977
  59.98734133  19.97554738  29.97852613  29.97587659  39.97523862]","[ 39.9726906    0.          39.97025869  69.97082648  59.91578209
  39.97658876   9.98878383  19.97268154  49.97735089  29.98990458]","[  79.97074781   39.97781568   39.99055463   29.97795134  119.97860963
   19.96532106    9.98350461   59.9590041    29.97080732    9.98520204]","[ 19.97322286  59.95220993  39.95548759  19.9643946   59.96977896
  39.98185658  49.97824877  89.93174039  69.93389986  49.96352354]","[   9.98352375   29.98693516   39.98532612  119.9750458    29.96840779
   39.98009847   69.97597102   29.95576415   79.94670462   39.97553502]","[  19.97361139    9.98848782   39.98066997   59.94622332  149.8967595
   39.97752549   19.97823956   49.97935347  109.95382295   59.92224692]","[  59.96881458   69.98055361   29.96529981   49.97897844  129.92062654
  129.87049344   59.98077295   69.97649167    9.98107902   29.96481332]"
"[ 199.92215047  539.75232764  589.6986886   589.81706082  449.77495475
  439.69183096  499.79708147  109.96852396   79.94174356  159.92397783]","[ 49.95691175  29.990072    79.95938046  19.97246396  39.98797417
  29.96695517  29.95067772  69.96631668  79.96332315  39.98652604]","[ 39.97594472  69.91118029  29.9659161   19.98780033  19.98257077
  49.98059417  29.98423012  19.9859075   59.94231249  19.99233755]","[ 99.96688458  89.90604548  49.97240597  79.96162876  49.96737681
  69.97229273   0.          29.97848129  29.96085748  49.97287456]","[   0.           59.93857858   29.97381203   49.97534717   39.97409415
   39.97011898   19.97984311  119.95521219   89.95186046   79.97108362]","[  59.98045823   59.96205798   19.97247904   49.95282626   19.97505508
    9.98217027   69.97549111   19.98229905  129.95397477   19.98460587]","[  39.96149057   89.92655373   59.97532795   89.94680518  119.94125162
   59.97884255   19.96664903   19.96809557    9.9820157    19.96685933]","[  39.95234067   19.98656498    9.98256553    9.9826655    19.97629008
   39.98797358   59.95346197   59.95714004  119.94676519    9.9828959 ]","[  59.94253086   79.94567351   19.97871665   69.97861768   49.95652851
   19.98069192   89.92268674    0.            9.98769379  279.88630887]","[  19.97687728  139.85614328   69.95911456   69.95898614    9.98601067
   29.96061182  109.95996594   19.97334602   29.96405783   49.98456729]"
"[ 379.87467957  509.80466255  489.8210238   329.84066507  449.79311703
  439.69697649  379.87467957  509.80466255  529.81357782  999.70951485]","[ 39.9619642   39.99012895  49.97361631  19.97526975  29.96547679
  49.986095     9.98258924   9.98000446  39.97154526  29.9646394 ]","[ 89.96395351  29.98661185  89.9702792   59.98464397   9.98440702
  19.97875962  19.98871128  49.97450341  29.96734767  19.96729149]","[ 79.96218618  49.97141429  39.97764208  49.95196018  29.96741829
  39.94278308  49.99209774  39.96770498  79.90359685  49.97251282]","[   9.98198484   19.97321881  129.88372554   29.97587211   39.95774092
   39.98521755   89.96735523    9.98162215   79.96552757   19.96970053]","[  19.96978988  129.90846714   69.96083347   19.98411869   49.96676924
   29.96995308   29.95071714   39.99082916  169.85188291   49.95463743]","[ 59.96227158  49.97500222  19.97288726  29.98520659  79.97167362
  69.98056321  99.91653369  89.9099922   89.96974586  79.93965929]","[ 19.97179569  19.96804938  39.93274543  19.98548515  29.97647235
  19.99314654   9.98340519  39.98682485  39.98190917  19.98828908]","[ 69.98459049   9.98811755  39.95528142  69.902527    89.93822738
  59.97360113  19.9666192   59.97734705  29.96477408  49.98119219]","[  0.          19.9805948   79.95978601   9.98516097  39.95304482
  49.95400524  29.96699787  69.96114162  19.96773707   9.98691764]"
"[ 269.81469006  539.79086331  839.70379396  309.85783665  429.75032108
   69.92028316  289.82508582  699.66911883  329.84222922  309.85783664]","[ 49.96720291  29.97899495  49.96665361  69.94871844  69.94749983
   9.98041959  39.97529062  59.97106839  19.96668392  19.98509961]","[ 19.990511     9.98882629  39.98559889  39.96433603  29.96162042
  19.98337207  19.97751835  89.91422612  19.97428136  29.96304588]","[  69.95238714    9.98627718   19.97194873   99.96383594   39.9835772
   29.98456877  149.88162704   49.97978987    0.           19.96659869]","[ 19.98005731  29.96878163  39.97346511  19.97731844  19.98348811
  39.98708318  49.95560497  49.97140418   9.98622565  89.94939705]","[ 29.96184075  19.97970044   0.          29.96919641  69.96678298
  59.90846357  59.97404926  49.96205165  79.91513823  99.96921153]","[  99.87138054    9.98752255   39.98299122   79.96090627   59.94555995
   39.97156024  109.95166563    9.98757801  219.93938142    9.98534204]","[  29.98009736   39.97290782   79.96997984  109.94462537    9.98105069
    9.98223227   29.98645511   89.87950289   29.96911019   39.98879365]","[  39.97186146    0.           49.97943792   49.96849949   89.96386374
   49.95406423  209.90976939   89.97270593   59.97444565   69.9701194 ]","[  19.98399491  249.94281569   29.99169216    9.98666643   59.94617385
   19.983464     19.97573499   69.93930872   39.96907628    9.97968889]"
"[ 309.85762072  429.75086732   69.92030919  289.82662128  719.65301755
   39.93356612  419.84708437   19.96979047  929.67920472  439.90715325]","[  29.98498725   19.97715532   49.98294843   19.9872274    29.97485979
   49.98298631  139.93414521    9.98470608   79.96060794   29.98022639]","[ 29.96847881  49.98584752  69.96690269  39.9600253   59.9492681
  59.97045569  19.98412957  29.9868014   59.96868827  29.97908573]","[ 29.98903089  19.96677104  29.96955057  29.97698687  19.97166217
  29.96289936  19.98008271  39.96978908  49.93668373  29.97617885]","[ 39.97499897  29.9588032   39.97917051   9.98216499  49.97899639
  29.97621155  29.98869968  89.95183947  19.98107801   9.98019812]","[  69.95866607   39.98490812   89.94031981   39.97198488  119.95817037
   59.92271226   29.97041616   49.96675484   39.98561835   99.93169843]","[  79.9371279    89.95801264  119.88637934   69.95313459   19.97000089
   99.94846298    9.98391259   19.97245655   19.98960344    0.        ]","[  59.93717045   19.98243343   19.98003705   29.97489262   59.96870427
    0.           19.96863483  129.94663757   59.93687832  119.92634724]","[  9.98569679  69.98068485  69.96810989  39.97149473  49.97482797
  39.95492693  19.97788209  49.98519183  99.94962472  39.97613449]","[  69.96035296    9.98596169  139.90416462   19.97662982   29.96061463
   59.94997105  129.90946258   69.95760473   39.94658944   49.94170075]"
"[ 419.90329789    9.98404418  199.88494107  669.76603522   69.92035562
  289.82745548  729.6582873   509.77361484  429.80047389  409.64350168]","[ 59.9734018   49.95489771  39.97117878  29.96607142  79.98544901
  49.96939506  89.98122064  19.96511328  59.97031929  49.97462935]","[ 29.97254518  99.96493051   0.          29.96351075  29.98467693
  79.96993168  69.97269838   9.98278601  39.95970243  39.97380601]","[  9.983504    49.97712918  79.96661463  19.98167462  59.96681169
  29.9517708   29.98563136  29.98392184  29.97016717   9.98148964]","[  39.96797142    9.98277973    9.9815576    39.96900734   39.9675082
   19.97904362  109.94965738   49.97740445   29.98993025   29.96154044]","[ 59.9742963    9.98766849  39.9750368    9.98134713   9.98347205
  79.93888907  19.98575681  29.9671537   19.97370614  29.96239828]","[  89.92976463  249.90829208    9.98369142   59.96758804   69.95417636
   79.96626072   39.94791666  119.93340275   19.97495632   79.98368976]","[ 29.96373295  39.98257246  29.96386008  39.97772352  39.9791783
  89.95679549  79.95267147  19.98491655  39.97611644  19.98232777]","[ 139.96278268   29.98636609    9.98767033   39.94477412   19.97986474
   59.96733797   79.93872597   39.97887649   39.97367092   69.96609544]","[  79.97293115   19.97135239   89.97301945   69.96880159  179.93580753
   29.95357211    9.98850285   29.97792769   79.98410794   79.96317377]"
"[ 399.83225749  399.69462429  439.8564062   509.79634141  489.71837585
  409.90312097    9.98405847  199.88729112  669.76671783  409.65864087]","[ 19.98782815   9.9810629   19.96603433   0.          19.9809429
  39.9867266   19.97142529  29.97132939  39.97792214   9.98122363]","[  29.98794969   29.97387332   79.9626075    19.96803257   39.97925967
   39.96884819   19.97257016   49.98984367   49.97655624  149.89276818]","[ 49.97049171  59.97215866  59.94307195  59.9714116   39.97513291
  49.96614028   9.98268021  79.97144927  19.99036892  39.97939183]","[  49.97464777  179.93969641   39.96852024    9.98216175    9.98652671
   19.97216601    0.           59.93904642   29.97387749   49.96799985]","[  29.96746804   39.94710556   99.92833692   59.96344998   39.95189684
  279.84884462   59.96565821   19.98048252   59.96675895   99.94722564]","[ 119.95389715   89.91773403  119.94078579   99.92079698    9.98558179
  139.94037917   39.97123963   49.95228846   59.96440511   99.91794342]","[  39.97065609   19.97790859   19.9747205   139.94065377   59.98145867
   29.98758781   69.96835904   19.96956943   69.93871555   29.95804748]","[ 19.98838505  59.9714168   49.98320057  49.98323908  59.96557557
  99.93752063  69.88235123   9.97923774  79.97089713  39.96851658]","[ 119.93994281   19.97975319  129.96656808   29.97044948   19.96973589
   99.97004131   59.97544413   19.98425753   69.94877082  189.87372485]"
"[ 119.93073901    9.98067086  279.92145738  519.71220928  509.79639269
  489.68371998  489.68371998   19.96047691   39.95351314  499.71047479]","[  0.           9.98563336  19.97874968  39.98100043   9.98857865
  29.97866737   9.98541007  29.98393282  49.97504738  49.96477199]","[  39.96643859   29.98562045   19.97475225   29.98773547   19.98733817
   19.98928489   39.97538156   79.96458987  129.9547607    29.9777331 ]","[  49.9739815    19.99403915   29.96566305   29.98809569   59.97795827
   39.97307436   29.97264462   29.98696086   39.96590565  199.94149669]","[  39.96233489   89.95071266   19.97882283   49.97550497    9.98198484
   19.97321315  129.88392807   29.98038256   39.97867858   99.91221078]","[ 59.97278146  49.98837955   9.98579328   9.98364954   9.98666718
  19.98852257  39.98285547  49.9729517   89.95980809  89.92490151]","[  39.98399193   69.96871262   79.97465417   19.97844811  159.8868501
   99.94183106   39.9708242   109.94003143   19.98508894   39.98063688]","[ 19.98651715  19.97104481  69.93902702  29.99048732  19.98743394
  49.96925747  49.9676817   39.98848758  69.97750132  29.97054933]","[ 49.97170833   9.98568379  29.95226464  59.95858597  69.95908055
  29.98191405  19.96946462  89.96339399  89.97030639  39.96773457]","[  49.96676092   49.96192174   29.97257057   19.97531146   59.96435992
   59.96419641  119.90439799   19.98020726  109.94391762  149.95894187]"
"[  19.96047691   39.95352527  499.70865063  629.53971807  389.62196908
  439.85536888  489.6899061   459.70589639  369.89180084  469.77015734]","[  39.99155886   49.97643752   19.97682934   29.95866955    9.98660205
   69.96367902   69.96679457   49.99184796   39.98579044  199.89292817]","[ 69.92432074  59.96230823  29.98374933   9.98828118  19.97752813
  99.97454641  19.97082284   9.98628606  69.94274522  39.98295772]","[ 39.97451777  59.98391229  29.98665966  19.9735965   49.98032945
  39.97987738  19.96616975  19.9836912   29.98949389  49.94074776]","[  69.93844089   19.97002448   29.95483299   29.95890583   29.94973632
   79.97485914   89.96299665   29.96895538  119.9108897    79.94670759]","[   9.98047783   49.98912975   69.96560615   69.9735253    19.96785515
   99.91770466    9.98991217  119.94519511   39.98978799   29.98415398]","[ 129.91774093   19.96167971   89.97396345   19.97093765   39.95107899
   69.96089368   59.92807814   19.96590953   19.98361508   29.95261619]","[ 39.98183875  39.97715421  49.97556133  29.9737874   99.93664287
  59.98033789  49.97139444  39.96021782  49.96775222   9.98541212]","[  69.91879337   49.97866198  129.95758746   29.97424408   49.97241248
   39.97409577   29.96147265  109.95164405   29.98404029   79.9159498 ]","[ 129.95107609   49.96632954   29.97149941   19.98614908   29.96667683
   69.97478464  119.95267871   19.97719124   59.97730036   89.97093993]"
"[  79.9055367   929.61705088  199.81366404   19.96047691   39.95357843
  499.70874599  629.54889672  369.81759011  579.60417626  179.84272967]","[  19.98249644   19.97341145  109.94487028   39.98841869  159.86931846
    0.           39.9764659    19.97941103   49.98449011   59.98099256]","[ 39.98642584  29.97317924  99.97936129  39.98687486  99.9635601
  19.97803928  49.95429562  99.93302346  29.98971805  49.96348632]","[ 29.9823517    9.98592515  69.95767895   9.98724179  29.98583327
  39.98220969  39.98379813   9.98331002  39.96882301  39.96638956]","[ 199.85209666  109.96852281   79.90836478  189.90627192   29.99077416
   49.96920688   59.97864514   29.9919396    39.98551568   49.97144731]","[  39.97334802   59.96416757    9.98414586  219.91680536   39.97058882
  229.92858706  119.94660311   99.9446553    29.95807209   19.98107914]","[  39.98403351  109.89695079   69.98794906   79.9718213    59.96430804
   69.93427938   69.92674705  109.97480778   79.89041595  169.91406546]","[ 39.9715907   59.96905271  69.93737836   9.98078763  29.9895725
  59.95752511  49.97407541   9.99029508  49.97032489  99.97779585]","[ 19.98221672  19.97773496   9.98609032  69.96788888  29.97851199
  19.98738922   9.98541447  89.95070806  29.96625962  29.98722867]","[   9.98372989   29.98345948   49.98051538   29.96605912   69.94697488
  169.93205289   59.97428809   89.93602369    9.98176223   89.94596022]"
"[ 449.75652415  599.67162567  659.73517766  319.9100867   559.48564745
  249.89655259  659.64340841  529.82113337  529.7599386   369.82106883]","[ 29.97302269  19.96669514  19.98509696  19.98658062  29.9849934
  89.96575722  29.97384719  39.96779741  29.96493102  39.97382308]","[  19.98117424   39.95694352   99.95931149   59.96695134  109.95943954
   19.97981856   59.93835583   59.96931688   29.97887975   39.98183348]","[  9.9879293   69.97897171  59.97373527  69.97239422  69.96628942
  69.98249212  29.98152724  89.97182603  59.98747125  19.97560635]","[  59.96523341  159.89811848   19.98093851   69.97224817  119.92710685
   69.98506463   39.97931449    9.98216499   39.96753583   19.97904818]","[ 19.97409818  29.95731439  89.93395351  19.98278761  79.94310206
  89.93514025  29.98876436  29.9671477   29.96904852  69.95299057]","[ 119.97494621   29.98580023   59.9535417    79.97770804   29.97135343
  139.92989482   49.97649287   19.97829598   59.93496959   39.9596159 ]","[  9.98568494  39.97142063  49.96916343  29.96678577  19.98929208
   9.98857676  29.98600796  29.9693846   39.9697237   29.97738173]","[  89.98416707   79.90661305  109.96348835   39.98198983    9.98927007
   19.96586012   49.9801857    29.99017546   79.96698717   89.86775114]","[   9.98954493  169.94171808   29.98459204  109.9277114    19.97330508
   49.94789202   19.96136033   29.95954068  159.88560903   19.96646669]"
