trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 4999.49179337  4999.41253317  4999.40868653  4999.49179337  4999.41253317
  4999.40868653  4999.60033297  4999.40230041  4999.44279317  4999.35624449]","[ 19.99339959  59.95936325  79.96589332  39.98667947  39.96761595
  19.97334941   9.9899213   29.97178192   9.9820192   29.95604927]","[  0.          19.97428484   9.98613651  79.95133769  29.98237913
  59.92208651  19.98242653  19.97044499  29.95600576  89.96057767]","[  79.94765099    9.98313236  129.93099745   39.98338787   99.96831283
   49.96909744  209.90018616  109.97141857   19.97798175   39.98512368]","[   9.98720571   99.94142591   29.97559482  109.97906241   69.95102851
   69.96451737   39.95956385   19.97205318   99.97239387   29.96373715]","[ 39.96482232  49.98293519  49.97557066  89.97448736  29.95868038
  19.96954905  59.96548568   9.98269955  49.96540995   0.        ]","[   9.98264264   29.9459772    69.97632038   29.98136883   59.97480654
   19.98000023   99.95161958  219.8341754   109.95495752    9.98019131]","[ 49.98491581  29.98272378  39.9765352   19.97711966  29.96323119
  69.95049019  39.98857912  39.95775025  29.97656849  49.91765474]","[ 49.957137    39.95001126   9.98611663  39.97967429  29.98655988
  19.98180198  29.98372587  29.98469709  39.97219952  59.9629064 ]","[  39.9683904    59.9625657    39.97171867   19.97007947  139.93158891
   69.96767984   39.95957298  119.90289707   39.93979671   59.96816893]"
"[ 4999.49028848  4999.41037101  4999.40654138  4999.59931292  4999.50752971
  4999.35773727  4999.38850073  4999.45126563  4999.31598275  4999.50752973]","[  49.98598161   39.97650612    9.98010105   79.97264755   39.9717949
   29.98129773   69.96087735   69.95154512   49.96504411  139.9674269 ]","[   9.98871939   19.9793379   159.91799937   29.98774204    9.97950414
    9.98699828   59.97850346   79.95990753   49.96948485  149.96789911]","[  49.95967231    9.98618236  119.97101185   89.95065719   89.97427208
   29.96795025   49.98911049  119.96515265   49.98437861    9.98114131]","[  79.95510092  119.97185442   79.97683681   69.96335965    9.98299812
   39.98328337   29.98118298   29.9725087    79.97064728   99.90382732]","[  9.98226877  19.97637801  59.9777648   39.94803558  19.96995341
  39.97114397  39.98961067  49.93904084  29.98690735  19.98561886]","[ 109.95764009   89.9570411    59.97854116   69.96931613   39.97416135
   89.92209081    9.98699166   29.96095287   69.96221765   29.98983573]","[  39.95690853   69.95116255   69.95635388   49.94056429  189.92662031
   59.98033406   19.96946051    0.           39.94207593  119.96018748]","[ 29.96072733  39.99010163  49.9725137    9.98971503  59.97417508
  19.97861228  19.97881357   9.98771645  39.98806632  39.98439789]","[  29.96649316  159.89489346   19.97407188   89.95524626   69.97156733
  139.92342056   29.97398237  129.96833651   19.97869782   39.97313003]"
"[ 4999.59806918  4999.50435891  4999.35534537  4999.52045342  4999.46391749
  4999.3519564   4999.45806162  4999.46391792  4999.3519564   4999.45806162]","[  19.97726613   19.97091278   39.97668522    9.98000317   19.98828585
    9.98332526  119.97383052   79.95083579   29.98814098   69.94181999]","[ 59.97963136  29.97467749  79.97486347  59.94937843  39.98103507
   9.98532666  29.96746038  19.98364084  99.94585918   9.98609137]","[ 59.96307152  49.98149699  29.98181957  19.9868235   19.97139519   0.
   9.98787034  59.9854203   59.97678381  19.97694139]","[   9.98140268   39.95322245   19.97712153   39.97145548   29.96168055
  159.95399082   59.96442915   99.95442761   39.95925386    9.98800209]","[  29.9873041    19.96885869  109.96290258   39.98590139   59.96021528
   89.98270783    9.98537158   29.98794807   49.96538241    9.98136099]","[  49.98165983   29.97157324   49.9712617   119.91863253   69.97487593
   29.9765307    19.97690895  129.93577431   29.9530149    69.927498  ]","[ 29.96885739  29.96447404  19.96965364  19.98595928  69.96745593
  39.97070611  19.96913152   9.97963029  59.96365796  29.97639425]","[ 29.98481616  29.98318556  39.96031526  39.98753808   9.98768244
  29.97898603  69.95603715  29.98715119  29.97006959  29.97624148]","[   0.           19.97045373    9.9801378   119.89733932   39.96063463
  109.88954634   59.95329932   19.97487798   99.96351182    0.        ]"
"[ 4999.51833892  4999.46223027  4999.34896253  4999.45706384  4999.48479932
  4999.49180267  4999.38266718  4999.49844297  4999.49068167  4999.37222794]","[ 39.97427918  49.98138245  29.98346375  39.98613316   0.           9.98790789
  59.98875777  39.98688979  29.96090666  69.9410744 ]","[  29.9451222   109.97472645   19.98396311    9.97972186   29.96426638
   49.97800375   49.97337658    0.           19.96920185    0.        ]","[ 19.97263357  39.96575914  39.96740553  29.98711202  59.97504459
  29.98944844  89.97797559  59.96810675  59.96172456  39.96053213]","[   9.99128223    9.98746668   49.97656875  189.97276847  129.88562104
   49.94844667   39.97786252    9.98137085   39.9684256     9.99001423]","[ 49.98163197  59.95084012  59.96508845  89.92830811  49.98003579
   9.98691502  49.95001441  49.98524157  29.98248468  29.96971262]","[ 39.9615056   79.94717491  79.94139351  79.97656382   9.99152289
  39.98261002  29.97386218  69.92837817   9.98411322  29.9716435 ]","[ 39.95534507   0.          49.96559757  49.95898184  49.9549459
  29.99146869  89.91928338  29.9840557   49.97472049  99.9577478 ]","[ 29.97173162  39.95672391   9.98857178  29.96873529  19.97768417
  29.98314667  39.98835368  89.87931234   9.98203666  29.98440119]","[ 159.92178832   69.91656693   49.94480649   49.97188587   99.9583957
  109.89952567   49.94080367  109.95063728   39.95044027    9.98294111]"
"[ 4999.29996187  4999.52758474  4999.49876971  4999.36751797  4999.45686129
  4999.39280348  4999.5220842   4999.29996187  4999.52758474  4999.49876971]","[ 29.9805687   29.97140963  29.95643956  29.97896611  19.97360439
  39.9539972   19.97358155  59.95245655  39.97972102  49.96404835]","[  69.97363563   39.97905273  129.96520063   39.96749714    0.
   49.97294685   29.96926777   29.96818061   29.96755982   29.96837032]","[ 29.98090092  39.98594372  29.96794002  49.96784603  49.94932038
  79.96917809  19.9725878    9.98060624  49.96269324  19.96907487]","[ 129.94477823   49.97424474    9.98757505  289.86264164   29.97557629
   39.98972639   39.96654084   69.93977715   69.95758578   69.97867962]","[  39.96590818   29.9811524    39.97162443   59.98160266   59.93414525
    9.9855288    29.98085303   29.97890081  129.96304624   49.97894484]","[  49.98123794   49.97854367   19.97951627    9.98426941  109.93010524
   59.97420107   49.95472471   39.97096019   29.98817994    9.98858373]","[ 19.97841939  29.99224451  29.97049091  29.97537595  69.93128486
  39.97132802  29.97640502   0.          19.99197832  59.94165771]","[ 49.98406905  19.97162814  49.9738375   39.97225376   9.99102168
  29.97998454   9.98452351  19.97130649  39.98240697  19.97961393]","[ 319.83369769    9.98028629   29.95880396   99.93751289   19.96793248
    9.98192056  159.91666077    9.98596149  269.80521025   19.98341993]"
"[ 4999.46596013  4999.43650611  4999.45459031  4999.46596013  4999.43650611
  4999.45459031  4999.36538722  4999.29510839  4999.52517433  4999.49527649]","[ 49.98121109  69.94393595  49.98334818  29.97395928  19.98358244
  69.97411532  59.95172919  59.97354453  19.97363506  49.96393749]","[ 99.95041212  19.97829248  79.94596805  29.96552805   9.98340469
  19.97221396  39.96850302  19.97850668  59.97963982  19.98558582]","[   9.98075013   19.99020734   39.98688494   19.99048095   69.9506234
   29.96268275  159.92069409   29.98667526   69.97468704   89.96038634]","[  49.96291287   19.9673077    39.95149788   29.95655143   49.97407536
    0.           29.96978406  109.94161294   39.95559021   69.91035899]","[   9.98695217   29.97028362    9.98520559  169.95092702   19.97765612
   19.97871204   69.9577817    49.98069162    9.98068915  109.96019143]","[  19.9847433    29.98076662  119.95198402   89.92434971   29.96086351
  179.95607804   79.95921438   29.97014457   49.99127521   39.96940011]","[ 19.99257627  79.92657545  19.99010398  19.97024705  39.96049952
  69.97861294  29.9760866   59.97365232  39.94470233  39.96104982]","[ 19.97077934  39.97859932  29.98178629  29.97420717  59.98245125
  29.96417051  29.99059949  19.98099086  19.99271985  29.98046096]","[  89.96593987   29.9600791    49.98006768  139.95623357   89.97903942
   89.87587607   69.97407564    9.98670592   49.94497169   29.96746529]"
"[ 4999.46027179  4999.43043942  4999.44855151  4999.35863262  4999.35863277
  4999.50952234  4999.50544075  4999.44015939  4999.46169274  4999.43853857]","[  19.97158276  139.8979213     0.           59.98935373   19.98688206
    9.98483131   29.98848647    9.98337203   49.97354689   19.98136548]","[ 19.98176717   9.98158064  39.97935486   9.980185    89.9691492
  29.97356174  29.98970879  79.96717231  39.96914059  39.98144742]","[  29.97609784   59.97547912   69.95849601   79.93783259   79.97565801
   39.98629115   19.96961992   89.9294679    69.97152665  119.95052986]","[   9.97935893   49.97183648  109.91119911   99.96434969   89.92449065
   49.98017426   59.98196955   49.9474576     9.9903952    19.97961534]","[  29.96749593   29.97547406   19.98340535  109.8844149    39.96223487
    9.99046848   59.96793461   19.97563345   39.98089357   39.97467305]","[ 29.97558034  39.97765969  59.9708131   19.96940123  99.96044792
  19.97057593  39.97217459  49.96532688  59.96089085  39.98938217]","[ 29.97263683  39.97132447  49.9731459   29.98704166  49.95633393
  39.98437033  19.98018222  19.97757953  59.91937207  89.9331569 ]","[ 39.97324575  29.98551676  19.97157724  39.99047606   9.98290493
  29.98589587  19.99177238  19.98704421  59.93883139  19.99159428]","[ 129.92346417  109.91249799   59.94088691   19.96804441   29.94493764
   49.93640955    0.           19.9631612    69.97556885   69.93435787]"
"[ 4999.49284433  4999.38607764  4999.49100949  4999.51193583  4999.2884198
  4999.44508117  4999.28841964  4999.44508117  4999.50956597  4999.50613756]","[ 49.96099788  89.95960539   9.98513476  29.99201709  59.97849288
   9.98195526  39.9863999    9.99092542  69.97052659  49.98284517]","[  79.97535821   39.97768554  109.95286435   69.979037     19.97694551
   99.96072715   39.97425106   49.96314366   39.96466727   29.98580025]","[ 59.95689588  19.98569428  59.97036605  39.95799255   9.98558915
  49.98219204  49.95557864  59.98591281   9.98600176  29.97242157]","[ 119.93808425   19.98320672  179.93824929   39.94982161   49.95978818
   99.96477774  199.85127441   29.98130332  139.91561093    9.98471698]","[   0.            9.98329578   69.98048745   79.96293664    9.99214708
  119.9521275   149.96335553   19.98816843  109.962543     19.96726026]","[  29.97103688   49.97865891   39.97412039   29.95726212  119.98108838
   49.98814049  119.95519711   49.97206418   39.98361867   19.9728367 ]","[  49.98870247   59.96574206   59.94876098   29.9521557    59.96899102
   79.98197025   19.97979156   19.97114126   29.96072277  109.94660432]","[ 19.97815286  29.97298319  29.96262153  29.97434498  39.98212324
  39.96702206  29.98378626  99.92796061  39.98804523  29.96164646]","[  19.97037988  119.9659585    39.95478047   69.96804576   29.97685256
   29.98799585   89.96139212   29.96137076    0.          239.9183267 ]"
"[ 4999.50729237  4999.42561891  4999.46973147     9.97952693  4999.39905201
  4999.39098913  4999.4292503   4999.42561899  4999.46973156  4999.38083853]","[ 39.97432351  79.97975503  29.97126198   0.          19.9797377
  29.95941375  39.98602981  69.9738546   39.97976673  49.97200585]","[ 29.98050125  39.97195361  39.98505128   9.98245846  29.97669009
  19.97503901  69.94743459  39.96428101  29.95734583  19.97581053]","[   9.98573829  119.9347353   149.95981264   29.96616501   49.98142658
   39.95097616    9.98345581   79.92098608   29.98987841   39.97624437]","[   9.98306935   59.91452769    9.98668008   49.97351953   49.94790539
   19.96580999    9.98588406   49.95316316    0.          159.94739325]","[   9.98451498   19.96835907   39.9914306    19.9642643     9.99120206
   39.97298535   19.97888855   49.9780392   119.95691936  169.92570427]","[ 19.96964847  59.96665374  59.98635187   9.98594505  59.93513801
  89.91062187  59.94947347  59.9751124   69.97525343  29.98161829]","[  39.97976585  119.92851851   39.97823437    9.98683054   99.97926104
   89.94145548   59.98777299   59.92515408   19.99391913  109.97382273]","[  9.98594764  49.97650784   9.98294238  29.98545996  39.97115941
  79.97131611  29.98827907   9.98984147  49.98441656  39.98148359]","[  49.97549733   39.98455154  119.94718733   19.96649533    0.           39.9685469
   29.94602344   19.96887584   99.96339187  179.95585476]"
"[ 4999.48747037  4999.43289801  4999.35140841  4999.42178533  4999.46432259
  4999.37568488  4999.37568495  4999.48747026  4999.43289819  4999.48983552]","[  9.9859533   29.99242395   9.98357594  59.94420825   9.98695462
  29.98805873  69.96755664  29.9730931    9.98412931  19.97978025]","[ 29.96517089  29.98244902  39.98132284  79.93695782  29.96190226
  29.97054758  29.95186594  49.96416577   9.98159879   9.9849184 ]","[  99.97075849   29.9817128    29.98231792   39.9805335    69.95330406
  109.9767375    99.94115149   29.95252886   29.9830783    39.97093864]","[  19.98284488  109.95075775  129.94849223   39.94616851   39.94910249
   79.96456427  269.82477264   19.96611198   39.97143392   39.9624565 ]","[   9.98220404   39.95239971   29.9876006    39.98373185  159.92839467
  129.87847363   69.97696955   29.97352387   19.98912789    9.9917592 ]","[  69.97933616   69.96436464   49.97604764   49.97780939   49.98311202
  209.89475823   89.97316221   39.97784458   49.99136189   59.96374028]","[ 29.99202766  29.9639254   19.98148734  19.96133723  19.98450454
  49.97343472  19.9752808   29.9873723   39.94207508  49.96790324]","[  9.97991284  29.98775288  19.9731946   39.97804188  29.98058524
  39.94730937  69.971373    19.97979376  49.95089299  39.98413312]","[ 129.91476114  139.96105183  109.95449627   29.96797594   29.98530482
  139.93865686   39.97638878   39.97321186  309.79552175  199.9009068 ]"
"[ 4999.34520152  4999.45287766  4999.39806596  4999.45287768  4999.39806583
  4999.44539661  4999.43683993  4999.48154508  4999.42761028  4999.34520185]","[   9.98482061   59.97418087   19.97247012   49.9602762    29.97622045
  109.93923392   29.99084775   39.97324108    9.98453226   69.97194522]","[ 19.96892642  39.9857113   99.96321763  19.98149599  39.95970492
  19.98435075  29.98932184  19.97977664   9.9823771   89.97276044]","[ 19.97096945  29.97114567  49.94844049  59.96069781  29.95792776
  69.9412364   49.97927224  49.97159333  19.98482524  69.97912253]","[ 59.96290709  49.96833173  39.9543751   19.97056111  19.97362744
  39.97516622  19.97697191  59.96388009  29.96497488  69.96204295]","[ 39.97776349  29.99156293  89.9573269   79.90121245  19.97798709
  39.97729174  19.99378801  19.98066862  49.96730766  99.9672979 ]","[  59.96040908   29.98831396  149.94686318   89.92244723   69.97499326
   29.97690594   39.97786863   19.9867554    29.99051564   29.99022051]","[  49.96792929  119.9355827     9.99105751   49.96280771   49.97416458
   69.97890602   69.97289049    9.98151676   19.97385462  129.93277491]","[ 69.93325457  69.96716007  69.97852052  59.9694462   59.95261031
  89.95462042  19.97211875  49.95753395  19.9854614   59.97630867]","[ 129.84659902   29.98260406   29.96641583   19.9782984    39.95047782
   69.95436498  119.95175752   29.9849196    39.96507231   19.97278446]"
"[ 4999.44093902  4999.43023926  4999.5069896   4999.38323026  4999.4491057
  4999.39224162  4999.44093915  4999.5069897   4999.38323016  4999.3277587 ]","[  69.96276674    9.98679074   39.95001724   49.95566944   69.98185595
   59.95798249   39.96843552  119.96020156   29.97506523   29.97270862]","[ 69.97049816  49.97028824   9.98430332   9.98337621  49.97757525
  19.98717253  39.98667407  19.96658731  79.96148463  19.97572347]","[  59.97513585   29.9685877    19.97177281   29.96090302   59.91668356
   39.98025074    9.98604829    0.          109.9596525    89.93263308]","[ 89.96756778  49.98731215  89.9575877   39.95178092  39.97898706
  49.98270476   9.98775972  29.98937829  79.92089618  19.97787957]","[  29.98858097   39.97098917   19.9784977    79.97225513  119.95229109
   89.97681852   49.93870221   49.97296862   39.96872466   29.98855699]","[  49.94559569  269.86485398   39.95083305   69.95414518  109.92794747
   49.96557297  149.8859734    99.97124375   39.9458551    99.97937334]","[   9.97929483   49.97637708  239.92091959   19.98057264    9.9850858
   29.96858378   49.98158029    9.98591028   19.97523189   49.9702164 ]","[ 29.98848613  49.97033851  19.97529584  29.978624     9.98401052
  29.98377885  49.98671714  29.98297505  59.965359    29.97736254]","[  19.98086743  159.96218157  149.94648468   69.91442593   49.97571159
   39.94432982   49.98908197   49.97299376   59.97234289    9.982703  ]"
"[ 4999.37971407  4999.41131938  4999.40103305  4999.42486397  4999.50246182
  4999.37582004  4999.32318545  4999.44292002  4999.45943754  4999.24010491]","[  9.98162179  39.98208538  29.97519102  49.97421711  29.98821012
  29.99031898  29.98445356  19.98119905  19.97253448  39.97859367]","[ 89.95508071  29.97318308  59.94833904   0.          49.95175704
   9.98526694  39.97238991  29.9632333   49.95961271  19.99085752]","[  39.97653124   79.9648008    39.98168344   29.9544118   119.97722424
   29.98579779   49.95700219   49.97906637  109.95622835   89.9556034 ]","[  39.94964808   29.95472239   79.98293145   29.98887564  149.85353115
   39.95000565   49.98209464   49.94965105   39.96184588   39.95854511]","[  39.99053472   19.96787398   59.95561042  109.89626174   69.97482468
   59.96995724    9.98734942  129.97442226   49.96716771    9.9846703 ]","[  9.98411769  29.97177093  49.96169847  49.98155356  49.97889863
  29.97151689  19.97072619  29.97607346  49.97217578  89.95023756]","[  19.97219895   59.96723806    9.98964248   29.96314375   39.98085703
   49.9687248    39.97256894  219.86153936    9.98245864   69.98359839]","[ 49.98342392  29.98266542  29.98191278  29.98483134  29.98708376
  19.96872912  59.97366105  19.97550141  39.97548743  19.98794633]","[  89.95413603  139.94452945  319.88810867    9.98788799   89.96287971
   59.98911381   99.90906072   49.97337363   39.97347138  159.95513562]"
"[ 4999.40753583  4999.37079532  4999.37056436  4999.42248102  4999.45212616
  4999.36402131  4999.23292291  4999.422481    4999.45212619  4999.36402101]","[  39.97668643   39.94941156  109.96351085  119.96030829   29.99178915
   29.99039412   19.98254109    9.98955583    9.98078644   49.95861964]","[  69.96565242   19.98102362   19.97431841  129.9132705    39.98726712
   49.96751426   49.92998181   19.97204249   49.97950939   49.9662873 ]","[  19.9790264    79.93294265   99.970594    149.88740444   19.97922173
   79.97412495  179.92895336   29.97445737   69.97070129    9.98817758]","[ 119.92958182   29.95922544   69.95744828  119.9490634    69.92635734
   19.97803652  289.78221202   79.95283531   69.96785359   99.95281725]","[  79.97632807   39.98349565    9.9873769   139.94434642   89.95153359
   79.88858522   89.96961278    9.99045504   19.97006494   89.96871135]","[  89.97278064  139.87501079   99.91409161    9.98865073   39.94813751
   19.98804992   19.97820728   49.95841315   39.9570343   129.92161828]","[ 19.96886573  79.90085489  49.93861218  59.96849905  39.9830229
  79.91781907  29.97929413  39.96766674  59.97622306  29.98628523]","[  39.97279139   19.97282848   19.96826455  109.97403121   49.98176062
   19.97720826   49.96151195   49.96286829   19.99005909   49.96374313]","[  29.98434076   79.96554379   39.95544444   59.92888397   79.96100266
   69.96973177   29.96515633  189.85687555    9.97925219   29.95921372]"
"[ 4999.29965205  4999.25097993  4999.40037129  4999.31853543  4999.43470813
  4999.31534889  4999.414469    4999.44755322  4999.35681448  4999.29965232]","[  9.98888206  19.97979821  39.97904986  29.98264054  99.92669458
  99.97028522   9.9865779   39.96927679  19.9833644   49.95372966]","[ 59.98598591  19.99332406  59.9736047   29.99438477  29.97031208
  89.94070079  49.96832821  39.95641713  49.91967714  39.9713741 ]","[   9.98671875   49.96256664   19.97637732   49.95682018   69.97743261
   29.97416477  119.9269502    49.9716051    29.97655513    9.98672658]","[   9.98395797   19.98390029   19.96220338   79.96141251   19.9797847
  119.92359604  279.87506357  179.86952453  109.94910394   29.94700331]","[ 39.95401896  69.95449989  89.96378096  59.98524005  49.98483403
  49.96151418  49.96486606  39.97995317  99.96901033  19.98947024]","[ 39.97278235  49.96774681  39.98324556  79.97147121  49.95600201
  79.95523072  59.93750861  19.97394477  79.95258751  39.95607956]","[  19.96821063   39.96971049   19.99137462   19.9785275    49.98881683
    9.98365622   49.97899648    9.97963397  109.96229775   59.96020248]","[ 29.96807014  29.99169893  19.97162135  19.98530546   9.98309794
   9.98133767  29.97201592  39.98802946   9.98925593  29.99200279]","[ 149.87512867    0.           19.96448477   59.96014227   19.96798326
   29.97882435   69.97208453  119.95351917   79.91287132   89.94431336]"
"[ 4999.28528253  4999.23822464  4999.39557601  4999.3828023   4999.39130516
  4999.21950228  4999.2641087   4999.46856714  4999.38200694  4999.40804721]","[  99.95158929   39.98883121   29.98069772   19.98479159    9.98162102
   19.97451175  109.86964964   59.97073966   29.99338702   19.98193034]","[  39.96709572   19.97753016   19.9771815    59.96818584   39.98640515
  139.95383545    9.98276596   19.9753066     0.            9.9808252 ]","[  19.97261377   29.98830413   69.96779028   69.92425054  109.96419201
   19.97415126   59.96546079   39.94877303   99.9524328     9.98381008]","[ 19.98058747  29.98035656  59.94548397  49.98129804  19.97155797
  29.96752181  79.95697857  79.94548001  29.98581946  39.98610584]","[ 49.95360448  29.99355349  79.978785    19.97359942  19.98747462
   9.97992144  49.98335187  49.97742527  19.96580024  69.9611065 ]","[ 79.97512586  39.95783687  49.97501491  69.92472963   0.          79.97050816
  39.95097266  49.97697142  29.98212208  59.97495376]","[ 139.94618666   19.97587767   39.96947733   49.97536522   69.97468816
   59.94621347   29.98306089   29.98319125   49.97127928   19.97169321]","[ 49.97904942  29.9671673   19.98556073  59.9927763    9.98926949
  29.96533504  39.98120903  49.98107725   9.98156033  69.9519763 ]","[  69.90730518  109.88006836  239.94972983   99.97680035   29.97955998
   99.9320012    29.98931588   19.96964106  109.89704523   29.96149228]"
"[ 4999.24848938  4999.45986851  4999.36484759  4999.40335858     0.
  4999.34952084  4999.20076405  4999.39661887  4999.39948822  4999.47072398]","[  59.98646564   29.9673626    29.9898088     9.98126683    9.98095681
    0.           59.94778773  159.92951287   29.96966776    0.        ]","[  59.96916766   39.98276979   69.9723071    29.97302652   19.97842539
  119.95784017   19.99439917   39.98412705   39.9513113    29.98681711]","[   0.           29.98376211   29.97072921   29.98979618   89.89420764
   19.98419865   19.96713409   19.98477543  119.95479698   29.97428427]","[ 239.88590905   39.97937015   49.9523332   109.95965753   89.96330913
   39.95744406  219.83927436    9.98545024   89.8985659    59.96266665]","[  29.97444107  119.9211552    29.98617346   29.96918235   39.9854316
    9.98431675   49.98041996   99.9246776     0.           29.98196886]","[  49.96719471    0.           29.98307075  139.89230658   49.94578366
   69.97806391   69.95699716   59.97128457   39.96539536   69.96779283]","[ 39.96783426   9.98875315  79.97346915  69.97687371  29.96128401
  49.97387443  29.97349429  29.97363829  69.92219121  79.95849567]","[ 79.95989904  29.98118314  49.97430435  19.97122904  69.96202764
  29.98799129  39.98538038  29.97257909  69.97881163  49.97904704]","[  69.98214908    9.97999898   19.97916906   19.97326303   89.92533168
    9.98528517   69.98228476   59.95873345   59.93918275  109.91249217]"
"[ 4999.35126078  4999.46396921  4999.15784347  4999.38604149  4999.39035462
  4999.46200603  4999.351261    4999.46396894  4999.15784403  4999.14760217]","[ 59.95308916  29.97537238  29.97568308   9.97988224  39.98881765
  69.96933529   9.98667415   9.98627825   9.98421532  39.97392972]","[  49.98021476   39.98266156  119.93526242   79.93849481    0.
   69.95624993  149.91541089  109.94305047   49.97242205   39.96436535]","[  9.99055554  19.97656912  39.97530877  69.9311297   39.97753025
  89.97851765   9.98010042  79.9465531   49.95759055   9.99006694]","[ 89.93868547  69.97506009  19.96927077  49.96351953  49.97900556
  59.96207911  49.97340717  89.95874196  19.97245613  99.97018277]","[ 49.98321682  79.95965853  89.92608297  39.96176819  69.98104957
  49.98429705  19.97349718  29.95855172  29.98268957  29.96869766]","[  89.9711433    29.96945457  109.90871495   29.9677072     9.98622223
   39.98385648    9.98559605   39.97718166   49.96331712   69.97741596]","[  19.98590121   19.98002136   49.96936033   39.96668319   39.98555055
  109.9304695    29.98885048    9.99023548  119.91551891   39.97180871]","[ 19.98170632  59.96417039  19.97537693  39.97285493  49.96813972
   9.9905786   89.96222157  39.97533502  49.98039119  19.97948071]","[  49.96277972   19.97756341   49.9801093    39.94343619   89.93109199
   99.95728767   49.9703056   149.87210945   49.93476396   29.98724939]"
"[ 4999.41018927  4999.43028052  4999.42767155  4999.1342175   4999.41018918
  4999.43028048  4999.41591784  4999.34239141  4999.29955629  4999.37804598]","[ 39.97279355  29.99130077  99.95039244  29.97446935  29.99145127
  19.96790627  29.98663717   9.98964699  59.96066759  69.9688287 ]","[   9.97995586   29.97697696  129.89754807   29.96686458   69.96984041
    9.98566086   29.97869895   59.978325     19.97913559   59.94031625]","[  69.97421555    9.98441313   79.95842448   29.98585594  109.96813853
    9.98717039   49.94257435    0.           69.98483551   19.97634123]","[   9.98237359   59.9689256    29.98007423  109.95568537   49.97621403
   79.90193835   49.97393856   19.97068802  179.96315012   89.9294956 ]","[ 39.97955952  39.97598927   9.97978467  49.95766588  19.97174685
  19.97161012  29.9789386   99.94820681  19.96960094  59.96711667]","[  9.98698476  29.95416556  49.97295198  59.97589279  49.96562187
  29.97110378  59.96915963  59.97846629  19.96975722  49.95684035]","[  79.97147062  149.95097     129.93846254   69.95613269   19.98077899
   49.97418271   49.98363692   29.97263675    9.98431351   89.95429717]","[ 79.96806669  39.95699837   9.98270636  29.96995933  29.99121845
  79.9769243   19.97488498   9.98848403  19.9932265    9.98364528]","[  59.95725106   19.97482919  119.95290711   39.98123447   59.96417847
   39.98257715   19.97533962   89.96442837   39.96551393   99.92233298]"
"[ 4999.41859821  4999.51987785  4999.28748926  4999.51987771  4999.2874893
  4999.42671786  4999.47464894  4999.40180712  4999.42155515  4999.41859832]","[  59.95949399  119.96883285   89.96648033   29.97182862   39.97195859
   29.97963507   29.97664105   29.98775581    9.99216966   59.98735103]","[ 39.9722289   69.97073743  19.98310109  29.98789494  19.9740176
   9.98315854  39.98277311  19.98721238  39.97845579  29.98430778]","[  39.97621698  109.94786439   29.95343325   19.96290649   79.92987045
   19.97520112   19.97343482   69.96541634   49.95763212   29.97740047]","[   9.98327524    9.98024425   29.96349715   19.96867623   69.95879844
   49.95926339   29.9755643    29.97188509   89.94566662  219.78206193]","[  69.97675283   39.98436682    9.98535321   39.95418351   39.96449734
   29.99009887  119.94470461   49.93915707   29.98712645   19.98563874]","[  89.9621963    19.97671412   49.96291631   99.93315666  119.88796838
   29.95712705   49.96584842    9.98520622   49.9686616    59.98198299]","[  89.95867223   29.97056369   39.93936785   19.97094327   89.98028284
  139.97245703   29.97442488   49.97014923   49.96569508   29.98067712]","[ 69.94963489  39.97426431  29.97286755  19.98262889  39.97716713
  29.97185576  39.97033173   9.98131311  39.97606707  29.96171244]","[  49.95695966   29.95637658   29.96954236    9.98439046   39.97984471
  199.93688231    9.98360176  129.94419863   39.97219496   29.98577778]"
"[ 4999.51555833  4999.28045321  4999.42246725  4999.42246716  4999.47028635
  4999.24265682  4999.25277701  4999.42715113  4999.1628659   4999.22274722]","[ 29.98314131   9.97986295  19.97019565   9.98304475   9.98192172
  19.9831862   29.98587143  19.97985235  29.97643394  19.97695781]","[  9.98409316  39.96800191  49.96768823  99.97507561  49.92544493
  79.96064306  39.98102095  39.97300388  59.95763616  19.97191997]","[ 69.96823502  29.99264606  89.98023542  39.94609764  89.95151721
  19.98593013  39.9377656   19.98551765   9.98416469  99.93499952]","[ 29.96118977  39.98196359   9.98529091   9.98543424  29.98162004
  39.98936808  89.96418851  89.95042086  69.98196189  99.90264602]","[ 29.98828639  49.96604747   9.98139103  49.98113984   9.98691477
  49.95163431  39.9739716   89.91773358  59.97964727  79.96950055]","[ 169.91916655   89.95788766   39.94869242   29.99075732   29.97006666
   29.97819424  119.95463067   29.95221742   19.96867279   29.98001755]","[  29.96214734    9.98328867   19.97333945   39.94293265   79.93281368
   19.97017331  269.7948648    29.98575669   69.93171095   39.98509332]","[ 39.99051052  29.98526187  19.98157321   9.98731402  29.96934181
  49.97530881  29.98331127   9.98470474  29.97155868  39.96326836]","[ 179.90852125   49.98780813   39.98018925   59.96312616    9.98743864
   39.96076034   59.95987235   29.96320637   39.98433482    9.98223208]"
