trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[  99.98051083   29.98316357  119.96597103   79.97238809   59.97409287
   29.97094385   19.97008866   19.97861146   69.93662291   89.96752373]","[  49.97131177   79.93113659   49.9742565   209.89971213   69.96179055
   19.98663592   19.97825833   69.94588327   79.9614361    29.99316869]","[ 29.97128438  49.98057281  19.96751567  59.98559702  49.98106235
  69.95058685  99.96684533  39.98507082  49.97134937  69.98403333]","[ 119.90654677   79.94551766   29.95239485    0.           99.94214783
   29.97290746   39.95903022   79.97497299   99.97066566   59.9634402 ]","[ 179.95728903   39.95998052   19.97875046   19.96519027   39.95782187
   29.95221072   29.97587808   59.97179007    9.97940369   39.93809374]","[  69.95532036   49.97964102    9.97979848   49.96783646   69.99099338
   89.95169439   59.94988895  159.9086871    19.97843606   99.95638303]","[  59.98122703  149.96325808   59.97857404    9.98231649   39.9770802
   39.97848832   29.98062596    9.98973195   59.97566625   19.98410297]","[  69.95524729   49.98433874   19.96868004   39.97404135   39.97848103
  149.93740094   19.97093738   49.98198407   69.9785824    29.97467092]","[ 19.98127547  39.98598965  89.94414822   9.98803028  19.98282508
  69.96982863  29.96014026  29.97407002  29.97610845  29.96303377]","[  19.97499122  109.96456531    9.99084246   59.95743392   49.95663782
  149.94324802   19.98200413    9.98750853   99.9745997    39.98482694]"
"[  69.9715323   129.93395906   99.94995006   19.9892582    29.96113118
    9.97998468    9.98567129   59.9811435    49.96234117   49.97917166]","[  39.98885225   19.98474579   29.98678563   19.97828113   39.97076331
   39.97403298   69.9488497    39.96515971  119.92841114   49.98268893]","[  19.98017297   59.97043374   29.97007418   59.97512428   69.96759156
   29.98898018   59.97224339  109.97053652   99.96922432   59.95162626]","[ 119.95026145    9.9802388   139.91133213   19.97523512   59.97155362
   29.99118816   39.95223907   69.98734465   19.96703159   29.98256325]","[ 79.96467694  39.97501952  49.94765564  89.94006293  29.97168737
  39.98317799  29.97829861  49.98396284  89.91436288  89.96878567]","[ 19.96787033  29.98627653  29.98535707  49.97695534  79.95217063
  99.94557969  39.97591938   9.98084551  59.9687317   79.91667611]","[  49.96177706   59.97560432  119.93583544    0.           19.98212504
  119.95250715   79.96377368   29.98802413   39.98493678   39.9752092 ]","[ 179.94964427   39.98816515   19.98208336  119.8914662    49.94197736
   49.96613342   59.97449871   59.97572202   29.96967996   49.97499664]","[ 29.97143117  29.99263046   9.98860395  29.96516088  19.96928377
  29.99378932   9.98457096  29.983167    19.96738829  39.9810454 ]","[ 49.95558162  89.94624848  29.96307041  29.99061876  79.9204388
   9.99188355  39.98951432  99.95259024  39.97512069  99.95425625]"
"[ 39.95842335   0.          49.95124684  59.96485322   9.98589047
  89.97396075  49.97616645  59.95552717  39.97224108  39.98102582]","[ 29.97475231  49.97154664  69.93419501  49.96135334  19.9916907
  19.98149403  39.98486403  49.9770781   29.98934077   0.        ]","[  39.98247441   29.97118131   19.98577455  109.93240124   29.97290289
   19.98646284   29.97074839   19.96805849   19.98091601   29.98509991]","[  0.          69.89291719  59.97064794  19.96747256  49.97878847
  29.95462218  39.97563293  29.95643944  39.98804121   0.        ]","[   9.98158985  109.95139525   39.97724985    9.97984431   49.9698187
   69.94181867   29.9768731     9.98338083  209.89939776  129.8760187 ]","[  39.98176048   49.97813022   19.97257088  209.84642703   59.97157419
   19.96898725   59.98030383   59.96469411   39.95927018   99.96300095]","[  59.97542956   59.97424981   49.9784476    69.97136092   59.9639621
   39.94767506  149.84602215   89.97549331   29.97256494   59.96278337]","[ 69.95281053  49.97926498  59.96828972  29.96646733  19.98672528
  49.93733309  19.97613659  29.95587821  29.97912152  49.97691975]","[ 59.95370454   9.98541809  59.96801219  39.97456407  19.98316414
  29.95080818  69.95893015  59.97857668  49.96166431  59.97670097]","[  29.97067743    9.98005948  109.9649816   109.88140078   59.97406132
   39.98837746    9.98312633   69.9815365    59.97487188   39.96525381]"
"[   9.99066823   39.97287859   29.96490254   49.98623705   49.98469542
   29.97130331   59.92747334   29.96950637  139.97745951   29.99147947]","[ 29.98480318  39.96640374  49.97090094  19.97649568  39.95665246
  39.98589496  39.97229389  39.9799858   79.95867511  39.98404718]","[  49.96374755   49.962322    109.93312968   49.99079541    9.9868706
   59.96522207   29.97696103    0.           19.97274441    9.98296548]","[  89.94071981   19.97108491   29.97461159   19.97147588   59.97800675
   59.98366139   39.98015617   29.99350789  109.94668773   39.96608219]","[  49.97891171   19.97678865   79.957455     49.93271528    9.9905436
   19.97301133   49.97376482   29.97160859   19.97934943  149.93035073]","[  9.98234804  69.96466234  79.94293592   9.97966416  69.91616006
  19.97533904  49.98183807  69.95763089  19.97207133  19.97043738]","[ 29.98587389  29.96031074  39.96895645  29.98530041  99.97216154
  59.98372428  19.98547265  59.97155987  49.94743969  59.9662087 ]","[  9.98467665  29.96656792  89.93544008  39.97980019  59.92185886
  49.9838233   49.98742177  49.97647674  29.96228331  39.98299016]","[  39.97396249   49.92956551   19.98630524   29.97837577   29.97751426
  119.94568475   39.98260621   19.97380397   49.98738093  109.9417155 ]","[  39.95685946   49.97137477   59.97006115   19.98013598    9.98830163
   39.97425225  109.94909496   29.96799487   49.9529537    49.95952791]"
"[  9.98454192  49.97877329  19.97521263  39.98017883  29.98476061
  39.97193559  19.96706242  39.96325871  39.9721055   69.97313979]","[ 139.96563256   29.9627921     9.98066563   49.97036435    9.98154693
  109.9563164    69.93420427   19.97247083   69.92171547   29.98955333]","[  9.98465905   9.98625117  29.97103343  49.95276827  19.97288675
  19.98736897  69.93204006   9.98346114  79.97833895  39.97328036]","[  99.97084565   39.9901289    49.93228712   29.98350415    9.98271213
   29.97216177  149.86227933   29.98321605   69.96680612  129.94208178]","[ 29.96181791  19.97270215   9.98564589   9.9856706   29.97443741
  89.95881001  69.97173137  29.97835541  29.97976543  59.95098056]","[  59.95213728   19.98212421   49.97520647   79.96458283  139.91448009
    9.98068452   69.97057913    9.99180221   49.97137258   29.980898  ]","[ 19.97198621  39.97612638   9.9879067   49.95856498  79.94800539
  29.98679729   9.98357242  39.97819673  69.96721382  59.9699329 ]","[  29.96699071   59.97470601  119.89486708   49.97620483   59.96629236
   49.96059378   69.96955342   19.97335279   39.9684993    19.97713811]","[ 179.94620957   29.96790534   49.97347017   69.96632272   79.96280377
   29.97241321   19.98686456   49.98791282   49.96831842    9.98073215]","[  69.95770532   59.99292135   49.97822032   19.97398498    9.98843203
   19.98731396  129.91573406    9.98131413   19.98640123   59.96917732]"
"[ 29.98419676  29.99200719  99.93040419  39.98128139  29.98184615
  19.99036081  39.96260565  39.98420273  39.96851799  59.97707941]","[  49.98346199  129.94135012  129.87853149   39.95858549   19.96726704
   19.98065429   29.97638127   19.98178099   49.97116705   39.98283438]","[  39.95750487   39.97350623    0.           39.98389683   39.97661268
    9.98638567  139.9494122   249.86782634   39.97058457   79.97506188]","[  59.96703647  119.9050857    39.98504357   39.97341883   19.96824706
   29.99028081   69.94634869   49.97963136   19.97617077   59.95245664]","[ 89.90751162  69.94038869  19.97479639  39.974105    19.98462611
   9.9804143   99.9263527   39.96385711  79.93125667  49.9568331 ]","[ 59.97048497  99.95660834  49.96168939  69.9765182   59.9478716    0.
  89.95824594  29.97808371  39.97842501   9.9841011 ]","[  9.9801962   19.96829299   9.99069615  79.9846779   29.98412204
  19.98057664  69.92237619  19.97393771  89.94200974  29.97327778]","[ 29.96982071  39.97281624  79.94322584  69.97816612  39.96348731
  39.95825661  39.97335781  69.96532788  89.94606171  49.96194024]","[  59.97199116    0.           29.98197241    9.98416085   89.95753016
   39.97279923   79.93745323   39.97507503   49.93307444  119.9539717 ]","[ 59.96327838  29.96863112  69.97328962  59.9319311   29.98643478
  19.97016089   9.9857474   39.96935049  69.9822355   39.97358647]"
"[  39.97560284  129.97272417   99.93369845   39.97077441   29.95160562
   89.9166889    39.97296361   39.98956366   29.95443891    9.9851648 ]","[  9.98688902  19.97514558  39.98146303  39.98370416  59.98642339
  19.97478556  59.9594225   29.97449963  29.96502223  39.98056933]","[  9.98459357   9.98749225  29.98283457  69.91022318  79.94154493
  19.98822582  19.98163618  19.97662831  49.96691284  59.97140658]","[ 59.98426304  49.97338519  69.94458961  39.96108785  19.97556989
  69.9843206   29.986834    39.97696366  19.97133024  29.97280021]","[ 39.96453135  29.99013431  49.974187    59.97016691  19.97395004
  39.9817418   79.98968656  29.95851453  29.96891417  99.91891594]","[  9.98632806  89.91814251  69.96477269  49.98104665  19.97312829
  19.97176813  19.98606397   9.98622329  69.90280171   0.        ]","[   9.98477961   59.97898502   19.98598869   39.93486527   19.96924143
   29.98917668   79.9742328   119.95720462   19.96977137   59.96084771]","[   0.           79.94344728  119.97309516   29.98380646   29.95019067
   19.97448184   19.97092111   29.99376519   49.9426172     9.98443263]","[   9.98588267   79.9565473    49.96867699   39.93348999   59.96590026
   29.97964427  139.9625845    39.98384912   59.96148507   79.89204713]","[  29.96731879   39.98299827   49.97727534   79.91994162   29.96242667
   59.94572405   29.95714027   49.96832343  139.91902451   49.96919784]"
"[  29.96905918   39.98215981   49.97884449   29.98920905   19.96855885
   39.96920535   49.97948879   29.94965654   59.9777442   119.94559027]","[ 19.97084683  59.97722003  59.91607215  69.97542188  49.95956344
  49.96023273  29.9796545   19.97806452  19.97352768  39.95808522]","[  29.95706313  119.96615516  139.92781104    9.99088886  129.93990952
   19.98663574   29.98431938   29.97797287   69.97287843   89.9565373 ]","[  49.97832508   29.97245547  139.92962424   59.89570307   59.97511022
   39.97706568   29.95865338   19.97317742   19.9801115    99.9233539 ]","[  29.9703548    79.95431618   59.90496187   89.96359702   49.98200608
   99.95254122   29.97361939   29.96264334   49.97353707  119.98127568]","[  69.98401099   89.93401632   39.97322656   49.97071439   39.98054137
   39.97880087   39.95394724  129.95680368   39.96932991   29.96563298]","[  49.95195665  139.94398882   79.92255037   29.96668131   59.97968377
   89.96174293   39.96830218   29.9595597    29.95743258   19.97907559]","[  19.98849106    9.97932502   49.95288383    9.98335855   49.96655795
   79.9681051    39.9519573    29.98813752  129.98356463   29.98435347]","[ 39.92543906  89.96098637  99.90346903  39.98632703  49.9829823
  49.9700938   39.98085075  29.97117907  29.96105796  19.97261696]","[   9.98114189  109.92825365   29.97592419   59.97049193   49.98068025
   49.97912521   59.97532966   29.99286538  139.96390694   19.97217271]"
"[ 129.90375997   19.97511609   29.9808619    39.98124232   29.97062604
   79.97618312  109.94712855   19.98679231   59.94918246   49.94648108]","[  39.95778948    0.            9.98354102  119.9687499    89.9778968
   19.96600476   79.96569248    0.           19.97930988   59.97497532]","[  39.98497872    9.98764277   49.96450027  109.97047528   39.97554953
    9.98409483   89.97336615  209.84561934    9.98287233   69.98822751]","[ 39.96929202  99.93216031  19.98722162  69.94843779  49.96804745
  29.94758184   9.98300789  69.92606837   9.9851853   39.98215672]","[ 149.92350782   59.93759761   39.96793254  139.95664619   69.97083431
   39.9521622    99.97064956   59.98723049    0.           19.9659561 ]","[  69.9852896    19.97510936   59.95666052   19.9679385    59.97478869
    9.98398646   29.97121247   19.97019004  109.96870332    9.98429263]","[ 69.97971009  39.98057105  39.97545612  59.97514865   9.98191227
  29.96892562  19.98034584  49.98093883  59.97737673  99.96648876]","[  9.9881094   29.96809095   9.97947411  59.9815255    9.98064414
  89.97364653  39.9867113   49.95354932  39.96051093  29.96837824]","[  0.          49.96898773  69.96121531  29.98500586   9.98547048
  59.93701649  89.94507373  39.98206146  39.97491788  69.95672416]","[ 59.94452756  69.97412941  19.9811998   39.97252922  19.98055845
   9.98009778   9.9851049   79.96039042  19.9823713   99.96538259]"
"[ 69.95875454  59.97134948   9.99185231  19.9945973   49.96968489
  59.95087916  99.97372759   9.98908374   9.98387564  29.96864474]","[  29.95308354   29.98368756  119.96936757   19.97118779    9.98066452
  119.90639556   39.97410013   39.96337033   99.93790766    9.98516947]","[  19.98313741   29.96762673   29.98095163  139.95978517   49.92402452
   69.98140244   79.97154565   29.96605993   99.97217606   49.97806132]","[ 59.97206836  49.98370079  89.97279415  69.97679773  49.97497947
  79.96341024  59.97529045  29.98507359  29.98380606  49.98125656]","[  39.93634634   69.96337973   59.9764463    89.97578112  109.94153683
   69.95426733   79.92991221    9.98538821   19.96796468    0.        ]","[  19.98469808  109.94062469   19.97693943   69.95131948   19.97347181
   49.97992225   39.94786731   39.98218149    9.98443903   29.98780941]","[   9.98398856  139.97151597   19.96795765   19.96875947   39.98123563
   29.98090688   29.98642892   79.91341225    9.98124645   79.95672511]","[ 29.97965813  49.97341071  19.98439913  19.96618776  79.92113143
   9.98631692   9.98312577  59.97490648  29.98521899  79.96615436]","[ 79.96348179  29.96677074  49.95200197  69.96074582  39.98578849
  39.96836537  19.98835947  69.95821049  29.99013746  69.9821781 ]","[ 39.97102437  29.98721487   0.          19.9785896   69.94085876
  19.96741378   9.98320839   9.98794612   9.98740763  69.96818385]"
"[ 39.97909791  29.98108839  69.96393913  49.98300926  19.9888666
  29.98760565  29.99064467  29.99051057  19.98199211  19.98839383]","[  9.98852835  49.97838722  69.96020889  49.96470487  69.9708677
  29.97536806  59.96477299  79.9455792   69.96941934  29.97582201]","[  29.98045951  139.96845172   39.97176526   79.94449135   19.96989863
   49.91935651   49.98062241   49.96646608    9.98805008   29.96425084]","[ 139.95263222   39.96872115    9.98605298   69.98124762   19.97497073
   39.95454239   89.96327402   59.9549554     9.98570813   19.97318366]","[  29.95240695   39.96994792   59.9701763    79.9776062    49.95930251
   69.98158099   49.9530752   109.97359313   39.9634882   159.89757865]","[ 29.99189934  59.96394076  19.98504908  19.98970997  49.93938476
  39.96668139  19.97449806  59.90814785   9.98929954  29.95456255]","[  19.97531498    9.98365604   59.96538209   49.96960265   99.95570458
   49.96614595   39.95985229   69.96838244   39.96070635  109.95462724]","[ 69.96217243  39.9823405   29.98493501  49.97255954  49.94909614
  19.98377155  59.96429919  99.94366657  39.9626692   19.97571303]","[  49.96041757   59.96902338   19.97758927   39.97614867   59.91571933
  159.96401517   79.94917293   19.97718501    9.98157747    9.99087604]","[  29.97668039   29.98222357  139.87286215  179.94750332  119.97979705
   79.9698819   119.92873404   39.9810264     9.97999767   69.97892354]"
"[  49.98220594   19.96752967  149.95607487   39.9878962    39.97495124
    9.98252427   39.968313    129.93889318  139.95094567   29.98699223]","[ 99.95730461  19.98512474   9.97923342  19.97534987  29.9816154
  29.9745604   19.98154079  39.95822315  29.98089185  39.96508545]","[ 59.97590396  19.985301    19.97768557  79.91496985  39.95869891
  39.98680918  89.95492222  49.96553189  29.97276622  69.97914929]","[ 69.95065263   9.98350448  39.98410028   9.99094408  99.95907395
  29.97616618  69.92673983   9.98632343   0.           0.        ]","[  19.97563489  109.92834537   89.96689377  179.94365773   69.97818717
   69.97999665   49.96223763   29.96441813   29.96763993   29.97982898]","[ 59.96791931  59.96749809  49.98096056  59.97293941  99.97097458
  39.98408279  59.97589682  19.98559192  29.95545082   9.98279269]","[ 19.98144286  69.92344097  69.96173748  99.97522425  69.96398841
  29.98672112  39.97106517  29.98687142  99.96077854  69.94832641]","[ 59.97040655  39.98824392  49.9577734   59.93235528  39.95886226
  59.93377858  29.96877597  89.97177825  39.97419677   9.98527522]","[  39.98555941   49.965319     19.97198954  189.95775177    9.98664114
  129.97107468   29.9770672    79.95216154   59.98358492   49.99232019]","[  29.97639746  199.91683398   19.98307622   69.96453221   29.98584014
   19.98787813   19.98084515   59.97214033   29.98112588   29.96757059]"
"[  79.92378072   49.97513681    9.98438476   59.98864949   89.9205509
  139.93869167   39.97403749   39.98038871   39.9693925    29.98356757]","[ 49.97819749  29.97856324  49.97097018  49.98691901  39.96886544
  49.97713805  19.97994457  39.98443906  39.97390733  29.95709434]","[  9.98102206  39.97194223  39.96711351  59.95897485  19.96988738
  39.95527215   9.98483565  79.96944009  59.93328954  39.9539832 ]","[ 79.97380153  59.984318    69.9689838   19.97570752  39.98355624
  29.94808106  39.96131626  59.97223678  19.98194803  39.9838247 ]","[  89.95129076   19.97191432    0.           19.97071605  229.91617661
    9.9887402    19.98187104   49.97395201   19.98283411   29.95761602]","[ 39.94493662  59.96754061  49.97705177  69.93835346  49.98630234
  19.97401665  69.92706676  59.94279837  59.9842722   39.97643811]","[ 69.96242183  49.92193134  69.98323596  69.98013996  39.98269724
  49.9703435   29.98710275  19.97816086  39.98691462  29.96252874]","[  39.97452318   79.97630878   79.97537627   49.98097055   59.98108997
  139.94912871   19.9717718    59.96244725   19.99225875   49.96105468]","[ 79.97076316  19.96689125  39.95120842  79.97910696  19.97170141
  19.97679491  39.98164639   0.          19.9747835   39.9729967 ]","[ 39.97470242  39.97302441  69.94151067  69.97816069  59.96485405
  29.98572311  49.98699913  59.9713365    9.98902373  59.97723662]"
"[  59.96886553   49.97255498   69.95851034  149.96972671  149.94543151
   49.96888445   19.99242673   29.98986784    9.9867182     9.98174696]","[ 19.97082602  79.96166752  59.96823439  29.96565855  49.92642791
  39.96845083  19.96818091  79.97270267  39.97731236   9.98440668]","[ 29.96155804  59.97062435  49.96786947  89.97423353  29.98783537   0.
   9.98236328  39.98354095  29.98631879  79.96782639]","[  79.94290108    0.           39.97690995   29.99026576   19.98833577
   19.98488356   59.9673475    29.98170691  129.94501385   19.97191186]","[ 69.94671779   0.          59.97328203  49.95446877  59.97808457
  49.98772954  79.91100081  49.96161946  39.94579816  39.97318461]","[  29.94832701   29.9809818    69.97672539    9.97958338   29.98382975
   79.97296786   39.97304854   49.96781221   29.98191666  129.96164797]","[  69.96995508   49.98014781   29.98101478   49.96825045   79.95713194
  109.84987138   49.97375348   59.96946892   39.98697395   19.98861876]","[ 109.9528038   179.96961076   29.96480804   39.97863782  139.89803075
   79.9729776    29.96801041    9.98608705   29.97244921   79.96872001]","[ 69.96375726  89.95199698  59.969445    79.96311475   0.          69.96635082
  29.97669376  39.98960354  29.98244966  19.97257211]","[  99.92141086   29.96938204  109.95992091   19.99192436   89.96148662
   19.9831012     9.98285011   59.9689534    29.95996733    9.98443943]"
"[ 19.97103621   9.98993182  49.97946619  79.98163654  79.97390452
  29.96558884  19.96849834  89.97373321  29.9851665   49.94744353]","[ 59.9336929   19.9803818   29.98360237  49.98148139   9.98441706
  89.9801458   69.96711331  69.96680031   9.97948239  29.97428664]","[ 29.97792638  99.95618674  49.96822798  49.94318438  49.95653062
  69.96340453   0.          39.9826834   19.97346696  89.92788735]","[ 39.98407015  29.96339379  39.96200618  19.98139422  69.97385588
  29.98488898   9.98396742  89.94253469   9.98708626   9.98637583]","[  59.91888658   29.96517003    0.           19.98008379  109.95444319
   59.9777959    99.9148014    39.97443347  229.91542527   29.96960303]","[  29.96695181   79.96210279   39.9734298    19.97057891   39.97125672
    9.98274295   29.97775565  129.93986834   49.96527935   79.97574432]","[  49.94792674    9.98191449   49.97011055   29.9904114   109.94111439
   99.9729061    19.98202673   79.96072885  119.91260043   49.9406369 ]","[  29.98822423    9.98626357  109.95726616   49.96174398   19.97627301
   19.98558303   29.98279879   19.97877754   49.946032    129.89280544]","[ 39.95551345   9.98386508  29.98810093  49.9870086   69.9547197
  99.97341838  39.97201175  29.96990244   9.98872692   9.98752565]","[ 29.97135243  19.96603595  59.9748989   39.9545966   29.98035711
  39.94245624  39.98317691  19.97186943  79.9632049   79.96538819]"
"[ 49.94631658  39.9802522   29.97829217  59.96938303  19.9642997
  19.97111844  39.97877921  79.9705554   59.9682      19.98027313]","[ 59.98332222  59.96947255  29.98025173  79.93282069  39.97915978
  79.95623936   9.98627646  99.96905164  89.95197696   0.        ]","[ 39.95141425  29.96384327  39.98497262  29.97976152  39.98445758
  79.93360243  19.9818279   19.97356005   9.98150435  19.97853031]","[ 19.97532095  49.96371585  69.98046011  89.96434664  19.9739576
  59.97710666  89.94369664  49.98018747  39.96423087  79.96175137]","[  19.98500102   19.98380201  179.85906614   19.96860283   19.97593452
   19.96951953  109.85904403   69.96643284   29.96196537   19.9756568 ]","[  69.96199968   19.98335111   59.97367044   29.95273531   19.98373625
   19.98778655   39.98174322   49.97168385  149.85867213   39.98661125]","[  39.97340416   49.98022947    9.98515155   79.95411111  109.94168601
   79.97767563   19.98111197   59.9604165     9.98573253   69.96120808]","[ 49.97051762   9.98863528  29.95059264  39.98474235  49.97730509
  69.95851307  19.98200815  29.98644034  29.96971985  79.97453551]","[  39.97794701   39.98753823   69.96484479   19.97256421   39.98408382
  119.95562141   29.9685609    29.96928817   99.91409694   29.97873834]","[ 119.93985663   19.96871644   29.96909184   39.98749045   59.98266938
   29.96863865   79.97938383   29.95730744   29.95594426   49.94146313]"
"[  19.98694086   69.97460588   49.98746553  189.92321869    9.99092332
   19.98792622   19.97201112   69.92574763  159.96335206   49.9716148 ]","[ 69.96569184  59.96599691   9.98807257  19.97398153  79.95673895
  49.9656051   49.97689276  69.97403642  69.96570202  29.96261549]","[  19.98939132   29.98314646  149.9567406    69.92279789   29.97577079
   49.97257622  109.96110355   59.96849865   19.96878859   49.9443505 ]","[ 29.98137057  29.98504095  29.96725093  19.98171672  29.96558527
  49.95703618  49.97318696  49.9447896   49.98863553  29.96686334]","[ 89.96919007  19.97432623  99.93599928  39.96443923  89.97199282
  29.96320508  29.9648864   29.98442081  39.97039087  29.96257173]","[  29.97180174   29.97920223   39.95594884  159.94647647  109.95004868
   19.97757118  109.97622246    9.97941167    9.98290866   29.97615161]","[   9.98191022   39.97448998   19.9723918    29.96848433  109.86835234
   29.9688835     9.98717185   39.99146846   99.95781144    9.98430951]","[ 59.96895584  39.97297036  29.98622403  19.97856519  29.99286446
  99.92846036  19.98761179  49.96337557  69.9761233    9.98848942]","[ 49.98363155  39.95793071  19.9779854   19.98456526   9.98572705
  59.96670289  29.95173352  39.94857116  29.95221753  29.97054006]","[  29.97580742   39.94918689   39.97759822   89.9404041    29.97547191
   49.98574241   89.96709363    9.98751057   69.94928526  109.96892959]"
"[ 29.96513977  39.98180644  19.96357726  29.98313635   9.98953644
  39.98145176  19.96952337  99.95888263  49.98007553   0.        ]","[  19.97900935   39.9669987    49.97943478   39.99075652   49.93693482
   49.96995549  109.84316338   69.94106473   29.97803946   39.98480806]","[ 79.97073755  29.96360863   9.98591136  39.97118436  19.96941285
  29.98716963  29.98498734  49.96790511   9.98646439  19.97539899]","[  59.94359844   29.97613797   79.97773353   69.97663981    9.98918502
  149.86175688   69.93517734   59.96736701   99.90414947   19.98050022]","[  79.97860788   19.98512596  129.94393942   89.92594932   69.96232327
   69.9601436     9.97926784   89.93816327   79.94478714   59.9481799 ]","[  29.98401065   39.95181313   19.97037047   29.95522395  119.94728142
  129.91461538   49.97932014   29.98456289   39.96946854   99.95709965]","[  49.97574495   39.97994585   39.96854804    9.98385522   29.96452038
  139.95378175   39.98424447   19.96807197  249.88526754   19.97599469]","[  39.92774352    9.98561068   49.93730925    9.98756879   39.9538424
  129.90197673   19.97668428   69.97413742   59.95699233   39.94465685]","[  99.96613383   29.98661184   19.97249124   69.98160341   69.95301128
   29.97204746   49.97775611  149.96916848   19.97981634   29.98251071]","[  49.97770054   49.94023596   29.98457172   59.916321     19.98941738
    9.9798987    69.91440559   39.9743377   169.95684121   69.95867823]"
"[ 29.98531646  59.97443544  89.95069811  59.97741092  19.97008849
  29.9734207   59.97046496  19.98556419   9.98382124  29.97272527]","[ 59.98228183  29.97890401  19.97305335  19.98579896  19.97067446
  19.97145661  29.96407055   9.98172451   9.98614718  29.95567274]","[ 49.98671413  89.96737104  69.89855684   9.98520653  39.98478198
  49.9699901   39.9775084   19.97344701  39.96981877  59.97420343]","[ 19.98421734  79.962741    19.98392277  69.97302176   9.99026989
  29.9573874   49.96416004  19.98196194  39.97144098  39.98586397]","[  69.93444305   19.98044291   39.95665624   39.95634507   39.93059782
   29.96928635   49.95527164  209.92016428   59.95974934   79.98619476]","[ 139.95128081   39.97623995    9.98462929   89.93546503   69.97137316
   69.97520302   49.96669415   59.96181429   59.96484922   49.96827423]","[ 49.96310608  49.98559443  69.96265085  49.98089871  39.9550613
  49.97422854  59.95870836  39.98317105  19.97508103  39.98629124]","[  19.98683274   19.96995846   29.95828113   59.93441416  109.96163778
   39.98618871   29.96830612   79.97386509    9.98431367   49.95751277]","[  69.94811594  109.94807474   49.94184755   59.97254218   39.9655983
   19.98018111  159.96097298    0.           19.96946128   99.9513853 ]","[  9.98535501  29.96022079  39.9685084   19.9784987   19.98187104   0.
  59.96823278  69.98566488   9.98681183  99.95387579]"
"[  89.93121943    9.98000917   49.96681161   59.97453597   99.95733263
   39.9674373    19.97893659  119.94349412   19.9777901   119.9403724 ]","[ 49.94996428  29.97830131  39.96774376  19.97618952  59.95423235
  49.94274606  59.97484717  59.97522922  89.93815528  79.90600062]","[  39.97936631   19.97998436   39.96605515   69.95988537   19.97521887
   79.95079907   79.97211919   49.96859004  129.96995335   89.96918533]","[ 59.96599836  59.97496548  19.97734587  59.98667298  29.97751506
  49.93161217  29.97056577  69.96352846  59.96506914  59.91922009]","[  39.98423961   49.96771371   49.96743038  109.94577356   29.95093954
   49.97447993   59.96923259   39.95599233   29.97917926   39.98991235]","[  79.96747678   99.94555669  109.92633536   69.9794303    59.96326871
    9.97923551  139.91491188   39.94707742   39.96870902    0.        ]","[ 49.98147317  19.97948276  39.97982818   9.9843704   29.96715036
  39.97361998  59.96221672   9.98603003  39.97880035  59.97317125]","[ 79.942064    39.98500169  29.9912627   39.97950382  49.99052074
  49.96815478   9.98721912  29.97666114  69.969435    49.96117534]","[  99.96570663  149.94001153   39.96415857   69.98613705   79.96705974
  129.89602271   19.98325777   19.99001686    9.9827333    29.98384659]","[  39.94729062    9.98713115   59.97153287   19.98098846    0.          149.956827
  159.93967781    9.9835853    29.97419518   29.97351129]"
"[ 29.9534595   19.97618694  59.95715761  39.98834334  79.95789834
  19.97154379  19.98073239  19.97721226  79.88812139  79.93050888]","[ 79.94436229  89.95843484  39.98118337  79.95419489  19.9811868    0.
  39.96830397  49.97551609  39.98379072   9.98189888]","[ 29.97554148  19.98285693  29.96255048   9.98894392  59.96363358
  19.96869077  59.96236414  79.96521356  19.97705041  59.92191766]","[ 139.89068248   19.97661337   29.96922081   49.98350337  109.9520823
   89.87587109    9.98508932   49.97209363   69.97255352   69.93290279]","[ 49.96683443  59.97195898  49.94488337  49.9531928   59.97229191
  29.96616154  59.95443463  79.95612059  19.98620115  89.96519256]","[  49.92017559   39.97239719   89.9704587    79.95676399   59.93168317
   29.969188    109.94590301    9.98922991   69.96412421    9.99024651]","[  19.99058272   49.96802738   19.970305      9.98385276    9.98380471
   39.96229382  109.95321298   79.9775618    49.95370744   69.96928735]","[  29.98622521   39.97318118   69.95433223   19.97561264   79.9587876
   99.97112501  119.95665839   59.96391814   29.98769023    0.        ]","[ 139.97104542   39.97086003   69.95573065   59.96285817   49.97901848
   59.97871232   29.97082641   69.94920368   49.98823324   69.9461855 ]","[  29.97757662   39.98188653   29.97079295   49.94479953    9.98311247
  109.96027997   79.96597418   59.97312303    9.9844053   139.95971633]"
