rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[ 725.70325634  587.17223126  695.30907971  644.44468967  869.90375062
  530.36594676  695.30907971  644.44468967  164.41162036  679.35350091]","[ 212.2722237   222.19770654  389.44101309  550.71485949  134.53974745
  231.74210012  617.34326057  192.69751276  148.13448727  248.46471519]","[-415.1672984   275.55801441  205.04424482   60.35693951  159.83378784
  305.71962602  435.58825104  499.72334187  123.35635733  357.14351685]","[  855.64519802   759.69305878  1002.57889511   650.91009195   965.76197954
  1070.28734118   405.93103052  1039.58980578   576.57844865   742.79332865]","[ 299.19723899  201.09282988  201.09282988  291.13115808  488.91214043
  133.24791222  643.51630334   64.55257887  450.51530155  196.29372426]"
"[  66.51694127  692.43582216  331.61315668  659.05322389  692.43582216
  665.15143959  692.43582216  759.89133106  641.248732     66.51694127]","[  64.03406843   10.76621384  481.63039772  467.95232523  252.80416843
  711.04184068  273.33867108  267.20568276  433.64966533  -83.18691785]","[ -57.62462215  201.85924238  115.84811418  118.22320108  502.28191067
   84.23971011  367.58112234  152.068743    260.29324693  256.17823516]","[  858.89520996   933.16731331   935.95303662   382.57243935  1042.26808879
   574.69882171   931.74067175    13.30732438   496.8233936    412.53932433]","[ 153.68142051 -129.80565692   27.30487165  567.28376891  525.77681435
  357.46321654  970.4152697   133.34677141  310.90751952 -368.67802887]"
"[ 539.73421412  628.09395896  469.1024262   619.62647719  700.5535865
   54.28582578  529.55843977  593.45858891  539.73421412  628.09395896]","[ 107.16716236  481.1450113   451.17566736  298.37681688   -9.13788562
  152.49060126  234.3962081   -18.966082    217.466541    171.70814735]","[ 122.49640017   64.80275949  596.41882788  364.02084474  199.00797538
  486.06640094  -77.28792104  306.35154759  251.24662123  383.78128311]","[  459.55878861   943.29370498   937.27381747  1054.48109335   347.58680993
  1007.71550795    52.02092552   154.02778758  1041.59055419   952.82296502]","[ 138.49100038   84.0183792   159.54364735   93.52339683  777.26880966
 -406.77552284 -339.97449376  357.49804847  422.08225679   86.39994426]"
"[ 740.63473863  546.06090762  539.05844298  679.91335739  480.74979651
  507.81140943  546.06090762  561.96991684  651.6123359   632.44325641]","[ 475.70438058  441.23363079  412.9514376   472.79122726  532.03949663
  136.77171192  235.58148535  289.97267233  419.92325294  508.09042526]","[ 366.11785584  409.75115186 -118.64616177  -17.99892481  -37.95975403
  -28.42548413  280.01974511   57.81001326  197.99594836  146.22025424]","[ 1267.77066449   -23.45325661   -10.15097646   978.5300774    641.75356715
   472.81054451  1087.08039374  1097.41799857   978.5300774   1054.10594318]","[-188.77153931   94.40325067  298.60271179   28.85881846  220.13290306
  871.66272573  381.35149928  728.47139809  711.54842207  358.79546862]"
"[ 494.6683734   586.58924888  681.86201701  501.30081351  494.6683734
  586.58924888  527.52626126  594.83723174  359.93613834  577.73878728]","[ 191.45096755  358.61957539  517.11918702  473.49287846  342.2140452
  508.00425888  188.01468117  401.12041365  286.20179472  308.62813234]","[ 413.09101039  163.17998254  169.68582944 -252.52499732  422.73457387
  593.84553794  108.99582846  403.05408746  425.78066251   25.77856597]","[  377.39749336  1330.37211933   754.5746591   1154.37749021   885.60981727
  1054.72796578   490.17740215   746.72532752  1018.83237612   347.95580137]","[-209.35743378 -320.07715667  226.64411266  281.52643977  939.02788356
  180.97596531   37.68193428  205.29528066  -75.84269567  168.54254915]"
"[ 728.06010816  696.28678166  660.68453424  774.70788356  728.06010816
  696.28678166  594.64048244  696.78691217  774.70788356  544.04808371]","[ 406.8081962   244.44219586   30.18967601  574.97417074  347.77068728
  531.45984457  246.77123417  241.41758549  405.36284208  365.58953918]","[-222.46533716  509.13922439  363.91066946  570.31329474  406.83802247
  121.52339648  267.31606803  245.95354556  549.0258052    94.11471136]","[  865.33381209  1075.84860953   444.80078641   609.18506448  1305.50698279
   200.98933424   609.18506448   980.81430759   828.91724135  1144.11761165]","[ 1134.46043576   128.94886846   -14.75818505   260.78148898  -176.18643904
   376.91539909   483.16315442   610.13826019   -88.3162011    376.91539909]"
"[ 762.73692159  393.28532084  857.39172834  722.18124257  727.96200532
  751.64597242  749.19881799  543.49945439  722.18124257  682.30998966]","[ 571.72449266  501.82783274  601.19222509  621.92459657  246.3947018
   77.6492173   451.1211513   313.94743285  362.70177353  576.82300388]","[ 290.84649985   53.56546515  379.57983011  551.7042831    24.19659071
  671.3302349   -87.23792293  339.18541605  351.35316354  505.36208088]","[ 1099.38745455   400.70575624  1139.41257519   373.67960745   398.48618331
   753.99951286   913.05143444   887.33073554   400.70575624   845.12352914]","[  48.35298137 -312.55822127  626.82630094   48.35298137  152.94315717
   65.26260115 -173.13589509  210.84572914  287.310715    598.15804878]"
"[ 769.43524278  819.50919484  819.50919484  645.63216783  763.61392911
  727.91172136  758.00631479  763.61392911  870.71238826  572.79976067]","[ 320.71564932  330.81107004  405.34920783  332.92255691  279.80018358
  414.33240353  529.25037833  528.92025753  506.29358644  311.03109478]","[  4.18569715e+02   4.49446194e+02   1.91126818e+02   1.61235918e+02
   3.22355716e+02   1.71429219e-01  -9.02709741e+01   3.36210747e+02
   3.03157962e+02   2.82950517e+02]","[ 1014.23137011   318.6794399   1016.26135566   850.64460316   310.05819526
  1027.9353261    277.03245585  1147.69180152   629.91168132   534.84070029]","[ 113.99243823  835.24998738   15.52016159   73.78835901  -85.78556121
  786.04702648  324.17786005  350.47778135  305.14614696   70.66408105]"
"[ 315.51509553  626.38002653  905.60390396  938.80115446  747.91641165
  315.51509553  674.30838622  748.88551591  740.26170718  863.95180769]","[ 244.19220404  436.09997248   70.83630392  420.16050422  595.01074077
  381.84058372  303.17421789  523.09344969  497.06648336  389.96103661]","[ 296.79051674  243.78178668  196.64034158  473.25037029  416.58755364
  323.06751991   49.65119893  179.27676953  155.17354758  133.69888581]","[  301.80552122  1273.63993032   -86.57818315   388.83001401   857.39028185
  1204.10667041   240.9499196    270.22068994  1329.23162743  1044.4966134 ]","[  10.63794196  769.10908282  413.51125659  823.64578923   11.19378478
  109.9913469   119.16842095  369.5035854   409.70297834  227.9785011 ]"
"[ 886.47697176  873.6723881   853.66232265  826.8736813   834.88880114
  621.81246974  817.68968282  783.0931149   853.88919211  853.66232265]","[ 537.93253068  480.39308188  -38.49909204  929.80316893   22.09260847
  370.66324703  575.67403386  504.75545579  -73.43467067  248.78153862]","[ 240.46777478  247.68235206  335.77741336   69.56272119  126.67479334
  224.31196281  -98.08336528  -29.94110001  219.55236022  490.04147543]","[ 1370.69287732   945.30996445   913.51326822   327.08815162  1113.92196426
  1342.41622502  1015.34029976   358.28332863  1023.06354262  1199.58002326]","[ 719.68496278  -74.80619499   53.97470771   69.48433589   41.85570213
  336.62835303  593.23628459  219.24146636  219.24146636  -28.9763285 ]"
"[ 633.43321514  800.22826223  800.22826223  883.95188592   48.62023776
  814.78969938  819.43040078  768.68094251  272.17349905  816.96166039]","[ 180.71769025  487.02961987  737.53901356  -85.15621397  553.23495495
  148.96194752  396.312482    555.21061194   73.29100291  555.21061194]","[ -96.77988291    2.77760961  -15.95805627  762.58454339  166.34019119
  248.32879824  491.83001914  411.71474084  279.93769473  130.90663723]","[  682.03121497  1078.76413894  1146.62647633   693.92771034  1033.62876672
   676.63499723  1146.62647633   693.92771034   707.13102004  1003.46342606]","[ 432.86375892   -6.51784184  441.4602354   276.20541813  867.93976255
  698.0884707   698.0884707   178.71615329  601.08780023  192.64373135]"
"[ 787.1656785   521.74062488  894.69512361  697.12673998  895.88297217
  776.68081875  759.12845271  838.9606203   869.94235676  414.72596253]","[ 432.32963124  140.92111955  641.14220069  541.24240759  662.07867686
  344.51217037  132.44549176    8.46274832  421.7363709   336.97281009]","[ 118.93689899  236.73100192  159.32329952  248.50020593  644.26292571
  221.32772783  324.90566984  310.27707907  226.14230959  106.64743029]","[  634.37141469   918.58460376   619.35898713   822.91202675   807.11349096
   793.34047618  1044.07317521   634.37141469   918.58460376   602.19470702]","[ 617.60961594  405.04764322  534.53372968  -93.65490524  241.69526453
  221.75067635  573.70385518  241.69526453  718.32744574  212.56361152]"
"[ 442.54122538  791.50335908  751.51307138  882.22263187  854.37719158
  716.2937151   791.50335908  799.74977286  825.81618561  716.2937151 ]","[ 474.17778175  410.44378437  271.28513339  -51.07084006  251.19637825
  759.40864515  560.4946847   673.66433804  787.21405799  554.08797636]","[ 419.98454023  -85.46720686  -70.81761124   97.05647947  -58.60496131
  319.56442205  282.33287387  682.19428983  210.54454035  276.21638564]","[  670.04006895   423.45788287   772.73681844   984.4277372   1035.28554549
   928.73649705   794.00471307  1056.71153697   575.16071351   942.86926954]","[  496.5103659     94.01018196   313.17786215   213.12890359   538.8190067
   264.73469555   486.39182899  1022.96884358    14.64335111   420.14466554]"
"[ 805.66047406  825.15318804  700.17616377  822.48065126  686.73096255
  813.75701077  653.75907426  351.70138749  806.39853418  805.66047406]","[ 960.76917207  773.5676841   596.80594406  622.69587913  202.0976645
  439.71186413  630.04336312  232.4292779    50.86300834   40.71424831]","[ 439.24822315  -54.25694362   41.34078008   -9.73267542  169.92735574
  120.30960016  419.01303566 -174.82671463  567.36753546  416.56333343]","[ 287.42535445  579.60525212  662.79774004  382.25763864  567.71570185
  964.52609177  989.36648281  820.39851582  665.81402286  985.6418089 ]","[ 131.88137125 -190.00015498  576.09540072  211.52339604  333.8470248
 -509.56213847  585.10223415  218.76738182  587.64743884  748.85309766]"
"[ 727.68319224  904.25081545  800.98595506  702.08746725  888.54237716
  879.03120545  897.79165372  800.98595506  849.01565493  764.37633584]","[ 497.56245192  681.24575376  168.85371836  175.37655263    3.43118451
  110.70039964  481.86610353  793.61416871  548.84668003   39.66231143]","[  95.53769583  140.55820113  190.2490686   442.48935471   95.48595383
  233.40510373   46.63148671  -53.81713499 -163.0014785   413.18417964]","[ 463.6755983   893.77306432  774.25550915  830.34717805  774.25550915
  830.34717805  611.70034581  948.67749438  778.94798292  749.76434242]","[  25.39826191  411.57902804  123.41744805  512.69421633  197.35501329
  540.41592976  304.82101999 -283.8255253   347.81834048  325.32816174]"
"[ 460.98241244  865.56953663  793.16098617  697.80614122  873.86194213
  803.17345069  949.36719248  730.05257321  697.80614122  647.2383205 ]","[ 225.1109113   261.87760823  567.32163585  677.11183449  683.17499657
  491.99746912  563.00794557  681.65798718  -21.07263158  135.69209271]","[ -64.8450093   227.63369115  -51.03016152  130.61661391  297.01432696
  204.56323244   96.87245381   70.00836028  193.19960956  -15.1037476 ]","[ 813.15670523  596.89557528  799.61283667  629.9283043   616.08100713
  862.09855631  813.15670523  596.89557528  612.93802158  863.69137432]","[ 284.98614625  882.19096299  690.93512773  364.44707286  159.82980655
   58.8523788   133.62860369  307.23486947  521.98090268  609.62390319]"
"[ 822.20475375  686.11074468  786.83197385  358.83383345  799.43080669
  737.15745143  799.43080669  737.15745143  814.86535875  786.83197385]","[ 824.65747241  673.79258574  698.69702498  -93.04985416  824.65747241
  673.79258574  552.63986553  516.03918989  546.28408151  541.21889138]","[ 492.1347158   132.51067024   65.80315817  202.65034189  137.71212234
  -90.64389008   23.86602158  -40.40513159   43.39699492 -450.02299891]","[  926.89885496   562.91354767   738.02517347   891.98964085   911.03975893
   804.52224611   673.95249824  1044.10943665   644.66788184   648.92724136]","[ -27.30594445  -39.91304432  -30.81649537  545.36361368 -237.6336969
  133.36296094  618.547691    411.33421761   49.06290506 -272.88786688]"
"[ 930.90965277  592.18689811  945.91005775  968.80962855  178.34988587
  845.87592236  958.83128432  248.99447684  839.49593591  334.88198395]","[ 545.59317161  108.45237931  411.90058155  287.0483946   521.32590986
  887.18811122  583.37369156  545.59317161  197.36600458  489.74261134]","[-129.82414559  230.3813001   -22.59132875 -247.36032266  157.84431393
  310.51586625  266.74301687  258.38781104  142.89796914 -100.99431473]","[ 841.65467471  370.78611964  224.80468711  759.57607901  970.79993093
  591.56737083  879.48405192  905.98477368  963.68938648  678.11851941]","[ 355.89618314   87.89920799  441.41513865 -106.3604008   375.93098048
  312.35170347  846.43260716 -259.46016612  235.50783939  225.92029593]"
"[ 237.83477273  211.26290001  827.96976327  879.49986594  934.03731543
  735.03566632  399.75988625  417.28344311  237.83477273  114.7052632 ]","[ 227.84644885  572.68138666  427.82080742  165.04313757  151.00527404
  152.93085483  152.93085483  635.80730015  795.05354091  451.21826557]","[ 207.71826342  209.08069643   21.13648208  -59.1276565   -88.59059733
  310.68440529  -62.57562736  403.48953843  446.76054835  -20.37872632]","[  983.3465891   1128.81318239   533.76770434   958.08602048   533.76770434
   958.08602048   886.80570049  1019.82591533   755.80282062   893.48736358]","[ 341.37838266   70.28837692  586.06410733  -94.79927279  388.89692207
  450.54994546 -112.44127206  271.57786382  261.42561351   27.0106826 ]"
"[ 1107.23602161  1014.64796473   996.2959333   1033.11810001   994.4172279
  1074.26287527   433.65359641  1044.28569237  1082.86872181   386.04082896]","[ 574.14531426  264.21997594  552.17749173  -34.17826313  -34.17826313
   47.56423796  656.51915091  675.03370477  543.2302075   730.30555999]","[-296.94683338  -14.02208536  292.01058121  180.24182087  469.30968023
  -70.19663741   74.58149964  391.69264732   70.65103573  -63.62259708]","[  457.38276065  1061.85362979    77.200365      33.16474815   532.18299665
  1033.02233902   744.47535022  1231.70220671   845.83663821   100.52355902]","[ 579.32411806  420.78820607 -105.02970369 -101.95029021  452.12120071
  272.73044651  -21.07273238  248.82850404  523.09173898  418.49994375]"
"[  879.80296474   321.18499244   989.95366011   959.50902607   922.52269698
   676.70133364   676.70133364   325.04275372  1041.97904267   922.52269698]","[ 412.27559982  923.35395456  496.34670702  160.40516294  166.546231
  788.83271609  165.54593302  166.546231    922.45144393   81.09671037]","[ 236.70499884  378.55178493  -36.6909775  -187.86690144  236.2966565
  318.96762576  -89.68917046  253.17521748   82.32136259  289.55406935]","[ 1053.16207894  1121.21370478  1277.41725871  1126.57823456   460.42270663
  1164.76702598  1100.58886945  1146.51094642  1147.72341305  1192.75111105]","[ 672.9980957   384.76590745 -137.42186239  331.86087638  371.34565161
  -97.0714336    72.55045671  487.95676414  336.23459881   64.86994752]"
"[  802.3074294    950.46021317   -78.66352796   324.29209133   196.10924419
  1051.69964727   244.1859718    555.0363868    971.87214035   237.67198   ]","[ 223.24453077  307.14318978  289.52480302  472.07695109  331.37493161
  464.78157228  822.94244466  359.0502752   223.24453077  307.14318978]","[-278.96980163  108.15006943  249.74627638 -192.85145307  535.9707164
    8.32578898   31.44937895  162.65688511  -34.59246598  262.13765367]","[  970.50373359  1216.50214812   424.62823135   499.88928837  -446.68438518
  1010.20179402  1223.30664473   984.71973236   970.50373359  1216.50214812]","[  91.08926914  346.79033555  104.02628919  339.86816256  899.17432519
  428.56102174  570.4245643   277.64870966  250.52218799  393.00673036]"
"[  629.77492822   263.6344526   1116.34752697  1161.1699369   1071.51001893
   632.94606473   860.41697977   258.94236784  1116.34752697   923.88372615]","[ 886.84367901 -194.75805432  863.47572515  191.70322321  608.82629714
 -154.94291899  847.73939435  348.02350996  782.73346686  756.12605377]","[  84.29808943 -108.15248042 -173.26541062  158.74594625    2.16943673
  -95.89551013  476.38904844  184.15571944  246.09024663  231.52782551]","[ 1118.42939114   793.24879921  1118.61206529  1026.69847993   139.37595298
   300.78887743   736.59437837   865.13155284   989.35439992  1129.92019645]","[  14.39309839   71.43442928  101.87423852  122.30892526  670.63611993
 -181.7038972   591.59553398   14.39309839  446.85895487  128.74156405]"
"[  776.85876726   987.87683505    42.47344609   469.36890819   276.22977035
  1046.55656661   276.22977035  1046.55656661   852.92845374   429.87349395]","[ 813.26813934  264.07984546  783.1253884   713.0712939   505.54461058
  322.09323638  783.1253884   713.0712939   456.35451868  315.23310829]","[ -90.76399551  649.10923483  161.81963448  136.77976052  136.77976052
 -238.623322    118.4862104   124.20445825  157.60144433  134.36492952]","[  783.61228239   -58.30846165   315.58586559   982.19817849   -28.75251845
   467.19510479   320.62573125  1200.59321336   820.9006427    449.70242653]","[ 282.19700332 -655.18434173  -34.98359347  101.18058675  -38.44701462
 -220.22501508  269.83526304  840.51214484  879.00538442  269.83526304]"
"[ 1039.29306702   825.51532713   780.45353711   997.52725422   982.56992781
   766.0113971    736.68891824   873.59691284   782.29167556  1039.29306702]","[  505.1794918    678.57237388   361.21838669   646.04038784   780.2417871
   433.36434319  1017.79517937    36.01277442   532.98958001   358.35404342]","[ 118.45837916  -99.25072519  377.24142583 -354.43067165   47.95664623
   90.14551691   29.2485796   -33.57627841 -230.48150322  380.48092281]","[  953.19880863   988.53018773   914.20873293   969.81781773  1112.81153708
   940.96283831   988.53018773   534.97424668  1021.45115062   836.43517747]","[ 158.14253482 -142.14820223  494.35708843  769.75116217  221.12215403
  172.13179656  532.49677794 -125.57609201  137.91733358 -253.57050973]"
"[  923.123777    1070.35584425   582.08547186   958.73327144   930.7137289
   344.55169093   826.30103207   948.52197381   740.2257013   1029.35209589]","[ 486.78572769  388.80390775  512.23977888   87.49789059  409.03145145
  608.5234109   615.01846591  975.41689261  828.01348013  752.42958758]","[ 188.18916223   33.29205611  382.92316774  145.93184504  413.9439471
 -256.49496171  477.269246    508.26456232  -61.24732157  -95.31048376]","[  357.14685201  1095.1258123   1040.93633008   517.46084989  1189.74366196
   998.93459018  1066.65333595  1061.67541438  1096.22523767  1084.93019912]","[ 164.20363295  386.06759613  242.86249807  446.51053728  508.25427384
  215.67692656  424.10894335  609.19773941  295.38836022  239.25530044]"
"[ 958.17718811  932.08260247  917.47427704  902.92698852  338.50312984
  956.71231133  233.43064066  884.25531674  892.12200755  814.43964617]","[ 1031.90815283   728.55990068   520.39739162   729.7191752    236.72750995
   529.47266258   299.52026362   519.12068921   934.92150197    -3.38387775]","[ 141.96765531 -121.7796966   -20.74032286  159.82275491    9.71070064
  169.11979821  169.74892341  698.01664049 -226.07733996  127.15220776]","[ 1060.45728266   973.92705011   491.98770894   356.48591275   949.33414358
   756.47516782  1061.65374982   391.83016383   544.44744875   936.61990192]","[ 466.93371095  341.96218088  167.00506103  174.49510518  125.26323686
  663.09292742  154.66519596  826.31620487  339.67349586  490.12024393]"
"[  425.71934027   977.23672276   977.23672276   946.43949045   807.20108947
  1057.32656762   875.26748701   994.5245563    642.67709027  1073.57325838]","[  382.31569436   794.3227283   1063.09619451   972.71411473   501.32495752
  1035.87750254   397.23032637   369.70136357   802.09923012   -84.30826897]","[ -72.75178352  103.7683952   402.16402734  -67.95070521  -64.77819685
  256.79650856  130.24638542  451.02528834  -86.07782613   67.11995533]","[  886.87442395   290.87544237  1147.07895062   863.60521209  1016.67627435
  1013.75656709  -103.94968644  1136.38132389  1016.67627435   969.75787447]","[ 318.19233121   36.36717141  521.89591332 -137.70934545  293.99845026
 -246.63627987  136.77345199 -225.02157074  543.54968353 -137.70934545]"
"[  910.29354267   919.68739913   652.29866619   823.84163807   973.44934439
   983.75081555   995.2317949    999.6195912   1009.40765542   941.3968088 ]","[  223.02680513   510.60195746   477.803837     852.75510833   314.32767905
   975.21401026   480.45795266   893.00980485  1169.51239424   370.25922487]","[ 179.72240682   93.64135189  274.94940373  -83.02542536  234.01091836
  241.94543931 -292.76567465 -179.47235412  241.94543931  146.6589608 ]","[  443.76974024   891.96894355   976.06728344   787.31909344   615.76466712
  1086.19752094   935.73531261   921.95047979   891.96894355   560.88452173]","[ 662.34939535  243.46668078  216.99536029  -65.51409324  -17.13577972
  173.62549286  891.89932549   53.58879147  223.60937994  231.47914376]"
"[  714.82764202   613.61435761  1018.90120159   964.65996004   910.07981079
  1023.92692938   866.69792303   993.92029143   949.9121332   1033.75365783]","[ 850.71646834  944.77457133  332.27456974 -278.98903588  912.50358647
  959.97487661  915.06079143  744.94671093  333.36112458  883.67501806]","[-234.63655862  279.16381155  199.88784971 -160.8743517  -146.56830912
   93.33443168  -62.8536838  -234.4242151  -105.73398064  118.17031872]","[ 878.8930542   834.46026827  617.69218123  928.64745739  680.63752111
  944.98845619  863.2716333   915.73678309  524.66456303  902.58742587]","[ 389.81764731  719.23140943  638.98995481  407.56448431 -137.64816229
  218.77516796  787.65070451  691.32584669  200.26956616 -101.17421047]"
"[  963.5368929    885.91144345   992.51906314   736.39953589   885.91144345
  1092.59936868  1038.30581587   956.02965492   914.3654906    981.04042257]","[  132.58597399  1068.59506114  1054.2373651    709.48960096   749.63508986
   629.42442634   523.56074244   951.48409719   730.96837339   568.99382695]","[ 202.48168055 -174.80410587 -104.29502115  333.86181009  141.00001629
  302.29347847 -322.24644471  204.57520472   54.77266255 -102.94651941]","[ 885.06524968  817.64166232  819.69723594  923.52613259  857.71872727
  677.21169661  794.26537989  978.92208568  254.79670932  983.15334111]","[ 178.3742174  -154.51087769   23.1784724  -210.74908462  359.62876926
  543.33467846  810.38704968   99.10102081  743.19832258 -251.53896042]"
"[  177.88988735  1097.49380223   859.10150927  1127.7183351   1008.38898109
   856.00271618   902.33275411  1158.30662142   460.23382662  1149.92927147]","[  291.68032203   287.0041907    205.90453921   -15.39742195   225.79077943
  1090.20603454   538.37539532   730.09480238   400.89786612   879.81868881]","[ -82.99746851  203.74852295 -205.24647859  547.91914617  162.51051649
  387.93665387   -9.43350474   -6.10363592   92.05527182  261.36302454]","[  911.70121119   563.9518635    950.7671591    951.50061844   798.48091044
   831.04096451  1028.34399815   799.76156675   864.62908873   828.08601404]","[  382.24465088   282.51809732   342.60210858  -125.80960668   142.80987052
   436.80325028   347.28754443   440.10879005  1064.0968037   -201.92662072]"
"[  926.25619222  1007.42327496  1129.50830969  1098.04515525  1164.22949149
  1148.26913404   829.45303734   610.21709172   837.44515225   964.88680101]","[  165.39958925   394.64712703   902.40962508   918.64039606  1155.80267247
   118.96621505   -22.98057103   405.67857976  1104.48347352   616.5766904 ]","[ 126.34214199  135.39092588 -137.50024542  -82.84552588 -180.81011387
  -25.84511274   11.00809787   36.47013019  102.41510721  -86.55836794]","[ 828.09179157   85.15711524  692.66417877  958.69773982  692.66417877
  958.69773982  800.2451971   778.06512878  819.07974113  913.08523291]","[ -23.57509357  252.71152245  420.24358899  510.11516624 -107.80785131
  289.78195887  398.19612195  332.75677887   75.63168098  102.38079449]"
"[ 1051.68570736  1148.3613082   1200.81006326  1109.95316981  1200.81006326
  1109.95316981  1025.06454654  1094.28214845  1105.23947097  1035.83433404]","[  712.59591716   516.95107211   436.96556258   378.83976976   824.15864683
  1137.36480963   791.1389638    286.78388217   584.44488974   960.66800789]","[-107.44818699   41.63622365  180.2744837   -20.97814497  312.7008881
   78.95623161  331.31241669  258.90760007   87.21576044   36.41092919]","[ 800.42226599  664.78847266  743.04538485  721.54023484  714.53930372
  816.03132492  743.04538485  721.54023484  872.20769359  738.82964681]","[ -70.18434631  554.81009312  707.87563777  -73.9958261   712.78319897
  705.64235816  669.71368101  267.48846428  398.13794463 -337.54047384]"
"[ 1081.33386711  1017.71467904   746.15695503  1110.62340597   421.92137898
  1034.0880859   1175.80035242   852.06447732    72.18730816    31.59405968]","[  142.94053328   763.85213124   636.67460849  1148.45681418   141.44875165
   694.41363875   959.57022404   939.62356392   832.66972951   518.04081688]","[ -86.75896082 -134.09777394   55.04394853  136.85965017   73.41089102
  357.47318392  -81.70807057  197.99614274 -164.57588592  206.57052989]","[ 506.55729609  956.28161812  898.99899152  754.96963589  840.66213244
  754.96963589  840.66213244  719.72894568  668.74963584  844.36252999]","[ 636.86616187   84.93569266  223.62092451   49.92966101  371.5249589
  113.59120234  623.7093025   585.17473149  125.61246759  483.14748706]"
"[ 1061.35723099   246.26005315  1129.54000549  1233.43834199   455.31573715
   736.53337302   925.11389453  1141.03576877  1141.03576877   158.57925571]","[ 1043.04289231   751.03430963   696.51827681  1033.77524334   359.88300037
   282.31794937   872.63202656   152.25609657   689.01475547   696.51827681]","[  79.67564816  -58.86607269  115.77835029  270.02385366   14.19875379
  454.84945692 -106.08131802  365.14831243  228.74509656 -125.46945093]","[  843.58541048   769.32927205   968.19644193  1003.89645128   863.26378326
   838.27882892   773.77588871   303.72158627   863.15500645   468.43462473]","[ 443.32689734  482.69328138 -190.05618691  253.48536122  430.66013096
   71.34789936  133.44958505  711.71332937  833.79970876  809.78951553]"
"[ 1085.79056623   167.33237935   340.61481944  1167.27681355  -281.20926322
   907.48113382  1213.16953076  1114.58105008  1167.27681355  1193.21231286]","[  130.31674744   185.21010504   547.61345783   960.51915648  1103.08108046
   589.53229104   404.41227903   801.46803387   396.74588479   584.01171923]","[ 207.47329385  307.52653     357.99594127  146.01659878  494.45717231
  270.207867   -253.91721741  304.52480109  244.17248187    7.70730669]","[ 780.9922101   937.98339038  870.80062957  967.14036432  965.82095846
  518.42071742  705.88980889  882.95676421  813.32234705  726.59698937]","[ 276.98654804  537.38283703   75.52914726   71.15679324  360.6460719
 -171.84427352  147.49826973  -69.02634013  240.55146434  805.03118484]"
"[ 1167.6528616   1127.57407815  1117.12417551    11.71206627  1207.72250821
  1105.10549748   -51.97288871  1167.6528616    185.80944825   287.15192255]","[ 520.72656856  823.21994102   76.64341279  404.20054628  404.20054628
  700.99614572  750.12961313  293.52918217  553.7276842   584.53794882]","[ 327.74877075  415.80183729  312.09839264 -120.6386274  -178.71654822
  241.21213358  147.83684121  480.61541929   43.04825846   46.44161988]","[ 1131.16604982   891.57074242   942.01208148   869.56446879   951.06214757
   569.87587618   454.87493113  1065.11538168   880.17337819   911.82625218]","[ 291.85459476  133.25713864   64.2610158   476.7755083   497.04696248
  470.95227079  -28.11925068  188.54432972  801.91671414  124.27691833]"
"[ 1118.41051396   840.27381032   140.3613429    240.06905644  1107.3735575
   369.35954129   996.28869195   140.3613429    362.2051074   1134.64817656]","[ 280.54732695  761.56650174  915.13853472  745.92409825  965.30449475
  559.14881702  731.9619585   801.82959501  463.30989045  788.37608629]","[ 131.74138328  -51.94849316  131.50407647  -15.00987014   83.02249036
  330.62363621   88.93257443  152.91501544 -143.43033226  372.78506407]","[  -22.82036326   998.49247659   219.42073733   909.755556     998.49247659
  1017.83565158   985.71266726  1029.64348396  1040.1939499    903.52692625]","[   64.46684928   713.47593334   653.01121809   183.3133955   1048.17184409
  1034.75752928   454.75222007   136.50114546   639.17243812   390.93644065]"
"[  605.06916654   947.05418514  1152.77959538   763.97753051  1130.67913302
  1025.76654792  1078.28680359  1080.38860999   997.73771427   596.83184063]","[  800.80285978   824.41186786   489.46671154    88.85640386   817.36764911
  1025.26040578   220.93791971   512.92072154   432.27727071    39.44341455]","[  31.09777741  287.30708444  435.30658497  277.37220008  686.66630139
  171.38222244  493.34778659  102.09634647  298.99894686 -188.80572546]","[ 1123.68906304  1024.89754719  1069.83832678  1021.45650709   862.39252648
   982.72674642   955.35614374  1029.05206093   985.56305612  1025.78785866]","[ 506.12266452  722.05186893  414.20867362  519.59888435  656.89604032
  864.73287237  109.68336955  648.4639165   412.32223869  246.16842201]"
"[ 1140.80445404  1156.58784391    27.01913969  1079.94828157  1092.9762175
   986.98955138  1123.31528233  1084.18569726   810.85342833   826.0933422 ]","[ 1029.5009299    643.34469959   652.12690633   573.1808988    594.04296041
   775.17647498   905.62891185   799.75385027   725.36148753   132.64056437]","[ 168.11675016   42.67880796  -93.78171089  218.31822717  417.44445969
  400.53770166  175.45415011 -105.53032225   83.21260041  211.79005487]","[  819.32058349  1052.4217073   1011.406387     816.19295718   941.83972715
   967.47982187  1104.93058399  1024.29799176  1111.35563466    29.67280816]","[ 510.53823008  175.38053721  396.72568926  347.91660929  836.74164126
  365.10157986  276.95438489  271.30509354  -30.9083558   429.21335636]"
