rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[ 4999.44965439  4999.41981428  4999.37835988  4999.48287047  4999.48907721
  4999.40988683  4999.40864469  4999.47548419  4999.4450088   4999.49319531]","[ 4999.14938534  4999.06909842  4999.18904932  4999.31064892  4999.20543832
  4999.32586327  4999.29664298  4999.13115628  4999.2759494   4999.26201892]","[ 4999.31268636  4999.36596089  4999.31275334  4999.35205197  4999.35009026
  4999.29698058     0.          4999.32696174  4999.30298844  4999.35553596]"
"[ 4999.44724259  4999.47921705  4999.51288622  4999.46205399  4999.43052347
  4999.45993819  4999.46891276  4999.49862905  4999.40763041  4999.4037206 ]","[ 4999.29009633  4999.1750398   4999.26240381  4999.17096918  4999.23953173
     0.          4999.18112755  4999.16755315  4999.21469953  4999.19593976]","[ 4999.29774305  4999.22647902  4999.31046968  4999.3542932   4999.39123799
  4999.34267181     9.98129465  4999.33532861  4999.28761358  4999.32948781]"
"[ 4999.44731207  4999.48212262  4999.44486806    79.91642466  4999.44373364
  4999.48542481  4999.44351157  4999.37059068  4999.4597189   4999.47770089]","[ 4999.21895784  4999.31429735  4999.20939913  4999.22018102  4999.1521232
  4999.00359255  4999.14988917  4999.30744781  4999.21502297  4999.05997527]","[ 4999.35272412  4999.37535125  4999.36288968  4999.36702167  4999.31757357
  4999.24575488  4999.35460912  4999.3073856   4999.33696623  4999.35037671]"
"[ 4999.40479854  4999.4514536   4999.44149497  4999.44949827     0.
  4999.45302597  4999.47005618  4999.43077417     0.          4999.42096869]","[ 4999.29162401  4999.03931687  4998.9623005   4999.07772811  4999.23468315
  4999.11765484  4999.15652978  4999.20944924  4999.16612875  4999.17683417]","[ 4999.37505968  4999.19794246  4999.38083639  4999.38449273  4999.37947791
  4999.28769778  4999.38327127  4999.22191431  4999.3002106      9.97971061]"
"[ 4999.4013913   4999.45114748  4999.4317625      0.          4999.46845577
  4999.44041911     0.          4999.42571653  4999.47696863  4999.41201445]","[ 4999.12505921  4999.17844974  4999.19373808  4999.19725519   499.92059987
  4998.96554821     9.98288798  4999.13227702  4998.96477571  4999.15835244]","[ 4999.33745112  4999.29423401  4999.29212082  4999.32629483  4999.3352393
     0.          4999.35406677  4999.3076958   4999.32598005  4999.32132667]"
"[ 4999.46183295  4999.43470595  4999.47855279  4999.47435175  4999.45097862
  4999.43532036  4999.45435545  4999.49345931  4999.46964455  4999.50719388]","[ 4999.25928578  4999.4177686   4999.23512826  4999.10341038  4999.11362852
  4999.19312474  4999.21043937  4999.03288109  4999.32398275  4999.30354554]","[ 4999.36376994  4999.3442874   4999.37164445  4999.3658713   4999.3493395
  4999.3537715   4999.40547049  4999.36216499  4999.29638287  4999.29746167]"
"[ 4999.32539695  4999.4631744   4999.44753915  4999.44100741  4999.47331257
  4999.47418583  4999.42928787  4999.42675112  4999.48406961  4999.46840332]","[ 4999.16607844  4999.15060854  4999.15424526  4999.26708777  4999.22941769
  4999.20995231  4999.24055862     0.          4999.10727609  4999.29499177]","[ 4999.32896159     0.          4999.37992004  4999.31748641  4999.3472716
  4999.34715112  4999.3657497   4999.39192947  4999.34728816  4999.31997837]"
"[ 4999.48274707  4999.48341668  4999.48383238  4999.43052253  4999.50359533
  4999.46932535  4999.52402579  4999.42096342  4999.4923288   4999.50025556]","[ 4999.1738669   4999.32351066  4999.3064795   4999.2889059   4999.28502817
  4999.36832368  4999.2551289   4999.34080441  4999.2641776   4999.20171756]","[ 4999.37291705  4999.39648766  4999.31756073  4999.42855395  4999.37619026
  4999.31679385  4999.36021539  4999.34979857  4999.36313047  4999.34458318]"
"[ 4999.47247846  4999.37029604  4999.56099267  4999.43482126  4999.45559248
  4999.48150916  4999.51120354  4999.40396597  4999.47129082  4999.44361389]","[ 4999.24637325  4999.32065165  4999.23190895  4999.306141    4999.20649415
  4999.18289046  4999.33711695  4999.31563625  4999.30623799  4999.35496573]","[    9.98045692  4999.36290528  4999.28514214  4999.39008455  4999.38755204
  4999.36849263  4999.37877132  4999.3508294   4999.32815147  4999.36228687]"
"[ 4999.47740331  4999.51220253  4999.50796084  4999.50545127  4999.47909715
  4999.47289281  4999.45379749  4999.47697755  4999.50280037  4999.49475051]","[ 4999.34246652  4999.35928309  4999.38272362  4999.3246929   4999.18412701
  4999.44671424  4999.45102272  4999.21889637  4999.34590543  4999.33894696]","[ 4999.39801994  4999.37815025  4999.34127243     0.          4999.35231788
  4999.39274799  4999.37776252  4999.35580678  4999.35098868  4999.39788781]"
"[ 4999.43747413  4999.46533819  4999.42103677  4999.46712675  4999.50189336
  4999.4436948   4999.53967783  4999.52968356  4999.48100133  4999.43203688]","[ 4999.32323637  4999.39092273  4999.35164494  4999.31266471  4999.27592143
  4999.22673078  4999.24015599  4999.35780773  4999.41336614  4999.25256513]","[ 4999.42464557  4999.28171133  4999.34680012  4999.40963453  4999.4021929
  4999.32894971  4999.38407852  4999.41054036  4999.35236236  4999.40392909]"
"[ 4999.42239627  4999.49254602  4999.43217961  4999.54118685  4999.43747417
  4999.45746757  4999.49734135  4999.46324565  4999.49195816  4999.51333741]","[ 4999.4270694   4999.36761109  4999.30360497  4999.18564056  4999.21042107
  4999.34608327  4999.32630709  4999.32240803  4999.3437354   4999.32724072]","[    9.97960871  4999.34466745  4999.39473158  4999.3726801   4999.36008348
  4999.36588043  4999.3681598   4999.39469104  4999.36996064  4999.32067222]"
"[ 4999.44971013  4999.4813192   4999.51316509     0.          4999.45622886
  4999.50463609  4999.45650668  4999.44636281  4999.47990015  4999.47322813]","[ 4999.24950922  4999.37520708  4999.35175245  4999.23391992  4999.4761961
  4999.36921304  4999.38008297  4999.23520081  4999.43644919  4999.40608793]","[ 4999.36599924  4999.37366199  4999.39911927  4999.38411558  4999.38235011
  4999.37348863  4999.34764779  4999.39690695  4999.40978279  4999.34206956]"
"[ 4999.51178302     0.          4999.46336571  4999.50796225  4999.49303749
  4999.50561686  4999.51641542  4999.50761739  4999.51403122  4999.45131037]","[ 4999.27848216  4999.27261917  4999.29195168  4999.32710117  4999.33128364
  4999.31809756  4999.20397207  4999.35408664  4999.37048982  4999.35722899]","[ 4999.31012713  4999.37171951     9.98107408  4999.41717234  4999.34555664
  4999.36396515  4999.44443137  4999.39164137  4999.39221508  4999.36996116]"
"[ 4999.49387532  4999.46895159  4999.53145721  4999.4458917   4999.46915976
  4999.51207226  4999.52332451  4999.48923468  4999.49254259     9.97936242]","[ 4999.23628609  4999.37932249  4999.42386243  4999.3530835      9.98032989
  4999.39761063  4999.33100772  4999.40891963  4999.27422054  4999.35582379]","[ 4999.36026983  4999.4115717   4999.2744273   4999.37269705  4999.3945189
  4999.36037796  4999.3956391   4999.37276078  4999.39173138  4999.3951226 ]"
"[ 4999.48952689  4999.46581968  4999.47916848  4999.45969922  4999.49128991
  4999.44395084  4999.49765033  4999.46878953  4999.37326191  4999.4712891 ]","[ 4999.4228377   4999.4513541   4999.40354372  4999.36617242  4999.3643551
  4999.31163819  4999.3684463   4999.29257964  4999.30942405  4999.12179098]","[ 4999.42058008  4999.34851536  4999.33417503  4999.4280082   4999.39075964
  4999.40386797  4999.42013973  4999.38715226  4999.42594904  4999.3525885 ]"
"[ 4999.47735885  4999.48914481  4999.50245491  4999.51924309  4999.47807138
  4999.47585833  4999.45645435  4999.49692587  4999.49079547     9.97912614]","[ 4999.38860186  4999.2362675   4999.43033934  4999.25442315  4999.35091527
  4999.29988263  4999.39462893  4999.29576484  4999.23761564  4999.37178839]","[ 4999.32986617  4999.42404733  4999.39127164  4999.33786724  4999.33981009
  4999.37160621  4999.43620146  4999.39454246  4999.36218785  4999.36288911]"
"[    9.97994222  4999.4894987   4999.41209424  4999.48517531  4999.4838542
  4999.4640255   4999.4931607   4999.45885707  4999.46079056  4999.52305275]","[ 4999.37800012  4999.31730216  4999.39504352  4999.36761362  4999.35358021
  4999.30153913  4999.29226927  4999.33145699  4999.24617982  4999.28453207]","[ 4999.37006813     9.98036255  4999.34527175  4999.36564467  4999.34855575
  4999.34429055  4999.41449     4999.34337419     9.9796931   4999.3117805 ]"
"[ 4999.49116806  4999.48908868  4999.46769554  4999.42960115  4999.40104267
  4999.48656557  4999.49885294  4999.44265765  4999.47812498  4999.47722521]","[ 4999.28079205  4999.34870045  4999.3196201   4999.40381762  4999.29219363
  4999.26106659  4999.28839928  4999.17468904  4999.32078447  4999.24046773]","[ 4999.36799784  4999.37668361  4999.38665059  4999.35722506  4999.41170334
  4999.39381644  4999.38939982  4999.3874885   4999.41516155  4999.38290377]"
"[ 4999.50070344  4999.49336861  4999.46685694  4999.45040356  4999.44600472
  4999.42027858  4999.49059653  4999.4937063   4999.47422216  4999.44655588]","[ 4999.45810473     9.9807326   4999.4380855   4998.94644536  4999.2848304
  4999.00412639  4999.42137583  4999.39714994  4999.15892919  4999.15495693]","[ 4999.42247551  4999.30528753  4999.33827861  4999.40706695  4999.40963147
  4999.3853335   4999.35783229  4999.36214981  4999.39272647  4999.40654852]"
"[ 4999.47445114  4999.42705118  4999.45710677  4999.4741844   4999.43502167
  4999.50050612  4999.46849673  4999.47324741  4999.40330743  4999.48681195]","[ 4998.70604506  4999.17436197  4999.0790533   4999.32035936  4999.22924751
  4999.40650621  4999.25932141  4999.22147507  4998.90078692  4999.09210845]","[ 4999.37751194  4999.34554451  4999.40020231  4999.41760023  4999.34307362
  4999.35568292  4999.33543167  4999.33003772  4999.37906938  4999.39377945]"
"[    9.98147461     0.          4999.45743751  4999.4229182   4999.47027417
  4999.45888717  4999.49364198  4999.46836638  4999.43346303  4999.47255552]","[ 4278.74579544  4999.01175435  4999.13625635     0.          4999.21440345
  3478.68432989  4999.32670738  4999.18629351  4999.03762738  4999.3629408 ]","[ 4999.36935675  4999.40128464  4999.40604129  4999.29138483  4999.4006915
  4999.41958917  4999.39313055  4999.3494815   4999.38081635  4999.35861893]"
"[ 4999.4636943   4999.45542161  4999.4762623   4999.42106861  4999.47569276
     0.          4999.46373469  4999.44449033  4999.47235133  4999.42310997]","[ 4999.11646308  4999.36780223  4999.2245582   4999.37329077  4999.26204538
  4999.3118897   4999.26926264  4999.04177511     0.          4999.16880276]","[ 4999.37802686  4999.37464956  4999.43305716  4999.37095342  4999.37760481
  4999.39631949  4999.43817244  4999.33810999  4999.40119666  4999.43418491]"
"[ 4999.46504919  4999.45548757  4999.46766591  4999.39104923  4999.45990378
  4999.44410263     0.          4999.47710632  4999.4366122   4999.47128001]","[ 4998.80316533  4998.96364285  4999.2609511   4999.24663436  3908.70603006
  4999.39490983     0.          4999.12513506  4999.15744757  4999.05448921]","[ 4999.38676346  4999.40641655  4999.47463169  4999.4119881   4999.36560121
  4999.37058024  4999.43773809  4999.38157141  4999.37784828  4999.33745192]"
"[ 4999.46450711  4999.41822987  4999.46129159  4999.43756597  4999.43352829
  4999.41347747  4999.37336775  4999.4914848   4999.46990162  4999.39492443]","[ 4999.3849188   4999.13935816  4999.36591979  4999.3606567   4999.15248676
  4999.25941135  4999.30100966  4999.34020913  4998.99180156  4999.31024658]","[ 4999.42454045  4999.33999226  4999.38711748  4999.43563377  4999.41526739
  4999.384364    4999.42960991  4999.42903122  4999.43273797  4999.40861418]"
"[ 4999.46235324  4999.3290832   4999.36134678  4999.39857827  4999.44925041
  4999.44818505  4999.43980185  4999.460442    4999.42779421  4999.45855877]","[ 4999.35053221  4999.38193211  4999.35771167  4999.11708554  4999.34427499
  4999.25700081  4999.39552267  4999.48262772  4999.32011685  4999.38475983]","[ 4999.39596657     0.          4999.44469657  4999.39480429  4999.44888678
  4999.41236506  4999.43138597  4999.40707752  4999.4187942   4999.41723255]"
"[ 4999.40996474  4999.45811279  4999.49349884  4999.38303123  4999.39602149
  4999.46945979  4999.46566337  4999.43538377  4999.43209624  4999.47136658]","[ 4999.38841233  4999.41133465  4999.43568901  4999.39437798  4999.25916333
  4999.389226    4999.38223041  4999.24770297  4999.27251562  4999.33536879]","[ 4999.43411159  4999.43511598  4999.34447318  4999.43641049  4999.3363506
  4999.38909931  4999.37711094  4999.3916058   4999.42351033  4999.38850641]"
"[ 4999.4273752   4999.47117949  4999.45921493  4999.45364207  4999.42199379
  4999.41676089  4999.37457849  4999.40228633  4999.39775536  4999.42518534]","[ 4999.32396045  4999.33073223  4999.37904191  4999.37201066     0.
  4999.39316996  4999.40943752  4999.35506129     0.          4999.28583948]","[ 4999.39050784  4999.41878006  4999.37690951  4999.46120031  4999.44036389
  4999.43571169  4999.44215705  4999.39842618  4999.43694918  4999.41764061]"
"[ 4999.44646309  4999.33536669  4999.36290216  4999.43250907  4999.45881253
  4999.41276103  4999.4115909   4999.47306686  4999.43110038  4999.39253477]","[ 4999.24597398  4999.36728453  4999.39115782  4999.36031147  4999.29132716
  4999.30832872  4999.19997803  4999.43372701  4999.39419446  4999.34566166]","[ 4999.40521363  4999.45208938  4999.44095468  4999.43321087  4999.46176474
  4999.34306021  4999.48393562  4999.49624772  4999.42258954  4999.44581372]"
"[ 4999.39485603  4999.40234549  4999.36825684     0.          4999.38469242
     9.98165652  4999.3679536   4999.41655396  4999.40200898  4999.40956125]","[ 4999.37401606  4999.45506652  4999.40838529  4999.39163398  4999.36612359
  4999.43037134  4999.3602739   4999.40635891  4999.40066454  4999.43906035]","[ 4999.42802473  4999.39196469  4999.35485916  4999.45250187  4999.42144501
  4999.43559477     9.98141     4999.40852078  4999.39839648  4999.46654913]"
"[ 4999.4534381   4999.45057139  4999.42427131  4999.43711503  4999.44921853
  4999.38013699  4999.37123459  4999.43907191  4999.4257802   4999.38153225]","[ 4999.37771415  4999.4279285   4999.43670888  4999.3560094   4999.37621339
  4999.31054061  4999.30916348  4999.40592833  4999.33503209  4999.34082562]","[ 4999.40612151  4999.38717478  4999.41139375     9.9792313   4999.44477143
  4999.43023548  4999.46004429  4999.47614211  4999.46195802  4999.46199424]"
"[ 4999.37029927  4999.372843    4999.40044192  4999.38167741  4999.42771221
  4999.47188597  4999.44657301  4999.41855128  4999.23876665  4999.46135634]","[ 4999.38195592  4999.41637803  4999.39901906  4999.42271779  4999.27869126
  4999.37304352  4999.29854165  4999.38836316  4999.43651986  4999.34267074]","[ 4999.42871019  4999.45109393  4999.45030605  4999.41796215  4999.44809748
  4999.46754197  4999.40050878  4999.41580253  4999.45171314  4999.428072  ]"
"[ 4999.3140977   4999.33237253  4999.34177899  4999.41649044  4999.39198641
  4999.42284049  4999.4046072   4999.3360088   4999.45656952  4999.36702748]","[ 4999.45194843  4999.45486691  4999.41562834  4999.39788429  4999.223674
  4999.31075409  4999.40981957  4999.35583742  4999.41013086  4999.37986295]","[ 4999.43985072  4999.41943194  4999.43136306  4999.43234667  4999.44523321
  4999.43889109     9.97922721  4999.43503864  4999.43867218  4999.42823809]"
"[ 4999.3467768   4999.4362085   4999.35026081  4999.3483654   4999.33297081
  4999.41803217  4999.37998508  4999.41324462  4999.40865071  4999.41520743]","[ 4999.29706999  4999.3230523   4999.31170949  4999.41009501  4999.31995646
  4999.37075636  4999.3780742   4999.36277937  4999.44107286  4999.39980401]","[ 4999.43929403  4999.37055804  4999.30445484  4999.41437955  4999.41452665
  4999.39013796     9.98066129  4999.39267155  4999.38429945  4999.44346814]"
"[ 4999.3688791   4999.38786482  4999.39002373  4999.35590407  4999.40835864
  4999.40887454  4999.35101543  4999.33060419  4999.37618424  4999.36925137]","[ 4999.4004568   4999.34290671  4999.33972002  4999.40240277  4999.43579363
  4999.3351522   4999.39589487  4999.43558522  4999.43286159  4999.44350897]","[ 4999.45121547  4999.38026101  4999.40447301  4999.33352322  4999.41406362
  4999.42997303  4999.40632504  4999.3935349   4999.40811118  4999.42944512]"
"[ 4999.42742415  4999.40813051  4999.37511455  4999.41232083  4999.38882852
  4999.37995918  4999.33242253  4999.37624486  4999.42914123  4999.40119579]","[ 4999.40707419  4999.48778955  4999.38792839  4999.38308211  4999.38549098
     0.          4999.39670809  4999.43802258  4999.44219825  4999.37916619]","[ 4999.41997574  4999.43748808  4999.33332732  4999.39166765  4999.44531392
  4999.44792249  4999.40852875     0.          4999.40670127  4999.41268462]"
"[ 4999.37337551  4999.32916816  4999.35573885  4999.40520682  4999.35786495
  4999.36696576  4999.30552231  4999.35710297  4999.41467548  4999.43240176]","[ 4999.40841551  4999.36218976  4999.36908293  4999.30952088  4999.43129347
  4999.33660313  4999.31694926  4999.44235825  4999.33041335  4999.42232674]","[ 4999.40586106  4999.41280928  4999.4260618   4999.42286844  4999.43382725
  4999.41573943  4999.43309569  4999.46856019  4999.39881096  4999.40903425]"
"[ 4999.36571586  4999.40248294  4999.37829426  4999.31832872  4999.34108599
  4999.35048931  4999.37620027  4999.20086993  4999.34972077  4999.41114916]","[ 4999.39256837  4999.45348084  4999.45045069  4999.41910007  4999.40736674
  4999.36395243  4999.41016274  4999.4444321   4999.48130378  4999.43733242]","[ 4999.43081817  4999.42903376  4999.43937075  4999.38019601  4999.33444937
     0.          4999.40045903  4999.38315899  4999.42249419  4999.40178447]"
"[    0.          4999.27345912  4999.40722063  4999.29634628  4999.35112273
  4999.41797772  4999.35615554  4999.38625247  4999.38650588  4999.3421013 ]","[ 4999.34216356  4999.38120715  4999.45402027  4999.43080062  4999.44506468
  4999.43145577  4999.36022903  4999.4168923   4999.46694333  4999.4455459 ]","[ 4999.40069183  4999.37474     4999.42142363  4999.36856383  4999.36508192
  4999.43884573  4999.37507784  4999.40007677  4999.3554169   4999.42012367]"
"[ 4999.36304404  4999.35509303  4999.33007414  4999.37063253  4999.28185959
  4999.33172207  4999.35977637  4999.29689575  4999.19019667  4999.37391358]","[ 4999.40346685  4999.37130072  4999.43124703  4999.41319433  4999.40666386
  4999.37760903  4999.41934641  4999.39918399  4999.34564499  4999.43879071]","[ 4999.40887508  4999.35375818  4999.35168473  4999.37244572     0.
  4999.41483231  4999.39866645  4999.41386892  4999.38770679  4999.40901118]"
"[ 4999.30426626  4999.31231594  4999.3733647   4999.39453411  4999.30588604
  4999.33116756  4999.31851745  4999.37735897  4999.42059109  4999.30828833]","[ 4999.40856969  4999.45517287  4999.40190567  4999.3586888      0.
  4999.41185388  4999.48133307  4999.47723475  4999.41391418  4999.37409217]","[ 4999.42464472  4999.36756814  4999.32190436  4999.37564652  4999.41940145
  4999.39757829  4999.3983908   4999.40233164  4999.34815744  4999.39839205]"
"[ 4999.30578913  4999.33435443  4999.35589805  4999.33353582  4999.30806758
  4999.26005338  4999.29382568  4999.31641966  4999.35110842  4999.30150089]","[ 4999.44208501  4999.45292374  4999.42133434  4999.40289614  4999.3683878
  4999.42010832  4999.40789589  4999.38740198  4999.38993552  4999.38621961]","[ 4999.40199047  4999.38826152  4999.40958808  4999.39786081  4999.39276744
  4999.40165347  4999.37198599  4999.41781851  4999.40652883  4999.38421345]"
"[ 4999.39385121  4999.40553493  4999.40142942  4999.20555416  4999.33394488
  4999.26709     4999.20894697  4999.34233361  4999.31048421  4999.24169296]","[ 4999.37151661  4999.41345679  4999.44100171  4999.38796647  4999.4013555
  4999.46350732  4999.40076082  4999.32288566  4999.40975341  4999.30666778]","[ 4999.43390648  4999.40672216  4999.41027645  4999.38523587  4999.35912538
  4999.36177149  4999.43734284  4999.31592037  4999.40297028  4999.38011902]"
"[ 4999.25721636  4999.34358383  4999.2094462   4999.19487235  4999.24310488
  4999.1752616   4999.29256563  4999.22816296  4999.35732728  4999.34684342]","[ 4999.31512113  4999.35139338  4999.36013816  4999.39727792  4999.43320253
  4999.38349327  4999.44837605  4999.42237399  4999.33990462  4999.33149652]","[ 4999.37648276  4999.38000696  4999.41163031     0.          4999.37212343
  4999.38615205     0.          4999.3858403   4999.40212491  4999.34647174]"
"[ 4999.26249711  4999.33809274     9.98016097  4999.18019034  4999.32374846
     9.98017451  4999.32764879  4999.29201938  4999.31828209  4999.2053409 ]","[ 4999.42662787  4999.39914439  4999.29275602  4999.42293833  4999.41760831
  4999.36726583  4999.40558556  4999.377838    4999.38166528  4999.38279872]","[ 4999.39122142  4999.40029175     0.          4999.34142338  4999.42479409
  4999.39748339  4999.39782608  4999.41181971  4999.40125371  4999.37406227]"
"[ 4999.32743191  4999.18197324  4999.28740318  4999.35088601  4999.2845528
  4999.19329901  4999.16992146  4999.35328781  4999.19888351  4999.20110099]","[ 4999.4152861   4999.32987666  4999.43438289  4999.46590047  4999.45698204
  4999.31157996  4999.40634047  4999.43365704  4999.34319104  4999.46095617]","[ 4999.37768418  4999.37401518  4999.35503178  4999.4131702   4999.33867409
  4999.39242473  4999.40393523  4999.28021843  4999.34126294  4999.38574447]"
"[ 4999.25704878  4999.29107848  4999.22068602  4999.1777985   4999.07258456
  4999.31018717  4999.0544399   4999.28817744  4999.32140475  4999.24960422]","[ 4999.35308844  4999.36697127  4999.43108024  4999.43521445  4999.3966792
  4829.43590441  4999.37823579  4999.38690845  4999.3867141   4999.44944367]","[ 4999.41514571  4999.41885945  4999.39938383  4999.38117026  4999.40169261
  4999.41650235  4999.40691747  4999.42331901  4999.40889652  4999.3985823 ]"
"[ 4999.15272299  4999.25355597  4999.34136798  4999.25388546  4999.2382035
  4999.22197222     9.97986448  4999.19152628  4999.21183276  4999.18887434]","[ 4999.35292853  4999.47182851  2089.73855279  4999.38521433  4239.53860884
  4999.33280458  3289.60783623  4999.45926759  4289.45577844  4999.33789214]","[ 4999.3817786   4999.42529463     0.          4999.37692764  4999.36960784
  4999.3932002   4999.41371415  4999.33512577  4999.37623391  4999.39074992]"
"[ 4999.32160739  4999.20169859  4999.29654501  4999.18338881  4999.22629793
  4999.29551613  4999.0701434   4999.17904892     0.          4999.27692296]","[ 4999.34875854  4999.29403128  4999.31668066     9.97993474  4999.42771275
     9.98045848  4999.36509119  4999.32830902  4999.44475854  4999.43516971]","[ 4999.39902944  4999.41453399  4999.2742076   4999.41276655  4999.38075271
  4999.40488393  4999.3452369   4999.31249582  4999.39130539  4999.35615362]"
"[ 4999.21134542  4999.10526748  4999.19993546  4999.26765483  4999.18883497
  4999.17389921  4999.22706218  4999.11353508  4999.34408965  4999.27960251]","[ 4999.39432539  4999.32912125  4999.4271525   4999.48638826  4999.42043494
  4999.43899881  4999.43712146  4999.38044276  4999.40489638  4999.41952385]","[ 4999.35787196  4999.38319441  4999.300045    4999.34600481  4999.40320413
  4999.39650133  4999.35785576     0.          4999.40687184     0.        ]"
"[ 4999.0930163   4999.27851616  4999.23007067  4999.20771448  4999.16892936
  4999.31374946  4999.10688192  4999.30606654  4999.21665949  4999.23948243]","[ 4999.30255305  4999.41299022  4999.36514056  4999.36434583  4999.4098816
  4999.38892143  4999.32041072  4999.31835599  4999.44840733  4999.44986769]","[ 4999.36668176  4999.39563879  4999.39585937  4999.42543566  4999.40490644
  4999.39754296  4999.36672209  4999.41423531  4999.42363515  4999.35670426]"
"[ 4999.31665439  4998.90389534  4999.0045187   4999.14465982  4999.01800564
  4998.96053106  4998.89597574  4999.05160288  4999.06875406  4999.26051404]","[ 4999.42367483  4999.4146764   4999.4274777   4999.39007054  4999.3965913
  4999.40776005  4999.34134472  4999.35868647  4999.43041509  4999.38898626]","[ 4999.41446195  4999.37808231  4999.41467217  4999.40076144  4999.42131248
  4999.36920843  4999.34124147  4999.31652866  4999.41860127  4999.45625712]"
"[ 4999.13310412  4999.07603324  4998.98342029  4999.12018887  4998.98221546
  4999.24134688  4999.24721333  4999.12630325  4998.98671702  4999.19941656]","[ 4999.33209788  4999.44991426  4999.44034793  4999.40786539  4999.44044231
  4999.40154842  4999.36172338  4999.3850795   4999.43202693  4999.41972955]","[    9.9818268   4999.43178768  4999.38300774  4999.37370055  4999.42636738
  4999.41163306  4999.43069903  4999.42505357  4999.33982339  4999.43009461]"
"[ 4998.96943568  4998.93622022  4999.05071044  4999.10590146  4999.0710791
  4999.02458812  4998.83762321  4998.96178372  4998.99978373  4998.8698912 ]","[ 4999.39412528  4999.33605799  4999.42480297  4999.41860479  4999.47381725
  4999.4043155   4999.36431326  4999.36908876  4999.49322529  4999.39074266]","[ 4999.43208645  4999.40580506  4999.36983019  4999.39495216  4999.45941574
  4999.39675246  4999.33149868  4999.41624091  4999.39977191  4999.38045546]"
"[ 4999.0522676   4998.85146478  4999.1002541      0.          4999.22904127
  4999.1205473   4999.02067782  4998.84295301  4999.03395075  4998.89601167]","[ 4999.28193764  4999.41071168  4999.35759287  4999.40483516  4999.36488952
  4999.42831095  4999.41642334  4999.3579818   4999.45306473  4999.45373394]","[ 4999.40581304  4999.42458424     9.97947313  4999.34286396  4999.41386507
  4999.40385956  4999.38403289  4999.39965045  4999.40991867  4999.33753271]"
"[ 4999.06309201  4999.11048866  4998.46212391  4998.92434274  4998.63315238
  4999.14536294  4998.91452913  4998.77084517  4999.12753121  4999.0571639 ]","[ 4999.43723636  4999.31000327  4999.36960981  4999.28815009  3379.58871405
  4999.40403377  3539.52191151  4529.47129656  3709.49299199  4999.43855578]","[ 4999.43888579  4999.43938352  4999.36133795  4999.36847259  4999.38767208
  4999.38653004  4999.4419868   4999.34831105     0.          4999.44976347]"
"[ 4998.8376882   4998.91906625  4998.79861203  4998.86850761  4999.11836862
  4999.06782177  4999.03840834  4998.61172699  4999.01146827  4998.79383601]","[ 4999.32868465  4999.42421984  4999.29944917     9.98050342  4999.34166929
  4999.35206779  3369.53210365  4999.39665352  4829.43537994  4999.37031868]","[ 4999.44355339  4999.42071209  4999.42461163  4999.45189165  4999.4477424
  4999.40541962  4999.36524952  4999.40168868     0.          4999.40481013]"
"[ 4999.1554949   4998.50505956  4998.96644445  4999.00997048  4998.87160517
  4998.0990132   4998.4275338   4998.11080179  4998.29482495  4998.94873484]","[ 4999.4272038   4999.38363247  4999.25059389  4999.29697709  4999.33317747
  4999.39583162  4999.401255    4999.2990632   4999.38611701  4999.43960132]","[ 4999.42706837  4999.37125855  4999.40189583  4999.43792573  4999.37861207
  4999.37177155  4999.44101858  4999.43540239  4999.41965854  4999.40104443]"
"[ 4998.97135884  1819.40421786  4998.74437458     0.          4999.10678812
  4999.09938096  4998.24242574  4998.70190759  4998.97898079  4438.68501372]","[ 3889.51150702  3979.45008133  4999.24409753  3599.46771583  3319.56111302
  2019.71047842  4999.399787    4999.41098389  4929.2095886   3259.57142437]","[ 4999.44239102  4999.40974687  4999.42364214  4999.43197649  4999.42939179
  4999.42991829  4999.42376979  4999.41398264  4999.41281532  4999.4414041 ]"
"[ 4998.97274363  4998.53556818  4998.41985526  4998.56427501  4998.39429902
  4998.89014298  4999.06344034  1229.7238779   4998.9350503   4138.97500055]","[ 4999.26220851  4999.41127343  4999.26972433  4999.36291294  4999.44045428
     9.98060374  4999.40860164  4999.34066969  4999.40380351  4999.35813452]","[ 4999.40256329  4999.38631765  4999.27682983  4999.35576073  4999.37206132
  4999.43149011  4999.44931237  4999.47038006  4999.38418787  4999.36616863]"
"[ 4999.10062982  4998.74581229  4998.73923946  4998.82304786  4998.8766224
  4999.13077833  4999.20868259  4999.10479485  4999.12022168  4999.15237058]","[ 4999.28094997  3469.53607465  4939.40782509  4999.33479683  2259.65773216
  4999.41568814  3499.59441542  4399.45097219  3649.54029596  3689.56563153]","[ 4999.39708409  4999.37927494  4999.4020646   4999.41059942  4999.40966278
  4999.41288094  4999.36226604     0.          4999.40852313     9.98071199]"
"[ 4999.05368132  4999.01325427  4998.95068972  4999.11876061  4998.83235108
  4999.00596491  4999.07133425  4999.18384625  4999.02969176  4999.0694802 ]","[ 4999.36728144  4999.4082395   4999.18047296  4999.3907689   4319.50726721
  4999.38994431  4999.39495838  4999.35367168  3849.51107383  4999.39226436]","[ 4999.3823102   4999.39062677  4999.37245371  4999.44033069  4999.43555811
  4999.43784043  4999.40885826  4999.45692543  4999.37118859  4999.37146783]"
