nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
2.0,12.0,4.0,2,6.0,12.0,1.0,2.0,2.0,5.0
4.0,25.0,4.0,2,4.0,6.0,2.0,2.0,2.0,8.0
2.0,5.0,6.0,1,6.0,7.0,2.0,3.0,3.0,4.0
3.0,10.0,5.0,1,8.0,6.0,2.0,2.0,3.0,3.0
3.0,3.0,18.0,1,7.0,3.0,2.0,2.0,2.0,4.0
3.0,4.0,5.0,1,8.0,2.0,1.0,2.0,2.0,3.0
1.0,29.0,4.0,1,4.0,4.0,2.0,3.0,2.0,7.0
2.0,2.0,1.0,1,9.0,6.0,1.0,3.0,2.0,13.0
8.0,4.0,3.0,1,11.0,8.0,1.0,2.0,1.0,8.0
3.0,4.0,4.0,2,4.0,5.0,2.0,2.0,1.0,7.0
2.0,2.0,6.0,2,4.0,2.0,1.0,2.0,2.0,4.0
2.0,3.0,6.0,1,2.0,4.0,2.0,3.0,1.0,4.0
4.0,28.0,5.0,1,3.0,4.0,2.0,3.0,1.0,3.0
4.0,19.0,4.0,1,3.0,8.0,2.0,2.0,2.0,3.0
2.0,7.0,11.0,1,3.0,17.0,2.0,1.0,1.0,4.0
3.0,11.0,6.0,1,2.0,2.0,2.0,2.0,2.0,6.0
1.0,13.0,12.0,1,3.0,3.0,1.0,1.0,2.0,9.0
3.0,13.0,6.0,2,6.0,15.0,2.0,2.0,2.0,8.0
4.0,6.0,5.0,2,7.0,5.0,1.0,2.0,1.0,4.0
5.0,9.0,9.0,2,3.0,4.0,1.0,1.0,1.0,2.0
5.0,5.0,14.0,2,33.0,5.0,1.0,2.0,2.0,5.0
2.0,25.0,4.0,2,10.0,9.0,1.0,1.0,3.0,3.0
5.0,12.0,8.0,2,3.0,4.0,2.0,2.0,2.0,2.0
5.0,4.0,10.0,1,5.0,5.0,1.0,2.0,2.0,2.0
3.0,2.0,8.0,2,3.0,7.0,1.0,1.0,2.0,3.0
4.0,6.0,22.0,2,3.0,4.0,1.0,1.0,2.0,3.0
8.0,3.0,12.0,1,4.0,14.0,1.0,1.0,2.0,4.0
14.0,1.0,5.0,1,16.0,16.0,1.0,2.0,1.0,7.0
10.0,5.0,8.0,2,23.0,5.0,1.0,2.0,2.0,7.0
5.0,2.0,5.0,1,3.0,21.0,2.0,1.0,2.0,3.0
4.0,1.0,12.0,1,28.0,13.0,1.0,2.0,5.0,6.0
5.0,,7.0,1,2.0,4.0,1.0,1.0,2.0,3.0
2.0,,15.0,1,3.0,2.0,2.0,1.0,1.0,3.0
10.0,,8.0,1,,30.0,1.0,1.0,2.0,2.0
12.0,,,2,,1.0,1.0,2.0,1.0,5.0
11.0,,,2,,1.0,2.0,2.0,2.0,3.0
4.0,,,2,,,2.0,2.0,2.0,2.0
4.0,,,2,,,1.0,2.0,1.0,1.0
1.0,,,1,,,2.0,2.0,2.0,2.0
1.0,,,1,,,2.0,2.0,2.0,2.0
1.0,,,9,,,2.0,3.0,1.0,3.0
5.0,,,1,,,2.0,2.0,1.0,2.0
9.0,,,2,,,2.0,2.0,1.0,2.0
5.0,,,1,,,2.0,1.0,1.0,3.0
2.0,,,1,,,2.0,2.0,1.0,
,,,1,,,2.0,2.0,1.0,
,,,2,,,1.0,1.0,1.0,
,,,1,,,1.0,1.0,2.0,
,,,1,,,1.0,2.0,2.0,
,,,2,,,2.0,1.0,2.0,
,,,2,,,1.0,1.0,1.0,
,,,2,,,2.0,1.0,1.0,
,,,1,,,1.0,1.0,2.0,
,,,2,,,2.0,2.0,1.0,
,,,2,,,1.0,2.0,1.0,
,,,2,,,2.0,,,
,,,2,,,,,,
