rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 86.96024514  88.80896737  79.21392195  88.81276351  88.50112631
  89.50295017  88.77886736  79.54098448  81.96910685  82.85504336]","[-51.9645708  -51.22365836 -54.05090574 -52.84244139 -50.23850121
 -50.94091023 -51.7156035  -51.53336217 -51.15255375 -51.70114511]","[-52.93571256 -51.17142035 -51.23216891 -52.68614529  72.46488171
 -52.56971301 -56.08694803 -54.81314666 -52.15412578  58.23756597]","[-52.70849196 -49.97659811 -53.43510552 -52.47497613 -51.14138449
 -51.7078297  -51.5871831  -51.97072876 -51.67352372 -51.23956581]","[ 65.44078557 -51.8189916   47.21940268 -53.38956624  60.42911469
  55.49330654 -52.29696646 -52.11832036  67.13262185  56.29639943]","[-50.85810525 -53.47538488 -49.8420396  -51.8910794  -53.63936537
 -50.48972881 -53.74873303 -51.59010454 -52.39519203 -50.6938647 ]","[-51.30703299 -51.88641001 -52.26534304 -56.0293056  -51.79565228
 -50.03090837 -52.04976698 -51.83715698 -51.35692239 -50.97399705]","[-53.07383166 -51.37097976 -53.3330837  -51.8660601  -53.81668824
 -54.05324266 -54.20463295 -49.78782514 -54.68161587 -52.56454363]","[ 78.4599677   79.38314912  84.65300026  78.31071137  82.02230197
  81.92877784  73.81056024  77.24392336  77.03060295  90.02605487]","[ 59.98451251 -51.68371874 -53.44551112 -51.91754333 -50.57078095
 -54.98382936 -53.81902981 -55.38078323  52.44975677 -52.49797412]"
"[ 85.88867153  88.91852524  87.48302298  89.83451066  88.88546896
  85.06873966  88.82024918  85.83903911  86.85313922  88.23959163]","[-53.90883079  51.40659219  52.57067772 -50.0155543   78.8272458
 -50.36451066 -51.98248526 -52.92648177 -51.20092811 -50.54138603]","[ 53.42638603  69.03531433  58.94141189 -52.67778286  49.13568173
 -50.67034368  47.34135526 -52.09318875 -52.07603521  50.96089137]","[-53.05700498 -50.51124808 -52.75730977  62.99480726 -52.24708941
 -52.97320919  64.06393816 -50.92497145 -52.14086349 -52.06099429]","[ 60.78002135  65.58802196 -52.64810151  55.00990554 -53.04039493
  72.68760716  57.1682972  -54.05218085  71.56989687  71.87062589]","[-52.48842768 -51.18935483 -50.90285186  62.99807818 -54.40929824
 -52.60719214 -51.06610729 -52.0893716  -50.68191144 -51.71414778]","[-52.27293329 -51.58157938 -51.50027296 -50.63880124 -52.30836095
 -51.77253385 -52.1700865  -51.92384335 -52.90219695 -51.2499418 ]","[-51.56153027 -50.98347397 -51.66709174 -53.49624182 -49.85443008
 -51.9318952  -53.23372266 -49.31705725 -53.83174844  49.6941008 ]","[ 85.4204275   85.26547718  77.60525966  85.79522255  77.60219397
  84.17282357  75.72672913  85.35886898  73.87224787  84.27784071]","[-52.54105425 -53.97293485 -51.05602545 -52.70941274 -51.98392631
 -51.90324143 -52.59408087 -52.2956062  -51.11227991  50.14354682]"
"[ 88.31764535  81.32780625  82.67862474  90.19705875  88.37890433
  87.2981498   89.89107396  79.85449059  86.3144738   87.43358544]","[-55.52834639 -50.89420195 -55.21837159 -50.5784373  -52.89781484
 -51.53785781 -50.87642975 -50.26951202 -52.17734099 -50.06695995]","[-52.59896458 -52.85131045 -52.48441736 -53.97102656  46.56032901
 -54.26276625 -52.09299952  51.12945697  51.24427038 -55.23043103]","[-52.03154208 -51.34360732 -51.22559762 -51.67981807 -50.57925828
 -52.46458454 -51.69753566 -52.74709908 -53.75669851 -53.65686702]","[-54.33218701 -51.08890623  57.83430441  68.0378902  -52.35064368
  52.12227444 -52.78584753 -54.83030295 -50.26872954 -52.89169848]","[-49.0528161  -53.0432393  -48.73361488 -50.96811477 -53.13579791
 -50.39283728 -52.13181743 -49.68612803  49.63773553 -50.59289725]","[-53.30632609 -52.23897595 -54.19848084 -51.38162643 -51.57115448
 -51.51494469  56.70409622 -52.88025955 -50.84594821 -52.05617561]","[ 54.87812116 -49.82721606 -51.00092675 -53.24045626 -51.69334307
 -49.7593143   47.51606998  80.01588479 -52.29526695 -53.38152688]","[ 77.29608127  84.09522127  71.44645096  79.327959    85.64446164
  67.48408857  75.29842427  72.31159776  84.56830909  90.93289602]","[-52.96687396  57.7249173  -54.07356302  71.23534375 -53.21540368
 -52.82234984 -56.32510206  59.9656498  -55.03485868 -55.37613949]"
"[ 88.26816477  74.87443933  89.34721743  88.42893769  84.99990811
  84.13130605  82.06150601  88.54498394  88.46745876  89.4423523 ]","[-51.56579815 -50.68065458 -48.33926408 -51.84733068  60.06916539
 -53.45683827 -52.09494835 -50.74812241 -51.99521629 -49.74593611]","[ 69.17867977  53.41638268  62.53782205  61.46325823  63.44807508
 -50.18502593  65.3566659   60.29116774  60.71206779  57.73518235]","[ 54.25907585 -50.74332411 -52.31600938 -51.82525777 -51.71288125
 -50.74198608 -50.80505808 -50.71724721 -51.62550768 -51.69508743]","[ 51.78999377  64.15372663  71.92793012  56.23574841  52.84013624
  66.76232752  62.87637647  56.88614142  58.01507391  52.99324948]","[-53.70484927 -52.63474816 -52.34440565 -48.96234871 -52.35308763
 -53.13246676 -50.35242236 -51.30463591 -51.05318436 -51.32794253]","[-52.00683842 -52.12642259 -51.09479251 -51.70665712 -49.33278449
 -51.82502747 -51.60717259 -53.56272527 -50.36221159 -50.43233675]","[-50.82089991 -51.44706452 -51.66099796  75.13821071 -50.04923481
 -53.02836774 -50.87636324 -50.88102846 -52.24143763 -51.87290424]","[ 84.08870885  82.13201447  83.84375361  81.24296407  88.64432694
  77.38763209  90.69153118  70.01961045  72.9252018   79.31309676]","[-52.05758108  56.32760413 -52.11269383 -54.79688131 -51.85437356
  60.35831953 -53.36730679  46.38475512 -52.05980661  61.20647741]"
"[ 89.10215412  87.81217894  85.15912062  78.12612993  89.41433447
  74.87287114  89.79727381  89.35038429  87.36017366  82.6354038 ]","[-53.21273535 -52.09630282  58.98212108 -52.79708391 -48.67509595
  48.64098158 -53.15010057 -52.65143413 -53.04262363 -51.22092008]","[ 57.96171413 -55.16753515  59.47071533  51.11327188  48.2597555
 -51.4929321   61.6461494  -52.52161569  59.67603083 -52.41937077]","[-52.76681514 -51.17836338  66.29065385 -53.59751098 -52.78015184
 -53.1916355  -50.99104838 -49.83699143 -51.848205   -52.10627415]","[ 63.25683161  80.40979137 -51.76068238  71.95777832  71.19108498
 -50.30684679  71.48474636 -50.95724327 -54.58804758  77.44542206]","[-49.52195087 -50.71806656 -49.57037476 -53.48209386  55.78877576
 -49.56968865 -51.31739841 -50.42434632 -50.98010429 -50.9442536 ]","[-55.27916204 -51.7400615  -50.66545804 -52.54838636  49.16350218
 -50.46491582 -51.7385209   61.07755351 -52.03656043 -53.14594967]","[-52.09663635 -52.59428393 -52.83566842 -52.15033707  55.34498019
 -52.1704447  -51.36788341 -53.46797727 -52.73324398 -52.5943726 ]","[ 81.70710383  84.37637816  70.8181444   73.27084044  83.88756145
  81.15019561  76.88075973  74.94903073  90.2001871   78.23859907]","[ 73.3456645  -52.47986943 -52.68331422 -52.0332052   63.69372523
  49.58099122 -52.42578927 -50.83472717 -54.15346213 -51.40869919]"
"[ 85.08921619  90.11023183  81.88128949  83.54413617  81.63579987
  84.25218332  85.5915565   84.87228537  85.31889735  88.13128075]","[-49.28277899 -53.04494362 -52.86821263 -53.64280264  61.96622627
 -51.7089375  -51.57356859 -52.03687336 -54.68231589 -52.13756771]","[ 64.01806388 -53.6786398  -54.43478037  54.48638513 -52.05784732
 -51.95035665 -53.0317917   57.3669102   58.66089286 -53.31911107]","[-51.44382347 -52.0028087  -52.96061069 -50.01520729 -51.47114083
 -54.42307273 -52.0706495  -50.78103716  61.27606591  55.10066298]","[ 54.94549713  71.82153307  50.29172737  59.3294367  -52.46690784
  65.15795556  58.61402247  59.08064828  51.15547825  68.31436485]","[-53.40645893  57.24968212 -51.34598921 -51.34595847 -52.18473501
  54.57357231 -51.98934548 -52.08870132 -51.05015997 -50.84792146]","[-51.21381395 -50.37704405 -51.83517173 -52.81346726 -50.12378682
 -50.46663258 -50.57291817 -51.76253559 -51.78103967 -52.50428046]","[-50.69758294  51.85304984 -50.98671076 -49.32036715 -51.21451908
 -50.4968374  -49.80257823 -52.36137717 -50.77964011 -52.42352004]","[ 73.61751567  77.04229619  65.83095484  85.01597934  83.5511699
  84.4245436   89.89979248  80.75829705  82.37761421  84.26554972]","[-50.40885532  67.65093498  48.73129135 -53.57607032 -54.23312117
 -52.0654914  -52.86464656 -50.81382158 -51.52401725 -51.70548747]"
"[ 83.44428372  89.82021426  88.02449349  84.24457789  88.50868124
  80.42790985  85.87844346  90.05894549  82.13736845  84.80259768]","[-53.36994936 -52.76497577  61.96443578 -55.18942261 -50.88661214
 -51.38442054 -52.14885177 -52.3453933  -51.92863066 -50.74536254]","[-53.83665029  80.71884606  58.98931715  78.16675009 -54.15147832
  50.57551813  50.9142266  -53.75202163  65.02054391 -55.56698462]","[-53.77127253 -50.99090289 -52.32344133 -50.62599636 -52.41261641
 -52.23618816 -53.7793061   61.79712597 -54.12240321 -51.37454406]","[ 71.77525692  58.40854011 -52.10909092  61.39436677  75.00601481
  55.01533131 -53.42947663  61.06409507 -52.08718938 -53.20198423]","[-50.40265441 -53.25258229 -54.5262442  -51.77915772  60.52946158
 -50.64514369 -50.82958969 -51.9089291  -50.14250266 -51.96483997]","[-51.67882688 -49.9800276  -51.53776741 -51.5547809  -52.00757286
 -53.80667911 -52.68811247 -51.30608493 -51.95679452 -53.66594637]","[-52.04530384  70.24739038 -51.53325792 -51.47582789 -50.57784904
 -52.29264837 -53.55598369 -52.85231936 -51.15798256 -50.15525262]","[ 83.72612677  77.07178881  73.68269776  74.57429831  75.16827817
  70.55083149  76.62447732  76.02981969  78.25300745  83.1408611 ]","[-55.70451161  49.80242782  70.59373459  75.71594887 -53.21608961
  57.54804297  49.6032741  -54.64185838 -53.72931295 -53.1328373 ]"
"[ 86.51446484  90.91119802  76.26021031  88.31606172  85.04311803
  87.35731901  81.53387365  85.7922459   90.56636715  89.2167905 ]","[-51.27592372 -50.9026832  -52.29549681 -51.45992727 -52.39086096
 -51.4042435  -52.57939348 -49.76679892 -51.3520672  -53.20270572]","[ 68.21398884 -55.04378585 -53.45550195  55.52520436 -54.18705495
 -54.45531862 -52.68974658 -52.577825   -51.87201266  64.99810834]","[-52.83088334 -48.740017   -51.0418449  -52.33049901  69.03137668
 -52.78652212 -50.71742816 -51.5473246  -50.91435964 -53.61968961]","[ 67.16050935 -52.62267791 -51.93728424  48.91959153 -53.3550776
  69.32495194  53.25598577 -51.00969465  62.41647173  56.12479239]","[-52.91668769 -51.98625491 -52.64326072 -51.80655134 -52.95592378
 -51.49045664 -51.87449373 -50.60765229 -52.99290766 -52.60383335]","[-51.03654388 -51.67090669 -50.15012892 -53.05903553 -53.39164553
 -49.79917063 -54.19503831 -52.69226809 -52.37859116 -51.80646862]","[-51.95121471 -50.91924027 -50.9670699  -51.6394783  -53.40193957
 -51.27877203 -51.15932679 -51.64966562 -53.10449145 -53.16033098]","[ 82.57853727  83.03557077  77.36596653  78.63334581  82.20925889
  78.00409347  77.45623026  78.40477958  73.93312653  72.04416781]","[-53.11973369 -52.18045808 -50.67148219  66.28890095 -51.71112341
 -51.87121689 -54.47528718 -54.89943276  67.48299001  48.70090993]"
"[ 89.66392523  77.26273048  80.19087887  85.75626404  88.93936071
  91.19753208  82.31909241  86.49315147  87.02047037  89.64286506]","[-51.82629091 -53.24504572 -52.46346134 -50.4479987  -51.3365582
 -53.46299277 -50.93663281 -50.99750076 -52.64420562 -51.6285327 ]","[-53.90221713 -52.24833099  57.66863656  63.25146051  71.69284018
 -52.27238943  67.50551288 -56.47060282 -55.16305752 -54.41520504]","[-52.18347366 -51.25259911 -50.93979799 -51.09361586 -52.53127682
 -50.67244315 -49.38967223  57.07066647 -51.94044343  53.04433599]","[ 46.32851146 -53.77434553 -52.75082062  65.51167731  81.93335483
  56.94824919 -54.53176544  53.98928225  64.21499071 -53.94015613]","[-52.82212852  51.842641   -53.09471873  60.03390243 -50.92678467
  49.15224288 -50.37636925 -51.54450703 -51.66161337 -51.4166636 ]","[-50.20278458 -52.52917297 -52.5885692  -51.6633403  -51.41897453
 -54.94749752 -51.27005318  51.03564132 -53.1282272  -48.97197058]","[-51.70723524 -51.08325656 -52.59455678 -51.81408613 -50.91379601
 -53.25583514 -52.78805539 -50.24549896 -52.95902686 -49.43840415]","[ 82.18228916  82.75115214  86.05415596  83.22690327  55.00053748
  79.44310743  84.5693798   78.5808316   86.27771641  76.85470702]","[-52.68781056 -52.88939329 -51.90186361  48.4666729  -52.54639837
 -51.95758618 -54.12355751  64.72981139 -52.61944815  53.26117951]"
"[ 83.1494443   83.45349311  89.55992999  83.00396664  84.72050283
  88.34485049  88.17582521  86.28920418  86.70523244  82.11522436]","[-52.19637063 -52.07428643  62.51031279 -48.52009316 -50.52431727
 -51.55591674 -50.66236674 -51.48607582 -51.81743886 -50.15555571]","[-52.21424298 -51.35753526 -51.69083627  53.84774159 -52.6864229
 -54.52696569 -53.98949572 -54.696696   -51.72774977 -50.72716421]","[-51.51692782 -52.77989392 -52.42809914 -51.12320919 -51.64130461
 -51.79535269 -51.06889531 -51.65644944 -53.58230248 -54.11468337]","[-52.84497512 -51.20585677  45.61045627 -51.87546659  64.65864156
  62.58849599 -50.62203933  48.3712779   62.13968242 -51.79804737]","[-51.849011   -51.20930721 -50.89641862 -53.97454295 -51.40267905
 -52.21742417 -52.47680049 -53.54498188 -51.89327285 -50.19478611]","[-52.28694669 -51.19207277 -51.90036581 -52.55512919 -50.28959268
 -50.44995836  53.1009105  -52.46132546 -52.85099557 -51.5573958 ]","[-53.64012807  67.36915789 -51.76516546 -52.00654565  55.89588493
 -49.85686852 -51.59286147 -51.81948666  49.92328101 -53.76376345]","[ 83.00922904  69.18567979  83.18184366  68.21734888  81.78774016
  64.57497697  82.77930956  78.94142034  87.58923843  78.36945212]","[-52.85579502 -53.07926438  79.76341327 -52.02072969  66.63853722
  53.36487378 -49.91994629 -50.89457404 -51.26506284 -55.77439242]"
"[ 87.66325611  90.15588552  78.91981533  86.18888297  89.04564051
  84.53491898  84.40416333  80.03571823  84.55648312  87.28416575]","[-51.73268425 -52.69862144 -51.5395168  -50.37522308 -51.04333356
 -50.70076534 -52.01776595 -50.13320137 -53.58520109 -52.70722888]","[ 57.09245655 -53.13528006  63.77916904 -52.51434466  56.06492404
 -54.23580244 -53.30386738 -55.92148552 -52.467427   -53.86379505]","[-48.93713826  48.02886602 -51.48481205 -51.9948293  -52.26653804
 -50.43010745 -51.98606905 -52.10076785 -52.12416992 -51.55123159]","[-52.19636403  72.36225806 -53.71182497  49.21125001 -52.00674492
  60.87599543 -53.3043083   60.031943    76.41271401  71.19586314]","[-49.73815477 -51.24037083 -51.05842758 -52.92774861 -51.84685016
 -54.24854875 -52.19057598  76.26277474 -50.33933979 -53.31363329]","[-52.58444924 -52.56651697 -51.47697737 -51.70650894 -52.80865079
 -50.38746037 -51.96180509 -52.59977324 -53.22550354 -52.33591577]","[-51.70870416  55.93135737 -50.64831305 -51.30715876 -52.73947685
 -49.94488888 -51.93003235 -51.33982576 -50.76266414 -52.07885733]","[ 83.80292549  84.14263141  80.3016787   76.05839509  71.05607237
  70.57586843  77.56932642  72.66130728  81.67027044  83.26944096]","[ 49.40489813 -53.77865145 -52.2853335  -52.85667866  56.63152386
 -52.1877157   51.63809539  74.46196481 -52.71653861 -52.16764488]"
"[ 92.44023726  82.15197982  88.37960664  89.37270603  88.32885028
  83.54648062  85.30338788  89.24804272  84.87577144  86.26543423]","[-53.57981894 -53.03590176 -51.1347847  -49.99523624 -50.33286519
 -50.12037568 -50.57158793 -51.61567218 -49.67554918 -51.50776934]","[-52.07013543 -52.4398524   79.78716148 -52.20562263  64.61164082
  52.8510656   57.62994356  57.96551718  67.06984224 -52.14481247]","[-51.22594216 -52.10136726 -49.41220406 -55.10829263 -52.64966819
 -50.95157607 -52.6764446  -54.10120338 -51.64047173 -55.07757734]","[-53.18205549 -51.08407629 -52.70335682  56.21020333 -53.40261033
  75.34665422  76.06598664 -52.73961438 -52.34705102  49.05001886]","[ 52.96957092 -51.62625086 -50.91007885 -51.23113929 -52.65115425
 -50.04004727 -53.25368885 -51.26540976 -51.01153044  51.39094285]","[-55.84884865 -50.53641695 -54.18424215 -51.57383162 -53.52424349
 -52.02651957 -52.79175829 -52.53974565 -51.85961046 -53.72348266]","[-52.62330809 -53.38788981 -51.23211986 -52.02465944 -52.03403817
 -52.88634729 -53.32271103 -52.25933201 -50.68697881 -53.09644537]","[ 72.72793807  82.2886935   78.20475975  78.11336464  85.61951522
  77.47486702  82.2556267   78.94987696  74.16008706  72.55682935]","[ 60.61004787 -49.77163737  47.74907683 -53.09450271 -54.51585634
 -52.63400806 -53.18661169 -53.91352963 -51.58045132 -52.69183845]"
"[ 86.52782725  88.36392585  87.57706351  89.82457901  85.61981622
  82.94424195  87.07584749  84.47258701  87.22125024  85.93577515]","[-51.7169911  -51.92263515 -50.54244787 -50.18806903 -51.2306397
  48.07556449 -50.07607799 -52.21012754 -50.85351483 -51.30327808]","[ 53.64315027 -56.92667208 -52.0906083   71.69946964 -52.97108349
  66.59190994  64.18850709  82.32085041  54.7200502  -52.79209517]","[-48.8457074  -53.57216605 -51.73915825 -52.39058577 -50.17695462
 -50.60170039 -49.60229878 -52.66612831 -53.38769545 -51.68212495]","[-50.75089402 -53.02243626  59.92797193  73.01967817  68.66696568
  53.51907246  58.15683883  65.01955352  57.56826538  53.91016845]","[-50.98951176 -51.0868654  -53.18130918 -49.10191545 -51.55854116
 -52.93600612 -53.17900198 -50.0309917  -50.22245549 -51.70053958]","[-53.73488872 -50.54425553  71.24088677 -51.33184358 -54.41040046
 -51.59571807 -52.1476643  -53.58932462 -52.92848592 -50.43051911]","[-50.85705535 -51.08046551 -52.46088249 -51.16610719 -51.75911527
 -50.22883875  50.15135977  55.17373207 -52.71104619 -53.47632021]","[ 69.10432328  84.83876707  82.32479993  87.59927639  79.83650816
  67.52339112  84.55547024  83.33736659  77.7075214   84.18339308]","[-55.6602456  -54.00158401  63.49690278 -50.38822017 -51.19459139
  52.87908109 -51.39582971 -50.83880243  60.43469253  68.94655847]"
"[ 85.13827174  86.42459467  80.25913744  82.28402526  84.35503771
  92.3831681   83.76737506  85.58888538  84.2980189   83.70050886]","[-50.19538015 -52.70587507 -51.38330004 -50.08882544 -50.76716532
 -51.41748765 -51.46885042 -52.1264468  -50.55887151  63.15858997]","[-54.44168575 -53.09801076  56.84560775 -53.54515487 -51.8846373
 -53.48269393 -53.48815816 -55.25379075  66.05382693  53.47753214]","[-52.99511867  59.35948821 -51.6519627  -52.45261642 -53.37755377
 -53.07779259 -50.37031992 -51.85365415  60.63323623 -51.48718076]","[ 58.63036657  57.37263635 -52.38823137 -51.46159647  51.85135749
  46.59460237  65.41192921 -51.73731472  53.19509921 -50.87659486]","[-53.62412994  53.65440827 -52.350433    64.63986135 -51.8273412
  68.44127472 -54.25897541 -50.43929283 -50.8975368   47.81786636]","[-52.78640641 -53.84421346 -51.84292151 -52.43305491 -53.53033752
 -52.98590851 -53.64642706 -50.73040991 -54.12663445 -52.42950188]","[-54.44326978  63.61113344 -48.91561563 -52.18275392 -51.05033453
 -55.15818045 -50.94664985  54.44040374 -51.57047434  57.66285966]","[ 77.74828929  84.64841596  82.67875552  82.41449583  82.6851326
  78.25899478  78.49932148  82.96328807  69.26712214  83.39631879]","[-49.97599066  61.57192903  65.95116538 -51.83365208 -54.05734067
 -51.1110716  -51.49126595 -53.1857481  -53.21857029 -54.56613676]"
"[ 85.27492027  87.3252915   84.31633095  84.81603855  84.82617984
  83.32772028  84.77451987  84.82733841  85.60709581  81.18934994]","[-50.53084922 -50.4874632  -51.47557806 -51.50463115 -52.13031542
 -51.01680897 -51.66867365 -52.93959213 -53.62615248 -50.97408127]","[ 76.46488869  71.97836821 -50.11322629  60.22589147  54.8225084
 -52.65808424  62.4461863   62.39600382 -52.46333113 -53.1539203 ]","[-51.0034639  -51.58574803 -50.11988806 -53.35631352 -51.13827128
  48.0325818   57.16834746 -52.55526419 -52.09956273 -52.16252967]","[ 71.31402021  63.72218237  55.28422906  48.61875359  75.81807878
 -52.5721586   80.19965735  58.42400598  66.05990287  71.1758354 ]","[-52.16308427 -52.45104089 -52.75565803 -55.07368192 -51.72466117
 -53.47323654 -55.29388038 -54.14576722  71.78107874  52.58952808]","[-51.3881969  -52.72405761 -50.87822628 -52.58070562 -55.30711059
 -55.85257771 -51.44426724 -54.32519491 -52.11089103 -51.95549864]","[-51.71816586  61.35410659 -52.75872176  81.82776542 -51.58352348
 -53.64701056 -51.60803532 -50.60379361 -50.03290734 -51.92677937]","[ 76.94443679  78.71380477  90.41779774  82.28290007  81.68393242
  89.99050751  76.92981456  83.53783978  73.10488769  71.47318152]","[-51.61927698 -52.34978442 -53.77600664 -53.64584308  54.41465955
  62.65151511 -53.30488091 -53.86472684 -52.26588474  54.46853449]"
"[ 88.60252224  84.1907946   86.85790629  76.89788406  84.8829292
  91.31041094  84.27598352  84.71147882  85.93017178  87.51489873]","[-52.71652136  55.73938824 -51.30357532 -51.61223578  61.76737036
 -50.6181257   50.64312629 -52.19611266 -50.81086087 -50.4621339 ]","[-55.12740308  67.07823948 -55.21366665 -53.91113583 -52.59653133
 -51.70544219 -51.16649913 -52.00791386  53.09185302 -54.08565889]","[-52.0820348  -50.12476326 -52.17120416 -48.83796088 -51.79637119
 -50.20164181 -51.44046006 -49.49310333 -52.50377116 -52.94230938]","[ 55.47298514 -52.07158115  62.11381066  58.024188    73.24889073
 -52.21436305  53.03828469  50.62333392  61.72633046  64.43026326]","[-52.01363227 -51.73826104 -52.84892305 -53.83642063 -51.39501323
 -52.17464197 -53.48727906 -51.13161707 -51.84438973 -50.7830758 ]","[-54.47746393 -51.51712175 -54.11145806 -51.62241649 -52.30193315
 -51.77017374 -52.450391   -53.74447212 -53.11344374 -53.16538455]","[-50.16145521 -51.51720353 -50.45796876 -52.41147947 -51.58094423
 -51.13700268 -53.41572784 -53.81173296 -51.97006185 -51.5727145 ]","[ 67.50839887  87.35654189  76.45374884  89.01090829  90.23200249
  84.34868644  83.99954064  76.82879902  84.3294841   77.68239823]","[-51.93527414 -52.73232961 -55.17116399 -54.37034598 -52.66135145
  52.11575906 -53.10401904  60.021424    79.43616407  54.44358221]"
"[ 89.32039289  87.2195386   83.48687735  85.84200011  80.51294606
  83.05183462  87.78662674  86.57203141  83.03895207  89.04430203]","[-52.71910407  72.06591432 -51.36419652 -52.43623229 -52.27908968
 -51.10286494 -50.15612796 -49.18422582 -52.95633696 -51.26935016]","[ 63.34837081  50.31336472 -50.72097311 -52.69618828 -51.33819659
 -52.14246926  75.59570691  53.56129239  70.81732451  61.08576851]","[-52.70191573 -51.08610807 -50.11010408 -52.11461898 -49.91156497
 -53.36485029 -49.84168408 -55.58297777 -50.17886367 -51.62387444]","[-51.00079897  62.43032517  67.44953233 -53.14901845  64.15451932
  75.11636377 -52.22262145  51.85107646  56.68407798  49.3536761 ]","[-49.43950578 -53.06692316 -50.6034375  -52.35058877 -52.54954201
 -54.00407871 -51.82178617 -52.87337275 -52.40278446 -51.89429482]","[-49.44262142 -52.97420311 -52.03754939 -53.60222578 -52.43747196
 -51.17743634  65.90025791 -53.61978171 -52.27935832 -50.03422423]","[-51.89711807 -52.35335103 -51.87477418 -50.89170888 -50.98974151
 -52.15167803 -51.4809659   65.9512434   46.30342543 -50.1817896 ]","[ 84.29639987  73.17355115  83.1578018   72.46696054  88.93815395
  79.02271783  71.64410024  89.81368022  61.35063433  89.55164862]","[ 50.18932397 -53.55850515 -51.72885693  54.29547676  51.85835619
  67.21893743 -52.93319898 -54.2113291   77.62390993 -54.43902765]"
"[ 86.52264812  87.31859711  85.95764433  91.27713575  88.64915377
  83.24442219  83.92814294  84.67691088  88.13346713  87.69697047]","[-51.02985821 -53.90293504 -51.26604716  49.74749188 -51.58576926
  61.51745004 -54.77281379 -51.30813956 -51.87232137 -50.55398207]","[-52.65839236  51.49227714  63.26422964  57.09966102  54.44890773
 -51.54496885 -51.44149248 -53.63250061  67.68260044  50.02480708]","[-50.93770057 -51.98716641 -50.65403484 -52.46958523 -51.48194955
 -52.79191614 -51.06377351 -50.4995362  -50.74453551 -51.34096573]","[-54.53121291  55.36638037 -52.94967253  68.05819209  57.14650976
  66.31574231  48.50557802  45.53495165 -52.98025541  74.07513042]","[-49.98724795 -53.17643451 -52.70164621 -53.96453802 -52.3327781
  64.96240558 -51.76722593 -53.45843903 -53.33088111 -49.9651477 ]","[-51.3832833   58.31592824 -53.85155433 -51.79523361 -53.95490134
 -52.00382541 -51.60469326 -51.71167595 -52.32088435 -56.78758211]","[ 58.16472063 -51.92847736  57.99718895  57.32418536 -52.21849947
 -53.45023193 -49.63502002 -52.2730037  -50.09662853 -51.58693354]","[ 77.82971841  78.17817947  83.13853785  83.9767925   83.94983968
  75.98786816  79.45216114  70.91095317  82.688008    83.40489377]","[-53.02343755 -52.85835779 -52.09513213 -53.34211049 -51.98834853
  50.24543354 -55.12077697 -53.44104049 -55.47332689 -53.554679  ]"
"[ 87.40399671  83.7735182   85.70298592  74.22180026  85.02387591
  86.38113341  82.04458822  85.37735266  79.96888237  91.3086985 ]","[-51.55921429 -51.82156161 -50.44363225 -53.13306763 -52.15597132
 -51.79236746 -51.76819695 -50.96746764 -51.42275558 -52.89387596]","[-52.05484531  67.45665475  71.8305916   84.36764455 -52.86191153
  62.89957276  57.36819925 -51.09819924 -54.30888276 -51.90377088]","[-53.3808618  -53.00809251 -51.98437352 -53.17504933 -53.4972483
 -52.54352933 -50.84484958 -51.74712337 -51.24405477 -51.4716045 ]","[-53.31931072  86.10890514 -50.85602555  67.99472238  69.23127644
  52.18752937  65.65733867  73.89706391 -51.57485717 -53.42009938]","[-52.93147868 -51.23062675 -49.26726042 -53.01991074 -52.7378609
  58.75259698  56.92792086 -52.47775106  62.1036387  -52.51570809]","[-52.84443372 -51.08857973 -54.99319617 -54.20546217  52.35437352
 -51.76671709 -53.75605769 -54.28300154 -52.75935887 -51.28517428]","[-50.54274933 -51.67370022 -53.4119371  -50.93569445 -52.09665498
  50.49177155  58.72648642 -52.04935855 -53.94002115  52.78582307]","[ 83.86360332  47.37663497  75.50094892  79.64363758  89.65819232
  76.64587568  83.64046211  77.37979443  79.2525416   84.27817925]","[-54.65675794  57.36355342 -53.10463673 -54.59184229 -49.85175073
 -52.47308357 -52.5817141  -51.59625172 -51.71911387 -53.62839392]"
