rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 17.8118345   18.2947048   17.76866285  20.55868268  17.59702888
  15.23381025  18.85577375  17.201659    19.11127032  15.75375553]","[  7.02461581  28.21134326  22.46188248  28.70815457  22.40558278
  24.49199007  22.60369353  31.04236068  25.46796255  33.62128692]","[ 87.62849246  90.31981419  90.06035574  73.36679636  82.49211194
  83.1420588   90.06035574  84.53272494  87.9359954   82.26319676]","[ 34.84173268  38.33249565  34.29914702  41.42489641  44.02357013
  37.11200548  36.78029996  37.77204307  38.69472542  44.60621969]","[ 76.61677114  73.0379273   76.00419748  73.72389785  77.55034777
  74.82884571  73.78882332  69.98856986  77.55034777  74.82884571]","[ 65.33073741  60.49635297  61.74463434  63.26573617  59.69203052
  61.021214    60.20910891  64.84043923  63.08320153  60.83566064]","[ 64.60595349  50.87019045  63.06866944  45.45799681  55.31054598
  56.7879902   43.01749533  51.71871524  55.47160124  58.66969559]","[ 59.26469594  61.16087082  61.52485914  58.08479382  69.62486136
  60.7499594   58.45745905  63.98728069  69.42026377  59.90569708]","[ 71.16582134  67.07453704  73.02043598  67.55447989  70.94842321
  70.66466171  69.04878624  68.85184469  71.37473709  67.69259084]","[ 46.62339881  47.24184981  48.11990357  43.93235897  44.52946506
  44.90430308  44.0228542   47.27135437  42.99214443  50.27601428]"
"[ 18.32139013  15.90499481  19.79525172  17.6789013   17.60831239
  17.75060744  18.51505821  17.60831239  18.03634369  15.71777283]","[ 22.59304593  28.50687295  14.13223875  16.63906467   8.93414082
  37.99567518  25.41925147  22.87643568  30.83486985  32.57596307]","[ 82.4734851   85.71696994  85.59292857  86.07883568  82.48749697
  85.59292857  85.8050385   88.57619177  87.15319509  87.81477972]","[ 45.92864766  39.13266974  35.56043317  28.09149061  41.37794323
  38.03063118  35.50528395  48.95315446  45.06277086  39.77169375]","[ 67.33129399  71.5334431   79.69447259  78.43876833  80.58698321
  77.89908487  83.01740182  73.41355657  73.66506596  69.00458661]","[ 61.15931954  60.45985047  60.88447382  61.13302143  61.93865438
  63.65365924  64.85755798  59.8650304   57.4369692   59.76008984]","[ 64.97295955  56.69841206  67.44649346  58.9291018   61.12579045
  54.04546491  64.71834415  50.66234637  64.54747996  60.81533656]","[ 59.94399855  59.73496243  58.98845468  60.48308098  60.77354417
  66.51045379  58.97077288  65.45604684  58.01855903  59.73496243]","[ 79.83470157  70.11733263  74.61362575  75.13984822  65.26749157
  64.35839827  70.7546077   66.78598036  64.38813593  65.47542252]","[ 45.10450995  36.5418458   43.25017608  46.07955975  48.5024262
  44.25934425  45.22321204  45.00876965  47.33627743  45.27652654]"
"[ 14.76106406  16.88884911  19.12582178  18.17731778  16.5808407
  18.0891129   18.33025068  18.11184978  17.86978116  17.31903302]","[ 33.48929262  25.15906806  32.52380724  17.39356697  16.26741489
  17.32649885   9.16646295  38.00330986  36.59469825  26.60716013]","[ 74.47088409  81.61334682  92.91405349  84.89816633  86.08192878
  80.66573656  81.5220036   79.80374081  90.05003995  86.08192878]","[ 42.61275773  32.04507846  41.46890129  48.59189526  28.10496166
  45.34558949  37.57964019  45.72833655  38.0035496   46.96390273]","[ 70.64288022  67.23436397  76.94157598  68.43782021  70.64288022
  73.47807753  76.75996883  72.74883075  75.81875046  76.38432103]","[ 62.21593491  60.53984479  60.16913517  60.73119113  59.94832215
  63.02534075  64.02810247  59.60052835  61.52506812  59.00666899]","[ 60.54248309  55.45701784  62.15865838  46.57782345  60.5409529
  51.54932171  49.69140624  59.75177244  68.98925588  45.9008348 ]","[ 57.3961028   60.32103861  65.35492222  59.38364978  69.13107527
  61.60748459  64.63881822  60.10038439  63.68121962  66.3285535 ]","[ 69.44862987  67.59626519  71.57945652  67.98658101  71.46029075
  68.40330914  66.35364084  70.16809827  63.50587958  74.44937022]","[ 45.45566452  43.53614894  45.5110035   40.98294694  46.64423027
  50.82263463  45.30187838  40.92990702  38.18145937  45.05114344]"
"[ 14.99595317  15.80887766  18.28099699  17.62809671  19.1024993
  17.74886949  17.07682997  19.797538    15.05141956  20.17987874]","[ 33.22976903  36.12238182  28.21756554  15.09907986  26.31986272
  10.76082642   7.30225528  25.44451075  31.07448428  36.6834499 ]","[ 85.28786327  89.92597491  89.08966006  79.57144043  82.10048604
  77.63707315  87.20897999  84.32190565  87.43597612  75.4016449 ]","[ 44.97643641  40.07086828  40.0942684   40.62183816  36.664775
  43.62629535  36.32478471  41.57725198  39.25253079  41.4937782 ]","[ 73.85405658  76.99762271  73.85405658  76.99762271  74.65658695
  78.95095524  74.10141656  75.1345871   83.33524222  70.2856651 ]","[ 56.53979839  63.72640449  58.51000387  64.01807636  63.59787179
  58.78121948  58.09072425  62.75168379  57.53643347  62.26251915]","[ 59.87323459  57.68265579  52.76001426  60.99864079  48.1230412
  60.7919641   63.47918591  47.69260087  54.45632249  47.87029953]","[ 65.12932327  62.45559103  66.06545323  60.39448972  63.87132258
  58.21839257  60.77880698  62.16234123  66.03440767  59.93873357]","[ 68.64097898  70.35805926  75.49657385  69.82786191  66.87408082
  72.77165524  68.28079123  63.55301891  71.75878654  68.46462727]","[ 50.94506423  47.12159448  43.78998517  51.26001637  47.88466374
  44.99471311  44.75025406  40.66774537  46.58959393  45.92257143]"
"[ 16.07174466  19.33713134  17.84239462  16.65011599  17.67098328
  18.37041068  15.38802719  20.17954731  15.79737001  16.07174466]","[ 37.79858231  19.7970608    5.12738641  32.72411434   8.07860798
  28.4632173   24.4410582   12.32683579  24.79474262  20.06073691]","[ 85.06460459  86.47967416  76.8091101   89.03061249  88.51809762
  76.44701289  76.74981738  85.07191867  87.09614505  70.54730537]","[ 44.40791199  40.98464276  40.50835042  42.72219285  40.18476166
  42.6942144   48.10500754  37.5334383   41.41708539  46.60694713]","[ 73.65579816  83.66551579  64.51882043  68.09946416  67.79358782
  71.73520562  79.1169853   76.31064645  73.52376436  64.51882043]","[ 63.18471067  60.77302827  62.67374943  61.60087754  63.69721643
  58.45563394  59.78844587  62.52568392  64.27846355  62.70413747]","[ 59.00380197  71.56849191  55.60081152  61.08548662  68.1567174
  61.90677006  56.82261315  57.60363765  65.52363021  59.66479572]","[ 66.80946665  61.3208028   53.22725204  66.09404687  60.16223526
  64.67047073  63.57824783  57.72307306  63.9591352   60.94774615]","[ 70.72937703  62.31208048  70.52009016  71.45321635  72.12475289
  69.88848172  67.57267846  63.64551635  71.68075946  67.22312   ]","[ 46.01452142  43.12453906  43.25180211  44.07468948  43.9600717
  45.70714005  47.7585963   45.72347748  43.94200635  46.96771625]"
"[ 14.70232238  18.23338795  17.96967793  18.75342629  14.85506002
  14.96033652  17.71261363  17.52319627  17.12895052  18.39972058]","[ 32.15241785  25.98154301  31.19425726  30.31871218  36.17384946
  16.9723562   24.44565024  23.0793822   18.620511    28.63351805]","[ 86.01574572  86.9913185   81.03781388  88.070724    88.33128037
  85.97737668  86.83506105  90.66012758  89.34174539  86.1780745 ]","[ 36.59974978  46.2217566   44.08054843  44.87878855  48.13015691
  36.77183958  35.36758823  42.80495698  33.12007985  36.7810603 ]","[ 76.16058437  75.40566556  70.69637069  67.56619839  69.33201836
  75.00314297  69.33201836  75.00314297  84.6662178   84.12795002]","[ 64.99957802  62.24414857  59.70362388  66.8019011   60.45203958
  60.46448891  60.98668706  63.10712707  60.96637058  57.7809193 ]","[ 57.59399851  58.08256112  53.16538836  59.87358393  58.3119397
  55.75852904  52.56011979  55.08810271  48.65944457  62.25438059]","[ 57.88840739  63.40974941  58.71138198  63.19880747  65.86189981
  59.8397599   62.56027244  57.23126583  60.78366712  66.48897607]","[ 74.11896046  75.60624189  67.43106789  72.59108801  71.88987704
  72.00104076  72.55327183  78.71999015  59.62742026  75.36552511]","[ 45.83025176  46.49478941  48.57077661  48.58853267  40.88118481
  45.36927385  48.72593248  47.11739338  45.06724003  43.69593848]"
"[ 19.23131105  17.08653961  19.55418536  17.08219614  16.2092687
  16.99810352  19.94030328  16.32216086  18.62932268  16.2092687 ]","[  8.42228616  37.8596163   24.70549739  21.13436074  16.51804106
  12.95994729  37.33868656  32.24821025  31.79080391  21.43903889]","[ 83.87344012  77.47442794  78.08267441  88.41734848  66.71152984
  89.01490106  82.39458848  86.51237313  82.09886189  90.40905354]","[ 44.42569633  34.52873019  45.02143641  42.20447602  39.43166095
  43.12432988  39.43166095  43.12432988  34.841058    47.83723009]","[ 68.92041209  72.48319957  75.42732097  66.36209274  79.16322965
  64.69881407  70.04870698  82.27334389  73.00349896  73.45876979]","[ 63.10511367  61.87465974  61.04909393  64.13651821  60.51852807
  65.77920981  62.93487669  63.29183163  57.53328668  63.62305134]","[ 65.69717129  58.48028948  60.38365303  59.37357575  52.6056346
  51.64543888  50.23028495  59.24122215  56.32987498  57.16527303]","[ 61.04310442  60.76515836  64.97773998  60.47142773  61.82329859
  66.4369732   63.24937606  55.98712465  58.081826    61.21907635]","[ 67.5350739   78.56431385  73.88240776  70.40288614  72.65685845
  74.14179875  72.61829129  63.26976268  65.45127306  68.52539623]","[ 42.37613453  46.67298101  39.63089007  44.5383626   47.05960134
  50.21469804  41.37698855  47.56746785  48.92262431  41.76754117]"
"[ 15.4617482   18.53658507  17.77697225  16.91779718  17.95547102
  14.68839025  18.62191086  16.31409999  16.4368978   17.26365468]","[ 18.65137789  28.55970043  17.07871856  25.23521211  27.00358821
  11.23109182  31.92361281  30.88981427  17.84708715   8.41162695]","[ 90.25783688  90.0029886   82.88555919  88.00058252  82.93607348
  89.51049942  82.91728949  84.79209571  87.14173433  76.40415099]","[ 46.16851105  44.97367333  40.91805088  43.99265723  41.31330593
  44.30214501  33.62172009  49.69744746  43.54867192  44.53832426]","[ 75.43728812  72.89113966  71.81947452  78.20228429  74.35763969
  75.7931877   73.24791394  66.68488912  78.17756792  75.36143375]","[ 63.75363173  64.06377536  62.80590834  62.22332291  57.75368898
  61.75483227  60.01704791  59.43279717  60.61703321  68.79671814]","[ 54.60574134  68.35392301  69.24081551  60.76943268  50.85133395
  56.45576119  52.65563363  63.07170488  63.48548949  62.46399357]","[ 62.77257955  62.76292771  59.22671012  59.88791977  63.14292777
  63.14563786  57.81302153  57.40880526  64.35609972  60.18270599]","[ 69.49178653  71.34185761  59.39728967  69.31123357  73.50261603
  78.94138671  74.93670916  73.60783511  67.07400565  68.78796754]","[ 41.45140867  44.60790345  44.1420572   43.25939894  41.43521999
  41.72603437  42.42164014  44.48605962  44.96603889  48.34965364]"
"[ 18.54762442  17.59757818  18.80225888  15.24415628  15.52344702
  17.62161783  16.5143      16.67922827  18.30843785  18.43337305]","[ 30.3996879   20.48172252  15.17402296   4.68792054  30.5650633
  26.67346555  13.17361572  38.72702409  30.0210851   30.47663041]","[ 87.0596311   83.12827043  87.60505017  86.15626279  79.86320433
  85.93348151  86.56404706  83.8576708   85.91439421  79.86320433]","[ 49.76341752  43.82486698  40.3930267   42.40268237  36.79032007
  44.99040041  43.82486698  50.4219431   49.7568615   41.05915069]","[ 72.9808241   74.82064193  64.9251639   75.60032459  76.39705753
  70.40940185  67.36886917  72.9808241   80.01485974  72.54326343]","[ 63.86568644  61.85349363  62.59543301  62.26607784  63.26501186
  62.70706176  58.94449062  57.58725673  62.17215727  61.63228861]","[ 53.96091325  59.69579903  44.83500306  57.48165968  49.43438172
  49.98020727  55.07752793  57.59090057  53.44668886  54.64737582]","[ 59.24657341  58.98515693  60.89901832  62.03743188  59.02919718
  61.92026691  58.19933026  55.40488799  60.37506451  60.60811872]","[ 72.18373833  76.6665095   75.12119116  69.89271723  71.47552337
  71.01904904  63.28645595  74.33343026  74.67639065  66.00209624]","[ 47.17595355  46.9592557   47.47023166  39.69416335  45.77536896
  44.33178513  38.48737253  46.94098351  46.74475619  40.64012975]"
"[ 14.07460321  15.17710789  16.71106099  18.86198768  18.38680985
  18.83075968  15.59863625  18.38680985  14.91336083  15.87702732]","[ 30.57256827  30.42235685  26.47934071  18.76710172  30.38267898
  14.13256699  30.75171837  26.63556787  23.81137579   9.99708767]","[ 81.1947151   84.09654584  85.70377345  84.80173268  82.57895717
  90.94127737  85.29036807  84.38040051  88.64381266  84.41387372]","[ 46.14766591  39.79675389  43.34638837  39.89178326  47.46277226
  36.37450095  47.47301997  49.61666815  41.20772393  42.26187457]","[ 67.51109323  62.36624287  79.95949908  74.51289359  66.47550736
  74.754295    66.47550736  74.754295    70.89820045  67.51109323]","[ 59.88314579  59.30635401  61.12731461  61.38666376  62.30922438
  64.04351109  65.00636696  62.73949404  64.42337279  64.15774938]","[ 56.95493041  57.068354    50.07711855  56.22691584  58.19964621
  47.00736771  58.45072287  56.13897823  61.04167424  50.33810997]","[ 59.37228421  55.21894409  54.10768676  62.47087103  64.49492308
  60.23736774  63.7237872   56.8555543   62.34889846  62.94511921]","[ 69.47166233  63.78417255  68.23871012  65.32310183  68.97473617
  69.57206702  69.75378139  62.0799402   69.0689347   65.38841815]","[ 43.44795211  48.4610074   40.51784655  40.16981172  44.40493059
  47.19456013  40.69848802  51.18903092  45.73151324  47.49643603]"
"[ 16.20579009  14.76448165  17.8120116   15.32022976  17.44565885
  17.98709291  15.7722178   18.92933927  19.21203938  19.49787577]","[ 20.0525124   30.15570046  12.45525488  38.39203432  32.8380836
  25.70140073  24.04516503  23.24837753  16.36178767  27.93064267]","[ 84.67245727  90.71462621  81.55861774  81.94734476  85.49753138
  84.75324877  85.30276601  95.14031286  90.19417823  86.15543977]","[ 52.59968618  42.99853853  43.79962559  47.91346716  39.78597543
  43.48376113  43.48376113  44.54547298  43.12199541  43.24572194]","[ 69.89775735  70.88436582  74.40428362  69.54051499  64.61175283
  70.88436582  74.40428362  79.14384216  63.79518531  79.14384216]","[ 62.28441313  56.81904547  58.96231048  61.21149646  65.666342
  60.86302534  63.2862407   63.0747367   62.13728308  58.71917427]","[ 49.53049637  58.16106649  55.62723763  51.33722216  51.36718111
  54.90941531  42.34394585  59.41715251  56.93499984  59.77980717]","[ 60.28418509  63.97381307  63.00832012  62.5919244   59.8613052
  55.72379274  67.85610213  60.04279838  54.38116366  61.52327367]","[ 68.24148031  73.06229066  66.54061603  61.99253152  70.36903472
  67.71882688  63.2970661   72.32545189  70.6440773   59.75593519]","[ 42.82506247  42.08203391  45.87679721  44.57740665  39.52619957
  39.81237116  41.96292689  47.82999988  38.38175557  48.06067407]"
"[ 14.93173542  16.29203474  16.38489635  15.68148799  18.79871854
  13.87611501  16.29203474  18.445483    15.35140565  17.68618805]","[ 20.97942117  31.44358297  26.19038934  13.03940338  24.08034247
  24.69260364  29.71951655  29.75429526  24.34799703  26.43616154]","[ 83.93038615  94.10908393  88.80235238  86.57572369  88.08534477
  85.17690884  92.77907219  90.69066398  86.53163117  82.25031819]","[ 43.13401033  44.02566311  53.78153744  45.4889994   44.98567962
  53.78153744  43.61160855  39.94724159  48.67743446  40.43059444]","[ 67.17959445  72.16679194  67.7650715   71.73375211  78.85721977
  77.28122904  78.01797385  79.34677953  78.85721977  77.28122904]","[ 64.86923452  63.8770757   62.73777493  63.56153206  63.28800264
  61.63744061  59.61812016  65.26628791  64.11810934  63.76725823]","[ 55.60277289  58.88323804  51.73237129  53.09696728  56.1857935
  52.43261063  50.94416161  52.09002827  56.88469159  42.92542729]","[ 63.46058188  61.69140265  60.86165641  60.64189924  58.6366753
  59.01196966  60.94221225  59.13977594  63.4942587   64.74896161]","[ 73.07360106  63.63632407  72.30489299  74.70744467  60.26705214
  64.75155754  69.19605931  73.86173874  68.86292311  64.70783142]","[ 45.94494646  42.31913256  38.27848062  43.07769347  54.73629397
  42.68490793  47.69921557  39.48283348  48.73470054  49.29767234]"
"[ 16.26451263  16.23924895  13.58488185  15.87359351  16.78598868
  19.05135743  18.94957237  17.89610127  18.70598051  16.47938375]","[ 27.61243801  17.89966162  13.9290377   29.36955662  23.49223611
  20.73658674  31.05396785  31.49830323  29.29555941  24.35355598]","[ 86.00818392  80.67608247  84.0467783   90.71210778  90.20807638
  91.50284702  90.71210778  74.26376112  82.06851819  88.11462936]","[ 45.05526017  45.24940365  44.72841943  45.71872223  45.24940365
  49.97035962  44.95798896  43.27033266  42.65732911  48.37464134]","[ 69.813425    65.31098023  72.28346715  72.18756981  69.74005627
  69.24598622  80.35321495  58.21833036  73.15948291  61.06745637]","[ 62.67093249  61.30334582  57.49465132  59.19429722  67.36778823
  62.75767757  61.18591654  60.79416268  58.14419304  66.88708275]","[ 60.16040528  53.10567367  53.34463855  54.2990361   50.29477993
  59.99266185  59.11329612  53.28160581  48.15966248  63.77281909]","[ 58.5322402   61.12422653  61.26948859  62.4943247   59.81482382
  60.95800011  59.31228265  57.83616939  59.37459976  58.42335972]","[ 63.7933545   59.77257439  71.95722906  69.67233778  69.37247913
  75.46266391  66.6148886   66.95846618  60.53062535  66.44744508]","[ 44.85261828  43.52781634  39.09144147  43.16348313  44.07408861
  50.95374044  49.54546706  44.54146492  43.05197398  52.06542219]"
"[ 19.23975417  14.81192678  17.43459477  15.04452352  16.34856748
  18.98669581  20.30412265  13.83319409  16.34856748  18.98669581]","[ 16.38655286  25.37882552  31.87269005  30.93573439  28.7250691
  22.71502265   1.20294373  21.11823846  20.5828464   29.83013483]","[ 90.49277364  81.15064428  88.50806888  93.58013704  84.20829577
  92.98618769  71.02509418  88.04616425  88.19425678  82.17700783]","[ 46.72637804  43.71467576  44.68676697  49.18162321  49.18162321
  40.5956418   45.24765502  37.13719831  48.69458367  51.86611928]","[ 66.21822377  68.51279275  58.96672161  59.57414196  69.69702935
  72.8017133   69.91067589  66.39757533  60.18752077  69.37545426]","[ 60.35330263  64.81531477  67.50991847  58.76638308  59.95701447
  64.56096939  63.34023518  63.8260109   60.17155849  68.28965194]","[ 72.24633315  49.45417511  63.07972151  67.04496369  62.12128241
  57.49582358  57.70287524  55.30053699  56.99029585  55.96457329]","[ 56.06043047  62.26376665  61.79465647  60.67505976  61.27828602
  62.38754082  55.00479205  58.66749251  57.1109471   56.7546586 ]","[ 70.38704925  60.94398819  61.58057708  68.79224124  71.92407382
  62.65875088  67.87404532  62.16269448  74.4964573   61.08294231]","[ 43.21115533  44.68252144  39.59888064  41.80335213  49.25893646
  42.94587424  47.56210484  45.77577499  48.35230494  45.47449764]"
"[ 16.98164932  14.38559998  16.09823471  17.17805314  15.08838653
  16.76360497  16.99725612  17.65965618  14.42987505  16.92869524]","[ 16.80184193  21.42829635  17.73118558  32.76586361  16.80184193
  21.42829635  16.75056876  25.7775002   22.5391912   28.58403412]","[ 86.04823125  90.91778101  83.69916263  85.16881895  84.56506147
  80.88048194  87.06150436  90.38496492  90.62365346  91.93076348]","[ 53.63344811  42.14406138  42.59507683  41.34488097  45.80763266
  54.07070986  44.27587614  42.17526086  46.35739831  53.69589224]","[ 60.71381779  62.67031055  72.58664066  60.68364358  71.17091472
  68.62382562  73.91912775  65.69819324  74.07808276  73.47900396]","[ 62.6686672   64.21714852  64.70472462  60.4679798   64.76013929
  64.48202676  64.87113203  65.90076053  57.0126402   60.89826907]","[ 51.89334486  47.33244474  59.48578722  59.61626497  57.07752362
  59.16665628  48.57314028  58.70825175  49.40222159  45.58144195]","[ 54.2905186   55.73167058  58.61523821  66.01954914  59.59051159
  60.09917548  54.01700453  55.72593061  60.38430979  61.56167811]","[ 56.52773704  61.28549239  65.84708365  59.91400406  63.855982
  64.07346235  65.9304274   65.51829443  63.97175965  67.38926761]","[ 42.51827104  38.7983021   53.17754968  50.14049339  41.45913941
  48.09907197  41.45652766  43.67406146  42.38865136  50.95093432]"
"[ 18.87891256  13.30385744  14.93016379  14.09740129  14.93016379
  14.09740129  14.92198926  16.77741976  16.94814281  14.9083128 ]","[ 31.8104448   25.40207206  35.3710451   20.88592665  29.65114495
  29.32017118  27.61284021  25.97222153  29.65114495  29.32017118]","[ 90.8773518   85.8593722   91.0692991   78.78008302  88.28498134
  84.79979423  88.90772753  85.11039113  75.44856015  90.52244164]","[ 54.48645911  49.61981821  46.05292542  45.99254559  50.06562025
  50.45602222  47.22295894  50.99049339  51.77860194  48.40306778]","[ 68.74547905  61.74139515  70.30138218  71.38235228  64.71187827
  64.18003008  59.52965381  65.64887406  72.0158543   64.71187827]","[ 63.31284958  56.86533009  66.23499592  64.13116353  64.61877744
  62.09189602  60.66480364  61.24622103  62.24044732  63.88284486]","[ 56.0735249   52.40212792  45.99482132  56.79210258  53.61736226
  60.45353454  53.56455092  53.0013149   50.57294833  50.60582377]","[ 58.62395766  56.53523908  61.06621178  61.21783142  60.15417786
  55.62932783  63.30880148  58.62395766  59.02569689  64.30646014]","[ 55.74921013  62.80988156  63.65799047  59.08385889  64.57040961
  66.02317397  65.5387645   60.42806025  62.821741    64.63844439]","[ 43.44706254  48.58340215  47.2293079   46.73195043  48.04864959
  44.0623053   43.4662295   40.13533332  41.36157413  42.48200807]"
"[ 17.62665685  17.7436778   17.38830058  16.05799986  18.7572138
  16.3104758   17.32995652  17.38830058  17.92792399  18.07373277]","[ 11.67103888  35.4973407   31.56430085  29.63649213  22.14863054
  11.67103888  31.56430085  29.63649213  30.88334596  21.80384778]","[ 86.33811306  90.73782576  88.52152645  77.63711204  89.2969276
  85.5660552   85.31746321  81.67950524  83.92152289  78.74748492]","[ 55.63566995  52.60761644  53.60496643  49.2472669   49.20476491
  40.08459981  46.49322654  48.15675262  55.13150747  52.94770409]","[ 76.78045839  63.24268249  60.42105948  55.75981974  63.8678773
  67.72103101  59.29502118  70.08805368  61.35905987  62.46931253]","[ 59.73158945  57.18399966  64.18048203  62.20606678  61.67675341
  68.56487749  64.21853531  63.12333541  61.9977838   62.80451773]","[ 62.88185246  47.57896192  47.05759463  53.42669586  58.93155902
  52.36757225  62.09221037  53.28866681  55.93270806  48.69621471]","[ 58.96271397  59.00359246  59.4799337   57.27076791  56.18346158
  58.21446339  61.5808428   57.48905264  61.29203205  58.21446339]","[ 61.44211799  65.05898853  56.85142524  59.0653339   55.39456826
  72.34519934  71.91714475  59.20722847  68.86260595  56.67286903]","[ 42.19223171  39.31667948  47.29394871  47.44657676  40.00468437
  41.9841568   46.5919174   44.24080306  44.37488455  46.19941401]"
"[ 17.56954719  17.60188361  17.49811105  14.42727005  20.15409445
  16.38410968  15.82565512  15.28939138  17.30398287  20.15409445]","[ 32.91659081  39.85984704  28.12869841  24.63599652  19.06330701
  24.27973781  17.23667979  34.99483581  32.91659081  39.85984704]","[ 89.86388296  78.62991532  87.81172197  81.60524958  85.64800888
  89.88669222  84.47006882  92.07542721  85.3876036   92.34595086]","[ 53.42041003  61.30108313  50.93850213  48.08627     46.60277611
  55.11845346  44.12963124  50.03913759  50.96706277  51.31938504]","[ 65.19199871  60.98245205  64.55110342  67.25801336  71.0654907
  70.68658369  77.66152169  71.0654907   66.50656748  66.80303757]","[ 59.70479506  60.43279405  60.25630364  57.46580747  57.30312145
  63.22482408  62.76220853  59.51418719  62.12760541  64.4496193 ]","[ 57.73561021  52.1605915   52.48974963  54.67580974  53.80433941
  43.73240528  54.29716286  61.40283009  59.22867261  58.5173447 ]","[ 56.76054164  50.35024957  52.52575059  51.86058255  59.40339066
  61.39406726  60.10992987  60.21305989  64.35459802  63.59891997]","[ 56.14286742  68.54300733  60.76978971  57.93979567  63.0948531
  58.16196062  50.08367266  58.69248224  64.19257764  67.22897473]","[ 30.25930973  48.90771743  39.20210102  46.00900978  49.84486121
  53.0546351   44.58692873  44.07992368  52.11184755  42.54049715]"
"[ 13.68477001  17.51681125  19.80896976  17.53932678  16.6920322
  19.80896976  16.85517853  19.60588732  17.51681125  17.46219144]","[ 21.54026063  15.41878735  22.57664183  28.70030192  17.19141225
  29.64661344  35.00186359   5.45427457  25.86715646  19.52011498]","[ 86.81856527  91.57005122  80.85981799  79.99164127  82.49769286
  90.51872536  88.39411006  84.67436552  90.19027776  80.79266757]","[ 44.46935281  50.51829036  45.49971036  48.54056514  43.29078413
  44.71345945  41.92809113  46.34111722  53.99069879  48.90133591]","[ 70.13322741  67.04918358  77.19929777  70.13322741  72.26436586
  62.38266749  71.62845615  67.60569211  64.17266     65.22914548]","[ 61.54265785  59.38318103  66.11796573  60.52488266  62.14613663
  61.89479066  64.21149311  63.0748215   61.62273254  63.73106006]","[ 50.02292531  51.17248562  49.68084121  48.4232436   50.54196648
  47.09051633  51.41282376  39.25055723  47.53718436  55.78556805]","[ 57.49380089  63.54968664  64.70072797  54.67120874  58.57792062
  55.82037281  60.65637659  54.73035429  59.78839247  64.70072797]","[ 57.17591399  56.88111663  61.53337062  60.38666645  60.85719192
  65.33059619  62.73445062  56.72156188  63.74703236  64.36405962]","[ 41.47958612  40.88076316  47.11682922  41.84297722  35.74972499
  44.07276895  44.56203923  44.61850246  46.06812756  41.62697912]"
"[ 16.172452    19.87655269  17.95316793  15.10788941  20.48373795
  16.50318089  16.19031218  19.95307162  17.90948171  14.62473408]","[ 20.93975907  20.31336081  20.93959738  19.28502537  34.65393796
  32.90795786  34.69772282  21.57700331  29.41841411  34.44119508]","[ 78.24764409  85.26067692  88.71130463  81.70608223  86.23233932
  91.05046015  86.60211696  89.15953668  88.30886625  88.2880967 ]","[ 50.81117003  53.72565655  45.56342511  48.07730752  56.65340354
  54.80216244  36.27142626  48.63414412  52.71042964  54.74703042]","[ 65.02014128  66.5084319   63.55732741  68.61964173  71.38746289
  61.45732668  58.10955169  66.54271859  63.49292377  63.94590136]","[ 63.80373086  57.2940875   66.02114992  59.3959062   59.07753349
  63.96660425  57.29901839  59.37390761  60.65308247  63.75179514]","[ 53.1613385   60.99310964  50.88644816  53.1613385   55.22420592
  40.26332487  58.21206905  44.38955951  54.77422198  54.70669429]","[ 59.91310097  58.92173756  57.66543155  55.47217451  61.71817018
  58.14017599  58.78116508  57.54346005  53.78960545  51.37065684]","[ 62.06705726  57.81477169  67.63315254  59.82072971  62.01862395
  63.87782512  62.82122461  60.40670631  68.0651162   64.2216994 ]","[ 48.09971258  43.69566744  45.11011833  47.11197203  47.97008653
  42.32158054  42.37155333  46.99436478  46.04465586  45.3022193 ]"
"[ 17.67454199  17.81169953  16.34754537  15.25932213  16.01599793
  16.34094443  13.55249126  15.64837915  16.71899457  17.96669935]","[ 19.01654639  34.2585717   22.00635528  30.61390093  15.57437776
  34.75554967  27.51512832  29.45531474  26.26979645  21.17512983]","[ 86.63702134  88.573858    84.71607043  85.42930536  82.36492365
  69.53218121  83.15751309  94.97179934  84.87071285  86.92557313]","[ 53.5172153   48.95432125  52.82920669  45.18361296  48.10801529
  56.72497411  57.3901001   52.27632695  46.03158337  57.56521217]","[ 62.82290846  67.77717641  66.00833485  78.52837534  72.6615811
  64.03845701  51.77814986  61.75435861  78.52837534  67.15703166]","[ 60.80925625  64.06172283  60.25560443  61.9803498   61.07414244
  57.29203052  62.27939772  67.00927466  64.94700215  62.17141931]","[ 65.44027722  51.72747123  51.88682413  45.38239305  54.68027808
  52.91722799  52.91722799  54.72129884  53.43978925  39.58492542]","[ 55.92013541  56.55088501  59.11981013  59.84543481  57.20670865
  61.4505556   58.22370974  57.20294816  54.38972841  58.29631195]","[ 55.25823368  57.79576877  62.61784893  59.35517326  52.88314815
  60.56246666  54.55352053  58.43863961  48.29091051  38.96302711]","[ 49.69477299  47.91679944  49.6438915   52.75994782  43.4183681
  48.72848551  38.43128507  44.06025327  41.08230732  42.61297229]"
