rewardsSnapshot0
"[ -6.60742645 -10.15204107 -10.91347729 -15.13354218  -9.94718793
 -0.63310931 -1.04607005 -2.25303966  4.3183566   4.95978387  3.3804417
 -1.08070201  1.99684548 -6.0742526  -2.80492301 -0.55163636  0.71782695
 -6.0742526  -2.80492301 -0.55163636  0.71782695 -1.32733076 -1.56252294
  0.14242467 -1.98426757  1.96763693 -3.42641172 -4.35056174  3.81914171
 -4.88924028  2.0761823   2.1049281  -1.08070201  1.99684548 -6.0742526
 -2.80492301 -0.55163636 -0.55295271 -1.60375326]"
"[-0.9757731  -0.16000455 -0.63830073 -2.04307115 -3.32828305  4.61176759
  3.4112855   3.80301573 -3.48103625 -2.46303855 -0.9757731  -0.16000455
 -0.63830073 -2.04307115  2.53906204 -1.73588711 -3.48103625 -2.46303855
 -0.9757731  -0.16000455 -0.63830073 -2.04307115 -3.32828305 -1.73588711
 -3.48103625 -2.46303855 -0.9757731  -0.16000455 -0.63830073 -2.04307115
 -3.32828305  4.61176759  3.55242625  0.55735057  0.93947147  0.03833592
  2.1462831  -1.86156915 -2.6841999  -4.29204248  3.81514409 -4.73149881
  2.53906204 -1.73588711 -3.48103625 -1.73588711 -3.48103625 -2.46303855
 -0.9757731  -0.16000455 -0.63830073 -3.48103625 -2.46303855 -0.9757731
 -0.16000455 -0.63830073 -2.04307115 -0.63830073 -2.04307115 -3.32828305
  4.61176759  3.4112855   3.80301573 -1.76240825  0.49761928 -3.76069643
 -2.32597409  1.61574369  2.2484513   0.99495644 -1.6062476  -1.73588711
 -3.48103625 -2.46303855 -0.9757731  -0.16000455 -0.63830073 -2.6841999
 -4.29204248  3.81514409 -4.73149881  2.53906204 -1.73588711 -2.46303855
 -0.9757731  -0.16000455 -0.63830073 -2.04307115 -3.32828305 -0.31632978
  1.62623391  1.28237531  0.34059095 -0.14476582  2.09681644  0.27851441
  3.49910172 -0.93441267 -2.24776351 -0.91226722]"
"[-2.00194539  1.14661397  2.96748704  0.90308664 -2.88783899  0.49518073
 -1.07654856  1.85505375  0.70330309 -2.69948431 -0.64324414  0.07439388
 -1.62430454  0.59770025  0.7838271   1.48948031  0.01531392 -0.40408669
  3.35401741  0.54194247  1.85714961  0.49518073 -0.53706272  1.48948031
  0.01531392 -0.40408669  3.35401741  0.90308664 -2.88783899  0.49518073
 -0.53706272  1.48948031  0.01531392 -0.40408669  3.35401741  1.14661397
  2.96748704  0.90308664 -2.88783899  0.49518073 -0.53706272  1.48948031
  1.91972166  1.40145835  1.95486972  2.55339467 -2.00194539  1.14661397
  1.14661397  2.96748704  0.90308664 -2.88783899  0.49518073 -0.53706272
  1.48948031  2.96748704  0.90308664 -2.88783899  0.49518073 -0.53706272
  1.48948031 -1.07654856  1.85505375  0.70330309 -2.69948431 -0.64324414
  0.07439388  2.74279007 -0.65016298  2.90617059 -2.57647894 -3.35680743
 -5.08772083 -1.31693393  1.41326089  2.80579346  1.60559388 -1.21803541
 -2.35034933  1.56288197  1.37666844 -0.61330051  1.2492844   0.90308664
 -2.88783899  0.49518073 -0.53706272  1.48948031  0.01531392 -0.40408669
  3.35401741  0.54194247 -2.00194539  1.14661397  2.96748704  0.90308664
 -2.88783899  0.49518073  1.40145835  1.95486972]"
"[ 1.14915601  0.52455072 -0.58470426 -0.48937578 -1.21879305 -2.18331773
 -1.13870138  3.00099049  2.40905062 -1.58689291  3.80500014 -1.58196283
 -0.90077883  1.14915601  0.52455072 -0.58470426 -0.48937578 -1.21879305
  2.2145845  -0.29164743  4.21777569 -2.21892825 -4.8232706  -5.23782314
 -4.11655483 -2.15492994 -0.11724469 -4.95286604 -1.05936708 -0.91807358
 -2.73429794  2.2145845  -0.29164743  4.21777569 -2.21892825 -4.8232706
 -5.23782314 -3.55657387  1.01761163 -3.03761664 -0.68922051  1.05202738
 -3.68053379  1.74184752  1.14915601  0.52455072 -0.58470426 -0.48937578
 -1.21879305 -2.18331773 -2.21892825 -4.8232706  -5.23782314 -3.55657387
  1.23633555  1.18224604 -2.90926632 -2.92347495 -3.22703895 -0.20935607
  0.73996465 -2.24697127 -2.73429794  2.2145845  -0.29164743  4.21777569
 -2.21892825 -2.73429794  2.2145845  -0.29164743  4.21777569 -2.21892825
 -4.8232706  -0.65121742  0.87870525  1.38383252  1.1091415  -1.13870138
  3.00099049  2.40905062 -1.58689291 -0.91807358 -5.39535232 -5.70992917
 -1.68837441 -2.51363239  0.35929331  1.01761163 -3.03761664  1.0713837
 -1.30470647  0.4570528  -0.90077883  1.14915601  0.52455072  0.73996465
 -2.24697127 -2.73429794  2.2145845  -0.29164743]"
"[ 1.47127634 -0.62425306 -0.67854561 -4.53476013  1.26714653 -1.73250549
  3.45767855  0.81183362  2.35314299  3.82934989  0.58796532 -0.65313159
  3.42732263  2.90327862 -2.33218499  0.49647668  0.63872586  2.64681109
 -0.53501427  3.51843465  0.70163688  0.81183362  2.35314299  3.82934989
  0.58796532 -0.65313159  0.70163688  0.81183362  2.35314299  3.82934989
  0.58796532 -0.65313159  3.42732263 -4.29227005 -4.79484985 -1.49320034
 -1.7970167  -0.07758238  1.69078305 -0.22790286  2.70023392 -1.74595194
  2.25076852 -0.75363176  1.47127634 -0.62425306 -0.67854561  2.2758955
  6.38592792  2.03903658  3.47170995  1.16807078  3.41267949 -3.27344098
 -2.16650386  2.90327862 -2.33218499  0.49647668  0.63872586  1.69078305
 -0.22790286  1.1647199   1.69325718 -1.85502204  0.68860074  0.02352675
 -0.65332065  3.5495441   2.22880946 -3.9982494   0.72554049 -3.27344098
 -2.16650386  2.31601403 -0.65332065  3.5495441   2.22880946 -3.9982494
  0.72554049 -3.27344098 -3.27344098 -2.16650386  2.90327862 -2.33218499
  0.49647668  0.63872586  2.64681109  1.69078305 -0.22790286  1.1647199
  1.69325718 -1.85502204  0.68860074  0.02352675  3.51843465 -1.7970167
 -0.07758238  1.69078305 -0.22790286  1.1647199 ]"
"[-1.77856498  3.19891437  4.53533311 -1.16318235  3.07285396  0.0972827
  4.53533311 -1.16318235  3.07285396  0.0972827   3.22021586  0.98854109
  3.63633145 -0.11647595  4.95988998  2.29437187  3.4540547   1.14797974
  4.95988998  2.29437187  3.4540547   1.14797974  4.40345826  6.15939404
  0.79455036  1.83716523  1.06009263 -0.50522637  0.56441584  6.76962996
  4.71104001  4.1886162  -0.77575935  0.37734688 -3.57839166  1.84856241
  4.53533311 -1.16318235  3.07285396  0.0972827   3.22021586  0.98854109
  3.19891437  4.53533311 -1.16318235  3.07285396  0.0972827   3.22021586
  0.98854109 -0.52313086 -2.14048139 -0.66425375 -1.89919849  0.79455036
  1.83716523  1.06009263 -0.50522637  0.56441584  6.76962996  3.40237423
  1.81592195  4.22647603  0.3887395   4.71104001  4.1886162  -0.77575935
  0.37734688 -3.57839166  1.84856241  6.69799826  2.68295332  3.48086973
  1.81592195  4.22647603  0.3887395   3.4540547   1.14797974  4.40345826
  6.15939404  1.29110362  3.56226021  0.37734688 -3.57839166  1.84856241
  1.18188848 -1.28489495  2.73204067  0.4480941  -1.51217512  3.2668695
  5.3097518  -0.70572496  4.83561756  4.85930118  1.3869836  -0.52313086
 -2.14048139  3.63633145 -0.11647595  4.95988998]"
"[-0.43088039  2.90723332  4.56960743 -0.98829133 -2.36136493  0.32861117
  0.55701653  1.14130702  3.61421461 -3.68293055 -0.17299915 -0.72160012
 -2.03744076 -0.43088039  2.90723332 -1.76742745  7.51463776 -2.05768877
 -0.47651105  3.61421461 -3.68293055 -0.17299915 -2.36136493  0.32861117
  0.55701653  1.14130702 -0.47563245 -2.46042463  4.19792743  3.99230151
  0.74150996  1.31460351  0.3188498  -0.69804424 -0.90260714  2.3507838
 -2.75975347  3.16833861  2.77227465 -1.81769467  4.62716716  0.74150996
  1.31460351  0.3188498  -0.69804424 -0.90260714  2.3507838   1.36458291
 -5.69644521 -0.17755199 -1.53579765  0.1562797  -1.76742745  7.51463776
 -2.05768877 -0.47651105  3.61421461  0.74150996  1.31460351  0.3188498
 -0.69804424 -0.90260714  2.3507838   5.28904065  3.04990501  5.15563843
 -3.64171581  0.04690195 -2.799942   -0.98829133 -2.36136493  0.32861117
  0.55701653  1.14130702 -0.47563245 -2.46042463  4.19792743  2.74553221
  1.49611841  2.94727961  1.76779085  2.42524487  7.46879968  1.65720083
  1.4425463   0.80685403 -0.72160012 -2.03744076 -0.43088039  2.90723332
  4.56960743 -0.98829133 -0.43088039  2.90723332  4.56960743 -0.98829133
 -2.36136493  0.32861117  2.42524487  7.46879968]"
"[ 3.75919507  1.31244828 -2.53630481  8.41838362  8.45819976  7.37606897
  6.23601346  0.55850864 -2.53630481  8.41838362  8.45819976  7.37606897
  6.23601346  0.55850864  7.66276316  3.71988504 -4.88541194  5.87792479
  7.75503807  6.45600339  0.51165144  8.47955669  2.9776339   6.80439884
  1.54042613  3.87636108  3.6748543   2.08882839  1.32028034  5.53501659
  3.81408767  9.81962719  8.11270748  5.13293996  6.71054366  6.26101501
  8.58865394 -1.83060167  1.90190961 -1.36897936  3.54311961 -0.47660914
  6.89882356  6.17305523  6.28408399  0.83502308 -1.83060167  1.90190961
 -1.36897936  3.54311961  4.85420737  3.13807669  3.01874113  6.91156046
  1.38038844  7.66276316  5.87792479  7.75503807  6.45600339  0.51165144
  8.47955669  2.9776339   3.00656684  0.83502308 -1.83060167  1.90190961
 -1.36897936  3.54311961 -0.47660914  2.9776339   3.00656684  4.56517261
  5.53501659  3.81408767  9.81962719  8.11270748  5.13293996  6.56891068
  6.17305523  6.28408399  0.83502308 -1.83060167  1.90190961  5.13293996
  6.71054366  6.26101501  8.58865394  2.82259835  2.71464493 -0.86167522
  2.38809129  1.90190961 -1.36897936  3.54311961 -0.47660914  6.89882356
  3.14801318 -1.83060167  1.90190961 -1.36897936]"
"[ 5.89590778  7.34727885  7.48189223  7.55988541  0.64277099  1.45865052
  1.344312    7.62945833  1.88172683  3.01276047  3.12056595  2.91164399
  2.03253839 -0.55599633  5.08042928  2.16888891  4.05809788  3.64109104
  0.35902071  3.01276047  3.12056595  2.91164399  2.03253839  8.08678331
  0.91581988  6.72168918  7.51147691  5.05934262  7.0923662   4.45591954
  8.6173893   8.63737701  4.55818704  8.00739662  7.368469   -0.55599633
  5.08042928  2.16888891  4.05809788  3.64109104  2.03253839  8.08678331
  0.91581988  3.20784187  4.18021085  4.28799589  7.51147691  5.05934262
  7.0923662   4.45591954  8.6173893   2.44136093  0.87952422 -2.46935142
  3.1317812  -0.44275002  2.19255498 -0.40055687  8.9509354   5.62628735
  2.17648862  0.10627242  2.21615082  5.82555686  3.87750474  3.64109104
  0.35902071 -2.15140004  5.89590778  7.34727885  7.48189223  7.55988541
  3.01276047  3.12056595  2.91164399  2.03253839  8.08678331  0.91581988
  0.64277099  1.45865052  1.344312    0.09033512  5.45660207 -0.54539551
  5.10604067  7.62945833  4.46455511  3.18057933  8.63737701  4.55818704
  8.00739662  7.368469   -0.55599633  5.08042928  2.16888891  7.48189223
  7.55988541  0.64277099  1.45865052  1.344312  ]"
"[  9.65058427   7.3685782    2.5418688    8.60460753   5.05232468
   5.50517055   2.43657808   7.00158163   8.37231288  -3.31905097
   0.82997739  -0.58538187   7.49000841  -2.27087465   2.28499806
   1.33997375   9.73624909   1.28351948   4.35164299   7.10729262
   5.28965814  11.57662232   5.44766999   0.58623889   7.82202935
  10.8762164    5.64925714   6.6707536    8.37231288  -3.31905097
   0.82997739  -0.58538187   7.49000841  -2.27087465   3.90236122
   6.1783632    9.44329533  11.57662232   5.44766999   0.58623889
   7.82202935   6.6707536   10.78850518  11.14094846   2.41935623
  11.60431948  10.05862779   9.65058427   7.3685782    8.60460753
   5.05232468   5.50517055   2.43657808   1.89674895   0.48601505
  -3.31905097   0.82997739  -0.58538187   7.49000841  -2.27087465
   1.52145483   7.04198276  12.81363323   8.41283101   3.90236122
   6.1783632    9.44329533  11.57662232   5.8608123    7.50580138
   0.55922022   2.55747763   3.89530004   4.86593966   4.84032148
   9.13168848   9.64019062  10.53655109   3.0556583   11.09721187
   8.14744728   1.40185377   9.65058427   7.3685782    2.5418688
   8.60460753   5.05232468   5.50517055   2.43657808   1.89674895
   7.00158163   8.37231288  -3.31905097   0.82997739  -0.58538187
   7.49000841  -2.27087465   1.36615735   1.66390876   8.00466709]"
"[  2.88624619   1.26668779  10.00918647   8.46430654  -0.592293
   7.45985126   1.72458847   2.6389231    7.74358819   7.12209041
   6.40540202   2.70995636   3.75301243   6.15959429   7.74757514
   5.93256397   6.18952576   2.64121592   1.89162148   1.40322383
   2.64121592   1.89162148   1.40322383   7.61108545   6.12001505
  -3.2761306   10.00918647   8.46430654  -0.592293     7.45985126
   1.72458847   2.33815929   7.83407324   2.88624619   1.26668779
  10.00918647   8.46430654  -0.592293     7.45985126   1.72458847
  -0.87491691   2.90708369   4.52777182   7.15060913   4.05742086
   5.07958616   4.09351897   4.55314541   4.73822387   5.10123895
   1.95597881   1.95051124   2.28593251   0.84308328   3.31956626
   4.55314541   4.73822387   5.10123895   1.95597881   8.82756737
   0.84308328   3.31956626   4.55314541   4.73822387   5.10123895
   1.95597881   0.84308328   3.31956626   4.55314541   4.73822387
   5.10123895   1.95597881   1.95051124   2.28593251   1.40322383
   7.61108545   6.12001505  -3.2761306    1.45645324  -1.17220813
   8.07434313   2.37094148   0.90137807   4.15343594  -0.87491691
   2.90708369   4.52777182   7.15060913   7.74757514   5.93256397
   6.18952576   2.64121592   1.89162148   1.40322383   7.61108545
  10.8222842    2.87288603  10.6812479    9.90042314   6.87602931]"
"[  8.86793866   6.53667544   3.35337882   2.45689749   3.22373735
   4.22043081   7.48419836   7.82955737   7.53264606   2.89938751
   4.2867039    6.12588413  -0.80316486   2.66210601   6.39345015
   7.81852101   4.60160143   5.06997723   7.66779789   9.93537923
   7.31538707   1.32034421   2.8017886    4.00561043   4.00561043
   3.95308538   5.44706934   2.14869714   7.23268112   2.48908965
   8.17278786   6.43089903   6.1068755    7.94105821   7.48419836
   7.82955737   7.53264606   2.89938751   5.01461144  -0.80316486
   2.66210601   6.39345015   7.81852101   4.60160143   5.06997723
   6.1068755    7.94105821   7.48419836   7.82955737   7.53264606
   2.89938751   5.44706934   2.14869714   7.23268112   2.48908965
   8.17278786   6.43089903   5.76265885  10.93292383  11.0149849
  14.16685982   3.99343745   7.08883175   5.25998841   5.6084371
   8.10148933   6.61652457   6.74926014   3.24122178   1.29591945
   5.01461144  -0.80316486   2.66210601   6.39345015   7.81852101
   7.48419836   7.82955737   7.53264606   2.89938751   4.2867039
   6.12588413   6.43089903   5.76265885  10.93292383  11.0149849
  10.23880226   4.60064685   5.25998841   5.6084371    8.10148933
   6.61652457   6.74926014   5.44215303   1.3990736    5.01461144
  -0.80316486   2.66210601   6.39345015   7.81852101   4.60160143]"
"[  5.18580608   4.26846068   3.29315049   7.42337746   0.96591872
   9.49251672   7.42337746   0.96591872   9.49251672   5.73363813
  10.11812797   7.47531705   7.52628945   1.90972269   7.98347554
  -0.14689658   5.61427154   7.75323745   1.93876252   2.80583057
   2.15186342   7.26753996   7.26209646   8.64476359   8.67527008
   1.68880049   5.32060994  10.51545989   6.24887426   2.50417005
   7.40516295   5.56645562   6.01164292  10.01751514  10.97828543
  10.97828543  10.15209174   3.99767902  13.0324982    7.40228476
   2.60377294   1.62863307   6.6944271    1.59160595   2.80583057
   2.15186342   7.26753996   7.26209646   5.61427154   7.75323745
   1.93876252  10.55174232   9.2361532    6.33233906   6.6944271
   1.59160595   2.80583057   2.15186342   7.26753996   7.26209646
   8.64476359   8.67527008   1.68880049   8.684691     2.92836968
   8.45300674   8.33181992   0.46952471   5.25509047   9.70006809
   2.15186342   7.26753996   7.26209646   8.64476359   8.67527008
   1.68880049   1.8306964   11.26631949   2.60377294   1.62863307
   5.0498656   -0.57434045   3.80799173   6.54460744  10.97828543
  10.15209174   3.99767902  13.0324982    7.40228476   2.60377294
  13.0324982    7.40228476   2.60377294   1.62863307   5.0498656
  -0.57434045   7.42337746   0.96591872   9.49251672   5.73363813]"
"[  8.09548633   9.50136889   9.61719592   7.89327077  10.15404789
   8.53653717   8.41273046  15.76747039  13.78594195  11.3541248
   8.94734218  14.46432703  13.56821706  12.09000232   4.21408088
   8.94734218  14.46432703  13.56821706  12.09000232   4.21408088
   3.73545907   8.70737204  13.89219223   6.66905994  10.63545325
  13.78594195  11.3541248   15.76747039  17.59503017   3.72518812
   7.35042572   8.41986781   6.62592976   3.91292068   3.72518812
   7.35042572   8.41986781   6.62592976   3.91292068   9.86141422
  11.82493214   8.67023251  10.16506161   9.4004944    8.39667368
   7.92571118  -0.88970767  17.10658184  12.80570166  15.54895739
   3.08708107  12.99672431  18.18515146  13.95119132   9.24141101
  14.02529224   6.64978358   5.84843377   9.50618505   5.21479145
   3.3546238    7.88087512   7.87624382  10.15404789   8.53653717
   8.41273046  15.76747039  17.59503017   3.72518812  11.3541248
   8.94734218  14.46432703  13.56821706  12.09000232   4.21408088
   8.6661453    1.99607514   3.08708107  12.99672431  18.18515146
  13.95119132   9.24141101   9.61719592   7.89327077  10.15404789
   8.53653717   8.41273046  15.76747039  17.59503017   3.08708107
  12.99672431  18.18515146  13.95119132   9.24141101  14.02529224
   6.66905994  10.63545325  13.78594195  11.3541248    8.94734218]"
"[ 25.96968186  18.79230641  20.23913487  24.01143043  25.91717397
  20.72861128  23.28641207  24.01143043  25.91717397  20.72861128
  23.28641207  29.44733835  26.04809042  21.85706465  24.62170465
  25.12605952  28.07274634  19.46725914  24.7016261   18.80381294
  25.37523691  18.61349867  25.62141121  24.07104214  19.3346851
  19.08923231  18.36678415  24.69333786  26.0540182   21.65017074
  22.94201743  22.89901917  25.72382123  26.94323284  22.21400592
  24.2394009   17.50094601  22.76152966  23.55817591  25.96968186
  18.79230641  20.23913487  24.01143043  25.91717397  24.2394009
  17.50094601  22.76152966  25.37523691  18.61349867  25.62141121
  18.62870078  25.72382123  26.94323284  22.21400592  24.2394009
  17.50094601  24.2394009   17.50094601  22.76152966  25.37523691
  18.61349867  25.62141121  29.44733835  26.04809042  21.54286998
  23.69538548  17.77571754  24.7133249   19.46725914  24.7016261
  18.80381294  20.51003524  23.03033908  22.10602619  18.36678415
  19.46725914  24.7016261   18.80381294  20.51003524  23.03033908
  22.10602619  18.36678415  24.69333786  20.94289168  18.50030031
  29.94049126  25.40024284  24.13183664  23.20882058  22.03436401
  22.60476772  22.01010079  20.9445055   18.17366379  23.85597756
  26.43278559  22.96031149  24.20423027  22.03436401  22.60476772]"
"[ 44.36558261  41.09156314  44.19713172  39.93896779  45.16476788
  47.47811592  47.19558411  46.68740752  41.19784729  46.25183592
  47.00371229  47.17692893  43.88957477  40.30701719  46.95183617
  49.73573119  51.06968057  39.68342144  49.72730473  46.48112875
  47.74339502  40.27726797  45.36858672  48.20185775  44.46889408
  41.6319602   41.60286707  46.87067594  38.94142705  44.58802967
  38.94142705  44.58802967  40.72964105  41.73866761  48.3130072
  41.29071205  41.76134161  44.36558261  41.09156314  44.19713172
  39.93896779  45.16476788  47.47811592  46.48112875  47.74339502
  40.27726797  45.36858672  48.20185775  43.63165526  39.82523158
  42.11808181  35.74779713  48.2756196   46.42411208  40.71327316
  49.28769535  40.71327316  49.28769535  50.16181465  43.26042546
  40.43187406  46.83856502  39.82523158  44.08352353  42.40560446
  40.55181701  46.89218128  46.80050163  47.74339502  40.27726797
  45.36858672  48.20185775  43.63165526  39.82523158  47.00371229
  47.17692893  43.88957477  40.30701719  46.95183617  46.24772034
  44.46889408  41.6319602   41.60286707  46.87067594  48.2756196
  46.42411208  40.71327316  49.28769535  50.16181465  43.26042546
  48.2756196   46.42411208  40.71327316  49.28769535  50.16181465
  43.26042546  49.73573119  51.06968057  39.68342144  49.72730473]"
"[ 54.87469696  52.77061892  63.82082648  56.44966036  57.24141658
