rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 28.80653084  31.12973955  31.12973955  29.81757471  29.91386601
  32.06780829  29.81757471  30.15349923  28.55153169  31.37503143]","[ 4.53545504  0.85019011  1.00007493  6.06310888  0.72712688  7.21283132
  3.48373738  1.63809092  4.14234024  5.49316546]","[ 62.33791109  41.22949711  70.84720175  58.9833647   70.93214396
  67.1617896   65.2970951   51.54985969  68.67531298  68.91591759]","[ 58.12500329  66.40536427  61.83777717  59.82606062  65.99540332
  65.62296762  66.9855989   61.14895676  65.95834223  63.81748591]","[ 0.36544702 -2.32133287 -1.01914933  3.79683383  0.36544702 -2.32133287
  5.87014807 -1.19887154 -2.53176011  5.33276809]","[ 39.19097196  39.20575324  36.33514548  34.54740086  37.4445853
  32.32034393  31.23284189  35.4554743   34.92711878  38.38292997]","[ 29.38279892  37.30837969  36.29781327  32.39674668  31.57223455
  31.45256192  24.96753846  30.36142498  25.94537015  25.68027319]","[ 59.37153019  57.91931439  53.39143141  65.51246219  55.5643754
  59.49126195  57.72704312  54.94956631  62.26284626  60.18815716]","[ 81.02953162  90.62032886  83.44884886  86.81610648  86.72320884
  78.16841444  84.13166563  83.15738326  89.66745473  87.89018039]","[ 42.34340225  44.1936899   34.69883065  46.59650759  35.17089988
  41.61319067  38.29652804  49.42367294  36.14638657  45.44129445]"
"[ 27.94252873  26.00078251  29.01364411  31.05909225  30.45636439
  30.19990506  29.03274278  26.06914955  29.03793324  30.45636439]","[ 3.13800543  4.41271676  3.68285271  6.11423582 -0.28116889  8.88761224
  1.82096779  3.59523376  3.75243543  4.00254083]","[ 69.45843053  66.66799517  68.47430306  54.86637567  60.34502309
  61.67613799  56.27499001  51.54449877  68.60084122  62.50873519]","[ 62.22149924  63.25358513  62.22149924  64.98810938  69.14483787
  61.72669493  61.09326447  63.64669963  65.64448562  60.05412812]","[ 0.27417138 -3.76941452  1.7835285   2.89861164  5.21091116 -1.72916433
  3.62621929 -1.57870898  3.7944295   5.21091116]","[ 36.84650912  31.32794021  37.56449805  36.60378926  40.39376738
  36.72262482  38.37809316  42.11233212  46.03219634  40.19357853]","[ 34.86795358  36.42576988  33.15880148  26.76781585  30.95577295
  34.74363149  28.92611041  27.75948106  39.20153788  27.88505075]","[ 60.50805323  56.38138453  52.32286963  56.39585852  56.97491374
  61.87546195  55.30637388  62.25385647  53.08291226  58.46732275]","[ 87.97833013  87.57038164  89.44821156  89.48058856  86.46023898
  88.49052159  87.46999805  91.53573722  83.71851501  85.81708243]","[ 39.16774005  40.17948221  47.28803826  45.39797986  36.75441868
  40.5356289   33.34425786  41.01052149  39.10413176  40.42394531]"
"[ 28.77476482  31.22441502  33.25875132  27.83270672  32.18990529
  28.31658421  24.79027602  30.51510407  30.7686287   29.04548987]","[ 1.9646882   5.2375172  -0.7962827   4.58127569  2.13372422  5.95125323
  4.78175527  6.02082584  1.50180824  2.65237629]","[ 58.88119934  57.28699837  65.71038681  67.55283391  49.9480781
  59.00721239  55.92351527  56.85435287  61.43730545  71.18479314]","[ 58.86958774  59.02740958  60.91705777  63.22025933  65.90830607
  65.09745777  67.46759268  60.01166519  59.02740958  64.70979999]","[ 5.44384765  0.35473723  1.25830091  4.02840172 -1.73886295 -2.48251326
  8.60796492  0.36622751 -6.48870688  6.79096004]","[ 35.74923539  39.01273788  39.09768014  41.82188462  30.23914282
  37.02944581  41.07543369  34.18261055  31.44968809  40.51641414]","[ 38.45094548  26.65555574  22.46898144  33.83812356  34.37066288
  33.42380925  35.63389972  34.87775135  29.85316757  25.17766703]","[ 62.74958251  63.92275178  59.90363442  57.03489286  64.19954533
  54.02961769  55.68004344  50.09469752  59.64476977  61.3065066 ]","[ 82.97354271  89.48676949  85.39685326  86.29095964  91.18107545
  82.71358584  87.35628589  85.23304965  84.41127745  82.55013655]","[ 41.98568858  43.13429853  38.24065308  41.35021898  40.90614812
  38.15955819  32.39439322  40.61884666  43.48585972  44.40760954]"
"[ 27.92565306  29.88417548  28.1928541   31.24679393  27.18564604
  25.98909467  29.95807597  28.29140021  30.25404642  27.92565306]","[ 5.07584918  3.04336425  4.47912151  3.81844324  1.928565    2.58755414
  0.78847666  2.013055    1.5664038   5.52358019]","[ 68.88836426  64.47488857  58.53950836  61.30767053  57.94814348
  69.92817627  64.13741002  49.79835935  64.47488857  65.41718996]","[ 65.40059415  61.67937271  70.36545833  63.33860093  63.98025037
  61.47768966  59.24546855  61.65673856  62.4568242   64.79155522]","[ 5.96914621  1.52980742  2.80683028  4.44083513  5.49318108  0.30335027
 -1.86107602  2.95427621  2.23120434  5.93489297]","[ 39.38673776  35.91704464  36.98061736  34.27885881  43.9440146
  35.37768875  43.76503867  38.9126403   40.77228097  33.18785091]","[ 34.11949578  40.23585081  33.64018877  35.68344536  31.17614027
  28.18102649  32.87237114  27.60182495  32.48748646  34.40999415]","[ 59.52450023  54.95836273  57.85741641  54.91157915  51.68207675
  61.68701278  51.84840565  60.31120064  53.76123541  56.44543719]","[ 91.96484473  85.49561045  86.61619223  85.6275352   84.94824159
  88.17756725  83.1938787   83.49103559  86.70853741  77.16400888]","[ 48.46944311  45.67912794  33.14272707  37.57318602  44.61621445
  29.95265967  45.04485193  41.00949813  42.78278973  42.77984331]"
"[ 31.140553    28.86666035  28.43081456  28.14408909  29.27666814
  31.39586235  29.46299247  28.0101702   28.4547159   26.45920204]","[ 0.31438817  3.30406653  5.19581981  2.57996651  2.30607545  2.25448479
  4.3474729  -0.61529315 -1.29631234 -1.25672021]","[ 52.63689292  57.60160793  56.21630213  52.91426732  63.44375109
  56.21630213  61.10576577  61.26136651  58.50728503  53.34691509]","[ 64.99756255  62.40061566  64.9967822   67.13738883  59.6237288
  62.45489583  63.21921572  70.33963543  60.86490684  64.9967822 ]","[ 5.75677083  2.59776082  1.00716855 -3.79162101  2.55615312  2.28394871
  0.95408525  2.41479448  0.95408525  2.41479448]","[ 45.56628923  27.39377568  43.08119421  36.40169414  37.11641981
  43.54415814  32.91633775  42.05212693  39.50912242  49.11401514]","[ 29.28490952  31.95374858  30.55466957  44.57361556  27.30453573
  31.5046205   33.11728701  29.58571844  25.04434006  37.97424873]","[ 55.1574267   63.18031712  64.03190047  57.77944428  59.37491593
  57.22679687  54.72098178  56.69343504  56.2791769   60.3471789 ]","[ 80.10792909  85.24993304  84.04911421  87.03395457  86.37753357
  84.86913343  83.39799115  84.90785607  82.44607834  84.31988632]","[ 47.51897896  40.69128614  32.17656385  33.87906323  37.2207233
  35.12064568  45.49176452  28.40420687  42.803397    40.87272995]"
"[ 31.26330425  26.37741034  30.29593727  30.93989477  29.33559052
  31.15881607  30.07907165  29.92844206  31.15881607  31.26330425]","[ 2.39988945  6.59838807  5.25735731  3.66562106  2.82921713  1.24500912
  3.74593872  4.48984264  2.55233386  0.65235384]","[ 61.04368503  68.877158    60.47584967  68.07750273  57.87220982
  54.68953428  48.32982144  60.47584967  68.88402772  62.85601957]","[ 68.2379988   61.39418702  64.25996261  65.45771638  62.96347402
  64.51402583  62.6208885   67.68620453  60.77388174  63.13654419]","[ 2.06508954  4.51152732  0.27016786  4.6560609   2.30219167  5.92753017
  2.71468358  5.88088987  0.27016786  4.6560609 ]","[ 30.96600757  39.65383811  38.17581848  40.9501196   34.42275217
  36.47980133  34.77381604  39.0808857   39.96530807  32.18239481]","[ 27.88274734  30.88203279  35.48965395  35.55467674  40.96144229
  26.81073137  29.9585193   38.02231243  28.95727812  38.70383349]","[ 47.8675065   60.97945595  52.48968862  59.51484176  63.0770958
  63.4440888   60.96150961  55.64928062  57.70077837  55.63016196]","[ 85.96090402  85.89059176  83.7693191   86.74810241  87.04561486
  85.70046614  85.71395114  89.05416586  87.09889913  80.70926734]","[ 32.83253192  40.55867677  44.17132099  45.29684019  32.76188965
  39.96717793  42.35570609  43.24688198  45.86483112  40.0625304 ]"
"[ 27.28038299  33.34264198  33.34264198  31.10670873  30.45162972
  25.75157234  32.07630956  29.14398487  28.03984085  32.6718798 ]","[ 2.99274463 -1.22753258  3.9140566   2.65489389  2.70036659  4.60319188
  6.59948359  2.70036659  3.45497422  1.160849  ]","[ 61.28712871  57.08268378  61.63809736  59.84058946  56.69426948
  66.85005684  66.95257973  61.63809736  70.37477947  63.36539174]","[ 63.68078454  63.32608915  66.35019361  68.81959604  66.57201629
  64.91656992  63.54879132  62.33010547  65.21581262  65.55457561]","[ 0.54829187 -3.19497148  0.23793688  4.87935131  5.86067943  0.23793688
  5.91768004  5.86067943  0.95458258 -0.43407681]","[ 40.71886485  40.37001732  53.70896373  39.98057273  43.37762858
  37.93292476  37.12700926  33.03353037  32.52876339  42.86392429]","[ 23.24336802  32.11030249  29.73383144  33.66057571  39.13470879
  36.94843877  25.40095376  37.15496672  32.70321393  38.01349684]","[ 57.7558063   60.78831855  61.96610364  62.83447945  59.00391432
  60.97776256  49.89706627  50.69319146  61.01098723  58.48168391]","[ 89.57065116  70.55425386  86.33471122  88.92778883  88.32816742
  91.69036361  91.12628058  79.81820209  76.66296538  83.78887421]","[ 42.01432184  48.08403272  40.86886133  39.2366905   32.61242596
  36.72130419  37.65328997  34.37285364  43.24017643  38.76287119]"
"[ 31.37258349  27.78309125  29.76717664  23.9085453   33.0196404
  26.58499638  27.27602073  24.90286227  33.0196404   26.17315589]","[ 3.98557679  5.37791956  4.60251394  4.29846888  5.94705113  8.28902354
  4.29846888  2.96330595  0.2199036   2.874557  ]","[ 67.18968675  64.90530168  60.83720124  68.98499028  66.22732142
  51.82509453  63.30056755  63.76823189  67.21562177  54.61416049]","[ 67.25789864  66.74527946  56.09592451  68.87374268  62.43456678
  69.90851183  64.41566392  61.5690255   64.49449494  71.49813446]","[ 2.46689998 -1.56503335 -3.9253388   2.20160302 -1.56503335  0.12082039
  0.02858271  4.0158927   1.62338924  1.10982073]","[ 33.69059868  35.03982574  41.28025846  45.31329838  34.24367992
  29.66835213  45.22798576  43.97303153  34.86573862  42.70882952]","[ 36.72632609  28.4765103   41.51751416  28.90169439  36.34937763
  27.23736501  35.62215916  27.56941397  36.06251442  27.96007577]","[ 51.37339397  62.20625413  62.25425993  59.26049706  56.26969591
  53.26610689  57.17756151  57.31592486  60.08841046  54.75654182]","[ 79.28857738  81.21347605  82.46624989  80.49836389  83.84721028
  81.34238259  80.51756226  87.5228509   84.1882078   79.58108442]","[ 40.95928365  33.03536093  39.36349924  38.26961333  37.70275707
  31.86774751  40.5867325   37.2064394   38.77098522  44.6347928 ]"
"[ 29.28191572  28.26068441  26.99538253  28.10445649  26.32816312
  27.99106254  29.28191572  28.26068441  28.14559587  29.19749392]","[ 1.80688015 -0.63689519  2.37067837  0.96612976  1.16357663  3.2428385
  3.02132937  2.37067837  4.69185385  4.37046952]","[ 62.13124036  64.32300349  55.09085877  71.14661739  63.62517132
  65.46434419  58.62168886  63.49330052  62.12492032  67.66000657]","[ 55.49339739  68.75625941  63.44119755  61.66440737  66.10104918
  66.36576085  68.57066397  65.24601877  68.5254482   71.6524897 ]","[ 4.88355215  2.67016653  3.49752334  3.03435859  4.51730509  0.74084118
  0.11851048  3.49752334 -6.56308107  6.17875304]","[ 45.76573037  45.60659833  38.96764945  48.3633808   45.68380035
  40.38408145  46.40591375  45.73122877  42.18372949  35.24211116]","[ 33.09078574  30.43730753  41.57931261  31.65263258  28.68610478
  46.44995447  39.74314726  38.04743166  37.83296858  36.12410019]","[ 54.64767025  60.54284997  49.76224918  50.96113808  58.34805045
  54.93803126  55.3920407   54.40271854  55.94581259  58.63486235]","[ 86.19853536  92.65311683  79.02148284  80.72889673  86.71988782
  83.56231837  78.02444926  78.18441804  87.68168312  78.49225721]","[ 30.38423419  40.9150621   39.11260219  36.66476032  45.54005178
  46.31872903  32.57511269  39.43063858  30.6423558   36.5734014 ]"
"[ 30.80778562  31.66586397  32.75847841  28.34071212  28.34071212
  31.70746358  28.57391533  25.49869697  30.68336807  30.91097013]","[ 5.27693261  3.5920333   5.06059394  2.76810725  1.54488588 -2.55504023
  1.07469242  3.77727235  2.37914147  3.4645752 ]","[ 63.57972511  65.78713471  67.05967177  59.04917993  56.74688499
  71.08895416  63.18434836  62.36249102  59.66656108  56.24730367]","[ 60.02837891  65.40090198  68.48345229  66.19489804  59.76767003
  62.87762911  60.61294517  66.46971888  64.45500758  63.600057  ]","[ 6.76927939  6.90032074  1.04818554  1.56632258 -0.67999865  8.79765378
  1.06029783  3.10535476  4.54118245  0.73627861]","[ 41.8695759   36.56380488  41.35642857  38.74882463  43.55853683
  43.52788209  36.67599859  40.07925762  46.89238392  38.37463172]","[ 30.44028524  27.05527594  39.43142073  35.88912659  38.63819827
  42.46948167  45.5166128   34.19402291  40.72206484  36.24586432]","[ 63.57874069  58.56423509  58.31744755  57.16999687  65.3465202
  50.58252851  61.55692131  56.63910148  62.42018007  63.1535846 ]","[ 85.49380862  77.60996461  84.70721261  84.2941728   82.5811432
  85.09000612  87.34265534  87.17579319  87.78037282  83.13419787]","[ 36.10993664  42.46538616  30.87418612  35.13050257  34.20918197
  45.3706066   34.13758501  44.29728146  43.11741163  35.19487977]"
"[ 31.23754831  30.4104107   29.3311796   32.26374029  27.56882187
  28.13781026  25.17481047  30.97647675  31.46801295  25.17481047]","[ 4.14387886  5.25568732  3.50181687  3.99838625  3.75520697  2.84386395
  4.42799935  6.2279195   3.36051541  0.54152665]","[ 58.63847645  66.56062838  65.03524237  46.50636871  66.41560992
  57.22729687  66.45136619  58.41022717  61.58392815  66.14414601]","[ 70.12442068  68.64243686  61.56967297  66.74551639  61.39647442
  66.1583002   64.22685623  62.94576359  64.59824857  68.02319445]","[ 4.03579366 -1.8314273  -0.56378392  0.68168806 -1.05368292  3.69429441
  2.3490079   1.73045694  7.83050126  3.72589171]","[ 38.65993933  44.59658607  39.92319945  36.05018246  35.32704842
  51.71534354  40.64130059  37.33881014  39.84190363  39.90674272]","[ 29.34199909  41.36891948  26.44794972  32.60570967  34.64993033
  47.90318961  28.04160328  31.94684461  47.58544273  34.45369838]","[ 62.31068456  66.28134482  61.85632612  56.40459014  53.54302483
  53.35425744  59.72735282  57.21633298  60.9571636   44.12071376]","[ 81.23111626  63.42553895  89.53619323  78.85800548  82.28025095
  86.60791878  85.84374107  74.75464758  80.51155286  75.91588888]","[ 36.03382846  39.2185901   38.0618788   46.12514806  40.04044389
  38.19477553  30.20446637  39.3788683   28.10517461  47.78973695]"
"[ 30.09746807  26.23312771  30.09746807  26.23312771  26.23312771
  33.19187584  27.38624898  27.34601316  32.51225137  26.83088427]","[ 1.70185307  0.36255914  5.07427136  3.57965108  3.54718374  3.82374517
  4.5042662   1.45671937  2.7342153   0.91279644]","[ 66.75104395  54.9780493   61.07653954  55.82524141  66.45446168
  70.28213403  56.92319238  65.64198399  55.80705188  63.50246553]","[ 55.45170175  65.14611417  66.19591666  67.80523731  67.69090141
  62.48422772  66.17878596  63.89361614  63.08105432  63.57504355]","[ 8.85702894  4.03147396  2.43084031  0.28829781  4.66207847  0.23712931
  6.87781742 -0.29885892  1.04221482  1.5680083 ]","[ 44.57616245  36.74443763  40.04366414  38.54617323  37.89377258
  37.77407603  37.67200064  44.12106341  37.34928377  49.93363305]","[ 38.97212423  38.33967283  33.73122416  37.18553319  40.22019256
  39.73267594  30.29949542  33.99074035  34.46891657  35.54625182]","[ 65.56732027  59.91237541  56.95859661  60.74088921  59.25514066
  50.22478478  67.96004191  61.49507786  57.63964029  62.87905382]","[ 81.1366614   84.00910773  85.06633675  82.72574731  79.40986398
  82.06200615  82.89154739  81.80573628  85.38041628  85.42125065]","[ 45.95938141  36.9960214   36.65727298  33.78183023  36.42823973
  41.29696808  36.72908241  43.85157943  37.60947811  42.6851587 ]"
"[ 29.12873264  25.84990383  29.80590413  28.04545078  34.26778772
  29.80590413  34.26778772  29.80590413  29.75329331  32.9544929 ]","[ 2.05396912  0.44634108  3.75930713  4.37883898  1.70106563  1.07064259
  3.41154704  2.09855531  5.00184825  2.89308355]","[ 57.04261514  69.71585703  68.50675119  59.92851783  45.02517354
  48.92428779  61.70039327  66.8116706   57.34251497  58.0524671 ]","[ 57.57963021  67.39520146  61.0639594   74.80053061  65.09625489
  67.50072737  66.63864307  64.24124306  68.40425492  64.61902916]","[ 0.9767164  -2.51457618 -3.75206308  1.26649234  2.19935121  2.7016699
 -1.82941123  1.03899103 -1.69803488  2.92531726]","[ 41.69650267  39.6765571   50.9404853   37.78253039  48.60980447
  36.02350762  50.11440078  39.63057786  46.27196125  43.06976625]","[ 33.98763801  37.69276378  50.19309036  44.84521563  46.94157655
  35.36190634  37.75935585  34.46557572  25.88619351  30.94616434]","[ 57.38348929  65.83508418  55.89329987  58.44307022  58.90852579
  53.77735278  60.48607165  45.65509521  51.98258368  59.64650938]","[ 75.42910711  79.55330607  78.05494896  82.19357965  85.3765061
  84.25675362  74.71022898  84.41954976  83.46816233  89.13352612]","[ 34.96207655  37.28215189  42.94470915  43.29142958  43.44531602
  34.31529069  39.55448427  35.97048589  36.48005808  35.79079358]"
"[ 25.44130054  28.23422358  27.85333334  30.72884406  29.16023832
  30.43422473  29.29764579  29.16023832  28.6353844   28.47114518]","[ 5.2309593  -3.57727705  2.21160832  2.36020272  6.20810932  4.26993754
  6.77407427  2.15583759  0.48049107  1.42892462]","[ 58.04145635  60.55593859  63.6884323   61.9674178   66.04841902
  61.47914918  59.12446685  61.52958851  59.25237277  66.14469964]","[ 72.29149899  72.39061885  67.61546106  56.9485474   64.22092698
  68.29313193  68.6425363   62.62281808  62.96797204  67.11978683]","[-5.66715524 -1.44905306  6.84463837 -0.31626962  2.81657583  5.37807352
  4.00802851  3.13264108  2.0299131   3.75810888]","[ 42.12138482  52.73594205  43.85819663  45.00916208  43.67186331
  48.81218051  41.94666542  46.06920125  42.75875408  47.63704241]","[ 42.02343899  34.93024555  37.03624299  38.57837686  32.69557372
  41.8938338   37.21789246  35.37236462  47.47259767  30.92372068]","[ 62.07491682  54.74012747  54.96225683  56.65114324  63.00252355
  55.24561637  56.0787103   52.66294922  60.23328766  65.48845037]","[ 81.89264905  87.34062407  61.273583    72.99653066  77.42386921
  73.12249528  78.81692181  84.11822046  76.52560322  72.12453864]","[ 40.3453213   39.81363571  41.17901321  29.80933758  38.05247914
  39.52901932  41.50035527  40.59019896  36.22445886  45.30419732]"
"[ 30.22890761  31.03407203  30.23059031  24.77799252  31.3436317
  30.20575321  27.84221164  26.76237381  31.03407203  28.61294019]","[-0.10737763  2.08100504  1.40782612  3.36692121  1.40278124  2.24174429
  2.30809112  6.84937542  1.67480865  0.51506487]","[ 60.340787    46.55366567  69.37709353  60.20633147  56.76713655
  54.41322694  61.49433178  67.43482981  62.29381095  66.52285538]","[ 68.46591266  65.75737383  66.31901172  57.5300276   71.40549406
  67.64344293  67.90908614  67.88970065  66.24471288  64.00670512]","[-0.93871179  1.98296294  0.66846021  6.84399142 -0.4054804  -0.93871179
  0.13887054  3.57562556  2.66978136  3.44758329]","[ 50.6574535   43.05945308  55.97386483  43.96548801  42.36502665
  40.1723281   40.401061    48.72621471  49.70179797  54.70275024]","[ 38.58600067  47.47456899  41.1002332   33.28645682  54.94665835
  24.80171707  39.18501698  39.55228134  41.45581085  46.40306414]","[ 62.69882413  64.73796415  64.70361232  53.99062267  56.60336664
  62.3802347   54.66402306  55.85679947  60.79175036  56.66311097]","[ 78.67458029  84.0209767   84.743099    81.20534602  84.21372878
  88.12974088  82.76111703  83.312545    77.41839929  84.0161344 ]","[ 36.0521357   45.23358793  31.39076099  44.28684153  27.30237953
  29.58786004  39.83606511  33.24551983  25.41433367  37.18930397]"
"[ 29.29312348  31.05370709  30.36207393  27.35724941  26.86920955
  30.68946239  30.42851484  27.20412481  32.29274381  29.04173777]","[-0.48107233  5.11103948  3.42847249  3.86722823  4.97620916  4.02206033
  0.53616778  4.325336    1.11040085 -1.10891556]","[ 69.84836849  65.85427251  56.55076303  50.47818383  61.37699643
  60.45753763  60.64658111  69.02035386  59.93292358  54.6698158 ]","[ 62.48820543  63.60154201  70.92293746  68.90585199  64.60820909
  68.79360952  69.33306528  67.41849327  62.35883864  67.76398283]","[ 1.28215261  0.72904374  1.31334698  7.78179659  2.99002791  1.13219688
 -0.32547326 -1.70854834  1.97782416  1.31334698]","[ 43.79699368  41.44199576  51.85805716  48.41030275  43.36180127
  48.28739624  41.42060053  39.03129561  33.43242871  38.38886118]","[ 33.50171145  44.18921113  35.68970802  32.34136211  34.8852671
  46.37416366  37.64586231  40.24530822  36.06469116  32.88247534]","[ 51.55751255  57.7418795   55.84736922  59.05908765  54.8185512
  64.37808623  58.24640511  56.42195299  59.83664351  63.74258905]","[ 81.43886876  80.92783397  81.46868596  78.74747001  78.09078668
  73.71404617  82.14261553  79.78187698  78.96391835  83.60024083]","[ 37.15371692  40.42941551  37.86856581  24.47186694  40.55110281
  46.06723174  38.23007628  38.31014024  29.32603649  35.65373906]"
"[ 27.00335052  26.91330749  31.40018423  26.91336423  28.31775857
  24.95858287  27.72483273  26.52696426  30.73005834  29.79335184]","[ 5.30531416  3.67458037  1.17830386 -1.67424696  4.56993379  4.37466102
 -3.4429394   0.01762877  3.76708938 -1.09393219]","[ 49.29292734  54.19327633  56.62386644  58.78069863  62.8221927
  56.36484311  64.81666117  63.87970335  58.89180128  59.2154471 ]","[ 70.52543455  61.8598946   63.1950236   67.44263533  63.42712159
  65.71151538  65.50443869  62.20885407  69.59370278  67.26630013]","[ 3.73478811  4.35094545  1.17338091  7.75966583  1.43888295  3.08081823
  7.75153406  2.8771207   2.03199297  1.43888295]","[ 53.5306342   38.89341975  36.92209233  59.07490894  49.75141134
  44.86963093  39.81809675  38.01509452  42.52346215  38.51242976]","[ 41.82845271  42.30870491  51.22864788  37.33660344  37.49833036
  47.22795137  30.39930867  38.44199974  38.15201264  44.1052549 ]","[ 59.33908262  63.78239621  58.61970247  57.62872322  61.42146065
  52.2395348   60.98436536  55.44606691  55.63173307  66.1182022 ]","[ 82.20891692  86.04596659  80.25079252  83.93467487  83.51492853
  84.89009503  85.07632608  81.76198812  83.6102379   71.92660159]","[ 33.45707518  38.36995887  44.4393464   35.42151047  37.98345559
  41.03024369  36.0251562   34.60647701  40.21340853  37.12164246]"
"[ 29.96689383  26.88818844  29.44505867  26.48556452  31.61811306
  31.37407907  29.44505867  26.48556452  28.49805231  26.26197503]","[ 4.26676308  6.18121415  2.30735504  6.45893797  3.68159908  2.08125337
  2.79714618  4.09486759  2.01242981  3.64991344]","[ 58.37310263  68.26564123  65.72845599  62.83300165  66.0344708
  52.73893098  63.86497312  66.22368277  57.29887633  62.43404445]","[ 68.63862142  62.07991654  68.99913844  71.6158199   70.97005416
  66.55769193  69.01242553  59.74746509  63.87481494  68.23886351]","[ 3.14189178  1.30599563  3.75725236  3.14189178  5.8567025  -1.21085978
  3.70980151 -1.64155173  0.09858507  0.73975217]","[ 45.7236967   48.09376895  51.20437584  44.68473628  39.71935738
  45.46415635  48.17473645  40.36063113  40.92169589  54.64406185]","[ 44.99894255  36.6228912   42.39618171  31.3648265   40.23890978
  37.52163072  41.84856342  43.77717927  47.37760381  34.36478437]","[ 57.96872075  63.63523771  46.96596826  65.93476053  63.33260395
  64.17568028  59.61586633  56.82236535  58.65153992  63.22507683]","[ 85.12762721  89.33216831  83.91858074  84.18768724  85.39101964
  77.23956065  77.68045496  82.09410132  82.40891395  76.06503671]","[ 28.37541259  33.51779976  30.11851671  26.09491255  43.2204427
  32.33833384  40.73938309  34.41321394  35.81275994  36.00709574]"
"[ 28.61709518  29.25731716  28.60130705  27.71498804  30.36585169
  30.225619    31.77454297  26.92966683  26.0561696   31.77454297]","[ 2.18424193  1.993426   -0.08244148  4.27853998  5.39588961  4.7897867
  1.12539903  4.98112223  3.40880785 -1.49300018]","[ 51.99321315  47.69774564  64.06990719  67.2757905   64.70617413
  62.84235444  51.35655819  64.4914518   66.36849639  58.50115448]","[ 69.47244518  63.1745758   66.96866728  69.32499476  65.86938855
  70.59819085  66.95727316  71.5960394   67.47821109  73.98283121]","[ 1.31830261  0.74433943  0.74433943  4.33547474  5.48638751 -0.65507952
 -1.20673652  4.77530858  4.77530858 -1.73798532]","[ 56.72215498  45.48383732  44.65665878  48.3085906   49.95033215
  37.96938311  40.7084764   52.89699636  56.7638239   47.25044798]","[ 39.70263474  55.74658154  33.4488164   47.42981088  43.29633015
  54.41006499  33.69806173  32.06051362  37.25518898  37.56604588]","[ 50.34486143  48.12918779  53.25550506  50.50174322  59.00072565
  52.00210045  62.65581912  58.73873786  57.35822118  61.90132782]","[ 80.77920588  77.1943702   78.54128535  86.36813471  87.1422307
  72.63696283  84.92341072  85.59147716  79.5410908   85.24092898]","[ 28.88866884  42.37026173  37.98397741  33.18684095  25.84657778
  31.7440975   34.25642568  31.26865079  29.26052826  39.1886644 ]"
"[ 31.51632146  28.96191405  26.51328795  27.12934237  29.20857225
  29.65389062  26.8287831   29.18719604  28.96191405  26.51328795]","[ 1.90822878 -0.95953935  4.37905369  2.53352341  3.58568344  5.88876305
  2.06498647  4.84976971  7.90918927  5.90422703]","[ 51.92053137  63.09395096  64.41089657  66.89001397  60.04287154
  68.93564133  59.89300444  51.39601882  60.87123614  54.62340927]","[ 65.73633219  67.29795928  70.85781925  75.37540163  63.4350771
  67.55088338  70.85781925  75.37540163  65.73614708  66.00705105]","[-4.06830457  3.27405165  1.42516798  4.06997405  3.74568923  4.35487354
  6.11949704  1.36548402  4.33292099  1.25448118]","[ 52.02264848  49.42775604  50.59859167  46.75113589  52.17863094
  49.79907325  42.3903791   49.11178232  46.7992288   50.18189914]","[ 44.10210803  48.41435031  41.53842237  41.60930922  42.34933616
  46.57637422  24.49994583  45.48411609  33.73949294  33.91253144]","[ 54.26277789  63.74086652  63.42901188  57.18269339  62.74351842
  46.40866439  60.86459617  51.18212986  51.65497202  61.22386843]","[ 76.55107184  76.59239373  85.83144655  74.90586021  88.18173648
  81.41565905  78.98057425  70.15000384  85.32045613  83.81816301]","[ 39.38588189  42.52589916  35.49978334  32.43339781  37.10228658
  40.3623559   35.41707452  29.78009181  41.02540003  33.1719766 ]"
"[ 25.9063067   29.91301576  29.53625519  29.54894434  26.80130288
  28.58084692  31.29312433  28.92879374  26.75667796  25.68503886]","[ 6.10641555  3.81691229  0.99967033  0.6088818   2.15049987  1.70974779
  1.17505556  2.29529733  3.31307611  4.83578899]","[ 68.99920622  64.9766206   69.03858196  51.26062552  55.48073492
  52.90551548  64.93352515  62.88821309  55.26453527  62.85175259]","[ 72.17453862  67.42686529  74.13051631  70.22158215  74.13051631
  70.22158215  70.7061474   71.13116724  67.305634    67.71910634]","[ 2.0132597  -1.06344237 -1.79926644 -2.43057238  8.44179231  0.38268328
 -1.94972825  2.85411294 -1.09110855  2.08628788]","[ 54.42284195  33.54896408  44.13141808  50.81456926  46.5396443
  51.81228585  37.08702704  53.92860598  57.47981591  52.00254001]","[ 49.0689425   34.79042435  45.56693733  44.00318946  42.1736547
  34.0816329   40.80091847  45.40669362  39.92672163  45.83034798]","[ 58.86635125  46.00791665  65.10734595  62.37310246  56.45120237
  59.79361033  66.01365254  48.37218882  56.81340512  57.88176474]","[ 78.39800718  79.59761092  85.66633192  82.89636161  82.86377316
  75.87335435  81.24872109  82.2816297   81.3086818   73.12930938]","[ 33.80873914  37.58468471  33.68125268  35.49094558  31.44190246
  32.21223584  39.72354529  31.92940162  28.88526909  25.06282451]"
