rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[ 227.47117793  231.20292526  249.70683065  245.52146036  231.20292526
  249.70683065  245.52146036  233.65379831  249.70683065  245.52146036
  233.65379831  255.54663753]","[ 219.28661403  235.79306837  204.55013306  222.97127187  214.30212805
  238.43093975  228.19313432  219.28661403  235.53005646  200.63690053
  215.81635699  214.30212805]","[ 275.20337841  253.06492719  287.69690423  249.26836839  196.77764598
  248.13587804  258.35692951  268.62111039  248.13587804  258.35692951
  268.62111039  244.69844813]"
"[ 220.85258337  239.0444118   263.43273931  230.79985344  239.0444118
  263.43273931  230.79985344  250.64385599  227.4343737   220.85258337
  239.0444118   263.43273931]","[ 182.35672656  215.90478637  203.57485041  215.45296542  235.81290296
  206.79382852  220.71814322  236.58367998  236.58367998  201.63548309
  241.29197674  182.35672656]","[ 270.95817819  240.43668064  271.92695634  271.03107074  214.97170387
  225.75842051  213.64870115  239.5280904   244.94077357  270.95817819
  240.43668064  271.92695634]"
"[ 242.68370152  216.49808905  233.35149679  161.38189719  223.42616054
  242.68370152  216.49808905  233.35149679  216.49808905  233.35149679
  161.38189719  252.31960074]","[ 224.99997824  208.41942868  245.49957317  214.91425735  232.25869886
  196.20648594  231.19769437  224.99997824  198.54491905  217.95824546
  199.99556083  232.25869886]","[ 260.45038728  244.51503636  273.18860816  244.63037581  244.51503636
  273.18860816  244.63037581  276.46921593  266.02873137  270.79650449
  269.46496922  274.54686059]"
"[ 233.49519082  228.95195641  249.26888452  207.45486356  255.4684241
  233.49519082  228.95195641  249.26888452  214.58040188  255.4684241
  233.49519082  228.95195641]","[ 222.97185803  204.98587146  210.56203677  241.17808893  222.05068841
  256.39103915  201.31144615  222.97185803  209.07399556  203.36887426
  220.36174588  222.05068841]","[ 290.44143742  306.3187148   275.47260248  266.95373233  260.62216871
  273.56995372  265.23638375  270.88613168  306.3187148   275.47260248
  266.95373233  261.84875331]"
"[ 186.98809855  202.69851766  230.50362776  180.11742316  250.49326829
  186.98809855  202.69851766  230.50362776  256.27068854  250.49326829
  186.98809855  202.69851766]","[ 238.0535137   228.63936478  231.7438555   203.00710474  203.00710474
  207.43655192  216.6341223   184.32531054  184.32531054  244.74895388
  200.65659909  225.82337011]","[ 254.0403998   292.73279285  257.35942007  231.29532404  269.5068407
  254.0403998   292.73279285  257.35942007  241.31143435  284.87092073
  254.20288974  271.3183464 ]"
"[ 252.04945591  274.63505401  246.13490974  222.23943282  255.60374083
  245.80874698  252.04945591  274.63505401  245.80874698  252.04945591
  274.63505401  246.13490974]","[ 212.21604662  217.59571238  204.44380964  213.66922395  203.08280042
  226.50222068  209.73226439  212.21604662  213.66922395  209.38732986
  221.7876013   175.1184864 ]","[ 294.02144237  264.24330318  288.31475497  304.65971322  238.00063766
  278.10133791  281.09427666  268.80376216  278.10133791  281.09427666
  268.80376216  270.48927189]"
"[ 231.81031205  234.80507094  213.63392689  207.00331736  213.63392689
  207.00331736  277.87681383  258.35391483  234.80507094  213.63392689
  207.00331736  277.87681383]","[ 205.95362435  185.3736069   234.50664416  232.19476657  210.88674134
  226.22995426  178.22835756  205.95362435  212.9530817   210.0110551
  194.26615603  210.88674134]","[ 287.53535002  265.53095771  290.5930325   263.02307605  273.32242844
  281.18284223  261.40698449  237.73060582  276.74110859  287.53535002
  265.53095771  290.5930325 ]"
"[ 270.24036594  261.53470529  217.09749551  269.30624834  261.53470529
  217.09749551  269.30624834  233.70445895  275.3249169   270.24036594
  261.53470529  217.09749551]","[ 208.6638733   202.06468065  199.57145965  221.14760755  236.68338299
  156.90088257  201.92012073  174.62009563  174.62009563  197.79311351
  223.99093055  208.6638733 ]","[ 264.32902565  280.21100631  251.42046902  287.40617823  267.16868245
  272.15739274  248.51821816  283.58058253  272.15739274  248.51821816
  283.58058253  277.68369518]"
"[ 245.27838281  191.87565838  196.7890848   227.14531925  191.87565838
  196.7890848   227.14531925  213.18551985  196.7890848   227.14531925
  213.18551985  225.89426034]","[ 171.1402453   204.71421813  217.95414903  230.0603651   168.72968606
  194.39538292  200.886785    171.1402453   205.43259179  226.33071353
  179.38125375  168.72968606]","[ 289.76916868  272.48431539  281.62516681  300.8490555   242.04766034
  284.58013066  251.63802783  285.16315993  277.31407005  242.04766034
  284.58013066  251.63802783]"
"[ 251.24823103  268.62650048  213.13128016  243.14122431  268.62650048
  213.13128016  243.14122431  235.72089618  213.13128016  243.14122431
  235.72089618  252.23196021]","[ 205.95567539  230.66843058  166.95430952  213.30288516  213.30288516
  219.28867288  228.24035785  179.18127778  179.18127778  167.35202671
  233.32465545  231.96627723]","[ 268.63344792  286.54222278  282.99699497  263.99667645  286.54222278
  282.99699497  263.99667645  272.59498403  281.57377157  267.64621575
  251.16155933  267.15254297]"
"[ 182.05875682  190.00941171  250.60571759  239.00269707  190.00941171
  250.60571759  239.00269707  250.46280205  250.60571759  239.00269707
  250.46280205  244.01316871]","[ 203.25317608  237.45421444  211.40862967  219.29411511  219.29411511
  214.04472006  229.63264844  176.39808583  176.39808583  218.09100497
  204.25107766  200.7803656 ]","[ 303.64495454  271.84109057  246.2159751   296.57242664  274.95061841
  303.64495454  271.84109057  246.2159751   292.92867319  286.40678005
  278.09667255  259.91656056]"
"[ 269.31178025  226.75891598  264.24400655  249.44551183  219.81623186
  255.57658736  269.31178025  226.75891598  255.57658736  269.31178025
  226.75891598  264.24400655]","[ 243.98309212  180.79935391  180.23936966  152.55135927  214.61960312
  195.5379125   217.1199055   243.98309212  238.62568359  205.81074598
  167.89031031  214.61960312]","[ 277.95753053  268.8481333   257.96064824  274.91851049  291.24449067
  264.97551272  251.20211724  282.22686491  264.97551272  251.20211724
  282.22686491  275.30376821]"
"[ 257.22500682  291.1197472   229.00354286  274.35472359  291.1197472
  229.00354286  274.35472359  266.11773623  253.42484856  257.22500682
  291.1197472   229.00354286]","[ 241.99181471  191.96422498  228.48524687  197.61373146  197.61373146
  189.49964254  191.96753594  239.92684058  239.92684058  216.70778088
  228.03316629  176.56131794]","[ 258.88059057  277.07408823  274.47618259  282.98142053  291.50240646
  272.92090968  272.44138002  289.26335835  273.69004586  258.88059057
  277.07408823  274.47618259]"
"[ 260.46040474  266.44809737  272.83834276  234.80252414  266.44809737
  272.83834276  234.80252414  240.69762189  272.83834276  234.80252414
  240.69762189  255.5186562 ]","[ 219.41432359  205.01171997  189.29093001  216.45804159  216.45804159
  163.90045991  222.73401328  242.63028864  198.28713603  139.04979358
  221.99722878  219.41432359]","[ 270.08629648  284.83516995  262.05939028  278.96500921  254.74526122
  251.88105535  263.63108839  256.0382339   298.93301578  270.08629648
  284.83516995  262.05939028]"
"[ 266.80679113  229.07223841  223.77131066  264.38553484  229.07223841
  223.77131066  264.38553484  268.7709944   269.05491015  266.80679113
  229.07223841  223.77131066]","[ 175.07657406  226.13949892  245.64640996  189.56327144  189.56327144
  193.63918359  253.22281186  246.82730382  224.75188932  154.04321061
  196.80001452  175.07657406]","[ 265.23993976  266.89401801  265.11071587  277.53189928  266.89401801
  265.11071587  277.53189928  304.5486179   303.48601331  289.51135914
  242.65495022  309.94765431]"
"[ 253.83000557  273.32208101  206.03426202  260.01555681  206.03426202
  260.01555681  240.85497743  166.82347685  273.32208101  206.03426202
  260.01555681  240.85497743]","[ 219.40553536  267.08259932  254.46218757  217.56396293  193.01867997
  227.81607663  175.0879354   219.40553536  217.56396293  191.12727361
  213.77632078  199.19803373]","[ 266.45840233  269.04865528  266.92205834  269.83379712  286.46636578
  268.0148398   273.92357824  315.77461979  268.0148398   273.92357824
  315.77461979  281.57667132]"
"[ 232.90134465  253.33728059  251.66395695  267.79701781  253.33728059
  251.66395695  267.79701781  254.25269033  224.85630273  232.90134465
  253.33728059  251.66395695]","[ 237.24675277  217.81990215  252.95480166  215.92843817  215.92843817
  221.96518108  240.90209764  225.66659659  221.39414866  223.76032534
  206.81658225  237.24675277]","[ 272.47351993  237.77648712  261.09781735  303.36939448  278.5494187
  274.22039654  269.26410642  272.03287446  274.22039654  269.26410642
  272.03287446  286.07635037]"
"[ 280.67139023  262.40586426  259.11942336  250.07280672  234.06899373
  212.66870633  280.67139023  262.40586426  212.66870633  280.67139023
  262.40586426  259.11942336]","[ 234.07661716  239.95397894  225.65582967  207.59648812  207.59648812
  236.73141694  235.93441191  208.73022272  203.52701848  240.92113536
  211.93573152  234.07661716]","[ 256.90751763  286.43942201  278.15429703  294.47745461  286.43942201
  278.15429703  294.47745461  290.72174349  281.89170284  290.19723629
  315.98388829  290.77540986]"
"[ 226.5505471   229.62397796  222.23201102  253.9910788   222.23201102
  253.9910788   232.24540411  205.65003816  229.62397796  222.23201102
  253.9910788   232.24540411]","[ 210.89465046  238.65476326  212.88853295  237.30273274  256.29738345
  229.40979213  202.17175229  210.89465046  237.30273274  211.56735187
  232.61215572  233.0230177 ]","[ 247.19035472  291.49350525  258.76933795  274.77352165  264.22535339
  247.228154    272.28624456  253.12730886  284.77927247  247.19035472
  291.49350525  258.76933795]"
"[ 212.0398418   228.54415545  273.07279461  292.36794228  285.12945985
  271.63109391  212.0398418   228.54415545  271.63109391  212.0398418
  228.54415545  273.07279461]","[ 244.08675803  221.35298172  240.42962128  237.93424506  237.93424506
  242.64776358  247.11126635  230.84954348  230.84954348  228.0235185
  222.46132166  240.72744054]","[ 287.77035309  278.90285539  300.62264207  294.64326923  246.06525969
  280.24292851  275.88254114  287.85328519  260.69862348  246.06525969
  280.24292851  275.88254114]"
"[ 237.72769626  235.25555688  272.77206495  219.0296793   249.80084137
  281.45469647  237.72769626  235.25555688  281.45469647  237.72769626
  235.25555688  272.77206495]","[ 226.03744186  211.62848346  234.39688174  230.50739607  249.50603212
  252.40500508  233.30292855  226.03744186  230.50739607  253.3813098
  238.39165538  215.45267652]","[ 263.76780605  278.78572505  266.19399031  264.10514434  300.07212006
  291.60159161  288.15028224  287.29814903  291.60159161  288.15028224
  287.29814903  292.92898758]"
"[ 254.98847152  233.59184207  267.85237736  238.9318109   267.85237736
  238.9318109   269.59174945  281.87307643  233.59184207  267.85237736
  238.9318109   269.59174945]","[ 223.46021676  259.48667663  231.94656305  239.74100722  210.24716709
  218.93138829  218.93298286  244.64226892  239.74100722  236.64394781
  240.16253536  210.24716709]","[ 298.05695567  278.73190555  257.19612636  269.5425542   285.31504788
  298.21868712  274.35250333  284.26732355  290.4228659   285.31504788
  298.21868712  274.35250333]"
"[ 258.83048567  257.92604709  293.28603884  246.93773986  293.28603884
  246.93773986  264.91983953  244.55052845  257.92604709  293.28603884
  246.93773986  264.91983953]","[ 226.79372629  224.81089424  237.99277981  202.56797476  225.23172707
  224.36118293  253.70769979  226.79372629  240.0461488   224.63639907
  238.69204024  225.23172707]","[ 248.90339502  299.13022819  275.1447721   286.16581489  284.61560835
  286.28793032  286.50163613  297.37711665  297.7281551   284.61560835
  286.28793032  286.50163613]"
"[ 301.99422761  281.26931481  234.59434995  243.60551409  247.7900554
  301.99422761  281.26931481  234.59434995  281.26931481  234.59434995
  243.60551409  282.4073157 ]","[ 230.38771048  197.15322193  218.76550189  235.61170676  227.24258089
  255.94064263  227.0849025   230.38771048  211.93928212  243.57517585
  214.89262014  227.24258089]","[ 273.67171303  290.13075568  293.76951612  302.50625008  287.51286217
  296.29654124  294.1892314   292.87442191  270.38525378  287.51286217
  296.29654124  294.1892314 ]"
"[ 233.78850711  257.20077332  277.01875366  252.46499667  249.49367879
  233.78850711  257.20077332  277.01875366  257.20077332  277.01875366
  252.46499667  259.84291251]","[ 234.76781042  225.05616262  241.10502948  220.13645086  220.13645086
  222.69119758  235.44804449  204.19459118  204.19459118  216.35554036
  223.97913599  234.84586541]","[ 297.63023625  272.51810924  290.86965745  296.09301768  287.93573035
  290.91078028  298.18324921  254.58752403  281.30678409  287.93573035
  290.91078028  298.18324921]"
"[ 298.61370457  264.50132063  262.40598409  289.85744489  220.62089298
  234.56374853  298.61370457  264.50132063  234.56374853  298.61370457
  264.50132063  262.40598409]","[ 258.48244602  255.91426921  259.50476791  226.20060834  221.84125773
  235.48925154  228.0255568   205.34460245  205.34460245  222.37582535
  220.00964904  258.48244602]","[ 274.18797213  293.55380298  288.18488727  263.95753483  294.27149207
  299.78348564  281.49074374  276.36939964  272.40783157  274.18797213
  293.55380298  288.18488727]"
"[ 237.78008886  253.67718948  272.55140899  245.35861831  272.55140899
  245.35861831  230.10893235  275.12031966  253.67718948  272.55140899
  245.35861831  230.10893235]","[ 242.09507976  238.28513632  224.32155911  183.09618622  222.34364862
  250.2052014   216.44884764  242.09507976  231.85087532  234.61342729
  250.63095476  222.34364862]","[ 269.77601348  281.30885747  290.42686835  270.99902638  273.07658098
  274.20763963  302.23834414  296.63205858  281.30885747  290.42686835
  270.99902638  298.10501559]"
"[ 246.70173225  266.3882751   297.49591928  280.45779217  266.3882751
  297.49591928  280.45779217  298.90520601  271.00434996  246.70173225
  266.3882751   297.49591928]","[ 256.33738443  200.42920346  255.21697793  243.01115335  243.01115335
  241.91925764  210.08123234  232.88210096  232.88210096  241.47155498
  203.57483469  200.4309968 ]","[ 301.94854264  290.26495301  296.76735413  287.81183751  286.97282351
  282.74502638  282.19096642  271.20767618  290.10349959  301.94854264
  290.26495301  296.76735413]"
"[ 236.90556009  266.10535614  276.51871144  240.27637645  276.51871144
  240.27637645  264.11438701  273.97713945  266.10535614  276.51871144
  240.27637645  264.11438701]","[ 256.719996    202.04178595  202.58183886  234.268429    221.59627562
  229.39410907  231.20335499  256.719996    234.268429    242.77483908
  246.61754697  209.72267974]","[ 321.46940236  296.79493209  292.53092166  288.66671634  296.79493209
  292.53092166  288.66671634  287.45879479  294.63860039  279.20039461
  277.16307763  293.64634691]"
"[ 278.54578714  243.87077937  266.31018213  292.67933218  258.08298941
  278.54578714  243.87077937  266.31018213  243.87077937  266.31018213
  292.67933218  279.0808136 ]","[ 260.16271427  259.91547873  216.11660878  235.20729061  240.97513393
  234.79119748  236.29376626  260.16271427  239.73387597  229.6875041
  214.24982054  240.97513393]","[ 306.1407678   287.77716153  275.65458775  278.29543054  307.55984729
  295.04208694  283.19600204  318.36443561  316.67674137  306.1407678
  287.77716153  275.65458775]"
"[ 238.65307952  255.60673792  267.6677374   258.45416076  267.6677374
  258.45416076  275.76148739  248.35935275  255.60673792  267.6677374
  258.45416076  275.76148739]","[ 244.97497674  213.00730156  239.62178832  232.93124022  226.86845922
  207.05213218  199.32456479  244.97497674  232.93124022  215.70722672
  221.7322345   229.64648238]","[ 291.90054844  285.88168097  282.81344941  282.44928954  294.06025981
  285.29139491  271.90035039  309.89238139  285.88168097  282.81344941
  282.44928954  285.99293063]"
"[ 302.10477925  286.01916835  281.95245814  281.43029775  281.95245814
  281.43029775  264.11865109  235.05341893  286.01916835  281.95245814
  281.43029775  264.11865109]","[ 218.50687914  211.82062895  226.74585434  207.20219941  201.06738889
  236.78921627  220.2104027   218.50687914  207.20219941  230.08804369
  229.10660642  237.9738061 ]","[ 293.19783251  312.69033911  286.26322722  291.96042365  288.33690693
  293.19783251  312.69033911  286.26322722  286.97100701  301.93373983
  279.36065899  286.34398819]"
"[ 278.35182605  263.13203324  263.61504779  262.04741484  263.61504779
  262.04741484  249.13223267  282.33110573  263.13203324  263.61504779
  262.04741484  249.13223267]","[ 229.21043417  237.59765091  243.18475235  222.97375858  247.6903405
  214.04482494  233.36876044  225.10897844  225.10897844  248.20526714
  236.49939875  229.21043417]","[ 290.09579041  291.90766359  271.3258753   300.33252784  291.90766359
  271.3258753   300.33252784  302.49645228  254.89907168  258.20000885
  291.65455174  299.72815669]"
"[ 280.48051235  300.30125194  297.60083115  274.45608026  300.30125194
  297.60083115  274.45608026  269.29322147  297.60083115  274.45608026
  269.29322147  267.19939651]","[ 252.2215326   258.48450158  232.82261707  250.11603775  250.11603775
  233.61444553  225.30483629  221.22080303  221.22080303  196.70015792
  242.83534141  198.52513497]","[ 293.52652397  287.38753781  299.25515439  288.24742902  294.5687955
  293.52652397  287.38753781  299.25515439  272.41844171  276.61062195
  296.15783648  278.69786189]"
"[ 274.19846529  218.75097987  270.05138843  254.43444905  218.75097987
  270.05138843  254.43444905  244.55043795  262.45684783  274.19846529
  218.75097987  270.05138843]","[ 218.47903977  229.92722059  208.43493025  255.94006616  255.94006616
  215.62625348  214.46905267  208.4255666   233.14549986  205.05118402
  225.15756334  218.47903977]","[ 299.03337291  297.17395184  284.88153104  296.9289595   277.79924825
  279.39974907  298.38371405  273.21296591  292.02565774  299.03337291
  297.17395184  284.88153104]"
"[ 237.81254762  238.10588909  260.05906141  268.42826146  260.05906141
  268.42826146  260.22213772  242.53694286  238.10588909  260.05906141
  268.42826146  260.22213772]","[ 259.16539572  221.67194754  240.18593252  208.80414311  208.80414311
  240.62994294  237.02647591  220.23091048  220.23091048  218.45954772
  217.1619765   233.93954357]","[ 296.03198049  278.26090111  296.92563897  304.8678278   312.83942629
  300.49776247  271.83463362  269.0381287   300.49776247  271.83463362
  269.0381287   288.3892639 ]"
"[ 261.99511921  261.87573293  280.12562504  247.05391018  280.12562504
  247.05391018  260.71794912  278.89550418  261.87573293  280.12562504
  247.05391018  260.71794912]","[ 235.32815541  237.43123693  254.29384481  248.7693656   265.47642318
  237.16637226  229.9136023   215.02080411  215.02080411  240.10422107
  226.23146203  235.32815541]","[ 290.71844624  301.28254328  302.41216446  275.24379185  290.58030962
  266.62086176  291.07605458  271.53641225  301.28254328  302.41216446
  275.24379185  297.75819881]"
"[ 277.88832141  251.49467625  264.35688785  294.17680823  283.74273783
  277.88832141  251.49467625  264.35688785  251.49467625  264.35688785
  294.17680823  267.999326  ]","[ 226.07376969  266.17429531  224.28363208  251.68085075  256.74083819
  230.21489565  242.84304068  226.07376969  251.68085075  237.7644055
  239.79531114  215.69578226]","[ 276.31544353  248.44053725  279.36593626  281.06896926  280.14977412
  293.71560566  290.6507768   301.32960666  293.71560566  290.6507768
  301.32960666  296.54280245]"
"[ 276.88596343  282.3305712   227.52879007  275.65725152  258.33998294
  276.88596343  282.3305712   227.52879007  278.77452839  258.33998294
  276.88596343  282.3305712 ]","[ 234.74979365  223.70805294  218.14123879  230.85103978  235.05216947
  241.45909044  216.03879499  234.74979365  236.51663697  231.05948026
  243.2591624   235.05216947]","[ 296.00135117  294.73139843  274.7179515   287.51177842  290.32078423
  285.01252739  294.74312338  283.69744617  285.01252739  294.74312338
  283.69744617  277.17547418]"
"[ 278.43822845  250.3406108   267.55202037  253.92174719  267.55202037
  253.92174719  227.41678339  231.16741425  250.3406108   267.55202037
  253.92174719  227.41678339]","[ 246.27329952  239.47789355  234.95027193  238.02748766  243.17329891
  210.56752383  246.95622051  246.27329952  238.02748766  219.97091052
  213.40169983  214.93086692]","[ 280.45599783  293.02367181  273.72861789  290.11882235  279.53628573
  280.45599783  293.02367181  273.72861789  291.79657107  296.6770986
  283.74625815  293.6228959 ]"
"[ 244.1863161   276.03879319  285.52301217  288.99104707  285.52301217
  288.99104707  298.29845672  241.87865481  276.03879319  285.52301217
  288.99104707  298.29845672]","[ 195.29167367  217.46280676  224.1133178   235.94614158  235.94614158
  236.08031399  219.9014341   243.51156262  216.01996697  245.7138907
  251.87512494  195.29167367]","[ 278.72496957  281.54413307  287.5431969   298.33339539  297.81523193
  280.14723939  293.6581645   262.5383166   280.14723939  293.6581645
  262.5383166   287.24535895]"
"[ 281.67673209  260.43994709  275.17817831  217.7275663   260.43994709
  275.17817831  217.7275663   281.15053006  275.17817831  217.7275663
  281.15053006  293.39329326]","[ 257.82511366  248.54972834  249.04606842  231.81049934  230.24570057
  215.38592731  220.82027397  257.82511366  212.13256052  218.55120495
  235.15602166  230.24570057]","[ 282.1296317   299.01790575  306.10933062  276.64898814  282.96833287
  299.86570461  293.45057274  275.46465803  299.01790575  306.10933062
  276.64898814  289.01603756]"
"[ 241.30148791  221.71609485  276.96629421  236.15361238  292.33475079
  265.89611512  241.30148791  221.71609485  265.89611512  241.30148791
  221.71609485  276.96629421]","[ 242.95207919  235.77459964  253.19463936  244.96877393  219.84167647
  221.91987954  245.32786942  240.8146267   240.8146267   265.83299501
  236.9199917   242.95207919]","[ 285.43225669  273.33777235  290.83662543  297.62936849  285.58068603
  284.189828    283.61064658  296.34886091  273.33777235  290.83662543
  297.62936849  288.52134229]"
"[ 253.07602837  215.97445569  236.70485355  252.72563223  251.57118216
  253.07602837  215.97445569  236.70485355  262.87266691  251.57118216
  253.07602837  215.97445569]","[ 241.87886412  215.77226632  240.0478998   242.82111733  247.52335377
  246.03899562  245.30156664  241.87886412  236.29971632  238.47118803
  262.30072344  247.52335377]","[ 289.19216914  293.24010497  264.49882287  288.07573497  293.24010497
  264.49882287  288.07573497  309.81449054  282.50137998  310.95775391
  286.2729824   278.57248499]"
"[ 213.79252621  253.07862196  278.50992601  241.71789483  285.60745744
  213.79252621  253.07862196  278.50992601  253.07862196  278.50992601
  241.71789483  165.80739142]","[ 224.68601725  240.47889337  230.91923944  244.10981012  255.46518462
  241.03441094  235.34922598  224.68601725  244.10981012  238.15198825
  233.63805147  248.04071479]","[ 299.82559618  289.04759068  295.48465521  266.22075677  275.46572478
  308.02292442  301.7280545   283.32027814  250.47354926  299.82559618
  289.04759068  295.48465521]"
"[ 224.12822051  158.73366423  272.88393468  287.32427584  158.73366423
  272.88393468  287.32427584  272.70236241  272.88393468  287.32427584
  272.70236241  264.6260622 ]","[ 227.81481834  234.78658437  246.52432876  244.70255155  244.70255155
  234.56725444  256.66775963  204.54828336  204.54828336  232.81053777
  242.07592831  242.6188094 ]","[ 284.2366408   299.59007443  279.13550527  312.96084573  304.89626162
  287.66367444  264.15114377  275.38196407  299.59007443  279.13550527
  312.96084573  292.15846403]"
"[ 258.78083305  294.97387036  214.10011236  276.14781196  294.97387036
  214.10011236  276.14781196  210.37741335  214.10011236  276.14781196
  210.37741335  206.97300155]","[ 242.20625181  225.86376365  215.48526077  239.98880075  231.45031616
  232.50288699  233.94469884  223.76159979  239.98880075  229.57397045
  249.55581818  231.45031616]","[ 285.28397017  271.87622472  255.56694176  293.77474169  271.87622472
  255.56694176  293.77474169  270.38696327  293.0104451   290.53430451
  282.52527693  283.16130605]"
"[ 278.0854437   220.09992923  235.05662598  261.37425041  219.15776874
  278.0854437   220.09992923  235.05662598  258.80239875  219.15776874
  278.0854437   220.09992923]","[ 238.77623852  232.51614722  234.85317098  211.86750559  237.49072507
  232.16754995  249.30900412  238.77623852  211.86750559  222.7998442
  250.48994921  217.14631579]","[ 281.1467433   281.19761616  274.3165361   285.11821118  296.73651956
  288.54891549  312.11857044  310.02587972  286.30746483  281.1467433
  281.19761616  274.3165361 ]"
"[ 243.85417653  232.34133612  225.9402143   203.36287649  232.34133612
  225.9402143   203.36287649  267.16637981  225.9402143   203.36287649
  267.16637981  250.77680853]","[ 227.61656889  224.783526    243.4723877   221.46274983  232.1289857
  232.85901614  218.82056399  223.72762263  223.72762263  247.63059421
  216.57255589  227.61656889]","[ 295.7436753   263.24816132  289.74388935  299.65008491  280.69232968
  283.79058035  300.3460348   314.58826842  296.64638487  280.69232968
  283.79058035  300.3460348 ]"
"[ 268.05311643  261.26447822  226.84565591  190.7292177   261.26447822
  226.84565591  190.7292177   228.18577224  226.40069354  268.05311643
  261.26447822  226.84565591]","[ 244.07285425  255.04085146  246.66659134  238.12606974  223.79941372
  228.36150968  231.35930424  244.07285425  251.82570162  233.56824477
  226.42978944  223.79941372]","[ 293.40931596  296.2823097   264.22318791  237.12530421  296.2823097
  264.22318791  237.12530421  261.60391429  294.2215797   296.57470009
  317.62354343  297.4147825 ]"
"[ 203.24511219  252.4469999   233.59775616  219.5060739   252.4469999
  233.59775616  219.5060739   227.63397009  255.62398874  203.24511219
  252.4469999   233.59775616]","[ 254.92830439  235.81074948  236.32047837  242.91140937  237.72869009
  241.95938626  239.71121984  254.92830439  222.25332257  226.52546326
  231.51251118  237.72869009]","[ 316.30924916  263.81373006  281.27244961  293.98196975  276.81697455
  316.30924916  263.81373006  281.27244961  280.10891364  286.89914452
  301.5242781   283.56719922]"
"[ 213.79068981  205.91694291  265.29465754  232.61878309  265.29465754
  232.61878309  235.51733941  268.24218046  205.91694291  265.29465754
  232.61878309  235.51733941]","[ 217.24597426  235.85403791  234.97656381  231.97060725  232.78488376
  232.05395803  242.21985352  217.24597426  231.44023329  241.71579515
  258.14779823  232.78488376]","[ 296.17233706  289.87585222  309.50399285  314.91126016  289.87585222
  309.50399285  314.91126016  292.63623763  301.56597533  289.57261383
  270.31229214  241.13857601]"
"[ 208.57507809  246.55047749  245.17398901  220.8611314   245.17398901
  220.8611314   277.3467594   238.85658764  246.55047749  245.17398901
  220.8611314   277.3467594 ]","[ 233.78083584  234.67798205  208.46373906  232.75271915  244.38987596
  236.24721166  223.39358638  243.83685342  232.75271915  227.64484169
  235.69147462  244.38987596]","[ 312.25695905  284.76578051  291.75614813  297.2065953   267.91282104
  313.19815942  282.08878481  298.81193727  288.04359016  267.91282104
  313.19815942  282.08878481]"
"[ 223.82494143  205.93891128  280.24034279  259.65305571  205.93891128
  280.24034279  259.65305571  196.2126964   265.20228749  223.82494143
  205.93891128  280.24034279]","[ 226.51824339  217.72978353  239.65833437  226.50530948  226.50530948
  238.06089383  262.19643398  229.21728922  229.21728922  235.01927885
  231.94248178  225.75644963]","[ 285.03906356  300.37708529  295.00603425  292.83356092  278.72513318
  287.23479591  313.77992982  313.38311384  312.16249367  285.03906356
  300.37708529  295.00603425]"
"[ 237.28882799  257.85956362  269.01621694  257.50370508  257.85956362
  269.01621694  257.50370508  218.45491209  276.76182457  237.28882799
  257.85956362  269.01621694]","[ 221.90588057  221.14576991  215.74365446  232.81081644  236.23356887
  224.91938326  236.11062541  243.06934465  243.06934465  234.24336206
  227.86969294  221.90588057]","[ 309.51503061  309.38156436  304.31692014  307.53046664  302.14107406
  281.22700411  303.08675216  282.84881656  301.27110295  302.14107406
  281.22700411  303.08675216]"
"[ 265.25357     205.35212391  253.70580232  237.42377872  205.35212391
  253.70580232  237.42377872  288.34892445  253.70580232  237.42377872
  288.34892445  236.17019093]","[ 231.12886952  217.59801385  235.29031964  229.97800298  229.97800298
  236.42909121  226.10065991  223.96567128  234.62940897  225.60099821
  230.23680258  231.12886952]","[ 288.02030771  305.18015225  306.40873115  318.03568633  286.41935014
  288.02030771  305.18015225  306.40873115  299.00281412  263.64277746
  307.87990602  310.4372087 ]"
"[ 224.56817443  226.85185453  251.82846301  235.66996856  240.42195803
  242.93929726  224.56817443  226.85185453  242.93929726  224.56817443
  226.85185453  251.82846301]","[ 231.60526953  197.41233656  233.91480477  228.25473139  231.21642072
  218.49602253  227.6406894   235.89330333  235.89330333  221.99503479
  217.44054259  231.60526953]","[ 317.40255675  299.19570767  311.92001336  302.78053066  289.23594835
  306.95031316  317.54610812  322.65121659  306.95031316  317.54610812
  322.65121659  312.70162902]"
"[ 255.75779241  244.28192344  257.0640448   240.59276149  257.0640448
  240.59276149  218.8517585   239.5662022   244.28192344  257.0640448
  240.59276149  218.8517585 ]","[ 215.79420704  222.10365482  229.83251954  218.40325238  214.85448216
  225.08316902  239.30877059  219.0093279   219.0093279   230.46624076
  226.44998844  215.79420704]","[ 300.48902519  290.10804367  293.2117907   295.34981139  311.68600804
  287.51460371  291.8358162   315.28070727  287.51460371  291.8358162
  315.28070727  308.44146657]"
"[ 215.23059105  253.9086975   277.05226198  270.89392826  235.6543533
  215.23059105  253.9086975   277.05226198  264.1792065   235.6543533
  215.23059105  253.9086975 ]","[ 231.50206248  208.67959551  215.99043689  225.5581471   225.5581471
  228.7425635   223.28670954  215.47945039  215.47945039  236.03838593
  236.2690104   227.58884622]","[ 259.67573098  315.85656411  276.04473042  302.25598566  315.85656411
  276.04473042  302.25598566  303.87416956  317.40634005  301.15976253
  306.63856255  310.57807063]"
