trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 709.69960091  759.8707155   929.82443866  959.82822019  959.80624921
  739.66772387  999.87822367  719.80165331  889.67811461  899.71562316]","[  69.93790991   69.95185917   69.96714049  129.97863601   39.98659041
   49.96913085  119.93309548   89.95987861  119.94280494   69.96368117]","[ 19.97204163  39.98314119  29.97604037  29.97577118  29.99058683
  59.95738313  29.98166026  49.95585257  69.97639977  69.97244796]","[  79.97703684   69.94210167   29.96319227  189.92450769   29.99144404
   69.96213582   49.97192655   39.97623775   29.99021301   49.95394601]","[  9.9876638   69.97548693  49.94890788  59.96544194  39.98364088
  49.97681141  79.95371828  19.98671516  39.98114254  39.97608599]","[  29.96295907   19.97569026   19.97657631   69.89751808   69.95337645
   69.97971345   69.96453358   69.93401876   29.95774156  109.97259529]","[ 19.97129635  29.98494533   9.98345815  49.97440096  59.96065297
  99.94258757  29.98202753  19.98794731  29.95380232  19.97251494]","[ 29.98562353  99.94816475  29.98917623  69.93895244  39.9810613
  59.96076834  99.95476072  29.98286615  19.96420305  79.96770474]","[ 69.9120475   49.98710022  39.9693953   19.96719088  29.96618796
   9.98613898  29.97220785  39.98090159  39.97105363   9.99151497]","[  9.9839636   39.98174659  29.98719713   9.98592562  19.98983686
  29.98713264  19.98127221  79.97357665  69.96347663  59.97047435]"
"[ 819.83240491  899.77240278  999.80652694  839.77437885  799.83062565
  999.71715309  999.83615087  879.75439552  999.74394409  909.81419484]","[ 59.97748079  19.97452826  59.97530316  59.9585863   49.96826999
  39.94756079  79.96272369  29.98698074  49.98539532  49.94686063]","[ 59.9703908   49.93860061  99.94114841  49.94406266  29.98592962
  49.96339197  19.98026142  39.98475817  19.97837796   9.98223936]","[  19.97067188   49.97139735  149.94607007   49.92713227   39.9639812
   39.98073537   29.96823422   39.94080919   19.97053156   69.91884585]","[ 19.96672883  29.9877371   19.9780842   59.96661699  49.96988695
   9.98000499  19.97518617  39.98392439  49.96933208  19.96774698]","[ 39.98989704  79.93330112   9.98676025   9.98771844  59.96097862
  49.93887905  19.97117467  69.95973873  59.9280403   19.96997557]","[ 39.97663496  69.95540815  39.96816593  19.98206561  39.98196358
  99.96989465  49.96759256   9.98548936  39.98533161  29.98464037]","[ 19.96667051  99.95762916  39.97412088  59.97849612  49.98592132
  19.97300529  39.98919817  29.94918409  49.97192104  99.95252239]","[ 19.97947484  39.98456765  59.94890109  49.9769775   49.97400592
  19.98260553  29.97255893  89.9776957   49.96851419  29.97664205]","[ 49.97160449   9.98115108   9.98321634  69.93655366  19.98814339
  39.96702986  39.97626879  59.96538055   0.          79.9120826 ]"
"[ 999.64975801  879.73715666  829.85744191  999.79707471  879.86438389
  919.60254473  829.77837573  829.64461117  749.80100727  749.82240652]","[  59.9877428    29.95495496   59.97307291   39.98231412   29.9576615
  179.96952787   19.97823623  159.91720178   49.96432429   69.96948556]","[ 29.98548098   9.98450818  59.95712243  99.9543887    0.          29.97329849
  19.97863771  29.96751532  29.97032446  29.98571966]","[  19.97402951   99.94246733  119.96207932   29.97677048   19.97244928
   99.91817299   59.96399088   39.97688669  229.86465414  119.91671282]","[  29.96715577   39.97740786   29.98660883   19.98534941  169.85770627
   29.96396244   39.98779114    0.           29.97851824   69.94206116]","[  99.94296351   29.96647258    9.98317012    9.98838711   59.96691065
   99.88302816    0.          149.95434172   69.96389378   69.97055101]","[ 89.97816484  39.98075604  59.98190104   9.98018943  69.96363581
  39.97254014  29.96898089  19.98148168  49.97197404  29.98098288]","[  9.98852633  29.98306225  29.98446827  19.97314151  49.97229188
  29.96742936  39.97437873   9.98200558  49.96383872  79.95265373]","[  9.98058917   9.98200663  39.96880534  49.95314424  19.97866446
  59.97213888  59.94639762  99.96630547  39.97131433  49.98152046]","[ 49.97722305   9.98634093  29.98082529  39.96790779  39.97077007
  69.98234891  19.97374174   9.98148156   9.98759784  19.97382894]"
"[ 839.80559384  829.75925693  999.82950747  729.88130328  999.68695051
  989.79232111  789.79594054  999.65729798  809.80919927  859.75607439]","[ 39.98669228  49.96088312  19.98626904  79.9500595   79.94063966
  59.9720625   59.96004777   9.9799768   79.95820107  79.97513111]","[ 29.98845384  39.97703188  29.96401885  49.97604438  49.98109415
  39.93624143  39.96374562  29.97980701  99.97677761  29.98845435]","[ 149.93234894   19.97564797   29.99219795    9.98363155   69.95281524
   39.98412522   59.96520416   59.96916983   39.97453468   69.95141489]","[  9.98561923  39.95718624  19.97211612  19.97231586  39.97264931
   9.98532976  89.93640387  19.98499248  69.98242044  19.96844101]","[ 259.8671464    19.97581947   19.97595743   39.95806111   69.96231125
   19.97400329   49.94278142   99.96513356   59.9790122    49.97108121]","[ 29.98197142  39.98088876  59.96652486  29.94885803  29.98556275
  39.97145285  59.98734645  29.97334008  89.95911824  39.98596981]","[  39.96520071   19.98607721    9.98796877   19.97667733    9.98568045
   29.96761364  139.85563669   79.96957397   79.93271342   89.91118749]","[  9.9851074   69.95590998  29.98631847   9.98428549  29.98660026
  89.90784551  49.9712335   19.97333221  19.98074235  59.95458224]","[ 19.97826946  69.97866043  29.97094036  29.97898118  19.97499033
  19.97647915  19.96760363  59.96994793  19.97388433  19.96615328]"
"[  99.92380801  669.65866303  999.76239528  999.828443    769.80200414
  799.71173956  809.89341723  899.72879189  799.76720202  959.82081471]","[  79.95973863   39.96785902   69.95484668   19.97089615  109.9345124
   39.96024572   19.97280096  139.96829222   69.97152351  129.85227251]","[ 49.96478462  19.97113281  49.9581324   59.96934394  19.98857319
  99.94972368  59.97728981  19.97477793  59.9237171   29.97946826]","[ 69.96530041  39.95607475  69.94566374  89.96090013   9.98038221
  59.96086234  69.91831481  49.98077637   9.98574509  29.98906887]","[  29.97027066   79.96170169    9.98798046   79.91752606  139.92055113
   39.97555272   19.97684692   59.96596073   79.97114295   29.99205926]","[ 139.82443194   99.95352429   69.95128727    9.98748264    0.
  349.70518372   49.97773125   39.95904131    9.98184866   99.96432856]","[  9.98283917  19.97458615  59.97864665  69.94626177  49.98287685
  59.9716852   19.98896713   9.98850139   9.98615929  69.95529809]","[  89.90586159   89.94020624   39.97535843  189.84418568    9.98912744
   29.95979282   19.96916976   49.96129058  139.9288331    39.97557716]","[ 89.95417026  29.98568764  49.96572828   9.98945259  19.96654113
  19.97759831  29.97362556  29.96824488  29.97941796   9.98071335]","[ 29.98647062  39.98636255  79.96375416  69.9872448   39.98064681
  69.96782602  29.98594309  69.97209598  19.96985728  39.9737043 ]"
"[   9.98050501  999.75935672  909.81407946  949.85699482  999.72314045
  999.78841277  999.81777831  999.74597045  759.80895617  869.82330156]","[  39.97674221  159.91747343    9.98168003   39.9797314    29.99101685
  139.96874752   19.97706643   59.95426861    9.98582068    9.98603354]","[ 19.99156579  19.96751382  39.98307099  49.97206778  39.97263879   0.
  59.96245124  59.98368745  39.98630843  39.98531803]","[ 39.98654133  29.97285924  29.98795919  49.97582591   9.98693233
  49.97226409  39.94605409  49.95912637  29.9637442    9.9841648 ]","[ 129.94196438   39.97977372   19.96538312    9.98113549   39.98848486
   39.97477866    9.98300699   19.97855116   99.97220715   29.98408847]","[  49.96774788   49.97575055   49.94203167  339.72962313   79.94028498
   89.9740632    39.95951129   29.98170889   49.98293518   69.95165384]","[ 29.99058682  29.96064812  49.96972937  49.97801301  49.93287663
   9.98390673  29.9683671   69.98450607  49.98483533  19.97074625]","[ 69.97233055  99.97656525  59.96968688  29.95588702  39.97879618
  49.96863166  29.98510501  99.93582219  29.97282374  59.95282816]","[ 29.98049627  59.93248295  19.9799445   39.97427054  19.97646976
  39.95960235  59.97210668  19.9860527   29.96332448  39.97801064]","[  9.9795509   29.95988779  29.98214853  69.97277602   9.98507032
  19.96874156  39.9716235   99.96903968  59.98929295  19.98501775]"
"[ 999.79185473  809.73571342    9.97942803  959.62337717  999.8148723
  829.66380162  899.82660218  819.69585322  999.8499105   999.81464408]","[  29.9881689    39.95902281   49.98006295   49.97990082   69.95682794
    0.          129.91160571   39.98573874   39.97639146   59.97474111]","[   9.99025318   99.96331145   69.95996121   39.97621666   39.98422865
   49.97984656  139.93611597   29.96770509    9.98215321   59.9641327 ]","[ 39.97665932  19.97017198  69.9678101   49.98108395  29.98730034
   9.98567292   9.98181391  59.97344459  19.97522818  59.94594721]","[ 69.94954009  19.96763967  19.96913028  59.97069436  39.97534222
  29.98078216  39.97386263   9.98159833  39.96702293  29.96964408]","[ 109.94202568  119.94780302    9.98119306   49.92522042   49.94374566
   19.97891712  209.92723304   29.97660792    9.98210838  169.94003321]","[ 39.98144562  49.95826781  29.97154484  59.93404824   0.          39.98124387
  19.97181678  29.97431113  29.98941291  69.97569858]","[  39.9737604    19.97952748   49.96122401   89.93140252   79.95077622
  139.97042784    9.98876886   69.97597001    9.983349     49.96930713]","[ 49.99164224  29.97326492  49.97850545   9.98130073  39.98557476
  99.94471794  89.93912655  49.97898591  19.98898504  39.96824652]","[ 19.98939341  59.97923638  39.9712948    9.98140302  79.98421757
   9.98560734  59.97568266  49.97500694  29.98685904  29.95384368]"
"[ 999.85300472  829.80646782  999.72400634  999.80227       0.
  999.77204659  999.82140979  999.83779164  999.85223685  999.64512163]","[ 119.94058627   29.97368286   79.95903299  139.95749067   19.97369135
   19.97895913    9.98275833    9.98413487   49.97631147    9.98324201]","[ 49.97916878  49.97009935  39.96745598  39.97202708  39.97932443
  29.97205604  59.98640615  19.98535186   9.98197257  19.96931615]","[ 69.95939881  89.92939858  29.96400958  59.95159722  59.98003806
  99.96063214  39.97664509  29.99215133  69.93900414  39.9607199 ]","[ 49.94107624  49.98616825  59.97882845  49.96747195  59.96223473
  29.97522937  59.967775    29.97613686  29.97962908  29.97335815]","[ 29.96246754  59.95711095  39.96805949  69.96694933  19.97214197
  49.95085539  39.94972156  29.98651981  49.9614896   39.93728485]","[  9.98742705  49.98331466  19.98918309  69.9722434   19.98476202
  39.98871358  19.97204539  59.98347232  39.97412743  19.9712474 ]","[  29.99197254    9.98622152   19.98503527   59.97662924    0.
   59.97057318   79.96081587   29.98835396   59.91696258  219.90106172]","[ 29.98809898  39.97349239  29.95625704  39.98648618  19.97493742
  29.96183333  39.95935412  19.97319792  29.98946605  89.92908676]","[ 29.97417548  99.93847983  59.99001297  39.99016841  59.99088554
  29.95924745  69.96740408  29.97783939   9.9816341   19.98425029]"
"[ 999.80978634  999.75225915  999.82308944  999.73729062  999.64680265
  999.6715004   999.65320433  999.84742244    9.98189341  999.77585003]","[ 39.9781527   59.98015377   9.98643429  49.98517276  29.96934317
  59.95854045  29.98963177  79.97331281  69.98107344  49.97578707]","[ 19.98514361  69.96770338  49.95422194  49.95394864  39.98379709
  79.96821325  19.97475621  19.97620499  49.98524204  19.98053095]","[  49.98692424   29.98401899   69.96403418   29.94701656  119.91419374
   59.9771766    39.97988773  119.92657593   39.97927869   29.97997046]","[ 49.96813359  19.97404703  59.98339477  19.97721119  49.98043065
  39.96685242  59.97574397   9.98686882  39.98550544  39.97127024]","[  29.9685094    59.98551666   19.9838211    49.96701599   89.93098867
   89.95533496    9.98358747   79.97067811  119.93175277   19.96426684]","[  79.97064115   39.94158317  129.93252699   19.97696718   29.96232945
   49.95278958   29.9650419    29.9861622    49.97597999   29.97597225]","[ 99.96859612  29.98692648  39.96776969  79.97125538  19.98137645
   9.98348873  59.97119217  19.96952262  59.96457377  19.96499706]","[ 39.97226345  29.95496744  29.97704409  29.97917682  39.97700168
  49.98035056  29.99146419   9.98858681   9.98871554  29.96245628]","[ 19.97488843  89.98236734  59.97861394  29.99135764  19.97040808
  19.97286092  29.95875758   9.98351883  19.96230091   9.98318565]"
"[ 999.72400835  129.89560828   39.94963029  999.82277776  999.84354038
  999.76284754  999.72689381  999.79725011  939.76955125  999.80676189]","[ 129.94078832   49.97670981    9.9860654    19.96429668    9.98435659
   59.94943615   89.93520372    9.98778359    0.           19.973279  ]","[  89.98125694    9.9794183    89.96962779   89.95754687    0.
   19.96947795  129.93961419   19.98462545   69.97507337   89.97056844]","[  49.97172292   19.98587997   49.98045665   79.96110062   79.97106891
   99.96590721   29.97074697  119.9025655    39.95606191   89.96180265]","[  59.97051129   69.97614249   29.97930247   29.98532647  119.95857191
   49.94676106   19.99127485   29.97763721    9.98068209   79.971785  ]","[  79.95602883   39.97982277   69.94468555   69.9304996    39.96692597
  109.93467674  139.96282772   19.96784681   69.94637815   29.97382684]","[ 49.9715883   49.9746753   29.9827962   69.98188297  49.97589209
   9.98649656  19.98029898   9.98399053  29.98958426  29.9753097 ]","[  39.97683401   39.98966014   49.95299326   19.97685627   29.96715599
   19.98005402   89.9633683   119.93994852    9.98049384   49.96639878]","[ 29.97657827   0.          39.96725606   9.98445652  39.95501467
  69.95900132  19.96842957  29.97055176  29.97778463  29.95092202]","[  29.9660039    59.97151697  119.96678532   19.98078288   19.98582455
   29.96850119   29.96211332   59.97911552   69.92700652  119.95864078]"
"[ 939.81096477  999.77037305    0.          999.84073676  999.6552924
  999.68440519  999.80266944  119.95321267  999.81056896  999.81717848]","[  49.97911013  169.84559073   29.97567662   29.98083524   79.97686376
   29.97636456   29.97524066   99.94653096   69.9592709    49.93118157]","[  29.99141307  109.93710005   89.9688937    29.97207527   49.9701102
   29.96917019   29.97073604    0.           39.98695581    9.9819618 ]","[ 99.94647537  59.97109934  39.97144824   9.98259321  29.96893967
  29.97850125  19.98430464  19.96848625  69.9624408   89.9545695 ]","[  9.98826196  19.98651226  89.97740599  49.98258756  79.97455124
  59.96729525  19.98410146  49.97256988  39.95060967  49.97987206]","[  29.95728281  149.91447424   19.96317899  129.96647339   39.95787172
   69.97284687   59.94462631  199.8437807    49.96600323   19.98000606]","[ 49.97615497  59.96553079  29.98458283  39.97720876  49.96495318
   9.9856941   19.97529927   9.98630715  29.96586243  29.96801039]","[ 69.96687651  19.9685348    9.99069327  49.97784339  59.93930072
  39.97660109  29.97928112  19.98422977   9.98415772  39.97984314]","[ 19.97316311  19.9788139    9.98253939  89.97595285  29.99196673
  29.95826913  49.95973945  29.98687577  89.96666317  39.97967242]","[   9.9831565    19.97695263   29.953613     29.99148264  159.88671722
   29.98564049   39.98694074   79.96967665  149.93903954   39.97325022]"
"[ 999.75057928  999.75425922  999.81562773  999.81112416  999.7826049     0.
  999.75668044  999.71325698  999.55578457  999.75179202]","[  39.94805591   19.97573362   19.98287497   89.92989306   19.96900592
   19.97697394   69.9788844   209.92988722   69.96373409    9.9860969 ]","[ 29.99188442  29.98673447  79.94671878  29.97213952   9.98116576
  49.98633687  99.9377572   19.98407843  49.9852173   19.97353453]","[   9.98347565   29.97215324   49.97137694   59.97597756    9.9902304
   29.98995253   39.96610046    0.          119.86408186   79.95761279]","[  9.98568787  29.98080953  49.98232407  39.96030861  69.97178292
  19.97680118  89.98110954  39.98287172  49.96543417  49.98227587]","[  49.93180331   29.98676036    9.98181107  189.93726606   99.95721073
   49.96364966   19.98490133   69.94262872   49.93776162   89.93968622]","[  29.96374534   59.96633717    9.98378147   29.97567009   29.96844796
    9.99088786   59.97325334   29.95992949   79.94306516  109.97283586]","[ 39.97793685  29.96967337  29.9683274   59.9618846   49.96516478
  59.96740948  39.98344942   9.98708563  29.98123691  59.97864339]","[  0.          59.9791944   49.95114195  29.97103196  59.97044362   0.
  19.99246205  29.98347097  79.9625082   79.96977091]","[  59.95831909   39.98024227   39.98480224   39.97554475   79.97532063
    9.98465632   19.98027329   29.99298073  129.96785622   29.98645375]"
"[ 999.76824884  999.70241128  999.65012429    0.          999.74486263
  999.84229047  999.83409442  999.84247372  999.78264531  999.78712202]","[ 39.96844722  59.96014848  59.9658792   59.94991895  29.97370035   0.
  59.95924706  49.98465128   9.97943623  29.9827118 ]","[ 29.98729087  29.96161136  49.95242656  39.98421223  59.96024848
   9.98963789  39.98063133  29.97469328  29.97331459  39.98638115]","[  9.9827021    9.98121577  59.9700519   79.92866139  39.97132621
  19.96969672  69.95777963  39.95527659  19.98154261  69.95867442]","[ 79.97396335  39.95609512  29.98887604  39.97724111  29.97116515
  89.91392835  29.98288709  29.98200331  79.96745407  29.98901003]","[  89.96579374  119.9302299    79.97300031    9.98657574   69.96808788
   59.95970704  149.97658608   39.95727283   49.94804233   69.91718738]","[ 39.97547185   0.          49.97155213  29.96919713  29.97460993
  19.96452033  39.98651729  49.96427131  39.97635502  19.97418169]","[  19.98509246   59.95463314    9.98470918  249.88166972   39.95085428
  209.9572433    49.97021911   89.96517239   19.98102304   29.96358429]","[  9.98059109  89.96348873  39.98006503  69.96739299  49.98784657
   9.98711268  59.93363689  69.97628664  39.97721284  19.96990944]","[  39.98893789  119.8287105    19.98869465   19.98235586   69.97432073
   49.96878233   19.98407801   19.98197425   39.98050987   19.96600883]"
"[ 999.82301615  999.68469129  999.75961181  999.80908899  999.7365739
  999.8434924   999.7769147   999.89031008  999.54114593  999.77749801]","[  69.97103286   59.97494551   99.95162172   59.9608056    39.98258854
   39.96601808   79.97980384   69.96736267   79.93455604  169.82580219]","[ 119.95579406   39.9564063     9.98214362   29.99109398   59.96891359
   69.98415033   49.96767862    9.97972458  169.94830256   49.9788296 ]","[ 49.98319503  69.91354425   9.98143507  79.97156946  49.9836533
  39.98647358  59.92596941  39.97002748  39.97051275  29.97487707]","[ 19.97234179  59.97017482  59.98066583  19.98583329  59.96587743
  69.95018314  19.9671541   79.93719149  49.95287847  99.96642584]","[ 229.86773354   49.94205734   79.95809038   19.97888849  109.94918326
   89.94169318   89.92807563   49.96201025   49.96890354  109.90620627]","[ 99.98754365  59.98930008  79.98932876  19.97377072  39.97594974
  39.96458997  69.97805237  49.96911408  49.97785984  39.97583947]","[   9.98436841   59.96237624  179.97285904   49.95890106   39.97616429
  129.88864397   39.98421615  179.90323293   49.95770841   29.98077177]","[  19.97677016   19.97409843   29.95962064   79.96254924    9.98371145
   49.96706395   19.97566791  109.9640325   179.95905132   29.97062994]","[  9.98417217  49.97099841  49.96625387  59.97707245  49.97798     49.98567011
  89.9069943   19.98031169  59.98384072  59.97597657]"
"[   9.9809018   999.841347    999.6175975   999.74767669  999.71751926
    9.97995208  999.6937653   999.72543211  999.69347251  999.83107793]","[   0.           39.96336187   49.96367895   19.98537931  209.90538939
   39.99019245   59.90497049   29.95715809   19.9734914    19.98350617]","[ 39.98021948   0.          19.97106822  49.96167867  39.974814
  59.97373968  39.96638896  19.97336171  99.9631014   19.97266042]","[  59.96330872    9.98004511   29.95634908   39.97105698   59.95808934
   49.95618048   19.97456715  179.83305564  169.93675838   29.98971224]","[ 119.96168175   99.97923881   29.98998594   29.97620769   59.96957627
   59.94368719    9.98755361   29.98552915   39.97980112   29.97135135]","[  89.96151177   19.97549047  309.93827587   49.96962587    0.
   39.97817367    0.           59.96679471   19.98437056  109.97612572]","[  9.98613442  19.9889017   69.96578652  69.96286842  39.98647329
  79.95898505  29.98072852  29.9638473   39.93670219  59.98654932]","[ 109.92811549   29.98598906    9.98433338   59.97488964   69.91773129
   39.98155961   29.97068467   59.96554602   39.99062614   79.91942983]","[ 39.98235383  59.97592686  59.96648125  19.96745088   9.98257509
  19.97191946  29.98456338  49.97371298  29.98238256  39.98440341]","[ 59.96521494  29.98312089  39.97749901  29.96604348  89.97137829
   9.98778942  39.96745986   9.98343412  89.89346886   9.98600396]"
"[ 999.84830526  999.8234918   999.79741954   19.96554097  999.60951347
  999.77694605  999.85373783  999.58425259  999.81715503  999.68992022]","[ 29.96917421  79.93406071  19.97752137  19.97067201  49.98409273
  39.95864915  39.98819749  49.96250338  19.96628413  19.98146045]","[  29.9726238   139.96415443   89.93662601   29.97111436   79.97185934
    9.97984309    9.98321848   69.96386712   19.98109622   39.95557466]","[ 19.97814852  89.95977377   9.98669097  59.94453243  49.97061025
   9.98341112  19.98275154  39.99012277  49.9762318   49.97500181]","[ 109.94955996   29.9708183    59.95693656   39.98543012   49.95916253
   39.97025489   19.96762942   79.96782191   59.98326031   19.98842617]","[  19.96549056   79.98279983   19.98091695   49.97906929   29.9918844
   29.97568739   99.9475388   139.89164898   39.94776605  109.95643452]","[ 29.95860564  39.9587734   39.95906432  69.96218816  19.9834782
  19.97306391  29.98873042  49.97555116  39.97769118  39.99030924]","[ 79.96207251   9.98921407   9.98911243  49.95532718  39.9844298
   9.98541837  49.97200979  49.97182917  69.98035939  19.96877718]","[  49.97609493   99.97678105   39.94842237   59.97909354   49.97529969
   49.96166298    9.97918642   39.97919683  119.94954846    9.99087475]","[  29.9861314    19.97447397  119.98422871   49.98631613   39.95272498
   19.97196888   49.97730102   49.96946728   69.9489474    39.99025913]"
"[  29.94301506  999.61009259  999.6494981   999.72668168   99.93590446
    9.98162859  999.7393441   999.77559664  999.8609384   999.66627058]","[  9.990942    69.97562944  59.96705244  39.9805459   79.97087549
  69.97029461  49.93259836  99.9672337   89.96389892  19.97472833]","[  59.97107439   69.95329071   39.97877791   69.96394379   19.9658213
    9.98966655  149.89389823   19.98015408   29.96859624   79.96694144]","[  79.97616417   39.97855466   89.94095469    9.98068674   19.98788959
   99.95764258  129.91158812   39.98747065   39.98684317   19.97018664]","[  19.98794045   49.97411535   19.98509165   39.98219316   39.97999416
  109.91403805   19.97018846   59.97673688   19.98730234   39.9854211 ]","[  59.97352343   89.94128935   39.94411835   69.97129116   29.96427133
   29.97674689  149.94945831   59.96826768   59.959152     69.96318497]","[  9.98663521  79.96251758  19.97779915  19.97066764  49.97885534
  49.96407527  49.96027909  49.96216711  49.97110626  59.98066063]","[  79.93586099   99.97495851   39.96418165   69.96445992   49.9700603
   39.97217159  189.81596245   59.95486573   79.94082611   89.89135954]","[  29.97062452   59.97246249   29.97096395   39.97793214   39.98247487
   39.99217235   49.97742964   49.94801217   29.99015727  169.89218158]","[ 39.9778887   39.9765474   29.95697111   9.9803421   19.96206727
   9.98454512  59.94292432   9.98179781  69.93703063  39.97150621]"
"[ 999.78386518  999.7330945   999.72260449  999.78050054  999.81072175
  999.80737581  999.80313649  999.8151908   999.80953023  999.80251342]","[  59.95742605   29.96934552  149.96350241   19.98055469    9.98412595
   29.99126757   49.98523523   19.98209741   19.98585365   79.95399753]","[ 49.98601835  29.96418403  49.9775893   49.96370938  19.96408847
  49.96688015  19.96890974   9.99045969   9.98819539   9.97981489]","[ 69.97062447  39.95545388  39.96172688  59.98072888  39.97374656
  39.96312148  39.94837505  29.97598765  29.95976773  69.9669991 ]","[  29.99289093   59.96163842   99.93612611   19.98084946  109.96217699
   29.97879604    9.98875259   19.98130447   59.95637594   59.9624227 ]","[ 149.91059308  199.92933924   29.98972668   69.97908026   19.96916027
  139.96549258   19.98004664   59.89784951   89.96911899   29.97425325]","[  79.93578068   69.98678123    9.98937179   39.98815385   29.95846231
   59.98524415   49.98692802   19.98705204   19.98260216  139.88106195]","[  59.96521161    9.98454272  129.92311162   39.98460775  119.92480835
   19.96741274   29.96652945   29.98768712   49.97197904  119.95862385]","[  9.98737247   9.98393634  29.99107414  39.96020091  29.991427
  29.98964486   9.98498958  19.98158557  59.9771937   29.97881189]","[  59.97843549  119.96096242   89.94995218   29.99109565    9.98087622
   29.95261734   39.97196126   49.96151117   29.96292556   69.96697884]"
"[ 999.72533457  999.71199002  999.86140701  999.78217284  999.83232338
  999.76370678  999.62199953  999.47169699   69.96874087  999.75627497]","[ 19.97495431  59.95742393  49.96282332  39.95672161  89.97193725
  29.96498095  69.96853978  29.98369038  19.97721535  49.90635018]","[ 69.97351147  49.97773938  49.95175394  29.98341859  39.98818608
  99.91791297  29.96052993  59.93690758   0.           9.98005476]","[   9.98271396   49.96644118   39.97078163   39.95657871  179.93169659
   29.99172738   39.96597546   39.95946152   19.98635072   39.97416666]","[ 49.96944443  39.97127479   9.97953691  19.97977628  19.97844589
  89.94647893  39.97950026  39.98574682   9.9864713   19.98237693]","[  39.94896238   79.93889984  109.96655751    0.           69.95389386
    9.98324286   19.98001296   79.9643481    69.96437492   19.96922233]","[ 39.97025518  39.97979063  29.98304971  29.98874619  19.97689147
  19.98659949  49.94983478  29.95386376  59.96577865  49.97968852]","[ 99.9334126   59.96567444  29.96356134  99.94573552  79.95324406
  49.97026491  29.95916683  29.98416491  39.95417745  29.97690771]","[ 69.94786711  39.98426318  59.96513916  49.96670822  59.97084376
   9.98379017  59.98402388   9.98536829  19.98444205  99.96952508]","[ 109.92216203   29.98501273   29.96533096   29.96335847  129.89949322
   39.9730188    49.97709492   39.98611132    9.98729554    9.98281789]"
"[ 999.6217024   999.85956589  999.76650469  999.81655856  999.81345705
  999.65403789  999.66007584  999.83384042  999.8483693   999.76620498]","[  29.99035043   99.96023323   29.97188329   59.96687432   29.98647834
   19.97359895   69.98134252  109.92064983   29.96850496   29.97495849]","[ 89.95696462  59.96379219  29.98637344   9.98312929  39.9746351
   9.97935776   9.98226947  29.96661378   9.9818287    0.        ]","[ 29.98390277  29.97542859  29.97860571  19.98227389  19.97020414
  49.96985571  39.98779007  29.97866725  59.97611122  39.97089326]","[ 139.95614282   49.97421593   49.95192933  109.96724233   59.95869367
    9.9833498    29.97373046   49.98484212   39.97851671   59.96797497]","[   9.98069755  169.95512698   19.98606146  119.95060462  129.86567388
   29.96210005   49.97495285    9.98317664    0.           69.880485  ]","[ 29.95721952  69.96796345  29.97841659  49.949525    19.97493454
   9.98580682  19.97686529  69.95249189  49.97743492  39.98089065]","[  39.98262207   19.97656957  109.93170515   69.96840214   89.96061807
   89.97131863   19.97276518   19.97949153    9.97913714  149.87621183]","[  9.98315858  69.94858242  69.95887167   0.          69.97508164
  59.98299032  29.95568586  39.97205486  39.96958135  19.97936872]","[ 19.96896107  49.97652356  19.99201738  39.97514999  79.96748774
   9.9883018    9.98365401  49.96139183  39.97580093  79.9787032 ]"
"[ 999.78089464  999.80430978  999.84556586  999.8426376   129.88179107
  999.70270752  999.82569853  999.81986872  999.78266561  279.84446612]","[  49.96675568  119.89463909   59.97044161   59.98124759   29.98037679
   29.97147307    9.98257952   39.96231678   79.9503974     9.98831963]","[ 19.96858111  39.94380889  29.98837146  29.95514553  39.97553079
  19.97150629   9.98402001  39.97567646  49.98280391  59.97488008]","[  9.98369262  69.97079116   9.97943581  59.97527076  79.96799712
  49.98167331   9.98011207  19.97979089  49.97906802  29.96802497]","[ 19.97708065  99.97239332  79.95787511  39.98243464  39.95215648
   9.98598834  29.97494833  79.97219188  59.93477972  19.98475871]","[   9.98444316   49.9632777   179.85775045  129.92988653   89.89595023
    9.98069666   29.96956845   49.96178322   59.95787619    9.98299611]","[  9.98547769  29.97855762  29.97622519  29.98425103  19.97540488
   9.98646845   9.98706214  29.98122761  39.97516259  99.95673913]","[  59.94901325   19.99021061   39.98546203   79.95305864   59.97940432
   39.98286311   29.97342431    9.98404065   49.94692862  159.92891308]","[  19.96695183   49.98120684   69.96752244  109.92653902   79.95698027
    9.98604867   69.93588806   19.97094586   29.97960792   29.97571497]","[ 29.98436005  49.93510994  69.96431838  49.96613417  29.96846713
  99.97565479   9.98949387   9.98067758  49.97115898  99.92618665]"
