rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[ 159.65210726  142.09808632  159.65210726  142.09808632  141.40569994
  132.86030965  158.06032729  140.97674065  117.78654395  122.21262188
  129.08493281  135.53003166  125.58034629  130.89812081  136.94130893
  136.94130893  123.44730035  154.47768756  153.57489882]","[ 265.96057037  299.87906689  296.28437766  293.10883189  293.26816028
  286.40293414  295.85926679  296.44131161  280.34749018  276.93015274
  263.05101717  287.52034045  281.6050543   276.75537143  273.86829946
  278.03629042  289.14271405  292.80635488  272.63421187]","[ 221.37023729  214.37510128  212.51519768  226.00689507  217.48621977
  212.82318354  234.25528527  208.65084324  228.37360052  235.06266979
  216.97706113  215.05071988  232.89164302  226.28562359  214.25258062
  236.77429242  212.16512494  211.37623332  217.71956967]"
"[ 122.22487786  123.4896172   129.52969715  150.80991263  152.89465876
  128.70626712  161.61997776  127.15648494  141.70645012  115.73595178
  160.06619566  134.16185368  134.16185368  159.15976623  161.61997776
  142.32257263  133.11638183  130.23643465  135.51279716]","[ 300.82708233  282.52905513  289.5626269   289.07949855  271.22620437
  283.54007192  267.83965856  282.16559022  271.47003893  284.54682702
  277.20315374  288.65559922  285.69101912  284.46320645  275.49276256
  289.21293032  288.09429549  281.51915397  269.53999362]","[ 221.17732954  219.28566119  204.85111873  227.31819469  233.04064857
  218.29278568  228.56735959  218.43905977  216.72474046  230.18052097
  238.59655253  241.68049858  216.36169263  233.85533571  226.08981915
  222.73900389  220.5009095   211.51626005  211.40170393]"
"[ 140.48173758  109.48463501  136.91850059  165.57716641  165.57716641
  153.31973166  129.14545134  129.07833342  124.81837926  153.35363299
  126.27896018  132.9859911   157.63091691  138.26342874  143.81971805
  145.41374098  126.43567572  157.75539016  126.27896018]","[ 276.74000127  285.71599453  273.31640472  286.86272207  279.73232399
  273.48360858  286.45399312  269.9401304   275.88604573  278.25666798
  275.76672668  280.91330456  271.70932585  278.56116403  287.11167454
  271.28848852  283.73259708  275.32899385  253.12672989]","[ 213.23946888  220.95261619  204.77536411  218.38313628  217.9138953
  231.05419221  236.24180072  193.90292727  240.86074492  213.20906924
  207.70362717  227.87681165  209.38351508  232.87854316  236.81116549
  224.82628206  227.52654467  235.58045054  206.536993  ]"
"[ 130.41826698  137.54485965  149.48019068  156.28688274  165.21549064
  115.21965958  139.31759891  145.29167746  132.53247612  164.01801067
  134.57076785  145.23560294  146.54363765  174.22295652  139.31759891
  145.29167746  164.01801067  129.30442328  151.31974455]","[ 281.24059004  263.32323083  270.76554209  296.01356514  296.30157638
  271.20359812  295.27812937  265.37229895  271.58956083  285.00299715
  280.26721844  267.87611538  285.27836615  276.56078703  276.4878055
  278.95891835  278.11536261  275.5399799   279.12094186]","[ 222.201241    242.80178961  240.99375821  212.64486614  214.6767264
  229.59694386  236.10428113  222.15120876  229.77341432  246.37652266
  250.33029265  203.49359024  232.01220993  210.87846391  238.30072269
  201.5070625   216.24424633  183.73361645  212.5905607 ]"
"[ 155.0016828   132.32268754  142.37413213  132.70425799  157.50060369
  133.63722895  139.62358989  123.29675285  126.39689414  151.32167803
  140.32717811  154.41299068  162.1833819   118.34103739  139.62358989
  123.29675285  155.0016828   132.32268754  151.3886415 ]","[ 264.71635436  288.0551991   272.74576198  282.45129658  287.01920809
  276.05927534  278.12316131  268.88363088  270.7852773   292.12946414
  287.72550884  274.64618059  273.71345365  268.03752155  280.18467429
  276.53139158  291.33326075  277.19922066  280.92352947]","[ 212.50859491  257.03429947  207.13992841  205.43632769  215.765436
  208.30293172  225.30746838  235.27769788  212.63991288  222.68839269
  226.08841262  241.22025547  224.17073     225.53810412  217.8711346
  198.70085126  220.78240317  239.69623357  216.23586942]"
"[ 148.03256477  128.10724979  160.2855451   139.1923859   141.24145043
  163.8043235   164.65860265  170.12635003  160.2855451   139.1923859
  132.18638155  161.10092424  147.85025669  138.22525412  132.18638155
  142.56580789  141.43275785  152.80431563  165.94934175]","[ 269.10638031  285.7027266   279.02477368  282.81217681  273.98609026
  285.27942155  287.39560473  260.25349639  264.01455635  271.08771599
  265.47118797  270.25336275  270.79762512  274.00057105  284.18524032
  290.38626101  281.04711073  271.65914022  282.52445221]","[ 210.38629252  215.01972828  236.08201519  230.88904343  208.49850467
  202.00037936  214.05639163  210.32726032  224.90844956  224.07687802
  234.01389823  222.75978621  237.2834415   220.10369912  230.69668207
  227.78967449  217.79566505  212.47525916  213.49992841]"
"[ 166.42382378  122.36348816  136.24109154  138.04337784  182.32422842
  147.69186774  173.80423486  124.64790967  128.65013709  154.1132894
  136.24109154  138.04337784  122.36348816  141.16691281  124.9191439
  168.65606402  135.47761597  114.22711037  132.8364563 ]","[ 292.16577827  264.93429004  255.81998771  276.8574471   243.67578304
  283.48133137  298.01538957  264.32443718  263.05085308  266.45723595
  266.20459759  298.28464757  275.87621193  269.15347142  272.91324207
  268.21695484  270.4004887   284.39412044  269.83415633]","[ 219.58874453  228.12022355  231.86455306  202.87829345  219.43172693
  229.04795488  213.51294963  219.15111488  216.688169    224.20648225
  224.52837003  229.5687735   239.29892728  240.01817593  213.36491493
  228.70481849  230.54959856  232.45141332  234.82851025]"
"[ 137.03269955  169.76471102  124.10770573  132.64801362  163.96533976
  162.56961779  128.8742609   134.96571859  126.45433063  139.0392689
  160.7460749   134.96571859  126.45433063  145.6169818   131.15560466
  140.56621097  125.96942725  118.68088711  139.0392689 ]","[ 275.78051313  289.87023898  278.80196132  262.56840184  262.17525207
  276.22598883  267.57920021  266.92999397  280.32934547  257.21331587
  280.79365858  273.64174037  274.65830577  256.93865759  282.82946109
  277.81687389  271.97846523  263.32819337  271.46591045]","[ 233.3920595   218.67588872  233.89897383  247.08063078  210.90981059
  243.74968035  206.34543091  218.36238355  229.15216431  232.75616993
  214.39127805  218.20997754  222.64602893  224.05906871  241.83247302
  237.26742078  237.06923042  233.82343152  221.08200469]"
"[ 150.45605264  130.83541861  121.69292724  173.63578348  145.74780556
  122.82943065  153.18786607  160.34416476  145.68769228  151.8567031
  153.18786607  160.34416476  175.85139856  155.93626911  134.90428901
  122.82943065  160.59434875  143.30683252  151.6609329 ]","[ 257.05333312  251.90211336  271.91349422  279.25924553  284.53693455
  260.16008351  276.66846075  282.9131355   278.59200708  258.00363406
  265.87779485  265.16435033  260.85389182  272.0992026   282.804456
  266.36347724  260.14186666  269.67968744  272.12027191]","[ 226.86413599  220.77623815  211.46165513  222.90972811  232.24298816
  237.26829324  220.8514727   236.75524956  218.27462295  221.34473584
  227.00545225  193.3264595   250.62815694  230.35672354  235.20969851
  246.68187521  230.47336605  196.38917654  238.37947585]"
"[ 124.75613167  125.47935563  132.2965087   151.52641218  130.3106229
  124.72536091  141.75785632  138.24602274  168.86730014  160.55249917
  156.14553403  156.14553403  145.78012893   99.89423477  128.05380284
  107.91873818  126.94983237  107.91873818  126.94983237]","[ 263.02891757  280.08511294  249.56154149  266.47523267  270.65622726
  263.8350542   278.56984822  283.62681579  274.96446949  276.20868634
  272.46074348  265.35378999  261.47050603  274.68863565  283.07817229
  281.60912969  255.0768552   284.61477436  268.58210862]","[ 251.90633548  219.03463227  238.26017945  239.17106075  215.25234544
  225.1840944   227.61200191  227.38128634  220.45221518  229.58198061
  222.82737658  214.49983713  221.27670067  210.29539579  192.36022086
  214.14107871  210.37658437  236.0110826   248.83782806]"
"[  98.13176152  152.67148118   93.96022168  138.14518118  121.19233213
  118.5009195   128.42490467  119.83769821  100.54061278  172.46058737
  118.3854681    93.96022168  138.14518118  129.13693312  121.19233213
  135.20948733  118.00523424  108.49165521  166.023725  ]","[ 270.67754428  276.58372331  267.17664951  278.09662282  292.42153488
  265.31013674  275.44463146  273.06098462  279.15927763  270.7397786
  254.1289136   270.54269849  284.25158316  277.50356058  277.27271854
  282.06357402  270.07922203  278.41304561  277.27885631]","[ 256.62521675  224.83678566  219.95825585  223.60100319  244.66759896
  222.04974064  239.02880548  227.88751219  250.35810574  214.69964702
  210.01506304  239.1269168   230.53338118  217.80140415  232.9049623
  235.18186388  231.02438342  247.03247904  227.51174247]"
"[ 125.41397591  121.21794344  116.44152555  124.0288158    92.8937503
  120.70862696  115.62270312   89.63154384  115.62270312  110.80453241
  108.36968781  125.41397591  121.21794344  136.83877961  111.0724843
  131.30841874  128.35392395  124.96798122   67.55138952]","[ 268.26510128  280.71602126  274.84527995  255.7792684   272.5531151
  279.55389753  293.26493897  284.51939802  262.61922575  270.64579385
  275.8232945   264.76972344  269.43040643  277.93362951  281.93540441
  278.9017668   262.56779129  279.82340097  273.50508541]","[ 203.40254329  231.57385471  215.89651339  227.96937324  224.80119786
  235.00114492  243.42491586  225.52176571  212.94513923  226.80739701
  218.53599014  213.84882004  226.86436166  232.7283884   240.01445679
  217.29402593  208.77068609  235.92423105  221.4937093 ]"
"[  77.027285     69.04222498  135.53484661  115.53558522  113.72019012
   67.67596168  121.38735971   83.95329317   98.07933269   61.1261451
   97.51642741  118.16425895   69.04222498  146.30044982  135.15322997
  121.28452938  120.72053619  121.38735971   83.95329317]","[ 266.55207299  268.44947684  261.29796633  268.7053196   259.64550933
  273.02186365  266.71240431  273.44586656  273.35384028  280.4488556
  283.51861864  264.656127    260.38444655  266.98874893  265.76714468
  275.78217344  252.68245664  254.12904267  248.26580649]","[ 214.01930171  211.10036344  212.92122835  241.8832698   219.94316674
  222.99290197  239.46593426  216.08241922  238.44739848  236.55777107
  231.74178222  214.04855802  234.61861125  215.73493255  237.7169591
  217.35580525  230.58878561  228.15907336  212.79442853]"
"[ 110.59106942   75.79259702   69.2303217   119.3147937    46.21878585
   87.98888446  154.23784991   71.16502838  115.1453632   123.08190579
  110.59106942   75.79259702  142.36577693   95.18374816  154.23784991
   71.16502838  147.47597885  123.89080731   47.07361165]","[ 272.29315521  265.70290792  272.70164485  258.11164639  258.2310584
  282.78626947  274.44385004  284.38256149  271.92631348  271.6831312
  260.41003273  268.27734675  273.26294011  264.9937592   278.69037376
  287.28834804  266.65054235  276.02770318  263.28225457]","[ 225.79583019  237.14001741  248.15331269  210.03929931  236.81299705
  228.61471677  238.57221596  250.00964719  212.49158437  242.57312618
  229.29159261  221.42023943  214.26450454  221.68508925  236.22429482
  221.05613954  225.88775339  252.75977923  239.58996369]"
"[ 103.5866398    41.00340255   87.67233537  117.14862084   82.46608108
  101.92315775   99.30194517  113.63718234   82.54312437   66.90149134
   47.92306251   83.09608682  116.5611623   116.5611623    81.78580594
   87.67233537  117.14862084   31.26554387   58.12268908]","[ 286.80249436  271.27601073  263.20162437  248.46955955  288.32189011
  269.79627399  276.47631517  273.85606471  280.14307277  271.02466564
  276.28880828  270.35291051  265.45656459  283.28912715  276.90795279
  281.37322709  268.58154859  277.41320411  257.59084091]","[ 226.18548952  231.08481686  235.40237098  240.09333444  216.64878773
  233.3747753   248.74854151  236.5819143   238.04576123  246.3748028
  230.27131525  238.62009821  222.8200163   227.96760494  221.84048742
  233.63868241  254.82863744  219.11168129  232.49972492]"
"[  73.92638487   41.49874851   41.49874851   49.06253911   61.37259422
   79.68380297   37.97259057   92.97680231   75.71101101   27.39456514
   52.86045194   70.10037277   42.54815488   52.61511158   37.71313968
  124.52634312   69.3014079    52.86045194   78.86817065]","[ 287.13063108  287.78762108  285.03663356  271.74538569  277.26655236
  274.56172894  281.05871678  270.60850144  275.72076727  290.1370413
  285.19650459  262.88134534  253.22415229  287.90916652  275.22538452
  280.39449076  274.24467526  278.45360765  263.81870183]","[ 244.43468413  237.04147891  210.99738312  236.08401845  243.11515292
  234.05412106  243.52653959  239.09073212  208.72665737  216.90942625
  220.3565068   219.08038563  210.08831021  232.56520936  224.81919337
  249.71756614  240.94327366  237.36374673  228.99543956]"
"[  93.79826116   57.078942     41.71570111   44.03542347   44.03542347
  124.15009766  120.26067842   38.19120845   72.41126105   48.43970241
   88.34953087   43.69990559   52.60000334   47.62034771   74.71389482
   57.15163319   58.01146079   46.86295668   48.43970241]","[ 278.35511763  271.05354793  269.73677273  296.42166887  272.24843548
  248.28753344  255.69563823  284.60839835  268.09780141  275.35269142
  287.09253757  270.44698511  254.91428598  285.10702324  282.34234272
  258.30113963  284.35747693  284.09380403  281.63138417]","[ 256.5036406   252.54154535  235.2683746   230.14888585  229.85134121
  224.11152118  237.63863087  236.72983836  235.55143914  224.09175144
  246.52995957  234.58314177  251.1999192   227.45990136  249.57800176
  232.75903548  231.26059444  229.76225398  217.78331381]"
"[  32.84447502   53.62320066   40.97189965   67.96534221    8.22599838
   50.63377138   60.2468506    76.70840708  118.40614978    8.22599838
   54.1031946    11.85750772   76.70840708   71.17039769   30.21442167
   16.10893538   28.49372582   27.23819322   60.29287976]","[ 270.53401944  279.37968146  277.60685577  266.70839704  259.00453643
  270.40404412  276.74198332  271.55792008  260.5374002   291.9782267
  274.33011204  276.51798273  273.31527956  270.34680488  266.53039874
  278.48734868  280.42515146  287.83400139  281.55107361]","[ 229.87960198  219.07755691  247.02427091  231.74411105  246.72415197
  234.52021544  233.55782546  237.5208312   238.27376918  237.55056031
  251.73369392  239.48258747  253.67054969  230.96831045  237.57338831
  217.41917469  220.03038223  231.40382197  250.1299364 ]"
"[ 66.98422196  21.14527638  50.03091786  35.03684457  14.18228804
  30.00339173  41.53664805  18.26061525  44.90641317  55.34238172
  55.34238172  52.20215711  73.43760638  50.03091786  46.30261908
  44.87792448  83.83205754  32.08370501  71.82290589]","[ 289.49323754  286.16364304  259.44121435  271.37038369  271.78564072
  275.31316445  283.52260427  277.12125299  280.81536612  279.97309424
  270.4748338   272.38016005  273.42669269  280.43460367  277.22639662
  275.64772817  254.52871273  250.04569693  276.10556657]","[ 245.56103312  225.45657702  233.49078067  223.64467423  241.95875881
  214.05759944  223.14160949  237.66104066  224.83622412  229.49794319
  210.83001602  213.62305587  237.16381638  237.59188989  245.4681006
  220.4800772   233.02918951  211.42807982  237.88550408]"
"[ 60.47267167  56.07468073  55.92214666  51.43700289  34.50140936
  53.55014584  53.55014584  51.66137328  19.85141182  56.35638194
  46.9542431   14.4713402   33.02721876  38.69121584  23.16209169
  51.80126904  38.03261029  48.4646993   40.39505743]","[ 278.09658125  283.95847484  284.27812262  283.53138778  250.82655269
  288.4901922   298.37766151  273.90149885  261.43157871  276.12607098
  266.2338269   278.11319579  280.61304592  277.42895477  252.86830314
  282.2134172   289.82401254  291.44526957  292.14800535]","[ 227.92268668  239.47933517  243.74525616  236.34925627  245.3261508
  252.63497746  236.57219753  198.10893569  233.59293406  242.25597739
  218.07702512  239.49464809  240.27644764  227.82001735  234.92935462
  237.33006442  224.52760579  238.2833404   231.85281112]"
"[ 52.24552721  50.86552307  21.11179096  34.71579204  33.9041065
  27.09158351  56.9577754   39.8341051   44.14471983  38.51990687
  46.06609321  49.87649621  35.69094866  37.79697582  58.47654996
  46.06609321  50.82777223  14.44452585  65.80984887]","[ 288.21500541  281.4087005   286.79093175  288.26174468  283.60547058
  279.20832065  268.51801634  284.3470589   264.52387384  268.60088117
  267.9171701   292.19406534  273.59234747  285.86663487  255.07329366
  278.5885957   271.23057096  267.85831329  281.14368954]","[ 251.59006566  248.25467336  228.45678762  228.04084753  208.46684788
  225.04811702  251.01867255  240.67367608  240.84516107  213.76361346
  221.9948957   257.09375968  247.12988778  237.58064108  231.25576387
  226.58646063  238.39002738  228.99561146  210.91322653]"
"[ 42.12502766  40.17082633  26.71603642  33.42308769  44.35196145
  54.6117002   60.56009805  19.21485142  24.83252593  26.55740523
  50.68073149  20.79355731  63.26668968  46.41763576  63.26668968
  34.66675675  41.91865028  51.65545399  30.59566979]","[ 278.83125159  287.89399016  300.37916565  287.29067596  290.38882809
  270.09223415  286.47340766  285.66673716  273.6435363   279.23014022
  287.00370205  284.34712147  294.4126446   284.03615289  285.53116362
  274.72987954  282.83450302  267.10367825  285.35755992]","[ 246.27817417  220.35830028  228.64599184  225.92514379  232.70851411
  230.87600468  242.42186911  241.66688779  223.12752811  251.52581139
  237.48774093  233.07786856  233.37555503  235.0945695   232.8420582
  220.58302714  234.31866982  239.67574977  245.75848935]"
"[ 81.5872244   15.65484972  42.68947255  25.66268719  37.07797457
  25.03871515  21.12863486  27.38929022  70.19032193  15.67159354
  49.11449469  38.17922971  55.92111371  38.01985347  38.04331168
  29.60325546  47.10878022  42.48218852  81.5872244 ]","[ 297.10902247  296.90680722  281.33773747  302.05438188  287.34692981
  295.39761353  284.67442761  290.92131909  290.30867795  296.2831183
  297.05557718  281.05636329  285.94853283  297.70198214  284.46780749
  303.37651038  275.61627508  286.40683439  286.63688267]","[ 219.16774372  212.22754714  226.66944172  229.16544943  239.50649331
  212.25636803  236.5863814   218.89249763  236.58800376  217.89663347
  228.06608152  233.31679258  232.90437587  221.24212576  235.97851171
  235.01451684  227.63928486  216.92633473  238.28073049]"
"[ 32.31946291  48.50092554  24.55052302  17.80379832  55.40805884
  33.58600689  49.190441    32.85573607  18.06314713  39.55138734
  39.48486494  35.96062428  48.50092554  56.40471363  38.66866295
  53.50577689  53.1720237   22.64960433  40.77623418]","[ 307.19069972  283.14600224  282.66740127  285.74742977  301.94527599
  289.79709491  299.0055525   284.27773351  299.4719781   289.11094575
  287.01751501  280.44926017  294.34124386  284.45045856  294.09192613
  306.90245743  293.75890503  285.02958501  290.41525487]","[ 230.17490569  254.371834    240.17943788  218.37270367  239.10962826
  231.66640491  222.96784654  228.5322026   239.4287268   226.54705603
  225.7135962   226.16130978  238.76547862  238.10727656  228.08038463
  249.11466723  229.06520779  209.92575317  196.93002909]"
"[ 41.02650695  48.44707278  30.6204877   38.25851192  37.02257648
  41.02650695  38.84498252  31.03553211  32.72142103  19.58900625
  27.34577179  31.37072124  53.99498528  37.95877661  64.32837006
  37.28600787  25.58724471  34.60734322  40.6248122 ]","[ 302.01670356  301.98764069  298.39942151  295.52663947  301.02468103
  292.92410364  286.69097975  297.84332154  278.66539681  291.36761467
  281.74641483  287.35806773  291.62452577  281.96383186  298.79326112
  290.01402856  294.46320781  295.24667962  305.17374005]","[ 225.2612637   245.08078258  233.68599211  222.14107779  247.85570746
  234.93160783  224.16849972  242.382906    235.1001341   226.76154427
  235.14941718  229.19138322  224.38092929  229.74592148  251.70775321
  236.73964696  228.55791315  237.46826971  225.40195345]"
"[ 39.38012617  25.95908092  38.98982118  44.93776333  22.77584835
  46.13012447  43.80681237  55.8405537   62.06792905  38.98982118
  29.13570186  19.20541957  35.18081062  45.0640542   22.95576107
  40.11570125  21.72560365  46.99868899  27.61605176]","[ 281.97945305  303.8644334   293.78104407  296.87285092  295.74554304
  294.19528029  303.81461539  300.34765891  297.60289194  292.44501095
  306.85553731  298.82065008  290.53215931  303.4170955   310.24489032
  287.86055485  286.7989821   293.77135667  285.331411  ]","[ 187.06390001  244.29322989  231.76139651  234.52591631  233.2469375
  238.54207316  232.90645392  227.85894989  224.91070981  234.61347105
  218.5824179   228.9267455    21.0239523   206.57943597  216.43964344
  225.69795568  216.78140777  229.5140474    32.30812796]"
"[ 57.38921418  19.19306061  62.13262627  27.94913469  22.89116584
  46.66276717  40.74841344  44.70062645  28.59757964  14.02662719
  57.51459449  29.62557605  17.91001599  19.77551036  35.02555862
  51.13489298  62.13262627  45.5627855   47.63882594]","[ 300.93098725  306.04051005  293.0934373   294.61796894  278.21179554
  296.22022969  282.13917777  302.22222219  293.88687235  289.37180633
  299.81266392  298.25004528  284.12067912  308.18683306  286.56446948
  299.32210813  297.88705903  277.62417355  298.2754608 ]","[ 239.45524169  231.73904455  212.61225314  226.98447932  218.92006187
  241.33556595  237.96859877  237.24222342  228.19619069  242.81120374
  214.03104224  222.34596913  226.81752488  235.69756268  241.51850275
  234.8842444   226.12831423  231.15325349  253.73383751]"
"[ 47.48556507  24.29338819  49.30634878  44.00477091  24.05117479
  28.64838326  38.60766033  23.78846337  34.42550556  22.1700842
  47.48556507   8.49895942  43.34052407  36.77091122  42.52646728
  51.52671479  28.93478012  35.53218241  22.51943466]","[ 317.81901281  291.34076899  306.97885387  299.67385179  304.43985935
  308.69240083  304.05112894  302.38839995  294.94336179  306.10489033
  302.77108865  287.64929509  302.39244268  307.23882126  300.27907688
  301.43951801  288.15310241  294.1622336   300.99880616]","[ 249.76104257  242.57136921  224.67986217  229.74086171  247.06043344
  245.87236901  238.69349778  251.29841604  237.19238056  247.27392319
  236.67283779  225.96116856  209.25118845  216.9878232   244.63840185
  212.7158998   230.13380869  247.28681843  224.5111266 ]"
"[ 35.88093395  47.5049896   53.98351356  27.49384192  38.75980551
  43.72603861  27.31127242  32.57917822  34.4581593   20.53739606
  40.37418328  38.49799851  43.72603861  52.74339311  46.00318006
  42.29148086  27.90922386  40.74137553  41.58718945]","[ 310.53567578  288.73655033  299.15332448  307.1322802   293.67741246
  292.21477055  300.33131376  309.18418756  310.30003025  309.62642831
  295.74387063  316.02190541  288.36707614  312.23212329  300.74699812
  291.41034397  251.97735169  309.10952562  296.00389802]","[ 220.74546154  218.98171662  238.99109534  229.93714774  236.87687061
  225.18830733  236.57357066  230.96083508  230.25865791  224.35898901
  246.54239591  100.9900179   235.64912409  231.0859275   115.30373915
  225.72013731  240.37914758  239.02698533  255.27881592]"
"[ 45.69201412  52.53076482  20.277804    35.05527766  42.16851049
  36.77323976  46.23076568  41.0040434   18.61568076  26.51246895
  26.19255693  18.83934105  54.02719258  26.19255693  32.39481156
  39.095151    29.9076029   45.69201412  47.0074726 ]","[ 308.43094196  298.09427254  310.51981641  293.06287761  305.41341052
  307.29580652  307.72723356  305.59001401  318.70664507  307.77109156
  309.95986975  308.87438059  301.9221026   300.23036517  305.10312358
  305.00536023  305.28327117  299.8869157   307.2623605 ]","[ 228.23798467  224.95156083  229.0316002   231.93828358  225.50430675
  244.94519132  235.67122836  224.09880923  244.89422043  231.28778835
  218.57815771  228.68301063  230.56294083  225.98653165  218.28722512
  231.9124275   215.26286196  234.6445963    45.83825074]"
"[ 50.39703161  41.8354812   39.56338495  17.35486697  52.86612128
  39.56338495  19.38443511  55.79536494  44.90552509  43.83914788
  31.35182128  46.55950745  55.79536494  46.31252431  54.76028718
  46.55871979  59.56643182  42.82131296  48.21493643]","[ 305.08751579  291.0569472   308.80962819  310.74218311  295.52280019
  291.08238015  296.3574217   310.79411401  300.28302238  299.93380363
  300.61606108  306.54166762  300.94364723  308.67443309  302.95838663
  288.18138664  310.43670965  311.07098441  298.86849727]","[ 244.69163545  227.04070477  231.67590052  194.48934307  222.9812848
  233.22672259  238.47040824  216.09423532  225.80379898  238.40562381
  207.44580101  234.97254785  225.05359247  222.36921388  215.54645919
  232.58851613  225.48240664  252.50648429  258.28217745]"
"[ 53.0256317   37.8480073   45.4430229   37.08058276  52.66568938
  38.4425793   46.42905283  39.06327753  44.93425356  48.94777458
  25.22489808  56.00207245  56.00207245  38.18018137  37.81039047
  30.36133713  48.841611    24.39448961  39.25387505]","[ 304.10582917  288.76301581  311.99183874  315.3498429   321.76818753
  300.31283301  302.46512771  315.46912945  310.60830327  314.54994751
  317.10688268  316.09209427  310.15304687  309.82751087  310.96691855
  308.85180081  311.38682902  314.40481638  315.99421004]","[ 242.8348162   174.87188585  250.97661944  227.58990874  200.24602128
  237.06699036  230.83374053  107.36828675  233.06989563  231.39809468
  189.30014839  230.60358341  211.36836315  216.95469686  250.23738375
  236.94883786  204.80247957  196.34861891  241.47980039]"
"[ 46.10772736  21.25095062  36.57283165  33.86162921  51.56821999
  59.48898119  41.29517769  34.82163736  26.99365813  45.55273463
  38.49965296  55.08453465   9.51263396  44.80434648  45.75372005
  53.83456996  44.24604242  41.5408146   38.49965296]","[ 305.38330132  304.04059582  312.08395114  313.89721038  318.61245997
  318.49105683  323.47721217  299.91785053  321.19139529  297.35147059
  293.26010297  301.80383834  320.03930194  315.15936738  307.39481943
  306.94653508  301.43687176  313.07715593  303.17064053]","[ 233.31436276  144.47707946  235.81204717  228.64282404  182.6598072
  232.24726959  244.23070564  207.39583133  226.25970072  202.37145276
  185.58333068  229.961883    215.47459735  223.36646134  196.62156021
  198.74680677  239.5748932   248.75924894  241.57119644]"
"[ 40.89122245  35.44625057  22.68321413  31.63754642  42.0688941
  62.2261639   38.07945925  36.40709998  56.74934079  35.44625057
  43.91564644  35.34293721  25.69643211  49.57518626  35.34293721
  46.29412563  31.33600829  40.31704842  45.06402736]","[ 313.56003185  298.37603485  315.87630427  315.73484684  315.43285531
  327.16333641  311.55601312  291.08002796  310.1398635   314.05904738
  312.69528017  301.24264599  302.8509087   320.10623666  314.55753553
  312.56303971  324.34277231  312.03020836  306.28466726]","[ 156.9180618   234.31781731  214.96250569  117.57464433  217.07191005
   65.86395922  194.60449277  218.25041679  221.42642435  219.30572888
  207.49955525  120.77457972  221.72467818  224.12147974  162.49407626
  207.14992672  124.54338397  184.2169363   244.74210355]"
"[ 53.70407015  50.51456909  35.62452743  35.05888317  50.21602563
  41.8848449   46.29870683  41.23637855  40.31707966  45.8575306
  29.93810723  36.49753448  36.49753448  48.69099564  50.43193387
  62.74060751  34.77577899  45.15854755  35.81606586]","[ 322.28568486  310.91050895  318.30430178  311.27361573  318.5551609
  308.76950927  319.63699436  312.75747092  319.65200961  304.07916595
  302.82976121  320.00381145  316.54672635  297.41827834  295.4426795
  308.99479528  299.44305122  315.78617313  299.85923291]","[ 248.52016236  136.34171619  187.36580116  198.454289     31.91755474
   58.62938465  203.67385993  222.89502398  205.72759151  227.95593074
  230.54111658   85.42042822  236.4408345   222.79064452  242.49826304
  226.39623712  241.77338089  222.23593555  208.29612398]"
"[ 21.60266654  28.52003405  44.37324606  40.18689511  47.15217869
  18.8975601   48.1595991   29.72247029  68.96013139  50.12631444
  45.81979773  41.48031604  35.75311485  45.19823132  36.39438613
  54.13528717  53.36987709  50.51181902  37.94482205]","[ 313.93744357  307.06638749  302.12678753  306.3322554   299.90347013
  312.12242095  317.53116422  317.84405609  306.79987388  315.65182964
  327.05265452  314.99955594  314.84535915  303.36755711  297.32245498
  307.44447255  315.8171807   310.21151176  323.4127712 ]","[ 231.41135862  236.03452895  179.82570648  235.34231746  224.17606452
  214.33586411  227.90228801  234.63822014  227.27512625  126.88583857
  221.38011621  225.62841433  238.47477806  217.37692506  191.83384879
  180.8392045   219.04140226  104.76744019  196.16738169]"
"[ 55.47693286  53.68143603  35.0265452   44.94857444  50.74858339
  33.35502357  34.70583409  27.47726526  56.66087485  46.48682524
  37.96328154  36.55583673  37.99463374  44.06947812  42.79556452
  46.34258498  39.22023093  35.51624345  27.74434328]","[ 311.41834429  310.61383006  288.39584719  316.90706563  316.69918778
  290.00400729  314.1199346   312.98279718  306.34814075  316.04910734
  314.79145053  321.52911213  319.68596492  317.7657801   306.16553075
  316.91763194  305.01634477  328.58777589]","[ 216.40912644  128.06571122  131.1977318   247.5714863    86.42662933
  219.26584572  147.15030088  237.21989655  192.17411944  194.96373602
  193.00935679  232.54794296  213.071326    219.45335471  176.99056396
  220.16528141  238.56630513  184.18074314  222.78843504]"
"[ 40.44165934  50.8356119   37.87751756  40.98140488  53.96157587
  39.22688918  30.89921688  49.65819833  33.29992754  43.65628274
  51.82820897  37.0031708   47.62167443  17.10414905  38.3493682
  45.6214801   50.21599339  38.22768728  48.48629255]","[ 293.79035472  322.65288657  322.30168217  322.33453038  310.54471835
  312.78077821  297.09741704  312.35888021  309.32948818  316.2282509
  307.03980506  332.13258747  318.82086685  318.44145175  311.42733978
  306.79234847  328.27411688  318.9540301   318.8010819 ]","[  58.46077961  146.51750995   57.8304359   223.21596557   66.74000788
   69.19780252  198.21747941  211.87518473  230.86694412  199.77378093
  176.71372666  216.73746462  221.45010914  109.70945284  190.00569835
  210.07606877  145.66975739  110.95414938  191.8679884 ]"
