rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[  930.65855593   -41.41084952  1029.0080845    455.55179502  -113.68807173
   277.8581183    468.40333189   111.77831312   907.72342363   181.84936259]","[ 1722.19585409  1739.29568968   602.66394439  1130.05981099   741.15440334
  1434.37113186  1801.43593434  1777.33413359  1643.39114336  1290.21994729]","[  556.14129493   901.15424442  1006.79693156   919.07479695  1245.10314576
  1074.45840925   959.49986695    34.93885894   918.71368305  1172.88335166]","[ 1136.48063239  1195.28883047  1112.22723242   935.15709553  1104.50079352
  1186.7095591    892.93402401  1081.70741411  1236.62278847  1222.05705514]","[ 1479.77381337  1599.39706296   775.78561658  1433.62548039  1462.65941476
  1487.50690128   687.82559201  1495.5515028   1474.84230683  1381.91137911]"
"[  611.12355295   530.0116031   1121.89811292    14.08458044   711.44857231
  1011.66521325    33.1324363    855.79137767   188.76836863    96.75912828]","[ 1771.76331318  1770.82805603  1864.01619427  1712.79305114  1754.30461428
  1649.9865475    878.09270827  1715.99450461  1676.61263448  1574.55839879]","[  786.15199308  1290.4766271   1163.13253396  1429.94497605   952.17863616
  1134.34143624    81.04220162  1246.12377058   -35.49344185   669.20409428]","[ 1132.47958463  1184.19927987   669.98249291  1163.38011109  1147.91430308
   734.03542018   272.0913357   1230.81590604  1256.64562432  1149.50111031]","[ 1418.9639018   1200.97352688  1440.2966965   1258.20794322   627.96533247
  1405.21671415  1393.01314711  1507.15609738   545.75433451  1360.54092512]"
"[  468.43765801   889.58637418  1180.37050389  1005.1010646   1095.885352
   226.2315339    512.70502836  1049.57097384  -167.40237611   575.25049855]","[  414.43539427  1703.61202632  1659.63699636  1785.59780955  1633.50001994
  1692.76403573  1670.94681485  1652.17344549  1765.01812535  1646.34365049]","[  262.19485131   155.02488069    84.24441724   434.59638512  1178.4585965
   374.87336607   227.26644736   586.08787669  1203.75353032   971.36075249]","[ 1210.3085673   1226.64679027  1222.98513734  1201.47228529  1120.18985864
  1166.32379803  1396.24633213  1323.84219084  1229.79513901  1244.69642701]","[ 1592.17907409  1525.97921532  1460.53352723  1482.37038969  1585.65913297
  1477.18058842  1565.14925836  1565.18072484  1588.35731104  1455.85461428]"
"[  -65.94594696   595.00784211   352.42809768   740.81160653   924.62355318
   356.8595965    294.52991151   996.62113749   356.8595965   1214.14388709]","[ 1701.55254749  1037.07886494  1844.33714525  1556.57852972  1626.11867913
   306.0350849   1510.33935456  1546.91678408  1145.88247669   353.32156268]","[  792.49318266  1350.80067794  1111.52059708  1507.45165959  1022.67440803
  1282.67045735  1046.73599196  1013.76018425   953.93457688  1240.33993315]","[ 1352.03184828  1229.43746174  1221.1744546   1044.82575544  1284.04768907
  1332.04572615  1320.38122315  1353.51420853  1250.24923896  1287.17879662]","[ 1603.74381129  1509.64167266  1610.79499714  1477.83725253  1334.14471722
  1634.21056445  1488.42520292  1314.5805065   1396.43236174  1405.65801407]"
"[ 1030.12558514  1097.97207781  1028.30567485  1042.18693461   811.32382855
  1035.87289342  1042.18693461  1146.90850949   634.30166021     5.48020924]","[ 1625.68314355  1796.05483759   736.63229464  1670.23093245  1653.08966111
  1446.39515067  1659.6771558   1741.63420617  1758.52700304  -117.66619978]","[  277.38027938   834.09677794  1156.28130437  1099.43038827  1264.5609912
   862.87211929   203.67947825   728.86280954   129.1656568    217.55284869]","[ 1369.67156911  1339.40712868  1260.94329782  1326.17828107   988.04054262
  1126.90392807  1055.72477119  1293.77211294  1297.95387576  1355.81659054]","[ 1528.02353302  1544.32236777  1593.6813908   1333.94538543  1475.03160543
  1389.35563045  1486.78759658  1604.35944581  1424.67166867  1193.16563898]"
"[  900.44823711   -17.22745521   907.02651771   296.66740594   684.51238918
  1048.46513849   502.97485698   900.44823711  1094.20935077   907.02651771]","[ 1069.70532766  1627.93092458  1645.90763595  1387.14262551  1318.75281494
  1501.54676958  1665.27674632  1497.12439667   604.68304243  1538.38306702]","[  395.12118534   487.41037823   114.13457004   420.1172459   1285.22380261
  1202.64754954   700.61081005   759.17576274  1097.42365339  1133.23359288]","[  328.12706486  1254.85502952  1295.75023566  1328.78451162  1229.26987967
  1111.05332186  1287.45164919  1164.46090146  1176.55364169  1291.79815777]","[ 1547.93477696   757.43543591  1383.72437353   946.55776544  1585.75382345
  1372.84873024  1488.92818997  1482.97044762   198.59209907  1639.74005703]"
"[  358.56818761   697.64547941   134.32920855  1200.58481533   867.77301256
   692.93419261  1285.04389053    97.66704918  1085.05689645   935.442372  ]","[ 1582.90983785   865.69169247  1835.44644358  1661.40605137  1683.52346363
  1657.4310857    820.16142762  1520.37591773  1734.62288339  1551.45825413]","[ 1155.39186872   773.2134079    202.20637634   828.20247593   916.53798091
  1203.73363506  1287.45958773   324.76893231   325.00859146  1116.54015111]","[ 1315.48692979  1132.17474116  1243.8528941   1339.93610266  1114.5533028
  1196.88103081  1341.29658574  1068.76038366  1255.4212901   1272.99061564]","[ 1447.26442441  1533.58651544  1430.69455916   988.07220196  1521.2190815
  1027.45867689  1428.77343878  1717.51652098  1615.36786945  1577.0789391 ]"
"[ 1194.99130681   936.82372511  1038.80927799  -111.41764503   870.10745986
   851.34436512    -9.40259797  1139.46219092   930.66665758   799.34914177]","[ 1550.02541538  1472.26552735  1539.59837373  1692.51086724  1703.92894419
  1758.97204867  1591.86920182  1800.78839595  1666.52869942  1643.30514762]","[ 1196.09240259  1040.69396037   176.51178428   -37.73981292   516.00928344
   986.21289437  1664.29966087   969.92966624   156.09325845  1050.71906572]","[ 1087.91433034  1223.32343195  1127.43133159  1162.74254979  1230.40482172
  1225.38255786  1373.76518078  1108.24614389  1337.4903368   1213.41797881]","[ 1597.97761753  1273.25797227   821.82975301  1444.38858209  1158.7119755
  1460.86107836  1716.73244108  1507.18133845  1295.03085517  1370.84524096]"
"[  987.73715925   166.68052728   931.22662981   932.02156708   825.66238595
   249.99849051   807.01261613   931.22662981  1144.60316022   482.43480814]","[ 1756.88146285  1672.98978758  1726.23939842  1237.35899312  1707.43451035
  1608.45903608  1664.02277337  1647.40350725  1683.71135035   504.00999009]","[ 1090.52955008  1320.46437225   292.90997866   717.29362137   -52.03803418
   693.44141013   203.46911543   428.04434081   873.83412017   922.03721298]","[ 1259.31120503  1093.07640662  1192.52506678  1228.92115595  1343.14136579
  1207.42470348  1269.01706354  1216.6133453   1256.25947993  1233.45890595]","[ 1404.4178456   1647.7286382   1205.7336928     16.78175556   328.82887906
  1539.88688108  1661.46536757  1477.20512349  1553.48956208  1468.96407319]"
"[  820.91381719   732.54727252   -92.75346187   129.41423098   328.64533775
  1266.90187549   114.80956228   630.74381929   986.47628944   766.16396021]","[ 1704.40986864  1693.53436704  1574.51747448  1727.92254633    88.85228237
   339.5521777   1641.06438419  1662.3830201   1665.62009174  1688.35852042]","[  234.52288272  1067.10778815   570.44638014   825.03802602  1021.16544798
  1129.75857197   869.72755224  1770.90251731   767.80081447  1432.35047372]","[ 1139.23182153  1298.69324962  1351.99568848  1137.31885991  1239.03376553
  1346.26667897  1330.45286565  1143.96436803  1085.53373751  1272.09423259]","[ 1585.38491582   397.79612663  1397.30258604  1571.88804292  1045.50720606
  1379.9879518   1360.44540482  1560.68498556  1595.25256879  1245.51366825]"
"[ 1057.74114816  1202.26106346   994.46164486   590.40190445  1074.24660267
   763.23409068  1176.73071942   859.56624217  1030.88119634   845.99533698]","[ 1689.99368912  1748.93255796  1669.73631297   530.69084505  1457.74754441
  1710.91105142   647.10839636  1736.4843944    692.71969302  1027.93898195]","[  578.6884783     32.91890153  1108.24376914   103.86414388   -93.99171923
   736.44842619   454.33297483  1110.81956124   655.47801185   592.73700996]","[ 1312.59046479  1197.67679814  1262.36215621  1136.55310847  1196.82523708
  1294.08367025  1179.83957226   965.18909556  1283.01944425  1336.40626523]","[ 1558.71981078  1182.41442738  1447.69196631  1301.17035713  1669.39595813
  1388.51538312  1455.08047777  1483.91680344  1471.10147528  1476.1568824 ]"
"[ 1033.51390048   859.86084401  1131.38297338   600.64259401   981.98249179
   689.53398406  1130.52429314  1118.08579354   971.13227015  1173.60231212]","[  640.2658627   1504.24855966  1562.62411621  1108.06884377  1313.7996095
  1663.05327502  1618.97874642  1017.4295964   1661.88606928   700.45913647]","[  263.58570075   678.02111703  1670.96482058   193.09927256  1050.90625197
  1183.12153265   567.59253578   552.11290571    31.25679047    91.15988099]","[ 1203.83639465  1301.79787345  1261.9882564   1196.75025589  1215.89991398
  1267.27449202  1335.37835514  1280.40948011  1340.004793    1146.09791296]","[ 1393.83606744   506.31316454  1572.76899423  1324.19393994  1395.53673573
  1577.3401912   1333.62404747  1409.88030026  1474.88614182  1342.89179163]"
"[  774.06671375  1074.53569246   971.73818     1280.70398265   750.65013907
   893.6668769    -67.14433102  1235.5786006   -131.69433308   926.60425978]","[ 1605.5627484   1200.53996374  1717.41211765  1574.26123803  1483.59326061
  1594.34350498  1747.06466632  1680.43844406  1684.40634062  1610.81542399]","[ 1315.02454765   489.27868391   869.5517081    417.17958956  1402.79651332
  1566.77307827   882.26945017   377.9668112   1015.49809367  1107.5093456 ]","[ 1303.39412643  1250.23450577  1256.60934144  1238.20260451  1304.46602672
  1298.24416312  1282.39225323  1198.39887457  1303.05545827  1080.78739104]","[ 1454.84907036  1383.87242769  1479.89864306  1424.17069792  1487.08846086
  1142.81517689  1466.18265041  1295.79900993  1644.8172937   1268.9655258 ]"
"[ 1357.45429924   248.05087749   814.5205984    676.91727313   753.73170793
   618.21800108   117.02582471   288.65150651   -90.53526605   248.05087749]","[  642.42508482  1611.52011267  1553.03440707  1616.15240938  1724.71607059
  1586.56226004  1375.93806064  1581.51348795  1613.48975883  1418.86008595]","[  743.18341535   696.39280847  1546.87490673    -4.80722959  1033.83186536
   650.59412916   332.91355192   196.6059416     66.70683661   955.55969112]","[ 1265.2746434   1180.4046587   1230.30331656  1192.90037046  1190.3247
  1259.56040895  1264.86864644  1331.31344232  1249.36283371  1135.89785377]","[  955.62507889  1354.28169397  1439.65248487  1454.0157501   1407.17643188
   326.30341283  1619.06047364   971.36767293  1378.80462264  1561.50180653]"
"[ 1019.91318659   941.36674808    32.01218048  1081.03124538   289.80619124
   460.69703278   941.36674808   799.73016382   995.51011526  1127.62842634]","[ 1354.64637327   121.5974111   1092.47008155  1602.61232675  1439.13509251
  1585.8099894   1529.78746247  1148.39150477  1555.68280005  1484.5361787 ]","[   89.81591134  1318.57395994  1414.6502691   1190.54800176   867.52380339
   523.77894779   352.63171616   125.98624835  1280.37820853  1259.8658659 ]","[ 1191.52966336  1224.53193262  1139.32449251   986.17886825  1151.68612759
   774.24786406  1165.40391615  1260.99237066  1284.9457454   1214.00838449]","[ 1302.54122258  1385.48479999  1453.77580552  1424.20429788  1540.61669923
   812.15693224  1470.07265627  1540.58233365   302.44866828  1280.76083716]"
"[  133.80332532   788.25212225   748.39122326  1296.08607014   143.53737784
   784.31011643   715.73964644  1123.51958602  1280.10425265  1166.27725664]","[ 1525.61958185  1490.36809452  1516.95753975  1583.32253077  1163.67174139
  1570.98576612   969.60125166  1490.16378025  1614.96117441  1467.57889736]","[ 1162.10400534   552.85432618  1228.08826136   451.20813852  1405.03063844
  -733.82935943    92.45889199   461.66394901  1295.06495115   708.08985769]","[ 1311.17175154  1233.32180166  1245.53297131  1376.68772194  1356.07432455
  1241.41116957  1284.79358159  1322.67979287  1295.37145866  1336.6468105 ]","[ 1303.5322447   1383.84880021   257.0134916   1545.62117994  1390.73828843
   312.93686979  1479.80527574  1413.42885738  1511.03506658  1292.81513991]"
"[  415.61700142  1134.4768883   1249.01908316   930.52600825   809.01500119
   870.9072636   1038.26496775   546.83914781   603.73727544  1046.77841852]","[ 1522.30170205   699.00717153  1598.07669371   736.15060991  1532.03811142
  1548.4821728   1674.40496944  1669.10461206  1569.80293334  1540.2960643 ]","[  945.00074959  1454.71895962    43.623507     399.07299589   451.47343229
   330.84923396    57.47785559  1231.92931652    89.45139283  1186.03070516]","[ 1323.47955995  1265.89621174  1267.97115431  1290.54693513  1308.85329894
  1209.11500253  1206.69983449  1268.14188621  1386.23425622  1275.44447559]","[ 1375.5976559   1540.04420344  1491.0422558   1249.1230592   1550.727371
  1099.84943499  1184.62931366   937.34230753  1589.77902101  1412.00564456]"
"[  197.28384759  1182.53760219  1170.34049577    33.2399966    967.03562146
   751.57125318  1128.57973885   791.24334724   428.3283263    479.94371183]","[ 1701.38533353  1714.60134212  1603.94549029  1470.36501222  1310.31788047
  1526.06662206  1632.19322496  1663.92323814  1643.53910912  1681.85570144]","[ 1222.99652275   967.21569153   401.56741755    94.15131287   934.25559289
  1152.76787191   991.23350336  1064.18983271  1367.31806304  1477.05050059]","[ 1424.96510169  1134.96680888  1294.83770272  1343.00118438  1297.92203555
  1152.02689582  1278.05422465  1286.30104022  1338.31681659  1252.72677724]","[  249.3648094   1337.91747272  1375.46625787  1425.91226087  1511.71450318
  1110.10075168   260.78415323   947.95755257  1191.42176359  1608.78039314]"
"[  575.36394688   535.42847823  1019.87656628   814.98755023   489.56264557
  1121.34554646   630.57370291   836.52049165   232.1607961    825.27931516]","[ 1458.72467244  1488.21754447  1586.79187342  1673.92560952  1592.47802654
  1712.86683163  1602.82033914  1369.68352047  1595.67287227  1467.64429354]","[  266.48079239    68.96701334  1695.96939666   940.1341489   1287.16711488
  1573.89606018  1181.48579736  1346.41753151   559.11645869    43.80298918]","[ 1465.58341603  1455.39186805  1325.41940645  1375.82924028  1268.83753565
  1275.75905802  1297.14694708  1341.17770456  1364.69203833  1302.93644239]","[ 1117.28673099   409.56017316  1483.21164912  1600.54198949  1560.2564123
  1412.10050024  1088.76902715  1394.40800403  1275.85079734   336.51171401]"
"[ 1185.12519253   923.47383997  -240.84373118   -33.46462302  1120.79028413
    55.14372943  1058.82948617  -240.84373118  1002.62316507   419.10861715]","[ 1411.3460631   1622.92538128  1520.22463425  1607.21652851  1240.66099995
  1605.16644126  1687.58644838  1670.53257019  1748.52842281  1585.80933302]","[  214.37716423  1393.68496958  1226.6231138    920.51504886  1338.28280131
   268.78904167   643.4737025     -8.47966237    96.45427965    82.98929982]","[ 1323.59417722  1331.74390812  1195.3360549   1331.5143495   1090.95650449
  1267.4368907   1387.28257367  1201.12392988  1279.79547738  1320.96817734]","[ 1598.2617002   1421.96143748  1379.57524935  1540.15704732   252.57729409
  1484.11631067  1434.14029331   951.15218952  1468.10134028   773.87839297]"
"[  353.10060113  1097.50275439   934.38845502  1047.69345241   956.20613345
    31.47893647    28.81421371  1064.64263664   729.2579935    353.10060113]","[ 1181.59948733  1563.77550919  1677.04641961  1570.42736251  1617.68340532
   832.1761282   1489.12278451  1629.20100274  1561.41581677  1484.02740804]","[  218.84935481   559.54823637  1227.13779662  1466.18671887   887.26911177
   183.63535645  1420.29874033   376.49749746    14.16487933  -154.55020082]","[ 1305.06407639  1254.37742392  1359.64071651  1290.30124522  1304.0808541
  1258.90061251  1270.1415171   1375.54883808  1345.82114433  1396.57777411]","[ 1344.10525967   468.0285453   1454.75343576   596.74532473  1412.03093692
  1520.79108634   621.05729338   472.11858187  1430.58718771  1442.54565776]"
"[  260.5492417   1059.6404018     49.72365436   183.55267987  1049.78348162
  1325.98190962   651.33415021   808.48732683   145.79221655  1229.90644712]","[ 1624.99536876  1512.3232047   1668.47559222  1393.98063787  1639.47942325
  1514.33978838   782.52060206  1563.05240081  1564.57525927  1207.50895209]","[  478.56023099    66.92093331  1474.41406257    61.31223281   251.78333346
    87.7246064   1460.70035579   824.99990447  1184.83756174   183.10637036]","[ 1244.1280454   1361.3861431   1368.16736816  1364.63801646  1303.4563328
  1156.90866048  1374.00699583  1341.58111458  1431.15427361  1384.36721959]","[ 1246.07830533  1059.82273356  1675.46303105  1427.76497574  1211.90570992
   236.42057292  1583.56680095  1008.50614576  1372.01186991  1653.35956662]"
"[  697.10151525    37.80593781   627.47677841   -13.64024157   837.68177955
   524.8545994    524.8545994    138.85134156  1190.83277796  1059.51728078]","[ 1619.3234046   1484.16324791  1447.37640411  1518.25656132  1244.79947502
  1461.90325936  1165.38315016  1543.69888282  1574.1212618   1388.2066195 ]","[ 1083.86850698  1130.59852443  1582.41494499  1274.70409029  1039.33707356
   148.18372376   577.92985571  1693.04433616    36.05223022   987.34670631]","[  939.61265515  1384.36312049  1322.7739115   1280.00250974  1443.49276528
  1296.52158016  1329.26692288  1380.93126179  1454.9117238   1389.19396244]","[  931.8416279   1392.92893824  1053.41838965   755.72052657  1515.54195736
  1514.88634407  1460.54628662   766.21855715   351.6115683   1373.82003871]"
"[  805.43369593   544.20932295   967.49744519   546.31984135  1096.34226281
  1078.6493396   1322.67276595  1277.48241153   924.02327828   797.89118337]","[ 1659.42536639   631.90829236  1645.61067284  1511.62268574  1646.53962586
  1561.20494127   953.79547935  1760.32627975  1627.28083504   304.85866946]","[  139.51102414   417.80297419   600.58907353   109.3797705   1162.71613086
   900.05527098   723.16373294   484.10387099   454.45359469  -183.82941015]","[ 1448.23005306  1435.68043309  1327.51573148   704.40635349  1171.58513622
  1265.20816411  1400.92724406  1279.34009217  1373.67943227  1342.17727532]","[  985.99787603   871.67548638  1437.05163203  1492.32086952  1060.45854177
  1407.65001208  1416.15929139  1024.74731293  1541.58535046   163.33021144]"
"[ -105.87646067   133.29236455  1121.64948116   845.46272489  1135.17653108
  1095.90757857   596.5726377    605.75069337   952.02792753   324.53306059]","[ 1539.49907574  1583.8876878   1584.91024568  1633.89554945  1247.01698103
  1008.09460216  1478.04087066  1531.1335769   1527.22847246  1568.07903223]","[ -209.64595      575.94620409   125.20403499   314.12503979  1518.81526501
   594.23187018  1357.46472216  1415.10301078  1453.67882146   385.19831333]","[ 1481.94761328  1341.10639256  1259.84843357  1288.69904807  1362.82118207
  1289.58497146  1287.88129754  1178.2658763   1233.34903655  1435.45703669]","[ 1442.85519992  1373.35961675  1234.43972643  1248.57633618   277.97241007
    98.04956134   638.69166311  1424.77977165  1302.53557472  1462.70587433]"
"[  228.96511808  1045.74671474  1474.68220088  1362.59122294  1232.95355219
   949.04642276  1109.63621317  1133.26170597   719.51267276  1266.81888084]","[ 1545.0038661   1554.33804183  1614.13293723  1529.16009288  1581.07215661
  1614.13293723  1715.42297781  1417.47514628  1663.8642286   1569.29036718]","[  448.01136153   235.8032934    754.76309125   526.59796011   101.35992815
   682.84247124  1418.87572979   966.55382345   134.64681359   890.43017771]","[ 1210.49979784  1030.52294538  1443.62831057  1262.52835189  1186.5660034
   862.92885506  1444.21557251  1343.41747627  1342.95648131  1363.18358861]","[ 1282.26805105  1242.91127462    41.88545786  1468.68605815  1469.94654619
  1443.10779644  1370.31679859  1487.56429259  -163.35179714  1246.22356336]"
"[ 1106.76333367    10.46138375   175.36699678   457.13406004   917.643387
  1243.8900028    914.42502282  1091.07624452  1243.8900028   1362.83393064]","[ 1635.37222906  1471.2790483   1561.79386467  1359.02266546  1521.4490931
  1490.59926889  1495.81327696  1432.50520576  1458.9446548    682.54372694]","[ 1579.04359669     7.42763688  1623.65786503  1684.75630562   362.75319857
   114.33266217   187.43748512   477.68788095   609.7165353    128.0543123 ]","[ 1362.31768867  1460.69946103  1497.48793696  1415.94635792  1352.18657575
  1299.19234145  1407.13987599  1503.75456261  1434.63700654  1321.08541354]","[ 1570.0397074   1090.86107805  1040.99778556  1475.81393698  1395.67535259
  1579.97225827   -10.27112741  1386.10018616  1452.57743411  1458.13130008]"
"[  -84.6931961    964.41016308  1209.18177261   482.61381299  1290.73723155
    62.9341132    857.29103703  1080.12432371   514.51590016   857.29103703]","[ 1513.78779423  1528.44038706  1514.54389243  1401.73968094  1459.70798338
  1366.36892031  1513.12823873  1457.22788905  1401.50352887  1468.21700165]","[  174.20769853  1423.77080126  1240.67151673   921.87829153  1488.71450631
    64.18568531   197.80587833   -43.54997631   583.26755053   -97.72784947]","[ 1520.82723179  -418.7898707   1284.77382122  1531.41671243  1355.30450131
  1493.62985373  1428.44348349  1161.99031601  1039.20520759  1258.08495012]","[ 1466.92390178  1363.41219664   416.5914737   1462.80497841  1221.38800786
  1424.27879067  1567.12389673  1636.2749406   1521.42495339  1602.76689146]"
"[  181.0658141   1218.255063     656.21699464  1037.95277085  1142.43700559
   508.74515844   150.99976454  1142.43700559  -161.82701065   707.82290557]","[ 1527.21252746  1544.94835828  1444.26133348  1467.4358876   1488.16743487
  1421.33863149  1508.62753655  1507.93003612  1527.21252746  1544.94835828]","[  380.5066198     72.89554303    -7.78146036  1245.94512604   443.39166123
   176.96576972  1181.1767589    873.13917592   248.52622109  1381.85223594]","[ 1452.74620442  1363.76722189  1326.08229417  1463.48872619   806.07532765
  1354.79349174  1197.11308226  1311.7279558   1355.2427402   1315.184978  ]","[ 1480.75045601  1074.08387536  1319.71853827  1386.1669463   1199.90221714
  1320.9751343   1326.49244961  1198.4827648   1424.87716643  1365.20273371]"
"[  581.37815948   834.0886772    257.46836664  -213.5363787   1356.97665759
   581.37815948     8.52506509   243.90475846  1090.09840384   219.57916722]","[ 1543.49001387  1454.91544825  1457.54574417  1483.27993307  1493.71243076
  1499.92551362  1546.98179105  1475.99131326  1630.31493605  1550.8670938 ]","[  487.50032178   800.23258783  1511.0036441    828.339918    1635.11346815
   835.56163443   233.65179815   963.64683247   255.42956908   925.82833996]","[ 1387.18465545  1462.74106831  1405.17951831   763.55789158  1366.26057729
  1317.46535178  1297.94748763  1436.68616489  1415.06766157  1396.36603101]","[ 1554.66240196  1281.80465771  1499.26701506   513.92333601  1061.41340675
  1466.65489064  1429.27016063  1246.83492911  1347.96058614  1538.60817397]"
"[  887.45040979  1228.27802387    41.87716642  1020.6809773   1020.6809773
   578.34994898  1072.69575094  1250.70855608  1188.58585179    25.20038243]","[ 1529.80068827  1448.14698948  1483.97273235  1502.45195463  1530.04085284
  1445.10672592  1351.31349314  1530.04085284  1525.01778037  1387.90340363]","[  289.7937215    134.45854598  1310.47292254  1101.22961179   108.96321889
   900.38964321   364.2105972    356.89005512   250.59099455    -1.64923035]","[ 1440.41911542  1353.62997161  1361.39759678  1460.93559765  1387.29238521
  1417.98773798  1303.52989872  1479.15792092  1287.13669659  1123.58175819]","[  835.92651151  1556.1874229   1520.35734888  1499.80405826  1519.16473697
  1224.32827562   830.13526578  1161.64876726  1649.96400605   980.90555573]"
"[ 1101.48894819    16.23514564   666.59979046  -209.22152537   384.52906253
   289.73889559   533.18020973   966.72034595  -209.22152537  1090.54951767]","[ 1598.37175859  1453.19116838  1545.30325413  1109.83946935  1539.81370636
  1418.52653489  1512.14990828  1545.30325413  1612.59088756  1603.25716061]","[  273.45581396   960.1491199    540.95379935   261.74806478   394.85827425
   666.95855635  1299.65085507  1714.16903993  1129.20499526    69.51701532]","[ 1443.61410344  1289.7997844   1365.2833759   1416.90909154  1447.34198389
  1449.34487109  1485.66920056  1327.83835819  1228.23748156  1391.86252068]","[  129.02541428  1539.41041604  1297.73601959   512.42695488  1531.24593128
  1555.02080415  1688.05867196  1653.05383707  1473.05262842  1452.33907026]"
"[ 1331.97319909  1142.945881     904.55919053   695.17291872   551.29137775
   -33.05139301  1037.02820161  1218.54505978  1172.73105014  1106.38380124]","[ 1310.36559503  1469.41342902  1524.58605507  1458.88949354  1472.60482596
  1505.92935002  1576.23891751  1290.3900356   1448.80767724  1500.86490343]","[ 473.16583031  299.20957106  139.78479905  536.51456767  574.41896582
   51.47024277  379.88239431   91.82335063  -11.41713189  317.44059947]","[ 1443.62592752  1441.98799489  1454.11617649  1387.48510906  1406.63953764
  1395.46115648   128.66284893  1382.18446478  1443.83485488  1426.79605856]","[  632.05371507   550.82448648   878.90043918   755.20314424   315.5266952
  1606.42485894  1391.83601721  1429.7649255   1049.56569417  1145.69121079]"
"[ 1002.77625657   616.39865589   368.20578028   818.52418868   837.0776674
   805.43705358   805.43705358  1052.60372321   425.47084017   776.62551476]","[ 1470.82958681  1453.2704048   1554.73972962   952.27924732  1549.10354676
  1552.29266182  1536.44892793  1539.63390076  1575.6401948   1509.0200792 ]","[  447.0886483    367.02133743   139.87703997   644.78617035  1384.9199824
  1507.19875111  1462.036529     103.59249324    50.21643841  1156.42542709]","[ 1319.83623958  1383.04618123  1445.64636554  1359.72110791  1468.07490564
  1354.44594495  1483.61535683  1368.49723201  1373.45972915  1385.5140797 ]","[ 1535.25163976    50.42153557  1591.59087494   383.03906196  1579.42775068
   733.89461866   262.38435352   861.90993147  1445.0200568    771.01177735]"
"[ 1154.1337204    690.66242535   688.53366023   664.41537049   831.67526907
  1295.30232768   303.57702734    66.98555876    46.84173585  1215.00256513]","[ 1590.69382314  1657.89972012  1452.92396399  1615.28341238  1574.79390171
  1551.77104678   869.23674929  1610.12809427  1653.92644084  1564.23282431]","[ 1260.26640628   507.61214336   271.88258834   794.84513134   908.80262101
   752.49615311   328.53516279  1591.87331558  1246.89920683   429.202968  ]","[ 1479.47776752  1351.61385184  1415.20730638  1413.16306725  1498.79574278
  1426.14758946  1398.79914028  1238.19733742  1439.44876478  1473.7372761 ]","[ 1651.91555694   535.15580429   349.47306801  1408.3117081     78.39508818
   812.64708202  1553.53889465  1404.10769948   115.59719353  1111.11087185]"
"[  809.01753685   745.85150208    53.75434301  1095.34038635  1045.08495206
   497.49384923   413.9187107    552.42707487  1106.0187268    -14.94557824]","[ 1630.98065073  1076.08979723  1661.97482944  1632.98624376  1537.8283344
  1607.42335408  1711.12683317  1709.2590012   1598.47303139  1294.68974821]","[  341.25936122   762.45488119    48.28970814   281.76011806     5.43932978
   666.45995479  1339.48341126   636.54026823  -194.813275     243.08248532]","[ 1402.87590425  1414.51756442  1388.63806777  1429.71949041  1402.87307771
   449.89847683  1397.33813687  1321.05979485  1388.95577685  1439.32539777]","[ 1213.07227599  1461.28575871   883.61980604  1544.72287774  1656.04435392
  1364.92076932  1264.88915939  1405.2760142   1109.1120443    557.71250528]"
"[ 1175.36334761  1293.57999959  1075.11766194    94.87792031   579.0565863
  1075.11766194   791.75034444   983.67152493  1177.62071915   743.00646208]","[ 1554.75070181  1592.28196264  1706.62415908  1478.25888017  1621.62454714
  1641.62780588  1531.29262975  1622.30741173  1668.1182839   1709.23529176]","[  327.00177954  1528.03768047    62.66363843   463.23472931   289.43591355
   449.02382104  1113.4193101    438.97039881  1263.85254601   130.94705973]","[ 1330.03997728  1462.7117414   1420.71114015  1241.16152878  1431.24243412
  1403.10208342  1442.72172706  1507.0098934   1397.38542166  1281.867524  ]","[  987.53028033  1461.92186596  1209.06011431    72.95882846  1524.15032035
  1505.56066778  1357.68060728  1300.49287258  1510.09409734  1292.40566988]"
"[  883.40731422   451.78539631  1009.89425951   196.95193058   814.32571861
  1009.89425951   425.75213501   256.98126266   620.25660324   881.20341576]","[  958.13284949  1616.76413248  1651.2319466   1472.50722578  1541.19302416
  1747.49574335  1633.26539851  1637.36079433  1629.01886443  1532.61875004]","[  704.5868374    162.23542305   771.35477087  1320.0097046    -81.83522534
  1355.00851754  1571.60531327   498.40066649   855.867208     -48.16467392]","[ 1368.72358349  1318.75430283  1576.59675843  1576.73277904  1556.25803895
  1436.36804725  1312.37742822  1363.18474381  1171.43321924  1478.90166461]","[ 1087.97585905  1431.08990719  1520.87943855  1501.03098389  1268.42107932
  1509.03427219  1433.02173729  1459.77332836  1298.65632465  1433.35073832]"
