rewardsSubIter0
"[ 4999.29852906  4999.19910798  4999.42721475  4999.38498922  4999.35770674
  4999.34885088  4999.38025713  4999.28923151  4999.35009805  4999.33407084]"
"[    0.          4999.318402    4999.31101888  4999.3348783   4999.37389155
  4999.27626541  4999.34552011  4999.26355289     9.97954502  4999.32346125]"
"[ 4999.35751625  4999.31567266  4999.25621467  4999.37744221  4999.3496577
  4999.40306305     0.          4999.35372817  4999.35568527  4999.25031329]"
"[ 4999.35855572  4999.41977728  4999.29600221  4999.37411412  4999.31578916
  4999.36176809  4999.35468537  4999.28420746  4999.43338838  4999.30568071]"
"[ 4999.44911856  4999.34535865  4999.39478276  4999.35839537  4999.3207995
  4999.34075644  4999.3487837   4999.29685119  4999.3420118   4999.29698143]"
"[ 4999.35116383  4999.31450189  4999.3766451   4999.35422635  4999.37260014
  4999.2295207   4999.41611404  4999.40898637  4999.31146871  4999.28100897]"
"[ 4999.37376132  4999.36179148  4999.26247935  4999.37802331  4999.35791905
  4999.32095983  4999.27693781  4999.33281277  4999.39075178  4999.34325002]"
"[ 4999.40024738     9.97977175  4999.31960272  4999.38338877  4999.43338487
  4999.38051277  4999.4079027   4999.363692       9.98077287  4999.30713836]"
"[ 4999.41333296  4999.36349423  4999.38308597  4999.40408343  4999.3481007
  4999.29293863  4999.36995594  4999.40417344  4999.39159044  4999.36320778]"
"[ 4999.31518074  4999.34644738  4999.33207272  4999.32954458  4999.32624541
  4999.25771879  4999.38910532  4999.3615869   4999.34869407  4999.27124757]"
"[ 4999.26672484  4999.38637664  4999.27433821  4999.2585381   4999.38604285
  4999.30145151  4999.27693746  4999.37726863  4999.29987917  4999.33912824]"
"[ 4999.37928168  4999.40453803     9.97994651  4999.36121667  4999.28748149
  4999.33299804  4999.35139475  4999.35746425  4999.39071437  4999.32114068]"
"[ 4999.32643937  4999.30680962  4999.34756408  4999.37919626  4999.374534
  4999.27636431  4999.27171777  4999.33412382  4999.35828885  4999.34059982]"
"[ 4999.37833075  4999.32863709  4999.34385587  4999.42416119  4999.29886146
  4999.2138348   4999.39443194  4999.39163639  4999.30997863  4999.44531248]"
"[ 4999.35646635  4999.30317509  4999.35582429  4999.22265987  4999.34081935
  4999.27467906  4999.32053671  4999.39746149  4999.26618584     0.        ]"
"[ 4999.33284713  4999.28318066  4999.26564022  4999.31533064  4999.26410165
  4999.32257758  4999.32400354  4999.2803157   4999.31735158  4999.19625392]"
"[ 4999.25595857  4999.38302889  4999.33476208  4999.2265237   4999.26492603
  4999.33951023  4999.2772222   4999.32676481  4999.2951025      9.98244302]"
"[ 4999.37405519  4999.27201798     9.97986248  4999.38215956  4999.24277212
  4999.33752458  4999.19699092  4999.30939603  4999.24704541  4999.3382916 ]"
"[ 4999.34716583  4999.36356656  4999.17130956  4999.35348873  4999.3395238
  4999.28526205  4999.22770646  4999.23177423  4999.42007693  4999.33054518]"
"[ 4999.40822615  4999.39616841     9.98055244  4999.32985306  4999.31103878
  4999.2452871   4999.42654513  4999.27558459  4999.3798951   4999.3261318 ]"
"[ 4999.34893974  4999.35398924  4999.34528021  4999.38945757  4999.32181106
  4999.37347121  4999.20465627  4999.39946082  4999.34995112  4999.36410156]"
"[ 4999.263221    4999.32933535  4999.29146371     0.          4999.22177551
  4999.25878704  4999.41175193  4999.29966649  4999.27368452  4999.34364289]"
"[ 4999.36243802  4999.25415873  4999.25807387  4999.36633734  4999.31166525
  4999.33006388  4999.29201575     9.98020922  4999.33935921  4999.32780863]"
"[ 4999.23524871  4999.28584096  4999.28744699  4999.19970239  4999.25882914
  4999.32023951  4999.13643645  4999.19254437  4999.12712175  4999.22533597]"
"[ 4999.2365241   4999.27192518  4999.2618979   4999.29501277  4999.26346985
  4999.20633302     9.98190252  4999.19451725  4999.22374137  4999.13511894]"
"[ 4999.21450852  4999.2160433   4999.00066798  4999.19943397  4999.18584095
  4998.99750769  4999.18679807  4999.07437987  4999.26705109  4999.22313093]"
"[ 4999.21119052  4999.16435603  4999.02419354  4999.28155181  4999.13468945
  4998.88631657  4999.20175568  4999.21162601  4999.22900283  4999.1990141 ]"
"[ 4999.16776509  4998.98213904  4999.199633    4999.10890769  4998.97892242
  4999.19271412  4999.19454559  4999.10623809  4999.06644834  4998.97582161]"
"[ 4998.98446086  4999.11041226  4999.01347386  4999.08524087  4999.03927099
  4999.11146403  4999.12327416  4999.09119624  4998.75340952  4998.94771521]"
"[ 4998.81254861  4998.98203593     0.          4999.01987884  4998.96756764
  4999.15329398  4998.96900663  4998.92900414  4998.88466204  4999.097157  ]"
"[ 4997.76916384  4998.96578631  4997.90425693  4998.9648844   4998.27921776
  4998.85121147  4998.86605236  4998.75311263  4998.71190761  4998.81634236]"
"[ 4998.92166825  4998.37471404  4998.11565575  4998.51228656  4998.3676688
  4998.53423713  4998.39553698  4998.87642771  4998.72879573  4998.78107981]"
"[ 4998.96898729  4998.97775984  4999.21301899  4999.03031575  4999.12551878
  4999.10596419  4999.14923755  4999.08690828  4999.04572522  4999.07231737]"
"[ 4999.15405113  4999.07027796     9.98012686  4999.08109378  4999.14184866
  4999.23761945  4998.98881912  4999.23114047  4999.19133753     9.97992799]"
"[ 4999.30474792  4999.16145553  4999.23476654  4999.26740586  4999.32525805
  4999.17320154  4999.13061738  4999.17855426  4999.17973817  4999.33837249]"
"[ 4999.33364933  4999.30414897  4999.1113953   4999.29737764  4999.34630913
  4999.12108077  4999.22325762  4999.32244284  4999.17547033  4999.19929225]"
"[ 4399.33344516  4119.40159366  2969.57297126  4619.31914205  2839.55361366
  2689.63790721  3629.46248569  2049.72037357   709.80537389   999.85186805]"
"[ 4999.30156409  4999.25617429  4999.3260383   4999.28782486  4999.28802962
  4999.21606573  4999.32902962  4999.24382888  4999.28966919  4999.2103322 ]"
"[ 4999.34333215  4999.23067139  4999.18272985  4999.28086653  4999.31898977
  4999.25921292  4999.23906473  4999.21064873  4999.2261367   4999.2422138 ]"
"[ 3149.58178738  4999.30643065  2869.62742121  1629.76325153  1769.71015297
  2549.63808941  4999.34707173  1539.78416244  2069.71174814  2059.72395064]"
"[ 2509.66429251  2749.62559387  3599.47062891  1589.73201109  3459.54422221
  4999.33528793  1849.67843878  2789.57874348  1949.75135763  1859.74244564]"
"[    9.98159101  2479.68272574  4999.27335502  4999.32325207  4999.22329344
  3869.50210663  4999.32005707  4999.2294056   4999.36606233  4999.32188264]"
"[ 2059.7124091   2269.68412736  1369.80849476  3969.43133861  2049.68304974
  1009.82750971  1999.71457076  2079.71899858  1309.7465309   4999.22021931]"
"[ 4999.22226731  4999.19748418  4999.26437557  4999.30663669  4999.21889169
  4999.2328953   4999.36562204  4999.25271985  4999.31610489  4999.26667526]"
"[ 4999.3155765   4999.26919357  4999.26561934  4999.18311752  4999.36915571
  4999.36877378  4999.28778068  4999.29236593  4999.29618228  4999.28510813]"
"[ 4999.37876793  4999.14317237  4999.27846282  4999.32324893  4999.32222017
  4999.34837133  4999.35272031  4999.27965223  4999.29087907  4999.2435275 ]"
"[ 4999.37051299  4999.38083312  4999.32807013  4999.32220577  4999.31198786
  4999.36193837  4999.32415663  4999.31021641  4999.34897756  4999.30105498]"
"[ 4999.29410549  4999.3496008   4999.36447285  4999.31051501  4999.36032998
  4999.42046045  4999.33831741  4999.29829681  4999.34234599  4999.20046401]"
"[ 4999.22084936  4999.26255924  4999.3281945   4999.26607371  4999.34652179
  4999.31886816  4999.29533648  4999.27583385  4999.20327429  4999.38479116]"
"[ 4999.36033818  4999.38245065  4999.40285622  4999.27817328  4999.36444951
  4999.34631262  4999.40937954  4999.26667005  4999.28379574  4999.31904383]"
"[ 4999.31127351  4999.20193569  4999.3977386   4999.2559486   4999.3061472
  4999.37000565  4999.35359711  4999.30038543  4999.35474373  4999.31147158]"
"[ 4999.38123491  4999.2759591   4999.37857086  4999.35561791  4999.32760718
  4999.39715712  4999.22136852  4999.30536083  4999.36292912  4999.34397309]"
"[ 4999.33638101  4999.27358596  4999.32769944     9.97923219  4999.3082197
  4999.35295594  4999.34818704  4999.25592039     0.          4999.26963011]"
"[    0.          4999.15336769  4999.17002809  4999.28057052  4999.32435114
  4999.19342109  4999.28920194  4999.36640832  4999.23027309  4999.31587627]"
"[ 4999.17750107  4999.19946956  4999.23580061  4999.28915681  4999.27023354
  4999.32346654  4999.16215797  4999.2996264   4999.3260963   4999.38330384]"
"[ 4999.27614343  4999.33055753  4999.2423736   4999.286347    4999.27081176
  4999.33915349  4999.29585407  4999.29729413  4999.36375357  4999.22069601]"
"[ 4999.07473814  4999.36891007  4999.28200293  4999.29204385  4999.2478773
  4999.2633688   4999.22874253  4999.25729752  4999.22171015  4999.31791493]"
"[ 4999.08077045  4999.21698097  4999.20623819  4999.07120048  4999.29094766
  4999.23094036  4999.08395852  4999.24229602  4999.17886452  4999.3260088 ]"
"[ 4999.29359726  4999.05555507  4999.15617334  4999.32645816  4999.30564509
  4999.17882751  4999.12906216  4999.35444589  4999.27691176  4999.31668893]"
"[ 4999.08809902  4999.29155013  4999.11835154  4999.18087043  4999.29324209
  4999.27348684  4999.33282496  4999.35960039  4999.2358382   4999.31576482]"
"[ 4999.18372105  4999.24502946  4999.24986432  4999.16440911  4999.17900612
  4999.11809376  4999.31849108  4999.33356152  4999.15553157  4999.32506958]"
"[ 4999.21939954  4999.16940211  4999.24502533  4999.35332252  4999.33117013
  3999.45284977  4999.30443407  4999.22186241  4999.09659754  4999.27897486]"
"[ 4999.2143989   4999.16924045  4999.22296752  4999.28961625  4999.21587589
  4999.34330509  4999.23198282  4999.22283615  4999.19652336  4999.28705331]"
"[ 4999.25491275  4999.23930208  4999.31193465  4999.19156565  4999.28583476
  4999.26370392  4999.19478913  4999.29723544  4999.30911116  4999.2432253 ]"
"[ 4999.29886375  4999.28017819  4999.22657091  4999.31534785  4999.28681093
  4999.26552443  4999.19618949  4999.08302423  4999.3751122   4999.12863135]"
"[ 4999.29409006  4999.16743181  4999.34695879  4999.32420258  4999.36184184
  4999.21702336  4999.33132013  4999.36081886  4999.28751752  4999.1294592 ]"
"[ 4999.33247879  4999.25863761  4999.33388481  4999.24855352  4999.18197938
  4999.30331045  4999.30886567  4999.18794468  4999.12979742  4999.15372691]"
"[ 4999.37503968  4999.41033084  4999.31012981  4999.30552186  4999.25632244
  4999.29441685  4999.3542264   4999.29569077  4999.13771315  4999.35543502]"
"[ 4999.2873627   4999.32028452  4999.28426624  4999.23776959  4999.18922889
  4999.1799906   4999.28254306  4999.28930011  4999.18320015  4999.21042292]"
"[ 4999.24679279  4999.34864144  4999.12376542  4999.39631566  4999.23745607
  4999.39012436  4999.1817253   4999.36221219  4999.13341656  4999.14320836]"
"[ 4999.28032836  4999.17394905  4999.2914581   4999.26007333  4999.14518988
  4999.21799696  4999.32652157  4999.33147278  4999.15662115  4998.91316478]"
"[ 4999.23402975  4999.25474694  4999.27707853  4999.27915938  4999.19752427
  4999.13469814  4999.24805992  4999.215908    4999.24006315  4999.31657002]"
"[ 4999.11814369  3359.30754874  4999.13646355  4999.19792851  4999.12461919
  4999.23580837  4998.83368295  4999.22479781  4999.08666197  4998.97683817]"
"[ 4999.13144615  4999.05375074  4999.24276609     0.          4999.20800182
  4999.02316191  4999.12829399  4999.14485497  4999.14768638  4999.18589965]"
"[ 4999.1340718   4999.21019455  4998.92581385  4999.15833004  2479.56686589
  4999.14743556  4999.24052425  4999.23315862  4999.29279693     9.98025319]"
"[ 4999.22926109  4999.22223719  4999.20674329  4999.24572804  4999.17344661
  4999.34235964  4999.20184546  4999.15891272  4999.21215868     0.        ]"
"[ 4999.23538851  4999.348185    4999.27637917  4999.33139033  4999.33044205
  4999.28148861  4999.24154884  4999.36483438  4999.16397572  4999.2996897 ]"
"[ 4999.31036293  4999.30053439  4999.39787303  4999.3744368   4999.36886318
  4999.34877866  4999.26399091  4999.23145256  4999.40100774  4999.3470306 ]"
"[ 4999.25684659  4999.30688006  4999.35973494  4999.34284003  4999.44607668
  4999.42730993  4999.3281314   4999.23742429  4999.36416483  4999.35682283]"
"[ 4999.34399997  4999.37095832  4999.29976086  4999.41102725  4999.43888703
  4999.41680114  4999.33566022  4999.29300427  4999.30891869  4999.41633797]"
"[ 4999.35206469  4999.27950653  4999.39450466  4999.40614882  4999.34574227
  4999.31296326  4999.4705741   4999.37951856  4999.32035096  4999.37060048]"
"[ 4999.37458147  4999.22940174  4999.43627525  4999.40732245  4999.35718973
  4999.40854514  4999.34852661  4999.38668161  4999.3403345      0.        ]"
"[ 4999.33394149  4999.34024082  4999.39364413  4999.38576351  4999.4116476
  4999.41952957  4999.43260279     0.          4999.36727966  4999.40097844]"
"[ 4999.29115994  4999.43670304  4999.39076868  4999.45587552  4999.48439793
  4999.33540847  4999.42704598  4999.31569657  4999.29305518  4999.34938739]"
"[ 4999.33063761  4999.31283432  4999.36530211  4999.41235357  4999.34936773
  4999.33893489  4999.39939746     9.98151259  4999.3537627   4999.28215525]"
"[ 4999.42341123  4999.42727457  4999.38539243  4999.38869504  4999.36895034
  4999.38950269  4999.38010609     0.          4999.25615516  4999.38357421]"
"[ 4999.34328232  4999.3960968   4999.45201817  4999.34730188  4999.41729307
  4999.34123022  4999.32307184  4999.31406412  4999.31524808  4999.43537987]"
"[ 4999.35371768  4999.39579705  4999.42095365  4999.31546955  4999.399871
  4999.37206057  4999.38862082  4999.37452726  4999.34377927  4999.45581323]"
"[ 4999.33131951  4999.40183828  4999.38701768     0.          4999.35845449
  4999.39303429  4999.390462    4999.30879268  4999.4194362   4999.41027154]"
"[ 4999.42665116  4999.3608686   4999.39168569  4999.43771637  4999.42136078
  4999.40030304  4999.42249743  4999.43796254  4999.41404652  4999.37143021]"
"[ 4999.34730655  4999.21935177  4999.35800426  4999.4051027   4999.28916102
  4999.4448685   4999.32197045  4999.35083331  4999.36707033  4999.28344062]"
"[ 4999.3932373   4999.34643547  4999.36269445  4999.36323002  4999.29652972
     0.          4999.3638143   4999.43035177  4999.37126054  4999.44008194]"
"[ 4999.39615059  4999.39090248  4999.3447852   4999.41135336  4999.46467692
  4999.32241069  4999.44979359  4999.39905438  4999.40663681  4999.36171712]"
"[ 4999.37865577  4999.33495786  4999.39000762  4999.40822192  4999.41696887
  4999.39876457  4999.29543206  4999.37788815  4999.39887188  4999.39799359]"
"[ 4999.37107189  4999.42136076  4999.39696454  4999.33567033  4999.40198134
  4999.33245175  4999.23990448  4999.30117351  4999.45348285  4999.44655437]"
"[ 4999.27731024  4999.39386395  4999.30516796  4999.34322248  4999.34581247
  4999.30033858  4999.32647852  4999.31103283  4999.37095536     9.98027646]"
"[ 4999.39369992  4999.20912912  4999.38266237  4999.27879398  4999.40729919
  4999.34118346  4999.34905593  4999.30869361  4999.39148892  4999.3328461 ]"
"[    0.          4999.19536643  4999.29348931  4999.44404022  4999.39065154
  4999.26579526  4999.33334326  4999.32957278  4999.26621512  4999.37219056]"
"[ 4999.36833334  4999.19572495  4999.35762302  4999.33202607  4999.19248931
  4999.33996996  4999.39197101  4999.27886162  4999.20703979  4999.22623447]"
"[ 4999.31707752  4999.41648792  4999.13000311  4999.23320191  4999.24191352
     0.          4999.29072199  4999.30044452  4999.28656936  4999.30100796]"
"[ 4999.26989716  4999.2139416   4999.06360941  4999.36680841  4999.35120418
  4999.24721603  4999.23953228  4999.220963    4999.29689318  4999.29130059]"
"[ 4999.33315633  4999.25305739  4999.19882998  4999.09298892  4999.31039064
  4999.25710154  4999.21197977  4999.28300827  4999.41333073  4999.26753771]"
"[ 4999.24357777  4999.17607374  4999.33636766  4999.15081307  4998.9547954
  4999.06450807  4999.13214434  4998.99970297  4999.25567484  4999.2372503 ]"
"[ 4999.21531141  4999.26394372  4999.27616277  4999.26355511  4999.12182099
     0.          4999.14461704  4999.22149906  4999.1981833   4999.10933734]"
"[ 3919.28464345  1869.45848396   999.73781604   949.78800744  1279.52232752
  4999.26852349   579.80320281   849.85602318   639.79722969  4999.19579907]"
"[ 4999.1637084   4999.35139857  4999.28965427  4999.16988455  4999.20116545
  4999.29647494  4999.15085013  4999.2031114   4999.18253365  4999.38702879]"
"[ 4999.16005625  4999.40593906  4999.3102075      9.97971564  4999.21631117
  4999.34399594  4999.30665116  4999.32286988  4999.24009847  4999.28619215]"
"[ 4999.27445609  4999.20826908  4999.26419303  4999.2120901   4999.25464277
  4999.32970509  4999.28777492  4999.20594802  4999.24350298  4999.22185172]"
"[ 4999.22811175  4999.29888748  4999.05549925  4999.35988805  4999.34116514
  4999.21303486  4999.19504297     9.98186836  4999.25659158  4999.30879018]"
"[ 4999.38304963  4999.25738628  4999.34692648  4999.37146827  4999.23296331
  4999.19838243  4999.32957139  4999.22380023  4999.33532116  4999.34850831]"
"[ 4999.37742258  4999.21772753  4999.34101759  4999.24018803  4999.09904094
  4999.27140053  4999.33580273  4999.16979907  4999.09515875  4999.30476344]"
"[ 4999.30836266  4999.30711797  4999.13983935  4998.98341809  4999.26036608
  4999.33025043  4999.17327196  4999.30767798  4999.22000022  4999.38337801]"
"[ 4999.22144212  4998.98114003  4999.10511098  4999.17405319  4999.24696923
  4999.26853717  4999.26619528  4999.27048217  4999.13960331  4998.93326572]"
"[ 4999.18990356  4999.31271439  4999.177344    4999.29464761  4999.20563798
  4999.21826989  4999.22905594  4999.21436592  4999.19949902  4999.37005694]"
"[    0.          4999.06856609  4998.7188976   4589.07998703  4999.21860435
  4999.02578494  4999.16730965  4999.09747313  4999.09271874  4999.24473937]"
"[ 4999.11979183  4999.21996651  4998.99460001  4999.02343373  4998.86230532
  4998.98850619  4999.01318961  4999.18404555  4999.09493098     0.        ]"
"[ 4999.01367645  2919.44729935  4998.92878076  4998.71854506  4998.94088443
  4998.47306545  4998.9149464   2359.29863917  4998.92995109   259.86154577]"
"[ 4999.11465561  4999.16364224  4999.04005594  4999.21054414  4999.18020374
  4999.20286398  4999.28001197  4998.93362823  4999.30022256  4999.2072694 ]"
"[ 4999.10081547  4999.25602409  4999.14866457  4999.17271643  4999.3075881
  4999.19285659  4999.20429906  4999.1431694      9.97977452  4999.11898308]"
"[ 4999.2237719   4999.20992136  4999.28690721  4999.19313637  4999.15006281
  4999.23835063  4999.1716394   4999.17995998  4999.16254118  4999.21848673]"
"[    0.          4999.27012178  4999.26111414  4999.21038182  4999.25178764
  4999.27111167  4999.33851907  4999.39594625  4999.39518087  4999.32386919]"
"[ 4999.27554041  4999.27324006  4999.33451821  4999.34737814  4999.34104971
  4999.35143907  4999.22963766  4999.33790691  4999.21815104  4999.24624202]"
"[ 4999.24525765  4999.21989436  4999.00713438  4999.30787563  4999.29540345
  4999.28833474  4999.1572081   4999.37487643  4999.22928592  4999.1330584 ]"
"[ 4999.27937625  4999.3407916   4999.15574211  4999.29311845  4999.35952839
  4999.13031416  4999.1808492   4999.3312108   4999.33966722  4999.17721588]"
"[ 4999.41126677  4999.42430043  4999.18073428  4999.36738777  4999.26022638
  4999.29999539  4999.17683793  4999.3625459   4999.3924526   4999.32215657]"
"[ 4999.28008505  4999.25115047  4999.22450119  4999.15108569  4999.27049193
  4999.23387115  4999.10016498  4999.24278033  4999.19746517  4999.18044437]"
"[ 4999.19208213  4999.32745851  4999.15545184  4999.27143989  4999.19850056
  4999.28320246  4999.23710837  4999.34609362  4999.29735712  4999.08772576]"
"[ 4999.21837801  4999.14378571  4999.1529515   4999.1356316   4999.13111491
   639.85222564  4999.21484161  4999.1782574   4999.34594999  4999.04459019]"
"[  649.87287761  4999.15442207   709.78806129   539.7921722    679.82520407
     0.          4999.19050231  3499.4467298   4999.05752506  4998.89832104]"
"[ 4999.32197075  4999.01539075  4999.25342478  4999.28208181  4999.06934405
  4999.13334337  4999.22844369  4999.1355278   4999.21737784  4999.14644796]"
"[ 4999.26240955  4999.23402488  4999.24601625  4999.19759023  4999.02980029
  4999.1207411   4999.05688764  4999.21546315  4999.27145899  4999.26112978]"
"[ 4999.27434569     9.98188138  4999.3264755   4999.23504844  4999.08534122
  4999.40245828  4999.1161208   4999.31427971  4999.37861209  4999.08175044]"
"[ 4999.25408056  4999.23391171  4999.16853434  4999.13418838  4999.25204942
  4999.24912034  4999.19112521  4999.15556873  4999.27983825  4999.06410577]"
"[ 4999.20291502  4999.19406924  4999.19268474  4999.30742164  4999.26402227
  4999.23865529  4999.27847568  4999.09283038  4999.14713206  4999.2473557 ]"
"[ 4999.24653509  4999.13567262  4999.2845331   4998.96821844  4999.2627794
  4999.07745876  4999.31704808  4999.17889979  4999.26190336  4999.18385207]"
"[ 4999.3806045   4999.29317154  4999.31518133  4999.20909817  4999.3903802
  4999.26280301  4999.22144069  4999.21647294  4999.21483736  4999.17054804]"
"[ 4999.27656017  4999.32717861  4999.17611529  4999.19855557  4999.30386461
  4999.08621057  4999.16308278  4999.316905    4999.14098091  4999.33696436]"
"[ 4999.21200689  4999.17697507  4999.33728192  4999.34176985  4999.21946702
  4999.21308648  4999.09301319  4999.18455359  4999.20711591  4999.06064892]"
"[ 4998.69529921  4999.08997179  4998.87222878  4999.01347898  4998.88248745
  4998.84395687  4999.04301721  4998.96097052  4999.05549114  4999.18773281]"
"[ 4999.20560906  4999.25623097  4999.10624947  4999.204622    4999.33270245
  4999.17765963  4999.20104794  4999.20155966  4998.96234109  4999.29846442]"
"[ 4999.36098671  4999.26237035  4999.312928    4999.25384952  4999.26220893
  4999.24717068  4999.20056311  4999.22551124  4999.24362729     0.        ]"
"[ 4999.26193022  4999.31159265  4999.34213235  4999.36717108  4999.15263915
  4999.13880947  4999.31050093  4999.25787926  4999.30826822  4999.23036482]"
"[ 4999.32598353  4999.17081901  4999.33672827  4999.34741099  4999.16476825
  4999.23383018  4999.3217562   4999.15000439  4999.28802426  4999.36290217]"
"[ 4999.27631156  4999.18513724  4999.2249532   4999.22551563  4999.2803366
  4999.29151065  4999.26129082  4999.30991062  4999.1174366   4999.15470004]"
"[ 4999.26533075  4999.13044644  4999.30799938  4999.34188274  4999.24707916
  4999.25745765  4999.33932416  4999.05942183  4999.3094204   4999.13501291]"
"[ 4998.98083224  4999.12242963  4999.09631042  4999.25989748  4999.27143911
  4999.12563045  4999.12812698  4999.27710252  4999.22069372  4999.33204428]"
"[ 4999.21054354  4998.99663447  4999.23620935     9.98039378  4999.25826298
  4999.22605171  4999.08165127  4999.18093512  4999.03182672  4999.11084504]"
"[ 4998.97003877  4999.20221475  4999.11673918  4998.85768221  4999.10253298
  4999.18661506  4999.19563507  4998.7776077   4999.10648651  4999.151566  ]"
"[ 4998.94104063  4999.23828491  4998.95629673  4999.19212566  2919.48427441
  4999.16083478     9.97945832  4999.16784296  4999.10941642  4999.01738863]"
"[ 4999.08471061  4999.18534611  4999.1336723   4999.18602637   959.78404262
  4999.19231652  4999.17855363  4999.18329213  4999.06785934  4999.17148475]"
"[ 4999.15240134  4999.31756452  4999.32551924  4999.35191025  4999.1661707
  4999.28379457  4999.17630507  4999.17976656  4999.29248485  4999.3027762 ]"
"[ 4999.23015893  4999.22285512  4999.40003043  4999.26618553  4999.40565136
  4999.290598    4999.34754675  4999.38666233  4999.29394239  4999.14157536]"
"[ 4999.25727731  4999.29543107  4999.34984463  4999.22760574  4999.24068923
  4999.30260486  4999.31080901  4999.31146983  4999.38087051  4999.32207069]"
"[ 4999.38583013  4999.37539272  4999.31143042  4999.35018144  4999.2757184
  4999.24236022  4999.3152114   4999.30733174  4999.29683051  4999.42542591]"
"[ 4999.45173327  4999.35845978  4999.32394625  4999.38619976  4999.37050078
  4999.35560334  4999.40697656  4999.34124804  4999.38739802  4999.33953375]"
"[ 4999.38009465  4999.36619836  4999.36153971  4999.24955537  4999.29625071
  4999.36004918  4999.3594633   4999.22859909  4999.39430204  4999.2678578 ]"
"[ 4999.32214258  4999.34862247  4999.36243641  4999.29553459  4999.38686824
     9.98027286  4999.41087572  4999.36031382  4999.41260745  4999.44005512]"
"[ 4999.34366357  4999.31574463  4999.41552838  4999.26928691  4999.30037815
  4999.35320668  4999.38563288  4999.29706573  4999.30836329  4999.21498018]"
"[ 4999.31813051  4999.34878446  4999.38833944  4999.31797408  4999.33336584
  4999.41135072  4999.13607129  4999.27334611  4999.36521906  4999.32626687]"
"[ 4999.40098738  4999.1380902   4999.41634788  4999.34437089  4999.31917594
  4999.39030055  4999.40419484  4999.36897396  4999.43524339  4999.43952682]"
"[ 4999.38818755  4999.18344362  4999.27946994  4999.35217833  4999.33578949
  4999.32984535  4999.40598757  4999.3284392   4999.15537906  4999.31850124]"
"[ 4999.33863749  4999.34906125  4999.28252302  4999.28733203  4999.4096769
  4999.38133789  4999.34541633  4999.37499039     0.          4999.36304305]"
"[ 4999.39110973  4999.33705387  4999.38285003  4999.39713193  4999.43534209
  4999.4440781   4999.37343435  4999.42601644  4999.43511781  4999.39588256]"
"[ 4999.34996533  4999.4242468   4999.3760885   4999.43055579  4999.37946829
  4999.31437614  4999.34532529  4999.42790397  4999.34985199  4999.45374705]"
"[ 4999.41405807  4999.44192003  4999.36052439  4999.42953369  4999.39324424
  4999.4237766   4999.39332095  4999.40095764  4999.37935566  4999.3474564 ]"
"[ 4999.37927468  4999.43236742  4999.38083848  4999.43049453  4999.40867566
  4999.38997446  4999.41147928  4999.41121823  4999.38638523  4999.44827338]"
"[ 4999.46565762  4999.36569382     0.          4999.40168981     9.97982728
  4999.42081762  4999.42016659  4999.40866063  4999.41613101  4999.40691689]"
"[ 4999.45395806  4999.41592952  4999.4334325   4999.38544     4999.41995841
  4999.43347223  4999.3886593   4999.31059284  4999.44962545  4999.44719586]"
"[ 4999.37956233  4999.41121163     0.          4999.43481126  4999.35952087
  4999.32299163  4999.3991109   4999.47008128  4999.45783023  4999.43823402]"
"[ 4999.45551478  4999.38315049  4999.37481923  4999.46843368  4999.43312843
  4999.36069767  4999.36224953  4999.4476527   4999.41513583  4999.44705387]"
"[ 4999.43257707     0.          4999.40353008  4999.37595525  4999.38266181
  4999.37900555  4999.38289892  4999.42216565  4999.43034905  4999.38996209]"
"[ 4999.41892763  4999.40309001  4999.35466705  4999.33753842  4999.40224546
  4999.39592168  4999.42514027  4999.36174658  4999.39862771  4999.43474111]"
"[ 4999.41440169  4999.3993494   4999.3083338   4999.37073591  4999.41358958
     9.98133116  4999.4117818   4999.42395174  4999.41629309  4999.38741613]"
"[ 4999.35662588  4999.43735069  4999.38732996  4999.38827045  4999.32103146
  4999.45239794  4999.39329875  4999.41436536  4999.43088571  4999.42998661]"
"[ 4999.44989716  4999.35254695  4999.38268531  4999.32303633  4999.35989165
  4999.41592708  4999.41999816  4999.4040907   4999.45282449  4999.41728711]"
"[ 4999.42789302  4999.34561502  4999.42512243  4999.39955211  4999.2626274
  4999.32008158  4999.37723954  4999.36293586  4999.31398776  4999.379325  ]"
"[ 4999.33054272  4999.29473164     0.          4999.2882756   4999.33266744
  4999.36652188     9.98002611  4999.34523263  4999.40389248  4999.37123772]"
"[ 4999.40551789  4999.43221362  4999.39564247  4999.43298418  4999.34677867
  4999.39856819  4999.39935418  4999.39589511  4999.34236635  4999.35118385]"
"[ 4999.36363354  4999.30959184  4999.35133947  4999.30108018  4999.38492014
  4999.43161852  4999.32491789     0.          4999.3540862   4999.31035084]"
"[ 4999.36541447  4999.3164089   4999.41503932  4999.24971896  4999.34833024
  4999.29986539  4999.3344395   4999.35381434  4999.30443842  4999.37843004]"
"[ 4999.29138805  4999.31744749  4999.30373453  4999.12673695  4999.32995411
  4999.29061413  4999.15894963  4999.30091547  4999.2934594   4999.25374489]"
"[ 4999.29740533  4999.25729054  4999.29235806  4999.19026341  4999.28722596
  4999.26878536  4999.35028908  4999.36789422  4999.33856818  4999.35225497]"
"[ 4999.2857447   4999.19233747  4999.26949907  4999.13713119  4999.10882454
  4999.31567433  4999.2706479   4999.2839822   4999.33145408     0.        ]"
