rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[ 91.21637651  91.07551836  92.49820955  91.45993627  86.30522546
  93.0894964   88.36450541  90.97440354  86.1504028   89.33038228]","[ 82.04207032  84.0361129   88.05295435  83.99988022  87.30901358
  87.92582673  88.54313351  83.62644643  87.80852822  89.73352904]","[ 91.24413228  93.41681627  91.29131199  93.49422765  92.93859146
  91.60223762  93.63041557  88.49289377  90.42773811  91.568167  ]","[ 93.5361453   91.76235498  94.49947299  98.1635275   92.78500965
  90.91815639  90.18060372  93.99083915  90.96316956  88.83060641]","[ 97.90768854  91.25896607  96.0866565   92.63448704  93.92126775
  97.11576216  95.51424814  92.55704855  95.94074603  97.00849899]"
"[ 89.58087328  87.05988214  86.5957695   87.88570489  89.32846358
  86.08033052  84.17549877  90.68658573  85.6461008   86.03313948]","[ 87.18241781  88.17804056  89.11694373  86.33612521  85.74249806
  80.80196775  87.63582139  84.34846526  85.65751712  87.72162506]","[ 88.18208849  91.90746711  96.11581863  88.43481143  90.88209935
  94.37710473  92.22012746  88.61231378  92.70400844  92.37800605]","[ 92.30604774  96.04814237  90.94558741  90.76560615  97.73162297
  88.37803218  94.58310269  92.01145465  94.54736977  92.98159316]","[ 95.65036714  89.65260335  96.93895474  97.56779011  94.55442537
  94.01576866  90.67118904  95.46758069  94.48342021  90.27961141]"
"[ 86.17253747  84.84980532  83.97397701  83.73950953  89.61352244
  83.97397701  88.49078584  82.26219097  86.85108067  86.1263902 ]","[ 85.99180783  86.14725384  89.31341294  84.30800235  86.24334819
  83.68842036  84.8673852   87.03301329  84.90798159  84.02612869]","[ 87.57835661  92.71965219  94.37737087  92.11763106  90.53212332
  88.72952354  87.87827802  89.44824415  92.49784972  91.61369813]","[ 93.14967978  92.14376589  92.43171693  95.87620369  98.30052053
  94.59128904  92.90350902  93.52092906  92.85034951  89.78314674]","[ 92.3277281   91.69357661  88.87715492  90.24902792  94.7836188
  91.12748357  93.79514296  95.87216461  98.24735077  92.93315969]"
"[ 86.40064924  83.75964866  83.01638916  80.23027475  83.79990506
  86.40064924  84.05439623  82.13495069  83.07128519  83.61583395]","[ 84.32122697  79.79183624  82.84522168  82.54628767  80.96535302
  84.4185156   81.87368305  82.70803966  76.62140636  83.31667021]","[ 88.36663774  91.62897146  93.24525792  97.29825371  95.57604895
  94.61331709  95.28412501  90.21986191  93.53416196  93.06726793]","[ 94.82738362  92.2926919   94.08826023  93.62888735  94.74158291
  88.45659497  93.84034079  96.32690257  93.28280614  92.68807587]","[ 96.48047679  95.59485655  93.16633866  94.89447711  94.65398646
  91.10425114  87.93966313  93.37574103  97.22534178  90.16116824]"
"[ 81.8733287   79.77958562  82.18302682  82.51731128  81.87180834
  78.92677198  82.4273009   81.8733287   81.09520834  80.19846288]","[ 77.29833377  83.22695068  84.38471856  88.55356791  83.09993142
  88.12052445  86.23218125  87.38696918  87.41272426  84.89700146]","[ 90.74308066  93.82211933  98.51959837  98.41908585  95.1946234
  93.89971124  93.20325805  92.31725602  94.63652359  92.50719729]","[ 93.59804262  92.97280991  93.52094496  93.04268951  95.15808845
  95.51402065  95.33472477  96.45676901  90.7335971   95.18368569]","[ 95.45013079  92.95224703  95.68355676  96.08964346  99.14837996
  93.71516638  94.62489072  94.23673477  94.60683947  94.86562862]"
"[ 74.38077449  75.55332397  78.18868847  78.16747409  71.69171943
  80.57382313  77.99315712  69.98574298  72.14437562  74.38077449]","[ 91.49610162  79.41425298  89.69007203  90.36226346  88.47851686
  85.13779417  86.23443334  86.56529788  85.47202597  90.0387813 ]","[ 96.93419869  93.73626409  91.52852744  96.26278939  94.48977886
  91.51698159  96.54953459  91.96426621  96.84841542  93.25189113]","[ 90.85294554  88.72021161  97.30469742  92.46167925  93.78502763
  88.38328763  92.72733741  92.23495401  92.12220433  97.20703536]","[ 95.61123016  97.15042056  95.0632495   94.86534153  89.21376164
  94.0986232   93.49873105  88.32174707  93.28025253  95.68158325]"
"[ 78.1618956   83.85672276  76.04125152  79.62034836  81.03767045
  78.1618956   78.56560676  77.6229469   82.96747604  78.88759377]","[ 86.16043711  89.8431802   86.03622794  88.44450859  85.85334844
  89.23270834  83.98333268  91.57659292  88.16313574  86.13290394]","[ 93.18095627  93.06487448  89.1719384   94.38925413  91.95127689
  92.76996324  95.72007277  89.72985287  95.33528441  92.05747023]","[ 91.67386424  94.08966712  94.32826879  95.69410822  94.58902925
  89.58974033  91.13034026  92.48600631  91.67386424  94.08966712]","[ 92.62994296  94.45673399  96.58957977  95.2091619   90.3542122
  93.88237515  98.23598892  91.80805406  89.84683699  87.92067619]"
"[ 82.01946967  79.1832301   80.52992449  78.98439368  78.8706861
  77.09848282  75.26527908  83.20209676  80.08516719  78.35372355]","[ 92.18251542  92.65887215  92.98491781  92.32180271  95.00085258
  84.53561533  92.41390357  85.83371009  90.55965623  88.94199144]","[ 91.78624739  95.72213211  94.3029921   93.05916396  92.43819908
  92.58977784  96.88139375  98.81058919  91.04133828  92.4720858 ]","[ 93.75701777  91.9448097   95.30329883  95.04031266  95.94687172
  91.21679024  95.25259089  96.21756657  92.91171513  94.19117115]","[ 90.03323053  93.168028    92.62458128  92.08788785  97.39772434
  93.27751042  90.13460834  95.96279168  93.0442994   92.41888259]"
"[ 86.12752159  85.42633665  85.25656816  80.79066757  85.42633665
  78.40944952  82.02470603  80.61925765  84.51844243  84.2230566 ]","[ 92.72547992  91.25874674  89.26761831  93.09201325  93.24259499
  93.04597604  92.230242    90.86587188  95.51360579  93.40071289]","[ 90.02749914  98.84875727  88.57342614  94.56409817  90.86921728
  93.00847929  94.02891684  92.43043243  96.22721166  91.39929371]","[ 90.15973386  95.97250149  95.89736094  95.89030416  93.66050357
  87.6657082   95.50120138  95.72426047  95.26631764  93.37202167]","[ 97.56706105  94.86251549  89.93804121  96.5560839   98.38796067
  95.57135686  98.05417607  91.08664195  93.58154374  95.16678785]"
"[ 84.20249427  87.7908399   83.80029407  83.86378666  83.12288628
  83.12468549  81.01569475  88.32939083  90.32575775  80.2927118 ]","[ 89.74771411  87.51165047  93.5564033   89.16876198  88.79680136
  93.12677624  94.50361063  92.29603934  88.22444992  89.28346444]","[ 93.67646684  93.37352126  93.21804046  89.33918335  95.34956441
  94.68404441  94.54768316  89.96355     98.57899825  95.47356525]","[ 94.92454057  95.03777721  91.76057535  94.57891986  94.9957653
  93.32940464  92.63581982  94.39133653  95.92680712  92.03726037]","[ 94.92243727  93.92156551  92.27968625  91.30239442  93.33388288
  89.13286796  95.76779359  91.00580036  87.79016749  92.14252343]"
"[ 87.23801933  86.45082807  88.7115625   83.86797143  85.11561506
  85.03853764  82.60755729  89.70026193  85.65664742  84.24200522]","[ 90.21782457  85.22488895  93.82951015  91.3442118   90.38127502
  90.74238027  90.84068865  87.92971067  91.73332618  87.97199069]","[ 93.02084024  96.6790468   92.88217225  96.70835922  98.22846355
  91.15886219  94.31056878  93.5366132   97.78660693  96.74441183]","[ 93.31663573  91.88697649  97.15007634  93.26155005  96.36272693
  99.54242882  97.41801419  91.54322838  95.24193519  92.55336423]","[ 94.36938512  89.78963187  94.61051633  89.39172924  95.73673626
  90.67613705  97.62598189  91.33831254  94.13111759  96.22901834]"
"[ 81.47273953  88.67217181  88.22633562  84.03234644  90.53034318
  86.32891741  83.66520985  85.92315276  84.70651102  83.40912933]","[ 92.39772328  90.50533686  87.75016929  90.41500723  89.29123209
  89.92637629  93.03667086  86.21111001  89.67712752  94.0382547 ]","[ 88.90254278  86.48900075  88.7674015   90.24885259  87.01018332
  91.44335173  92.79575077  92.20704411  94.29872033  94.6369452 ]","[ 99.46474125  93.93474524  96.89993885  96.35983001  92.77011741
  95.42181842  91.4171468   93.01463338  93.93474524  95.52407005]","[ 94.29347426  94.6035355   91.58703935  93.66934403  91.87157474
  95.6383675   95.02612552  92.43924451  93.9170626   94.72209311]"
"[ 84.62880128  82.51943705  83.99932177  82.92447826  86.96873501
  87.10612593  82.92447826  84.23158174  86.61660219  87.37501861]","[ 87.10282084  90.70084078  86.31728656  90.40353061  90.0524285
  92.68192188  93.08280039  88.07675373  85.60435439  93.26485307]","[ 96.17813155  94.76013764  95.2709344   92.02794326  93.55430143
  96.86561067  91.82294771  91.27081597  93.17901759  97.13467792]","[ 91.622082    95.43888     94.25515187  93.91833784  90.49722619
  91.74785127  94.0570869   89.56679065  88.92075064  96.70141879]","[ 93.06796663  94.72978112  98.15380548  92.78333495  94.84395642
  95.17730325  94.1932453   95.60683575  91.95383909  90.495449  ]"
"[ 84.12568148  86.28026774  86.65565617  80.09407291  80.09407291
  81.83932334  84.12568148  86.28026774  89.94531122  80.99825325]","[ 94.64052482  94.80622108  89.2485313   94.6244371   93.98956112
  89.98883817  93.15183433  87.53819922  88.31693184  87.65833647]","[ 94.7354191   93.78486166  93.49325835  91.87833061  93.91827848
  91.10661999  93.90072313  89.96800423  90.50309896  91.5015341 ]","[ 93.24875415  93.57025024  92.30002944  92.43650518  95.6964983
  95.21227209  93.74756873  97.27716694  95.05919545  92.19407697]","[ 91.31967731  91.02733124  91.28983058  91.78378681  95.30981543
  97.58001577  93.76214044  93.77920457  92.68795072  91.09766766]"
"[ 85.29508165  84.5359809   85.67766038  82.74007837  81.61386955
  85.42263895  84.44273439  78.79790741  85.29508165  82.23122805]","[ 91.2917469   84.35761958  91.18484474  88.06071264  88.59860232
  88.93093983  88.47495958  90.50955266  90.62087282  92.19460968]","[ 88.51025037  91.81297211  95.30761162  92.95899167  91.09772562
  94.74934381  94.04976029  92.09126412  90.39630389  92.81591806]","[ 95.36694181  96.30247297  92.1766304   96.53998168  91.34321192
  99.41513194  93.7888674   93.34231634  93.57205897  95.43563702]","[ 88.89282221  92.31700271  90.92307229  91.44761978  94.5078006
  93.21467531  93.849168    92.31517592  96.25611824  90.48617839]"
"[ 83.8705126   85.034977    86.42299241  77.38680731  80.52772707
  79.14853968  85.24043571  80.81853118  88.34975179  86.27958516]","[ 86.48573525  90.7708392   91.4324406   88.42878767  91.89882898
  89.75036149  85.16964881  91.31860587  85.80683468  88.66631383]","[ 94.26632928  95.40132509  95.33142877  98.15937284  97.62228853
  93.9528351   91.35183736  96.7727978   88.97306646  93.46443889]","[ 92.95780881  95.93840378  96.36117127  99.39212538  92.44987503
  92.31284641  94.86338948  90.90200344  95.33502065  93.21379606]","[ 95.93262317  92.29848325  96.64806748  91.62496995  93.50763691
  90.06012909  92.11376471  97.22621653  91.37022187  91.66294992]"
"[ 78.57555002  87.84091668  85.6200284   78.57555002  87.84091668
  81.83318665  83.53471412  84.63286795  78.15059365  80.43077808]","[ 93.20629897  90.75744885  91.00040458  90.84966323  93.47711267
  89.22530584  88.28827722  91.47471068  89.98739593  90.76221542]","[ 97.37226086  98.63683691  91.71682455  96.13857206  94.22590006
  92.2357582   93.1126606   92.69922853  92.45205559  94.13691861]","[ 99.46273964  96.09330266  91.28370652  92.80685423  94.41147783
  93.84489653  94.87623774  94.88407307  99.46273964  96.09330266]","[ 92.870384    92.7166529   96.53441852  91.49539022  91.72720314
  92.26510147  97.79163016  94.80343101  93.5841725   94.34098715]"
"[ 81.95486417  85.12703803  85.87858098  82.76853372  83.43595021
  78.70107053  78.92992429  85.87858098  82.76853372  80.10876097]","[ 89.64576267  95.19003113  91.6988399   92.14264598  91.52092842
  89.95149758  96.55211451  91.45610829  92.42083584  89.05481509]","[ 91.58384572  95.35265342  94.48051422  91.99988283  95.62893391
  93.45806994  93.25660149  93.23259193  94.04779794  89.09166234]","[ 91.13210311  93.82313691  96.280244    92.84307338  92.49544569
  94.58462377  97.02969308  94.301725    94.72424795  95.41689355]","[ 97.99142144  92.37397824  92.2086882   93.90805774  92.67311222
  96.83388808  94.04209107  92.16815373  91.51487277  93.1470541 ]"
"[ 80.62917379  77.25383593  84.2198725   80.59505792  84.00289722
  79.34756149  80.62917379  77.25383593  77.29803605  84.14969641]","[ 92.12106955  89.0933847   93.21834993  90.77181772  87.3254118
  85.21077047  92.88732131  90.03777053  91.62435126  94.43034311]","[ 90.65358907  93.45266439  92.72335344  93.35368902  93.41268989
  90.81474371  94.61538793  96.08362038  96.60876149  90.95103187]","[ 93.64687588  96.60772615  89.7054073   91.64067206  96.24252568
  91.68881199  95.4691522   95.38425127  95.33670656  94.48506196]","[ 93.39730504  89.15602451  93.63407178  92.79669457  93.93551973
  94.80131262  94.58591342  91.73474143  97.01830681  95.10058536]"
"[ 80.71292755  83.48819294  76.35582767  80.6315562   77.03164248
  77.47837563  81.80925071  76.67483347  77.47837563  83.82518166]","[ 90.08655115  95.43448785  89.26873905  95.54661858  92.13340994
  92.59553617  89.31430176  88.28649256  96.1709027   93.86843911]","[ 94.42850979  91.95240989  91.51721636  94.70211494  95.71843726
  92.96478238  99.48182372  93.96825859  93.60138144  95.09291742]","[ 92.273085    94.10137721  93.55631025  92.96179398  97.66140975
  98.81532627  95.53799337  95.57957138  94.53190783  93.713851  ]","[ 91.83825983  96.91342816  89.50572368  89.87636087  93.3290643
  94.2920204   95.98355597  94.04964501  95.08720201  89.77853318]"
"[ 79.21248384  80.90593817  81.34260049  79.21248384  80.90593817
  81.46670291  76.12275385  84.64478644  79.17723754  81.34260049]","[ 89.2915041   91.85820894  87.76723536  85.69786882  90.22363647
  90.40831139  91.30604642  88.68831464  91.55180495  88.41071286]","[ 95.40598459  95.52581135  93.83385847  96.3638106   91.73756394
  89.09821515  92.39910022  90.5803585   94.32829167  89.79465106]","[ 90.01120492  96.23425176  91.68788075  92.02536431  93.02016461
  94.53602951  91.16345016  94.02458239  96.52881883  97.03493652]","[ 91.29094136  95.47356173  92.79255394  95.008861    90.79694837
  94.55588338  92.06398246  97.82624005  92.53372445  89.88706946]"
"[ 78.48253016  81.92892403  76.28199098  81.63438139  79.33369262
  86.12560957  83.29622912  76.71562546  81.76865254  79.33618179]","[ 93.49235387  89.94141302  90.29362391  94.25330708  89.31470445
  88.59534107  89.32010993  85.26897665  89.34887666  90.10996393]","[ 95.38977441  93.56727325  97.59664358  91.73848496  90.16523509
  95.63146386  95.3875044   92.471059    89.96136097  89.98085595]","[ 91.95066515  93.56999449  93.5227948   91.05939933  94.71905529
  94.32037219  94.89396854  92.83480058  89.9109325   94.59583788]","[ 89.72647961  98.23309479  94.26124353  94.0669938   94.90402782
  97.45809539  96.2078944   95.16510864  94.74687143  93.72481197]"
"[ 86.69906722  85.8720157   81.93596681  79.60274387  82.53264151
  81.62390784  81.62390784  87.46270177  82.89859003  79.60274387]","[ 89.85791844  88.30526606  84.00945886  84.0586428   89.96569769
  89.73936092  89.03189929  84.05683433  89.7981241   85.85519761]","[ 93.00979107  94.75713685  94.00730791  90.82991682  93.95192676
  91.91766604  89.26120945  93.5862124   95.57568066  96.9019905 ]","[ 95.64874965  93.63292463  91.96760356  93.2884801   96.78473958
  93.5591587   93.42923309  96.44035904  92.879015    94.39505896]","[ 91.99466374  95.9046631   96.24292485  93.69579927  92.46643076
  94.25032897  94.86567386  94.01321717  90.6608102   96.41916572]"
"[ 82.09959422  88.08900716  84.11125373  88.5848256   89.4227695
  88.47746491  87.357762    86.53838446  88.08900716  89.4227695 ]","[ 90.28429758  86.97039574  92.24362356  87.14927246  88.2689545
  86.74707121  86.22120607  84.05953575  87.63719391  85.95287825]","[ 92.49648367  90.89612209  91.96274312  95.36214725  94.20307956
  91.4585844   91.42313277  92.59902872  93.60190609  95.31817679]","[ 89.30179589  90.19889724  96.14401213  97.10500364  96.88186302
  90.72841849  94.88623725  93.28688012  93.84031275  95.1690474 ]","[ 89.6942477   91.60022083  96.32256659  94.86759482  95.2452609
  94.37228635  93.94726819  94.45628788  92.66583761  92.72995502]"
"[ 89.79400559  93.77038504  90.24330486  90.89950806  90.24330486
  90.89950806  89.44512207  90.69415278  91.52309851  86.69160552]","[ 85.55283431  87.56172365  88.79465357  86.15756527  86.85428487
  87.08185626  89.4435705   87.91997652  81.0292466   88.67271553]","[ 95.42525341  93.64559136  96.4973914   95.24579881  89.49134536
  96.1267547   94.98177498  91.1743214   94.72969765  93.73255423]","[ 92.86173472  90.51541466  97.83880116  95.25996027  95.82458034
  91.81359946  94.84608718  94.19481667  94.70148859  92.43212798]","[ 95.65274197  92.32368302  93.51805351  86.17294433  96.20725334
  92.99680588  91.95237017  95.30708481  96.59547213  94.75130859]"
"[ 88.58760308  88.36460065  88.50841337  88.98909159  86.89792463
  89.12876368  88.52016661  91.29565133  85.60502902  88.46065873]","[ 85.28562965  86.12189651  91.12520712  84.49585484  88.39297326
  86.82782511  89.29885145  89.00812561  89.41262231  90.80173161]","[ 95.87148207  94.0127609   93.26586364  93.87876609  89.36823681
  95.08723584  91.28112903  95.30953865  89.83448115  95.12386949]","[ 96.36165081  96.03777056  96.19874843  96.86567247  96.02661558
  99.55252187  94.66731256  89.46207923  92.86995262  94.19521695]","[ 93.66108888  93.42528042  91.26024969  96.77963736  95.55240408
  92.46662958  92.55385273  94.83620371  90.95841518  97.61492097]"
"[ 91.22142887  88.49972706  86.82192841  87.6290329   87.91738535
  94.47224555  89.4888552   84.80026975  90.52675288  84.80026975]","[ 90.19082609  90.15913752  88.46518603  91.12528201  86.06990583
  93.03828268  93.420482    91.95548018  89.87987758  89.14320406]","[ 93.59739826  91.50756122  92.7406727   95.26913763  93.30379184
  93.14404085  94.43235734  93.03598268  95.27798916  95.2871872 ]","[ 95.12403416  95.77713378  93.79829143  94.28741299  95.93970384
  88.28795191  92.46994457  94.04203956  95.38128291  90.73717286]","[ 93.867301    88.95882772  92.53494307  93.97395561  91.81692594
  90.32213181  96.73945282  95.78398231  91.90287738  96.29922811]"
"[ 88.02391931  92.13087068  94.25354972  82.73410215  92.44879729
  91.7600561   86.65144136  90.837609    87.60417016  91.98150915]","[ 88.00184068  93.85762579  91.88954809  87.77377936  90.88488123
  90.6883363   92.68214739  90.79042116  91.86223616  93.77431191]","[ 92.04856072  96.57317628  97.0307251   98.42222868  92.28332612
  91.41825562  92.56627154  90.66387702  96.64141569  94.59860255]","[ 92.1946475   87.36852211  89.13814485  94.98259017  91.8760827
  96.47785484  90.1385853   94.38548554  92.94533359  89.60994895]","[ 92.02267018  95.29120769  89.86834413  87.29065933  95.93458267
  89.21260911  95.82473746  92.90190706  96.93012619  92.45468472]"
"[ 88.80811272  86.42208181  83.3033868   92.06535665  88.80811272
  86.42208181  91.3910542   89.05043004  89.45013428  89.15296817]","[ 93.67116184  91.57595205  91.93854446  86.04582039  87.69451064
  89.66931434  87.81014141  88.968253    88.15500367  88.23493436]","[ 97.20304254  91.62277619  93.06322829  93.87608471  95.3185789
  92.9654992   92.97852183  94.80919624  94.88679194  98.74147559]","[ 91.70296883  93.20772851  94.40265563  91.48344932  94.03274049
  96.96329421  91.61054832  92.33738083  97.1375917   92.89769534]","[ 98.96883276  94.41656491  96.28199443  96.35889131  93.17440272
  92.88491193  95.02173744  95.76307864  90.75812594  95.46527841]"
"[ 88.99434204  89.59578636  89.65502989  84.96628597  84.96628597
  88.99434204  84.96628597  88.99434204  86.16300637  90.68477752]","[ 90.56767189  89.91063206  95.94422614  94.31470321  94.336296
  95.01689573  87.51104661  86.17514102  97.1995369   91.49180873]","[ 93.84504218  91.88441546  90.69160325  94.18119647  95.52669935
  91.63840411  92.80043546  93.82352059  91.13947285  94.7240474 ]","[ 89.94894952  93.35532935  91.53650411  94.08418785  95.45646577
  89.02240198  92.47576295  89.85673763  95.34108586  97.04356714]","[ 95.46621378  88.33633534  93.67673737  93.64824263  91.88789946
  94.39972534  94.58142524  96.67892924  94.24715129  91.03411803]"
"[ 88.39978278  91.62117465  91.62117465  90.60417075  84.31767243
  90.26623392  91.62117465  90.60417075  90.29133883  86.82848423]","[ 94.42714527  90.94431148  92.15990808  94.00437089  90.26767717
  85.15544471  90.82838568  89.35781562  93.66313922  92.79165743]","[ 95.23812596  94.85541929  96.57238998  95.99638341  93.38831296
  92.99742953  92.63645866  92.4607426   96.97797552  93.85732534]","[ 98.03582006  93.54056613  94.06123979  98.50809888  89.90813636
  94.14059013  91.12529345  96.64279699  90.11865826  93.89874637]","[ 92.25438598  95.81222178  94.80884771  96.83191755  90.6691047
  95.73586569  94.09608636  95.86624535  87.12050213  95.42988712]"
"[ 86.99642186  82.11821012  86.68988201  88.81701036  90.6637361
  86.68988201  88.81701036  89.27988532  91.40068103  83.0684636 ]","[ 94.23505845  88.43701263  93.76982357  92.39870034  89.80658388
  94.18744323  94.42334486  91.33929341  88.42019545  91.76753768]","[ 89.3357454   93.84675622  95.04851849  96.30367693  92.63967321
  93.57652528  92.51248925  95.08342723  94.72809029  92.25659824]","[ 97.59498033  94.23854434  91.82777307  95.69510456  95.77716587
  94.76792836  92.53501538  94.12192622  94.91274887  90.30458488]","[  98.32074787   93.19457062   94.36779885   89.3675242    88.71176845
   89.01352698  100.1450897    97.19874037   93.30035704   93.11956679]"
"[ 93.55624401  87.97545127  90.15053539  91.74889431  94.73144761
  85.83450521  92.29405711  91.41191278  85.83450521  88.3878652 ]","[ 88.89304072  85.02429569  89.30313165  85.72611263  87.91310516
  94.97495046  87.5387641   86.86552533  87.8072109   91.13805646]","[ 91.7246477   93.70268436  98.2719824   92.01920434  91.97246767
  93.24625297  97.18442065  94.95173052  95.86444561  96.34467858]","[ 94.51360091  93.8191608   95.68869259  94.57315677  90.43659782
  94.91674418  94.72461983  93.2011182   93.27445458  93.54680939]","[ 95.30672617  89.98001774  93.53830586  91.47807403  94.0821692
  93.74373556  93.07644533  93.08493656  92.68622046  91.81649289]"
"[ 86.89090348  88.5122997   88.5122997   92.29798979  94.94791869
  81.72743141  91.63450844  90.56011463  89.29068705  94.94791869]","[ 92.16728072  85.20613291  83.87488174  82.80653032  85.31692602
  91.64226709  90.39106065  92.03073962  91.83716269  90.71319835]","[ 91.74623375  96.09813702  93.85647201  92.47075127  91.58169938
  95.12172333  92.59823206  92.97500164  90.54622856  96.0510654 ]","[ 94.44092673  93.1279627   96.1123039   98.87224947  93.01322032
  89.41735971  93.52663139  96.45742008  93.5538843   94.67660842]","[ 92.91952415  95.84012076  94.58727323  92.21736833  91.39882719
  93.25454663  89.88514289  96.48307879  89.29942798  93.78966791]"
"[ 92.16793198  91.01241079  93.778315    93.25290564  93.04520045
  93.55575829  93.10257273  89.64747579  90.90836101  90.90836101]","[ 93.46382726  88.63881939  95.3172919   91.87661274  93.03551865
  89.8038009   92.5061703   91.21861028  88.92049357  92.37460627]","[ 90.13247779  95.37924438  97.08228545  93.34233096  94.67833524
  96.14200967  98.25011328  91.98685213  92.37266622  89.47108638]","[ 89.16595363  90.77561047  93.54428064  92.91718694  92.26522505
  89.60916789  94.75945863  92.15945511  88.51592377  94.3676242 ]","[ 93.07092388  90.70695383  90.10648104  92.41613161  91.32669132
  93.22759568  91.40230831  88.3898081   93.99534572  96.5841709 ]"
"[ 89.40574333  92.56374853  92.59291212  94.06978268  89.91020822
  95.04798765  89.91020822  95.04798765  92.15066752  91.34836832]","[ 90.56335627  86.30048457  91.36700236  89.43344936  91.43302707
  92.93859107  87.41120329  92.45361181  97.30359633  90.50990798]","[ 92.74951914  92.34148158  91.02454456  97.74392138  90.63132532
  92.64887143  98.10412945  92.33368905  93.33289053  96.33850811]","[ 89.18027156  89.8440571   88.04716269  91.49733337  89.88357836
  90.73129455  90.25578113  88.52359692  94.93285853  93.97815718]","[ 94.32739472  86.10799175  92.68518231  95.7183587   94.61867155
  94.72392693  88.41628483  96.74519908  91.6209099   94.00450769]"
"[ 89.40718018  90.60345953  87.98737456  89.03304607  89.39887247
  94.34805428  90.71498341  95.41018646  91.30756158  89.21850865]","[ 95.83508203  93.87455207  90.97032522  88.99821607  88.81994047
  91.27090797  92.60915662  87.90277478  86.78542243  93.01773626]","[ 93.44063298  93.12011153  93.21749896  92.39403112  95.82861392
  96.46240802  90.46053845  92.72326168  95.12298226  95.22119799]","[ 94.6390054   93.18557396  90.91917576  92.06411259  94.68763762
  90.53702495  88.49282447  93.75324705  93.63299909  93.29953368]","[ 92.15402324  94.0940637   93.79374368  90.61180753  88.04209232
  93.37192709  90.6698201   90.72959081  93.67431404  95.38751096]"
"[ 85.99859468  93.74104826  93.74104826  92.70220467  87.44306191
  90.83850504  84.33432909  94.00443406  92.37598926  92.70220467]","[ 89.30445046  89.73131445  93.22290244  92.26529303  90.81324132
  88.58472812  89.66966024  91.6965072   94.40661289  96.52692074]","[ 90.18972017  92.47537088  92.18923363  89.9438914   88.98643509
  88.56382782  93.51355756  92.42698881  95.37087509  91.21444352]","[ 90.53459612  93.51042227  94.15205054  86.78143664  93.33193224
  95.51526229  93.69441174  90.2114518   92.27256882  85.39084358]","[ 87.93837238  92.87575377  94.18565544  93.55806322  93.72849886
  90.76184062  92.21369916  90.75861511  96.53657021  95.59605363]"
"[ 88.84755173  88.84249822  92.52812509  90.27078167  89.85083199
  85.49719351  89.90681837  90.50771791  92.52812509  85.49719351]","[ 93.49274814  95.03981373  91.62388213  93.148019    89.28122092
  92.52589923  87.90441599  92.4485324   93.75988678  94.0753997 ]","[ 94.245605    96.13190425  93.37667101  93.54970982  93.36136099
  92.19364238  94.22289627  93.09793901  95.87258618  95.60991857]","[ 93.02894136  93.41459418  89.65488802  90.29404778  94.73530838
  91.92908321  86.27353127  91.85115306  87.90591617  94.11678031]","[ 91.90510809  92.62114363  91.58598898  89.98487566  93.92014906
  92.59581797  96.13007378  90.33500543  91.29747939  96.25073033]"
"[ 91.65131573  85.38877881  86.88136453  86.28495624  91.65131573
  85.38877881  88.90413619  86.28495624  82.8149441   85.38877881]","[ 89.2795162   93.0730494   93.8582362   90.26684125  95.04501347
  94.31129853  90.60691604  93.84117565  93.18851691  94.57996581]","[ 93.84943915  91.89281492  93.68006887  92.33310434  94.46428499
  91.60858333  94.82968063  93.30123713  86.65948597  93.78382336]","[ 94.46298487  92.98099342  93.4338328   94.18204205  91.15890811
  93.7823152   91.1403465   90.07095332  93.55834943  92.14458607]","[ 92.74539428  93.23522425  95.37764725  88.23735296  93.72616219
  91.27926162  99.67958599  94.58585154  97.23768624  91.86153317]"
"[ 90.10986721  85.51174978  87.5272445   87.47285594  81.95904584
  88.62569671  84.71478561  88.82155648  85.51174978  91.51292934]","[ 93.73315331  89.52353511  91.86004367  95.09169427  95.17884747
  92.91072729  91.81287678  90.0028722   93.73830205  92.23323876]","[ 96.40729523  94.32035255  96.33605074  91.09954089  92.46845917
  89.98790195  90.65327193  89.44773513  94.85443598  95.11823886]","[ 89.63084141  90.13060133  87.59171826  93.10801383  90.54197745
  93.66579223  91.07920704  89.3611523   91.22809867  90.74722384]","[ 95.27616154  90.77539644  90.84580842  96.62850438  92.54632424
  93.62605153  94.11419088  98.02583361  92.2370449   91.81257726]"
"[ 87.88765854  93.34508918  85.70156981  90.41936742  89.79158535
  87.88765854  89.19396385  86.86496137  82.76112116  85.70156981]","[ 88.88284441  93.48491046  91.73190542  89.88109138  90.92830111
  86.5802457   92.13034502  95.70733698  90.24562907  91.7748383 ]","[ 88.35000524  88.82722494  90.06068988  91.75248405  92.1483989
  92.17616569  92.65482622  89.7349813   84.99584861  91.73683656]","[ 92.00571307  95.45748024  91.69715573  94.48088789  93.36650922
  93.26109139  93.99284854  95.75818668  98.22108109  92.80621742]","[ 87.70950431  90.13398066  94.57363527  92.49168717  95.07382315
  93.87616618  94.31448536  93.94888791  96.99862054  91.94667726]"
